,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
208,77.8%,USD,"Thursday, December 15, 2011",77.8%,u,Low,USD Capacity Utilization (NOV),78.0%,u,14:15
209,10.3,USD,"Thursday, December 15, 2011",5,u,Low,USD Philadelphia Fed. (DEC),3.6,-,15:00
210,-102,USD,"Thursday, December 15, 2011",-92,-,Low,USD EIA Natural Gas Storage Change (DEC 9),-20,-,15:30
211,,USD,"Thursday, December 15, 2011",,-,Low,USD NY Fed's Baxter Testifies Before House Subcommittee,,-,18:00
212,,USD,"Thursday, December 15, 2011",,-,Low,USD Fed's Lockhart to Give Commencement Speech in Atlanta,,-,20:20
213,-1.00%,AUD,"Wednesday, December 14, 2011",,-,Low,AUD DEWR Internet Skilled Vacancies MoM (NOV),-1.90%,-,00:00
214,,CNY,"Wednesday, December 14, 2011",,-,Low,CNY Conference Board China October Leading Economic Index,,-,02:00
215,60.2%,NZD,"Wednesday, December 14, 2011",,-,Low,NZD Non Resident Bond Holdings (NOV),61.4%,-,02:00
216,2.2%,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Industrial Production (MoM) (OCT F),2.4%,-,04:30
217,0.1%,JPY,"Wednesday, December 14, 2011",,-,Medium,JPY Industrial Production (YoY) (OCT F),0.4%,-,04:30
218,4.1%,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Capacity Utilization (MoM) (OCT F),-3.6%,-,04:30
219,562.2B,CNY,"Wednesday, December 14, 2011",550.0B,-,High,CNY New Yuan Loans (NOV),586.8B,-,07:05
220,12.0%,CNY,"Wednesday, December 14, 2011",,-,Low,CNY Money Supply - M0 (YoY) (NOV),11.9%,-,07:05
221,7.8%,CNY,"Wednesday, December 14, 2011",8.6%,-,Low,CNY Money Supply - M1 (YoY) (NOV),8.4%,-,07:05
222,12.7%,CNY,"Wednesday, December 14, 2011",12.8%,-,Low,CNY Money Supply - M2 (YoY) (NOV),12.9%,-,07:05
223,-0.8%,CHF,"Wednesday, December 14, 2011",-0.2%,-,Low,CHF Producer & Import Prices (MoM) (NOV),-0.2%,-,08:15
224,-2.4%,CHF,"Wednesday, December 14, 2011",-1.8%,-,Low,CHF Producer & Import Prices (YoY) (NOV),-1.8%,-,08:15
225,5.0%,GBP,"Wednesday, December 14, 2011",5.1%,-,Medium,GBP Claimant Count Rate (NOV),5.0%,-,09:30
226,3.0K,GBP,"Wednesday, December 14, 2011",13.7K,-,High,GBP Jobless Claims Change (NOV),5.3K,-,09:30
227,2.0%,GBP,"Wednesday, December 14, 2011",2.0%,-,Medium,GBP Average Weekly Earnings 3M/YoY (OCT),2.3%,-,09:30
228,1.8%,GBP,"Wednesday, December 14, 2011",1.7%,-,Low,GBP Weekly Earnings exBonus 3M/YoY (OCT),1.7%,-,09:30
229,8.3%,GBP,"Wednesday, December 14, 2011",8.3%,-,Medium,GBP ILO Unemployment Rate (3M) (OCT),8.3%,-,09:30
230,1.3%,EUR,"Wednesday, December 14, 2011",2.1%,-,Medium,EUR Euro-Zone Industrial Production w.d.a. (YoY) (OCT),2.2%,-,10:00
231,-0.1%,EUR,"Wednesday, December 14, 2011",0.0%,-,Low,EUR Euro-Zone Industrial Production s.a. (MoM) (OCT),-2.0%,-,10:00
232,-72,CHF,"Wednesday, December 14, 2011",,-,Medium,CHF ZEW Survey (Expectations) (DEC),-64.3,-,10:00
233,4.1%,USD,"Wednesday, December 14, 2011",,-,Low,USD MBA Mortgage Applications (DEC 9),12.8%,-,12:00
234,,USD,"Wednesday, December 14, 2011",,-,Low,USD Fed's Lockhart Speaks about Midtown Atlanta,,-,13:30
235,0.8%,CAD,"Wednesday, December 14, 2011",0.3%,-,Medium,CAD Leading Indicators (MoM) (NOV),0.2%,-,13:30
236,-0.8%,CAD,"Wednesday, December 14, 2011",-0.6%,-,Low,CAD Manufacturing Shipments (MoM) (OCT),2.6%,-,13:30
237,0.7%,USD,"Wednesday, December 14, 2011",1.0%,-,Low,USD Import Price Index (MoM) (NOV),-0.6%,-,13:30
238,9.9%,USD,"Wednesday, December 14, 2011",10.2%,-,Low,USD Import Price Index (YoY) (NOV),11.0%,-,13:30
239,-1932K,USD,"Wednesday, December 14, 2011",-2500K,-,Low,USD DOE U.S. Crude Oil Inventories (DEC 9),1336K,-,15:30
240,83K,USD,"Wednesday, December 14, 2011",,-,Low,USD DOE Cushing OK Crude Inventory (DEC 9),-196K,-,15:30
241,480K,USD,"Wednesday, December 14, 2011",1000K,-,Low,USD DOE U.S. Distillate Inventory (DEC 9),2533K,-,15:30
242,3824K,USD,"Wednesday, December 14, 2011",1200K,-,Low,USD DOE U.S. Gasoline Inventories (DEC 9),5147K,-,15:30
243,45.7,NZD,"Wednesday, December 14, 2011",,-,Medium,NZD Business NZ Performance of Manufacturing Index (NOV),46.5,-,21:30
244,-4,JPY,"Wednesday, December 14, 2011",-2,d,Medium,JPY Tankan Large Manufacturers Index (4Q),2,-,23:50
245,4,JPY,"Wednesday, December 14, 2011",1,u,Medium,JPY Tankan Non-Manufacturing Index (4Q),1,-,23:50
246,-5,JPY,"Wednesday, December 14, 2011",-3,d,High,JPY Tankan Large Manufacturers Outlook (4Q),4,-,23:50
247,0,JPY,"Wednesday, December 14, 2011",1,d,Medium,JPY Tankan Non-Manufacturing Outlook (4Q),1,-,23:50
248,1.4%,JPY,"Wednesday, December 14, 2011",2.5%,-,Medium,JPY Tankan Large All Industry Capex (4Q),3.0%,-,23:50
249,¥403.5B,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Japan Buying Foreign Bonds (Yen) (DEC 9),¥261.2B,u,23:50
250,-¥32.9B,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Japan Buying Foreign Stocks (Yen) (DEC 9),¥89.9B,-,23:50
251,¥403.5B,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (DEC 9),-¥261.2B,d,23:50
252,-¥303.9B,JPY,"Wednesday, December 14, 2011",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (DEC 9),¥58.5B,d,23:50
253,-17%,GBP,"Tuesday, December 13, 2011",-25%,-,Medium,GBP RICS House Price Balance (NOV),-24%,-,00:01
254,-6.8%,AUD,"Tuesday, December 13, 2011",-1.0%,-,Medium,AUD Dwelling Starts (3Q),-4.7%,-,00:30
255,2,AUD,"Tuesday, December 13, 2011",,-,Medium,AUD NAB Business Confidence (NOV),2,-,00:30
256,1,AUD,"Tuesday, December 13, 2011",,-,Low,AUD NAB Business Conditions (NOV),-1,-,00:30
257,11,JPY,"Tuesday, December 13, 2011",,-,Low,JPY Japan Manpower Survey (1Q),10,-,01:00
258,17%,CNY,"Tuesday, December 13, 2011",,-,Low,CNY China Manpower Survey (1Q),25%,-,05:01
259,0.3%,EUR,"Tuesday, December 13, 2011",0.1%,-,Low,EUR French Consumer Price Index - EU Harmonised (MoM) (NOV),0.3%,-,06:30
260,2.7%,EUR,"Tuesday, December 13, 2011",2.5%,-,Low,EUR French Consumer Price Index - EU Harmonised (YoY) (NOV),2.5%,-,06:30
261,0.3%,EUR,"Tuesday, December 13, 2011",0.1%,-,Low,EUR French Consumer Price Index (MoM) (NOV),0.2%,-,06:30
262,2.5%,EUR,"Tuesday, December 13, 2011",2.4%,-,Low,EUR French Consumer Price Index (YoY) (NOV),2.3%,-,06:30
263,123,EUR,"Tuesday, December 13, 2011",122.78,-,Low,EUR French Consumer Price Index Ex Tobacco Index (NOV),122.73,-,06:30
264,,CHF,"Tuesday, December 13, 2011",,-,Medium,CHF SECO December 2011 Economic Forecasts (Table),,-,06:45
265,-0.4%,GBP,"Tuesday, December 13, 2011",,-,Low,GBP DCLG UK House Prices (YoY) (OCT),-1.4%,-,09:30
266,0.2%,GBP,"Tuesday, December 13, 2011",0.2%,-,Medium,GBP Consumer Price Index (MoM) (NOV),0.1%,-,09:30
267,4.8%,GBP,"Tuesday, December 13, 2011",4.8%,-,High,GBP Consumer Price Index (YoY) (NOV),5.0%,-,09:30
268,3.2%,GBP,"Tuesday, December 13, 2011",3.3%,-,High,GBP Core Consumer Price Index (YoY) (NOV),3.4%,-,09:30
269,238.5,GBP,"Tuesday, December 13, 2011",238.4,-,Low,GBP Retail Price Index (NOV),238,-,09:30
270,0.2%,GBP,"Tuesday, December 13, 2011",0.2%,-,Low,GBP Retail Price Index (MoM) (NOV),0.0%,-,09:30
271,5.2%,GBP,"Tuesday, December 13, 2011",5.1%,-,Low,GBP Retail Price Index (YoY) (NOV),5.4%,-,09:30
272,5.3%,GBP,"Tuesday, December 13, 2011",5.3%,-,Low,GBP Retail Price Index Ex Mort Int.Payments (YoY) (NOV),5.6%,-,09:30
273,26.8,EUR,"Tuesday, December 13, 2011",31,-,Medium,EUR German ZEW Survey (Current Situation) (DEC),34.2,-,10:00
274,-54.1,EUR,"Tuesday, December 13, 2011",,-,Medium,EUR Euro-Zone ZEW Survey (Economic Sentiment) (DEC),-59.1,-,10:00
275,-53.8,EUR,"Tuesday, December 13, 2011",-55.8,-,High,EUR German ZEW Survey (Economic Sentiment) (DEC),-55.2,-,10:00
276,92,USD,"Tuesday, December 13, 2011",91.5,-,Low,USD NFIB Small Business Optimism (NOV),90.2,-,12:30
277,0.2%,USD,"Tuesday, December 13, 2011",0.6%,-,High,USD Advance Retail Sales (NOV),0.5%,-,13:30
278,0.2%,USD,"Tuesday, December 13, 2011",0.4%,-,Medium,USD Retail Sales Less Autos (NOV),0.6%,-,13:30
279,0.2%,USD,"Tuesday, December 13, 2011",0.4%,-,Medium,USD Retail Sales Ex Auto & Gas (NOV),0.7%,-,13:30
280,42.8,USD,"Tuesday, December 13, 2011",42.3,-,Low,USD IBD/TIPP Economic Optimism (DEC),40.6,-,15:00
281,0.8%,USD,"Tuesday, December 13, 2011",0.8%,-,Medium,USD Business Inventories (OCT),0.0%,-,15:00
282,0.3%,USD,"Tuesday, December 13, 2011",0.3%,-,High,USD Federal Open Market Committee Rate Decision (DEC 13),0.3%,-,19:15
283,-8.3%,AUD,"Tuesday, December 13, 2011",,-,Medium,AUD Westpac Consumer Confidence (DEC),6.3%,-,23:30
284,94.7,AUD,"Tuesday, December 13, 2011",,-,Low,AUD Westpac Consumer Confidence Index (DEC),103.4,-,23:30
285,0.7%,AUD,"Monday, December 12, 2011",0.0%,-,Medium,AUD Home Loans (OCT),2.2%,-,00:30
286,-5.5%,AUD,"Monday, December 12, 2011",,-,Low,AUD Investment Lending (OCT),1.9%,-,00:30
287,-1.2%,AUD,"Monday, December 12, 2011",,-,Low,AUD Value of Loans (MoM) (OCT),0.7%,-,00:30
288,1595M,AUD,"Monday, December 12, 2011",2000M,-,Medium,AUD Trade Balance (Australian dollar) (OCT),2564M,-,00:30
289,38.1,JPY,"Monday, December 12, 2011",38.3,-,Medium,JPY Consumer Confidence (NOV),38.6,-,05:00
290,15.9%,JPY,"Monday, December 12, 2011",,-,Medium,JPY Machine Tool Orders (YoY) (NOV P),26.0%,-,06:00
291,0.7%,EUR,"Monday, December 12, 2011",,-,Low,EUR German Wholesale Price Index (MoM) (NOV),-1.0%,-,07:00
292,4.9%,EUR,"Monday, December 12, 2011",,-,Low,EUR German Wholesale Price Index (YoY) (NOV),5.0%,-,07:00
293,0.3%,EUR,"Monday, December 12, 2011",,-,Low,EUR French Wages (QoQ) (3Q F),0.4%,-,07:45
294,-4.5B,EUR,"Monday, December 12, 2011",,-,Low,EUR French Current Account (euros) (OCT),-4.0B,-,08:51
295,-$137.3B,USD,"Monday, December 12, 2011",-$139.9B,-,Medium,USD Monthly Budget Statement (NOV),-$150.4B,-,19:00
296,16%,NZD,"Monday, December 12, 2011",,-,Low,NZD New Zealand Manpower Survey (1Q),23%,-,21:00
297,13%,AUD,"Monday, December 12, 2011",,-,Low,AUD Australia Manpower Survey (1Q),16%,-,21:40
298,0.2%,NZD,"Monday, December 12, 2011",,-,Low,NZD Food Prices (MoM) (NOV),-1.3%,-,21:45
299,,EUR,"Monday, December 12, 2011",,-,Low,EUR Germany First Quarter Manpower Employment Outlook (Table),,-,23:01
300,0.6%,JPY,"Monday, December 12, 2011",0.4%,-,Medium,JPY Tertiary Industry Index (MoM) (OCT),-0.7%,-,23:50
301,0.1%,JPY,"Sunday, December 11, 2011",-0.1%,-,Low,JPY Domestic Corporate Goods Price Index (MoM) (NOV),-0.7%,-,23:50
302,1.7%,JPY,"Sunday, December 11, 2011",1.5%,-,Low,JPY Domestic Corporate Goods Price Index (YoY) (NOV),1.7%,-,23:50
303,33.6K,AUD,"Thursday, December 8, 2011",,-,Medium,AUD Part Time Employment Change (NOV),-9.5K,u,00:30
304,-39.9K,AUD,"Thursday, December 8, 2011",,d,Medium,AUD Full Time Employment Change (NOV),26.2K,u,00:30
305,-6.3K,AUD,"Thursday, December 8, 2011",10.0K,d,High,AUD Employment Change (NOV),16.8K,u,00:30
306,66.5%,AUD,"Thursday, December 8, 2011",65.6%,-,Low,AUD Participation Rate (NOV),65.6%,-,00:30
307,5.3%,AUD,"Thursday, December 8, 2011",5.2%,u,High,AUD Unemployment Rate (NOV),5.2%,-,00:30
308,3.2%,JPY,"Thursday, December 8, 2011",,-,Low,JPY Bankruptcies (YoY) (NOV),-14.1%,-,04:30
309,45.0,JPY,"Thursday, December 8, 2011",,-,Medium,JPY Eco Watchers Survey: Current (NOV),45.9,-,05:00
310,44.7,JPY,"Thursday, December 8, 2011",,-,Medium,JPY Eco Watchers Survey: Outlook (NOV),45.9,-,05:00
311,0.0%,EUR,"Thursday, December 8, 2011",0.0%,-,Low,EUR French Non-Farm Payrolls (QoQ) (3Q F),0.3%,u,06:30
312,95,EUR,"Thursday, December 8, 2011",,-,Low,EUR Bank of France Business Sentiment (NOV),96,-,07:30
313,275B,GBP,"Thursday, December 8, 2011",275B,-,High,GBP BOE Asset Purchase Target (DEC),275B,-,12:00
314,0.50%,GBP,"Thursday, December 8, 2011",0.50%,-,High,GBP Bank of England Rate Decision (DEC 8),0.50%,-,12:00
315,1.00%,EUR,"Thursday, December 8, 2011",1.00%,-,High,EUR European Central Bank Rate Decision (DEC 8),1.25%,-,12:45
316,181.1K,CAD,"Thursday, December 8, 2011",200.0K,d,Medium,CAD Housing Starts (NOV),208.8K,u,13:15
317,0.2%,CAD,"Thursday, December 8, 2011",0.2%,-,Low,CAD New Housing Price Index (MoM) (OCT),0.2%,-,13:30
318,2.5%,CAD,"Thursday, December 8, 2011",2.5%,-,Low,CAD New Housing Price Index (YoY) (OCT),2.3%,-,13:30
319,381K,USD,"Thursday, December 8, 2011",396K,u,Low,USD Initial Jobless Claims (DEC 2),404K,u,13:30
320,3583K,USD,"Thursday, December 8, 2011",3700K,u,Low,USD Continuing Claims (NOV 25),3757K,u,13:30
321,1.6%,USD,"Thursday, December 8, 2011",0.3%,u,Low,USD Wholesale Inventories (OCT),0.0%,u,15:00
322,,CAD,"Thursday, December 8, 2011",,-,High,CAD Bank of Canada Publishes Financial System Review,,-,15:30
323,-20,USD,"Thursday, December 8, 2011",-12,-,Low,USD EIA Natural Gas Storage Change (DEC 2),-1,-,15:30
324,,USD,"Thursday, December 8, 2011",,-,Low,USD Flow of Funds Third Quarter,,-,17:00
325,-0.5%,NZD,"Thursday, December 8, 2011",-0.7%,u,Medium,NZD NZ Card Spending - Retail (MoM) (NOV),1.6%,u,21:45
326,-0.2%,NZD,"Thursday, December 8, 2011",-1.0%,u,Medium,NZD NZ Card Spending (MoM) (NOV),1.8%,-,21:45
327,16.9%,NZD,"Thursday, December 8, 2011",,-,Medium,NZD REINZ House Sales (YoY) (NOV),28.3%,-,23:00
328,3304.3,NZD,"Thursday, December 8, 2011",,-,Low,NZD REINZ Housing Price Index (NOV),3268.5,-,23:00
329,1.1%,NZD,"Thursday, December 8, 2011",,-,Low,NZD REINZ Housing Price Index (MoM) (NOV),-0.3%,-,23:00
330,-2.5,JPY,"Thursday, December 8, 2011",,-,Medium,JPY BSI Large All Industry (QoQ) (4Q),6.6,-,23:50
331,-6.1,JPY,"Thursday, December 8, 2011",,-,Medium,JPY BSI Large Manufacturing (QoQ) (4Q),10.3,-,23:50
332,-2.2%,JPY,"Thursday, December 8, 2011",-1.9%,d,Low,JPY Gross Domestic Product Deflator (YoY) (3Q F),-1.9%,-,23:50
333,1.2%,JPY,"Thursday, December 8, 2011",1.2%,-,High,JPY Nominal Gross Domestic Product (QoQ) (3Q F),1.4%,-,23:50
334,5.6%,JPY,"Thursday, December 8, 2011",5.2%,u,High,JPY Gross Domestic Product Annualized (3Q F),6.0%,-,23:50
335,1.4%,JPY,"Thursday, December 8, 2011",1.3%,u,High,JPY Gross Domestic Product (QoQ) (3Q F),1.5%,-,23:50
336,3.0%,JPY,"Thursday, December 8, 2011",2.7%,u,Low,JPY Japan Money Stock M2+CD (YoY) (NOV),2.8%,u,23:50
337,2.5%,JPY,"Thursday, December 8, 2011",2.3%,u,Low,JPY Japan Money Stock M3 (YoY) (NOV),2.3%,-,23:50
338,2.0%,GBP,"Wednesday, December 7, 2011",,-,Low,GBP BRC Shop Price Index (YoY) (NOV),2.1%,-,00:01
339,1.0%,AUD,"Wednesday, December 7, 2011",0.8%,u,Medium,AUD Gross Domestic Product (QoQ) (3Q),1.4%,u,00:30
340,2.5%,AUD,"Wednesday, December 7, 2011",1.9%,u,High,AUD Gross Domestic Product (YoY) (3Q),1.9%,u,00:30
341,91.5,JPY,"Wednesday, December 7, 2011",91.6,d,Medium,JPY Leading Index (OCT P),91.5,-,05:00
342,90.3,JPY,"Wednesday, December 7, 2011",90.3,-,Low,JPY Coincident Index (OCT P),89,-,05:00
343,A$44.8B,AUD,"Wednesday, December 7, 2011",,-,Low,AUD Foreign Reserves (Australian dollar) (NOV),A$44.9B,-,05:30
344,3.1%,CHF,"Wednesday, December 7, 2011",3.1%,-,Medium,CHF Unemployment Rate (NOV),2.9%,-,06:45
345,3.0%,CHF,"Wednesday, December 7, 2011",3.0%,-,Medium,CHF Unemployment Rate s.a. (NOV),3.0%,-,06:45
346,-6248,EUR,"Wednesday, December 7, 2011",-6000M,d,Low,EUR French Trade Balance (euros) (OCT),-6571M,u,07:45
347,,EUR,"Wednesday, December 7, 2011",,-,Medium,EUR ECB Calls for Bids in 3-Month Dollar Tender,,-,08:15
348,-0.9%,EUR,"Wednesday, December 7, 2011",-0.3%,d,Low,EUR Italian Industrial Production s.a. (MoM) (OCT),-4.6%,u,09:00
349,-4.2%,EUR,"Wednesday, December 7, 2011",-2.7%,d,Low,EUR Italian Industrial Production w.d.a. (YoY) (OCT),-2.7%,-,09:00
350,-4.1%,EUR,"Wednesday, December 7, 2011",-2.8%,d,Low,EUR Italian Industrial Production n.s.a. (YoY) (OCT),-2.7%,-,09:00
351,-0.7%,GBP,"Wednesday, December 7, 2011",-0.3%,d,Low,GBP Industrial Production (MoM) (OCT),0.0%,-,09:30
352,-1.7%,GBP,"Wednesday, December 7, 2011",-0.7%,d,Medium,GBP Industrial Production (YoY) (OCT),-1.5%,u,09:30
353,-0.7%,GBP,"Wednesday, December 7, 2011",-0.3%,d,Low,GBP Manufacturing Production (MoM) (OCT),0.1%,u,09:30
354,0.3%,GBP,"Wednesday, December 7, 2011",1.4%,d,Medium,GBP Manufacturing Production (YoY) (OCT),1.3%,u,09:30
355,,EUR,"Wednesday, December 7, 2011",,-,Medium,EUR ECB Announces Allotment in 3-Month Dollar Tender,,-,10:00
356,4.1%,EUR,"Wednesday, December 7, 2011",3.5%,u,Medium,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (OCT),5.4%,-,11:00
357,0.8%,EUR,"Wednesday, December 7, 2011",0.3%,u,Low,EUR German Industrial Production s.a. (MoM) (OCT),-2.8%,u,11:00
358,12.8%,USD,"Wednesday, December 7, 2011",,-,Low,USD MBA Mortgage Applications (DEC 2),-11.7%,-,12:00
359,0.3%,GBP,"Wednesday, December 7, 2011",,-,High,GBP NIESR Gross Domestic Product Estimate (NOV),0.4%,u,15:00
360,1336K,USD,"Wednesday, December 7, 2011",-1250K,u,Low,USD DOE U.S. Crude Oil Inventories (DEC 2),3932K,-,15:30
361,-196K,USD,"Wednesday, December 7, 2011",,-,Low,USD DOE Cushing OK Crude Inventory (DEC 2),-715K,-,15:30
362,1150K,USD,"Wednesday, December 7, 2011",2533K,u,Low,USD DOE U.S. Distillate Inventory (DEC 2),5526K,-,15:30
363,5147K,USD,"Wednesday, December 7, 2011",875K,-,Low,USD DOE U.S. Gasoline Inventories (DEC 2),213K,-,15:30
364,$7.645B,USD,"Wednesday, December 7, 2011",$7.000B,u,Medium,USD Consumer Credit (OCT),$6.880B,-,20:00
365,2.50%,NZD,"Wednesday, December 7, 2011",2.50%,-,High,NZD Reserve Bank of New Zealand Rate Decision (DEC 8),2.50%,-,20:00
366,0.0%,NZD,"Wednesday, December 7, 2011",,-,Medium,NZD Manufacturing Activity (3Q),2.1%,-,21:45
367,-1.4%,NZD,"Wednesday, December 7, 2011",,-,Low,NZD Manufacturing Activity Volume s.a. (QoQ) (3Q),-0.7%,-,21:45
368,1.7%,NZD,"Wednesday, December 7, 2011",,-,Low,NZD QV House Prices (YoY) (NOV),1.2%,-,23:00
369,0.2%,JPY,"Wednesday, December 7, 2011",,-,Low,JPY Bank Lending Banks Adjustments (YoY) (NOV),0.1%,-,23:50
370,0.2%,JPY,"Wednesday, December 7, 2011",-0.2%,u,Low,JPY Bank Lending Banks ex-Trust (NOV),0.1%,-,23:50
371,0.2%,JPY,"Wednesday, December 7, 2011",-0.1%,u,Low,JPY Bank Lending incl Trusts (YoY) (NOV),0.0%,-,23:50
372,¥562.4B,JPY,"Wednesday, December 7, 2011",¥503.6B,u,Low,JPY Current Account Total (Yen) (OCT),¥1584.8B,-,23:50
373,¥518.6B,JPY,"Wednesday, December 7, 2011",¥520.0B,-,Low,JPY Adjusted Current Account Total (Yen) (OCT),¥1186.6B,-,23:50
374,-62.4%,JPY,"Wednesday, December 7, 2011",-65.5%,u,Low,JPY Current Account Balance (YoY) (OCT),-21.4%,-,23:50
375,-¥206.1B,JPY,"Wednesday, December 7, 2011",-¥343.3B,u,Medium,JPY Trade Balance - BOP Basis (Yen) (OCT),¥373.2B,-,23:50
376,-6.9%,JPY,"Wednesday, December 7, 2011",0.5%,d,Medium,JPY Machine Orders (MoM) (OCT),-8.2%,-,23:50
377,1.5%,JPY,"Wednesday, December 7, 2011",9.4%,d,Medium,JPY Machine Orders (YoY) (OCT),9.8%,-,23:50
378,-1.0%,UK,"Tuesday, December 6, 2011",-0.7%,d,Low,UK Halifax House Price 3Mths/Year,-1.8%,-,
379,-0.9%,UK,"Tuesday, December 6, 2011",0.0%,d,Medium,UK Halifax house price [MoM],1.2%,-,
380,-1.6%,GBP,"Tuesday, December 6, 2011",-0.5%,d,Low,GBP BRC Sales Like-For-Like (YoY) (NOV),-0.6%,-,00:01
381,-5637M,AUD,"Tuesday, December 6, 2011",-5600M,d,Medium,AUD Current Account Balance (Australian Dollar) (3Q),-6660M,u,00:30
382,-0.6%,AUD,"Tuesday, December 6, 2011",-0.6,-,Low,AUD Australia Net Exports of GDP (3Q),-0.5,-,00:30
383,4.25%,AUD,"Tuesday, December 6, 2011",4.25%,-,High,AUD Reserve Bank of Australia Rate Decision (DEC 6),4.50%,-,03:30
384,229.3B,CHF,"Tuesday, December 6, 2011",,-,Low,CHF Foreign Currency Reserves (NOV),245.0B,u,08:00
385,-0.2%,CHF,"Tuesday, December 6, 2011",0.1%,-,Medium,CHF Consumer Price Index (MoM) (NOV),-0.1%,-,08:15
386,-0.5%,CHF,"Tuesday, December 6, 2011",-0.3%,-,High,CHF Consumer Price Index (YoY) (NOV),-0.1%,-,08:15
387,-0.4%,CHF,"Tuesday, December 6, 2011",,-,Medium,CHF CPI - EU Harmonised (MoM) (NOV),-0.1%,-,08:15
388,-0.8%,CHF,"Tuesday, December 6, 2011",,-,High,CHF CPI - EU Harmonised (YoY) (NOV),-0.5%,-,08:15
389,-4.2%,GBP,"Tuesday, December 6, 2011",,-,Low,GBP New Car Registrations (YoY) (NOV),2.6%,-,09:00
390,0.2%,EUR,"Tuesday, December 6, 2011",0.2%,-,Medium,EUR Euro-Zone Gross Domestic Product s.a. (QoQ) (3Q P),0.2%,-,10:00
391,1.4%,EUR,"Tuesday, December 6, 2011",1.4%,-,High,EUR Euro-Zone Gross Domestic Product s.a. (YoY) (3Q P),1.4%,-,10:00
392,0.3%,EUR,"Tuesday, December 6, 2011",0.3%,-,Medium,EUR Euro-Zone Household Consumption (QoQ) (3Q P),-0.5%,u,10:00
393,0.1%,EUR,"Tuesday, December 6, 2011",0.6%,-,Medium,EUR Euro-Zone Gross Fixed Capital (QoQ) (3Q P),0.0%,u,10:00
394,0.0%,EUR,"Tuesday, December 6, 2011",0.1%,-,Low,EUR Euro-Zone Government Expenditure (QoQ) (3Q P),-0.1%,u,10:00
395,5.4%,EUR,"Tuesday, December 6, 2011",1.9%,u,Medium,EUR German Factory Orders n.s.a. (YoY) (OCT),2.2%,u,11:00
396,5.2%,EUR,"Tuesday, December 6, 2011",1.0%,u,Medium,EUR German Factory Orders s.a. (MoM) (OCT),-4.6%,u,11:00
397,11.9%,CAD,"Tuesday, December 6, 2011",1.6%,u,Low,CAD Building Permits (MoM) (OCT),-4.1%,u,13:30
398,1.00%,CAD,"Tuesday, December 6, 2011",1.00%,-,High,CAD Bank of Canada Rate Decision (DEC 6),1.00%,-,14:00
399,59.9,CAD,"Tuesday, December 6, 2011",55.5,u,Medium,CAD Ivey Purchasing Managers Index SA (NOV),54.4,-,15:00
400,39.6,AUD,"Tuesday, December 6, 2011",,-,Medium,AUD AiG Performance of Construction Index (NOV),34.7,-,22:30
401,8.90,JPY,"Monday, December 5, 2011",,-,Low,JPY Tokyo Avg Office Vacancies (%) (NOV),8.78,-,
402,-75,GBP,"Monday, December 5, 2011",,-,Low,GBP Lloyds Employment Confidence (NOV),-72,-,00:01
403,4.8%,AUD,"Monday, December 5, 2011",3.0%,u,Low,AUD Company Operating Profit (QoQ) (3Q),7.3%,u,00:30
404,-1.1%,AUD,"Monday, December 5, 2011",1.2%,d,Low,AUD Inventories (3Q),1.6%,d,00:30
405,0.0%,AUD,"Monday, December 5, 2011",,-,Low,AUD ANZ Job Advertisements (MoM) (NOV),-0.6%,u,00:30
406,52.5,CNY,"Monday, December 5, 2011",,-,Low,CNY China HSBC Services PMI (NOV),54.1,-,02:30
407,45.8,EUR,"Monday, December 5, 2011",44.1,u,Low,EUR Italian Purchasing Manager Index Services (NOV),43.9,-,08:45
408,49.6,EUR,"Monday, December 5, 2011",49.3,u,Low,EUR French Purchasing Manager Index Services (NOV F),49.3,-,08:50
409,50.3,EUR,"Monday, December 5, 2011",51.4,d,Medium,EUR German Purchasing Manager Index Services (NOV F),51.4,-,08:55
410,47.0,EUR,"Monday, December 5, 2011",47.2,d,Medium,EUR Euro-Zone Purchasing Manager Index Composite (NOV F),47.2,-,09:00
411,47.5,EUR,"Monday, December 5, 2011",47.8,d,Medium,EUR Euro-Zone Purchasing Manager Index Services (NOV F),47.8,-,09:00
412,-24.0,EUR,"Monday, December 5, 2011",-21.0,d,Medium,EUR Euro-Zone Sentix Investor Confidence (DEC),-21.2,-,09:30
413,52.1,GBP,"Monday, December 5, 2011",50.5,u,Medium,GBP Purchasing Manager Index Services (NOV),51.3,-,09:30
414,$-248M,GBP,"Monday, December 5, 2011",,-,Low,GBP Official Reserves (Changes) (NOV),$1387M,-,09:30
415,0.4%,EUR,"Monday, December 5, 2011",0.1%,u,Medium,EUR Euro-Zone Retail Sales (MoM) (OCT),-0.6%,u,10:00
416,-0.4%,EUR,"Monday, December 5, 2011",-0.8%,d,High,EUR Euro-Zone Retail Sales (YoY) (OCT),-1.4%,u,10:00
