,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
168,1.6%,USD,"Thursday, December 22, 2016",1.7%,d,High,USD Personal Consumption Expenditure Core (YoY) (NOV),1.8%,u,15:00
169,-209,USD,"Thursday, December 22, 2016",-206,d,Low,USD EIA Natural Gas Storage Change (DEC 16),-147,-,15:30
170,-209,USD,"Thursday, December 22, 2016",-206,d,Low,USD EIA Working Natural Gas Implied Flow (DEC 16),-147,-,15:30
171,11,USD,"Thursday, December 22, 2016",4,u,Low,USD Kansas City Fed Manf. Activity (DEC),1,-,16:00
172,,USD,"Thursday, December 22, 2016",,-,Low,USD U.S. to Sell 5-Year TIPS Reopening,,-,18:00
173,0.0%,AUD,"Wednesday, December 21, 2016",,-,Low,AUD Skilled Vacancies (MoM) (NOV),-0.3%,u,00:00
174,-4.2%,NZD,"Wednesday, December 21, 2016",,-,Low,NZD Credit Card Spending (MoM) (NOV),3.0%,u,02:00
175,-4.2%,NZD,"Wednesday, December 21, 2016",,-,Medium,NZD Credit Card Spending (YoY) (NOV),10.1%,d,02:00
176,0.2%,JPY,"Wednesday, December 21, 2016",0.1%,u,Medium,JPY All Industry Activity Index (MoM) (OCT),0.2%,-,04:30
177,0.8%,JPY,"Wednesday, December 21, 2016",,-,Low,JPY Supermarket Sales (YoY) (NOV),0.6%,-,05:00
178,2.0%,CHF,"Wednesday, December 21, 2016",1.9%,u,Low,CHF Money Supply M3 (YoY) (NOV),2.9%,-,08:00
179,13.5b,GBP,"Wednesday, December 21, 2016",,-,Medium,GBP Public Finances (PSNCR) (Pounds) (NOV),-2.3b,u,09:30
180,9.8b,GBP,"Wednesday, December 21, 2016",,-,Medium,GBP Central Government NCR (NOV),-4.0b,-,09:30
181,12.2b,GBP,"Wednesday, December 21, 2016",11.6b,u,Medium,GBP Public Sector Net Borrowing (Pounds) (NOV),4.3b,-,09:30
182,12.6b,GBP,"Wednesday, December 21, 2016",12.2b,u,Medium,GBP PSNB ex Banking Groups (NOV),4.8b,-,09:30
183,2.5%,USD,"Wednesday, December 21, 2016",,-,Medium,USD MBA Mortgage Applications (DEC 16),-4.0%,-,12:00
184,-5.1,EUR,"Wednesday, December 21, 2016",-6.0,u,Medium,EUR Euro-Zone Consumer Confidence (DEC A),-6.2,d,15:00
185,5.61m,USD,"Wednesday, December 21, 2016",5.50m,u,Low,USD Existing Home Sales (NOV),5.57m,d,15:00
186,0.7%,USD,"Wednesday, December 21, 2016",-1.8%,u,Medium,USD Existing Home Sales (MoM) (NOV),1.5%,d,15:00
187,2256k,USD,"Wednesday, December 21, 2016",-2500k,u,Medium,USD DOE U.S. Crude Oil Inventories (DEC 16),-2563k,-,15:30
188,-245k,USD,"Wednesday, December 21, 2016",700k,d,Low,USD DOE Cushing OK Crude Inventory (DEC 16),1223k,-,15:30
189,-1309k,USD,"Wednesday, December 21, 2016",1375k,d,Low,USD DOE U.S. Gasoline Inventories (DEC 16),497k,-,15:30
190,-2420k,USD,"Wednesday, December 21, 2016",-1625k,d,Low,USD DOE U.S. Distillate Inventory (DEC 16),-762k,-,15:30
191,1.1%,NZD,"Wednesday, December 21, 2016",0.8%,u,Medium,NZD Gross Domestic Product (QoQ) (3Q),0.7%,d,21:45
192,3.5%,NZD,"Wednesday, December 21, 2016",3.6%,d,High,NZD Gross Domestic Product (YoY) (3Q),3.4%,d,21:45
193,-4.89b,NZD,"Wednesday, December 21, 2016",-4.89b,-,Low,NZD Current Account Balance (3Q),-0.95b,-,21:45
194,-2.9%,NZD,"Wednesday, December 21, 2016",-3.0%,u,Low,NZD Current Account Deficit-GDP Ratio (3Q),-2.9%,-,21:45
195,-¥216.7b,JPY,"Wednesday, December 21, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (DEC 16),¥272.6b,u,23:50
196,-¥56.3b,JPY,"Wednesday, December 21, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (DEC 16),-¥61.3b,-,23:50
197,-¥269.8b,JPY,"Wednesday, December 21, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (DEC 16),¥730.9b,d,23:50
198,¥114.1b,JPY,"Wednesday, December 21, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (DEC 16),¥277.2b,d,23:50
199,,AUD,"Tuesday, December 20, 2016",,-,Medium,AUD RBA Dec. Meeting Minutes,,-,00:30
200,2.00%,CNY,"Tuesday, December 20, 2016",,-,Low,CNY Swift Global Payments CNY (NOV),1.67%,-,01:00
201,,JPY,"Tuesday, December 20, 2016",,-,High,JPY BOJ Monetary Policy Statement,,-,02:51
202,-0.100%,JPY,"Tuesday, December 20, 2016",-0.100%,-,High,JPY BOJ Policy Rate (DEC 20),-0.100%,-,02:51
203,-2.4%,JPY,"Tuesday, December 20, 2016",,-,Low,JPY Nationwide Department Store Sales (YoY) (NOV),-3.9%,-,05:30
204,-1.4%,JPY,"Tuesday, December 20, 2016",,-,Low,JPY Tokyo Department Store Sales (YoY) (NOV),-4.4%,-,05:30
205,,JPY,"Tuesday, December 20, 2016",,-,High,JPY BOJ governor press conference,,-,06:30
206,3.64b,CHF,"Tuesday, December 20, 2016",3.56b,u,Medium,CHF Trade Balance (Swiss franc) (NOV),2.66b,u,07:00
207,-0.4%,CHF,"Tuesday, December 20, 2016",,-,Low,CHF Exports (MoM) (NOV),-6.7%,u,07:00
208,-4.2%,CHF,"Tuesday, December 20, 2016",,-,Low,CHF Imports (MoM) (NOV),2.6%,u,07:00
209,0.3%,EUR,"Tuesday, December 20, 2016",0.1%,u,Low,EUR German Producer Prices (MoM) (NOV),0.7%,-,07:00
210,0.1%,EUR,"Tuesday, December 20, 2016",-0.2%,u,Low,EUR German Producer Prices (YoY) (NOV),-0.4%,-,07:00
211,0.5%,JPY,"Tuesday, December 20, 2016",,-,Low,JPY Convenience Store Sales (YoY) (NOV),0.2%,-,07:00
212,28.4b,EUR,"Tuesday, December 20, 2016",,-,Low,EUR Euro-Zone Current Account s.a. (euros) (OCT),27.7b,u,09:00
213,32.8b,EUR,"Tuesday, December 20, 2016",,-,Low,EUR Euro-Zone Current Account n.s.a. (euros) (OCT),32.2bb,u,09:00
214,42,GBP,"Tuesday, December 20, 2016",,-,Low,GBP CBI Total Dist. Reported Sales (DEC),34,-,11:00
215,35,GBP,"Tuesday, December 20, 2016",20,u,Low,GBP CBI Retailing Reported Sales (DEC),26,-,11:00
216,"$3,656",NZD,"Tuesday, December 20, 2016",,-,Medium,NZD Dairy Auction Avg. Winning Price MT (DEC 20),"$3,622",-,12:00
217,"$3,568",NZD,"Tuesday, December 20, 2016",,-,Medium,NZD Dairy Auction Whole Milk Powder MT (DEC 20),"$3,593",-,12:00
218,1.1%,CAD,"Tuesday, December 20, 2016",0.5%,u,Low,CAD Wholesale Sales (MoM) (OCT),-1.5%,d,13:30
219,,CNY,"Tuesday, December 20, 2016",,-,Medium,CNY Conference Board China November Leading Economic Index,,-,14:00
220,,USD,"Tuesday, December 20, 2016",,-,Low,USD U.S. to Sell 4-Week Bills,,-,16:30
221,6220,NZD,"Tuesday, December 20, 2016",,-,Low,NZD Net Migration SA (NOV),6240,-,21:45
222,-705m,NZD,"Tuesday, December 20, 2016",-500m,d,Medium,NZD Trade Balance (New Zealand dollars) (NOV),-815m,u,21:45
223,3.86b,NZD,"Tuesday, December 20, 2016",4.00b,d,Low,NZD Exports (New Zealand dollars) (NOV),3.91b,u,21:45
224,4.56b,NZD,"Tuesday, December 20, 2016",4.50b,u,Low,NZD Imports (New Zealand dollars) (NOV),4.72b,d,21:45
225,-3180m,NZD,"Tuesday, December 20, 2016",-2951m,d,Medium,NZD Balance (YTD) (New Zealand dollars) (NOV),3270m,u,21:45
226,0.02%,AUD,"Tuesday, December 20, 2016",,-,Low,AUD Westpac Leading Index (MoM) (NOV),0.10%,u,23:30
227,39.6,NZD,"Monday, December 19, 2016",,-,Low,NZD ANZ Activity Outlook (DEC),37.6,-,00:00
228,21.7,NZD,"Monday, December 19, 2016",,-,Medium,NZD NBNZ Business Confidence (DEC),20.5,-,00:00
229,,CNY,"Monday, December 19, 2016",,-,Low,CNY China November Property Prices,,-,01:30
230,111.0,EUR,"Monday, December 19, 2016",110.6,u,Medium,EUR German IFO - Business Climate (DEC),110.4,-,09:00
231,116.6,EUR,"Monday, December 19, 2016",115.9,u,Medium,EUR German IFO - Current Assessment (DEC),115.6,-,09:00
232,105.6,EUR,"Monday, December 19, 2016",105.6,-,Medium,EUR German IFO - Expectations (DEC),105.5,-,09:00
233,527.9b,CHF,"Monday, December 19, 2016",,-,Low,CHF Total Sight Deposits (DEC 16),527.4b,-,09:00
234,457.3b,CHF,"Monday, December 19, 2016",,-,Low,CHF Domestic Sight Deposits (DEC 16),454.8b,-,09:00
235,0.8%,EUR,"Monday, December 19, 2016",,-,Low,EUR Euro-Zone Construction Output s.a. (MoM) (OCT),-0.9%,-,10:00
236,2.2%,EUR,"Monday, December 19, 2016",,-,Medium,EUR Euro-Zone Construction Output w.d.a. (YoY) (OCT),1.8%,-,10:00
237,1.5%,EUR,"Monday, December 19, 2016",,-,Low,EUR Euro-Zone Labor Costs (YoY) (3Q),1.0%,-,10:00
238,53.4,USD,"Monday, December 19, 2016",55.2,d,Medium,USD Markit US Services PMI (DEC P),54.6,-,14:45
239,53.7,USD,"Monday, December 19, 2016",,d,Medium,USD Markit US Composite PMI (DEC P),54.9,-,14:45
240,,USD,"Monday, December 19, 2016",,-,Low,USD U.S. to Sell 3-Month Bills,,-,16:30
241,,USD,"Monday, December 19, 2016",,-,Low,USD U.S. to Sell 6-Month Bills,,-,16:30
242,-0.1%,NZD,"Monday, December 19, 2016",,-,Low,NZD Food Prices (MoM) (NOV),-0.8%,-,21:45
243,113.1,NZD,"Sunday, December 18, 2016",,-,Low,NZD Westpac NZ Consumer Confidence (4Q),108,-,21:00
244,57.9,NZD,"Sunday, December 18, 2016",,-,Medium,NZD Performance Services Index (NOV),56.6,u,21:30
245,2.6%,NZD,"Sunday, December 18, 2016",,-,Medium,NZD Building Permits (MoM) (OCT),0.2%,-,21:45
246,-8.8%,JPY,"Sunday, December 18, 2016",-12.1%,u,Medium,JPY Merchandise Trade Imports (YoY) (NOV),-16.5%,-,23:50
247,,JPY,"Sunday, December 18, 2016",,-,Low,JPY BOJ Flow of Funds,,-,23:50
248,¥152.5b,JPY,"Sunday, December 18, 2016",¥227.4b,-,Medium,JPY Merchandise Trade Balance Total (Yen) (NOV),¥496.2b,-,23:50
249,¥536.1b,JPY,"Sunday, December 18, 2016",¥590.5b,-,Medium,JPY Adjusted Merchandise Trade Balance (Yen) (NOV),¥474.3b,-,23:50
250,-0.4%,JPY,"Sunday, December 18, 2016",-2.3%,-,Low,JPY Merchandise Trade Exports (YoY) (NOV),-10.3%,-,23:50
251,3.4%,AUD,"Thursday, December 15, 2016",,-,Medium,AUD Consumer Inflation Expectation (DEC),3.2%,-,00:00
252,39.1k,AUD,"Thursday, December 15, 2016",17.5k,u,High,AUD Employment Change (NOV),15.2k,u,00:30
253,5.7%,AUD,"Thursday, December 15, 2016",5.6%,d,High,AUD Unemployment Rate (NOV),5.6%,-,00:30
254,39.3k,AUD,"Thursday, December 15, 2016",,-,Medium,AUD Full Time Employment Change (NOV),45.7k,u,00:30
255,-0.2k,AUD,"Thursday, December 15, 2016",,-,Low,AUD Part Time Employment Change (NOV),-30.5k,u,00:30
256,64.6%,AUD,"Thursday, December 15, 2016",64.5%,u,Low,AUD Participation Rate (NOV),64.4%,-,00:30
257,51.9,JPY,"Thursday, December 15, 2016",,-,Medium,JPY Nikkei Japan PMI Mfg (DEC P),51.3,-,00:30
258,-A$549m,AUD,"Thursday, December 15, 2016",,-,Low,AUD RBA FX Transactions Government (NOV),-A$450m,-,00:30
259,A$503m,AUD,"Thursday, December 15, 2016",,-,Low,AUD RBA Foreign Exchange Transaction (Australian dollar) (NOV),A$439m,-,00:30
260,A$34m,AUD,"Thursday, December 15, 2016",,-,Low,AUD RBA FX Transactions Other (NOV),A$26m,-,00:30
261,-5.6%,JPY,"Thursday, December 15, 2016",,-,Low,JPY Machine Tool Orders (YoY) (NOV F),-5.6%,-,06:00
262,,CHF,"Thursday, December 15, 2016",,-,Medium,CHF SECO Dec. 2016 Economic Forecasts,,-,06:45
263,5.8%,EUR,"Thursday, December 15, 2016",,-,Low,EUR EU 25 New Car Registrations (NOV),0.0%,-,07:00
264,,CHF,"Thursday, December 15, 2016",,-,Low,CHF KOF Institute Winter Economic Forecast,,-,08:00
265,53.5,EUR,"Thursday, December 15, 2016",51.8,u,Low,EUR Markit France Manufacturing PMI (DEC P),51.7,-,08:00
266,52.6,EUR,"Thursday, December 15, 2016",51.9,u,Low,EUR Markit France Services PMI (DEC P),51.6,-,08:00
267,52.8,EUR,"Thursday, December 15, 2016",51.6,u,Low,EUR Markit France Composite PMI (DEC P),51.4,-,08:00
268,55.5,EUR,"Thursday, December 15, 2016",54.5,u,Medium,EUR Markit/BME Germany Manufacturing PMI (DEC P),54.3,-,08:30
269,53.8,EUR,"Thursday, December 15, 2016",54.9,d,Medium,EUR Markit Germany Services PMI (DEC P),55.1,-,08:30
270,54.8,EUR,"Thursday, December 15, 2016",54.9,d,Medium,EUR Markit/BME Germany Composite PMI (DEC P),55,-,08:30
271,-1.25%,CHF,"Thursday, December 15, 2016",-1.25%,-,High,CHF SNB 3-Month Libor Lower Target Range (DEC 15),-1.25%,-,08:30
272,-0.25%,CHF,"Thursday, December 15, 2016",-0.25%,-,High,CHF SNB 3-Month Libor Upper Target Range (DEC 15),-0.25%,-,08:30
273,-0.75%,CHF,"Thursday, December 15, 2016",-0.75%,-,High,CHF SNB Sight Deposit Interest Rate (DEC 15),-0.75%,-,08:30
274,54.9,EUR,"Thursday, December 15, 2016",53.7,u,Medium,EUR Markit Eurozone Manufacturing PMI (DEC P),53.7,-,09:00
275,53.1,EUR,"Thursday, December 15, 2016",53.8,d,Medium,EUR Markit Eurozone Services PMI (DEC P),53.8,-,09:00
276,53.9,EUR,"Thursday, December 15, 2016",53.9,-,Medium,EUR Markit Eurozone Composite PMI (DEC P),53.9,-,09:00
277,0.5%,GBP,"Thursday, December 15, 2016",0.0%,u,Low,GBP Retail Sales (MoM) (NOV),1.9%,u,09:30
278,6.6%,GBP,"Thursday, December 15, 2016",6.0%,u,Medium,GBP Retail Sales (YoY) (NOV),7.5%,u,09:30
279,0.2%,GBP,"Thursday, December 15, 2016",0.0%,u,Low,GBP Retail Sales Inc Auto Fuel (MoM) (NOV),1.8%,u,09:30
280,5.9%,GBP,"Thursday, December 15, 2016",5.9%,-,Medium,GBP Retail Sales Inc Auto Fuel (YoY) (NOV),7.2%,u,09:30
281,0.25%,GBP,"Thursday, December 15, 2016",0.25%,-,High,GBP Bank of England Rate Decision (DEC 15),0.25%,-,12:00
282,435b,GBP,"Thursday, December 15, 2016",435b,-,High,GBP BOE Asset Purchase Target (DEC),435b,-,12:00
283,10b,GBP,"Thursday, December 15, 2016",10b,-,Medium,GBP BOE Corporate Bond Target (DEC),10b,-,12:00
284,-0.8%,CAD,"Thursday, December 15, 2016",0.4%,d,Low,CAD Manufacturing Shipments (MoM) (OCT),0.3%,-,13:30
285,241.353,USD,"Thursday, December 15, 2016",241.413,d,Low,USD Consumer Price Index n.s.a. (NOV),241.729,-,13:30
286,0.2%,USD,"Thursday, December 15, 2016",0.2%,-,Medium,USD Consumer Price Index Ex Food & Energy (MoM) (NOV),0.1%,-,13:30
287,249.357,USD,"Thursday, December 15, 2016",249.400,d,Low,USD Consumer Price Index Core Index s.a. (NOV),248.981,-,13:30
288,-$113.0b,USD,"Thursday, December 15, 2016",-$111.6b,d,Low,USD Current Account Balance (3Q),-$118.3b,u,13:30
289,9.0,USD,"Thursday, December 15, 2016",4.0,u,Low,USD Empire Manufacturing (DEC),1.5,-,13:30
290,0.2%,USD,"Thursday, December 15, 2016",0.2%,-,Medium,USD Consumer Price Index (MoM) (NOV),0.4%,-,13:30
291,1.7%,USD,"Thursday, December 15, 2016",1.7%,-,High,USD Consumer Price Index (YoY) (NOV),1.6%,-,13:30
292,2.1%,USD,"Thursday, December 15, 2016",2.2%,d,High,USD Consumer Price Index Ex Food & Energy (YoY) (NOV),2.1%,-,13:30
293,0.5%,USD,"Thursday, December 15, 2016",,-,Medium,USD Real Avg Weekly Earnings (YoY) (NOV),0.9%,-,13:30
294,254k,USD,"Thursday, December 15, 2016",255k,u,Medium,USD Initial Jobless Claims (DEC 10),258k,-,13:30
295,2018k,USD,"Thursday, December 15, 2016",2003k,-,Medium,USD Continuing Claims (DEC 3),2007k,d,13:30
296,21.5,USD,"Thursday, December 15, 2016",9.1,u,Low,USD Philadelphia Fed. (DEC),7.6,-,13:30
297,-5.3%,CAD,"Thursday, December 15, 2016",,-,Medium,CAD Existing Home Sales (MoM) (NOV),2.4%,-,14:00
298,54.2,USD,"Thursday, December 15, 2016",54.5,d,Medium,USD Markit US Manufacturing PMI (DEC P),54.1,-,14:45
299,70,USD,"Thursday, December 15, 2016",63,u,Medium,USD NAHB Housing Market Index (DEC),63,-,15:00
300,-147,USD,"Thursday, December 15, 2016",-134,-,Low,USD EIA Natural Gas Storage Change (DEC 9),-42,-,15:30
301,-147,USD,"Thursday, December 15, 2016",-134,-,Low,USD EIA Working Natural Gas Implied Flow (DEC 9),-42,-,15:30
302,,CAD,"Thursday, December 15, 2016",,-,Medium,"CAD BOC releases Financial System Review, Poloz press conference",,-,15:30
303,5.75%,MXN,"Thursday, December 15, 2016",5.50%,u,High,MXN Bank of Mexico Interest Rate Decision,5.25%,-,19:00
304,$18.8b,USD,"Thursday, December 15, 2016",,-,Low,USD Total Net TIC Flows (OCT),-$152.9b,-,21:00
305,$9.4b,USD,"Thursday, December 15, 2016",,-,Medium,USD Net Long-term TIC Flows (OCT),-$26.2b,-,21:00
306,-0.6%,AUD,"Wednesday, December 14, 2016",,-,Low,AUD New Motor Vehicle Sales (MoM) (NOV),-2.4%,-,00:30
307,-1.1%,AUD,"Wednesday, December 14, 2016",,-,Low,AUD New Motor Vehicle Sales (YoY) (NOV),0.9%,d,00:30
308,-22.7%,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Tokyo Condominium Sales (YoY) (NOV),-0.6%,-,04:00
309,0.0%,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Industrial Production (MoM) (OCT F),0.1%,-,04:30
310,-1.4%,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Industrial Production (YoY) (OCT F),-1.3%,-,04:30
311,1.4%,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Capacity Utilization (MoM) (OCT),-2.0%,-,04:30
312,1740.0b,CNY,"Wednesday, December 14, 2016",1100.0b,u,Medium,CNY Aggregate Financing CNY (NOV),896.3b,-,07:01
313,794.6b,CNY,"Wednesday, December 14, 2016",720.0b,u,Medium,CNY New Yuan Loans CNY (NOV),651.3b,-,07:01
314,11.4%,CNY,"Wednesday, December 14, 2016",11.5%,d,Low,CNY Money Supply M2 (YoY) (NOV),11.6%,-,07:01
315,22.7%,CNY,"Wednesday, December 14, 2016",22.5%,u,Low,CNY Money Supply M1 (YoY) (NOV),23.9%,-,07:01
316,7.6%,CNY,"Wednesday, December 14, 2016",7.5%,u,Low,CNY Money Supply M0 (YoY) (NOV),7.2%,-,07:01
317,-0.1%,CHF,"Wednesday, December 14, 2016",-0.1%,-,Low,CHF Producer & Import Prices (MoM) (NOV),0.1%,-,08:15
318,-0.6%,CHF,"Wednesday, December 14, 2016",-0.7%,-,Low,CHF Producer & Import Prices (YoY) (NOV),-0.2%,-,08:15
319,2.3%,GBP,"Wednesday, December 14, 2016",2.3%,-,Medium,GBP Claimant Count Rate (NOV),2.3%,-,09:30
320,2.4k,GBP,"Wednesday, December 14, 2016",6.5k,u,Medium,GBP Jobless Claims Change (NOV),13.3k,d,09:30
321,2.5%,GBP,"Wednesday, December 14, 2016",2.3%,u,Medium,GBP Average Weekly Earnings (3M/YoY) (OCT),2.4%,u,09:30
322,2.6%,GBP,"Wednesday, December 14, 2016",2.6%,-,Medium,GBP Weekly Earnings ex Bonus (3M/YoY) (OCT),2.4%,-,09:30
323,4.8%,GBP,"Wednesday, December 14, 2016",4.8%,-,Medium,GBP ILO Unemployment Rate (3M) (OCT),4.8%,-,09:30
324,-6k,GBP,"Wednesday, December 14, 2016",50k,d,Medium,GBP Employment Change (3M/3M) (OCT),49k,-,09:30
325,-0.1%,EUR,"Wednesday, December 14, 2016",0.1%,d,Low,EUR Euro-Zone Industrial Production s.a. (MoM) (OCT),-0.9%,d,10:00
326,0.6%,EUR,"Wednesday, December 14, 2016",0.8%,d,Medium,EUR Euro-Zone Industrial Production w.d.a. (YoY) (OCT),1.3%,u,10:00
327,12.9,CHF,"Wednesday, December 14, 2016",,-,Medium,CHF ZEW Survey (Expectations) (DEC),8.9,-,10:00
328,-4.0%,USD,"Wednesday, December 14, 2016",,-,Medium,USD MBA Mortgage Applications (DEC 9),-0.7%,-,12:00
329,0.1%,USD,"Wednesday, December 14, 2016",0.3%,d,High,USD Advance Retail Sales (NOV),0.6%,d,13:30
330,0.2%,USD,"Wednesday, December 14, 2016",0.4%,d,Medium,USD Retail Sales Less Autos (NOV),0.6%,d,13:30
331,0.2%,USD,"Wednesday, December 14, 2016",0.4%,d,Medium,USD Retail Sales Ex Auto and Gas (NOV),0.5%,d,13:30
332,0.1%,USD,"Wednesday, December 14, 2016",0.3%,d,Medium,USD Retail Sales Control Group (NOV),0.6%,d,13:30
333,0.4%,USD,"Wednesday, December 14, 2016",0.1%,u,Low,USD PPI Final Demand (MoM) (NOV),0.0%,-,13:30
334,0.4%,USD,"Wednesday, December 14, 2016",0.2%,u,Low,USD PPI Ex Food and Energy (MoM) (NOV),-0.2%,-,13:30
335,0.2%,USD,"Wednesday, December 14, 2016",0.2%,-,Low,"USD PPI Ex Food, Energy, Trade (MoM) (NOV)",-0.1%,-,13:30
336,1.3%,USD,"Wednesday, December 14, 2016",0.9%,u,Low,USD PPI Final Demand (YoY) (NOV),0.8%,-,13:30
337,1.6%,USD,"Wednesday, December 14, 2016",1.3%,u,Low,USD PPI Ex Food and Energy (YoY) (NOV),1.2%,-,13:30
338,1.8%,USD,"Wednesday, December 14, 2016",1.7%,u,Low,"USD PPI Ex Food, Energy, Trade (YoY) (NOV)",1.6%,-,13:30
339,0.2%,CAD,"Wednesday, December 14, 2016",,-,Low,CAD Teranet/National Bank HPI (MoM) (NOV),0.3%,-,13:30
340,198.82,CAD,"Wednesday, December 14, 2016",,-,Low,CAD Teranet/National Bank HP Index (NOV),198.35,-,13:30
341,11.9%,CAD,"Wednesday, December 14, 2016",,-,Low,CAD Teranet/National Bank HPI (YoY) (NOV),11.8%,-,13:30
342,75.0,USD,"Wednesday, December 14, 2016",75.1%,d,Low,USD Capacity Utilization (NOV),75.4%,u,14:15
343,-0.4%,USD,"Wednesday, December 14, 2016",-0.3%,d,Medium,USD Industrial Production (NOV),0.1%,u,14:15
344,-0.1%,USD,"Wednesday, December 14, 2016",-0.2%,u,Medium,USD Manufacturing (SIC) Production (NOV),0.3%,u,14:15
345,,GBP,"Wednesday, December 14, 2016",,-,Low,GBP Bank of England Bond Buying Operation,,-,14:50
346,-0.2%,USD,"Wednesday, December 14, 2016",-0.1%,d,Medium,USD Business Inventories (OCT),0.1%,-,15:00
347,-2563k,USD,"Wednesday, December 14, 2016",-1500k,d,Medium,USD DOE U.S. Crude Oil Inventories (DEC 9),-2389k,-,15:30
348,1223k,USD,"Wednesday, December 14, 2016",1000k,u,Low,USD DOE Cushing OK Crude Inventory (DEC 9),3783k,-,15:30
349,497k,USD,"Wednesday, December 14, 2016",2000k,d,Low,USD DOE U.S. Gasoline Inventories (DEC 9),3425k,-,15:30
350,-762k,USD,"Wednesday, December 14, 2016",1000k,d,Low,USD DOE U.S. Distillate Inventory (DEC 9),2501k,-,15:30
351,0.75%,USD,"Wednesday, December 14, 2016",0.75%,-,High,USD Federal Open Market Committee Rate Decision (DEC 14),0.50%,-,19:00
352,0.50%,USD,"Wednesday, December 14, 2016",0.50%,-,High,USD FOMC Rate Decision (Lower Bound) (DEC 14),0.25%,-,19:00
353,,USD,"Wednesday, December 14, 2016",,-,High,USD Fed Summary of Economic Projections,,-,19:00
354,54.4,NZD,"Wednesday, December 14, 2016",,-,Medium,NZD Business NZ Performance of Manufacturing Index (NOV),55.2,-,21:30
355,1.4%,NZD,"Wednesday, December 14, 2016",2.1%,d,Low,NZD Value of All Buildings s.a. (QoQ) (3Q),5.5%,-,21:45
356,¥267.4b,JPY,"Wednesday, December 14, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (DEC 9),-¥891.5b,d,23:50
357,¥731.0b,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (DEC 9),¥658.2,-,23:50
358,-¥63.1b,JPY,"Wednesday, December 14, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (DEC 9),-¥76.6b,d,23:50
359,¥278.4b,JPY,"Wednesday, December 14, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (DEC 9),¥403.4,u,23:50
360,4%,EUR,"Tuesday, December 13, 2016",,-,Low,EUR Germany First Quarter Manpower Employment Outlook,9%,-,00:01
361,23,JPY,"Tuesday, December 13, 2016",,-,Low,JPY Japan Manpower Survey (1Q),23,-,00:01
362,4%,CNY,"Tuesday, December 13, 2016",,-,Low,CNY Manpower Survey (1Q),5%,-,00:01
363,5,AUD,"Tuesday, December 13, 2016",,-,Low,AUD NAB Business Conditions (NOV),7,u,00:30
364,5,AUD,"Tuesday, December 13, 2016",,-,Medium,AUD NAB Business Confidence (NOV),4,-,00:30
365,1.5%,AUD,"Tuesday, December 13, 2016",2.5%,d,Low,AUD House Price Index (QoQ) (3Q),2.0%,-,00:30
366,3.5%,AUD,"Tuesday, December 13, 2016",4.6%,d,Low,AUD House Price Index (YoY) (3Q),4.1%,-,00:30
367,6.2%,CNY,"Tuesday, December 13, 2016",6.1%,u,Medium,CNY Industrial Production (YoY) (NOV),6.1%,-,02:00
368,6.0%,CNY,"Tuesday, December 13, 2016",6.0%,-,Medium,CNY Industrial Production YTD (YoY) (NOV),6.0%,-,02:00
369,10.8%,CNY,"Tuesday, December 13, 2016",10.2%,u,Medium,CNY Retail Sales (YoY) (NOV),10.0%,-,02:00
370,10.4%,CNY,"Tuesday, December 13, 2016",10.3%,u,Medium,CNY Retail Sales YTD (YoY) (NOV),10.3%,-,02:00
371,8.3%,CNY,"Tuesday, December 13, 2016",8.3%,-,Medium,CNY Fixed Assets Ex Rural YTD (YoY) (NOV),8.3%,-,02:00
372,0.1%,EUR,"Tuesday, December 13, 2016",,-,Low,EUR German Wholesale Price Index (MoM) (NOV),0.4%,-,07:00
373,0.8%,EUR,"Tuesday, December 13, 2016",,-,Low,EUR German Wholesale Price Index (YoY) (NOV),0.5%,-,07:00
374,0.1%,EUR,"Tuesday, December 13, 2016",0.1%,-,Low,EUR German Consumer Price Index (MoM) (NOV F),0.1%,-,07:00
375,0.8%,EUR,"Tuesday, December 13, 2016",0.8%,-,Medium,EUR German Consumer Price Index (YoY) (NOV F),0.8%,-,07:00
376,0.2%,GBP,"Tuesday, December 13, 2016",0.2%,-,Medium,GBP Consumer Price Index (MoM) (NOV),0.1%,-,09:30
377,1.2%,GBP,"Tuesday, December 13, 2016",1.1%,u,High,GBP Consumer Price Index (YoY) (NOV),0.9%,-,09:30
378,1.4%,GBP,"Tuesday, December 13, 2016",1.3%,u,High,GBP Core Consumer Price Index (YoY) (NOV),1.2%,-,09:30
379,265.5,GBP,"Tuesday, December 13, 2016",265.4,u,Low,GBP Retail Price Index (NOV),264.8,-,09:30
