,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
927,2008-11-05 10:00:00,40,-5.1899999999999995,0,0.0,0,0,0,3,3,0,0,1,0,0,2008,45,2,1,43,36,36,50,73,36,35,98,25,66,161,64,28,153,-7,18,155,2,97,32,87,2
928,2008-11-05 10:35:00,18,-0.82,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,45,2,1,21,-16,-15,17,-18,-2,29,-2,15,27,-13,-11,30,-34,-21,16,-37,-4,207,160,-52,0
929,2008-11-06 08:30:00,69_56_57,2.26,0,10.34,2,4,2,0,0,0,6,0,0,3,2008,45,3,3,18,14,13,34,31,16,31,56,25,25,44,-12,29,39,-5,16,40,1,127,-82,32,2
930,2008-11-06 10:35:00,46,-1.85,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,45,3,1,24,-3,-1,16,-15,-12,18,-17,-4,29,-37,-20,13,-44,-7,28,-58,-14,82,-26,-71,0
931,2008-11-07 08:30:00,48_70_3,-0.46999999999999986,0,-32.11,6,2,0,6,5,0,3,2,0,1,2008,45,4,3,46,-22,-20,26,-16,5,62,36,52,25,34,-2,20,35,1,48,-4,-39,50,-3,-35,0
932,2008-11-07 10:00:00,31,-1.57,0,-1.32,0,0,1,0,0,1,0,0,1,0,2008,45,4,1,22,17,18,35,46,29,22,60,14,13,67,7,27,82,15,26,75,-8,84,-43,40,2
933,2008-11-07 11:30:00,50,-0.6900000000000001,0,0.72,0,0,0,3,3,0,0,1,0,0,2008,45,4,1,22,16,14,17,10,-6,12,8,-2,13,2,-6,31,7,6,13,10,3,81,-50,-13,1
934,2008-11-07 15:00:00,12,0.91,0,0.97,0,0,1,0,0,1,0,0,1,0,2008,45,4,1,13,-4,-3,23,4,8,11,5,1,4,3,-1,10,1,-2,9,-6,-7,45,9,-13,1
935,2008-11-11 10:00:00,37,3.39,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,46,1,1,13,-11,-11,19,-22,-11,23,-3,20,16,-10,-9,29,-28,-18,12,-30,-2,109,-97,-76,0
936,2008-11-13 08:30:00,68_69,0.5800000000000001,0,-1.85,0,3,0,2,5,0,0,1,0,1,2008,46,3,2,27,11,11,23,28,17,14,19,-9,17,3,-16,26,-10,-13,29,-27,-17,61,-45,-16,0
937,2008-11-13 11:00:00,18,-0.64,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,46,3,1,20,-7,-7,53,-46,-39,23,-30,16,16,-38,-9,26,-31,7,26,-11,20,74,55,-64,0
938,2008-11-13 14:00:00,25,-19.44,4,0.0,0,0,0,2,2,0,0,0,0,1,2008,46,3,1,24,8,8,17,3,-5,13,9,7,31,-12,-20,31,13,25,41,36,23,94,64,212,2
939,2008-11-14 08:30:00,17_60_41,-15.06,3,-0.27000000000000013,0,0,0,8,0,3,5,2,0,1,2008,46,4,3,36,2,1,30,19,16,12,17,-1,33,45,27,11,36,-8,13,46,9,101,-42,52,2
940,2008-11-14 09:55:00,58,0.8999999999999999,0,0.12,0,0,3,0,3,0,0,1,0,0,2008,46,4,1,44,29,28,30,10,-18,26,0,-10,22,-4,-3,25,-1,3,20,-16,-14,84,7,8,1
941,2008-11-14 10:00:00,5,-1.8,0,-3.66,0,0,2,0,0,2,0,0,0,1,2008,46,4,1,30,-19,-18,26,-29,-10,22,-33,-3,25,-30,3,20,-45,-14,14,-38,7,84,59,-10,1
942,2008-11-14 10:35:00,46,2.42,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,46,4,1,21,-13,-13,18,-2,11,28,6,9,17,6,-1,23,15,9,12,8,-7,82,-5,66,2
943,2008-11-17 08:30:00,21,0.14,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,47,0,1,13,5,5,15,-4,-9,20,-19,-14,14,-11,8,12,-17,-6,11,-20,-3,42,16,-6,1
944,2008-11-17 09:15:00,9_42,4.06,2,-33.379999999999995,8,2,2,0,0,0,4,0,0,2,2008,47,0,2,22,10,9,18,15,5,19,-3,-17,21,-20,-17,33,-3,15,22,-6,-2,44,4,-3,1
945,2008-11-18 08:30:00,49_16,-3.9899999999999998,0,0.0,0,0,2,3,5,0,0,1,0,1,2008,47,1,2,16,-10,-9,40,21,31,29,34,13,21,15,-19,16,8,-7,16,3,-5,30,8,13,1
946,2008-11-18 09:00:00,66,3.99,0,2.73,3,0,3,0,0,3,0,1,0,0,2008,47,1,1,25,-22,-21,18,-12,10,13,-20,-8,20,-2,18,14,-10,-7,12,-15,-5,65,1,-5,1
947,2008-11-18 13:00:00,44,-3.16,1,0.45,0,0,0,1,1,0,0,0,1,0,2008,47,1,1,14,-12,-11,33,-32,-20,25,-49,-17,28,-51,-1,14,-60,-8,19,-69,-9,43,-17,-75,0
948,2008-11-19 08:30:00,13_4_8_36,-10.659999999999998,6,4.1,0,2,0,8,10,0,0,2,0,2,2008,47,2,4,22,6,7,10,3,-3,11,4,0,19,-9,-13,11,-9,0,11,-6,3,27,-9,129,2
949,2008-11-19 10:35:00,18,0.7,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,47,2,1,49,-29,-28,11,-29,0,18,-44,-14,17,-38,7,36,-70,-33,18,-65,4,139,-61,-129,0
950,2008-11-20 08:30:00,69,6.6000000000000005,0,-1.17,0,0,0,3,3,0,0,1,0,0,2008,47,3,1,39,-32,-32,19,-21,12,11,-15,6,20,-4,10,17,-9,-5,19,-13,-4,71,-14,-10,1
951,2008-11-20 10:00:00,53_7,-1.08,0,-0.92,0,0,0,3,2,0,1,0,1,1,2008,47,3,2,21,-11,-10,25,-23,-11,22,-18,5,19,-27,-8,24,-8,20,26,-24,-15,79,5,-4,1
952,2008-11-20 10:35:00,46,1.48,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,47,3,1,24,-18,-18,30,4,22,19,7,3,17,12,5,14,9,-3,21,22,13,56,-22,9,1
953,2008-11-24 10:00:00,23,-0.99,0,-10.95,3,0,0,3,0,0,3,1,0,0,2008,48,0,1,25,11,11,15,14,3,18,27,13,18,32,5,30,58,25,31,85,26,66,28,44,2
954,2008-11-25 08:30:00,55_54,1.04,0,-2.09,6,4,0,0,4,0,0,1,1,0,2008,48,1,2,52,50,49,50,100,50,49,133,32,26,134,0,23,122,-12,48,150,28,107,15,166,2
955,2008-11-25 09:00:00,65,-1.17,0,0.05,0,0,0,1,1,0,0,0,1,0,2008,48,1,1,27,5,6,27,26,21,28,46,20,36,61,16,27,54,-7,29,41,-13,230,197,8,1
956,2008-11-25 10:00:00,64_6,-11.79,0,3.51,0,0,3,1,1,3,0,1,1,0,2008,48,1,2,20,11,9,19,27,16,18,22,-5,34,-3,-25,11,-2,1,17,12,14,69,6,-37,0
957,2008-11-25 10:38:00,35,-1.68,0,-1.49,0,0,0,1,0,0,1,0,1,0,2008,48,1,1,27,-21,-21,18,-33,-11,19,-33,0,15,-19,14,18,-22,-3,64,-73,-52,69,-15,18,2
958,2008-11-26 08:30:00,69_14_20_15_52_51,-11.51,0,-8.32,1,2,4,7,7,0,6,2,1,3,2008,48,2,6,26,2,3,12,7,5,27,31,24,25,44,14,19,34,-11,13,26,-7,41,-17,22,2
959,2008-11-26 09:45:00,10,-0.78,0,0.0,0,0,0,2,2,0,0,0,0,1,2008,48,2,1,16,11,10,14,14,3,15,23,9,13,27,3,20,11,-14,21,1,-10,44,-37,-84,0
960,2008-11-26 09:55:00,63,-1.48,0,0.08,0,0,0,2,2,0,0,0,0,1,2008,48,2,1,15,9,9,13,13,3,20,-3,-14,21,-13,-10,28,7,20,21,11,4,36,-5,-94,0
961,2008-11-26 10:00:00,47,-1.23,0,-1.2000000000000002,0,0,0,3,0,0,3,1,0,0,2008,48,2,1,13,4,3,20,-12,-14,21,-22,-10,28,-2,20,21,2,4,16,1,-2,36,10,-93,0
962,2008-11-26 10:35:00,18,13.32,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,48,2,1,51,-32,-31,28,-50,-19,15,-52,-2,30,-42,9,24,-52,-10,30,-73,-22,85,-1,-116,0
963,2008-11-26 12:00:00,46,-1.63,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,48,2,1,23,13,13,14,12,-1,6,13,1,11,8,-5,20,25,16,27,40,15,68,-44,49,2
964,2008-12-01 10:00:00,11_38_39,-2.67,0,0.52,0,0,0,5,4,1,0,1,2,0,2008,49,0,3,26,19,18,15,16,-3,20,6,-10,11,5,-1,11,10,5,14,0,-10,45,23,-4,1
965,2008-12-02 00:00:00,67,-0.36,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,49,1,1,8,-3,-2,5,-6,-3,5,-5,1,5,-9,-4,6,-12,-3,11,-9,1,30,25,-29,0
966,2008-12-03 08:15:00,0,-2.58,0,-8.129999999999999,0,0,0,3,0,0,3,1,0,0,2008,49,2,1,13,-1,0,17,-4,-3,20,-7,-2,24,8,15,21,12,4,24,-4,-16,45,-19,29,2
967,2008-12-03 08:30:00,61_62,0.18999999999999995,0,-0.69,5,0,0,3,3,0,0,0,1,1,2008,49,2,2,24,15,15,21,19,4,24,3,-16,13,8,5,10,14,6,8,15,1,51,-30,25,2
968,2008-12-03 10:00:00,40,-7.6499999999999995,0,0.0,0,0,0,3,3,0,0,1,0,0,2008,49,2,1,19,11,11,15,17,6,20,-1,-18,10,2,2,18,-11,-13,21,8,19,37,2,41,2
969,2008-12-03 10:35:00,18,-1.34,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,49,2,1,12,0,0,11,4,5,31,32,28,12,36,4,24,53,18,12,49,-4,40,-12,31,2
970,2008-12-04 08:30:00,69,-4.949999999999999,0,1.1400000000000001,0,0,3,0,3,0,0,1,0,0,2008,49,3,1,15,2,2,13,-4,-6,16,8,11,24,-5,-12,17,-12,-7,18,-4,7,37,-1,74,2
971,2008-12-04 10:00:00,24,-1.98,0,-2.78,2,0,0,2,0,0,2,0,0,1,2008,49,3,1,17,1,2,17,-15,-16,10,-19,-3,19,-7,12,16,-1,6,17,-17,-15,78,67,108,2
972,2008-12-04 10:35:00,46,0.28,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,49,3,1,26,24,24,14,24,0,15,35,11,19,46,11,10,53,7,14,42,-11,39,2,153,2
973,2008-12-05 08:30:00,48_70_3,-15.969999999999999,6,0.28000000000000114,10,0,5,3,3,2,3,2,0,1,2008,49,4,3,80,28,28,44,16,-11,55,-29,-45,37,-55,-24,27,-37,18,26,-24,13,83,4,-2,1
974,2008-12-05 15:00:00,12,-0.63,0,-0.11,0,0,0,1,1,0,0,0,1,0,2008,49,4,1,25,-12,-12,21,0,12,11,6,6,16,16,10,11,10,-5,11,15,5,78,48,41,2
975,2008-12-09 10:00:00,37_50,-3.84,0,2.31,0,1,3,0,1,3,0,1,1,0,2008,50,1,2,12,11,11,8,14,3,16,30,15,14,37,7,13,32,-6,11,33,1,40,17,55,2
976,2008-12-10 10:00:00,31,-1.88,0,-1.83,0,0,1,0,0,1,0,0,1,0,2008,50,2,1,12,7,7,29,19,12,21,35,16,19,49,14,9,44,-4,12,35,-9,50,27,15,2
977,2008-12-10 10:35:00,18,-0.34,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,50,2,1,12,-10,-10,25,-31,-21,18,-37,-6,29,-63,-26,20,-44,19,14,-37,7,61,39,-9,1
978,2008-12-10 14:00:00,25,0.36,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,50,2,1,23,-7,-6,28,14,21,12,16,2,8,13,-3,29,-4,-18,12,-7,-4,71,-10,-1,1
979,2008-12-11 08:30:00,68_69_41,-1.7600000000000007,0,5.080000000000001,0,0,0,8,3,0,5,2,0,1,2008,50,3,3,36,19,18,15,30,10,30,16,-14,16,24,8,10,25,1,15,31,6,44,-17,46,2
980,2008-12-11 10:35:00,46,0.9,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,50,3,1,17,-15,-15,20,-25,-11,8,-28,-2,14,-34,-6,18,-37,-3,17,-42,-5,28,16,25,2
981,2008-12-12 08:30:00,17_60_49_16,2.07,0,-5.97,0,2,6,3,5,0,6,3,0,1,2008,50,4,4,21,1,0,19,14,13,17,27,13,16,34,7,12,39,5,36,24,-15,45,5,27,2
982,2008-12-12 09:55:00,58,2.04,0,-2.88,0,0,3,0,0,0,3,1,0,0,2008,50,4,1,12,4,4,8,5,1,16,-5,-9,20,-12,-6,21,-9,4,10,-11,-2,61,4,-57,0
983,2008-12-12 10:00:00,5,-1.6,0,-4.78,2,0,2,0,0,2,0,0,0,1,2008,50,4,1,8,1,1,16,-9,-9,20,-16,-6,21,-13,4,10,-15,-2,11,-15,0,61,-12,-58,0
984,2008-12-15 08:30:00,21,0.26,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,51,0,1,17,0,0,24,15,14,13,13,-2,18,20,7,18,22,1,13,31,9,76,56,80,2
985,2008-12-15 09:00:00,66,-3.33,0,-0.33,0,0,0,3,3,0,0,1,0,0,2008,51,0,1,17,3,3,20,22,19,29,9,-13,13,17,8,21,6,-11,12,9,3,81,63,116,2
986,2008-12-15 09:15:00,9_42,-0.06,0,-0.9199999999999999,0,2,2,0,0,2,2,0,0,2,2008,51,0,2,13,8,8,21,-3,-11,12,0,3,15,13,13,23,26,13,20,26,0,75,55,110,2
987,2008-12-15 13:00:00,44,2.39,0,0.45,0,1,0,0,1,0,0,0,1,0,2008,51,0,1,7,-2,-2,13,-8,-5,15,2,10,9,-2,-4,16,13,14,11,23,10,34,5,20,2
988,2008-12-16 08:30:00,13_4_8_36,-11.79,2,0.9199999999999999,0,0,0,10,10,0,0,2,0,2,2008,51,1,4,20,17,18,5,16,-1,9,21,4,13,24,3,14,31,7,11,32,0,57,38,48,2
989,2008-12-16 14:21:00,26,-0.75,6,0.66,0,0,0,3,3,0,0,1,0,0,2008,51,1,1,113,111,111,39,103,-8,83,170,67,26,176,4,25,171,-5,18,164,-7,127,-28,268,2
990,2008-12-17 08:30:00,19,2.06,0,1.1,0,0,2,0,2,0,0,0,0,1,2008,51,2,1,13,6,7,26,-13,-19,11,-7,6,34,10,17,19,12,2,13,17,6,79,47,156,2
991,2008-12-17 10:35:00,18,0.12,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,51,2,1,58,-44,-44,29,-23,21,28,-46,-23,20,-29,17,23,-8,21,21,10,17,235,128,21,2
992,2008-12-18 08:30:00,69,-0.39,0,2.2800000000000002,0,3,0,0,3,0,0,1,0,0,2008,51,3,1,9,4,4,25,25,21,28,13,-11,27,-6,-20,23,-12,-5,59,-45,-33,93,-48,-220,0
993,2008-12-18 10:00:00,53_7,1.1800000000000002,0,-0.48,0,0,3,0,2,0,1,0,1,1,2008,51,3,2,39,9,11,24,29,19,36,42,13,20,43,2,22,53,10,22,47,-7,156,-96,-85,0
994,2008-12-18 10:35:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,51,3,1,13,7,8,22,8,1,13,20,12,21,35,16,22,46,11,61,-15,-61,97,-55,-137,0
995,2008-12-23 08:30:00,28_27,-1.35,0,-0.14000000000000012,0,2,0,1,3,0,0,0,1,1,2008,52,1,2,11,5,4,7,6,1,10,10,3,11,8,-1,7,9,1,5,13,4,38,-10,-13,1
996,2008-12-23 09:55:00,63,1.26,0,0.94,0,0,2,0,2,0,0,0,0,1,2008,52,1,1,7,-1,-1,8,-2,-1,8,-5,-3,11,-3,3,12,3,6,8,1,-2,47,-24,-34,0
997,2008-12-23 10:00:00,64_23_47,-15.879999999999999,6,-11.970000000000002,6,0,0,7,1,0,6,2,1,0,2008,52,1,3,8,-1,-1,8,-4,-3,11,-2,3,12,4,6,8,2,-2,7,1,0,47,-35,-50,0
998,2008-12-23 10:02:00,35,0.46,0,0.13,0,0,1,0,1,0,0,0,1,0,2008,52,1,1,8,-1,-1,8,-4,-3,11,-2,3,12,4,6,8,2,-2,7,1,0,47,-35,-50,0
999,2008-12-24 08:30:00,69_14_20_15_52_51,13.39,0,-15.559999999999999,7,2,7,4,7,0,6,2,1,3,2008,52,2,6,14,-13,-13,8,-7,6,6,-5,2,7,-6,-1,7,0,6,7,4,4,23,-6,-1,1
1000,2008-12-24 10:35:00,18,-2.08,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,52,2,1,3,1,1,9,4,3,4,1,-3,12,-3,-4,14,-10,-6,9,-5,4,23,-11,-32,0
1001,2008-12-24 12:00:00,46,-0.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,12,-6,-6,10,3,8,5,1,-2,4,2,0,4,0,-2,6,1,1,52,-27,5,1
1002,2008-12-30 09:00:00,65,-0.65,0,0.04,0,0,0,1,1,0,0,0,1,0,2008,52,1,1,37,25,26,20,29,5,8,33,4,19,44,10,9,34,-9,12,26,-7,79,12,25,2
1003,2008-12-30 09:45:00,10,0.32,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,52,1,1,10,6,6,13,13,7,17,1,-13,23,11,12,12,19,8,12,12,-7,55,5,-36,0
1004,2008-12-30 10:00:00,6,-2.52,0,-0.8699999999999999,0,0,0,3,3,0,0,1,0,0,2008,52,1,1,23,10,12,12,18,8,12,11,-7,15,19,7,18,5,-15,22,8,2,55,-8,-32,0
1005,2008-12-31 08:30:00,69,-8.16,6,-6.209999999999999,0,0,3,0,3,0,0,1,0,0,2008,52,2,1,30,26,26,19,42,15,20,24,-19,8,26,1,28,44,18,25,22,-22,112,-103,115,2
1006,2008-12-31 10:35:00,18,0.98,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,52,2,1,15,-2,-1,6,-3,-1,29,-30,-28,26,-50,-19,29,-71,-21,37,-45,25,42,2,-51,0
1007,2008-12-31 12:00:00,46,0.54,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,12,-3,-3,28,24,26,3,25,1,30,-2,-27,9,4,6,12,3,-1,84,-8,24,2
1008,2009-01-02 10:00:00,38_39,-3.84,0,0.0,0,0,0,4,4,0,0,1,1,0,2009,1,4,2,33,28,29,14,29,1,16,44,15,30,56,12,18,68,12,17,57,-11,51,16,23,2
1009,2009-01-05 00:00:00,67,0.36,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,2,0,1,7,-5,-6,4,-3,2,22,13,16,6,7,-6,4,4,-3,6,-1,-5,31,8,43,2
1010,2009-01-05 10:00:00,11,1.82,0,1.4,0,0,1,0,0,1,0,0,1,0,2009,2,0,1,15,-4,-3,32,-28,-24,17,-15,13,12,-20,-4,13,-11,8,14,-7,4,59,32,-23,0
1011,2009-01-06 10:00:00,50_24_40,-1.7300000000000004,0,-39.120000000000005,8,0,3,5,3,0,5,2,0,1,2009,2,1,3,33,15,17,24,-9,-24,13,-2,7,21,-12,-10,32,-39,-27,19,-30,8,59,24,-17,0
1012,2009-01-07 08:15:00,0,-10.649999999999999,3,-68.49,6,0,0,3,0,0,3,1,0,0,2009,2,2,1,40,29,29,21,31,2,62,84,52,28,107,22,49,135,27,22,121,-14,49,-24,83,2
1013,2009-01-07 10:30:00,18,5.72,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,2,2,1,24,11,12,25,15,2,21,0,-14,32,-30,-30,12,-22,8,38,14,36,70,-37,75,2
1014,2009-01-08 08:30:00,69,-4.5600000000000005,6,-1.32,0,0,3,0,3,0,0,1,0,0,2009,2,3,1,74,63,63,21,57,-6,17,56,0,34,77,21,44,102,24,20,93,-9,101,33,108,2
1015,2009-01-08 10:30:00,46,2.68,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,2,3,1,16,-2,-2,16,7,9,19,12,5,14,4,-8,24,-15,-18,14,-17,-2,72,-16,-36,0
1016,2009-01-08 15:00:00,12,-0.87,0,0.38,0,0,0,1,0,1,0,0,1,0,2009,2,3,1,11,2,1,9,0,-2,7,-6,-6,15,-19,-12,15,-11,8,10,-16,-5,48,33,-5,1
1017,2009-01-09 08:30:00,48_70_3,4.76,0,-2.3899999999999997,3,3,2,3,5,0,3,2,0,1,2009,2,4,3,29,4,0,31,18,13,58,-32,-50,60,-89,-57,26,-71,17,24,-78,-7,43,9,-179,0
1018,2009-01-09 10:00:00,31,0.28,0,-0.53,0,0,0,1,0,1,0,0,1,0,2009,2,4,1,18,5,4,14,1,-5,20,9,7,15,0,-10,10,8,8,16,0,-8,87,-42,8,1
1019,2009-01-13 08:30:00,68,8.879999999999999,3,1.32,0,0,3,0,3,0,0,1,0,0,2009,3,1,1,30,2,1,24,12,11,58,-13,-26,19,-22,-9,41,-45,-22,26,-51,-8,63,-9,-17,0
1020,2009-01-13 10:00:00,37,0.36,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,3,1,1,17,-3,-3,17,-1,2,18,6,7,19,9,4,15,-5,-14,13,3,9,56,-2,-42,0
1021,2009-01-13 14:00:00,25,-0.06,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,3,1,1,26,-19,-18,23,-1,18,18,-14,-14,21,-6,8,8,2,8,14,11,9,83,-39,10,1
1022,2009-01-14 08:30:00,17_60_41,-21.119999999999997,3,-22.62,3,0,2,6,0,0,8,2,0,1,2009,3,2,3,30,9,9,80,-58,-67,28,-46,12,23,-54,-8,23,-44,10,35,-75,-31,71,-57,-67,0
1023,2009-01-14 10:00:00,5,-1.02,0,0.26,0,0,2,0,2,0,0,0,0,1,2009,3,2,1,29,26,26,18,22,-4,9,13,-9,14,20,7,21,32,12,11,26,-6,49,-3,36,2
1024,2009-01-14 10:30:00,18,-0.52,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,3,2,1,10,-6,-6,19,9,15,20,21,12,10,24,3,7,23,-1,16,20,-3,51,26,35,2
1025,2009-01-15 08:30:00,69_21_49_16,2.7,0,3.3600000000000003,0,0,7,3,10,0,0,2,0,2,2009,3,3,4,17,-5,-5,17,-6,-1,63,35,40,24,33,-1,19,31,-2,53,57,26,105,-52,-19,0
1026,2009-01-15 10:00:00,53,1.32,0,0.0,0,0,2,0,2,0,0,0,0,1,2009,3,3,1,29,15,16,33,37,22,22,21,-16,26,3,-17,27,9,6,34,-16,-25,167,-119,4,1
1027,2009-01-15 10:30:00,46,0.62,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,3,3,1,36,-3,-3,22,2,5,16,-3,-5,19,3,6,19,13,10,19,7,-6,106,-58,34,2
1028,2009-01-16 08:30:00,13_8,-2.02,0,0.0,0,0,2,3,5,0,0,1,0,1,2009,3,4,2,24,19,18,15,8,-12,36,36,28,22,29,-7,19,21,-8,21,37,16,40,15,3,1
1029,2009-01-16 09:00:00,66,-2.58,0,-0.81,0,0,0,3,3,0,0,1,0,0,2009,3,4,1,28,3,3,21,21,18,25,5,-16,31,-8,-13,16,-6,2,17,4,11,76,36,-81,0
1030,2009-01-16 09:15:00,9_42,-4.5200000000000005,0,-4.34,2,0,0,4,0,0,4,0,0,2,2009,3,4,2,31,-13,-13,16,-11,2,17,-1,11,23,-14,-12,25,-37,-23,28,-23,14,79,53,-79,0
1031,2009-01-16 09:55:00,58,1.26,0,0.99,0,0,3,0,0,3,0,1,0,0,2009,3,4,1,10,1,1,16,-7,-8,24,-22,-14,32,-40,-19,27,-61,-21,20,-50,11,69,-33,-21,0
1032,2009-01-21 13:00:00,44,-0.4,0,0.45,0,0,0,1,1,0,0,0,1,0,2009,4,2,1,7,-2,-1,8,4,6,9,4,0,6,0,-4,4,1,-1,14,-8,-9,59,30,-1,1
1033,2009-01-22 08:30:00,69_4_36,-8.399999999999999,0,7.6899999999999995,0,0,0,8,8,0,0,2,0,1,2009,4,3,3,26,-17,-17,21,-30,-14,24,-39,-9,19,-51,-10,17,-41,10,18,-23,18,46,-8,-19,0
1034,2009-01-22 10:00:00,35,-1.46,0,0.13,0,0,0,1,1,0,0,0,1,0,2009,4,3,1,20,-14,-14,29,-26,-12,16,-31,-5,10,-32,-1,24,-27,4,17,-16,11,85,27,-4,1
1035,2009-01-22 11:00:00,18,2.82,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,4,3,1,32,-30,-30,27,-18,12,20,-8,9,16,-21,-12,36,6,28,22,3,-2,33,5,-1,1
1036,2009-01-23 10:30:00,46,-0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,4,4,1,27,-25,-25,8,-26,-1,7,-30,-3,18,-36,-6,11,-34,1,24,-56,-22,59,-23,17,2
1037,2009-01-26 09:59:00,23,4.199999999999999,3,-3.3899999999999997,0,0,3,0,0,0,3,1,0,0,2009,5,0,1,40,22,22,17,13,-9,20,15,2,12,11,-4,28,24,13,17,14,-9,112,60,-1,1
1038,2009-01-26 10:00:00,7,1.28,0,0.19,0,0,1,0,1,0,0,0,1,0,2009,5,0,1,40,22,22,17,13,-9,20,15,2,12,11,-4,28,24,13,17,14,-9,112,60,-1,1
1039,2009-01-27 09:00:00,65,0.76,0,-0.1,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,15,0,1,25,12,12,21,22,10,20,40,18,27,17,-24,8,14,-3,50,31,-55,0
1040,2009-01-27 09:59:00,64,0.23,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,55,-47,-46,34,-77,-31,22,-58,19,19,-61,-3,24,-52,9,16,-56,-4,98,-5,-55,0
1041,2009-01-27 10:00:00,6,-0.33,0,2.0999999999999996,0,0,0,3,0,3,0,1,0,0,2009,5,1,1,55,-47,-46,34,-77,-31,22,-58,19,19,-61,-3,24,-52,9,16,-56,-4,98,-5,-55,0
1042,2009-01-28 10:30:00,18,1.72,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,5,2,1,20,-5,-5,12,0,5,26,-20,-22,16,-13,7,14,-21,-6,12,-19,1,73,-47,0,1
1043,2009-01-28 14:15:00,26,0.33,0,0.66,0,3,0,0,3,0,0,1,0,0,2009,5,2,1,48,-32,-32,89,-92,-60,49,-125,-33,30,-130,-5,30,-118,11,10,-121,-3,54,22,-132,0
1044,2009-01-29 08:30:00,69_14_20,-1.15,0,-20.69,8,0,0,8,3,0,5,2,0,1,2009,5,3,3,22,-11,-11,14,-11,0,19,2,12,18,18,15,16,26,9,13,30,4,50,-20,-14,1
1045,2009-01-29 10:00:00,47,-8.61,0,-4.89,0,0,0,3,0,0,3,1,0,0,2009,5,3,1,27,-10,-8,13,-12,-3,15,-8,5,36,-35,-27,18,-38,-3,16,-37,1,95,-66,-16,0
1046,2009-01-29 10:30:00,46,-0.4,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,5,3,1,14,5,5,11,2,-3,8,2,0,11,-1,-3,22,14,15,9,10,-4,91,-51,-54,0
1047,2009-01-30 08:30:00,2_1_22,0.14999999999999947,0,-5.27,0,0,3,4,2,0,5,1,0,2,2009,5,4,3,34,-6,-6,26,-11,-5,29,11,20,30,25,14,24,11,-13,11,10,-2,59,16,40,2
1048,2009-01-30 09:45:00,10,-0.28,0,0.0,0,0,0,2,2,0,0,0,0,1,2009,5,4,1,19,16,15,23,5,-12,24,-6,-11,24,-19,-13,17,-23,-4,18,-16,7,67,12,-33,0
1049,2009-01-30 09:55:00,63,-0.94,0,0.44,0,0,0,2,2,0,0,0,0,1,2009,5,4,1,24,-11,-11,24,-24,-13,17,-28,-4,18,-21,7,13,-16,5,17,-5,11,67,29,-60,0
