,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1928,2015-12-29 10:00:00,4,0.21,0.44,0,1,0,0,1,0,1,2015,52,1,1,14,3,-4,0
1929,2015-12-31 08:30:00,32,-0.87,-0.87,0,0,1,1,0,0,1,2015,52,3,1,14,-5,-5,0
1930,2016-01-04 10:00:00,17,0.12,0.12,0,0,1,1,0,0,1,2016,1,0,1,30,-19,-22,-2
1931,2016-01-06 08:15:00,0,1.57,1.37,0,1,0,1,0,0,1,2016,1,2,1,44,-16,7,0
1932,2016-01-06 08:30:00,31,0.53,0.81,0,1,0,1,0,0,1,2016,1,2,1,43,-9,-1,0
1933,2016-01-06 10:00:00,18,-0.31,-0.31,0,0,1,1,0,0,1,2016,1,2,1,34,13,5,0
1934,2016-01-07 08:30:00,32,0.05,0.08,0,0,1,1,0,0,1,2016,1,3,1,28,7,-11,-1
1935,2016-01-08 08:30:00,22_33_2,-0.52,-0.5899999999999999,1,1,1,2,1,0,3,2016,1,4,3,71,-7,14,1
1936,2016-01-13 10:30:00,11,0.19,0.19,1,0,0,1,0,0,1,2016,2,2,1,49,31,-8,0
1937,2016-01-14 08:30:00,32,-0.61,-0.61,0,0,1,1,0,0,1,2016,2,3,1,22,-13,-2,0
1938,2016-01-15 08:30:00,10_29_23,0.33,1.12,2,0,1,1,1,1,3,2016,2,4,3,44,4,39,2
1939,2016-01-15 10:00:00,28,0.14,0.41,0,1,0,0,1,0,1,2016,2,4,1,40,10,-2,0
1940,2016-01-20 08:30:00,7_3_5,-2.0200000000000005,-1.8400000000000003,0,1,2,3,0,0,3,2016,3,2,3,27,-3,24,2
1941,2016-01-21 08:30:00,32_25,-1.09,-1.02,0,1,1,2,0,0,2,2016,3,3,2,100,-15,-76,-2
1942,2016-01-21 11:00:00,11,-0.59,-0.59,1,0,0,1,0,0,1,2016,3,3,1,25,4,8,0
1943,2016-01-26 10:00:00,4,0.32,0.22,0,1,0,1,0,0,1,2016,4,1,1,17,9,6,0
1944,2016-01-27 10:30:00,11,-0.54,-0.54,1,0,0,1,0,0,1,2016,4,2,1,24,-8,-8,0
1945,2016-01-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,4,2,1,35,-4,31,2
1946,2016-01-28 08:30:00,32_8,-0.08999999999999986,-0.020000000000000018,1,0,1,2,0,0,2,2016,4,3,2,37,8,0,0
1947,2016-01-29 08:30:00,1,0.39,0.52,0,0,1,0,1,0,1,2016,4,4,1,20,10,-53,-2
1948,2016-02-01 10:00:00,17,0.54,0.54,0,0,1,1,0,0,1,2016,5,0,1,36,17,-7,0
1949,2016-02-03 08:15:00,0,-0.41,-0.24,0,1,0,0,1,0,1,2016,5,2,1,27,16,41,2
1950,2016-02-03 10:00:00,18,-0.56,-0.56,0,0,1,1,0,0,1,2016,5,2,1,86,45,41,2
1951,2016-02-03 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,5,2,1,117,81,3,0
1952,2016-02-04 08:30:00,32,0.07,0.23,0,0,1,1,0,0,1,2016,5,3,1,58,32,-24,-2
1953,2016-02-05 08:30:00,22_33_2,1.75,1.76,0,2,1,2,0,1,3,2016,5,4,3,69,20,-83,-2
1954,2016-02-10 10:30:00,11,1.18,1.18,1,0,0,1,0,0,1,2016,6,2,1,92,-61,29,2
1955,2016-02-11 08:30:00,32,1.55,1.58,0,1,0,1,0,0,1,2016,6,3,1,53,18,14,1
1956,2016-02-12 08:30:00,10_29,2.8200000000000003,3.04,0,2,0,0,2,0,2,2016,6,4,2,49,0,-24,-2
1957,2016-02-12 10:00:00,28,-1.42,-1.13,0,0,1,0,0,1,1,2016,6,4,1,54,6,-12,-1
1958,2016-02-17 08:30:00,23_3,0.45,0.10999999999999999,1,1,0,1,0,1,2,2016,7,2,2,32,-13,-13,-1
1959,2016-02-18 08:30:00,32_25,0.5,0.51,1,1,0,2,0,0,2,2016,7,3,2,26,-11,-17,-1
1960,2016-02-18 11:00:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,7,3,1,37,15,-3,0
1961,2016-02-19 08:30:00,7_5,1.94,1.94,0,2,0,2,0,0,2,2016,7,4,2,49,-21,4,0
1962,2016-02-23 10:00:00,4,-0.48,-0.54,0,0,1,1,0,0,1,2016,8,1,1,19,-10,32,2
1963,2016-02-24 10:30:00,11,-0.43,-0.43,1,0,0,1,0,0,1,2016,8,2,1,63,45,12,1
1964,2016-02-25 08:30:00,32_8,0.7799999999999999,0.7699999999999999,1,1,0,1,1,0,2,2016,8,3,2,36,-10,-30,-2
1965,2016-02-26 08:30:00,26,1.78,0.89,0,1,0,1,0,0,1,2016,8,4,1,39,-8,-57,-2
1966,2016-03-01 10:00:00,17,1.37,1.37,0,1,0,1,0,0,1,2016,9,1,1,38,-20,7,0
1967,2016-03-02 08:15:00,0,0.15,-0.31,0,1,0,0,0,1,1,2016,9,2,1,19,2,-4,0
1968,2016-03-02 10:30:00,11,-1.48,-1.48,1,0,0,1,0,0,1,2016,9,2,1,18,4,-6,0
1969,2016-03-03 08:30:00,32,-0.92,-0.96,0,0,1,1,0,0,1,2016,9,3,1,18,3,0,0
1970,2016-03-03 10:00:00,18,0.12,0.12,1,0,0,1,0,0,1,2016,9,3,1,43,16,0,0
1971,2016-03-04 08:30:00,22_33_2,-1.57,-1.43,1,1,1,2,1,0,3,2016,9,4,3,68,3,-5,0
1972,2016-03-09 10:30:00,11,0.13,0.13,1,0,0,1,0,0,1,2016,10,2,1,56,25,30,2
1973,2016-03-10 08:30:00,32,0.58,0.65,0,1,0,1,0,0,1,2016,10,3,1,155,-119,171,2
1974,2016-03-15 08:30:00,10_29_23,0.30000000000000004,-2.62,2,1,0,1,0,2,3,2016,11,1,3,28,16,1,0
1975,2016-03-16 08:30:00,7_3_5,0.020000000000000018,0.15999999999999992,1,1,1,3,0,0,3,2016,11,2,3,23,14,-27,-2
1976,2016-03-16 10:30:00,11,0.82,0.82,1,0,0,1,0,0,1,2016,11,2,1,15,1,-11,-1
1977,2016-03-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,11,2,1,100,3,128,2
1978,2016-03-17 08:30:00,32_25,0.3400000000000001,0.42000000000000004,1,1,0,2,0,0,2,2016,11,3,2,39,-5,20,1
1979,2016-03-18 10:00:00,28,-1.1,-0.12,0,0,1,0,1,0,1,2016,11,4,1,24,8,6,0
1980,2016-03-23 10:30:00,11,-0.92,-0.92,1,0,0,1,0,0,1,2016,12,2,1,26,-17,5,0
1981,2016-03-24 08:30:00,32_8,-0.29000000000000004,0.31999999999999995,1,0,1,1,1,0,2,2016,12,3,2,24,-5,-6,0
1982,2016-03-25 08:30:00,16,1.71,0.46,0,1,0,1,0,0,1,2016,12,4,1,10,-3,0,0
1983,2016-03-29 10:00:00,4,0.74,0.81,0,1,0,0,1,0,1,2016,13,1,1,19,-10,4,0
1984,2016-03-30 08:15:00,0,-1.19,-1.32,1,0,0,0,0,1,1,2016,13,2,1,17,-3,-10,-1
1985,2016-03-30 10:30:00,11,0.77,0.77,1,0,0,1,0,0,1,2016,13,2,1,53,42,-13,-1
1986,2016-03-31 08:30:00,32,-1.12,-1.16,0,0,1,1,0,0,1,2016,13,3,1,17,11,2,0
1987,2016-04-01 08:30:00,22_33_2,-0.8999999999999999,-1.0199999999999998,0,2,1,3,0,0,3,2016,13,4,3,52,5,-43,-2
1988,2016-04-01 10:00:00,17,0.97,0.97,0,1,0,1,0,0,1,2016,13,4,1,48,-25,-27,-2
1989,2016-04-05 10:00:00,18,1.23,1.23,0,1,0,1,0,0,1,2016,14,1,1,34,-13,12,1
1990,2016-04-06 10:30:00,11,1.31,1.31,1,0,0,1,0,0,1,2016,14,2,1,22,-9,5,0
1991,2016-04-07 08:30:00,32,0.22,0.02,1,0,0,1,0,0,1,2016,14,3,1,43,-35,-20,-1
1992,2016-04-13 08:30:00,10_29_23,-3.3999999999999995,-1.7399999999999998,0,0,3,1,2,0,3,2016,15,2,3,31,-2,19,1
1993,2016-04-13 10:30:00,11,-1.5,-1.5,1,0,0,1,0,0,1,2016,15,2,1,36,-21,0,0
1994,2016-04-14 08:30:00,32_7_5,-0.09000000000000008,-0.21999999999999997,0,1,2,3,0,0,3,2016,15,3,3,26,-12,21,2
1995,2016-04-15 10:00:00,28,-0.82,-0.07,0,0,1,0,1,0,1,2016,15,4,1,38,15,18,1
1996,2016-04-19 08:30:00,3,-1.31,-1.32,0,0,1,1,0,0,1,2016,16,1,1,21,12,25,2
1997,2016-04-20 10:30:00,11,0.38,0.38,1,0,0,1,0,0,1,2016,16,2,1,43,-36,8,0
1998,2016-04-21 08:30:00,32_25,0.6000000000000001,0.48000000000000004,0,1,1,2,0,0,2,2016,16,3,2,56,29,27,2
1999,2016-04-26 08:30:00,8,0.11,0.1,0,0,1,0,0,1,1,2016,17,1,1,34,4,46,2
2000,2016-04-26 10:00:00,4,-0.47,-0.59,0,0,1,1,0,0,1,2016,17,1,1,36,21,-18,-1
2001,2016-04-27 10:30:00,11,0.1,0.1,1,0,0,1,0,0,1,2016,17,2,1,16,5,-13,-1
2002,2016-04-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,17,2,1,72,15,-15,-1
2003,2016-04-28 08:30:00,32_1,-0.44999999999999996,0.33999999999999997,1,0,1,1,1,0,2,2016,17,3,2,22,-7,-16,-1
2004,2016-05-02 10:00:00,17,-0.8,-0.8,0,0,1,1,0,0,1,2016,18,0,1,66,45,-15,-1
2005,2016-05-04 08:15:00,0,-1.4,-1.25,0,0,1,1,0,0,1,2016,18,2,1,36,13,-8,0
2006,2016-05-04 10:00:00,18,1.13,1.13,0,1,0,1,0,0,1,2016,18,2,1,42,8,-18,-1
2007,2016-05-04 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,18,2,1,52,10,-12,-1
2008,2016-05-05 08:30:00,32,-1.45,-1.41,0,0,1,1,0,0,1,2016,18,3,1,23,12,-2,0
2009,2016-05-06 08:30:00,22_33_2,-0.6799999999999999,-0.84,2,0,1,1,0,2,3,2016,18,4,3,59,17,-10,-1
2010,2016-05-11 10:30:00,11,1.77,1.77,1,0,0,1,0,0,1,2016,19,2,1,22,20,2,0
2011,2016-05-12 08:30:00,32,-1.09,-1.07,0,0,1,1,0,0,1,2016,19,3,1,15,-6,20,1
2012,2016-05-13 08:30:00,10_29_23,1.53,1.42,0,2,1,2,1,0,3,2016,19,4,3,44,-6,-19,-1
2013,2016-05-13 10:00:00,28,1.69,1.55,0,1,0,0,0,1,1,2016,19,4,1,45,-14,-7,0
2014,2016-05-17 08:30:00,7_3_5,0.99,1.18,2,1,0,3,0,0,3,2016,20,1,3,21,-5,3,0
2015,2016-05-18 10:30:00,11,-0.45,-0.45,1,0,0,1,0,0,1,2016,20,2,1,29,20,-7,0
2016,2016-05-19 08:30:00,32_25,-0.6,-0.5800000000000001,1,0,1,2,0,0,2,2016,20,3,2,16,-11,11,1
2017,2016-05-25 10:30:00,11,-0.29,-0.29,1,0,0,1,0,0,1,2016,21,2,1,24,-15,25,2
2018,2016-05-26 08:30:00,32_8,1.38,1.6,1,1,0,1,1,0,2,2016,21,3,2,23,-9,42,2
2019,2016-05-27 08:30:00,26,-0.58,0.19,1,0,0,1,0,0,1,2016,21,4,1,14,-3,-15,-1
2020,2016-05-31 10:00:00,4,-0.7,-0.63,0,0,1,0,1,0,1,2016,22,1,1,17,15,-21,-2
2021,2016-06-01 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,22,2,1,31,0,-15,-1
2022,2016-06-02 08:15:00,0,0.09,0.53,1,0,0,0,1,0,1,2016,22,3,1,17,-12,-2,0
2023,2016-06-02 08:30:00,32,0.73,0.73,1,0,0,1,0,0,1,2016,22,3,1,18,-6,-7,0
2024,2016-06-02 11:00:00,11,-0.41,-0.41,1,0,0,1,0,0,1,2016,22,3,1,23,-8,-3,0
2025,2016-06-03 08:30:00,22_33_2,-0.06000000000000012,0.3499999999999999,1,1,1,1,1,1,3,2016,22,4,3,122,8,157,2
2026,2016-06-03 10:00:00,18,-1.35,-1.35,0,0,1,1,0,0,1,2016,22,4,1,57,34,2,0
2027,2016-06-08 10:30:00,11,-0.44,-0.44,1,0,0,1,0,0,1,2016,23,2,1,16,-4,-4,0
2028,2016-06-09 08:30:00,32,0.61,0.53,0,1,0,1,0,0,1,2016,23,3,1,17,10,-25,-2
2029,2016-06-10 10:00:00,28,-0.04,-0.3,1,0,0,0,0,1,1,2016,23,4,1,23,-12,5,0
2030,2016-06-14 08:30:00,10_29,-0.5599999999999999,-0.13999999999999999,1,1,0,2,0,0,2,2016,24,1,2,18,5,-3,0
2031,2016-06-15 08:30:00,23,0.29,0.29,0,1,0,1,0,0,1,2016,24,2,1,10,1,-16,-1
2032,2016-06-15 10:30:00,11,1.56,1.56,1,0,0,1,0,0,1,2016,24,2,1,34,27,2,0
2033,2016-06-15 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,24,2,1,60,31,-2,0
2034,2016-06-16 08:30:00,32_7_5_25,-2.29,-2.29,1,1,2,4,0,0,4,2016,24,3,4,34,-11,-24,-2
2035,2016-06-17 08:30:00,3,0.62,0.54,1,0,0,1,0,0,1,2016,24,4,1,20,-3,3,0
2036,2016-06-22 10:30:00,11,-0.66,-0.66,1,0,0,1,0,0,1,2016,25,2,1,40,7,-31,-2
2037,2016-06-23 08:30:00,32,1.05,1.08,0,1,0,1,0,0,1,2016,25,3,1,23,12,-16,-1
2038,2016-06-24 08:30:00,8,-0.74,-0.81,0,0,1,1,0,0,1,2016,25,4,1,54,28,-27,-2
2039,2016-06-28 08:30:00,16,-0.13,0.42,0,1,0,1,0,0,1,2016,26,1,1,21,-1,-25,-2
2040,2016-06-28 10:00:00,4,1.33,1.16,0,1,0,1,0,0,1,2016,26,1,1,20,-5,9,0
2041,2016-06-29 10:30:00,11,-0.01,-0.01,1,0,0,1,0,0,1,2016,26,2,1,31,-10,12,1
2042,2016-06-30 08:30:00,32,-0.34,-0.22,1,0,0,1,0,0,1,2016,26,3,1,55,-35,6,0
2043,2016-07-01 10:00:00,17,1.12,1.12,0,1,0,1,0,0,1,2016,26,4,1,34,16,-34,-2
2044,2016-07-06 10:00:00,18,1.41,1.41,0,1,0,1,0,0,1,2016,27,2,1,30,-6,-9,0
2045,2016-07-07 08:15:00,0,0.61,0.84,0,1,0,1,0,0,1,2016,27,3,1,18,-11,19,1
2046,2016-07-07 08:30:00,32,1.07,0.98,0,1,0,1,0,0,1,2016,27,3,1,21,4,10,1
2047,2016-07-07 11:00:00,11,-0.48,-0.48,1,0,0,1,0,0,1,2016,27,3,1,22,-13,-7,0
2048,2016-07-08 08:30:00,22_33_2,0.15000000000000002,-0.87,0,1,2,2,0,1,3,2016,27,4,3,81,7,4,0
2049,2016-07-13 10:30:00,11,-0.47,-0.47,1,0,0,1,0,0,1,2016,28,2,1,37,17,0,0
2050,2016-07-14 08:30:00,32_23,1.44,1.49,0,2,0,2,0,0,2,2016,28,3,2,24,-6,-40,-2
2051,2016-07-15 08:30:00,10_29_7_5,2.35,1.7000000000000002,2,2,0,3,0,1,4,2016,28,4,4,30,1,-42,-2
2052,2016-07-15 10:00:00,28,-0.92,-1.16,0,0,1,0,0,1,1,2016,28,4,1,44,-31,-14,-1
2053,2016-07-19 08:30:00,3,0.47,0.46,1,0,0,1,0,0,1,2016,29,1,1,23,-15,-11,-1
2054,2016-07-20 10:30:00,11,1.02,1.02,1,0,0,1,0,0,1,2016,29,2,1,35,22,-11,-1
2055,2016-07-21 08:30:00,32_25,0.32999999999999996,0.45999999999999985,0,1,1,2,0,0,2,2016,29,3,2,37,-1,5,0
2056,2016-07-26 10:00:00,4,0.28,-0.02,0,1,0,0,0,1,1,2016,30,1,1,17,8,-18,-1
2057,2016-07-27 08:30:00,8,-0.12,-0.06,0,0,1,1,0,0,1,2016,30,2,1,16,4,0,0
2058,2016-07-27 10:30:00,11,-1.69,-1.69,1,0,0,1,0,0,1,2016,30,2,1,13,7,-8,0
2059,2016-07-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,30,2,1,39,6,12,1
2060,2016-07-28 08:30:00,32,-1.24,-1.24,0,0,1,1,0,0,1,2016,30,3,1,16,13,1,0
2061,2016-07-29 08:30:00,1,-1.61,0.53,0,0,1,0,1,0,1,2016,30,4,1,34,-2,54,2
2062,2016-08-01 10:00:00,17,-0.87,-0.87,0,0,1,1,0,0,1,2016,31,0,1,10,2,4,0
2063,2016-08-03 08:15:00,0,0.56,0.28,0,1,0,1,0,0,1,2016,31,2,1,15,2,-15,-1
2064,2016-08-03 10:00:00,18,-0.38,-0.38,0,0,1,1,0,0,1,2016,31,2,1,20,-14,-13,-1
2065,2016-08-03 10:30:00,11,-1.09,-1.09,1,0,0,1,0,0,1,2016,31,2,1,23,-11,9,0
2066,2016-08-04 08:30:00,32,-1.0,-1.04,1,0,0,1,0,0,1,2016,31,3,1,31,16,5,0
2067,2016-08-05 08:30:00,22_33_2,1.0499999999999998,1.33,0,2,1,3,0,0,3,2016,31,4,3,67,-11,-76,-2
2068,2016-08-10 10:30:00,11,-0.72,-0.72,1,0,0,1,0,0,1,2016,32,2,1,16,-7,-1,0
2069,2016-08-11 08:30:00,32,0.12,0.27,0,1,0,1,0,0,1,2016,32,3,1,17,8,-2,0
2070,2016-08-12 08:30:00,10_29_23,-3.89,-3.9099999999999997,0,0,3,1,2,0,3,2016,32,4,3,51,16,36,2
2071,2016-08-12 10:00:00,28,-0.21,-0.24,0,0,1,1,0,0,1,2016,32,4,1,20,0,-21,-2
2072,2016-08-16 08:30:00,7_3_5,-0.3000000000000001,-0.3100000000000001,2,0,1,3,0,0,3,2016,33,1,3,31,3,-35,-2
2073,2016-08-17 10:30:00,11,1.74,1.74,1,0,0,1,0,0,1,2016,33,2,1,12,-2,-4,0
2074,2016-08-18 08:30:00,32_25,0.56,0.49,0,2,0,2,0,0,2,2016,33,3,2,30,-17,-7,0
2075,2016-08-24 10:30:00,11,-0.97,-0.97,1,0,0,1,0,0,1,2016,34,2,1,21,-12,-5,0
2076,2016-08-25 08:30:00,32_8,1.95,1.58,1,1,0,2,0,0,2,2016,34,3,2,16,5,5,0
2077,2016-08-26 08:30:00,26,-0.52,-0.1,1,0,0,1,0,0,1,2016,34,4,1,12,1,-2,0
2078,2016-08-30 10:00:00,4,0.77,0.67,0,1,0,0,0,1,1,2016,35,1,1,23,-15,3,0
2079,2016-08-31 08:15:00,0,0.05,0.41,1,0,0,0,1,0,1,2016,35,2,1,12,-4,3,0
2080,2016-08-31 10:30:00,11,-0.14,-0.14,1,0,0,1,0,0,1,2016,35,2,1,18,9,8,0
2081,2016-09-01 08:30:00,32,-0.22,-0.29,1,0,0,1,0,0,1,2016,35,3,1,16,-5,-5,0
2082,2016-09-01 10:00:00,17,-1.38,-1.38,0,0,1,1,0,0,1,2016,35,3,1,38,-1,47,2
2083,2016-09-02 08:30:00,22_33_2,-1.8399999999999999,-1.22,0,0,3,2,1,0,3,2016,35,4,3,89,-26,45,2
2084,2016-09-06 10:00:00,18,-1.2,-1.2,0,0,1,1,0,0,1,2016,36,1,1,54,0,81,2
2085,2016-09-08 08:30:00,32,0.14,-0.06,0,1,0,1,0,0,1,2016,36,3,1,37,6,20,1
2086,2016-09-08 11:00:00,11,1.6,1.6,1,0,0,1,0,0,1,2016,36,3,1,24,-11,-14,-1
2087,2016-09-14 10:30:00,11,-0.37,-0.37,1,0,0,1,0,0,1,2016,37,2,1,26,13,29,2
2088,2016-09-15 08:30:00,32_10_29_23_25,-0.8700000000000001,-1.0000000000000004,1,1,3,3,1,1,5,2016,37,3,5,47,18,-1,0
2089,2016-09-16 08:30:00,7_5,2.99,2.99,0,2,0,2,0,0,2,2016,37,4,2,31,3,-51,-2
2090,2016-09-16 10:00:00,28,-0.29,-0.26,0,0,1,0,0,1,1,2016,37,4,1,17,-12,1,0
2091,2016-09-20 08:30:00,3,-1.73,-1.46,0,0,1,1,0,0,1,2016,38,1,1,13,2,3,0
2092,2016-09-21 10:30:00,11,-0.13,-0.13,1,0,0,1,0,0,1,2016,38,2,1,8,-2,8,0
2093,2016-09-21 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,38,2,1,53,0,8,0
2094,2016-09-22 08:30:00,32,1.6,1.6,0,1,0,1,0,0,1,2016,38,3,1,12,2,2,0
2095,2016-09-27 10:00:00,4,0.8,0.97,0,1,0,0,1,0,1,2016,39,1,1,22,12,-18,-1
2096,2016-09-28 08:30:00,8,0.27,0.11,1,0,0,0,0,1,1,2016,39,2,1,31,17,-14,-1
2097,2016-09-28 10:30:00,11,-0.39,-0.39,1,0,0,1,0,0,1,2016,39,2,1,14,0,-19,-1
2098,2016-09-29 08:30:00,32_16,0.019999999999999962,1.07,0,2,0,2,0,0,2,2016,39,3,2,14,-1,-16,-1
2099,2016-10-03 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,40,0,1,17,-5,-6,0
2100,2016-10-05 08:15:00,0,-1.35,-1.55,0,0,1,1,0,0,1,2016,40,2,1,18,-12,1,0
2101,2016-10-05 10:00:00,18,1.14,1.14,0,1,0,1,0,0,1,2016,40,2,1,24,8,-21,-2
2102,2016-10-05 10:30:00,11,-0.32,-0.32,1,0,0,1,0,0,1,2016,40,2,1,29,-10,9,0
2103,2016-10-06 08:30:00,32,0.2,0.12,0,1,0,1,0,0,1,2016,40,3,1,13,-6,-2,0
2104,2016-10-07 08:30:00,22_33_2,-0.38,-0.04999999999999999,1,0,2,2,1,0,3,2016,40,4,3,41,0,60,2
2105,2016-10-13 08:30:00,32,0.14,0.89,0,1,0,1,0,0,1,2016,41,3,1,18,6,-3,0
2106,2016-10-13 11:00:00,11,-1.77,-1.77,1,0,0,1,0,0,1,2016,41,3,1,22,1,14,1
2107,2016-10-14 08:30:00,10_29_23,1.04,0.45999999999999996,1,2,0,1,1,1,3,2016,41,4,3,19,-5,2,0
2108,2016-10-14 10:00:00,28,-1.09,-0.2,0,0,1,0,1,0,1,2016,41,4,1,28,-1,1,0
2109,2016-10-18 08:30:00,7_5,-1.22,-1.22,1,0,1,2,0,0,2,2016,42,1,2,17,-6,-9,0
2110,2016-10-19 08:30:00,3,1.54,1.62,0,1,0,1,0,0,1,2016,42,2,1,20,-10,3,0
2111,2016-10-19 10:30:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,42,2,1,14,4,-4,0
2112,2016-10-20 08:30:00,32_25,-2.15,-2.16,0,1,1,2,0,0,2,2016,42,3,2,17,-5,-43,-2
2113,2016-10-25 10:00:00,4,-1.62,-1.54,0,0,1,0,0,1,1,2016,43,1,1,10,0,3,0
2114,2016-10-26 10:30:00,11,0.31,0.31,1,0,0,1,0,0,1,2016,43,2,1,31,-23,-2,0
2115,2016-10-27 08:30:00,32_8,0.41000000000000003,0.39,2,0,0,1,1,0,2,2016,43,3,2,9,-1,-1,0
2116,2016-10-28 08:30:00,1,1.27,-0.81,0,1,0,0,1,0,1,2016,43,4,1,23,5,-1,0
2117,2016-11-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2016,44,1,1,13,1,16,1
2118,2016-11-02 08:15:00,0,-1.21,1.32,0,0,1,0,1,0,1,2016,44,2,1,21,14,-2,0
2119,2016-11-02 10:30:00,11,-0.84,-0.84,1,0,0,1,0,0,1,2016,44,2,1,28,20,6,0
2120,2016-11-02 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,44,2,1,28,-16,-3,0
2121,2016-11-03 08:30:00,32,-1.0,-0.91,0,0,1,1,0,0,1,2016,44,3,1,18,-8,1,0
2122,2016-11-03 10:00:00,18,-0.5,-0.5,0,0,1,1,0,0,1,2016,44,3,1,17,4,9,0
2123,2016-11-04 08:30:00,22_33_2,1.96,3.41,1,1,1,1,2,0,3,2016,44,4,3,35,2,-6,0
2124,2016-11-09 10:30:00,11,0.33,0.33,1,0,0,1,0,0,1,2016,45,2,1,39,-18,-15,-1
2125,2016-11-10 08:30:00,32,1.25,1.13,0,1,0,1,0,0,1,2016,45,3,1,33,23,-14,-1
2126,2016-11-11 10:00:00,28,1.62,1.63,0,1,0,0,0,1,1,2016,45,4,1,42,-25,-17,-1
2127,2016-11-15 08:30:00,10_29,0.69,1.1900000000000002,0,2,0,0,2,0,2,2016,46,1,2,39,-8,-24,-2
2128,2016-11-16 08:30:00,23,0.07,0.07,0,0,1,1,0,0,1,2016,46,2,1,27,12,-1,0
2129,2016-11-16 10:30:00,11,-1.36,-1.36,1,0,0,1,0,0,1,2016,46,2,1,26,-9,-23,-2
2130,2016-11-17 08:30:00,32_7_3_5_25,0.46000000000000013,0.6100000000000001,1,2,2,5,0,0,5,2016,46,3,5,34,-16,-7,0
2131,2016-11-23 08:30:00,32_8,0.16999999999999993,0.40000000000000013,0,1,1,2,0,0,2,2016,47,2,2,48,-21,-41,-2
2132,2016-11-23 10:30:00,11,1.13,1.13,1,0,0,1,0,0,1,2016,47,2,1,34,-8,6,0
2133,2016-11-29 08:30:00,26,-0.39,-1.3,0,1,0,1,0,0,1,2016,48,1,1,25,-8,10,1
2134,2016-11-29 10:00:00,4,0.81,1.09,0,1,0,0,1,0,1,2016,48,1,1,36,16,28,2
2135,2016-11-30 08:15:00,0,1.69,0.74,0,1,0,0,0,1,1,2016,48,2,1,32,1,-30,-2
2136,2016-11-30 10:30:00,11,0.68,0.68,1,0,0,1,0,0,1,2016,48,2,1,25,-14,-27,-2
2137,2016-12-01 08:30:00,32,-0.99,-1.03,0,0,1,1,0,0,1,2016,48,3,1,21,-13,-7,0
2138,2016-12-01 10:00:00,17,0.84,0.84,0,1,0,1,0,0,1,2016,48,3,1,40,-28,0,0
2139,2016-12-02 08:30:00,22_33_2,0.05999999999999983,-0.6900000000000001,1,1,1,2,0,1,3,2016,48,4,3,42,-7,7,0
2140,2016-12-05 10:00:00,18,0.6,0.6,0,1,0,1,0,0,1,2016,49,0,1,42,34,-1,0
2141,2016-12-07 10:30:00,11,0.25,0.25,1,0,0,1,0,0,1,2016,49,2,1,30,25,-8,0
2142,2016-12-08 08:30:00,32,-0.09,-0.13,1,0,0,1,0,0,1,2016,49,3,1,186,-52,-119,-2
2143,2016-12-09 10:00:00,28,0.91,1.34,0,1,0,0,1,0,1,2016,49,4,1,27,-20,-16,-1
2144,2016-12-14 08:30:00,10_29_23,1.43,0.61,0,1,2,1,0,2,3,2016,50,2,3,16,5,-10,-1
2145,2016-12-14 10:30:00,11,0.22,0.22,1,0,0,1,0,0,1,2016,50,2,1,23,18,-2,0
2146,2016-12-14 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,50,2,1,79,-3,-73,-2
2147,2016-12-15 08:30:00,32_7_5_25,-0.16999999999999993,-0.19999999999999996,3,1,0,4,0,0,4,2016,50,3,4,35,0,13,1
2148,2016-12-16 08:30:00,3,-1.09,-0.77,0,0,1,0,1,0,1,2016,50,4,1,33,-31,-8,0
2149,2016-12-21 10:30:00,11,-1.28,-1.28,1,0,0,1,0,0,1,2016,51,2,1,15,-5,-6,0
2150,2016-12-22 08:30:00,32_8_16,-1.73,-3.08,0,2,1,2,0,1,3,2016,51,3,3,21,-13,19,1
2151,2016-12-27 10:00:00,4,0.29,0.53,0,1,0,0,1,0,1,2016,52,1,1,7,2,3,0
2152,2016-12-29 08:30:00,32,1.23,1.23,0,1,0,1,0,0,1,2016,52,3,1,14,-7,4,0
2153,2016-12-29 11:00:00,11,-0.88,-0.88,1,0,0,1,0,0,1,2016,52,3,1,35,31,-2,0
