,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,pips_agg_0_60_after,direction_agg_0_60_after
1459,2015-10-16 10:00:00,28,0.98,0.91,0,1,0,0,1,0,1,2015,42,4,1,13,-9,-7,8,-11,-2,7,-8,3,-5,0
1460,2015-10-20 08:30:00,3,-0.7,-0.64,0,0,1,1,0,0,1,2015,43,1,1,9,1,0,8,-3,-4,11,-10,-7,-6,0
1461,2015-10-22 08:30:00,32,0.18,0.01,0,1,0,1,0,0,1,2015,43,3,1,28,4,4,21,9,5,32,-14,-23,-63,-2
1462,2015-10-27 08:30:00,8,-1.65,-1.69,0,0,1,0,0,1,1,2015,44,1,1,11,-3,-4,7,-5,-2,8,-12,-7,-23,-2
1463,2015-10-27 10:00:00,4,-0.77,-0.7,0,0,1,0,0,1,1,2015,44,1,1,13,-2,-2,8,-3,0,7,-3,0,0,0
1464,2015-10-28 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2015,44,2,1,100,-76,-72,55,-129,-53,24,-116,13,-160,-2
1465,2015-10-30 08:30:00,13,0.19,0.19,1,0,0,1,0,0,1,2015,44,4,1,24,-4,-4,11,-5,-2,10,-3,2,3,0
1466,2015-11-02 10:00:00,17,1.05,1.05,1,0,0,1,0,0,1,2015,45,0,1,15,12,11,9,8,-4,4,4,-4,2,0
1467,2015-11-04 08:15:00,0,0.24,-0.04,1,0,0,0,0,1,1,2015,45,2,1,17,-16,-16,9,-14,3,8,-21,-7,-24,-2
1468,2015-11-04 08:30:00,31,1.19,1.52,0,1,0,1,0,0,1,2015,45,2,1,9,-4,-4,4,-5,-1,3,-6,-1,-27,-2
1469,2015-11-04 10:00:00,18,0.65,0.65,0,1,0,1,0,0,1,2015,45,2,1,25,-21,-21,10,-20,1,7,-23,-3,-34,-2
1470,2015-11-05 08:30:00,32,-1.67,-1.64,0,0,1,1,0,0,1,2015,45,3,1,20,-1,-2,11,-5,-4,8,0,5,1,0
1471,2015-11-12 08:30:00,32,-0.66,-0.65,0,0,1,1,0,0,1,2015,46,3,1,11,10,10,10,17,7,6,13,-4,16,1
1472,2015-11-13 10:00:00,28,0.7,0.1,0,1,0,0,0,1,1,2015,46,4,1,19,-7,-7,13,0,8,13,8,8,-2,0
1473,2015-11-18 08:30:00,3,-0.08,-0.12,1,0,0,1,0,0,1,2015,47,2,1,7,3,2,4,-1,-4,5,-1,0,-1,0
1474,2015-11-24 08:30:00,26,-1.01,0.46,0,1,0,1,0,0,1,2015,48,1,1,14,4,4,9,1,-3,8,4,3,0,0
1475,2015-11-24 10:00:00,4,-0.86,-0.67,0,0,1,0,1,0,1,2015,48,1,1,11,4,4,6,5,1,6,4,-1,3,0
1476,2015-12-01 10:00:00,17,-1.35,-1.35,0,0,1,1,0,0,1,2015,49,1,1,15,11,6,8,15,4,7,20,5,-6,0
1477,2015-12-02 08:15:00,0,1.33,1.46,0,1,0,0,1,0,1,2015,49,2,1,28,-20,-18,6,-24,-4,8,-32,-8,-25,-2
1478,2015-12-03 08:30:00,32,0.11,0.14,1,0,0,1,0,0,1,2015,49,3,1,153,131,131,44,129,-3,106,223,94,132,2
1479,2015-12-03 10:00:00,18,-1.17,-1.17,0,0,1,1,0,0,1,2015,49,3,1,32,31,29,34,54,24,27,33,-20,27,2
1480,2015-12-10 08:30:00,32,-1.37,-1.4,0,0,1,1,0,0,1,2015,50,3,1,11,5,4,13,16,11,7,17,1,14,1
1481,2015-12-11 10:00:00,28,0.18,-0.13,1,0,0,0,0,1,1,2015,50,4,1,40,-28,-28,12,-27,0,20,-39,-12,-18,-1
1482,2015-12-16 08:30:00,3,1.6,1.63,0,1,0,1,0,0,1,2015,51,2,1,7,-3,-3,7,1,4,5,4,3,0,0
1483,2015-12-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2015,51,2,1,61,-35,-36,28,-44,-10,72,-4,40,40,2
1484,2015-12-22 08:30:00,16,0.17,0.43,0,1,0,1,0,0,1,2015,52,1,1,15,2,2,5,1,-1,9,2,1,3,0
1485,2015-12-23 08:30:00,8,-0.42,-0.15,0,0,1,1,0,0,1,2015,52,2,1,6,-2,-2,4,-3,-1,2,-3,0,-13,-1
1486,2015-12-24 08:30:00,32,0.29,0.25,1,0,0,1,0,0,1,2015,52,3,1,10,0,0,10,-9,-9,3,-8,1,3,0
1487,2015-12-29 10:00:00,4,0.21,0.44,0,1,0,0,1,0,1,2015,52,1,1,7,3,3,4,7,4,6,10,4,-4,0
1488,2015-12-31 08:30:00,32,-0.87,-0.87,0,0,1,1,0,0,1,2015,52,3,1,9,7,7,3,10,3,5,8,-2,-5,0
1489,2016-01-04 10:00:00,17,0.12,0.12,0,0,1,1,0,0,1,2016,1,0,1,15,2,3,8,-4,-6,21,-21,-18,-22,-2
1490,2016-01-06 08:15:00,0,1.57,1.37,0,1,0,1,0,0,1,2016,1,2,1,28,3,3,8,5,3,7,3,-2,7,0
1491,2016-01-06 08:30:00,31,0.53,0.81,0,1,0,1,0,0,1,2016,1,2,1,15,5,5,9,7,2,13,0,-7,-1,0
1492,2016-01-06 10:00:00,18,-0.31,-0.31,0,0,1,1,0,0,1,2016,1,2,1,23,-10,-12,6,-13,-3,8,-9,4,5,0
1493,2016-01-07 08:30:00,32,0.05,0.08,0,0,1,1,0,0,1,2016,1,3,1,7,3,3,8,-1,-3,6,-1,0,-11,-1
1494,2016-01-13 10:30:00,11,0.19,0.19,1,0,0,1,0,0,1,2016,2,2,1,18,15,14,10,12,-3,11,12,0,-8,0
1495,2016-01-14 08:30:00,32,-0.61,-0.61,0,0,1,1,0,0,1,2016,2,3,1,11,-2,-3,14,6,7,13,-1,-7,-2,0
1496,2016-01-15 10:00:00,28,0.14,0.41,0,1,0,0,1,0,1,2016,2,4,1,12,0,2,14,-11,-11,17,-1,10,-2,0
1497,2016-01-21 11:00:00,11,-0.59,-0.59,1,0,0,1,0,0,1,2016,3,3,1,12,-7,-7,10,-3,5,18,6,9,8,0
1498,2016-01-26 10:00:00,4,0.32,0.22,0,1,0,1,0,0,1,2016,4,1,1,7,-2,-2,8,-3,-1,5,-1,2,6,0
1499,2016-01-27 10:30:00,11,-0.54,-0.54,1,0,0,1,0,0,1,2016,4,2,1,5,-3,-2,4,-3,0,5,0,4,-8,0
1500,2016-01-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,4,2,1,35,24,24,30,40,16,22,31,-9,31,2
1501,2016-01-29 08:30:00,1,0.39,0.52,0,0,1,0,1,0,1,2016,4,4,1,13,-6,-6,18,-22,-16,13,-30,-8,-53,-2
1502,2016-02-01 10:00:00,17,0.54,0.54,0,0,1,1,0,0,1,2016,5,0,1,15,9,9,8,7,-2,11,-3,-9,-7,0
1503,2016-02-03 08:15:00,0,-0.41,-0.24,0,1,0,0,1,0,1,2016,5,2,1,15,10,10,28,36,26,14,32,-4,41,2
1504,2016-02-03 10:00:00,18,-0.56,-0.56,0,0,1,1,0,0,1,2016,5,2,1,38,18,16,17,22,5,17,30,8,41,2
1505,2016-02-03 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,5,2,1,32,16,17,12,8,-7,13,6,-2,3,0
1506,2016-02-04 08:30:00,32,0.07,0.23,0,0,1,1,0,0,1,2016,5,3,1,21,11,11,19,-8,-19,9,-11,-4,-24,-2
1507,2016-02-10 10:30:00,11,1.18,1.18,1,0,0,1,0,0,1,2016,6,2,1,20,-8,-8,10,-4,4,13,9,13,29,2
1508,2016-02-11 08:30:00,32,1.55,1.58,0,1,0,1,0,0,1,2016,6,3,1,21,-18,-18,13,-19,-1,8,-18,2,14,1
1509,2016-02-12 10:00:00,28,-1.42,-1.13,0,0,1,0,0,1,1,2016,6,4,1,20,6,6,8,4,-2,13,3,-1,-12,-1
1510,2016-02-18 11:00:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,7,3,1,12,8,8,5,3,-5,7,-3,-6,-3,0
1511,2016-02-23 10:00:00,4,-0.48,-0.54,0,0,1,1,0,0,1,2016,8,1,1,7,4,4,13,15,11,7,14,-1,32,2
1512,2016-02-24 10:30:00,11,-0.43,-0.43,1,0,0,1,0,0,1,2016,8,2,1,17,7,8,20,-10,-17,9,-7,3,12,1
1513,2016-02-26 08:30:00,26,1.78,0.89,0,1,0,1,0,0,1,2016,8,4,1,29,-24,-24,16,-35,-11,5,-33,2,-57,-2
1514,2016-03-01 10:00:00,17,1.37,1.37,0,1,0,1,0,0,1,2016,9,1,1,17,-7,-7,9,-3,4,14,-13,-10,7,0
1515,2016-03-02 08:15:00,0,0.15,-0.31,0,1,0,0,0,1,1,2016,9,2,1,15,-14,-14,8,-9,4,7,-7,2,-4,0
1516,2016-03-02 10:30:00,11,-1.48,-1.48,1,0,0,1,0,0,1,2016,9,2,1,6,-2,-3,6,-2,0,6,-5,-3,-6,0
1517,2016-03-03 08:30:00,32,-0.92,-0.96,0,0,1,1,0,0,1,2016,9,3,1,13,8,8,7,8,0,7,14,6,0,0
1518,2016-03-03 10:00:00,18,0.12,0.12,1,0,0,1,0,0,1,2016,9,3,1,20,8,8,16,-5,-13,11,2,7,0,0
1519,2016-03-09 10:30:00,11,0.13,0.13,1,0,0,1,0,0,1,2016,10,2,1,25,19,19,17,30,12,10,24,-6,30,2
1520,2016-03-10 08:30:00,32,0.58,0.65,0,1,0,1,0,0,1,2016,10,3,1,24,-6,-6,27,-24,-18,28,2,26,171,2
1521,2016-03-16 10:30:00,11,0.82,0.82,1,0,0,1,0,0,1,2016,11,2,1,7,-5,-5,6,-9,-4,4,-9,0,-11,-1
1522,2016-03-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,11,2,1,82,55,54,39,77,22,24,81,4,128,2
1523,2016-03-18 10:00:00,28,-1.1,-0.12,0,0,1,0,1,0,1,2016,11,4,1,15,-3,-4,10,-2,1,7,-4,-2,6,0
1524,2016-03-23 10:30:00,11,-0.92,-0.92,1,0,0,1,0,0,1,2016,12,2,1,7,0,0,7,4,4,4,3,-1,5,0
1525,2016-03-25 08:30:00,16,1.71,0.46,0,1,0,1,0,0,1,2016,12,4,1,6,-5,-5,4,-1,4,1,-1,0,0,0
1526,2016-03-29 10:00:00,4,0.74,0.81,0,1,0,0,1,0,1,2016,13,1,1,7,-1,-1,5,-5,-4,3,-3,1,4,0
1527,2016-03-30 08:15:00,0,-1.19,-1.32,1,0,0,0,0,1,1,2016,13,2,1,17,10,11,20,-8,-19,8,-10,-2,-10,-1
1528,2016-03-30 10:30:00,11,0.77,0.77,1,0,0,1,0,0,1,2016,13,2,1,12,3,3,7,2,-1,9,6,4,-13,-1
1529,2016-03-31 08:30:00,32,-1.12,-1.16,0,0,1,1,0,0,1,2016,13,3,1,9,1,1,6,3,2,6,7,4,2,0
1530,2016-04-01 10:00:00,17,0.97,0.97,0,1,0,1,0,0,1,2016,13,4,1,20,-18,-18,19,-35,-17,13,-40,-5,-27,-2
1531,2016-04-05 10:00:00,18,1.23,1.23,0,1,0,1,0,0,1,2016,14,1,1,18,-13,-13,11,-10,4,8,-5,5,12,1
1532,2016-04-06 10:30:00,11,1.31,1.31,1,0,0,1,0,0,1,2016,14,2,1,7,-3,-3,7,-7,-4,6,-6,1,5,0
1533,2016-04-07 08:30:00,32,0.22,0.02,1,0,0,1,0,0,1,2016,14,3,1,7,2,2,5,5,3,5,9,4,-20,-1
1534,2016-04-13 10:30:00,11,-1.5,-1.5,1,0,0,1,0,0,1,2016,15,2,1,7,-2,-2,7,2,4,6,6,5,0,0
1535,2016-04-15 10:00:00,28,-0.82,-0.07,0,0,1,0,1,0,1,2016,15,4,1,22,19,19,10,13,-6,13,22,9,18,1
1536,2016-04-19 08:30:00,3,-1.31,-1.32,0,0,1,1,0,0,1,2016,16,1,1,11,5,5,8,12,7,7,14,2,25,2
1537,2016-04-20 10:30:00,11,0.38,0.38,1,0,0,1,0,0,1,2016,16,2,1,9,-3,-3,11,7,10,7,2,-5,8,0
1538,2016-04-26 08:30:00,8,0.11,0.1,0,0,1,0,0,1,1,2016,17,1,1,20,19,18,13,25,6,10,32,7,46,2
1539,2016-04-26 10:00:00,4,-0.47,-0.59,0,0,1,1,0,0,1,2016,17,1,1,9,5,5,8,6,1,6,5,-1,-18,-1
1540,2016-04-27 10:30:00,11,0.1,0.1,1,0,0,1,0,0,1,2016,17,2,1,10,1,1,6,-2,-3,7,3,5,-13,-1
1541,2016-04-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,-20,53,-23,-3,17,-22,0,-15,-1
1542,2016-05-02 10:00:00,17,-0.8,-0.8,0,0,1,1,0,0,1,2016,18,0,1,26,-5,-5,11,-14,-9,7,-14,0,-15,-1
1543,2016-05-04 08:15:00,0,-1.4,-1.25,0,0,1,1,0,0,1,2016,18,2,1,22,12,12,15,19,7,12,14,-5,-8,0
1544,2016-05-04 10:00:00,18,1.13,1.13,0,1,0,1,0,0,1,2016,18,2,1,26,-21,-21,14,-25,-4,12,-29,-5,-18,-1
1545,2016-05-04 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,18,2,1,11,-10,-9,8,-13,-3,13,-20,-7,-12,-1
1546,2016-05-05 08:30:00,32,-1.45,-1.41,0,0,1,1,0,0,1,2016,18,3,1,6,3,3,9,-1,-4,10,1,2,-2,0
1547,2016-05-11 10:30:00,11,1.77,1.77,1,0,0,1,0,0,1,2016,19,2,1,10,-9,-9,4,-7,2,7,-1,6,2,0
1548,2016-05-12 08:30:00,32,-1.09,-1.07,0,0,1,1,0,0,1,2016,19,3,1,8,6,6,4,8,2,7,12,4,20,1
1549,2016-05-13 10:00:00,28,1.69,1.55,0,1,0,0,0,1,1,2016,19,4,1,16,-14,-14,12,-12,2,11,-3,9,-7,0
1550,2016-05-18 10:30:00,11,-0.45,-0.45,1,0,0,1,0,0,1,2016,20,2,1,5,-3,-2,4,-5,-2,4,-6,-1,-7,0
1551,2016-05-25 10:30:00,11,-0.29,-0.29,1,0,0,1,0,0,1,2016,21,2,1,4,0,0,4,0,0,8,4,4,25,2
1552,2016-05-27 08:30:00,26,-0.58,0.19,1,0,0,1,0,0,1,2016,21,4,1,10,1,1,7,2,1,5,1,-1,-15,-1
1553,2016-05-31 10:00:00,4,-0.7,-0.63,0,0,1,0,1,0,1,2016,22,1,1,6,3,2,7,-2,-5,6,-7,-5,-21,-2
1554,2016-06-01 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,22,2,1,28,-20,-20,10,-27,-7,11,-20,7,-15,-1
1555,2016-06-02 08:15:00,0,0.09,0.53,1,0,0,0,1,0,1,2016,22,3,1,11,-3,-3,5,-2,1,11,-1,1,-2,0
1556,2016-06-02 08:30:00,32,0.73,0.73,1,0,0,1,0,0,1,2016,22,3,1,13,6,6,29,-14,-20,49,22,36,-7,0
1557,2016-06-02 11:00:00,11,-0.41,-0.41,1,0,0,1,0,0,1,2016,22,3,1,5,-2,-2,8,-7,-5,8,-6,1,-3,0
1558,2016-06-03 10:00:00,18,-1.35,-1.35,0,0,1,1,0,0,1,2016,22,4,1,23,18,18,16,9,-9,5,11,3,2,0
1559,2016-06-08 10:30:00,11,-0.44,-0.44,1,0,0,1,0,0,1,2016,23,2,1,7,-2,-2,5,2,4,4,2,0,-4,0
1560,2016-06-09 08:30:00,32,0.61,0.53,0,1,0,1,0,0,1,2016,23,3,1,4,-4,-4,9,-8,-4,8,-15,-7,-25,-2
1561,2016-06-10 10:00:00,28,-0.04,-0.3,1,0,0,0,0,1,1,2016,23,4,1,12,7,7,8,12,5,6,9,-3,5,0
1562,2016-06-15 08:30:00,23,0.29,0.29,0,1,0,1,0,0,1,2016,24,2,1,9,2,2,3,4,2,4,5,1,-16,-1
1563,2016-06-15 10:30:00,11,1.56,1.56,1,0,0,1,0,0,1,2016,24,2,1,5,1,1,9,-4,-5,9,-9,-5,2,0
1564,2016-06-15 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,24,2,1,40,8,9,20,2,-6,18,7,5,-2,0
1565,2016-06-17 08:30:00,3,0.62,0.54,1,0,0,1,0,0,1,2016,24,4,1,10,-8,-9,7,-4,4,4,-2,2,3,0
1566,2016-06-22 10:30:00,11,-0.66,-0.66,1,0,0,1,0,0,1,2016,25,2,1,9,-5,-5,5,-6,-1,8,-12,-6,-31,-2
1567,2016-06-23 08:30:00,32,1.05,1.08,0,1,0,1,0,0,1,2016,25,3,1,9,4,3,17,-11,-15,6,-9,1,-16,-1
1568,2016-06-24 08:30:00,8,-0.74,-0.81,0,0,1,1,0,0,1,2016,25,4,1,25,-11,-11,19,-8,2,6,-10,-2,-27,-2
1569,2016-06-28 08:30:00,16,-0.13,0.42,0,1,0,1,0,0,1,2016,26,1,1,9,-3,-3,8,-1,2,6,3,4,-25,-2
1570,2016-06-28 10:00:00,4,1.33,1.16,0,1,0,1,0,0,1,2016,26,1,1,6,1,1,5,1,0,10,1,0,9,0
1571,2016-06-29 10:30:00,11,-0.01,-0.01,1,0,0,1,0,0,1,2016,26,2,1,10,-1,0,15,7,8,14,-4,-11,12,1
1572,2016-06-30 08:30:00,32,-0.34,-0.22,1,0,0,1,0,0,1,2016,26,3,1,23,-8,-7,6,-6,2,13,6,12,6,0
1573,2016-07-01 10:00:00,17,1.12,1.12,0,1,0,1,0,0,1,2016,26,4,1,16,-3,-3,10,-2,1,17,-15,-13,-34,-2
1574,2016-07-06 10:00:00,18,1.41,1.41,0,1,0,1,0,0,1,2016,27,2,1,12,-10,-10,8,-13,-3,16,-25,-12,-9,0
1575,2016-07-07 08:15:00,0,0.61,0.84,0,1,0,1,0,0,1,2016,27,3,1,8,2,2,9,11,9,6,9,-2,19,1
1576,2016-07-07 08:30:00,32,1.07,0.98,0,1,0,1,0,0,1,2016,27,3,1,16,-6,-6,6,-8,-2,5,-6,2,10,1
1577,2016-07-07 11:00:00,11,-0.48,-0.48,1,0,0,1,0,0,1,2016,27,3,1,11,-3,-3,6,1,4,11,-5,-6,-7,0
1578,2016-07-13 10:30:00,11,-0.47,-0.47,1,0,0,1,0,0,1,2016,28,2,1,13,9,9,6,11,2,7,10,-1,0,0
1579,2016-07-15 10:00:00,28,-0.92,-1.16,0,0,1,0,0,1,1,2016,28,4,1,8,7,5,7,7,0,4,5,-1,-14,-1
1580,2016-07-19 08:30:00,3,0.47,0.46,1,0,0,1,0,0,1,2016,29,1,1,8,-2,-2,10,-8,-6,10,-16,-8,-11,-1
1581,2016-07-20 10:30:00,11,1.02,1.02,1,0,0,1,0,0,1,2016,29,2,1,8,-2,-2,5,-5,-3,4,-5,0,-11,-1
1582,2016-07-26 10:00:00,4,0.28,-0.02,0,1,0,0,0,1,1,2016,30,1,1,14,-11,-11,8,-6,5,8,-7,-1,-18,-1
1583,2016-07-27 08:30:00,8,-0.12,-0.06,0,0,1,1,0,0,1,2016,30,2,1,8,9,6,6,6,-3,5,3,-3,0,0
1584,2016-07-27 10:30:00,11,-1.69,-1.69,1,0,0,1,0,0,1,2016,30,2,1,3,1,1,3,0,-1,3,-2,-2,-8,0
1585,2016-07-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,-24,21,-18,6,12,-20,-2,12,1
1586,2016-07-28 08:30:00,32,-1.24,-1.24,0,0,1,1,0,0,1,2016,30,3,1,3,-1,-1,8,3,4,3,1,-2,1,0
1587,2016-07-29 08:30:00,1,-1.61,0.53,0,0,1,0,1,0,1,2016,30,4,1,32,17,18,10,19,2,15,34,15,54,2
1588,2016-08-01 10:00:00,17,-0.87,-0.87,0,0,1,1,0,0,1,2016,31,0,1,5,1,0,3,2,1,3,0,-2,4,0
1589,2016-08-03 08:15:00,0,0.56,0.28,0,1,0,1,0,0,1,2016,31,2,1,13,-9,-9,5,-6,3,3,-4,2,-15,-1
1590,2016-08-03 10:00:00,18,-0.38,-0.38,0,0,1,1,0,0,1,2016,31,2,1,7,-2,-2,8,-7,-5,8,-14,-7,-13,-1
1591,2016-08-03 10:30:00,11,-1.09,-1.09,1,0,0,1,0,0,1,2016,31,2,1,6,1,1,3,2,1,2,2,0,9,0
1592,2016-08-04 08:30:00,32,-1.0,-1.04,1,0,0,1,0,0,1,2016,31,3,1,8,8,7,9,6,-2,3,4,-2,5,0
1593,2016-08-10 10:30:00,11,-0.72,-0.72,1,0,0,1,0,0,1,2016,32,2,1,3,0,0,5,5,5,6,0,-5,-1,0
1594,2016-08-11 08:30:00,32,0.12,0.27,0,1,0,1,0,0,1,2016,32,3,1,4,0,0,5,0,0,4,0,0,-2,0
1595,2016-08-12 10:00:00,28,-0.21,-0.24,0,0,1,1,0,0,1,2016,32,4,1,9,1,1,12,-9,-10,16,-18,-9,-21,-2
1596,2016-08-17 10:30:00,11,1.74,1.74,1,0,0,1,0,0,1,2016,33,2,1,7,-5,-6,6,-2,3,3,-1,1,-4,0
1597,2016-08-24 10:30:00,11,-0.97,-0.97,1,0,0,1,0,0,1,2016,34,2,1,5,1,1,6,-3,-5,8,4,7,-5,0
1598,2016-08-26 08:30:00,26,-0.52,-0.1,1,0,0,1,0,0,1,2016,34,4,1,8,0,0,11,10,10,12,17,7,-2,0
1599,2016-08-30 10:00:00,4,0.77,0.67,0,1,0,0,0,1,1,2016,35,1,1,5,-3,-3,8,-8,-5,7,-3,5,3,0
1600,2016-08-31 08:15:00,0,0.05,0.41,1,0,0,0,1,0,1,2016,35,2,1,8,0,0,6,-3,-3,3,-2,1,3,0
1601,2016-08-31 10:30:00,11,-0.14,-0.14,1,0,0,1,0,0,1,2016,35,2,1,6,-5,-5,8,-7,-2,9,-7,0,8,0
1602,2016-09-01 08:30:00,32,-0.22,-0.29,1,0,0,1,0,0,1,2016,35,3,1,7,-5,-5,4,-3,2,5,-6,-3,-5,0
1603,2016-09-01 10:00:00,17,-1.38,-1.38,0,0,1,1,0,0,1,2016,35,3,1,31,27,27,18,34,7,12,27,-7,47,2
1604,2016-09-06 10:00:00,18,-1.2,-1.2,0,0,1,1,0,0,1,2016,36,1,1,50,49,48,10,46,-3,8,51,5,81,2
1605,2016-09-08 08:30:00,32,0.14,-0.06,0,1,0,1,0,0,1,2016,36,3,1,22,-10,-10,24,-2,8,25,8,10,20,1
1606,2016-09-08 11:00:00,11,1.6,1.6,1,0,0,1,0,0,1,2016,36,3,1,8,-4,-4,5,-4,0,13,7,11,-14,-1
1607,2016-09-14 10:30:00,11,-0.37,-0.37,1,0,0,1,0,0,1,2016,37,2,1,10,8,8,10,7,-1,5,3,-4,29,2
1608,2016-09-16 10:00:00,28,-0.29,-0.26,0,0,1,0,0,1,1,2016,37,4,1,6,4,4,14,-6,-10,6,-4,2,1,0
1609,2016-09-20 08:30:00,3,-1.73,-1.46,0,0,1,1,0,0,1,2016,38,1,1,8,4,4,6,-1,-5,4,-1,0,3,0
1610,2016-09-21 10:30:00,11,-0.13,-0.13,1,0,0,1,0,0,1,2016,38,2,1,2,1,1,4,3,2,2,4,1,8,0
1611,2016-09-21 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,-6,41,25,31,17,26,1,8,0
1612,2016-09-22 08:30:00,32,1.6,1.6,0,1,0,1,0,0,1,2016,38,3,1,8,6,6,3,6,0,8,1,-5,2,0
1613,2016-09-27 10:00:00,4,0.8,0.97,0,1,0,0,1,0,1,2016,39,1,1,8,4,4,7,-2,-6,6,-2,0,-18,-1
1614,2016-09-28 08:30:00,8,0.27,0.11,1,0,0,0,0,1,1,2016,39,2,1,16,1,1,7,-3,-4,7,2,5,-14,-1
1615,2016-09-28 10:30:00,11,-0.39,-0.39,1,0,0,1,0,0,1,2016,39,2,1,4,-1,-1,6,-6,-5,6,-10,-4,-19,-1
1616,2016-10-03 10:00:00,17,0.55,0.55,0,1,0,1,0,0,1,2016,40,0,1,11,-6,-6,5,-11,-5,4,-12,-1,-6,0
1617,2016-10-05 08:15:00,0,-1.35,-1.55,0,0,1,1,0,0,1,2016,40,2,1,11,-4,-3,7,2,6,7,-3,-5,1,0
1618,2016-10-05 10:00:00,18,1.14,1.14,0,1,0,1,0,0,1,2016,40,2,1,22,-20,-20,10,-25,-5,7,-24,1,-21,-2
1619,2016-10-05 10:30:00,11,-0.32,-0.32,1,0,0,1,0,0,1,2016,40,2,1,6,-3,-3,5,0,3,4,-2,-2,9,0
1620,2016-10-06 08:30:00,32,0.2,0.12,0,1,0,1,0,0,1,2016,40,3,1,4,-1,-2,6,2,3,5,3,1,-2,0
1621,2016-10-13 08:30:00,32,0.14,0.89,0,1,0,1,0,0,1,2016,41,3,1,9,1,1,9,-5,-6,6,-5,0,-3,0
1622,2016-10-13 11:00:00,11,-1.77,-1.77,1,0,0,1,0,0,1,2016,41,3,1,3,-1,-1,9,3,4,8,10,6,14,1
1623,2016-10-14 10:00:00,28,-1.09,-0.2,0,0,1,0,1,0,1,2016,41,4,1,18,19,18,8,16,-3,5,13,-3,1,0
1624,2016-10-19 08:30:00,3,1.54,1.62,0,1,0,1,0,0,1,2016,42,2,1,6,6,4,2,4,-2,4,1,-3,3,0
1625,2016-10-19 10:30:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,42,2,1,4,2,2,4,0,-2,2,-1,-1,-4,0
1626,2016-10-25 10:00:00,4,-1.62,-1.54,0,0,1,0,0,1,1,2016,43,1,1,7,7,6,5,4,-3,9,-3,-7,3,0
1627,2016-10-26 10:30:00,11,0.31,0.31,1,0,0,1,0,0,1,2016,43,2,1,7,6,5,6,2,-4,4,6,4,-2,0
1628,2016-10-28 08:30:00,1,1.27,-0.81,0,1,0,0,1,0,1,2016,43,4,1,23,-2,-3,10,-8,-7,16,3,11,-1,0
1629,2016-11-01 10:00:00,17,-0.04,-0.04,1,0,0,1,0,0,1,2016,44,1,1,11,-2,-1,5,0,2,7,5,5,16,1
1630,2016-11-02 08:15:00,0,-1.21,1.32,0,0,1,0,1,0,1,2016,44,2,1,15,-3,-5,6,0,2,7,-5,-5,-2,0
1631,2016-11-02 10:30:00,11,-0.84,-0.84,1,0,0,1,0,0,1,2016,44,2,1,7,3,3,7,8,5,5,6,-2,6,0
1632,2016-11-02 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,44,2,1,26,6,6,12,16,10,16,2,-14,-3,0
1633,2016-11-03 08:30:00,32,-1.0,-0.91,0,0,1,1,0,0,1,2016,44,3,1,7,-4,-4,5,-5,-1,10,1,6,1,0
1634,2016-11-03 10:00:00,18,-0.5,-0.5,0,0,1,1,0,0,1,2016,44,3,1,6,5,5,8,-3,-8,8,-10,-7,9,0
1635,2016-11-09 10:30:00,11,0.33,0.33,1,0,0,1,0,0,1,2016,45,2,1,10,-2,-2,27,-14,-11,7,-14,0,-15,-1
1636,2016-11-10 08:30:00,32,1.25,1.13,0,1,0,1,0,0,1,2016,45,3,1,10,-3,-3,6,-3,0,5,-3,0,-14,-1
1637,2016-11-11 10:00:00,28,1.62,1.63,0,1,0,0,0,1,1,2016,45,4,1,9,-2,-2,9,-5,-3,6,-2,3,-17,-1
1638,2016-11-16 08:30:00,23,0.07,0.07,0,0,1,1,0,0,1,2016,46,2,1,11,0,0,12,8,7,8,3,-4,-1,0
1639,2016-11-16 10:30:00,11,-1.36,-1.36,1,0,0,1,0,0,1,2016,46,2,1,10,-6,-6,8,-2,4,8,-9,-7,-23,-2
1640,2016-11-23 10:30:00,11,1.13,1.13,1,0,0,1,0,0,1,2016,47,2,1,10,-3,-3,7,0,4,8,-2,-2,6,0
