,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,pips_agg_0_60_after,direction_agg_0_60_after
5160,2016-07-21 09:00:00,35,-0.75,-0.12,0,0,1,0,1,0,0,1,0,2016,29,3,1,-31,-2
5161,2016-07-21 10:00:00,7_23,2.4,2.7,0,3,0,3,0,0,0,1,1,2016,29,3,2,-17,-1
5162,2016-07-21 10:30:00,46,0.65,0.65,1,0,0,1,0,0,0,1,0,2016,29,3,1,7,0
5163,2016-07-22 09:45:00,32,0.99,1.12,0,1,0,1,0,0,0,1,0,2016,29,4,1,-3,0
5164,2016-07-26 09:00:00,65,-1.6,-1.59,0,0,1,1,0,0,0,1,0,2016,30,1,1,9,0
5165,2016-07-26 09:45:00,33,0.7,0.75,1,0,0,1,0,0,0,1,0,2016,30,1,1,-10,-1
5166,2016-07-26 09:59:00,64,-0.07,-0.07,0,1,0,1,0,0,0,1,0,2016,30,1,1,-18,-1
5167,2016-07-26 10:00:00,47_6,1.2000000000000002,0.6799999999999999,0,5,0,0,2,3,1,0,1,2016,30,1,2,-18,-1
5168,2016-07-27 08:30:00,14_20,-1.58,-1.24,0,0,5,5,0,0,1,0,1,2016,30,2,2,0,0
5169,2016-07-27 10:00:00,50,-1.32,-1.26,0,0,2,2,0,0,0,0,1,2016,30,2,1,-6,0
5170,2016-07-27 10:30:00,18,-5.07,-5.07,3,0,0,3,0,0,1,0,0,2016,30,2,1,-8,0
5171,2016-07-27 14:00:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2016,30,2,1,12,1
5172,2016-07-28 08:30:00,69_34,-4.569999999999999,-4.4799999999999995,0,0,4,4,0,0,1,1,0,2016,30,3,2,1,0
5173,2016-07-28 10:30:00,46,1.44,1.44,1,0,0,1,0,0,0,1,0,2016,30,3,1,-13,-1
5174,2016-07-29 08:30:00,2_1_22,-3.39,2.47,2,2,3,2,3,2,1,0,2,2016,30,4,3,54,2
5175,2016-07-29 09:45:00,10,0.04,0.04,0,2,0,2,0,0,0,0,1,2016,30,4,1,13,1
5176,2016-07-29 10:00:00,63,2.9,2.1,2,0,0,2,0,0,0,0,1,2016,30,4,1,9,0
5177,2016-08-01 09:45:00,29,-0.12,-1.45,1,0,0,1,0,0,0,1,0,2016,31,0,1,1,0
5178,2016-08-01 10:00:00,11_38_39,-3.73,-4.08,0,0,5,4,1,0,1,2,0,2016,31,0,3,4,0
5179,2016-08-02 01:00:00,67,1.36,1.36,0,1,0,1,0,0,0,1,0,2016,31,1,1,5,0
5180,2016-08-02 08:30:00,15_52_51,1.7800000000000002,0.25,2,2,1,5,0,0,0,1,2,2016,31,1,3,11,1
5181,2016-08-03 08:15:00,0,1.6800000000000002,0.8400000000000001,0,3,0,3,0,0,1,0,0,2016,31,2,1,-15,-1
5182,2016-08-03 09:45:00,30,0.62,0.65,0,1,0,1,0,0,0,1,0,2016,31,2,1,-11,-1
5183,2016-08-03 10:00:00,40,-1.1400000000000001,-1.1400000000000001,0,0,3,3,0,0,1,0,0,2016,31,2,1,-13,-1
5184,2016-08-03 10:30:00,18,-3.2700000000000005,-3.2700000000000005,3,0,0,3,0,0,1,0,0,2016,31,2,1,9,0
5185,2016-08-04 08:30:00,69,-3.0,-3.12,3,0,0,3,0,0,1,0,0,2016,31,3,1,5,0
5186,2016-08-04 10:00:00,24,0.66,-0.36,0,2,0,0,0,2,0,0,1,2016,31,3,1,-7,0
5187,2016-08-04 10:30:00,46,1.77,1.77,1,0,0,1,0,0,0,1,0,2016,31,3,1,-10,-1
5188,2016-08-05 08:30:00,68_48_70_3,2.1399999999999997,3.08,0,6,4,10,0,0,3,1,0,2016,31,4,4,-76,-2
5189,2016-08-05 15:00:00,12,-0.73,-0.87,0,0,1,0,0,1,0,1,0,2016,31,4,1,-2,0
5190,2016-08-09 06:00:00,45,0.66,0.66,1,0,0,1,0,0,0,1,0,2016,32,1,1,-2,0
5191,2016-08-09 08:30:00,56_57,0.38,1.02,0,4,0,0,2,2,0,0,2,2016,32,1,2,6,0
5192,2016-08-09 10:00:00,37_31,0.33000000000000007,0.26,0,1,1,1,0,1,0,2,0,2016,32,1,2,6,0
5193,2016-08-10 10:03:00,43,0.92,0.66,0,2,0,2,0,0,0,0,1,2016,32,2,1,-12,-1
5194,2016-08-10 10:30:00,18,-2.16,-2.16,3,0,0,3,0,0,1,0,0,2016,32,2,1,-1,0
5195,2016-08-10 14:00:00,25,0.56,0.56,0,1,0,1,0,0,0,1,0,2016,32,2,1,-4,0
5196,2016-08-11 08:30:00,69_41,3.1999999999999997,3.63,0,5,0,3,2,0,1,0,1,2016,32,3,2,-2,0
5197,2016-08-11 10:30:00,46,-0.65,-0.65,1,0,0,1,0,0,0,1,0,2016,32,3,1,6,0
5198,2016-08-12 08:30:00,17_60_49_16,-13.83,-13.89,0,0,11,5,6,0,3,0,1,2016,32,4,4,36,2
5199,2016-08-12 10:00:00,5_58,-1.3,-1.3399999999999999,0,0,4,4,0,0,1,1,0,2016,32,4,2,-21,-2
5200,2016-08-15 08:30:00,21,-2.04,-2.04,0,0,2,2,0,0,0,0,1,2016,33,0,1,-2,0
5201,2016-08-15 10:00:00,44,0.45,-0.45,1,0,0,0,0,1,0,1,0,2016,33,0,1,10,1
5202,2016-08-15 16:00:00,66,-0.33,-0.34,0,0,1,1,0,0,0,1,0,2016,33,0,1,-5,0
5203,2016-08-16 08:30:00,13_4_8_36,0.49999999999999956,0.4499999999999995,6,2,3,11,0,0,3,0,1,2016,33,1,4,-35,-2
5204,2016-08-16 09:15:00,9_42,2.84,2.88,0,4,0,2,0,2,0,0,2,2016,33,1,2,16,1
5205,2016-08-17 10:30:00,18,5.22,5.22,3,0,0,3,0,0,1,0,0,2016,33,2,1,-4,0
5206,2016-08-18 08:30:00,69_53,1.68,1.4700000000000002,0,6,0,6,0,0,2,0,0,2016,33,3,2,-7,0
5207,2016-08-18 10:00:00,7,0.53,0.86,0,1,0,1,0,0,0,1,0,2016,33,3,1,8,0
5208,2016-08-18 10:30:00,46,-0.42,-0.42,1,0,0,1,0,0,0,1,0,2016,33,3,1,8,0
5209,2016-08-23 09:45:00,32,-0.82,-0.78,0,0,1,1,0,0,0,1,0,2016,34,1,1,-3,0
5210,2016-08-23 09:59:00,64,-0.62,-0.62,0,0,1,1,0,0,0,1,0,2016,34,1,1,-6,0
5211,2016-08-23 10:00:00,47,1.48,0.82,0,2,0,0,0,2,0,0,1,2016,34,1,1,-6,0
5212,2016-08-24 09:00:00,35,-0.33,-0.47,0,0,1,1,0,0,0,1,0,2016,34,2,1,6,0
5213,2016-08-24 10:00:00,23,-3.32,-3.34,0,0,2,2,0,0,0,0,1,2016,34,2,1,-15,-1
5214,2016-08-24 10:30:00,18,-2.91,-2.91,3,0,0,3,0,0,1,0,0,2016,34,2,1,-5,0
5215,2016-08-25 08:30:00,69_14_20,5.670000000000001,4.5600000000000005,3,5,0,8,0,0,2,0,1,2016,34,3,3,5,0
5216,2016-08-25 09:45:00,33,-0.44,-0.04,0,0,1,0,1,0,0,1,0,2016,34,3,1,-5,0
5217,2016-08-25 10:30:00,46,-0.21,-0.21,1,0,0,1,0,0,0,1,0,2016,34,3,1,-11,-1
5218,2016-08-26 08:30:00,55_54_34_59,-1.28,-0.06000000000000003,4,2,0,5,0,1,1,3,0,2016,34,4,4,-2,0
5219,2016-08-26 10:00:00,63,-0.34,-0.06,0,0,2,2,0,0,0,0,1,2016,34,4,1,-30,-2
5220,2016-08-29 08:30:00,15_52_51,-0.040000000000000036,1.3699999999999999,5,0,0,2,3,0,0,1,2,2016,35,0,3,-6,0
5221,2016-08-30 09:00:00,65,-0.1,-0.34,1,0,0,1,0,0,0,1,0,2016,35,1,1,-6,0
5222,2016-08-30 10:00:00,6,2.31,2.0100000000000002,0,3,0,0,0,3,1,0,0,2016,35,1,1,3,0
5223,2016-08-31 08:15:00,0,0.15000000000000002,1.23,3,0,0,0,3,0,1,0,0,2016,35,2,1,3,0
5224,2016-08-31 09:45:00,10,-1.44,-1.44,0,0,2,2,0,0,0,0,1,2016,35,2,1,-10,-1
5225,2016-08-31 10:00:00,50,-0.36,-1.9,0,2,0,0,0,2,0,0,1,2016,35,2,1,-12,-1
5226,2016-08-31 10:30:00,18,-0.42000000000000004,-0.42000000000000004,3,0,0,3,0,0,1,0,0,2016,35,2,1,8,0
5227,2016-09-01 01:00:00,67,-0.42,-0.42,0,0,1,1,0,0,0,1,0,2016,35,3,1,-1,0
5228,2016-09-01 08:30:00,69_61_62,1.7000000000000002,0.3800000000000001,5,1,0,6,0,0,1,1,1,2016,35,3,3,-5,0
5229,2016-09-01 09:45:00,29,0.39,0.89,1,0,0,1,0,0,0,1,0,2016,35,3,1,48,2
5230,2016-09-01 10:00:00,11_38_39,-4.02,-3.94,0,0,5,4,1,0,1,2,0,2016,35,3,3,47,2
5231,2016-09-01 10:30:00,46,-0.7,-0.7,1,0,0,1,0,0,0,1,0,2016,35,3,1,8,0
5232,2016-09-02 08:30:00,68_48_70_3,-4.46,-3.2799999999999994,0,2,9,8,3,0,3,0,1,2016,35,4,4,45,2
5233,2016-09-02 10:00:00,24,-1.02,-2.12,0,0,2,0,0,2,0,0,1,2016,35,4,1,-38,-2
5234,2016-09-03 06:55:00,30,-0.19,0.15,1,0,0,1,0,0,0,1,0,2016,35,5,1,0,0
5235,2016-09-06 09:59:00,37,-0.57,-0.57,0,0,1,1,0,0,0,1,0,2016,36,1,1,81,2
5236,2016-09-06 10:00:00,40,-3.5999999999999996,-3.5999999999999996,0,0,3,3,0,0,1,0,0,2016,36,1,1,81,2
5237,2016-09-07 10:00:00,43,1.92,1.36,0,2,0,2,0,0,0,0,1,2016,36,2,1,-11,-1
5238,2016-09-08 08:30:00,69,0.42000000000000004,-0.18,0,3,0,3,0,0,1,0,0,2016,36,3,1,20,1
5239,2016-09-08 10:30:00,46,0.37,0.37,1,0,0,1,0,0,0,1,0,2016,36,3,1,6,0
5240,2016-09-08 11:00:00,18,4.800000000000001,4.800000000000001,3,0,0,3,0,0,1,0,0,2016,36,3,1,-14,-1
5241,2016-09-08 15:00:00,12,0.02,0.5,0,1,0,0,1,0,0,1,0,2016,36,3,1,-6,0
5242,2016-09-09 10:00:00,31,0.83,0.99,0,1,0,1,0,0,0,1,0,2016,36,4,1,10,1
5243,2016-09-13 06:00:00,45,1.56,1.56,1,0,0,1,0,0,0,1,0,2016,37,1,1,11,1
5244,2016-09-13 14:00:00,25,0.2,0.2,0,0,1,1,0,0,0,1,0,2016,37,1,1,-19,-1
5245,2016-09-14 08:30:00,41,1.22,0.02,2,0,0,2,0,0,0,0,1,2016,37,2,1,-3,0
5246,2016-09-14 10:30:00,18,-1.1099999999999999,-1.1099999999999999,3,0,0,3,0,0,1,0,0,2016,37,2,1,29,2
5247,2016-09-15 08:30:00,69_17_60_21_49_16_53_19,-2.470000000000001,-4.58,7,3,11,13,3,5,5,0,3,2016,37,3,8,-1,0
5248,2016-09-15 09:15:00,9_42,-4.28,-4.62,0,0,4,2,0,2,0,0,2,2016,37,3,2,-20,-1
5249,2016-09-15 10:00:00,5,1.33,1.21,0,1,0,1,0,0,0,1,0,2016,37,3,1,12,1
5250,2016-09-15 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2016,37,3,1,1,0
5251,2016-09-16 08:30:00,13_8,8.969999999999999,8.969999999999999,0,6,0,6,0,0,2,0,0,2016,37,4,2,-51,-2
5252,2016-09-16 10:00:00,58,-0.8699999999999999,-0.78,0,0,3,0,0,3,1,0,0,2016,37,4,1,1,0
5253,2016-09-16 16:00:00,66,1.12,1.26,0,1,0,0,1,0,0,1,0,2016,37,4,1,2,0
5254,2016-09-19 10:00:00,44,1.68,1.64,0,1,0,0,0,1,0,1,0,2016,38,0,1,13,1
5255,2016-09-20 08:30:00,4_36,-7.6499999999999995,-7.26,0,0,5,5,0,0,1,0,1,2016,38,1,2,3,0
5256,2016-09-21 10:30:00,18,-0.39,-0.39,3,0,0,3,0,0,1,0,0,2016,38,2,1,8,0
5257,2016-09-21 14:00:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2016,38,2,1,8,0
5258,2016-09-22 08:30:00,69,4.800000000000001,4.800000000000001,0,3,0,3,0,0,1,0,0,2016,38,3,1,2,0
5259,2016-09-22 09:00:00,35,1.02,1.15,0,1,0,0,1,0,0,1,0,2016,38,3,1,9,0
5260,2016-09-22 10:00:00,7_23,-3.0700000000000003,-2.84,0,0,3,2,1,0,0,1,1,2016,38,3,2,-8,0
5261,2016-09-22 10:30:00,46,0.14,0.14,1,0,0,1,0,0,0,1,0,2016,38,3,1,-3,0
5262,2016-09-23 09:45:00,32,-0.69,-0.6,0,0,1,1,0,0,0,1,0,2016,38,4,1,2,0
5263,2016-09-26 10:00:00,47,-1.38,-0.96,0,2,0,0,2,0,0,0,1,2016,39,0,1,6,0
5264,2016-09-27 09:00:00,65,-0.02,0.14,1,0,0,1,0,0,0,1,0,2016,39,1,1,14,1
5265,2016-09-27 09:45:00,33,1.23,1.34,0,1,0,1,0,0,0,1,0,2016,39,1,1,-17,-1
5266,2016-09-27 09:59:00,64,-0.46,-0.46,0,0,1,1,0,0,0,1,0,2016,39,1,1,-18,-1
5267,2016-09-27 10:00:00,6,2.4000000000000004,2.91,0,3,0,0,3,0,1,0,0,2016,39,1,1,-18,-1
5268,2016-09-28 08:30:00,14_20,0.77,0.23,3,2,0,0,0,5,1,0,1,2016,39,2,2,-14,-1
5269,2016-09-28 10:30:00,18,-1.17,-1.17,3,0,0,3,0,0,1,0,0,2016,39,2,1,-19,-1
5270,2016-09-29 08:30:00,69_28_27_34_59,1.5799999999999998,2.6200000000000006,1,8,0,9,0,0,2,3,0,2016,39,3,5,-16,-1
5271,2016-09-29 10:00:00,50,-3.36,-3.26,0,0,2,2,0,0,0,0,1,2016,39,3,1,22,2
5272,2016-09-29 10:30:00,46,0.63,0.63,1,0,0,1,0,0,0,1,0,2016,39,3,1,0,0
5273,2016-09-30 08:30:00,15_52_51,-2.63,-2.42,3,0,2,3,2,0,0,1,2,2016,39,4,3,53,2
5274,2016-09-30 09:45:00,10,0.52,0.52,0,2,0,2,0,0,0,0,1,2016,39,4,1,1,0
5275,2016-09-30 10:00:00,63,3.06,0.88,0,2,0,2,0,0,0,0,1,2016,39,4,1,17,1
5276,2016-10-03 01:00:00,67,0.51,0.51,0,1,0,1,0,0,0,1,0,2016,40,0,1,-4,0
5277,2016-10-03 09:45:00,29,-0.58,0.66,1,0,0,1,0,0,0,1,0,2016,40,0,1,-13,-1
5278,2016-10-03 10:00:00,11_38_39,1.31,0.21000000000000008,0,3,2,4,0,1,1,2,0,2016,40,0,3,-6,0
5279,2016-10-05 08:15:00,0,-4.050000000000001,-4.65,0,0,3,3,0,0,1,0,0,2016,40,2,1,1,0
5280,2016-10-05 08:30:00,68,-0.76,-0.9,2,0,0,2,0,0,0,0,1,2016,40,2,1,4,0
5281,2016-10-05 09:45:00,30,0.93,-1.37,0,1,0,1,0,0,0,1,0,2016,40,2,1,-13,-1
5282,2016-10-05 10:00:00,24_40,6.92,6.74,0,5,0,3,0,2,1,0,1,2016,40,2,2,-21,-2
5283,2016-10-05 10:30:00,18,-0.96,-0.96,3,0,0,3,0,0,1,0,0,2016,40,2,1,9,0
5284,2016-10-06 08:30:00,69,0.6000000000000001,0.36,0,3,0,3,0,0,1,0,0,2016,40,3,1,-2,0
5285,2016-10-06 10:30:00,46,-1.38,-1.38,1,0,0,1,0,0,0,1,0,2016,40,3,1,-4,0
5286,2016-10-07 08:30:00,48_70_3,-1.1400000000000001,-0.15000000000000008,3,0,6,6,3,0,3,0,0,2016,40,4,3,60,2
5287,2016-10-07 10:00:00,31,0.76,0.46,0,1,0,1,0,0,0,1,0,2016,40,4,1,-1,0
5288,2016-10-07 15:00:00,12,1.47,1.25,0,1,0,1,0,0,0,1,0,2016,40,4,1,15,1
5289,2016-10-11 06:00:00,45,-1.49,-1.49,0,0,1,1,0,0,0,1,0,2016,41,1,1,-26,-2
5290,2016-10-12 10:00:00,43,-2.48,-2.08,0,0,2,2,0,0,0,0,1,2016,41,2,1,-10,-1
5291,2016-10-13 08:30:00,69_41,-0.7799999999999999,1.25,2,3,0,5,0,0,1,0,1,2016,41,3,2,-3,0
5292,2016-10-13 10:30:00,46,0.36,0.36,1,0,0,1,0,0,0,1,0,2016,41,3,1,4,0
5293,2016-10-13 11:00:00,18,-5.3100000000000005,-5.3100000000000005,3,0,0,3,0,0,1,0,0,2016,41,3,1,14,1
5294,2016-10-14 08:30:00,17_60_49_16,3.4000000000000004,1.6600000000000001,3,8,0,5,3,3,3,0,1,2016,41,4,4,2,0
5295,2016-10-14 10:00:00,5_58,-3.99,-1.33,0,0,4,1,3,0,1,1,0,2016,41,4,2,1,0
5296,2016-10-14 16:00:00,25,0.66,0.66,0,1,0,1,0,0,0,1,0,2016,41,4,1,-1,0
5297,2016-10-17 08:30:00,21,-2.92,-2.92,0,0,2,2,0,0,0,0,1,2016,42,0,1,2,0
5298,2016-10-17 09:15:00,9_42,-2.1,-3.38,0,0,4,0,0,4,0,0,2,2016,42,0,2,-7,0
5299,2016-10-18 08:30:00,13_8,-3.66,-3.66,3,0,3,6,0,0,2,0,0,2016,42,1,2,-9,0
5300,2016-10-18 10:00:00,44,-0.71,-0.62,0,0,1,1,0,0,0,1,0,2016,42,1,1,-2,0
5301,2016-10-18 16:00:00,66,0.58,0.45,0,1,0,1,0,0,0,1,0,2016,42,1,1,-2,0
5302,2016-10-19 08:30:00,4_36,1.48,1.6400000000000001,0,3,2,5,0,0,1,0,1,2016,42,2,2,3,0
5303,2016-10-19 10:30:00,18,1.53,1.53,3,0,0,3,0,0,1,0,0,2016,42,2,1,-4,0
5304,2016-10-20 08:30:00,69_53,-6.45,-6.48,0,3,3,6,0,0,2,0,0,2016,42,3,2,-43,-2
5305,2016-10-20 10:00:00,7_23,2.64,2.09,1,2,0,1,0,2,0,1,1,2016,42,3,2,-33,-2
5306,2016-10-20 10:30:00,46,-0.57,-0.57,1,0,0,1,0,0,0,1,0,2016,42,3,1,2,0
5307,2016-10-24 09:45:00,32,1.09,1.07,0,1,0,1,0,0,0,1,0,2016,43,0,1,-11,-1
5308,2016-10-25 09:00:00,65_35,1.14,0.99,1,1,0,2,0,0,0,2,0,2016,43,1,2,-2,0
5309,2016-10-25 09:59:00,64,0.48,0.48,0,1,0,1,0,0,0,1,0,2016,43,1,1,3,0
5310,2016-10-25 10:00:00,37_6,-3.6100000000000003,-3.37,0,1,3,1,0,3,1,1,0,2016,43,1,2,3,0
5311,2016-10-26 08:30:00,34_59,-0.18999999999999995,-0.16999999999999993,0,1,1,0,1,1,0,2,0,2016,43,2,2,9,0
5312,2016-10-26 09:45:00,33,1.5,1.62,0,1,0,0,1,0,0,1,0,2016,43,2,1,-22,-2
5313,2016-10-26 10:00:00,47,-1.56,-2.0,0,0,2,0,0,2,0,0,1,2016,43,2,1,-6,0
5314,2016-10-26 10:30:00,18,0.9299999999999999,0.9299999999999999,3,0,0,3,0,0,1,0,0,2016,43,2,1,-2,0
5315,2016-10-27 08:30:00,69_14_20,0.5499999999999999,1.5499999999999998,6,0,2,5,3,0,2,0,1,2016,43,3,3,-1,0
5316,2016-10-27 10:00:00,50,1.08,1.36,0,2,0,2,0,0,0,0,1,2016,43,3,1,16,1
5317,2016-10-27 10:30:00,46,-0.08,-0.08,1,0,0,1,0,0,0,1,0,2016,43,3,1,1,0
5318,2016-10-28 08:30:00,2_1_22,4.61,-0.9100000000000001,2,5,0,4,3,0,1,0,2,2016,43,4,3,-1,0
5319,2016-10-28 10:00:00,63,-1.78,1.02,0,0,2,2,0,0,0,0,1,2016,43,4,1,8,0
5320,2016-10-31 08:30:00,15_52_51,1.25,-2.74,5,0,0,3,0,2,0,1,2,2016,44,0,3,3,0
5321,2016-10-31 09:45:00,10,-2.14,-2.14,0,0,2,2,0,0,0,0,1,2016,44,0,1,-4,0
5322,2016-11-01 01:00:00,67,0.88,0.88,0,1,0,1,0,0,0,1,0,2016,44,1,1,5,0
5323,2016-11-01 09:45:00,29,-1.0,-1.05,1,0,0,1,0,0,0,1,0,2016,44,1,1,11,1
5324,2016-11-01 10:00:00,37_11_38_39,1.98,1.59,3,2,1,6,0,0,1,3,0,2016,44,1,4,16,1
5325,2016-11-02 08:15:00,0,-3.63,3.96,0,0,3,0,3,0,1,0,0,2016,44,2,1,-2,0
5326,2016-11-02 10:30:00,18,-2.52,-2.52,3,0,0,3,0,0,1,0,0,2016,44,2,1,6,0
5327,2016-11-02 14:00:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2016,44,2,1,-3,0
5328,2016-11-03 08:30:00,69_56_57,-5.42,-1.13,0,0,7,5,2,0,1,0,2,2016,44,3,3,1,0
5329,2016-11-03 09:45:00,30,-1.23,-1.63,1,0,0,1,0,0,0,1,0,2016,44,3,1,7,0
5330,2016-11-03 10:00:00,24_40,-3.2,-0.68,2,0,3,3,2,0,1,0,1,2016,44,3,2,9,0
5331,2016-11-03 10:30:00,46,0.63,0.63,1,0,0,1,0,0,0,1,0,2016,44,3,1,15,1
5332,2016-11-04 08:30:00,68_48_70_3,6.840000000000001,11.010000000000002,3,5,3,5,6,0,3,0,1,2016,44,4,4,-6,0
5333,2016-11-07 15:00:00,12,-0.14,-0.13,0,1,0,0,1,0,0,1,0,2016,45,0,1,6,0
5334,2016-11-08 06:00:00,45,-0.04,-0.04,1,0,0,1,0,0,0,1,0,2016,45,1,1,-4,0
5335,2016-11-08 10:00:00,43,-0.82,-0.82,0,0,2,2,0,0,0,0,1,2016,45,1,1,1,0
5336,2016-11-09 10:00:00,31,0.29,-0.38,0,1,0,1,0,0,0,1,0,2016,45,2,1,-14,-1
5337,2016-11-09 10:30:00,18,0.99,0.99,3,0,0,3,0,0,1,0,0,2016,45,2,1,-15,-1
5338,2016-11-10 08:30:00,69,3.75,3.3899999999999997,0,3,0,3,0,0,1,0,0,2016,45,3,1,-14,-1
5339,2016-11-10 10:30:00,46,-0.23,-0.23,1,0,0,1,0,0,0,1,0,2016,45,3,1,-31,-2
5340,2016-11-10 14:00:00,25,1.14,1.14,0,1,0,1,0,0,0,1,0,2016,45,3,1,-10,-1
5341,2016-11-11 10:00:00,58,4.86,4.89,0,3,0,0,0,3,1,0,0,2016,45,4,1,-17,-1
5342,2016-11-15 08:30:00,17_60_41_21,3.21,4.07,2,8,0,4,6,0,2,0,2,2016,46,1,4,-24,-2
5343,2016-11-15 10:00:00,5,0.82,0.82,0,1,0,1,0,0,0,1,0,2016,46,1,1,5,0
5344,2016-11-16 08:30:00,49_16,-1.49,-1.49,0,0,5,5,0,0,1,0,1,2016,46,2,2,-1,0
5345,2016-11-16 09:15:00,9_42,-2.7199999999999998,-3.5,0,0,4,2,0,2,0,0,2,2016,46,2,2,-9,0
5346,2016-11-16 10:00:00,44,-0.24,-0.1,1,0,0,1,0,0,0,1,0,2016,46,2,1,-21,-2
5347,2016-11-16 10:30:00,18,-4.08,-4.08,3,0,0,3,0,0,1,0,0,2016,46,2,1,-23,-2
5348,2016-11-16 16:00:00,66,-1.18,-1.12,0,0,1,0,0,1,0,1,0,2016,46,2,1,5,0
5349,2016-11-17 08:30:00,69_13_4_8_36_53,4.4,4.750000000000001,3,8,6,17,0,0,5,0,1,2016,46,3,6,-7,0
5350,2016-11-17 10:30:00,46,1.61,1.61,1,0,0,1,0,0,0,1,0,2016,46,3,1,-16,-1
5351,2016-11-18 10:00:00,7,0.23,0.2,1,0,0,1,0,0,0,1,0,2016,46,4,1,-23,-2
5352,2016-11-22 09:59:00,64,0.92,0.92,0,1,0,1,0,0,0,1,0,2016,47,1,1,-32,-2
5353,2016-11-22 10:00:00,23,2.1,2.0,0,2,0,2,0,0,0,0,1,2016,47,1,1,-32,-2
5354,2016-11-23 08:30:00,69_14_20,3.19,2.9400000000000004,0,5,3,6,0,2,2,0,1,2016,47,2,3,-41,-2
5355,2016-11-23 09:00:00,35,0.23,-0.15,0,1,0,1,0,0,0,1,0,2016,47,2,1,-1,0
5356,2016-11-23 09:45:00,32,-0.37,-0.54,1,0,0,1,0,0,0,1,0,2016,47,2,1,-17,-1
5357,2016-11-23 10:00:00,47_63,0.5799999999999996,-4.58,0,2,2,2,0,2,0,0,2,2016,47,2,2,-19,-1
5358,2016-11-23 10:30:00,18,3.3899999999999997,3.3899999999999997,3,0,0,3,0,0,1,0,0,2016,47,2,1,6,0
5359,2016-11-23 12:00:00,46,1.78,1.78,1,0,0,1,0,0,0,1,0,2016,47,2,1,1,0
5360,2016-11-25 08:30:00,34_59,-0.24,-0.06000000000000005,0,1,1,2,0,0,0,2,0,2016,47,4,2,22,2
5361,2016-11-25 09:45:00,33,-0.29,-0.39,1,0,0,1,0,0,0,1,0,2016,47,4,1,-16,-1
5362,2016-11-29 08:30:00,55_54,-0.4899999999999999,-3.4000000000000004,1,3,0,4,0,0,1,1,0,2016,48,1,2,10,1
5363,2016-11-29 09:00:00,65,-0.49,-0.4,0,0,1,1,0,0,0,1,0,2016,48,1,1,34,2
5364,2016-11-29 10:00:00,6,2.43,3.2700000000000005,0,3,0,0,3,0,1,0,0,2016,48,1,1,28,2
5365,2016-11-30 08:15:00,0,5.07,2.2199999999999998,0,3,0,0,0,3,1,0,0,2016,48,2,1,-30,-2
5366,2016-11-30 08:30:00,15_52_51,0.8300000000000001,2.1100000000000003,2,1,2,2,3,0,0,1,2,2016,48,2,3,-33,-2
5367,2016-11-30 09:45:00,10,2.7,2.7,0,2,0,2,0,0,0,0,1,2016,48,2,1,18,1
5368,2016-11-30 10:00:00,50,0.78,1.04,0,0,2,2,0,0,0,0,1,2016,48,2,1,-5,0
5369,2016-11-30 10:30:00,18,2.04,2.04,3,0,0,3,0,0,1,0,0,2016,48,2,1,-27,-2
5370,2016-12-01 00:00:00,67,-0.79,-0.79,1,0,0,1,0,0,0,1,0,2016,48,3,1,13,1
5371,2016-12-01 08:30:00,69,-2.9699999999999998,-3.09,0,0,3,3,0,0,1,0,0,2016,48,3,1,-7,0
5372,2016-12-01 09:45:00,29,-1.21,-0.11,1,0,0,1,0,0,0,1,0,2016,48,3,1,-10,-1
5373,2016-12-01 10:00:00,11_38_39,5.07,4.52,1,4,0,4,1,0,1,2,0,2016,48,3,3,0,0
5374,2016-12-01 10:30:00,46,-0.55,-0.55,1,0,0,1,0,0,0,1,0,2016,48,3,1,26,2
5375,2016-12-02 08:30:00,48_70_3,0.17999999999999972,-2.0700000000000003,3,3,3,6,0,3,3,0,0,2016,48,4,3,7,0
5376,2016-12-05 09:45:00,30,0.16,0.42,1,0,0,1,0,0,0,1,0,2016,49,0,1,19,1
5377,2016-12-05 10:00:00,40,1.7999999999999998,1.7999999999999998,0,3,0,3,0,0,1,0,0,2016,49,0,1,-1,0
5378,2016-12-06 08:30:00,68_61_62,0.5899999999999999,-3.59,2,1,2,5,0,0,0,1,2,2016,49,1,3,-12,-1
5379,2016-12-06 10:00:00,37_24,-0.18000000000000002,1.96,0,3,0,1,2,0,0,1,1,2016,49,1,2,-3,0
5380,2016-12-07 10:00:00,43,0.2,1.16,2,0,0,0,2,0,0,0,1,2016,49,2,1,17,1
5381,2016-12-07 10:30:00,18,0.75,0.75,3,0,0,3,0,0,1,0,0,2016,49,2,1,-8,0
5382,2016-12-07 15:00:00,12,-0.63,-0.38,0,0,1,0,1,0,0,1,0,2016,49,2,1,6,0
5383,2016-12-08 08:30:00,69,-0.27,-0.39,3,0,0,3,0,0,1,0,0,2016,49,3,1,-119,-2
