,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
664,2010-03-30 10:00:00,4,0.6,0.52,0,1,0,0,1,0,1,2010,14,1,1,16,6,7,0,0,15,-1,-9,0,0,11,-11,-10,-1,-1,10,-12,-2,0,-1,10,-9,3,0,0,15,-15,-6,0,-1,41,-31,-30,-2
665,2010-03-31 08:15:00,0,-1.71,-1.04,0,0,1,1,0,0,1,2010,14,2,1,25,21,18,1,2,20,35,14,1,2,13,25,-9,0,2,19,13,-12,-1,1,11,10,-1,0,1,10,12,3,0,1,27,4,36,2
666,2010-04-01 08:30:00,32,-0.06,-0.47,1,0,0,1,0,0,1,2010,14,3,1,15,6,7,0,0,15,12,7,0,1,15,19,6,0,1,11,26,6,0,2,10,22,-2,0,2,11,29,7,0,2,42,-32,36,2
667,2010-04-01 10:00:00,17,0.77,0.77,0,1,0,1,0,0,1,2010,14,3,1,28,-10,-12,-1,-1,16,-14,-5,0,-1,20,-2,12,1,0,12,-6,-4,0,0,10,-13,-6,0,-1,10,-11,1,0,-1,38,23,67,2
668,2010-04-02 08:30:00,22_33,-0.76,-0.72,1,0,1,1,1,0,2,2010,14,4,2,30,0,-5,0,0,18,-3,-5,0,0,13,-3,1,0,0,16,-10,-7,0,-1,20,-23,-13,-1,-2,18,-35,-12,-1,-2,30,7,-70,-2
669,2010-04-05 10:00:00,24_18,2.0700000000000003,2.0700000000000003,0,2,0,1,0,1,2,2010,15,0,2,17,-4,-5,0,0,11,-7,-1,0,0,10,-11,-3,0,-1,13,-9,2,0,0,16,-2,7,0,0,12,-8,-5,0,0,42,31,-35,-2
670,2010-04-08 08:30:00,32,-1.63,-1.64,0,0,1,1,0,0,1,2010,15,3,1,11,-2,-1,0,0,13,5,6,0,0,10,2,-2,0,0,14,9,7,0,0,12,12,0,0,1,15,20,9,0,1,22,-1,32,2
671,2010-04-13 08:30:00,31,-0.32,-0.42,0,0,1,1,0,0,1,2010,16,1,1,15,8,9,0,0,9,9,1,0,0,14,14,7,0,1,8,13,-1,0,1,17,21,11,1,2,13,26,7,0,2,21,-3,-27,-2
672,2010-04-14 08:30:00,10_29_7,-1.02,-0.66,0,2,1,1,2,0,3,2010,16,2,3,26,-8,-7,0,0,13,-1,8,0,0,17,15,13,1,1,10,14,1,0,1,14,18,4,0,1,11,20,3,0,1,31,5,-1,0
673,2010-04-15 08:30:00,32,-1.44,-1.38,0,0,1,1,0,0,1,2010,16,3,1,17,-7,-12,-1,0,8,-2,4,0,0,13,4,8,0,0,16,-4,-7,0,0,14,5,9,0,0,11,6,-1,0,0,27,15,10,1
674,2010-04-15 09:00:00,30,-0.11,-0.23,0,1,0,0,0,1,1,2010,16,3,1,15,1,1,0,0,14,-6,-7,0,0,12,-14,-7,0,-1,20,-1,14,1,0,9,0,0,0,0,10,6,5,0,0,29,11,15,1
675,2010-04-15 10:00:00,25,-0.15,-0.15,0,1,0,1,0,0,1,2010,16,3,1,13,-1,0,0,0,12,3,5,0,0,19,8,4,0,0,9,5,-4,0,0,9,5,-3,0,0,7,7,2,0,0,28,2,-11,-1
676,2010-04-16 08:30:00,3,1.02,1.5,0,1,0,0,1,0,1,2010,16,4,1,15,-5,-6,0,0,14,-13,-7,0,-1,9,-7,7,0,0,15,-11,-3,0,-1,10,-15,-5,0,-1,16,-22,-8,0,-2,23,7,-8,0
677,2010-04-16 09:55:00,28,-1.19,-0.98,0,0,1,0,1,0,1,2010,16,4,1,16,9,9,0,0,14,11,2,0,1,20,25,14,1,2,14,23,-3,0,2,21,33,9,0,2,17,24,-11,-1,2,26,-8,-3,0
678,2010-04-22 08:30:00,32_23,0.7,0.8600000000000001,1,1,0,2,0,0,2,2010,17,3,2,17,-9,-10,-1,0,13,-20,-10,-1,-1,6,-17,2,0,-1,9,-15,3,0,-1,10,-20,-4,0,-1,12,-16,3,0,-1,27,3,-46,-2
679,2010-04-22 10:00:00,14,0.64,0.65,0,1,0,1,0,0,1,2010,17,3,1,14,-2,-1,0,0,11,-2,-1,0,0,15,-8,-5,0,0,12,2,9,0,0,15,7,5,0,0,42,21,14,1,2,58,-25,6,0
680,2010-04-23 08:30:00,8,1.35,1.21,0,1,0,0,1,0,1,2010,17,4,1,17,2,2,0,0,18,-7,-10,-1,0,9,-9,-4,0,0,19,-19,-9,0,-1,13,-15,5,0,-1,13,-10,5,0,-1,45,-13,29,2
681,2010-04-23 10:00:00,21,1.68,1.58,0,1,0,0,1,0,1,2010,17,4,1,21,-9,-10,-1,0,11,-10,-1,0,-1,34,17,28,2,1,16,12,-4,0,1,12,13,3,0,1,11,6,-7,0,0,54,28,47,2
682,2010-04-27 10:00:00,4,0.81,0.74,0,1,0,1,0,0,1,2010,18,1,1,16,2,0,0,0,13,8,6,0,0,11,2,-8,0,0,9,6,0,0,0,14,3,-1,0,0,13,14,11,1,1,39,13,-62,-2
683,2010-04-28 14:14:00,15,0.0,0.0,1,0,0,1,0,0,1,2010,18,2,1,20,7,6,0,0,21,18,10,1,1,18,28,8,0,2,14,33,6,0,2,16,42,10,1,2,13,33,-10,-1,2,27,0,56,2
684,2010-04-29 08:30:00,32,0.52,0.42,0,0,1,1,0,0,1,2010,18,3,1,13,2,3,0,0,11,6,3,0,0,11,-2,-7,0,0,20,-15,-13,-1,-1,12,-10,4,0,-1,10,-10,-1,0,-1,21,2,-33,-2
685,2010-04-30 08:30:00,1,-0.52,-0.02,0,0,1,0,0,1,1,2010,18,4,1,15,12,11,1,1,11,16,5,0,1,9,18,0,0,1,12,22,3,0,2,10,16,-6,0,1,13,21,6,0,2,27,-19,3,0
686,2010-05-03 10:00:00,17,-0.55,-0.55,0,1,0,1,0,0,1,2010,19,0,1,14,-4,-2,0,0,11,-4,-1,0,0,9,-1,4,0,0,10,-5,-5,0,0,12,-12,-7,0,-1,15,-21,-9,0,-2,23,-3,-54,-2
687,2010-05-04 10:00:00,24,-0.11,-0.1,0,1,0,1,0,0,1,2010,19,1,1,14,1,0,0,0,10,-1,-2,0,0,13,2,1,0,0,16,-7,-9,0,0,16,5,9,0,0,11,3,-2,0,0,40,-18,-25,-2
688,2010-05-05 08:15:00,0,0.17,1.37,1,0,0,0,1,0,1,2010,19,2,1,19,-11,-10,-1,-1,13,-3,8,0,0,19,-19,-15,-1,-1,14,-26,-8,0,-2,17,-35,-6,0,-2,13,-26,7,0,-2,34,-11,-67,-2
689,2010-05-05 10:00:00,18,-0.78,-0.78,0,0,1,1,0,0,1,2010,19,2,1,29,16,13,1,1,11,15,1,0,1,12,9,-5,0,0,17,20,11,1,1,15,22,2,0,2,18,8,-11,-1,0,66,0,36,2
690,2010-05-06 08:30:00,32,0.75,0.64,1,0,0,1,0,0,1,2010,19,3,1,21,-12,-12,-1,-1,19,-1,12,1,0,15,-6,-4,0,0,18,1,7,0,0,19,-8,-7,0,0,24,-27,-20,-1,-2,55,-19,-9,0
691,2010-05-07 08:30:00,22_33,-0.9099999999999999,-0.8899999999999999,0,1,1,1,1,0,2,2010,19,4,2,49,-41,-43,-2,-2,37,-54,-13,-1,-2,30,-29,23,2,-2,25,-23,1,0,-2,32,-41,-17,-1,-2,20,-41,2,0,-2,61,-15,-100,-2
692,2010-05-12 08:30:00,31,0.39,0.34,1,0,0,1,0,0,1,2010,20,2,1,14,-3,-5,0,0,14,-9,-6,0,0,13,-6,5,0,0,14,0,7,0,0,10,-3,1,0,0,11,-8,-4,0,0,26,2,8,0
693,2010-05-13 08:30:00,32,0.46,0.32,1,0,0,1,0,0,1,2010,20,3,1,15,-12,-10,-1,-1,14,-11,2,0,-1,25,-32,-21,-2,-2,21,-15,16,1,-1,10,-14,2,0,-1,17,-26,-10,-1,-2,41,-26,-22,-2
694,2010-05-14 08:30:00,10_29,-0.57,-0.39,0,1,1,0,2,0,2,2010,20,4,2,28,-6,-8,0,0,34,19,23,2,1,16,26,5,0,2,24,37,11,1,2,13,37,1,0,2,15,30,-7,0,2,30,16,-41,-2
695,2010-05-14 09:55:00,28,0.94,1.42,1,0,0,0,1,0,1,2010,20,4,1,15,-10,-10,-1,-1,23,-22,-12,-1,-2,20,-16,5,0,-1,14,-1,13,1,0,21,-6,-5,0,0,19,-3,6,0,0,83,-63,-73,-2
696,2010-05-17 09:00:00,30,0.53,0.53,0,1,0,1,0,0,1,2010,21,0,1,23,21,18,1,2,13,18,-2,0,1,16,16,-3,0,1,19,28,11,1,2,31,49,20,1,2,16,39,-9,0,2,35,-16,2,0
697,2010-05-18 08:30:00,23_3,-2.59,-2.5,0,0,2,2,0,0,2,2010,21,1,2,20,-8,-6,0,0,16,-6,0,0,0,16,3,9,0,0,13,10,7,0,1,14,6,-3,0,0,19,-3,-11,-1,0,48,-3,-13,-1
698,2010-05-19 08:30:00,7_5,-1.8599999999999999,-1.67,0,0,2,2,0,0,2,2010,21,2,2,20,8,7,0,0,15,3,-3,0,0,30,29,23,2,2,41,43,10,1,2,23,30,-13,-1,2,63,80,47,2,2,89,47,43,2
699,2010-05-20 08:30:00,32,-1.78,-1.73,0,0,1,1,0,0,1,2010,21,3,1,15,-6,-4,0,0,35,16,22,2,1,17,21,7,0,2,14,17,-6,0,1,29,42,24,2,2,23,31,-10,-1,2,43,-2,-10,-1
700,2010-05-20 10:00:00,25,-0.11,-0.11,0,0,1,1,0,0,1,2010,21,3,1,21,7,7,0,0,17,7,0,0,0,29,-16,-22,-2,-1,22,-2,14,1,0,32,-28,-23,-2,-2,31,-20,9,0,-1,57,-29,31,2
701,2010-05-24 10:00:00,14,0.98,0.95,0,1,0,1,0,0,1,2010,22,0,1,31,-14,-15,-1,-1,27,5,20,1,0,16,12,6,0,1,13,14,1,0,1,18,-2,-15,-1,0,15,0,0,0,0,51,-19,37,2
702,2010-05-25 10:00:00,4,0.55,0.51,0,1,0,1,0,0,1,2010,22,1,1,28,25,25,2,2,23,17,-9,0,1,14,14,-3,0,1,20,14,-5,0,1,15,18,4,0,1,15,13,-5,0,1,75,41,40,2
703,2010-05-26 08:30:00,8,-1.29,-1.35,0,0,1,0,1,0,1,2010,22,2,1,15,-7,-8,0,0,16,-19,-11,-1,-1,13,-22,1,0,-2,23,-43,-20,-1,-2,23,-53,-10,-1,-2,20,-42,11,1,-2,32,-9,-74,-2
704,2010-05-26 10:00:00,21,0.84,0.91,0,1,0,0,1,0,1,2010,22,2,1,17,-5,-5,0,0,34,-33,-26,-2,-2,15,-30,2,0,-2,15,-25,5,0,-2,15,-37,-9,0,-2,9,-39,-1,0,-2,41,-5,-49,-2
705,2010-05-27 08:30:00,32_26,-0.9400000000000001,0.87,0,0,2,2,0,0,2,2010,22,3,2,36,-24,-25,-2,-2,20,-38,-15,-1,-2,13,-35,5,0,-2,14,-25,9,0,-2,18,-25,-3,0,-2,16,-22,2,0,-2,49,4,-22,-2
706,2010-06-01 10:00:00,17,-0.37,-0.37,0,1,0,1,0,0,1,2010,23,1,1,27,16,16,1,1,15,20,5,0,1,14,20,1,0,1,19,34,15,1,2,44,64,26,2,2,63,103,39,2,2,64,34,49,2
707,2010-06-02 10:00:00,24,-0.27,-0.23,0,1,0,0,1,0,1,2010,23,2,1,20,7,7,0,0,16,7,1,0,0,19,7,1,0,0,14,11,3,0,1,9,13,2,0,1,15,6,-7,0,0,41,12,13,1
708,2010-06-03 08:15:00,0,0.07,0.55,0,0,1,0,1,0,1,2010,23,3,1,17,-7,-11,-1,0,10,-6,-1,0,0,14,-10,-2,0,-1,19,-16,-4,0,-1,12,-19,-2,0,-1,10,-17,-1,0,-1,43,19,-45,-2
709,2010-06-03 08:30:00,32,0.65,0.68,1,0,0,1,0,0,1,2010,23,3,1,19,-6,-4,0,0,12,-9,-2,0,0,10,-7,-1,0,0,16,5,10,1,0,11,8,2,0,0,11,6,-1,0,0,31,10,-51,-2
710,2010-06-03 10:00:00,18,-0.15,-0.15,1,0,0,1,0,0,1,2010,23,3,1,36,-26,-27,-2,-2,14,-27,1,0,-2,16,-36,-10,-1,-2,22,-44,-7,0,-2,12,-49,-5,0,-2,13,-53,-5,0,-2,46,-10,-56,-2
711,2010-06-04 08:30:00,22_33,0.46,0.34,0,1,1,2,0,0,2,2010,23,4,2,50,-42,-40,-2,-2,32,-18,26,2,-1,25,-20,-6,0,-1,22,-25,-2,0,-2,18,-31,-6,0,-2,23,-17,15,1,-1,94,-50,-2,0
712,2010-06-10 08:30:00,31_32,0.22999999999999998,-0.019999999999999997,1,0,1,1,0,1,2,2010,24,3,2,12,4,4,0,0,20,-7,-11,-1,0,15,-20,-10,-1,-1,13,-18,5,0,-1,19,1,17,1,0,29,25,24,2,2,34,23,57,2
713,2010-06-11 08:30:00,10_29,-3.25,-3.3499999999999996,0,0,2,0,2,0,2,2010,24,4,2,31,-19,-19,-1,-1,20,-19,1,0,-1,13,-17,1,0,-1,16,-8,7,0,0,15,-19,-10,-1,-1,24,-37,-18,-1,-2,58,-12,-14,-1
714,2010-06-11 09:55:00,28,0.92,0.29,0,1,0,1,0,0,1,2010,24,4,1,27,18,14,1,1,19,12,-6,0,1,24,20,8,0,1,20,14,-7,0,1,14,16,1,0,1,15,9,-6,0,0,49,21,-35,-2
715,2010-06-15 09:00:00,30,-0.34,-0.29,0,1,0,1,0,0,1,2010,25,1,1,21,15,14,1,1,11,17,1,0,1,14,25,8,0,2,18,27,1,0,2,13,23,-4,0,2,12,25,2,0,2,46,15,38,2
716,2010-06-16 08:30:00,23_3,-0.37,-0.30000000000000004,0,1,1,2,0,0,2,2010,25,2,2,18,-2,0,0,0,16,0,1,0,0,10,2,1,0,0,13,5,3,0,0,12,13,8,0,1,12,18,6,0,1,32,-15,45,2
717,2010-06-17 08:30:00,32_7,0.6100000000000001,0.55,1,0,1,2,0,0,2,2010,25,3,2,16,-3,-5,0,0,16,-1,1,0,0,13,6,7,0,0,16,0,-6,0,0,11,6,6,0,0,18,17,12,1,1,31,-14,25,2
718,2010-06-17 10:00:00,25,-1.78,-1.78,0,0,1,1,0,0,1,2010,25,3,1,19,-7,-8,0,0,27,8,13,1,0,24,-3,-12,-1,0,18,-7,-5,0,0,11,-7,0,0,0,16,-11,-5,0,-1,39,14,-29,-2
719,2010-06-22 10:00:00,14,-1.07,-1.12,0,0,1,1,0,0,1,2010,26,1,1,16,-12,-11,-1,-1,13,-8,3,0,0,9,-2,5,0,0,21,-15,-13,-1,-1,12,-15,0,0,-1,15,-16,-2,0,-1,28,-1,19,1
720,2010-06-23 10:00:00,21,-1.29,-1.42,0,0,1,0,0,1,1,2010,26,2,1,28,-22,-20,-1,-2,11,-22,0,0,-2,15,-10,12,1,-1,14,-5,6,0,0,10,-3,2,0,0,11,-12,-7,0,-1,78,-50,-12,-1
721,2010-06-23 14:15:00,15,0.0,0.0,1,0,0,1,0,0,1,2010,26,2,1,17,4,3,0,0,17,-3,-8,0,0,29,21,24,2,2,29,42,21,2,2,24,46,6,0,2,11,38,-7,0,2,41,29,30,2
722,2010-06-24 08:30:00,32_8,1.29,0.8899999999999999,1,0,1,1,1,0,2,2010,26,3,2,17,9,6,0,0,16,16,9,0,1,10,14,-1,0,1,13,21,8,0,2,11,15,-4,0,1,9,15,-2,0,1,31,-9,48,2
723,2010-06-29 10:00:00,4,-1.07,-1.15,0,0,1,0,0,1,1,2010,27,1,1,28,-21,-23,-2,-2,13,-23,-3,0,-2,13,-15,7,0,-1,20,-25,-9,0,-2,15,-17,9,0,-1,15,-26,-5,0,-2,53,-18,2,0
724,2010-06-30 08:15:00,0,-0.43,-0.43,0,0,1,1,0,0,1,2010,27,2,1,20,-9,-12,-1,0,15,-8,3,0,0,13,-3,5,0,0,9,-4,0,0,0,13,-2,4,0,0,8,-1,2,0,0,38,-16,13,1
725,2010-07-01 08:30:00,32,-0.87,-0.71,0,0,1,1,0,0,1,2010,27,3,1,14,-8,-6,0,0,23,4,11,1,0,6,2,-2,0,0,39,27,26,2,2,14,22,-4,0,2,12,20,-2,0,1,60,51,65,2
726,2010-07-01 10:00:00,17_24,-1.81,-1.81,0,0,2,2,0,0,2,2010,27,3,2,33,12,12,1,1,13,12,-1,0,1,9,9,-1,0,0,11,12,1,0,1,9,13,1,0,1,13,19,6,0,1,67,31,46,2
727,2010-07-02 08:30:00,22_33,0.53,0.26,0,1,1,2,0,0,2,2010,27,4,2,50,20,23,2,1,32,36,13,1,2,18,32,-4,0,2,33,57,27,2,2,25,50,-6,0,2,28,33,-15,-1,2,72,34,47,2
728,2010-07-06 10:00:00,18,-1.17,-1.17,0,0,1,1,0,0,1,2010,28,1,1,51,41,40,2,2,18,40,-3,0,2,23,54,14,1,2,16,48,-6,0,2,16,39,-9,0,2,17,47,9,0,2,61,-6,63,2
729,2010-07-08 08:30:00,32,1.15,1.21,0,1,0,1,0,0,1,2010,28,3,1,14,10,7,0,1,19,18,10,1,1,14,19,1,0,1,12,13,-5,0,1,19,26,13,1,2,12,29,2,0,2,33,11,26,2
730,2010-07-13 08:30:00,31,-1.19,-1.11,0,0,1,1,0,0,1,2010,29,1,1,13,8,10,1,0,13,15,7,0,1,11,22,7,0,2,12,30,7,0,2,9,29,-2,0,2,28,46,16,1,2,25,-19,101,2
731,2010-07-14 08:30:00,10_29,-0.04000000000000001,-0.13,1,0,1,0,1,1,2,2010,29,2,2,19,12,12,1,1,9,13,2,0,1,14,7,-7,0,0,21,23,16,1,2,15,10,-12,-1,1,10,10,0,0,1,27,-4,7,0
732,2010-07-15 08:30:00,32_23,0.76,0.75,0,1,1,2,0,0,2,2010,29,3,2,14,-4,-5,0,0,17,-2,1,0,0,14,7,9,0,0,11,3,-5,0,0,22,15,13,1,1,7,14,-1,0,1,41,28,28,2
733,2010-07-15 10:00:00,25,-0.89,-0.89,0,0,1,1,0,0,1,2010,29,3,1,16,5,7,0,0,32,-19,-24,-2,-1,18,-12,5,0,-1,12,-12,-1,0,-1,14,-8,3,0,0,12,-5,4,0,0,36,15,14,1
734,2010-07-16 08:30:00,7,1.43,1.43,0,1,0,1,0,0,1,2010,29,4,1,15,-6,-5,0,0,10,-6,0,0,0,15,-5,3,0,0,13,-15,-11,-1,-1,11,-19,-5,0,-1,8,-22,-2,0,-2,28,15,-48,-2
735,2010-07-16 09:00:00,30,-0.43,-0.37,0,0,1,1,0,0,1,2010,29,4,1,16,-6,-8,0,0,9,-7,-1,0,0,17,-16,-9,0,-1,17,-3,13,1,0,13,0,3,0,0,14,-9,-9,0,0,39,-17,-40,-2
736,2010-07-16 09:55:00,28,-1.38,-1.43,0,0,1,1,0,0,1,2010,29,4,1,15,-6,-7,0,0,20,-21,-15,-1,-2,24,-27,-4,0,-2,11,-25,1,0,-2,18,-16,10,1,-1,15,-17,-2,0,-1,31,-11,-48,-2
737,2010-07-20 08:30:00,3,-0.09,-0.17,1,0,0,1,0,0,1,2010,30,1,1,15,5,6,0,0,13,11,7,0,1,10,14,2,0,1,15,21,8,0,2,13,15,-5,0,1,13,19,5,0,1,62,-47,44,2
738,2010-07-22 08:30:00,32,-0.93,-0.74,0,0,1,1,0,0,1,2010,30,3,1,14,-5,-5,0,0,14,-12,-5,0,-1,13,-4,6,0,0,10,-6,-2,0,0,8,-4,3,0,0,11,-1,2,0,0,33,1,49,2
739,2010-07-22 10:00:00,14,0.8,0.8,0,1,0,1,0,0,1,2010,30,3,1,15,1,0,0,0,18,-6,-8,0,0,13,0,5,0,0,40,28,26,2,2,10,26,-2,0,2,9,29,3,0,2,62,26,8,0
740,2010-07-26 10:00:00,21,0.04,-0.29,0,1,0,0,0,1,1,2010,31,0,1,12,5,5,0,0,13,5,0,0,0,9,10,4,0,1,12,5,-5,0,0,11,4,-1,0,0,11,6,3,0,0,27,15,37,2
741,2010-07-27 10:00:00,4,-0.23,-0.02,0,0,1,0,1,0,1,2010,31,1,1,16,7,6,0,0,29,-19,-25,-2,-1,20,-30,-8,0,-2,14,-21,8,0,-2,15,-14,8,0,-1,15,-10,3,0,-1,29,1,-15,-1
742,2010-07-28 08:30:00,8,-0.71,-0.82,0,0,1,0,1,0,1,2010,31,2,1,18,9,9,0,0,8,6,0,0,0,10,1,-6,0,0,17,-11,-12,-1,-1,10,-7,4,0,0,13,-2,6,0,0,28,-14,32,2
743,2010-07-29 08:30:00,32,0.09,-0.03,1,0,0,1,0,0,1,2010,31,3,1,15,1,2,0,0,15,8,8,0,0,9,5,-2,0,0,8,6,0,0,0,10,12,4,0,1,13,20,9,0,1,23,-9,16,1
744,2010-07-30 08:30:00,1,-0.92,-0.97,0,0,1,0,0,1,1,2010,31,4,1,23,15,11,1,1,13,20,3,0,1,14,15,-5,0,1,16,8,-10,-1,0,21,-8,-15,-1,0,13,-3,4,0,0,37,16,-8,0
745,2010-08-02 10:00:00,17,0.49,0.49,0,1,0,1,0,0,1,2010,32,0,1,14,-8,-7,0,0,28,14,20,1,1,15,22,5,0,2,11,24,1,0,2,11,22,-6,0,2,9,26,3,0,2,39,18,35,2
746,2010-08-03 10:00:00,24,-0.87,-0.88,0,0,1,1,0,0,1,2010,32,1,1,14,3,2,0,0,17,-5,-7,0,0,13,-17,-11,-1,-1,12,-12,4,0,-1,12,-11,2,0,-1,8,-13,-3,0,-1,37,-27,26,2
747,2010-08-04 08:15:00,0,0.7,-0.41,1,0,0,1,0,0,1,2010,32,2,1,11,0,-2,0,0,14,6,6,0,0,9,6,-1,0,0,8,0,-6,0,0,19,-11,-12,-1,-1,11,-12,0,0,-1,29,-14,-33,-2
748,2010-08-04 10:00:00,18,0.87,0.87,0,1,0,1,0,0,1,2010,32,2,1,23,-21,-20,-1,-2,20,-34,-13,-1,-2,19,-45,-10,-1,-2,13,-55,-9,0,-2,15,-48,7,0,-2,11,-50,-2,0,-2,30,12,-51,-2
749,2010-08-05 08:30:00,32,-1.21,-1.34,0,0,1,1,0,0,1,2010,32,3,1,36,27,26,2,2,17,32,5,0,2,18,42,8,0,2,14,35,-7,0,2,18,28,-7,0,2,12,27,-1,0,2,42,-9,-12,-1
750,2010-08-06 08:30:00,22_33,-1.33,-1.3800000000000001,0,1,1,1,0,1,2,2010,32,4,2,42,23,19,1,2,30,42,19,1,2,48,62,22,2,2,18,62,-1,0,2,26,81,18,1,2,27,93,12,1,2,55,9,142,2
751,2010-08-10 14:15:00,15,0.0,0.0,1,0,0,1,0,0,1,2010,33,1,1,67,59,57,2,2,33,85,21,2,2,20,87,7,0,2,28,104,14,1,2,24,87,-18,-1,2,16,95,7,0,2,84,3,63,2
752,2010-08-11 08:30:00,31,-1.64,-1.66,0,0,1,1,0,0,1,2010,33,2,1,14,10,9,0,1,16,0,-11,-1,0,15,-8,-7,0,0,10,-9,0,0,0,13,-13,-5,0,-1,23,-29,-16,-1,-2,34,19,-82,-2
753,2010-08-12 08:30:00,32,-0.64,-0.71,0,0,1,1,0,0,1,2010,33,3,1,14,-1,0,0,0,11,-6,-5,0,0,31,-26,-18,-1,-2,20,-13,12,1,-1,22,0,14,1,0,13,-1,-4,0,0,44,4,26,2
754,2010-08-13 08:30:00,10_29_7,1.08,1.03,1,0,2,2,1,0,3,2010,33,4,3,29,7,8,0,0,16,17,11,1,1,15,5,-11,-1,0,16,11,5,0,1,10,12,-2,0,1,10,8,-4,0,0,39,15,-31,-2
755,2010-08-13 09:55:00,28,0.58,0.59,1,0,0,0,1,0,1,2010,33,4,1,16,8,9,0,0,20,-2,-11,-1,0,12,1,5,0,0,12,-6,-7,0,0,12,-3,2,0,0,38,-40,-37,-2,-2,30,-1,-52,-2
756,2010-08-16 09:00:00,30,-0.33,-0.28,0,1,0,1,0,0,1,2010,34,0,1,13,-5,-5,0,0,25,14,20,1,1,13,15,1,0,1,21,5,-12,-1,0,25,-12,-15,-1,-1,25,-30,-19,-1,-2,51,33,-6,0
757,2010-08-17 08:30:00,23_3,0.89,0.8300000000000001,2,0,0,2,0,0,2,2010,34,1,2,19,12,14,1,1,14,13,3,0,1,10,16,1,0,1,12,21,4,0,2,12,10,-7,0,1,12,5,-7,0,0,29,6,-13,-1
758,2010-08-19 08:30:00,32,-0.59,-0.74,0,0,1,1,0,0,1,2010,34,3,1,29,8,9,0,0,24,20,12,1,1,26,38,14,1,2,13,43,3,0,2,15,44,-3,0,2,22,55,11,1,2,30,-13,50,2
759,2010-08-19 10:00:00,25,-1.69,-1.69,0,0,1,1,0,0,1,2010,34,3,1,28,-5,-4,0,0,19,-20,-16,-1,-1,20,-9,12,1,0,15,3,11,1,0,15,1,-1,0,0,15,-3,-5,0,0,37,-18,-43,-2
760,2010-08-24 10:00:00,14,-1.54,-1.57,0,0,1,0,0,1,1,2010,35,1,1,55,34,34,2,2,21,36,3,0,2,29,52,14,1,2,20,61,9,0,2,20,69,10,1,2,23,66,-5,0,2,68,28,47,2
761,2010-08-25 08:30:00,8,-1.43,-1.33,0,0,1,0,1,0,1,2010,35,2,1,25,15,13,1,1,25,32,14,1,2,18,19,-9,0,1,19,22,3,0,2,16,17,-7,0,1,14,16,-3,0,1,32,6,32,2
762,2010-08-25 10:00:00,21,-0.75,-0.62,0,0,1,0,0,1,1,2010,35,2,1,25,-6,-5,0,0,15,2,7,0,0,13,7,5,0,0,23,-8,-15,-1,0,12,-9,-1,0,0,17,-21,-12,-1,-2,48,12,-18,-1
763,2010-08-26 08:30:00,32,1.47,1.48,0,1,0,1,0,0,1,2010,35,3,1,21,-4,-6,0,0,24,-26,-20,-1,-2,13,-17,6,0,-1,10,-11,5,0,-1,14,-17,-3,0,-1,17,-5,12,1,0,29,2,44,2
764,2010-08-27 08:30:00,26,0.13,0.68,0,1,0,1,0,0,1,2010,35,4,1,23,-15,-12,-1,-1,19,0,17,1,0,26,12,11,1,1,14,9,-1,0,0,15,3,-7,0,0,14,10,6,0,1,26,-1,-26,-2
765,2010-08-31 10:00:00,4,0.49,0.51,0,1,0,0,1,0,1,2010,36,1,1,15,1,1,0,0,12,5,5,0,0,18,18,10,1,1,20,7,-11,-1,0,14,-2,-9,0,0,11,4,8,0,0,26,-9,-11,-1
766,2010-09-01 08:15:00,0,-1.58,-1.05,0,0,1,1,0,0,1,2010,36,2,1,15,-8,-8,0,0,40,21,30,2,2,17,30,8,0,2,14,28,-2,0,2,12,28,0,0,2,10,28,1,0,2,29,-5,26,2
767,2010-09-01 10:00:00,17,1.28,1.28,0,1,0,1,0,0,1,2010,36,2,1,34,-18,-18,-1,-1,16,-14,0,0,-1,18,-6,8,0,0,16,-14,-9,0,-1,16,-25,-11,-1,-2,11,-29,-5,0,-2,35,6,-27,-2
768,2010-09-02 08:30:00,32,0.76,0.71,1,0,0,0,0,1,1,2010,36,3,1,17,3,0,0,0,17,4,1,0,0,35,30,24,2,2,16,32,0,0,2,11,28,-5,0,2,17,15,-13,-1,1,35,-17,4,0
769,2010-09-02 10:00:00,24,1.37,1.34,0,1,0,0,0,1,1,2010,36,3,1,19,-7,-6,0,0,15,-10,-2,0,-1,13,-2,8,0,0,9,-3,-2,0,0,10,-1,1,0,0,11,5,5,0,0,33,-1,11,1
