,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1255,2010-07-08 11:00:00,18,0.99,0.99,1,0,0,1,0,0,0,0,1,2010,28,3,1,24,4,-23,-2
1256,2010-07-08 15:00:00,12,0.37,0.14,0,0,1,0,0,1,0,1,0,2010,28,3,1,19,5,12,1
1257,2010-07-09 10:00:00,31,-0.62,0.13,0,0,1,0,1,0,0,1,0,2010,28,4,1,24,-4,22,2
1258,2010-07-13 07:30:00,45,-1.05,-1.05,0,0,1,1,0,0,0,1,0,2010,29,1,1,18,1,-8,0
1259,2010-07-13 08:30:00,68,-1.19,-1.11,0,0,1,1,0,0,1,0,0,2010,29,1,1,25,-19,61,2
1260,2010-07-13 10:00:00,37,0.07,0.07,0,0,1,1,0,0,0,1,0,2010,29,1,1,46,23,27,2
1261,2010-07-13 14:00:00,25,0.44,0.44,1,0,0,1,0,0,0,0,1,2010,29,1,1,21,-2,-5,0
1262,2010-07-14 10:00:00,5,0.62,0.51,0,1,0,1,0,0,0,0,1,2010,29,2,1,35,13,12,1
1263,2010-07-14 10:30:00,18,1.22,1.22,1,0,0,1,0,0,0,0,1,2010,29,2,1,20,5,54,2
1264,2010-07-15 10:00:00,53,-0.89,-0.89,0,0,1,1,0,0,1,0,0,2010,29,3,1,36,15,14,1
1265,2010-07-15 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2010,29,3,1,41,10,38,2
1266,2010-07-16 09:00:00,66,-0.43,-0.37,0,0,1,1,0,0,1,0,0,2010,29,4,1,39,-17,-11,-1
1267,2010-07-16 09:55:00,58,-1.38,-1.43,0,0,1,1,0,0,1,0,0,2010,29,4,1,31,-11,-28,-2
1268,2010-07-19 10:00:00,44,-0.51,-0.74,0,0,1,0,0,1,0,1,0,2010,30,0,1,37,21,-3,0
1269,2010-07-21 10:30:00,18,-0.75,-0.75,1,0,0,1,0,0,0,0,1,2010,30,2,1,40,11,-18,-1
1270,2010-07-22 08:30:00,69,-0.93,-0.74,0,0,1,1,0,0,1,0,0,2010,30,3,1,33,1,-19,-1
1271,2010-07-22 10:30:00,46,0.68,0.68,1,0,0,1,0,0,0,1,0,2010,30,3,1,90,73,-1,0
1272,2010-07-26 10:00:00,47,0.04,-0.29,0,1,0,0,0,1,1,0,0,2010,31,0,1,27,15,-7,0
1273,2010-07-27 09:00:00,65,0.71,0.79,0,1,0,1,0,0,0,0,1,2010,31,1,1,49,-39,-10,-1
1274,2010-07-28 10:30:00,18,-1.58,-1.58,1,0,0,1,0,0,0,0,1,2010,31,2,1,30,25,-15,-1
1275,2010-07-29 08:30:00,69,0.09,-0.03,1,0,0,1,0,0,1,0,0,2010,31,3,1,23,-9,21,2
1276,2010-07-29 10:30:00,46,1.0,1.0,1,0,0,1,0,0,0,1,0,2010,31,3,1,37,-11,-3,0
1277,2010-07-30 09:45:00,10,1.36,1.36,0,1,0,1,0,0,0,0,1,2010,31,4,1,42,-31,27,2
1278,2010-07-30 09:55:00,63,-0.61,1.4,1,0,0,1,0,0,0,0,1,2010,31,4,1,37,-4,6,0
1279,2010-08-03 01:00:00,67,1.27,1.27,0,1,0,1,0,0,0,1,0,2010,32,1,1,20,6,-16,-1
1280,2010-08-04 08:15:00,0,0.7,-0.41,1,0,0,1,0,0,1,0,0,2010,32,2,1,29,-14,-5,0
1281,2010-08-04 10:00:00,40,0.87,0.87,0,1,0,1,0,0,1,0,0,2010,32,2,1,30,12,-77,-2
1282,2010-08-04 10:30:00,18,0.54,0.54,1,0,0,1,0,0,0,0,1,2010,32,2,1,74,-48,-18,-1
1283,2010-08-05 08:30:00,69,-1.21,-1.34,0,0,1,1,0,0,1,0,0,2010,32,3,1,42,-9,-7,0
1284,2010-08-05 10:30:00,46,0.89,0.89,1,0,0,1,0,0,0,1,0,2010,32,3,1,29,12,-37,-2
1285,2010-08-06 15:00:00,12,0.47,0.57,0,1,0,0,1,0,0,1,0,2010,32,4,1,20,-4,12,1
1286,2010-08-10 07:30:00,45,-0.24,-0.24,1,0,0,1,0,0,0,1,0,2010,33,1,1,26,15,-36,-2
1287,2010-08-10 14:15:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2010,33,1,1,84,3,85,2
1288,2010-08-11 08:30:00,68,-1.64,-1.66,0,0,1,1,0,0,1,0,0,2010,33,2,1,34,19,-60,-2
1289,2010-08-11 10:30:00,18,0.22,0.22,1,0,0,1,0,0,0,0,1,2010,33,2,1,72,-31,-41,-2
1290,2010-08-11 13:45:00,25,0.47,0.47,0,1,0,1,0,0,0,0,1,2010,33,2,1,27,-5,-6,0
1291,2010-08-12 10:30:00,46,-1.06,-1.06,1,0,0,1,0,0,0,1,0,2010,33,3,1,42,-23,35,2
1292,2010-08-13 09:55:00,58,0.58,0.59,1,0,0,0,1,0,1,0,0,2010,33,4,1,30,-1,-54,-2
1293,2010-08-13 10:00:00,5,-0.13,-0.28,1,0,0,0,0,1,0,0,1,2010,33,4,1,30,20,-64,-2
1294,2010-08-16 08:30:00,21,0.15,0.15,0,0,1,1,0,0,0,0,1,2010,34,0,1,48,21,10,1
1295,2010-08-16 09:00:00,66,-0.33,-0.28,0,1,0,1,0,0,1,0,0,2010,34,0,1,51,33,-25,-2
1296,2010-08-16 10:00:00,44,-0.54,-0.45,0,0,1,1,0,0,0,1,0,2010,34,0,1,63,-25,25,2
1297,2010-08-18 10:30:00,18,0.24,0.24,1,0,0,1,0,0,0,0,1,2010,34,2,1,40,-29,7,0
1298,2010-08-19 08:30:00,69,-0.59,-0.74,0,0,1,1,0,0,1,0,0,2010,34,3,1,30,-13,45,2
1299,2010-08-19 10:30:00,46,1.13,1.13,1,0,0,1,0,0,0,1,0,2010,34,3,1,48,4,0,0
1300,2010-08-24 10:00:00,23,-1.54,-1.57,0,0,1,0,0,1,1,0,0,2010,35,1,1,68,28,52,2
1301,2010-08-24 10:02:00,64,-0.6,-0.6,0,0,1,1,0,0,0,1,0,2010,35,1,1,68,28,52,2
1302,2010-08-25 10:30:00,18,-1.76,-1.76,1,0,0,1,0,0,0,0,1,2010,35,2,1,45,2,-1,0
1303,2010-08-26 08:30:00,69,1.47,1.48,0,1,0,1,0,0,1,0,0,2010,35,3,1,29,2,-1,0
1304,2010-08-26 10:30:00,46,-1.04,-1.04,1,0,0,1,0,0,0,1,0,2010,35,3,1,56,36,-35,-2
1305,2010-08-27 09:55:00,63,-0.96,-0.84,0,0,1,1,0,0,0,0,1,2010,35,4,1,32,9,-26,-2
1306,2010-08-31 09:00:00,65,0.53,0.62,0,1,0,1,0,0,0,0,1,2010,36,1,1,60,29,13,1
1307,2010-08-31 09:45:00,10,-0.58,-0.58,0,0,1,1,0,0,0,0,1,2010,36,1,1,31,7,-6,0
1308,2010-08-31 10:00:00,6,0.49,0.51,0,1,0,0,1,0,1,0,0,2010,36,1,1,26,-9,-11,-1
1309,2010-09-01 01:00:00,67,0.1,0.1,1,0,0,1,0,0,0,1,0,2010,36,2,1,16,-6,16,1
1310,2010-09-01 08:15:00,0,-1.58,-1.05,0,0,1,1,0,0,1,0,0,2010,36,2,1,29,-5,40,2
1311,2010-09-01 10:30:00,18,0.35,0.35,1,0,0,1,0,0,0,0,1,2010,36,2,1,44,-20,-15,-1
1312,2010-09-02 10:30:00,46,0.01,0.01,1,0,0,1,0,0,0,1,0,2010,36,3,1,28,1,0,0
1313,2010-09-03 10:00:00,40,-1.25,-1.25,0,0,1,1,0,0,1,0,0,2010,36,4,1,52,25,-8,0
1314,2010-09-08 15:00:00,12,0.17,0.47,0,1,0,0,1,0,0,1,0,2010,37,2,1,22,-10,-9,0
1315,2010-09-09 10:30:00,46,-1.13,-1.13,1,0,0,1,0,0,0,1,0,2010,37,3,1,35,-15,-9,0
1316,2010-09-09 11:00:00,18,0.62,0.62,1,0,0,1,0,0,0,0,1,2010,37,3,1,25,-1,-34,-2
1317,2010-09-10 10:00:00,31,-1.7,-1.75,0,0,1,0,0,1,0,1,0,2010,37,4,1,23,12,10,1
1318,2010-09-13 14:00:00,25,0.56,0.56,0,1,0,1,0,0,0,0,1,2010,38,0,1,20,11,-3,0
1319,2010-09-14 07:30:00,45,-0.11,-0.11,1,0,0,1,0,0,0,1,0,2010,38,1,1,17,-5,12,1
1320,2010-09-15 10:30:00,18,0.42,0.42,1,0,0,1,0,0,0,0,1,2010,38,2,1,55,21,3,0
1321,2010-09-16 09:00:00,66,0.12,0.12,0,1,0,1,0,0,1,0,0,2010,38,3,1,51,-28,-5,0
1322,2010-09-16 10:00:00,53,-0.88,-0.88,0,0,1,1,0,0,1,0,0,2010,38,3,1,43,-9,30,2
1323,2010-09-16 10:30:00,46,-0.73,-0.73,1,0,0,1,0,0,0,1,0,2010,38,3,1,65,25,-15,-1
1324,2010-09-17 09:55:00,58,-0.46,-0.64,0,0,1,0,0,1,1,0,0,2010,38,4,1,59,18,-28,-2
1325,2010-09-20 10:00:00,44,0.17,0.25,0,0,1,1,0,0,0,1,0,2010,39,0,1,44,-19,23,2
1326,2010-09-21 14:15:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2010,39,1,1,81,-1,129,2
1327,2010-09-22 10:00:00,35,-1.09,-1.4,0,0,1,0,0,1,0,1,0,2010,39,2,1,47,23,-14,-1
1328,2010-09-22 10:30:00,18,0.35,0.35,1,0,0,1,0,0,0,0,1,2010,39,2,1,40,-16,-21,-2
1329,2010-09-23 08:30:00,69,-1.63,-1.62,0,0,1,1,0,0,1,0,0,2010,39,3,1,30,7,41,2
1330,2010-09-23 10:30:00,46,1.37,1.37,1,0,0,1,0,0,0,1,0,2010,39,3,1,57,-24,-10,-1
1331,2010-09-24 10:00:00,47,0.2,0.45,0,0,1,0,1,0,1,0,0,2010,39,4,1,35,18,4,0
1332,2010-09-28 09:00:00,65,-0.79,-0.3,1,0,0,1,0,0,0,0,1,2010,40,1,1,33,2,3,0
1333,2010-09-29 10:30:00,18,0.06,0.06,1,0,0,1,0,0,0,0,1,2010,40,2,1,39,2,29,2
1334,2010-09-30 09:45:00,10,0.83,0.83,0,1,0,1,0,0,0,0,1,2010,40,3,1,67,-11,5,0
1335,2010-09-30 10:30:00,46,-0.48,-0.48,1,0,0,1,0,0,0,1,0,2010,40,3,1,43,-16,-44,-2
1336,2010-10-01 01:00:00,67,0.12,0.12,0,1,0,1,0,0,0,1,0,2010,40,4,1,17,8,-25,-2
1337,2010-10-01 09:55:00,63,1.69,0.51,0,1,0,1,0,0,0,0,1,2010,40,4,1,28,0,6,0
1338,2010-10-05 10:00:00,40,0.89,0.89,0,1,0,1,0,0,1,0,0,2010,41,1,1,39,5,38,2
1339,2010-10-06 08:15:00,0,-1.53,-0.21,0,0,1,0,1,0,1,0,0,2010,41,2,1,77,50,10,1
1340,2010-10-06 10:30:00,18,-1.42,-1.42,1,0,0,1,0,0,0,0,1,2010,41,2,1,25,-8,41,2
1341,2010-10-07 08:30:00,69,0.23,0.28,0,1,0,1,0,0,1,0,0,2010,41,3,1,35,-10,19,1
1342,2010-10-07 10:30:00,46,-0.28,-0.28,1,0,0,1,0,0,0,1,0,2010,41,3,1,61,-32,-8,0
1343,2010-10-07 15:00:00,12,0.25,0.47,0,0,1,0,0,1,0,1,0,2010,41,3,1,38,36,-20,-1
1344,2010-10-08 10:00:00,31,0.01,0.17,0,0,1,0,0,1,0,1,0,2010,41,4,1,94,66,1,0
1345,2010-10-12 07:30:00,45,0.5,0.5,1,0,0,1,0,0,0,1,0,2010,42,1,1,25,9,16,1
1346,2010-10-12 10:00:00,37,0.74,0.74,1,0,0,1,0,0,0,1,0,2010,42,1,1,54,-29,34,2
1347,2010-10-13 08:30:00,41,-0.64,-0.62,0,0,1,1,0,0,0,0,1,2010,42,2,1,27,-4,-38,-2
1348,2010-10-14 10:30:00,46,0.09,0.09,1,0,0,1,0,0,0,1,0,2010,42,3,1,44,28,-10,-1
1349,2010-10-14 11:00:00,18,0.93,0.93,1,0,0,1,0,0,0,0,1,2010,42,3,1,30,14,-22,-2
1350,2010-10-15 09:55:00,58,0.41,0.68,0,0,1,0,1,0,1,0,0,2010,42,4,1,67,-42,-33,-2
1351,2010-10-15 10:00:00,5,-0.25,0.28,0,0,1,0,0,1,0,0,1,2010,42,4,1,93,-43,-8,0
1352,2010-10-15 14:00:00,25,0.63,0.63,1,0,0,1,0,0,0,0,1,2010,42,4,1,72,-41,0,0
1353,2010-10-18 09:00:00,66,1.67,1.67,0,1,0,1,0,0,1,0,0,2010,43,0,1,48,31,39,2
1354,2010-10-18 09:58:00,44,1.63,1.64,0,1,0,1,0,0,0,1,0,2010,43,0,1,53,25,17,1
1355,2010-10-20 10:30:00,18,0.57,0.57,1,0,0,1,0,0,0,0,1,2010,43,2,1,99,81,58,2
1356,2010-10-21 08:30:00,69,0.41,-0.27,1,0,0,0,0,1,1,0,0,2010,43,3,1,29,-8,-36,-2
1357,2010-10-21 10:30:00,46,-0.42,-0.42,1,0,0,1,0,0,0,1,0,2010,43,3,1,55,32,-37,-2
1358,2010-10-25 10:00:00,23,0.93,0.93,0,1,0,1,0,0,1,0,0,2010,44,0,1,38,8,-50,-2
1359,2010-10-26 09:00:00,65,-1.63,-1.63,0,0,1,1,0,0,0,0,1,2010,44,1,1,47,-11,-36,-2
1360,2010-10-26 09:59:00,64,1.75,1.75,0,1,0,1,0,0,0,1,0,2010,44,1,1,40,-18,11,1
1361,2010-10-27 10:00:00,47,0.72,0.81,0,1,0,1,0,0,1,0,0,2010,44,2,1,53,-13,-20,-1
1362,2010-10-27 10:30:00,18,-0.77,-0.77,1,0,0,1,0,0,0,0,1,2010,44,2,1,53,-25,-11,-1
1363,2010-10-28 08:30:00,69,1.23,1.27,0,1,0,1,0,0,1,0,0,2010,44,3,1,54,29,24,2
1364,2010-10-28 10:30:00,46,1.54,1.54,1,0,0,1,0,0,0,1,0,2010,44,3,1,40,4,39,2
1365,2010-10-29 09:45:00,10,-0.01,-0.01,0,1,0,1,0,0,0,0,1,2010,44,4,1,47,-21,34,2
1366,2010-10-29 09:55:00,63,0.66,-0.15,1,0,0,1,0,0,0,0,1,2010,44,4,1,47,-27,15,1
1367,2010-11-03 01:00:00,67,0.76,0.76,0,1,0,1,0,0,0,1,0,2010,45,2,1,15,-5,-1,0
1368,2010-11-03 08:15:00,0,1.31,1.74,0,1,0,0,1,0,1,0,0,2010,45,2,1,26,-5,-18,-1
1369,2010-11-03 10:30:00,18,0.45,0.45,1,0,0,1,0,0,0,0,1,2010,45,2,1,24,5,-14,-1
1370,2010-11-03 14:15:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2010,45,2,1,84,-8,70,2
1371,2010-11-04 10:30:00,46,-0.68,-0.68,1,0,0,1,0,0,0,1,0,2010,45,3,1,37,5,-27,-2
1372,2010-11-05 12:30:00,50,-0.12,-0.12,0,0,1,1,0,0,1,0,0,2010,45,4,1,43,-25,14,1
1373,2010-11-05 15:00:00,12,0.93,0.51,0,1,0,0,0,1,0,1,0,2010,45,4,1,25,-13,-7,0
1374,2010-11-09 07:30:00,45,-0.25,-0.25,1,0,0,1,0,0,0,1,0,2010,46,1,1,58,39,-19,-1
1375,2010-11-10 10:30:00,18,1.32,1.32,1,0,0,1,0,0,0,0,1,2010,46,2,1,91,-75,10,1
1376,2010-11-10 12:00:00,46,1.7,1.7,1,0,0,1,0,0,0,1,0,2010,46,2,1,65,22,10,1
1377,2010-11-10 14:00:00,25,0.44,0.44,0,1,0,1,0,0,0,0,1,2010,46,2,1,67,41,5,0
1378,2010-11-12 09:55:00,58,0.73,0.52,1,0,0,1,0,0,1,0,0,2010,46,4,1,43,16,-45,-2
1379,2010-11-15 10:00:00,5,-0.48,-0.38,0,0,1,0,0,1,0,0,1,2010,47,0,1,51,-13,-36,-2
1380,2010-11-16 09:00:00,66,-0.84,-0.85,0,0,1,1,0,0,1,0,0,2010,47,1,1,52,-26,-24,-2
1381,2010-11-16 10:00:00,44,-0.09,-0.38,0,0,1,0,0,1,0,1,0,2010,47,1,1,44,-27,-31,-2
1382,2010-11-17 10:30:00,18,1.63,1.63,1,0,0,1,0,0,0,0,1,2010,47,2,1,46,34,-23,-2
1383,2010-11-18 08:30:00,69,-0.05,0.1,1,0,0,1,0,0,1,0,0,2010,47,3,1,28,-15,-5,0
1384,2010-11-18 10:30:00,46,1.68,1.68,1,0,0,1,0,0,0,1,0,2010,47,3,1,45,-31,10,1
1385,2010-11-23 09:59:00,64,-0.18,-0.18,0,1,0,1,0,0,0,1,0,2010,48,1,1,69,-55,-13,-1
1386,2010-11-23 10:00:00,23,0.05,0.14,0,0,1,1,0,0,1,0,0,2010,48,1,1,69,-55,-13,-1
1387,2010-11-24 09:55:00,63,1.34,-0.39,0,1,0,1,0,0,0,0,1,2010,48,2,1,45,10,-1,0
1388,2010-11-24 10:30:00,18,-0.59,-0.59,1,0,0,1,0,0,0,0,1,2010,48,2,1,36,-3,-34,-2
1389,2010-11-24 12:00:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2010,48,2,1,51,-22,8,0
1390,2010-11-30 09:00:00,65,-1.38,-1.38,0,0,1,1,0,0,0,0,1,2010,49,1,1,41,-9,3,0
1391,2010-11-30 09:45:00,10,-0.26,-0.26,0,1,0,1,0,0,0,0,1,2010,49,1,1,33,-1,27,2
1392,2010-11-30 10:00:00,6,0.5,0.43,0,1,0,1,0,0,1,0,0,2010,49,1,1,49,22,-14,-1
1393,2010-12-01 00:00:00,67,-0.58,-0.58,0,1,0,1,0,0,0,1,0,2010,49,2,1,10,-4,7,0
1394,2010-12-01 08:15:00,0,0.61,0.78,0,1,0,0,1,0,1,0,0,2010,49,2,1,24,-5,21,2
1395,2010-12-01 10:30:00,18,-0.77,-0.77,1,0,0,1,0,0,0,0,1,2010,49,2,1,65,-34,-9,0
1396,2010-12-02 08:30:00,69,-0.74,-0.76,0,0,1,1,0,0,1,0,0,2010,49,3,1,36,11,-76,-2
1397,2010-12-02 10:00:00,50,1.57,1.57,0,1,0,1,0,0,1,0,0,2010,49,3,1,116,88,1,0
1398,2010-12-02 10:30:00,46,-0.76,-0.76,1,0,0,1,0,0,0,1,0,2010,49,3,1,88,70,36,2
1399,2010-12-07 10:00:00,37,-1.05,-1.05,0,0,1,1,0,0,0,1,0,2010,50,1,1,39,-32,-28,-2
1400,2010-12-07 15:00:00,12,1.68,1.68,0,1,0,0,0,1,0,1,0,2010,50,1,1,35,-26,-10,-1
1401,2010-12-08 10:30:00,18,-0.19,-0.19,1,0,0,1,0,0,0,0,1,2010,50,2,1,53,-9,7,0
1402,2010-12-09 08:30:00,69,-0.19,-0.17,0,1,0,1,0,0,1,0,0,2010,50,3,1,39,6,26,2
1403,2010-12-09 10:00:00,31,-0.2,-0.01,0,0,1,0,0,1,0,1,0,2010,50,3,1,48,-20,-48,-2
1404,2010-12-09 10:30:00,46,-0.32,-0.32,1,0,0,1,0,0,0,1,0,2010,50,3,1,72,-49,-2,0
1405,2010-12-10 09:55:00,58,1.23,1.24,0,1,0,0,1,0,1,0,0,2010,50,4,1,22,-7,-1,0
1406,2010-12-10 14:00:00,25,-1.7,-1.7,0,0,1,1,0,0,0,0,1,2010,50,4,1,12,2,1,0
1407,2010-12-14 07:30:00,45,-1.17,-1.17,1,0,0,1,0,0,0,1,0,2010,51,1,1,28,7,-38,-2
1408,2010-12-14 10:00:00,5,1.09,1.04,0,1,0,0,0,1,0,0,1,2010,51,1,1,59,-45,-12,-1
1409,2010-12-14 14:15:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2010,51,1,1,40,10,-39,-2
1410,2010-12-15 09:00:00,66,-1.11,-1.14,0,0,1,0,0,1,1,0,0,2010,51,2,1,46,-20,0,0
1411,2010-12-15 10:00:00,44,0.23,0.32,1,0,0,1,0,0,0,1,0,2010,51,2,1,46,18,-22,-2
1412,2010-12-15 10:30:00,18,-0.03,-0.03,1,0,0,1,0,0,0,0,1,2010,51,2,1,28,-11,-24,-2
1413,2010-12-16 10:00:00,53,0.32,0.32,0,1,0,1,0,0,1,0,0,2010,51,3,1,34,-5,-43,-2
1414,2010-12-16 10:30:00,46,-0.43,-0.43,1,0,0,1,0,0,0,1,0,2010,51,3,1,66,-45,5,0
1415,2010-12-17 10:00:00,7,-0.31,-0.3,0,0,1,0,0,1,0,1,0,2010,51,4,1,45,-28,-83,-2
1416,2010-12-22 10:30:00,18,1.08,1.08,1,0,0,1,0,0,0,0,1,2010,52,2,1,17,3,-6,0
1417,2010-12-23 09:55:00,63,-0.38,-0.89,1,0,0,1,0,0,0,0,1,2010,52,3,1,23,0,-4,0
1418,2010-12-23 10:00:00,47,0.29,0.0,0,0,1,0,0,1,1,0,0,2010,52,3,1,23,2,2,0
1419,2010-12-23 10:30:00,46,0.97,0.97,1,0,0,1,0,0,0,1,0,2010,52,3,1,19,5,47,2
1420,2010-12-28 09:00:00,65,-1.78,-1.78,0,0,1,0,0,1,0,0,1,2010,52,1,1,24,-11,-66,-2
1421,2010-12-28 09:59:00,64,0.01,0.01,0,1,0,1,0,0,0,1,0,2010,52,1,1,80,-70,10,1
1422,2010-12-28 10:00:00,6,-0.97,-1.04,0,0,1,1,0,0,1,0,0,2010,52,1,1,80,-70,10,1
1423,2010-12-30 08:30:00,69,1.63,1.62,0,1,0,1,0,0,1,0,0,2010,52,3,1,33,16,20,1
1424,2010-12-30 09:45:00,10,1.36,1.36,0,1,0,1,0,0,0,0,1,2010,52,3,1,39,30,-22,-2
1425,2010-12-30 10:00:00,50,-0.46,-0.46,0,1,0,0,0,1,1,0,0,2010,52,3,1,25,9,-36,-2
1426,2010-12-30 10:30:00,46,-1.37,-1.37,1,0,0,1,0,0,0,1,0,2010,52,3,1,37,-10,-19,-1
1427,2010-12-30 11:00:00,18,-0.65,-0.65,1,0,0,1,0,0,0,0,1,2010,52,3,1,41,-24,-14,-1
1428,2011-01-04 00:00:00,67,0.2,0.2,0,1,0,1,0,0,0,1,0,2011,1,1,1,19,-9,-1,0
1429,2011-01-04 10:00:00,24,1.77,1.63,0,1,0,0,1,0,0,0,1,2011,1,1,1,48,-27,-44,-2
1430,2011-01-05 08:15:00,0,1.12,0.85,0,1,0,1,0,0,1,0,0,2011,1,2,1,64,-25,-55,-2
1431,2011-01-05 10:00:00,40,0.87,0.87,0,1,0,1,0,0,1,0,0,2011,1,2,1,41,-28,1,0
1432,2011-01-05 10:30:00,18,0.02,0.02,1,0,0,1,0,0,0,0,1,2011,1,2,1,40,-12,29,2
1433,2011-01-06 08:30:00,69,-1.04,-1.07,0,0,1,1,0,0,1,0,0,2011,1,3,1,36,6,19,1
1434,2011-01-06 10:30:00,46,0.11,0.11,1,0,0,1,0,0,0,1,0,2011,1,3,1,66,-49,-51,-2
1435,2011-01-07 15:00:00,12,1.65,1.69,0,1,0,0,1,0,0,1,0,2011,1,4,1,14,3,-18,-1
1436,2011-01-11 07:30:00,45,-1.39,-1.39,0,0,1,1,0,0,0,1,0,2011,2,1,1,41,24,-21,-2
1437,2011-01-11 10:00:00,31,1.52,1.32,0,1,0,0,1,0,0,1,0,2011,2,1,1,69,-50,13,1
1438,2011-01-11 19:22:00,37,1.55,1.55,0,1,0,1,0,0,0,1,0,2011,2,1,1,25,-10,24,2
1439,2011-01-12 08:30:00,41,-0.12,-0.16,0,0,1,0,1,0,0,0,1,2011,2,2,1,24,9,53,2
1440,2011-01-12 10:30:00,18,1.4,1.4,1,0,0,1,0,0,0,0,1,2011,2,2,1,30,5,26,2
1441,2011-01-12 14:00:00,25,-0.28,-0.28,1,0,0,1,0,0,0,0,1,2011,2,2,1,48,33,0,0
1442,2011-01-13 10:30:00,46,-0.16,-0.16,1,0,0,1,0,0,0,1,0,2011,2,3,1,57,26,9,0
1443,2011-01-14 09:55:00,58,-0.71,-0.74,0,0,1,1,0,0,1,0,0,2011,2,4,1,31,-11,23,2
1444,2011-01-14 10:00:00,5,1.32,1.29,0,1,0,0,0,1,0,0,1,2011,2,4,1,48,18,-9,0
1445,2011-01-18 08:30:00,21,-0.06,-0.06,0,0,1,1,0,0,0,0,1,2011,3,1,1,40,-19,28,2
1446,2011-01-18 09:00:00,66,0.51,0.47,0,1,0,1,0,0,1,0,0,2011,3,1,1,31,0,41,2
1447,2011-01-18 10:00:00,44,-0.55,-0.36,0,0,1,1,0,0,0,1,0,2011,3,1,1,84,58,-52,-2
1448,2011-01-20 08:30:00,69,0.69,0.84,0,1,0,1,0,0,1,0,0,2011,3,3,1,74,-60,-4,0
1449,2011-01-20 10:30:00,46,0.89,0.89,1,0,0,1,0,0,0,1,0,2011,3,3,1,46,-1,-16,-1
1450,2011-01-20 11:00:00,18,-1.32,-1.32,1,0,0,1,0,0,0,0,1,2011,3,3,1,73,-56,35,2
1451,2011-01-25 09:00:00,65,0.48,0.48,0,0,1,1,0,0,0,0,1,2011,4,1,1,39,25,24,2
1452,2011-01-25 09:59:00,64,-0.52,-0.52,0,0,1,1,0,0,0,1,0,2011,4,1,1,45,34,47,2
1453,2011-01-26 10:00:00,47,1.43,1.02,0,1,0,0,0,1,1,0,0,2011,4,2,1,29,-3,27,2
1454,2011-01-26 10:30:00,18,-1.0,-1.0,1,0,0,1,0,0,0,0,1,2011,4,2,1,41,2,4,0
1455,2011-01-26 14:15:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2011,4,2,1,52,-18,23,2
1456,2011-01-27 10:00:00,50,-0.31,-0.32,0,1,0,0,0,1,1,0,0,2011,4,3,1,39,-17,17,1
1457,2011-01-27 10:30:00,46,1.6,1.6,1,0,0,1,0,0,0,1,0,2011,4,3,1,29,7,-27,-2
1458,2011-01-28 09:55:00,63,0.06,0.75,0,1,0,1,0,0,0,0,1,2011,4,4,1,34,14,-78,-2
1459,2011-01-31 09:45:00,10,-0.48,-0.48,0,1,0,1,0,0,0,0,1,2011,5,0,1,24,-10,25,2
1460,2011-02-01 00:00:00,67,-1.55,-1.55,0,0,1,1,0,0,0,1,0,2011,5,1,1,12,4,-1,0
1461,2011-02-02 08:15:00,0,0.05,-0.69,0,1,0,0,0,1,1,0,0,2011,5,2,1,25,-6,-16,-1
1462,2011-02-02 10:30:00,18,-0.04,-0.04,1,0,0,1,0,0,0,0,1,2011,5,2,1,29,10,-8,0
1463,2011-02-03 10:30:00,46,-0.39,-0.39,1,0,0,1,0,0,0,1,0,2011,5,3,1,55,-20,6,0
1464,2011-02-07 15:00:00,12,-0.47,-0.34,0,1,0,0,1,0,0,1,0,2011,6,0,1,17,-3,1,0
1465,2011-02-08 07:30:00,45,0.53,0.53,1,0,0,1,0,0,0,1,0,2011,6,1,1,28,-10,1,0
1466,2011-02-08 10:00:00,37,-0.58,-0.58,0,0,1,1,0,0,0,1,0,2011,6,1,1,33,-8,38,2
1467,2011-02-09 10:30:00,18,0.08,0.08,1,0,0,1,0,0,0,0,1,2011,6,2,1,43,28,-25,-2
1468,2011-02-10 08:30:00,69,1.03,0.95,0,1,0,1,0,0,1,0,0,2011,6,3,1,54,-13,-6,0
1469,2011-02-10 10:00:00,31,0.01,-0.46,0,0,1,0,0,1,0,1,0,2011,6,3,1,40,-6,6,0
1470,2011-02-10 10:30:00,46,-0.12,-0.12,1,0,0,1,0,0,0,1,0,2011,6,3,1,38,-27,29,2
1471,2011-02-10 13:55:00,25,1.45,1.41,0,1,0,1,0,0,0,0,1,2011,6,3,1,17,-8,-9,0
1472,2011-02-11 08:30:00,68,-0.34,-0.33,1,0,0,1,0,0,1,0,0,2011,6,4,1,26,13,-13,-1
