,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
4044,2017-06-20 08:30:00,19,1.93,1,-0.59,0,0,1,0,1,0,0,0,0,1,2017,25,1,1,4,-3,2,-2,6,-5,5,-4,3,-4,4,-6,10,-4,22,12,-13,1
4045,2017-06-21 10:00:00,23,0.71,0,-0.46,0,0,1,0,1,0,0,0,0,1,2017,25,2,1,6,1,3,1,6,5,7,0,3,1,3,3,10,1,17,-7,5,1
4046,2017-06-21 10:30:00,18,-0.34,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,25,2,1,5,-1,5,-4,5,0,3,1,4,3,6,0,10,2,11,8,-4,1
4047,2017-06-22 08:30:00,69,6.91,0,0.34,0,1,0,0,1,0,0,1,0,0,2017,25,3,1,5,-4,4,-2,4,-5,6,-8,4,-7,3,-8,11,-8,15,9,-10,1
4048,2017-06-22 09:00:00,35,0.76,0,0.75,1,0,1,0,0,1,0,0,1,0,2017,25,3,1,5,-2,4,1,4,-1,2,-2,3,-3,4,-5,9,-3,13,-5,-6,1
4049,2017-06-22 10:00:00,7,-0.77,0,-1.2,0,0,0,1,0,0,1,0,1,0,2017,25,3,1,5,2,4,-1,7,-5,4,-6,4,-4,7,1,11,-5,10,1,-1,1
4050,2017-06-22 10:30:00,46,0.86,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,25,3,1,3,1,3,0,3,0,6,-3,3,-6,6,-3,9,-6,11,7,-10,1
4051,2017-06-23 10:00:00,47,0.29,0,2.41,1,0,1,0,0,1,0,0,0,1,2017,25,4,1,9,-9,9,-4,4,-7,7,-1,3,-2,7,3,15,-2,19,18,5,1
4052,2017-06-27 09:00:00,65,-1.53,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,26,1,1,10,7,8,11,4,9,4,11,3,9,5,11,13,9,15,4,0,1
4053,2017-06-27 09:59:00,64,0.34,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,26,1,1,8,-6,6,-10,4,-6,4,-8,6,-11,4,-10,15,-11,22,4,14,1
4054,2017-06-27 10:00:00,6,0.46,0,-0.34,0,0,1,0,1,0,0,1,0,0,2017,26,1,1,8,-6,6,-10,4,-6,4,-8,6,-11,4,-10,15,-11,22,4,14,1
4055,2017-06-28 10:00:00,50,-0.64,0,-1.15,1,0,0,1,0,0,1,0,0,1,2017,26,2,1,24,23,13,14,8,11,4,7,8,14,6,10,25,14,62,31,-6,1
4056,2017-06-28 10:30:00,18,0.56,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,26,2,1,12,1,7,0,6,1,7,2,7,0,16,-13,22,0,56,41,-14,1
4057,2017-06-29 10:30:00,46,-0.59,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,26,3,1,6,-4,3,-4,7,1,2,0,9,8,6,8,17,8,26,6,12,1
4058,2017-06-30 09:45:00,10,2.24,1,0.0,0,0,1,0,1,0,0,0,0,1,2017,26,4,1,5,-1,6,3,5,2,8,5,5,6,3,8,13,6,16,9,-4,1
4059,2017-06-30 10:00:00,63,0.95,0,-1.55,0,0,1,0,1,0,0,0,0,1,2017,26,4,1,8,3,5,4,3,6,5,4,4,4,5,0,9,4,15,1,-8,1
4060,2017-07-03 01:00:00,67,0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,27,0,1,3,-3,3,-1,1,0,1,0,2,0,2,0,5,0,11,7,-7,1
4061,2017-07-03 09:45:00,29,-0.6,0,-0.93,0,1,0,0,1,0,0,0,1,0,2017,27,0,1,6,3,4,6,3,7,11,1,5,0,8,7,14,1,17,-6,2,1
4062,2017-07-05 10:00:00,24,-1.5,0,-0.32,0,0,0,1,1,0,0,0,0,1,2017,27,2,1,4,1,4,-1,6,0,5,3,5,1,5,5,11,1,14,10,5,1
4063,2017-07-05 10:13:00,37,-1.69,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,27,2,1,5,3,5,1,5,5,4,4,4,5,4,5,8,5,14,4,12,1
4064,2017-07-06 08:15:00,0,-0.62,1,-2.63,1,0,0,1,0,0,1,1,0,0,2017,27,3,1,12,12,9,5,3,4,10,0,4,0,5,1,15,-1,37,18,3,1
4065,2017-07-06 09:45:00,30,2.46,1,-0.49,0,0,1,0,1,0,0,0,1,0,2017,27,3,1,3,0,7,5,5,8,7,4,6,3,2,5,10,3,14,4,8,1
4066,2017-07-06 10:00:00,40,0.7,0,0.0,0,0,1,0,1,0,0,1,0,0,2017,27,3,1,7,-4,6,-5,2,-3,8,0,6,-6,3,-5,10,-5,21,14,4,1
4067,2017-07-06 11:00:00,18,-1.02,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,27,3,1,5,-2,6,-5,5,-6,5,-2,2,-2,3,0,9,-2,14,9,6,1
4068,2017-07-07 10:30:00,46,1.52,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,27,4,1,6,1,3,4,3,3,2,4,7,8,4,11,12,8,21,-14,13,1
4069,2017-07-10 15:00:00,12,1.22,1,2.7,2,0,1,0,0,1,0,0,1,0,2017,28,0,1,2,-2,2,-2,1,-2,2,-2,1,-3,1,-3,3,-3,7,-2,-4,1
4070,2017-07-11 06:00:00,45,-1.13,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,28,1,1,3,0,2,0,2,0,1,0,2,-1,4,-5,7,-1,5,1,1,1
4071,2017-07-12 10:30:00,18,-1.14,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,28,2,1,10,5,6,8,8,13,9,8,9,16,7,20,25,16,31,-23,15,2
4072,2017-07-13 10:30:00,46,-0.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,28,3,1,5,2,7,5,5,8,4,10,5,12,14,4,16,12,24,-9,-15,0
4073,2017-07-13 13:58:00,25,-2.84,2,0.0,0,0,0,1,1,0,0,0,1,0,2017,28,3,1,4,2,3,3,2,2,3,4,3,4,2,4,6,4,8,5,9,1
4074,2017-07-17 08:30:00,21,-0.48,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,29,0,1,5,4,3,4,5,6,3,6,3,6,3,5,9,6,9,1,3,1
4075,2017-07-18 08:30:00,41,0.26,0,0.85,1,1,0,0,0,1,0,0,0,1,2017,29,1,1,9,-3,12,6,11,14,6,16,7,13,14,5,23,12,14,0,27,2
4076,2017-07-18 10:00:00,44,-1.38,1,-1.0,3,0,0,1,0,0,1,0,1,0,2017,29,1,1,5,2,4,2,3,1,1,2,3,1,6,-4,7,0,24,21,-6,1
4077,2017-07-18 16:00:00,66,2.34,1,43.49,3,0,1,0,0,1,0,0,1,0,2017,29,1,1,3,-1,2,-2,2,-1,1,-2,1,-2,2,-3,5,-3,8,-2,-4,1
4078,2017-07-19 10:30:00,18,-0.39,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,29,2,1,3,-1,8,-2,4,1,4,0,4,-1,4,2,9,-1,25,-18,-2,1
4079,2017-07-20 10:00:00,7,1.32,1,-1.83,0,0,1,0,0,0,1,0,1,0,2017,29,3,1,14,6,6,6,8,12,15,24,10,31,15,41,44,31,35,6,72,2
4080,2017-07-20 10:30:00,46,-1.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,29,3,1,28,15,15,21,18,30,25,31,6,26,11,31,55,26,74,33,30,2
4081,2017-07-24 10:00:00,23,-0.62,0,0.01,0,0,0,1,1,0,0,0,0,1,2017,30,0,1,4,-1,3,-2,3,0,4,-1,4,0,5,-2,7,0,19,-13,5,1
4082,2017-07-25 09:59:00,64,0.82,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,30,1,1,7,-5,10,-9,6,-5,7,-10,3,-10,2,-10,14,-8,32,1,-40,0
4083,2017-07-25 10:00:00,6,0.77,1,-1.85,1,0,1,0,0,0,1,1,0,0,2017,30,1,1,7,-5,10,-9,6,-5,7,-10,3,-10,2,-10,14,-8,32,1,-40,0
4084,2017-07-26 10:00:00,47,-0.16,0,-0.38,0,0,0,1,0,0,1,0,0,1,2017,30,2,1,6,-3,5,-6,4,-6,3,-6,5,-3,8,-9,12,-4,28,-13,1,1
4085,2017-07-26 10:30:00,18,-1.48,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,30,2,1,8,7,5,8,4,9,6,12,4,12,10,6,16,12,22,-17,6,1
4086,2017-07-26 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2017,30,2,1,56,37,24,55,17,48,20,44,15,55,11,51,79,55,56,15,75,2
4087,2017-07-27 10:30:00,46,-1.27,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,30,3,1,4,0,6,2,13,-10,4,-11,8,-14,10,-19,27,-15,23,-14,-26,0
4088,2017-07-28 10:00:00,63,0.28,0,-0.97,0,1,0,0,1,0,0,0,0,1,2017,30,4,1,8,4,11,10,6,12,7,7,3,6,9,10,15,6,18,6,28,2
4089,2017-07-31 09:45:00,10,-0.68,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,31,0,1,5,4,6,9,6,9,7,8,7,11,6,13,16,11,18,10,49,2
4090,2017-07-31 10:00:00,50,0.23,0,0.29,0,0,1,0,1,0,0,0,0,1,2017,31,0,1,7,-1,7,2,6,4,7,8,5,6,5,7,13,6,23,16,39,2
4091,2017-08-01 01:00:00,67,-0.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,31,1,1,3,1,2,0,2,-2,2,-1,1,-1,2,-1,4,-2,9,2,-14,1
4092,2017-08-01 09:45:00,29,0.6,0,6.24,1,1,0,0,1,0,0,0,1,0,2017,31,1,1,4,-2,8,4,11,9,23,18,6,16,9,13,27,17,14,6,-10,1
4093,2017-08-02 08:15:00,0,-0.19,0,2.42,1,0,0,1,0,1,0,1,0,0,2017,31,2,1,18,3,6,1,5,0,11,4,4,4,5,5,21,3,18,-5,-1,1
4094,2017-08-02 10:30:00,18,0.61,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,31,2,1,12,11,10,5,4,6,4,5,7,2,11,10,12,2,33,19,11,1
4095,2017-08-03 08:30:00,69,-0.28,0,1.41,0,1,0,0,1,0,0,1,0,0,2017,31,3,1,10,-10,5,-10,6,-15,7,-14,7,-9,6,-13,20,-9,31,27,-17,0
4096,2017-08-03 09:45:00,30,0.71,0,0.95,0,0,1,0,1,0,0,0,1,0,2017,31,3,1,9,6,5,7,9,2,17,14,14,15,6,16,28,15,22,-10,29,2
4097,2017-08-03 10:30:00,46,-0.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,31,3,1,11,-8,10,-2,3,-4,8,3,15,11,9,4,27,11,37,27,9,1
4098,2017-08-07 15:00:00,12,-0.47,1,-0.06,0,0,0,1,1,0,0,0,1,0,2017,32,0,1,2,-2,4,-4,1,-4,4,-3,2,-1,2,1,6,-1,8,3,0,1
4099,2017-08-08 06:00:00,45,2.73,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,32,1,1,4,-3,2,-2,1,-1,3,0,2,0,3,2,7,0,7,0,0,1
4100,2017-08-09 10:00:00,31,0.34,0,0.68,1,0,0,1,1,0,0,0,1,0,2017,32,2,1,13,10,9,2,7,7,24,22,7,20,6,23,32,20,56,-32,26,2
4101,2017-08-09 10:30:00,18,-1.5,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,32,2,1,6,0,6,0,3,0,15,9,5,5,9,9,20,5,37,29,12,1
4102,2017-08-10 10:30:00,46,-1.11,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,32,3,1,13,13,6,13,4,13,17,29,8,27,8,23,33,27,31,-18,23,2
4103,2017-08-10 14:00:00,25,1.29,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,32,3,1,3,-2,2,0,4,-2,4,-3,3,-1,2,-1,5,-1,8,2,19,2
4104,2017-08-15 16:00:00,66,0.14,0,0.18,0,0,1,0,1,0,0,0,1,0,2017,33,1,1,3,-1,1,0,1,0,1,-1,1,-2,2,-4,5,-2,6,5,-3,1
4105,2017-08-16 10:30:00,18,-2.27,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,33,2,1,7,5,3,5,4,8,5,11,3,11,14,-1,14,10,18,10,-7,1
4106,2017-08-17 10:00:00,7,-0.16,0,0.04,0,1,0,0,1,0,0,0,1,0,2017,33,3,1,19,6,9,9,6,9,14,8,8,6,4,4,23,6,50,32,10,1
4107,2017-08-17 10:30:00,46,1.33,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,33,3,1,17,-15,9,-7,12,1,5,-2,11,8,12,14,32,8,36,16,9,1
4108,2017-08-18 10:00:00,58,2.12,1,0.39,0,0,1,0,1,0,0,0,0,1,2017,33,4,1,21,10,14,3,7,2,11,4,10,-2,15,10,24,-2,25,-4,2,1
4109,2017-08-22 09:00:00,35,-0.96,1,-0.88,0,0,0,1,0,0,1,0,1,0,2017,34,1,1,8,2,4,3,4,1,5,-2,6,0,8,3,13,0,20,-6,-9,1
4110,2017-08-22 09:59:00,64,0.35,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,34,1,1,6,3,4,0,3,-1,4,2,5,-2,4,1,8,-1,18,-10,12,1
4111,2017-08-23 10:00:00,47,-1.36,1,1.43,1,0,0,1,0,1,0,0,0,1,2017,34,2,1,10,9,8,11,6,15,9,17,5,16,4,13,22,16,21,1,13,1
4112,2017-08-23 10:30:00,18,2.96,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,34,2,1,9,1,6,2,4,-1,5,-5,4,-3,9,5,12,-2,33,15,-8,1
4113,2017-08-24 08:30:00,69,-0.42,0,0.45,0,1,0,0,1,0,0,1,0,0,2017,34,3,1,9,-4,6,-3,4,-5,3,-3,2,-3,5,-4,13,-2,12,3,0,1
4114,2017-08-24 10:00:00,23,-1.12,0,-0.01,0,0,0,1,1,0,0,0,0,1,2017,34,3,1,5,4,4,1,4,-1,4,-1,3,-3,5,2,8,-3,14,-1,-1,1
4115,2017-08-24 10:30:00,46,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,34,3,1,5,-3,7,-7,3,-6,2,-7,10,-5,9,1,18,-4,10,6,1,1
4116,2017-08-29 09:00:00,65,0.48,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,35,1,1,4,3,4,5,6,0,6,2,2,4,4,2,7,4,31,-15,-10,1
4117,2017-08-29 10:00:00,6,0.33,0,-1.02,1,0,1,0,0,0,1,1,0,0,2017,35,1,1,18,-14,9,-6,8,-10,6,-12,7,-6,6,-4,18,-6,24,-7,3,1
4118,2017-08-30 08:15:00,0,1.06,1,1.12,1,0,1,0,0,1,0,1,0,0,2017,35,2,1,9,1,7,1,3,1,28,-12,11,-15,9,-6,30,-14,33,-31,18,2
4119,2017-08-30 10:30:00,18,-1.15,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,35,2,1,9,-7,8,-2,13,-12,7,-6,9,2,9,4,23,2,38,-21,16,2
4120,2017-08-31 09:45:00,10,0.06,0,0.0,0,1,0,0,1,0,0,0,0,1,2017,35,3,1,8,6,8,-1,7,0,13,-2,8,4,8,6,14,4,24,6,22,2
4121,2017-08-31 10:00:00,50,-0.57,0,-1.04,0,0,0,1,0,0,1,0,0,1,2017,35,3,1,13,-2,8,4,8,6,6,5,7,11,10,17,24,10,26,9,22,2
4122,2017-08-31 10:30:00,46,-0.43,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,35,3,1,6,2,6,0,4,-1,7,-6,13,2,26,20,34,2,26,14,25,2
4123,2017-09-01 01:00:00,67,-1.61,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,35,4,1,4,-4,4,-2,1,-2,2,-2,1,-1,4,-4,5,-1,11,-4,-2,1
4124,2017-09-01 09:45:00,29,1.9,1,-1.0,1,1,0,0,1,0,0,0,1,0,2017,35,4,1,12,-11,8,-15,7,-19,15,-21,12,-14,5,-15,34,-14,53,-23,-3,1
4125,2017-09-05 10:00:00,24,0.22,0,0.59,0,1,0,0,0,1,0,0,0,1,2017,36,1,1,17,16,7,20,7,20,4,18,5,15,7,21,26,16,18,-11,24,2
4126,2017-09-06 08:30:00,68,0.54,0,0.55,0,0,1,0,1,0,0,0,0,1,2017,36,2,1,8,5,4,6,3,9,6,9,4,7,5,3,13,7,20,7,-6,1
4127,2017-09-06 09:45:00,30,-1.15,1,3.19,1,0,0,1,1,0,0,0,1,0,2017,36,2,1,9,-7,4,-7,4,-5,20,-1,11,-1,10,-10,20,-1,16,-8,10,1
4128,2017-09-06 10:00:00,40,-0.27,0,0.0,0,0,0,1,1,0,0,1,0,0,2017,36,2,1,20,4,11,4,10,-5,7,-10,5,-6,5,-7,24,-6,20,-8,21,2
4129,2017-09-07 09:58:00,37,0.24,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,36,3,1,11,6,7,9,13,12,6,8,10,17,5,18,20,17,73,-42,23,2
4130,2017-09-07 10:30:00,46,0.35,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,36,3,1,10,-8,7,-12,9,-21,11,-11,7,-11,10,-8,22,-11,47,12,11,1
4131,2017-09-07 11:00:00,18,0.16,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,36,3,1,8,-7,8,0,11,3,16,18,8,13,7,10,27,13,22,4,-4,1
4132,2017-09-08 10:00:00,31,0.7,0,-0.89,1,0,0,1,1,0,0,0,1,0,2017,36,4,1,7,1,5,4,8,9,5,8,8,4,15,-1,19,4,27,-14,3,1
4133,2017-09-08 15:00:00,12,0.68,0,-0.32,0,0,1,0,0,0,1,0,1,0,2017,36,4,1,12,11,2,9,2,7,4,6,3,6,4,4,12,6,13,-4,8,1
4134,2017-09-12 06:00:00,45,0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,37,1,1,4,-2,1,-2,4,-2,6,3,2,3,6,-1,7,3,14,-2,-24,0
4135,2017-09-12 10:00:00,43,0.83,1,-0.75,0,0,1,0,1,0,0,0,0,1,2017,37,1,1,6,2,10,7,4,9,13,17,6,11,6,9,26,11,19,10,16,2
4136,2017-09-13 10:30:00,18,0.66,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,37,2,1,9,-9,7,-4,7,-2,5,0,4,1,6,2,13,1,51,-41,-21,0
4137,2017-09-13 13:59:00,25,0.67,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,37,2,1,2,-1,5,-3,1,-3,2,-1,2,-3,3,-5,5,-3,14,-3,-6,1
4138,2017-09-14 10:30:00,46,1.84,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,37,3,1,10,-7,7,-11,2,-11,10,-16,6,-15,6,-19,23,-15,17,11,-10,1
4139,2017-09-18 10:00:00,44,-0.93,1,-1.0,3,0,0,1,0,0,1,0,1,0,2017,38,0,1,6,3,4,1,3,0,3,3,7,1,5,-4,11,1,18,0,-9,1
4140,2017-09-18 16:00:00,66,-0.98,1,0.18,0,0,0,1,1,0,0,0,1,0,2017,38,0,1,3,0,2,-1,1,-2,2,-2,5,2,2,3,6,3,12,1,1,1
4141,2017-09-20 10:00:00,23,-1.12,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,38,2,1,6,4,5,-1,5,-4,8,3,7,-2,8,3,10,-2,11,3,-3,1
4142,2017-09-20 10:30:00,18,0.56,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,38,2,1,5,-2,5,0,5,1,3,1,3,-1,5,-4,7,-1,10,2,2,1
4143,2017-09-20 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,38,2,1,85,-63,31,-81,22,-65,40,-99,30,-118,19,-109,150,-118,85,10,-136,0
4144,2017-09-21 09:00:00,35,-0.48,0,0.13,0,0,0,1,1,0,0,0,1,0,2017,38,3,1,6,2,8,-4,6,0,5,-2,3,-2,6,-6,12,-2,25,11,5,1
4145,2017-09-21 10:00:00,7,0.66,0,0.04,0,0,1,0,1,0,0,0,1,0,2017,38,3,1,7,-2,8,-4,4,-4,7,-9,5,-4,6,-1,11,-4,21,7,10,1
4146,2017-09-21 10:30:00,46,0.71,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,38,3,1,6,-4,5,-5,5,-4,6,-8,6,-10,12,-2,15,-10,19,14,23,2
4147,2017-09-26 09:00:00,65,0.48,0,-0.1,3,1,0,0,1,0,0,0,1,0,2017,39,1,1,5,-1,2,0,6,4,2,5,8,-3,6,3,8,-3,15,9,-10,1
4148,2017-09-26 09:59:00,64,0.73,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,39,1,1,8,5,6,7,2,6,7,6,6,2,3,1,11,1,17,-10,-9,1
4149,2017-09-27 10:00:00,50,-1.94,1,0.19,0,0,0,1,1,0,0,0,0,1,2017,39,2,1,9,1,6,4,12,12,5,9,4,5,3,4,23,5,13,2,19,2
4150,2017-09-27 10:30:00,18,-2.12,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,39,2,1,10,-6,5,-2,6,1,6,5,13,13,17,2,23,12,23,7,15,2
4151,2017-09-28 10:30:00,46,-3.51,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,39,3,1,7,-6,5,-6,4,-4,4,-7,5,-8,11,-6,12,-8,21,1,-6,1
4152,2017-09-29 09:45:00,10,1.86,1,0.0,0,0,1,0,1,0,0,0,0,1,2017,39,4,1,18,-15,19,-17,12,-27,13,-18,8,-23,5,-22,32,-23,27,-4,-5,1
4153,2017-09-29 10:00:00,63,-0.3,0,-0.55,0,1,0,0,1,0,0,0,0,1,2017,39,4,1,13,9,8,4,5,5,6,7,5,5,5,7,13,6,37,-32,18,2
4154,2017-10-02 09:45:00,29,0.63,0,0.25,0,1,0,0,1,0,0,0,1,0,2017,40,0,1,8,-7,3,-9,6,-7,17,-21,13,-11,7,-14,25,-11,12,2,-23,0
4155,2017-10-03 01:00:00,67,8.84,2,0.0,0,0,1,0,1,0,0,0,1,0,2017,40,1,1,4,-3,3,-5,2,-4,5,-6,4,-6,5,-8,11,-6,6,2,7,1
4156,2017-10-04 08:15:00,0,0.09,0,-0.39,1,1,0,0,0,0,1,1,0,0,2017,40,2,1,14,-13,7,-17,4,-16,5,-16,8,-23,5,-19,25,-24,20,18,-30,0
4157,2017-10-04 09:45:00,30,0.24,0,-0.79,0,1,0,0,1,0,0,0,1,0,2017,40,2,1,4,1,8,8,4,5,13,-7,7,-7,3,-7,21,-6,17,-8,-1,1
4158,2017-10-04 10:00:00,40,2.52,1,0.0,0,0,1,0,1,0,0,1,0,0,2017,40,2,1,13,-12,7,-12,3,-12,7,-13,5,-11,6,-8,17,-11,17,-1,-9,1
4159,2017-10-04 10:30:00,18,-1.78,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,40,2,1,5,4,3,3,7,8,9,1,7,3,6,3,11,3,21,-4,7,1
4160,2017-10-05 10:00:00,24,0.92,0,-0.34,0,0,1,0,1,0,0,0,0,1,2017,40,3,1,9,-2,10,5,8,9,4,9,4,12,3,10,20,13,22,-7,-11,1
4161,2017-10-05 10:30:00,46,-1.24,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,40,3,1,9,-3,4,-5,4,-6,6,-12,4,-14,9,-18,20,-14,23,13,-28,0
4162,2017-10-06 10:00:00,31,-0.37,0,1.28,1,0,1,0,1,0,0,0,1,0,2017,40,4,1,11,-8,7,-12,11,-4,5,-5,31,21,8,20,40,21,18,-2,25,2
4163,2017-10-06 15:00:00,12,-0.51,0,-0.46,0,0,0,1,0,0,1,0,1,0,2017,40,4,1,3,-1,2,-2,2,-3,2,-3,3,-1,3,-1,5,-1,10,3,1,1
4164,2017-10-10 06:00:00,45,-2.11,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,41,1,1,8,-3,4,-6,6,-8,2,-9,2,-11,1,-11,17,-11,32,24,-23,0
4165,2017-10-10 10:00:00,37,-3.3,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,41,1,1,6,3,5,1,3,1,3,0,3,1,6,3,8,1,26,18,4,1
4166,2017-10-11 10:00:00,43,-0.19,0,-0.55,0,1,0,0,1,0,0,0,0,1,2017,41,2,1,4,-1,5,-5,4,-7,3,-10,3,-10,5,-9,15,-9,21,13,-2,1
4167,2017-10-12 10:30:00,46,1.02,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,41,3,1,7,0,7,4,3,4,3,6,4,8,4,8,11,8,18,-7,3,1
4168,2017-10-12 11:00:00,18,-0.22,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,41,3,1,5,-3,2,-3,11,-7,2,-7,5,-5,2,-3,13,-4,18,15,-10,1
4169,2017-10-16 08:30:00,21,0.91,1,0.0,0,0,1,0,1,0,0,0,0,1,2017,42,0,1,9,-2,6,-1,5,-3,6,-8,8,-1,5,2,13,0,18,-10,2,1
4170,2017-10-17 08:30:00,41,0.37,0,0.25,0,1,0,0,1,0,0,0,0,1,2017,42,1,1,7,-3,5,-6,3,-5,5,-7,5,-7,5,-12,12,-7,12,2,-18,0
4171,2017-10-17 10:00:00,44,1.19,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,42,1,1,10,-4,5,-8,4,-7,3,-6,3,-7,6,-2,10,-7,17,-3,5,1
4172,2017-10-17 16:00:00,66,1.17,1,-0.77,0,0,1,0,1,0,0,0,1,0,2017,42,1,1,1,-1,1,-1,0,-1,1,-1,1,0,1,-1,2,0,5,-2,-2,1
4173,2017-10-18 10:30:00,18,-0.29,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,42,2,1,7,5,4,7,7,10,6,6,5,7,7,9,13,7,17,-4,4,1
4174,2017-10-19 10:00:00,7,-2.3,1,0.05,0,0,0,1,1,0,0,0,1,0,2017,42,3,1,6,2,4,2,4,-1,4,1,2,-1,5,-3,8,-1,22,14,0,1
4175,2017-10-19 10:30:00,46,-0.55,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,42,3,1,4,1,7,5,11,14,4,11,4,9,7,10,18,9,11,2,3,1
4176,2017-10-20 10:00:00,23,1.14,0,0.0,0,0,1,0,1,0,0,0,0,1,2017,42,4,1,6,0,3,0,4,-3,5,-3,5,2,5,7,13,1,22,-14,-3,1
4177,2017-10-20 14:00:00,25,1.15,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,42,4,1,3,-2,10,-11,14,-6,9,-13,6,-9,5,-7,18,-8,7,2,-10,1
4178,2017-10-24 09:59:00,64,-0.58,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,43,1,1,4,1,6,6,9,8,8,10,10,14,6,14,20,15,11,-1,3,1
4179,2017-10-25 09:00:00,35,1.11,0,2.39,1,0,1,0,0,1,0,0,1,0,2017,43,2,1,9,7,7,14,9,19,6,21,6,19,5,16,22,19,16,-2,33,2
4180,2017-10-25 10:00:00,47,4.89,2,0.08,0,0,1,0,1,0,0,0,0,1,2017,43,2,1,11,-5,6,-9,21,8,11,12,8,11,4,8,29,12,17,14,9,1
4181,2017-10-25 10:30:00,18,1.16,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,43,2,1,5,0,7,6,6,11,4,9,5,5,9,5,13,5,29,15,0,1
4182,2017-10-26 10:00:00,50,-0.18,0,-1.04,0,0,0,1,0,0,1,0,0,1,2017,43,3,1,11,4,11,-3,8,3,4,5,5,2,5,3,13,3,77,-60,-25,0
4183,2017-10-26 10:30:00,46,0.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,43,3,1,5,-4,8,-11,4,-12,9,-15,7,-18,6,-19,22,-18,28,-12,-22,0
