,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
133,2007-12-03 10:00:00,17,0.49,0.49,1,0,0,1,0,0,1,2007,49,0,1,9,2,0,10,2,-1,16,9,6,7,6,-3,11,6,0,8,3,-3,22,-1,1,0
134,2007-12-05 08:15:00,0,1.65,1.65,0,1,0,0,1,0,1,2007,49,2,1,21,-10,-7,43,-45,-39,17,-39,6,17,-40,1,22,-50,-11,16,-40,9,25,7,-40,-2
135,2007-12-05 10:00:00,18,-0.34,-0.34,0,0,1,1,0,0,1,2007,49,2,1,21,-2,0,8,-1,4,17,4,4,8,6,1,18,-4,-7,9,-2,3,38,-16,0,0
136,2007-12-07 10:00:00,28,1.12,1.19,1,0,0,0,1,0,1,2007,49,4,1,13,-1,0,10,1,0,14,3,3,22,14,11,13,12,-4,8,12,1,29,-9,2,0
137,2007-12-10 10:00:00,24,0.06,0.77,0,1,0,0,1,0,1,2007,50,0,1,11,-7,-5,9,-12,-4,8,-13,-3,9,-9,4,6,-12,-3,11,-17,-5,22,4,-10,-1
138,2007-12-11 14:15:00,15,0.45,0.45,1,0,0,1,0,0,1,2007,50,1,1,50,-14,-11,29,-35,-21,23,-21,12,33,-32,-9,15,-31,1,15,-22,7,50,5,-53,-2
139,2007-12-12 08:30:00,31,-0.8,-0.25,1,0,0,1,0,0,1,2007,50,2,1,20,8,11,12,8,2,21,-5,-16,13,2,7,18,10,9,24,21,12,46,3,-5,0
140,2007-12-14 08:30:00,7,1.79,1.79,0,1,0,1,0,0,1,2007,50,4,1,47,-37,-36,19,-26,11,15,-16,9,14,-21,-4,15,-12,9,16,-25,-11,64,9,-39,-2
141,2007-12-17 09:00:00,30,1.14,0.99,0,1,0,0,0,1,1,2007,51,0,1,23,6,6,10,8,3,7,8,0,8,6,-1,10,4,-2,13,-6,-9,23,-3,-8,0
142,2007-12-18 08:30:00,3,0.65,0.58,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,10,9,-2,7,7,0,6,6,-3,5,8,0,7,7,-2,33,9,14,1
143,2007-12-27 08:30:00,8,-0.67,-1.19,0,0,1,0,0,1,1,2007,52,3,1,18,3,6,35,33,28,16,35,2,10,38,2,8,40,3,18,53,13,26,1,57,2
144,2007-12-27 10:00:00,4,1.46,1.56,0,1,0,0,1,0,1,2007,52,3,1,12,0,0,9,-3,-2,14,5,7,8,1,-5,9,-4,-5,6,-2,2,18,-8,37,2
145,2007-12-28 10:00:00,21,-1.38,-0.92,0,0,1,0,0,1,1,2007,52,4,1,26,22,22,19,24,1,13,22,-1,13,25,0,9,21,-4,9,21,0,39,8,11,1
146,2007-12-31 10:00:00,14,0.76,0.71,0,1,0,1,0,0,1,2007,52,0,1,18,-12,-12,28,-24,-12,21,-40,-15,37,-11,29,17,-21,-9,18,-35,-13,63,-41,-96,-2
147,2008-01-02 10:00:00,17,-1.68,-1.68,0,0,1,1,0,0,1,2008,1,2,1,37,37,35,14,38,1,19,49,10,14,54,6,11,49,-5,20,34,-15,49,-5,86,2
148,2008-01-03 08:15:00,0,-0.38,-0.34,1,0,0,0,0,1,1,2008,1,3,1,21,-4,2,34,-26,-21,16,-17,9,39,-44,-26,14,-47,-2,10,-46,1,42,-20,-33,-2
149,2008-01-04 10:00:00,18,-0.15,-0.15,0,1,0,1,0,0,1,2008,1,4,1,35,-12,-11,20,-20,-6,21,-25,2,15,-23,3,11,-18,2,15,-19,-1,77,-23,0,0
150,2008-01-08 10:00:00,24,-0.44,0.35,0,0,1,0,1,0,1,2008,2,1,1,24,-5,-7,16,-7,-3,9,-6,3,9,-12,-6,15,-23,-12,13,-15,8,36,20,-11,-1
151,2008-01-11 08:30:00,31,-1.65,-1.43,0,0,1,1,0,0,1,2008,2,4,1,28,-3,-5,14,1,4,12,1,0,14,10,6,13,13,2,18,16,2,34,0,7,0
152,2008-01-16 08:30:00,7,-0.45,-0.45,1,0,0,1,0,0,1,2008,3,2,1,27,1,2,26,-12,-14,17,-8,5,16,3,8,18,-9,-12,14,-6,1,42,18,20,1
153,2008-01-16 09:00:00,30,0.53,0.68,0,1,0,1,0,0,1,2008,3,2,1,11,-4,-5,15,7,11,13,9,3,11,5,-4,21,17,11,15,11,-5,39,1,9,0
154,2008-01-17 08:30:00,3,-1.15,-0.99,0,0,1,1,0,0,1,2008,3,3,1,26,-20,-22,15,-26,-1,21,-18,8,21,-30,-15,17,-22,5,21,-14,3,42,8,-6,0
155,2008-01-18 10:00:00,28,1.53,1.45,0,1,0,0,1,0,1,2008,3,4,1,16,-6,-6,9,-6,-1,12,-5,-2,10,-11,-5,10,-8,2,11,-12,-5,40,-24,-29,-2
156,2008-01-24 08:30:00,32,0.45,0.49,0,1,0,1,0,0,1,2008,4,3,1,25,10,12,10,10,-2,10,14,2,16,19,6,15,24,3,12,24,1,38,-22,56,2
157,2008-01-24 10:00:00,14,-0.09,-0.15,0,0,1,1,0,0,1,2008,4,3,1,17,8,6,19,23,13,25,9,-14,10,12,1,12,13,1,15,20,5,35,13,17,1
158,2008-01-28 10:00:00,21,-0.48,0.01,0,0,1,0,0,1,1,2008,5,0,1,18,-8,-8,12,-7,-2,14,-2,7,12,1,3,14,3,5,13,-3,-5,62,42,8,0
159,2008-01-29 08:30:00,8,1.6,1.47,0,1,0,0,1,0,1,2008,5,1,1,13,-6,-5,8,-6,1,14,-7,-1,11,-11,-5,11,-12,-2,13,-15,-5,28,-12,-15,-1
160,2008-01-29 10:00:00,4,0.86,1.12,0,1,0,0,1,0,1,2008,5,1,1,10,-2,-3,16,-15,-11,20,-16,-1,12,-17,0,11,-13,3,18,1,14,18,-1,4,0
161,2008-01-30 08:15:00,0,0.84,0.84,0,1,0,1,0,0,1,2008,5,2,1,39,-22,-24,22,-35,-13,20,-40,-5,32,-13,29,17,-11,3,16,-21,-12,42,8,-36,-2
162,2008-01-30 08:30:00,1,-1.33,-0.26,0,0,1,0,1,0,1,2008,5,2,1,32,27,29,17,29,3,16,19,-12,12,13,-7,10,16,3,16,17,4,52,-37,10,1
163,2008-01-30 14:15:00,15,0.45,1.73,1,0,0,1,0,0,1,2008,5,2,1,51,54,51,34,49,-6,23,58,10,13,53,-4,19,62,7,20,61,-1,80,9,56,2
164,2008-02-01 10:00:00,17,1.61,1.61,0,1,0,1,0,0,1,2008,5,4,1,38,-15,-16,34,-42,-29,27,-29,13,24,-11,18,16,-12,-1,17,-10,1,115,-72,9,0
165,2008-02-05 10:00:00,18,-1.73,-1.72,0,0,1,1,0,0,1,2008,6,1,1,15,-3,-2,14,-4,0,18,7,11,15,-4,-10,21,-6,-2,13,-6,-1,70,-36,-8,0
166,2008-02-07 08:30:00,32,-0.41,-0.4,0,0,1,1,0,0,1,2008,6,3,1,16,-1,1,43,-34,-34,27,-41,-3,12,-43,1,41,-87,-38,24,-70,18,47,-12,-52,-2
167,2008-02-07 10:00:00,24,0.03,-0.62,0,0,1,0,0,1,1,2008,6,3,1,19,14,16,18,13,-3,18,14,4,20,24,12,18,14,-10,9,18,5,34,8,-16,-1
168,2008-02-14 08:30:00,31,0.84,0.69,0,1,0,1,0,0,1,2008,7,3,1,19,-13,-9,11,-12,0,11,-12,1,13,-17,-6,10,-15,1,19,-27,-12,31,11,-35,-2
169,2008-02-15 09:00:00,30,0.04,0.12,0,0,1,1,0,0,1,2008,7,4,1,14,7,7,14,8,-1,16,8,3,8,8,0,8,11,4,10,9,2,28,7,14,1
170,2008-02-15 09:55:00,28,-1.06,-1.16,0,0,1,0,0,1,1,2008,7,4,1,16,8,9,28,27,18,14,20,-7,10,24,5,19,8,-15,13,11,-2,21,2,8,0
171,2008-02-25 10:00:00,14,1.15,1.11,0,1,0,1,0,0,1,2008,9,0,1,18,-14,-11,18,-18,-4,9,-14,-2,12,-14,-3,10,-14,-1,12,-18,-4,34,-4,-1,0
172,2008-02-26 08:30:00,23,0.91,0.91,0,1,0,1,0,0,1,2008,9,1,1,16,0,0,22,9,8,14,6,-3,9,7,0,10,7,0,12,7,1,29,-12,-3,0
173,2008-02-26 10:00:00,4,-1.34,-1.31,0,0,1,0,0,1,1,2008,9,1,1,21,14,14,15,12,-1,11,14,2,11,11,2,9,14,2,11,16,5,33,-5,4,0
174,2008-02-27 08:30:00,8,0.24,-0.22,0,0,1,0,0,1,1,2008,9,2,1,17,2,0,22,-9,-12,19,-9,0,21,-23,-13,11,-21,1,13,-15,4,32,7,39,2
175,2008-02-27 10:00:00,21,0.57,1.57,0,0,1,1,0,0,1,2008,9,2,1,23,4,3,19,-3,-8,15,-5,0,19,5,8,11,0,-4,13,3,3,74,42,42,2
176,2008-02-28 08:30:00,26,-0.96,0.67,0,0,1,1,0,0,1,2008,9,3,1,28,6,7,14,5,-1,16,0,-7,12,2,-1,12,-6,-5,21,8,15,53,24,15,1
177,2008-03-03 10:00:00,17,-0.07,-0.07,1,0,0,1,0,0,1,2008,10,0,1,21,-2,0,18,-15,-8,49,-28,-15,22,-40,-13,33,-49,-5,19,-49,-1,63,49,-75,-2
178,2008-03-05 08:15:00,0,-1.6,-1.58,0,0,1,0,0,1,1,2008,10,2,1,20,2,1,18,11,7,16,13,5,13,8,-4,26,27,19,21,36,9,32,11,27,2
179,2008-03-05 10:00:00,18,0.7,0.72,0,1,0,1,0,0,1,2008,10,2,1,22,-17,-17,11,-16,1,13,-16,0,18,-22,-4,13,-24,1,20,-8,16,23,10,48,2
180,2008-03-06 10:00:00,24,0.52,-0.36,0,1,0,0,1,0,1,2008,10,3,1,18,9,8,20,11,0,13,13,3,22,25,12,19,13,-12,13,12,-1,41,1,17,1
181,2008-03-11 08:30:00,31,0.22,0.36,0,1,0,0,1,0,1,2008,11,1,1,49,-30,-30,50,-54,-23,27,-72,-17,28,-87,-14,40,-112,-25,19,-104,7,67,-12,-97,-2
182,2008-03-14 08:30:00,7,-1.63,-1.63,0,0,1,1,0,0,1,2008,11,4,1,34,-10,-14,26,-28,-14,17,-29,-2,24,-38,-12,16,-29,9,22,-19,9,52,35,45,2
183,2008-03-14 09:55:00,28,0.46,0.56,0,1,0,0,1,0,1,2008,11,4,1,35,19,14,38,58,34,47,21,-38,35,45,24,30,32,-13,27,8,-21,103,68,2,0
184,2008-03-17 09:00:00,30,-0.17,-0.08,0,1,0,1,0,0,1,2008,12,0,1,21,4,3,17,8,4,15,8,-1,52,-30,-39,27,-10,20,24,-27,-17,61,-17,-16,-1
185,2008-03-18 14:15:00,15,0.45,-0.29,1,0,0,1,0,0,1,2008,12,1,1,44,-3,-9,46,11,16,21,6,-6,24,1,-4,21,2,3,16,-7,-12,59,-16,-92,-2
186,2008-03-24 10:00:00,14,1.43,1.53,0,1,0,1,0,0,1,2008,13,0,1,33,-37,-33,13,-40,-5,15,-38,2,12,-36,0,12,-35,0,12,-40,-6,63,-13,-53,-2
187,2008-03-25 10:00:00,4,-1.26,-1.03,0,0,1,0,1,0,1,2008,13,1,1,20,5,3,23,14,9,15,11,-1,10,10,0,11,12,3,15,8,-4,30,-1,9,0
188,2008-03-26 08:30:00,8,-1.48,-1.52,0,0,1,0,1,0,1,2008,13,2,1,25,3,5,14,2,-2,18,-8,-10,11,-9,-2,12,-15,-6,13,-10,5,38,-3,-9,0
189,2008-03-26 10:00:00,21,1.3,1.49,0,1,0,0,1,0,1,2008,13,2,1,15,3,2,12,-6,-8,13,-2,5,10,-1,4,8,-1,1,13,5,5,32,3,11,1
190,2008-03-27 08:30:00,32,0.57,0.31,1,0,0,1,0,0,1,2008,13,3,1,41,-29,-25,19,-32,-4,29,-56,-21,13,-59,-1,20,-55,5,16,-49,4,55,-16,-7,0
191,2008-04-01 10:00:00,17,0.39,0.39,0,1,0,1,0,0,1,2008,14,1,1,20,-5,-3,36,-20,-16,20,-6,13,25,-27,-21,25,-40,-12,21,-25,14,34,-7,-3,0
192,2008-04-02 08:15:00,0,0.25,0.17,0,1,0,1,0,0,1,2008,14,2,1,41,-31,-30,17,-19,13,21,-34,-15,20,-41,-5,16,-29,11,14,-37,-7,80,-31,-3,0
193,2008-04-03 10:00:00,18,0.57,0.58,0,1,0,1,0,0,1,2008,14,3,1,36,-32,-33,20,-33,-3,23,-43,-11,19,-30,13,15,-32,-2,13,-30,5,42,21,39,2
194,2008-04-08 10:00:00,24,-0.56,-0.26,0,0,1,0,1,0,1,2008,15,1,1,18,-5,-6,15,-5,1,10,-1,3,15,-5,-5,11,1,4,12,-2,-2,45,35,-23,-2
195,2008-04-11 09:55:00,28,-1.02,-0.98,0,0,1,0,0,1,1,2008,15,4,1,12,0,0,13,3,3,15,12,7,15,8,-4,11,7,0,16,-6,-12,39,5,3,0
196,2008-04-15 08:30:00,23,0.4,0.4,0,1,0,1,0,0,1,2008,16,1,1,29,-17,-14,27,-36,-18,24,-31,5,18,-21,8,10,-23,-4,14,-16,6,42,0,-38,-2
197,2008-04-15 09:00:00,30,-0.15,-0.16,0,1,0,0,0,1,1,2008,16,1,1,28,-18,-15,19,-26,-8,12,-22,3,23,-34,-12,11,-34,1,15,-25,8,56,-8,-13,-1
198,2008-04-17 08:30:00,32,0.32,0.37,1,0,0,1,0,0,1,2008,16,3,1,17,-8,-6,23,2,8,17,-12,-14,21,7,18,22,19,13,16,19,-1,85,-40,13,1
199,2008-04-22 10:00:00,14,-0.28,-0.21,0,1,0,1,0,0,1,2008,17,1,1,18,-13,-14,23,-2,13,18,-3,-4,28,16,18,15,23,8,29,47,23,56,20,48,2
200,2008-04-24 08:30:00,8,0.75,0.77,0,1,0,0,1,0,1,2008,17,3,1,47,-32,-31,24,-45,-14,29,-60,-14,21,-52,9,23,-43,8,13,-48,-5,55,21,-62,-2
201,2008-04-24 10:00:00,21,-0.83,-0.82,0,0,1,0,0,1,1,2008,17,3,1,41,26,25,22,15,-10,13,11,-3,20,-3,-15,11,2,7,14,7,6,69,-1,-52,-2
202,2008-04-29 10:00:00,4,0.48,0.58,1,0,0,0,1,0,1,2008,18,1,1,27,0,1,15,-6,-11,17,-11,-5,12,-9,1,25,6,16,21,15,8,48,33,11,1
203,2008-04-30 08:15:00,0,0.41,0.64,0,1,0,1,0,0,1,2008,18,2,1,25,1,3,14,-7,-7,20,-7,-1,34,3,12,14,8,1,14,-2,-9,42,-13,33,2
204,2008-04-30 08:30:00,1,1.71,1.68,0,1,0,1,0,0,1,2008,18,2,1,34,10,12,14,15,1,14,5,-9,13,10,4,22,24,15,15,23,-3,48,-22,33,2
205,2008-04-30 14:15:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,18,2,1,49,-23,-25,39,5,32,36,33,28,21,31,2,32,59,27,16,59,-1,49,-3,50,2
206,2008-05-01 10:00:00,17,0.09,0.09,0,1,0,1,0,0,1,2008,18,3,1,24,-14,-13,17,-27,-12,19,-12,15,13,-17,-6,15,-28,-9,16,-23,6,46,-10,-23,-2
207,2008-05-05 10:00:00,18,0.77,0.79,0,1,0,1,0,0,1,2008,19,0,1,28,-27,-26,22,-43,-15,17,-38,7,12,-32,5,18,-23,9,13,-17,5,44,1,13,1
208,2008-05-07 10:00:00,24,0.51,-0.96,1,0,0,0,0,1,1,2008,19,2,1,23,-11,-13,14,-7,4,11,-12,-5,14,-16,-4,10,-16,3,13,-14,1,31,14,-6,0
209,2008-05-09 08:30:00,31,0.89,0.71,0,1,0,1,0,0,1,2008,19,4,1,22,-12,-13,26,-2,14,19,-11,-10,12,-7,2,15,-15,-6,13,-15,-1,28,-1,-18,-1
210,2008-05-14 08:30:00,7,-0.53,-0.53,0,0,1,1,0,0,1,2008,20,2,1,35,27,28,26,40,10,16,42,1,19,25,-16,12,27,-2,13,31,4,40,-9,6,0
211,2008-05-15 09:00:00,30,0.63,0.36,0,1,0,0,0,1,1,2008,20,3,1,31,16,18,14,7,-9,10,10,1,18,19,10,18,13,-6,11,18,5,47,13,-20,-1
212,2008-05-16 08:30:00,3,1.6,1.63,0,1,0,1,0,0,1,2008,20,4,1,27,-17,-16,31,-34,-17,12,-34,6,13,-37,-3,22,-50,-12,16,-46,4,40,29,-20,-1
213,2008-05-16 09:55:00,28,-0.26,-0.27,0,0,1,0,0,1,1,2008,20,4,1,20,10,11,15,13,1,26,36,23,20,42,6,20,57,15,14,56,-2,48,26,105,2
214,2008-05-20 08:30:00,23,-0.49,-0.49,0,0,1,1,0,0,1,2008,21,1,1,32,13,16,21,11,-3,15,9,-3,14,9,1,14,16,9,14,14,-2,36,6,11,1
215,2008-05-22 08:30:00,32,0.14,0.11,0,1,0,1,0,0,1,2008,21,3,1,32,-29,-27,20,-16,10,16,-21,-4,20,-16,6,18,-20,-6,18,-19,5,39,4,-14,-1
216,2008-05-23 10:00:00,14,-0.28,-0.32,0,1,0,1,0,0,1,2008,21,4,1,24,-8,-9,12,-10,-2,9,-7,1,12,-6,4,15,-4,4,19,2,4,28,-4,18,1
217,2008-05-28 08:30:00,8,1.18,1.18,0,1,0,0,1,0,1,2008,22,2,1,44,-36,-35,16,-27,9,13,-24,5,10,-21,3,16,-16,5,15,-24,-6,58,4,1,0
218,2008-05-29 08:30:00,26,0.73,0.33,1,0,0,1,0,0,1,2008,22,3,1,22,12,11,16,17,3,20,26,8,12,16,-10,14,6,-8,21,-7,-13,36,-18,-33,-2
219,2008-06-02 10:00:00,17,-0.13,-0.13,0,1,0,1,0,0,1,2008,23,0,1,24,-16,-12,14,-7,8,14,1,7,9,3,2,15,9,7,12,13,2,32,8,21,2
220,2008-06-04 08:15:00,0,0.69,0.54,0,1,0,1,0,0,1,2008,23,2,1,23,-14,-13,19,-18,-6,19,-11,7,12,-13,0,22,2,16,17,9,6,36,1,-16,-1
221,2008-06-04 10:00:00,18,0.21,0.19,0,1,0,1,0,0,1,2008,23,2,1,18,-3,-2,16,3,6,18,8,5,13,7,-1,13,8,-3,11,11,3,50,-27,-6,0
222,2008-06-05 08:30:00,32,1.51,1.53,0,1,0,1,0,0,1,2008,23,3,1,33,-24,-23,41,12,36,25,2,-9,31,23,19,28,32,9,56,73,40,48,-8,147,2
223,2008-06-09 10:00:00,24,1.77,1.76,0,1,0,1,0,0,1,2008,24,0,1,32,-12,-12,20,-9,-1,19,-15,-8,16,-16,-1,19,-16,2,19,-16,1,105,-66,9,0
224,2008-06-10 08:30:00,31,-0.45,-0.02,0,0,1,0,1,0,1,2008,24,1,1,16,-4,-1,15,-4,0,17,6,8,9,7,0,16,-1,-8,9,-3,-1,36,12,-15,-1
225,2008-06-13 08:30:00,7,0.35,0.35,1,0,0,1,0,0,1,2008,24,4,1,41,8,12,23,-11,-18,23,-14,2,23,-16,2,15,-22,-9,29,-3,19,46,18,-6,0
226,2008-06-13 09:55:00,28,-0.01,0.04,0,0,1,1,0,0,1,2008,24,4,1,24,16,14,19,5,-11,18,11,2,14,9,-3,14,4,-2,18,15,12,37,-11,34,2
227,2008-06-16 09:00:00,30,1.54,1.63,0,1,0,1,0,0,1,2008,25,0,1,23,14,11,13,17,6,9,20,4,18,27,7,14,31,8,9,26,-4,47,27,-14,-1
228,2008-06-19 08:30:00,32,-0.54,-0.5,0,0,1,1,0,0,1,2008,25,3,1,18,-6,-6,18,-3,3,16,5,7,12,1,-2,13,0,-2,17,12,12,32,-6,-6,0
229,2008-06-24 10:00:00,4,-0.7,-0.57,0,0,1,0,1,0,1,2008,26,1,1,34,29,25,14,25,2,18,33,7,15,43,5,11,44,1,12,39,-7,56,11,11,1
230,2008-06-25 08:30:00,8,-0.05,-0.11,1,0,0,0,0,1,1,2008,26,2,1,13,-9,-8,9,-8,0,13,-13,-3,9,-14,-1,14,-9,6,9,-6,1,31,16,3,0
231,2008-06-25 10:00:00,21,0.28,0.36,0,0,1,1,0,0,1,2008,26,2,1,15,-7,-8,11,-9,-3,8,-10,0,7,-10,0,8,-6,7,8,-8,-2,23,6,-38,-2
232,2008-06-25 14:09:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,26,2,1,80,15,16,28,21,7,35,40,14,36,64,25,19,61,-4,34,80,19,80,9,101,2
233,2008-06-26 10:00:00,14,-0.65,-0.55,0,1,0,1,0,0,1,2008,26,3,1,12,7,7,12,15,8,16,15,3,10,22,7,15,8,-11,13,2,-11,20,-9,21,2
234,2008-07-01 10:00:00,17,1.11,1.11,0,1,0,1,0,0,1,2008,27,1,1,44,-35,-35,20,-29,7,43,0,31,19,-9,-9,11,-11,-2,12,-14,-7,67,-12,-12,-1
235,2008-07-02 08:15:00,0,-1.01,-1.07,0,0,1,0,0,1,1,2008,27,2,1,41,38,32,18,33,-5,18,23,-11,14,29,8,14,34,2,20,37,3,55,19,35,2
236,2008-07-03 10:00:00,18,-1.65,-1.65,0,0,1,1,0,0,1,2008,27,3,1,34,26,24,21,12,-11,14,11,-2,20,-5,-17,18,-11,-4,12,-17,-6,42,-20,-34,-2
237,2008-07-08 10:00:00,24,-0.54,-0.64,0,0,1,0,1,0,1,2008,28,1,1,18,11,11,22,-7,-17,16,2,9,13,-2,-5,14,-12,-9,16,2,14,20,-11,-14,-1
238,2008-07-10 08:30:00,32,1.76,1.75,0,1,0,1,0,0,1,2008,28,3,1,17,-3,-2,8,-4,0,9,-5,0,14,-8,-3,11,-3,2,16,5,7,26,5,13,1
239,2008-07-11 08:30:00,31,0.73,0.54,0,1,0,1,0,0,1,2008,28,4,1,20,-16,-17,26,-1,11,16,-6,-3,13,-11,-3,14,-1,8,15,0,2,76,65,43,2
240,2008-07-11 09:55:00,28,1.0,0.91,0,1,0,1,0,0,1,2008,28,4,1,10,-3,-4,17,-12,-10,14,-11,3,19,-1,9,12,1,2,16,11,9,85,45,5,0
241,2008-07-16 08:30:00,7,1.23,1.23,0,1,0,1,0,0,1,2008,29,2,1,40,5,8,16,3,-3,15,10,5,12,9,-2,8,5,-2,13,6,1,52,-25,-4,0
242,2008-07-16 09:00:00,30,-0.91,-0.83,0,0,1,0,0,1,1,2008,29,2,1,18,5,7,10,2,-2,8,1,2,15,-7,-8,16,-20,-12,13,-24,-5,40,2,-3,0
243,2008-07-17 08:30:00,3,1.48,1.43,0,1,0,1,0,0,1,2008,29,3,1,29,-12,-8,26,-30,-14,19,-45,-14,16,-36,10,16,-27,7,15,-34,-7,33,15,0,0
244,2008-07-24 10:00:00,14,-1.22,-1.19,0,0,1,1,0,0,1,2008,30,3,1,32,25,26,18,34,10,16,28,-6,10,29,1,15,19,-9,9,18,-2,53,20,-9,0
245,2008-07-25 08:30:00,8,1.19,1.22,0,1,0,0,1,0,1,2008,30,4,1,31,-19,-14,18,-10,8,15,-13,-3,17,-16,-4,8,-18,-2,10,-20,-4,55,-32,-21,-2
246,2008-07-25 10:00:00,21,1.02,1.2,0,1,0,0,1,0,1,2008,30,4,1,26,-17,-17,9,-17,0,16,-23,-7,18,-20,3,18,-11,8,12,-15,-4,37,-3,-7,0
247,2008-07-29 10:00:00,4,1.28,1.25,0,1,0,0,1,0,1,2008,31,1,1,28,-25,-24,23,-44,-16,36,-57,-17,16,-65,-9,16,-60,4,14,-54,7,54,-18,-76,-2
248,2008-07-30 08:15:00,0,0.28,0.28,0,1,0,1,0,0,1,2008,31,2,1,35,-24,-27,16,-18,6,11,-22,-5,21,-21,1,15,-24,-4,12,-22,1,41,-4,-50,-2
249,2008-07-31 08:30:00,1,-0.49,0.08,0,0,1,0,1,0,1,2008,31,3,1,56,44,39,42,71,31,15,68,-3,13,63,-5,16,70,6,14,71,3,62,0,31,2
250,2008-08-01 10:00:00,17,-0.95,-0.95,0,1,0,1,0,0,1,2008,31,4,1,35,10,11,21,18,8,16,10,-8,11,8,-2,14,12,5,25,2,-10,52,26,9,0
251,2008-08-05 10:00:00,18,0.17,0.17,0,1,0,1,0,0,1,2008,32,1,1,12,0,0,10,2,2,9,-2,-5,10,4,5,12,1,-1,9,2,2,18,2,-20,-1
252,2008-08-05 14:13:00,15,0.0,-0.45,1,0,0,1,0,0,1,2008,32,1,1,33,-11,-11,22,-1,9,17,-14,-13,13,-16,-2,19,-1,14,18,-18,-17,47,9,-14,-1
253,2008-08-07 10:00:00,24,0.43,0.37,0,1,0,0,0,1,1,2008,32,3,1,30,-27,-28,14,-25,1,14,-16,8,13,-22,-4,10,-25,-1,11,-25,0,61,-18,-16,-1
254,2008-08-12 08:30:00,31,1.0,0.9,0,1,0,1,0,0,1,2008,33,1,1,23,5,9,33,28,22,19,25,-7,25,22,-2,13,23,0,15,33,8,65,26,26,2
255,2008-08-14 08:30:00,7,0.96,0.96,0,1,0,1,0,0,1,2008,33,3,1,62,19,21,20,27,9,14,27,2,34,9,-19,20,-5,-15,17,-5,1,72,27,-25,-2
256,2008-08-15 09:00:00,30,-0.94,-0.33,0,0,1,0,1,0,1,2008,33,4,1,20,-1,1,17,-8,-7,14,-14,-5,22,-11,4,13,-16,-4,12,-16,-2,42,1,-42,-2
257,2008-08-15 09:55:00,28,0.82,1.42,1,0,0,0,1,0,1,2008,33,4,1,17,-8,-9,14,-7,0,18,2,9,15,-1,-4,15,6,8,16,12,7,79,-54,-21,-2
258,2008-08-25 10:00:00,14,1.1,1.22,0,1,0,1,0,0,1,2008,35,0,1,18,-5,-1,13,-12,-8,12,-9,3,9,-12,-2,12,-13,-1,12,-19,-4,30,10,-12,-1
259,2008-08-27 08:30:00,8,-0.47,-0.44,0,1,0,0,1,0,1,2008,35,2,1,41,-33,-27,19,-30,4,13,-23,6,17,-33,-11,20,-43,-10,15,-50,-7,48,19,-38,-2
260,2008-08-28 08:30:00,26,1.63,0.05,0,1,0,1,0,0,1,2008,35,3,1,34,-29,-23,18,-19,3,16,-10,9,15,-11,1,12,-13,-2,31,9,26,73,-12,11,1
261,2008-09-02 10:00:00,17,-1.29,-1.29,1,0,0,1,0,0,1,2008,36,1,1,22,13,13,22,32,17,9,31,4,2,32,2,2,32,1,2,31,-1,42,22,35,2
262,2008-09-04 08:15:00,0,-0.13,-0.43,1,0,0,0,0,1,1,2008,36,3,1,13,-5,-4,8,-7,-1,9,-3,4,47,-20,-21,38,-28,-7,18,-24,6,52,24,-9,0
263,2008-09-04 10:00:00,18,0.3,0.3,0,1,0,1,0,0,1,2008,36,3,1,23,-13,-15,23,-33,-18,12,-28,4,12,-31,-4,12,-39,-6,23,-55,-15,58,-14,-116,-2
264,2008-09-09 10:00:00,24,-0.79,-0.76,0,0,1,0,1,0,1,2008,37,1,1,30,21,19,16,32,11,22,14,-19,14,13,-1,18,1,-7,13,-2,-3,74,-9,77,2
265,2008-09-11 08:30:00,31,-1.42,-1.69,0,0,1,0,0,1,1,2008,37,3,1,33,16,16,15,15,-1,36,-12,-26,17,-15,-4,15,-22,-9,18,-24,-3,52,6,-47,-2
266,2008-09-12 09:55:00,28,1.66,1.4,0,1,0,0,1,0,1,2008,37,4,1,34,-32,-32,21,-27,6,17,-21,6,18,-8,17,16,-7,2,13,2,4,55,7,66,2
267,2008-09-16 08:30:00,7,-0.24,-0.24,1,0,0,1,0,0,1,2008,38,1,1,15,-4,-3,19,-14,-9,37,14,28,14,9,-7,15,6,-3,24,-8,-14,83,57,-50,-2
268,2008-09-16 09:00:00,30,-1.44,-1.49,0,0,1,1,0,0,1,2008,38,1,1,34,-9,-9,27,-5,3,18,-17,-12,15,-21,-3,36,-38,-13,26,-55,-16,61,8,-50,-2
