,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_30_after,reaction_min_0_30_after
5290,2016-10-12 10:00:00,43,-3.46,2,-0.82,0,0,0,2,2,0,0,0,0,1,2016,41,2,1,34,15,-15,0
5291,2016-10-13 08:30:00,69_41,4.41,0,-20.13,0,2,3,0,5,0,0,1,0,1,2016,41,3,2,18,6,-12,0
5292,2016-10-13 10:30:00,46,-1.7,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,41,3,1,19,4,-9,0
5293,2016-10-13 11:00:00,18,-2.7,3,0.0,0,3,0,0,3,0,0,1,0,0,2016,41,3,1,22,1,-2,0
5294,2016-10-14 08:30:00,17_60_49_16,2.59,0,-0.6599999999999999,0,3,8,0,5,3,3,3,0,1,2016,41,4,4,19,-5,-18,1
5295,2016-10-14 10:00:00,5_58,-4.14,3,18.240000000000002,0,0,0,4,1,3,0,1,1,0,2016,41,4,2,28,-1,-18,1
5296,2016-10-14 16:00:00,25,0.34,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,41,4,1,13,-11,-1,0
5297,2016-10-17 08:30:00,21,-1.7,2,0.0,0,0,0,2,2,0,0,0,0,1,2016,42,0,1,13,2,-4,0
5298,2016-10-17 09:15:00,9_42,-2.5,0,-8.64,2,0,0,4,0,0,4,0,0,2,2016,42,0,2,16,10,-7,0
5299,2016-10-18 08:30:00,13_8,-4.2299999999999995,0,0.0,0,3,0,3,6,0,0,2,0,0,2016,42,1,2,17,-6,-26,1
5300,2016-10-18 10:00:00,44,-0.4,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,42,1,1,18,-4,-3,0
5301,2016-10-18 16:00:00,66,0.36,1,-0.2,1,0,1,0,1,0,0,0,1,0,2016,42,1,1,6,2,-2,0
5302,2016-10-19 08:30:00,4_36,9.940000000000001,5,-5.050000000000001,0,0,3,2,5,0,0,1,0,1,2016,42,2,2,20,-10,-8,0
5303,2016-10-19 10:30:00,18,-9.18,3,0.0,0,3,0,0,3,0,0,1,0,0,2016,42,2,1,14,4,-12,0
5304,2016-10-20 08:30:00,69_53,-4.800000000000001,3,-2.31,0,0,3,3,6,0,0,2,0,0,2016,42,3,2,17,-5,-20,1
5305,2016-10-20 10:00:00,7_23,2.22,2,-2.9,2,1,2,0,1,0,2,0,1,1,2016,42,3,2,36,-11,-22,1
5306,2016-10-20 10:30:00,46,-1.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,42,3,1,33,-26,-7,0
5307,2016-10-24 09:45:00,32,1.7,1,-1.2,0,0,1,0,1,0,0,0,1,0,2016,43,0,1,12,3,-12,0
5308,2016-10-25 09:00:00,65_35,0.69,0,0.0,0,1,1,0,2,0,0,0,2,0,2016,43,1,2,23,-12,-2,0
5309,2016-10-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,43,1,1,10,0,-10,0
5310,2016-10-25 10:00:00,37_6,-0.9800000000000004,1,-2.94,3,0,1,3,1,0,3,1,1,0,2016,43,1,2,10,0,-10,0
5311,2016-10-26 08:30:00,34_59,2.83,1,-0.76,1,0,1,1,0,1,1,0,2,0,2016,43,2,2,16,9,-8,0
5312,2016-10-26 09:45:00,33,2.43,2,1.03,0,0,1,0,0,1,0,0,1,0,2016,43,2,1,30,18,-15,0
5313,2016-10-26 10:00:00,47,-0.36,0,-3.0,2,0,0,2,0,0,2,0,0,1,2016,43,2,1,29,8,-9,0
5314,2016-10-26 10:30:00,18,-1.6500000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,43,2,1,31,-23,-7,0
5315,2016-10-27 08:30:00,69_14_20,-1.42,0,0.5299999999999999,0,6,0,2,5,3,0,2,0,1,2016,43,3,3,9,-1,-13,0
5316,2016-10-27 10:00:00,50,0.2,0,-0.32,0,0,2,0,2,0,0,0,0,1,2016,43,3,1,15,0,-7,0
5317,2016-10-27 10:30:00,46,-0.61,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,43,3,1,22,1,-13,0
5318,2016-10-28 08:30:00,2_1_22,3.18,3,-1.4000000000000001,0,2,5,0,4,3,0,1,0,2,2016,43,4,3,23,5,-10,0
5319,2016-10-28 10:00:00,63,-2.36,2,-2.22,0,0,0,2,2,0,0,0,0,1,2016,43,4,1,21,15,-2,0
5320,2016-10-31 08:30:00,15_52_51,0.0,0,-2.24,2,5,0,0,3,0,2,0,1,2,2016,44,0,3,8,-2,-2,0
5321,2016-10-31 09:45:00,10,-2.02,2,0.0,0,0,0,2,2,0,0,0,0,1,2016,44,0,1,13,-3,-1,0
5322,2016-11-01 01:00:00,67,1.48,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,44,1,1,7,1,-1,0
5323,2016-11-01 09:45:00,29,-1.41,0,-3.51,1,1,0,0,1,0,0,0,1,0,2016,44,1,1,18,12,-8,0
5324,2016-11-01 10:00:00,37_11_38_39,-0.59,2,-0.25,0,3,2,1,6,0,0,1,3,0,2016,44,1,4,13,1,-2,0
5325,2016-11-02 08:15:00,0,-5.64,0,15.84,6,0,0,3,0,3,0,1,0,0,2016,44,2,1,21,14,-7,0
5326,2016-11-02 10:30:00,18,-17.759999999999998,6,0.0,0,3,0,0,3,0,0,1,0,0,2016,44,2,1,28,20,-6,0
5327,2016-11-02 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,44,2,1,28,-16,-18,1
5328,2016-11-03 08:30:00,69_56_57,-9.419999999999998,4,3.04,5,0,0,7,5,2,0,1,0,2,2016,44,3,3,18,-8,-2,0
5329,2016-11-03 09:45:00,30,0.0,0,-4.2,1,1,0,0,1,0,0,0,1,0,2016,44,3,1,15,-1,-13,0
5330,2016-11-03 10:00:00,24_40,-1.7600000000000002,3,1.18,0,2,0,3,3,2,0,1,0,1,2016,44,3,2,17,4,-16,0
5331,2016-11-03 10:30:00,46,-0.24,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,44,3,1,17,5,-4,0
5332,2016-11-04 08:30:00,68_48_70_3,3.9599999999999995,0,10.68,3,3,5,3,5,6,0,3,0,1,2016,44,4,4,35,2,-6,0
5333,2016-11-07 15:00:00,12,0.3,0,0.68,1,0,1,0,0,1,0,0,1,0,2016,45,0,1,6,0,-2,0
5334,2016-11-08 06:00:00,45,-0.69,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,1,1,8,-4,-3,0
5335,2016-11-08 10:00:00,43,-1.34,2,-0.62,0,0,0,2,2,0,0,0,0,1,2016,45,1,1,12,6,-2,0
5336,2016-11-09 10:00:00,31,0.35,0,-4.47,1,0,1,0,1,0,0,0,1,0,2016,45,2,1,56,-39,-16,0
5337,2016-11-09 10:30:00,18,-0.75,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,45,2,1,39,-18,-24,1
5338,2016-11-10 08:30:00,69,5.34,3,0.0,3,0,3,0,3,0,0,1,0,0,2016,45,3,1,33,23,-5,0
5339,2016-11-10 10:30:00,46,-0.21,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,3,1,41,17,-20,1
5340,2016-11-10 14:00:00,25,3.64,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,45,3,1,20,13,-2,0
5341,2016-11-11 10:00:00,58,6.6899999999999995,3,-2.13,3,0,3,0,0,0,3,1,0,0,2016,45,4,1,42,-25,-7,0
5342,2016-11-15 08:30:00,17_60_41_21,4.75,3,10.209999999999999,3,2,8,0,4,6,0,2,0,2,2016,46,1,4,39,-8,-25,1
5343,2016-11-15 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,46,1,1,22,-2,-6,0
5344,2016-11-16 08:30:00,49_16,-5.77,5,0.0,0,0,0,5,5,0,0,1,0,1,2016,46,2,2,27,12,-6,0
5345,2016-11-16 09:15:00,9_42,-2.66,0,-5.48,2,0,0,4,2,0,2,0,0,2,2016,46,2,2,21,0,-1,0
5346,2016-11-16 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,2,1,24,-8,-7,0
5347,2016-11-16 10:30:00,18,-3.0300000000000002,3,0.0,0,3,0,0,3,0,0,1,0,0,2016,46,2,1,26,-9,-24,1
5348,2016-11-16 16:00:00,66,-0.84,1,-0.51,2,0,0,1,0,0,1,0,1,0,2016,46,2,1,12,1,-2,0
5349,2016-11-17 08:30:00,69_13_4_8_36_53,11.999999999999998,10,0.0,3,3,8,6,17,0,0,5,0,1,2016,46,3,6,34,-16,-25,1
5350,2016-11-17 10:30:00,46,-1.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,3,1,35,-25,-17,0
5351,2016-11-18 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,4,1,28,-14,-8,0
5352,2016-11-22 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,1,1,13,8,-24,1
5353,2016-11-22 10:00:00,23,3.02,2,-3.5,0,0,2,0,2,0,0,0,0,1,2016,47,1,1,13,8,-24,1
5354,2016-11-23 08:30:00,69_14_20,5.43,8,-13.15,0,0,5,3,6,0,2,2,0,1,2016,47,2,3,48,-21,-20,1
5355,2016-11-23 09:00:00,35,0.38,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,2,1,59,-52,-10,0
5356,2016-11-23 09:45:00,32,-0.26,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,33,-18,-19,1
5357,2016-11-23 10:00:00,47_63,3.68,4,-6.26,2,0,2,2,2,0,2,0,0,2,2016,47,2,2,19,2,-22,1
5358,2016-11-23 10:30:00,18,-0.99,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,47,2,1,34,-8,-7,0
5359,2016-11-23 12:00:00,46,-4.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,32,20,-5,0
5360,2016-11-25 08:30:00,34_59,0.0,1,-0.91,0,0,1,1,2,0,0,0,2,0,2016,47,4,2,12,5,-6,0
5361,2016-11-25 09:45:00,33,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,4,1,30,22,-12,0
5362,2016-11-29 08:30:00,55_54,3.07,0,-5.880000000000001,0,1,3,0,4,0,0,1,1,0,2016,48,1,2,25,-8,-4,0
5363,2016-11-29 09:00:00,65,-1.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,48,1,1,29,-6,-13,0
5364,2016-11-29 10:00:00,6,5.13,3,11.7,3,0,3,0,0,3,0,1,0,0,2016,48,1,1,36,16,-3,0
5365,2016-11-30 08:15:00,0,12.09,3,-3.7199999999999998,3,0,3,0,0,0,3,1,0,0,2016,48,2,1,32,1,-6,0
5366,2016-11-30 08:30:00,15_52_51,-0.010000000000000231,3,6.3100000000000005,2,2,1,2,2,3,0,0,1,2,2016,48,2,3,32,-9,-8,0
5367,2016-11-30 09:45:00,10,2.8,2,0.0,0,0,2,0,2,0,0,0,0,1,2016,48,2,1,59,-50,-17,0
5368,2016-11-30 10:00:00,50,-0.26,0,-0.34,0,0,0,2,2,0,0,0,0,1,2016,48,2,1,38,-25,-12,0
5369,2016-11-30 10:30:00,18,-0.96,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,48,2,1,25,-14,-5,0
5370,2016-12-01 00:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,13,2,-5,0
5371,2016-12-01 08:30:00,69,-3.42,3,0.0,3,0,0,3,3,0,0,1,0,0,2016,48,3,1,21,-13,-10,0
5372,2016-12-01 09:45:00,29,-4.47,0,-0.95,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,36,-28,-11,0
5373,2016-12-01 10:00:00,11_38_39,2.55,0,0.51,0,1,4,0,4,1,0,1,2,0,2016,48,3,3,40,-28,-17,0
5374,2016-12-01 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,24,-10,-6,0
5375,2016-12-02 08:30:00,48_70_3,11.07,6,-2.37,3,3,3,3,6,0,3,3,0,0,2016,48,4,3,42,-7,-31,1
5376,2016-12-05 09:45:00,30,-1.06,0,-0.1,1,1,0,0,1,0,0,0,1,0,2016,49,0,1,48,26,-14,0
5377,2016-12-05 10:00:00,40,1.71,3,0.0,0,0,3,0,3,0,0,1,0,0,2016,49,0,1,42,34,-15,0
5378,2016-12-06 08:30:00,68_61_62,-1.24,0,-9.43,2,2,1,2,5,0,0,0,1,2,2016,49,1,3,24,5,-17,0
5379,2016-12-06 10:00:00,37_24,1.8900000000000001,1,2.32,0,0,3,0,1,2,0,0,1,1,2016,49,1,2,21,-1,-3,0
5380,2016-12-07 10:00:00,43,0.0,0,12.92,4,2,0,0,0,2,0,0,0,1,2016,49,2,1,16,7,-6,0
5381,2016-12-07 10:30:00,18,-0.6000000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,49,2,1,30,25,-4,0
5382,2016-12-07 15:00:00,12,-0.34,0,2.22,1,0,0,1,0,1,0,0,1,0,2016,49,2,1,12,2,-1,0
5383,2016-12-08 08:30:00,69,0.0,0,0.0,3,3,0,0,3,0,0,1,0,0,2016,49,3,1,186,-52,-66,1
5384,2016-12-08 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,49,3,1,60,-49,-14,0
5385,2016-12-09 10:00:00,31_58,3.24,3,3.5999999999999996,4,1,3,0,1,3,0,1,1,0,2016,49,4,2,27,-20,-7,0
5386,2016-12-12 14:00:00,25,-1.76,2,0.0,0,0,0,1,1,0,0,0,1,0,2016,50,0,1,10,-1,-5,0
5387,2016-12-13 06:00:00,45,4.51,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,1,1,17,-6,-8,0
5388,2016-12-13 08:30:00,41,0.0,0,-1.02,0,2,0,0,2,0,0,0,0,1,2016,50,1,1,30,9,-13,0
5389,2016-12-14 08:30:00,17_60_49_16,1.0600000000000003,2,-6.3,6,0,5,6,5,0,6,3,0,1,2016,50,2,4,16,5,-15,0
5390,2016-12-14 09:15:00,9_42,-1.96,0,-0.9000000000000001,0,2,0,2,2,2,0,0,0,2,2016,50,2,2,23,8,-9,0
5391,2016-12-14 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,2,1,16,4,-7,0
5392,2016-12-14 10:30:00,18,-2.2199999999999998,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,50,2,1,23,18,-6,0
5393,2016-12-14 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,50,2,1,79,-3,-35,1
5394,2016-12-15 08:30:00,69_21_13_8_53_19,6.460000000000001,5,-0.52,3,11,5,0,16,0,0,4,0,2,2016,50,3,6,35,0,-7,0
5395,2016-12-15 09:45:00,32,0.0,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,22,2,-25,1
5396,2016-12-15 10:00:00,44,2.79,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,36,-9,-15,0
5397,2016-12-15 10:30:00,46,-6.54,2,0.0,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,44,-20,-12,0
5398,2016-12-15 16:00:00,66,0.77,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,16,-7,-3,0
5399,2016-12-16 08:30:00,4_36,-5.84,2,1.0499999999999998,6,0,0,5,2,3,0,1,0,1,2016,50,4,2,33,-31,-10,0
5400,2016-12-19 09:45:00,33,-1.37,1,-0.35,0,0,0,1,1,0,0,0,1,0,2016,51,0,1,26,18,-10,0
5401,2016-12-21 10:00:00,23,1.3,0,-5.26,2,0,2,0,0,0,2,0,0,1,2016,51,2,1,15,-4,-7,0
5402,2016-12-21 10:30:00,18,-8.76,3,0.0,0,3,0,0,3,0,0,1,0,0,2016,51,2,1,15,-5,-11,0
5403,2016-12-22 08:30:00,69_14_20_28_27,1.9100000000000001,6,-9.91,3,1,8,3,7,0,5,3,1,1,2016,51,3,5,21,-13,-14,0
5404,2016-12-22 09:00:00,35,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,24,-10,-5,0
5405,2016-12-22 10:00:00,7_15_52_51,-9.55,4,-0.07000000000000006,1,0,0,6,3,2,1,0,2,2,2016,51,3,4,36,17,-19,1
5406,2016-12-22 10:30:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,48,30,-28,1
5407,2016-12-23 10:00:00,47_63,0.82,2,-4.06,0,2,2,0,4,0,0,0,0,2,2016,51,4,2,15,4,-7,0
5408,2016-12-27 09:00:00,65,-0.56,0,-2.24,0,1,0,0,1,0,0,0,1,0,2016,52,1,1,10,0,-8,0
5409,2016-12-27 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,52,1,1,7,2,-2,0
5410,2016-12-27 10:00:00,6,4.0200000000000005,3,5.550000000000001,3,0,3,0,0,3,0,1,0,0,2016,52,1,1,7,2,-2,0
5411,2016-12-28 10:00:00,50,-4.86,2,0.0,0,0,0,2,2,0,0,0,0,1,2016,52,2,1,15,-3,-4,0
5412,2016-12-29 08:30:00,69_34_59,3.900000000000001,4,0.69,3,0,3,2,4,0,1,1,2,0,2016,52,3,3,14,-7,-4,0
5413,2016-12-29 10:30:00,46,-2.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,52,3,1,17,8,-3,0
5414,2016-12-29 11:00:00,18,-3.75,0,0.0,0,3,0,0,3,0,0,1,0,0,2016,52,3,1,35,31,-12,0
5415,2016-12-30 09:45:00,10,-1.04,0,0.0,0,0,0,2,2,0,0,0,0,1,2016,52,4,1,28,-5,-4,0
5416,2017-01-03 09:45:00,29,-1.41,0,-0.18,1,1,0,0,1,0,0,0,1,0,2017,1,1,1,17,12,-62,1
5417,2017-01-03 10:00:00,11_38_39,6.1,1,-0.14,0,0,5,0,5,0,0,1,2,0,2017,1,1,3,48,0,-20,1
5418,2017-01-04 00:00:00,67,1.32,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,1,2,1,7,-4,-1,0
5419,2017-01-05 08:15:00,0,-1.83,0,-0.12,0,0,0,3,3,0,0,1,0,0,2017,1,3,1,24,-3,-11,0
5420,2017-01-05 08:30:00,69,6.24,3,-9.0,0,0,3,0,3,0,0,1,0,0,2017,1,3,1,38,6,-20,1
5421,2017-01-05 09:45:00,30,1.52,1,-1.28,0,0,1,0,1,0,0,0,1,0,2017,1,3,1,26,9,-4,0
5422,2017-01-05 10:00:00,40,0.6000000000000001,0,0.0,0,0,3,0,3,0,0,1,0,0,2017,1,3,1,27,12,-16,0
5423,2017-01-05 10:30:00,46,-5.39,3,0.0,0,1,0,0,1,0,0,0,1,0,2017,1,3,1,48,30,-5,0
5424,2017-01-05 11:00:00,18,-10.56,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,1,3,1,64,51,-18,1
5425,2017-01-06 08:30:00,68_48_70_3,-2.24,2,-0.8200000000000003,0,3,3,5,8,3,0,3,0,1,2017,1,4,4,76,11,-27,1
5426,2017-01-06 10:00:00,24,-1.86,0,-0.58,0,0,0,2,2,0,0,0,0,1,2017,1,4,1,34,10,-7,0
5427,2017-01-09 15:00:00,12,1.31,1,-0.14,0,0,1,0,1,0,0,0,1,0,2017,2,0,1,16,15,-18,1
5428,2017-01-10 06:00:00,45,5.89,3,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,1,1,20,-7,-5,0
5429,2017-01-10 10:00:00,31_43,-1.1400000000000001,0,-9.469999999999999,5,0,0,3,1,0,2,0,1,1,2017,2,1,2,35,21,-13,0
5430,2017-01-11 10:00:00,37,0.79,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,2,1,45,-32,-20,1
5431,2017-01-11 10:30:00,18,-4.74,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,2,2,1,43,-37,-7,0
5432,2017-01-12 08:30:00,69_41,-1.5899999999999999,5,-7.680000000000001,0,0,3,2,5,0,0,1,0,1,2017,2,3,2,35,-11,-11,0
5433,2017-01-12 10:30:00,46,-0.06,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,2,3,1,43,25,-19,1
5434,2017-01-12 14:00:00,25,-0.24,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,2,3,1,17,-2,-2,0
5435,2017-01-13 08:30:00,17_60_49_16,-0.09999999999999976,0,2.97,0,0,6,5,5,6,0,3,0,1,2017,2,4,4,53,24,-2,0
5436,2017-01-13 10:00:00,5_58,-4.07,1,-1.55,0,3,0,1,3,0,1,1,1,0,2017,2,4,2,54,-45,-6,0
5437,2017-01-17 08:30:00,21,-0.54,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,3,1,1,35,-28,-15,0
5438,2017-01-18 08:30:00,13_8,0.0,0,0.0,0,6,0,0,6,0,0,2,0,0,2017,3,2,2,32,-22,-12,0
5439,2017-01-18 09:15:00,9_42,-1.04,0,-6.28,2,4,0,0,2,0,2,0,0,2,2017,3,2,2,19,3,-8,0
5440,2017-01-18 10:00:00,44,-0.56,0,-1.83,3,0,0,1,0,0,1,0,1,0,2017,3,2,1,24,16,-1,0
5441,2017-01-18 16:00:00,66,0.17,0,-0.05,0,0,1,0,1,0,0,0,1,0,2017,3,2,1,27,-12,-3,0
5442,2017-01-19 08:30:00,69_4_36_53,6.52,8,-9.34,0,3,8,0,11,0,0,3,0,1,2017,3,3,4,48,4,-30,1
5443,2017-01-19 10:30:00,46,-0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,3,3,1,32,-18,-16,0
5444,2017-01-19 11:00:00,18,-3.75,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,3,3,1,46,5,-19,1
5445,2017-01-24 09:45:00,32,0.49,0,-1.2,0,0,1,0,1,0,0,0,1,0,2017,4,1,1,23,11,-7,0
5446,2017-01-24 10:00:00,64_23,-0.14,1,6.14,4,0,1,2,1,2,0,0,1,1,2017,4,1,2,32,9,-19,1
5447,2017-01-25 09:00:00,35,0.77,0,-2.24,0,0,1,0,0,0,1,0,1,0,2017,4,2,1,11,1,-17,0
5448,2017-01-25 10:30:00,18,-2.61,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,4,2,1,24,22,-9,0
5449,2017-01-26 08:30:00,69_34_59,-2.3,3,-11.99,5,1,0,4,3,0,2,1,2,0,2017,4,3,3,43,-30,-10,0
5450,2017-01-26 09:45:00,33,0.43,1,1.74,1,0,1,0,0,1,0,0,1,0,2017,4,3,1,32,-17,-6,0
5451,2017-01-26 10:00:00,7_47,-2.44,2,3.0200000000000005,0,1,0,2,0,3,0,0,1,1,2017,4,3,2,32,-12,-9,0
5452,2017-01-26 10:30:00,46,-0.11,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,4,3,1,20,5,-6,0
5453,2017-01-27 08:30:00,14_20_2_1,-5.140000000000001,2,-1.3300000000000005,0,5,0,5,7,3,0,2,0,2,2017,4,4,4,38,-1,-18,1
5454,2017-01-27 10:00:00,63,-0.44,0,-0.1,2,2,0,0,2,0,0,0,0,1,2017,4,4,1,25,0,-4,0
5455,2017-01-30 08:30:00,15_52_51,1.26,0,1.2,0,2,2,1,4,1,0,0,1,2,2017,5,0,3,23,-3,-7,0
5456,2017-01-30 10:00:00,50,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2017,5,0,1,25,12,-3,0
5457,2017-01-31 08:30:00,22,-2.2,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,5,1,1,22,-9,-8,0
5458,2017-01-31 09:00:00,65,3.35,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,5,1,1,20,-1,0,0
5459,2017-01-31 09:45:00,10,-2.54,2,0.0,0,0,0,2,2,0,0,0,0,1,2017,5,1,1,35,29,-4,0
5460,2017-01-31 10:00:00,6,-0.66,0,-0.8400000000000001,3,0,0,3,0,0,3,1,0,0,2017,5,1,1,52,43,-19,1
5461,2017-02-01 00:00:00,67,-0.72,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,5,2,1,6,-2,-1,0
5462,2017-02-01 08:15:00,0,7.83,3,-0.21000000000000002,0,0,3,0,3,0,0,1,0,0,2017,5,2,1,37,-18,-13,0
5463,2017-02-01 09:45:00,29,-2.24,0,-1.35,0,1,0,0,1,0,0,0,1,0,2017,5,2,1,21,-13,-21,1
5464,2017-02-01 10:00:00,11_38_39,1.87,0,0.0,0,0,4,1,5,0,0,1,2,0,2017,5,2,3,23,-1,-3,0
5465,2017-02-01 10:30:00,18,-7.470000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,5,2,1,23,-15,-5,0
5466,2017-02-01 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,5,2,1,37,-14,-37,1
5467,2017-02-02 08:30:00,69_56_57,-0.5999999999999999,0,-2.23,0,0,3,4,5,2,0,1,0,2,2017,5,3,3,13,8,-5,0
5468,2017-02-02 10:30:00,46,-0.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,5,3,1,16,-7,-13,0
5469,2017-02-03 08:30:00,48_70_3,11.43,6,-13.56,6,0,3,6,6,0,3,3,0,0,2017,5,4,3,63,-6,-50,1
5470,2017-02-03 09:45:00,30,1.4,1,-1.31,0,0,1,0,1,0,0,0,1,0,2017,5,4,1,37,18,-10,0
5471,2017-02-03 10:00:00,24_40,-1.58,0,-0.6,0,0,0,5,5,0,0,1,0,1,2017,5,4,2,25,-4,-5,0
5472,2017-02-07 08:30:00,68,-0.58,0,-11.18,0,2,0,0,2,0,0,0,0,1,2017,6,1,1,21,-11,-6,0
5473,2017-02-07 10:00:00,37_43,-0.59,0,-0.24,0,3,0,0,3,0,0,0,1,1,2017,6,1,2,12,0,-6,0
5474,2017-02-07 15:00:00,12,-1.47,1,0.56,0,0,0,1,0,1,0,0,1,0,2017,6,1,1,7,3,-3,0
5475,2017-02-08 10:30:00,18,-21.6,6,0.0,0,3,0,0,3,0,0,1,0,0,2017,6,2,1,22,7,-11,0
5476,2017-02-09 08:30:00,69,2.94,3,0.0,3,0,3,0,3,0,0,1,0,0,2017,6,3,1,23,-1,-8,0
5477,2017-02-09 10:00:00,31,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-17,-10,0
5478,2017-02-09 10:30:00,46,-0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-18,-2,0
5479,2017-02-10 08:30:00,41,0.0,0,-3.66,0,2,0,0,2,0,0,0,0,1,2017,6,4,1,18,-8,-4,0
5480,2017-02-10 10:00:00,58,-1.8599999999999999,0,-0.9299999999999999,0,0,0,3,3,0,0,1,0,0,2017,6,4,1,20,2,-6,0
5481,2017-02-10 14:00:00,25,0.8,1,-1.2,3,0,1,0,1,0,0,0,1,0,2017,6,4,1,26,-5,-7,0
5482,2017-02-14 05:59:00,45,-0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,7,1,1,13,1,-2,0
5483,2017-02-14 08:30:00,49_16,5.49,2,0.0,0,0,5,0,5,0,0,1,0,1,2017,7,1,2,15,-7,-3,0
5484,2017-02-15 08:30:00,17_60_21_13_8,37.3,14,9.33,3,0,14,0,8,6,0,4,0,1,2017,7,2,5,38,-8,-2,0
5485,2017-02-15 09:15:00,9_42,-16.119999999999997,0,-4.8,0,0,0,4,2,0,2,0,0,2,2017,7,2,2,35,-7,-8,0
5486,2017-02-15 10:00:00,5_44,-0.3,1,-2.24,0,0,1,1,1,0,1,0,2,0,2017,7,2,2,32,25,-3,0
5487,2017-02-15 10:30:00,18,-4.47,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,7,2,1,41,33,-10,0
