,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
126,2007-11-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,46,3,1,19,-14,13,-2,17,-4,11,-3,12,7,20,-13,28,-7,12,-16,21,13,30,0
127,2007-11-16 09:00:00,30,-0.54,1,-0.12,0,0,0,1,1,0,0,1,2007,46,4,1,16,4,13,2,12,4,15,7,17,5,15,-6,14,-1,9,-5,30,21,22,0
128,2007-11-27 10:00:00,4,-0.87,1,-0.49,1,0,0,1,0,0,1,1,2007,48,1,1,10,2,10,6,10,-2,8,-3,9,-3,17,-8,13,1,11,-2,19,-12,4,0
129,2007-11-28 08:30:00,8,-0.61,0,0.77,1,0,0,1,0,1,0,1,2007,48,2,1,17,7,15,-5,12,-4,14,-10,8,2,16,7,21,-5,9,-12,63,31,14,0
130,2007-11-28 10:00:00,14,-0.29,0,0.83,0,0,0,1,1,0,0,1,2007,48,2,1,10,3,10,-3,14,-3,13,-5,11,-2,10,1,22,6,17,-5,23,-3,43,1
131,2007-11-29 08:30:00,26,0.0,0,1.0,0,1,0,0,1,0,0,1,2007,48,3,1,19,-6,9,0,10,2,9,-8,9,2,8,0,23,-9,6,-17,39,23,49,1
132,2007-11-29 10:00:00,21,-0.54,0,-1.76,1,0,0,1,0,0,1,1,2007,48,3,1,10,-4,12,8,15,6,26,19,9,-3,10,-6,18,-1,12,-6,25,-2,5,0
133,2007-12-03 10:00:00,17,-0.29,0,0.0,0,1,0,0,1,0,0,1,2007,49,0,1,9,0,10,-1,16,6,7,-3,11,0,8,-3,20,7,16,-4,22,-1,24,0
134,2007-12-05 08:15:00,0,2.92,2,0.78,2,0,1,0,0,1,0,1,2007,49,2,1,21,-7,43,-39,17,6,17,1,22,-11,16,9,17,-7,8,-9,25,5,10,0
135,2007-12-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2007,49,2,1,21,0,8,4,17,4,8,1,18,-7,9,3,19,-3,7,-12,38,-13,15,0
136,2007-12-07 10:00:00,28,-0.11,0,0.82,1,1,0,0,0,1,0,1,2007,49,4,1,13,0,10,0,14,3,22,11,13,-4,8,1,22,-2,8,-14,29,-10,21,0
137,2007-12-10 10:00:00,24,0.26,0,1.66,2,0,1,0,0,1,0,1,2007,50,0,1,11,-5,9,-4,8,-3,9,4,6,-3,11,-5,11,2,5,-6,22,2,7,0
138,2007-12-11 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,50,1,1,50,-11,29,-21,23,12,33,-9,15,1,15,7,34,-18,4,-30,50,9,11,0
139,2007-12-12 08:30:00,31,-0.35,1,-0.69,1,1,0,0,1,0,0,1,2007,50,2,1,20,11,12,2,21,-16,13,7,18,9,24,12,85,-67,10,-75,46,1,42,1
140,2007-12-14 08:30:00,7,1.1,3,0.0,0,0,1,0,1,0,0,1,2007,50,4,1,47,-36,19,11,15,9,14,-4,15,9,16,-11,37,-21,5,-32,64,10,13,0
141,2007-12-17 09:00:00,30,0.78,1,-1.09,3,0,1,0,0,0,1,1,2007,51,0,1,23,6,10,3,7,0,8,-1,10,-2,13,-9,25,-17,5,-20,23,5,16,0
142,2007-12-18 08:30:00,3,0.0,0,-0.48,0,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,-2,7,0,6,-3,5,0,7,-2,28,16,18,-10,33,9,8,0
143,2007-12-27 08:30:00,8,-0.68,1,-0.19,0,0,0,1,0,0,1,1,2007,52,3,1,18,6,35,28,16,2,10,2,8,3,18,13,13,-3,3,-10,26,0,57,1
144,2007-12-27 10:00:00,4,0.41,1,0.58,0,0,1,0,0,1,0,1,2007,52,3,1,12,0,9,-2,14,7,8,-5,9,-5,6,2,11,1,4,-7,18,-2,79,1
145,2007-12-28 10:00:00,21,-1.75,1,-0.54,0,0,0,1,0,0,1,1,2007,52,4,1,26,22,19,1,13,-1,13,0,9,-4,9,0,18,-11,4,-14,39,8,23,0
146,2007-12-31 10:00:00,14,0.33,1,-1.01,0,0,1,0,1,0,0,1,2007,52,0,1,18,-12,28,-12,21,-15,37,29,17,-9,18,-13,31,-22,6,-25,63,-45,18,0
147,2008-01-02 10:00:00,17,-4.59,1,0.0,0,0,0,1,1,0,0,1,2008,1,2,1,37,35,14,1,19,10,14,6,11,-5,20,-15,40,36,37,-3,49,-8,21,0
148,2008-01-03 08:15:00,0,-0.06,0,-0.8,1,1,0,0,0,0,1,1,2008,1,3,1,21,2,34,-21,16,9,39,-26,14,-2,10,1,19,0,8,-11,42,-20,17,0
149,2008-01-04 10:00:00,18,0.18,0,0.0,0,0,1,0,1,0,0,1,2008,1,4,1,35,-11,20,-6,21,2,15,3,11,2,15,-1,21,10,14,-7,77,-22,22,0
150,2008-01-08 10:00:00,24,-0.3,0,3.94,3,0,0,1,0,1,0,1,2008,2,1,1,24,-7,16,-3,9,3,9,-6,15,-12,13,8,21,11,16,-5,36,19,6,0
151,2008-01-11 08:30:00,31,-2.34,1,0.0,0,0,0,1,1,0,0,1,2008,2,4,1,28,-5,14,4,12,0,14,6,13,2,18,2,26,-11,10,-16,34,9,26,0
152,2008-01-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,3,2,1,27,2,26,-14,17,5,16,8,18,-12,14,1,30,15,25,-5,42,26,27,0
153,2008-01-16 09:00:00,30,0.25,0,0.0,1,0,1,0,1,0,0,1,2008,3,2,1,11,-5,15,11,13,3,11,-4,21,11,15,-5,33,0,27,-6,39,17,11,0
154,2008-01-17 08:30:00,3,-3.13,1,-0.52,0,0,0,1,1,0,0,1,2008,3,3,1,26,-22,15,-1,21,8,21,-15,17,5,21,3,27,-3,16,-11,42,24,40,1
155,2008-01-18 10:00:00,28,2.4,1,0.87,1,0,1,0,0,1,0,1,2008,3,4,1,16,-6,9,-1,12,-2,10,-5,10,2,11,-5,46,-20,6,-40,40,-32,28,0
156,2008-01-24 08:30:00,32,1.1,1,-0.31,0,0,1,0,1,0,0,1,2008,4,3,1,25,12,10,-2,10,2,16,6,15,3,12,1,36,20,20,-16,38,-22,26,0
157,2008-01-24 10:00:00,14,-0.62,0,0.0,0,0,0,1,1,0,0,1,2008,4,3,1,17,6,19,13,25,-14,10,1,12,1,15,5,28,-10,18,-10,35,28,56,1
158,2008-01-28 10:00:00,21,-0.97,0,-0.41,0,0,0,1,0,0,1,1,2008,5,0,1,18,-8,12,-2,14,7,12,3,14,5,13,-5,29,19,23,-6,62,43,7,0
159,2008-01-29 08:30:00,8,1.44,1,0.29,0,0,1,0,0,1,0,1,2008,5,1,1,13,-5,8,1,14,-1,11,-5,11,-2,13,-5,17,0,5,-12,28,-9,16,0
160,2008-01-29 10:00:00,4,0.31,0,3.47,1,0,1,0,0,1,0,1,2008,5,1,1,10,-3,16,-11,20,-1,12,0,11,3,18,14,22,10,13,-9,18,0,6,0
161,2008-01-30 08:15:00,0,1.27,1,-0.27,0,0,1,0,1,0,0,1,2008,5,2,1,39,-24,22,-13,20,-5,32,29,17,3,16,-12,22,2,16,-6,42,5,4,0
162,2008-01-30 08:30:00,1,1.0,0,1.0,0,0,0,1,0,1,0,1,2008,5,2,1,32,29,17,3,16,-12,12,-7,10,3,16,4,29,-8,14,-15,52,-35,16,0
163,2008-01-30 14:15:00,15,0.0,0,-1.75,3,1,0,0,1,0,0,1,2008,5,2,1,51,51,34,-6,23,10,13,-4,19,7,20,-1,40,-1,22,-18,80,6,3,0
164,2008-02-01 10:00:00,17,3.03,1,0.0,0,0,1,0,1,0,0,1,2008,5,4,1,38,-16,34,-29,27,13,24,18,16,-1,17,1,42,17,33,-9,115,-67,34,1
165,2008-02-05 10:00:00,18,-7.13,2,-1.7,3,0,0,1,1,0,0,1,2008,6,1,1,15,-2,14,0,18,11,15,-10,21,-2,13,-1,25,-5,17,-8,70,-32,9,0
166,2008-02-07 08:30:00,32,-0.47,1,-0.88,1,0,0,1,1,0,0,1,2008,6,3,1,16,1,43,-34,27,-3,12,1,41,-38,24,18,30,11,14,-16,47,-32,19,0
167,2008-02-07 10:00:00,24,-0.1,0,-0.31,1,0,0,1,0,0,1,1,2008,6,3,1,19,16,18,-3,18,4,20,12,18,-10,9,5,43,-37,3,-40,34,15,2,0
168,2008-02-14 08:30:00,31,1.31,1,0.0,0,0,1,0,1,0,0,1,2008,7,3,1,19,-9,11,0,11,1,13,-6,10,1,19,-12,30,10,22,-8,31,10,66,1
169,2008-02-15 09:00:00,30,-0.21,0,0.0,0,0,0,1,1,0,0,1,2008,7,4,1,14,7,14,-1,16,3,8,0,8,4,10,2,20,4,6,-14,28,15,4,0
170,2008-02-15 09:55:00,28,-1.64,1,-2.23,1,0,0,1,0,0,1,1,2008,7,4,1,16,9,28,18,14,-7,10,5,19,-15,13,-2,22,-7,9,-13,21,-4,9,0
171,2008-02-25 10:00:00,14,0.96,1,-1.02,1,0,1,0,1,0,0,1,2008,9,0,1,18,-11,18,-4,9,-2,12,-3,10,-1,12,-4,37,22,32,-5,34,-4,13,0
172,2008-02-26 08:30:00,23,0.57,1,0.0,0,0,1,0,1,0,0,1,2008,9,1,1,16,0,22,8,14,-3,9,0,10,0,12,1,23,-2,14,-9,29,-13,44,1
173,2008-02-26 10:00:00,4,-2.24,1,-0.62,1,0,0,1,0,0,1,1,2008,9,1,1,21,14,15,-1,11,2,11,2,9,2,11,5,17,2,5,-12,33,-7,64,1
174,2008-02-27 08:30:00,8,-0.13,0,-0.67,1,0,0,1,0,0,1,1,2008,9,2,1,17,0,22,-12,19,0,21,-13,11,1,13,4,48,18,25,-23,32,12,82,1
175,2008-02-27 10:00:00,21,-0.46,0,-0.04,1,0,0,1,1,0,0,1,2008,9,2,1,23,3,19,-8,15,0,19,8,11,-4,13,3,31,6,17,-14,74,51,25,0
176,2008-02-28 08:30:00,26,1.0,0,1.0,0,0,0,1,1,0,0,1,2008,9,3,1,28,7,14,-1,16,-7,12,-1,12,-5,21,15,36,8,20,-16,53,25,75,1
177,2008-03-03 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2008,10,0,1,21,0,18,-8,49,-15,22,-13,33,-5,19,-1,30,3,25,-5,63,64,3,0
178,2008-03-05 08:15:00,0,-0.53,0,-1.0,0,0,0,1,0,0,1,1,2008,10,2,1,20,1,18,7,16,5,13,-4,26,19,21,9,20,1,10,-10,32,6,70,1
179,2008-03-05 10:00:00,18,0.45,0,0.0,0,0,1,0,1,0,0,1,2008,10,2,1,22,-17,11,1,13,0,18,-4,13,1,20,16,44,31,34,-10,23,3,38,1
180,2008-03-06 10:00:00,24,0.35,0,0.22,0,0,1,0,0,1,0,1,2008,10,3,1,18,8,20,0,13,3,22,12,19,-12,13,-1,22,3,13,-9,41,-8,18,0
181,2008-03-11 08:30:00,31,0.49,0,1.81,3,0,1,0,0,1,0,1,2008,11,1,1,49,-30,50,-23,27,-17,28,-14,40,-25,19,7,41,24,30,-11,67,-13,8,0
182,2008-03-14 08:30:00,7,-3.65,3,0.0,0,0,0,1,1,0,0,1,2008,11,4,1,34,-14,26,-14,17,-2,24,-12,16,9,22,9,27,6,16,-11,52,43,90,1
183,2008-03-14 09:55:00,28,0.32,1,0.87,1,0,1,0,0,1,0,1,2008,11,4,1,35,14,38,34,47,-38,35,24,30,-13,27,-21,38,7,28,-10,103,77,26,0
184,2008-03-17 09:00:00,30,0.03,0,0.0,0,0,1,0,1,0,0,1,2008,12,0,1,21,3,17,4,15,-1,52,-39,27,20,24,-17,48,6,23,-25,61,-24,47,1
185,2008-03-18 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,12,1,1,44,-9,46,16,21,-6,24,-4,21,3,16,-12,99,-55,35,-64,59,-25,5,0
186,2008-03-24 10:00:00,14,1.59,1,0.0,0,0,1,0,1,0,0,1,2008,13,0,1,33,-33,13,-5,15,2,12,0,12,0,12,-6,27,-13,8,-19,63,-11,65,1
187,2008-03-25 10:00:00,4,-2.39,2,1.31,1,0,0,1,0,1,0,1,2008,13,1,1,20,3,23,9,15,-1,10,0,11,3,15,-4,15,2,7,-8,30,-14,35,1
188,2008-03-26 08:30:00,8,-1.49,1,0.62,1,0,0,1,0,1,0,1,2008,13,2,1,25,5,14,-2,18,-10,11,-2,12,-6,13,5,22,-9,3,-19,38,-4,41,1
189,2008-03-26 10:00:00,21,0.43,1,0.49,1,0,1,0,0,1,0,1,2008,13,2,1,15,2,12,-8,13,5,10,4,8,1,13,5,25,-14,6,-19,32,0,87,1
190,2008-03-27 08:30:00,32,-0.29,0,-0.49,1,1,0,0,1,0,0,1,2008,13,3,1,41,-25,19,-4,29,-21,13,-1,20,5,16,4,60,36,41,-19,55,-24,26,0
191,2008-04-01 10:00:00,17,0.48,1,0.0,0,0,1,0,1,0,0,1,2008,14,1,1,20,-3,36,-16,20,13,25,-21,25,-12,21,14,37,12,16,-21,34,-11,13,0
192,2008-04-02 08:15:00,0,0.69,1,-0.45,0,0,1,0,1,0,0,1,2008,14,2,1,41,-30,17,13,21,-15,20,-5,16,11,14,-7,34,7,18,-16,80,-28,42,1
193,2008-04-03 10:00:00,18,0.28,0,0.0,0,0,1,0,1,0,0,1,2008,14,3,1,36,-33,20,-3,23,-11,19,13,15,-2,13,5,51,36,39,-12,42,27,61,1
194,2008-04-08 10:00:00,24,-0.6,0,0.22,0,0,0,1,0,1,0,1,2008,15,1,1,18,-6,15,1,10,3,15,-5,11,4,12,-2,22,-11,5,-17,45,24,4,0
195,2008-04-11 09:55:00,28,-1.18,1,-0.66,0,0,0,1,0,0,1,1,2008,15,4,1,12,0,13,3,15,7,15,-4,11,0,16,-12,29,-10,16,-13,39,2,20,0
196,2008-04-15 08:30:00,23,0.64,0,0.0,0,0,1,0,1,0,0,1,2008,16,1,1,29,-14,27,-18,24,5,18,8,10,-4,14,6,43,-7,19,-24,42,-6,28,0
197,2008-04-15 09:00:00,30,0.35,0,-1.02,1,0,1,0,0,0,1,1,2008,16,1,1,28,-15,19,-8,12,3,23,-12,11,1,15,8,23,5,17,-6,56,-17,17,0
198,2008-04-17 08:30:00,32,-0.12,0,-0.43,0,1,0,0,1,0,0,1,2008,16,3,1,17,-6,23,8,17,-14,21,18,22,13,16,-1,30,-15,10,-20,85,-35,32,1
199,2008-04-22 10:00:00,14,0.31,0,0.0,0,0,1,0,1,0,0,1,2008,17,1,1,18,-14,23,13,18,-4,28,18,15,8,29,23,38,-14,10,-28,56,18,44,1
200,2008-04-24 08:30:00,8,0.54,1,0.87,0,0,1,0,0,1,0,1,2008,17,3,1,47,-31,24,-14,29,-14,21,9,23,8,13,-5,46,-15,15,-31,55,24,38,1
201,2008-04-24 10:00:00,21,-1.73,1,-0.6,0,0,0,1,0,0,1,1,2008,17,3,1,41,25,22,-10,13,-3,20,-15,11,7,14,6,24,-9,6,-18,69,-14,36,1
202,2008-04-29 10:00:00,4,-0.06,0,1.25,1,1,0,0,0,1,0,1,2008,18,1,1,27,1,15,-11,17,-5,12,1,25,16,21,8,34,8,18,-16,48,24,7,0
203,2008-04-30 08:15:00,0,1.0,1,-0.45,0,0,1,0,1,0,0,1,2008,18,2,1,25,3,14,-7,20,-1,34,12,14,1,14,-9,33,8,22,-11,42,-10,31,1
204,2008-04-30 08:30:00,1,0.63,0,0.0,0,0,1,0,1,0,0,1,2008,18,2,1,34,12,14,1,14,-9,13,4,22,15,15,-3,17,2,6,-11,48,-24,23,0
205,2008-04-30 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,18,2,1,49,-25,39,32,36,28,21,2,32,27,16,-1,28,-6,12,-16,49,-4,12,0
206,2008-05-01 10:00:00,17,0.26,0,0.0,0,0,1,0,1,0,0,1,2008,18,3,1,24,-13,17,-12,19,15,13,-6,15,-9,16,6,19,-6,5,-14,46,-10,23,0
207,2008-05-05 10:00:00,18,0.75,1,0.0,0,0,1,0,1,0,0,1,2008,19,0,1,28,-26,22,-15,17,7,12,5,18,9,13,5,29,19,22,-7,44,-1,45,1
208,2008-05-07 10:00:00,24,0.0,0,-0.66,1,1,0,0,0,0,1,1,2008,19,2,1,23,-13,14,4,11,-5,14,-4,10,3,13,1,37,17,26,-11,31,-3,8,0
209,2008-05-09 08:30:00,31,0.97,1,-0.9,1,0,1,0,1,0,0,1,2008,19,4,1,22,-13,26,14,19,-10,12,2,15,-6,13,-1,24,4,17,-7,28,1,15,0
210,2008-05-14 08:30:00,7,-0.82,3,0.0,0,0,0,1,1,0,0,1,2008,20,2,1,35,28,26,10,16,1,19,-16,12,-2,13,4,30,-13,5,-25,40,-17,13,0
211,2008-05-15 09:00:00,30,0.55,0,-1.56,1,0,1,0,0,0,1,1,2008,20,3,1,31,18,14,-9,10,1,18,10,18,-6,11,5,30,-16,11,-19,47,12,30,0
212,2008-05-16 08:30:00,3,2.0,1,0.0,0,0,1,0,1,0,0,1,2008,20,4,1,27,-16,31,-17,12,6,13,-3,22,-12,16,4,30,15,22,-8,40,37,115,1
213,2008-05-16 09:55:00,28,-0.49,0,-0.4,0,0,0,1,0,0,1,1,2008,20,4,1,20,11,15,1,26,23,20,6,20,15,14,-2,35,16,30,-5,48,29,52,1
214,2008-05-20 08:30:00,23,-0.28,1,0.0,0,0,0,1,1,0,0,1,2008,21,1,1,32,16,21,-3,15,-3,14,1,14,9,14,-2,37,-12,13,-24,36,5,41,1
215,2008-05-22 08:30:00,32,0.43,0,-2.3,0,0,1,0,1,0,0,1,2008,21,3,1,32,-27,20,10,16,-4,20,6,18,-6,18,5,26,15,21,-5,39,5,11,0
216,2008-05-23 10:00:00,14,0.34,0,-1.01,0,0,1,0,1,0,0,1,2008,21,4,1,24,-9,12,-2,9,1,12,4,15,4,19,4,15,-3,7,-8,28,17,27,0
217,2008-05-28 08:30:00,8,1.52,1,0.39,0,0,1,0,0,1,0,1,2008,22,2,1,44,-35,16,9,13,5,10,3,16,5,15,-6,22,3,9,-13,58,3,33,1
218,2008-05-29 08:30:00,26,0.0,0,0.0,1,1,0,0,1,0,0,1,2008,22,3,1,22,11,16,3,20,8,12,-10,14,-8,21,-13,28,-7,15,-13,36,-14,16,0
219,2008-06-02 10:00:00,17,0.43,0,0.0,0,0,1,0,1,0,0,1,2008,23,0,1,24,-12,14,8,14,7,9,2,15,7,12,2,18,0,6,-12,32,3,52,1
220,2008-06-04 08:15:00,0,1.36,1,-0.56,0,0,1,0,1,0,0,1,2008,23,2,1,23,-13,19,-6,19,7,12,0,22,16,17,6,23,1,20,-3,36,5,12,0
221,2008-06-04 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2008,23,2,1,18,-2,16,6,18,5,13,-1,13,-3,11,3,34,-17,13,-21,50,-26,15,0
222,2008-06-05 08:30:00,32,1.76,1,-2.24,0,0,1,0,1,0,0,1,2008,23,3,1,33,-23,41,36,25,-9,31,19,28,9,56,40,75,53,65,-10,48,0,66,1
223,2008-06-09 10:00:00,24,6.19,1,0.0,0,0,1,0,1,0,0,1,2008,24,0,1,32,-12,20,-1,19,-8,16,-1,19,2,19,1,65,27,38,-27,105,-64,9,0
224,2008-06-10 08:30:00,31,-0.37,1,2.56,3,0,0,1,0,1,0,1,2008,24,1,1,16,-1,15,0,17,8,9,0,16,-8,9,-1,47,-20,11,-36,36,7,31,1
225,2008-06-13 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,24,4,1,41,12,23,-18,23,2,23,2,15,-9,29,19,33,-21,8,-25,46,20,62,1
226,2008-06-13 09:55:00,28,-0.55,0,-0.22,0,0,0,1,1,0,0,1,2008,24,4,1,24,14,19,-11,18,2,14,-3,14,-2,18,12,20,-3,10,-10,37,12,46,1
227,2008-06-16 09:00:00,30,3.43,1,-0.23,0,0,1,0,1,0,0,1,2008,25,0,1,23,11,13,6,9,4,18,7,14,8,9,-4,26,-11,11,-15,47,26,5,0
228,2008-06-19 08:30:00,32,-0.52,0,-1.53,0,0,0,1,1,0,0,1,2008,25,3,1,18,-6,18,3,16,7,12,-2,13,-2,17,12,23,-4,13,-10,32,-2,28,0
229,2008-06-24 10:00:00,4,-1.41,1,0.89,0,0,0,1,0,1,0,1,2008,26,1,1,34,25,14,2,18,7,15,5,11,1,12,-7,28,-22,3,-25,56,3,10,0
230,2008-06-25 08:30:00,8,0.0,0,-1.26,1,1,0,0,0,0,1,1,2008,26,2,1,13,-8,9,0,13,-3,9,-1,14,6,9,1,25,7,16,-9,31,20,4,0
231,2008-06-25 10:00:00,21,-0.11,0,-0.08,0,0,0,1,1,0,0,1,2008,26,2,1,15,-8,11,-3,8,0,7,0,8,7,8,-2,43,-29,9,-34,23,12,22,0
232,2008-06-25 14:09:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,26,2,1,80,16,28,7,35,14,36,25,19,-4,34,19,30,-7,7,-23,80,8,10,0
233,2008-06-26 10:00:00,14,0.34,0,0.0,0,0,1,0,1,0,0,1,2008,26,3,1,12,7,12,8,16,3,10,7,15,-11,13,-11,30,13,16,-14,20,-8,7,0
234,2008-07-01 10:00:00,17,1.17,1,0.0,0,0,1,0,1,0,0,1,2008,27,1,1,44,-35,20,7,43,31,19,-9,11,-2,12,-7,24,-3,18,-6,67,-5,69,1
235,2008-07-02 08:15:00,0,-1.22,1,-4.56,1,0,0,1,0,0,1,1,2008,27,2,1,41,32,18,-5,18,-11,14,8,14,2,20,3,43,21,30,-13,55,19,22,0
236,2008-07-03 10:00:00,18,-0.68,1,0.0,0,0,0,1,1,0,0,1,2008,27,3,1,34,24,21,-11,14,-2,20,-17,18,-4,12,-6,33,-2,11,-22,42,-22,8,0
237,2008-07-08 10:00:00,24,-0.72,0,1.56,1,0,0,1,0,1,0,1,2008,28,1,1,18,11,22,-17,16,9,13,-5,14,-9,16,14,31,11,22,-9,20,-11,3,0
238,2008-07-10 08:30:00,32,3.61,2,0.0,1,0,1,0,1,0,0,1,2008,28,3,1,17,-2,8,0,9,0,14,-3,11,2,16,7,20,-4,5,-15,26,2,81,1
239,2008-07-11 08:30:00,31,0.79,1,-0.38,0,0,1,0,1,0,0,1,2008,28,4,1,20,-17,26,11,16,-3,13,-3,14,8,15,2,64,42,49,-15,76,66,23,0
240,2008-07-11 09:55:00,28,0.35,1,-0.25,0,0,1,0,1,0,0,1,2008,28,4,1,10,-4,17,-10,14,3,19,9,12,2,16,9,47,-28,10,-37,85,46,13,0
241,2008-07-16 08:30:00,7,0.88,3,0.0,0,0,1,0,1,0,0,1,2008,29,2,1,40,8,16,-3,15,5,12,-2,8,-2,13,1,38,-29,7,-31,52,-18,21,0
242,2008-07-16 09:00:00,30,-0.12,0,-0.93,0,0,0,1,0,0,1,1,2008,29,2,1,18,7,10,-2,8,2,15,-8,16,-12,13,-5,31,0,21,-10,40,-16,15,0
243,2008-07-17 08:30:00,3,3.17,3,-1.01,0,0,1,0,1,0,0,1,2008,29,3,1,29,-8,26,-14,19,-14,16,10,16,7,15,-7,24,7,13,-11,33,18,53,1
244,2008-07-24 10:00:00,14,-1.07,1,0.0,0,0,0,1,1,0,0,1,2008,30,3,1,32,26,18,10,16,-6,10,1,15,-9,9,-2,39,-26,2,-37,53,17,10,0
245,2008-07-25 08:30:00,8,1.16,1,0.68,0,0,1,0,0,1,0,1,2008,30,4,1,31,-14,18,8,15,-3,17,-4,8,-2,10,-4,23,-11,8,-15,55,-30,24,0
246,2008-07-25 10:00:00,21,1.01,1,1.72,1,0,1,0,0,1,0,1,2008,30,4,1,26,-17,9,0,16,-7,18,3,18,8,12,-4,23,-16,3,-20,37,-6,38,1
247,2008-07-29 10:00:00,4,0.55,1,0.72,0,0,1,0,0,1,0,1,2008,31,1,1,28,-24,23,-16,36,-17,16,-9,16,4,14,7,27,-21,3,-24,54,-25,7,0
248,2008-07-30 08:15:00,0,1.1,1,-0.4,1,0,1,0,1,0,0,1,2008,31,2,1,35,-27,16,6,11,-5,21,1,15,-4,12,1,44,-31,7,-37,41,-3,28,0
249,2008-07-31 08:30:00,1,-0.48,1,0.5,1,0,0,1,0,1,0,1,2008,31,3,1,56,39,42,31,15,-3,13,-5,16,6,14,3,27,-8,14,-13,62,1,34,1
250,2008-08-01 10:00:00,17,0.84,0,0.0,0,0,1,0,1,0,0,1,2008,31,4,1,35,11,21,8,16,-8,11,-2,14,5,25,-10,16,-1,3,-13,52,32,10,0
251,2008-08-05 10:00:00,18,0.41,0,0.0,0,0,1,0,1,0,0,1,2008,32,1,1,12,0,10,2,9,-5,10,5,12,-1,9,2,21,-2,6,-15,18,6,10,0
252,2008-08-05 14:13:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,32,1,1,33,-11,22,9,17,-13,13,-2,19,14,18,-17,21,9,13,-8,47,8,4,0
253,2008-08-07 10:00:00,24,1.78,1,-0.32,1,0,1,0,0,0,1,1,2008,32,3,1,30,-28,14,1,14,8,13,-4,10,-1,11,0,24,11,19,-5,61,-24,6,0
254,2008-08-12 08:30:00,31,1.49,1,-0.55,1,0,1,0,1,0,0,1,2008,33,1,1,23,9,33,22,19,-7,25,-2,13,0,15,8,36,8,30,-6,65,25,5,0
255,2008-08-14 08:30:00,7,0.88,3,0.0,0,0,1,0,1,0,0,1,2008,33,3,1,62,21,20,9,14,2,34,-19,20,-15,17,1,27,-5,9,-18,72,28,16,0
256,2008-08-15 09:00:00,30,-0.31,0,5.24,3,0,0,1,0,1,0,1,2008,33,4,1,20,1,17,-7,14,-5,22,4,13,-4,12,-2,56,-42,13,-43,42,0,34,1
257,2008-08-15 09:55:00,28,-0.1,0,5.52,2,1,0,0,0,1,0,1,2008,33,4,1,17,-9,14,0,18,9,15,-4,15,8,16,7,28,-9,16,-12,79,-53,18,0
258,2008-08-25 10:00:00,14,0.89,1,-1.01,0,0,1,0,1,0,0,1,2008,35,0,1,18,-1,13,-8,12,3,9,-2,12,-1,12,-4,16,0,7,-9,30,4,29,0
259,2008-08-27 08:30:00,8,0.59,0,0.83,0,0,1,0,0,1,0,1,2008,35,2,1,41,-27,19,4,13,6,17,-11,20,-10,15,-7,33,12,25,-8,48,18,3,0
260,2008-08-28 08:30:00,26,12.78,3,-0.53,0,0,1,0,1,0,0,1,2008,35,3,1,34,-23,18,3,16,9,15,1,12,-2,31,26,47,26,36,-11,73,-14,20,0
261,2008-09-02 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,36,1,1,22,13,22,17,9,4,2,2,2,1,2,-1,3,0,1,-2,42,23,17,0
262,2008-09-04 08:15:00,0,-0.05,0,-1.54,0,1,0,0,0,0,1,1,2008,36,3,1,13,-4,8,-1,9,4,47,-21,38,-7,18,6,47,20,33,-14,52,27,24,0
263,2008-09-04 10:00:00,18,0.57,0,0.0,0,0,1,0,1,0,0,1,2008,36,3,1,23,-15,23,-18,12,4,12,-4,12,-6,23,-15,43,-25,13,-30,58,-13,6,0
264,2008-09-09 10:00:00,24,-0.47,0,0.8,1,0,0,1,0,1,0,1,2008,37,1,1,30,19,16,11,22,-19,14,-1,18,-7,13,-3,58,38,51,-7,74,-7,104,1
