,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_30_120_after,reaction_max_30_120_after
4042,2017-06-15 16:00:00,66,-1.31,1,-0.06,0,0,0,1,1,0,0,0,1,0,2017,24,3,1,4,-1,2,1,2,1,3,2,3,-2,2,-1,14,-9,3,0
4043,2017-06-16 10:00:00,58,-4.36,0,-1.98,2,0,0,2,0,0,2,0,0,1,2017,24,4,1,5,3,15,7,5,-1,4,0,5,2,7,4,12,5,3,0
4044,2017-06-20 08:30:00,19,1.5,2,-0.52,0,0,2,0,2,0,0,0,0,1,2017,25,1,1,4,-3,2,1,6,-3,5,1,3,0,4,-2,22,10,2,0
4045,2017-06-21 10:00:00,23,1.42,0,-0.86,0,0,2,0,2,0,0,0,0,1,2017,25,2,1,6,1,3,0,6,3,7,-5,3,1,3,2,18,-9,7,0
4046,2017-06-21 10:30:00,18,-1.62,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,25,2,1,5,-2,5,-3,5,4,3,1,4,2,6,-3,12,9,5,0
4047,2017-06-22 08:30:00,69,0.0,0,-1.02,0,3,0,0,3,0,0,1,0,0,2017,25,3,1,5,-4,4,2,4,-3,6,-3,4,1,3,0,15,5,4,0
4048,2017-06-22 09:00:00,35,0.76,0,0.75,1,0,1,0,0,1,0,0,1,0,2017,25,3,1,5,-2,4,3,4,-2,2,-1,3,-2,4,-2,13,-4,9,0
4049,2017-06-22 10:00:00,7,-0.77,0,-1.2,0,0,0,1,0,0,1,0,1,0,2017,25,3,1,5,1,4,-3,7,-5,4,-1,4,2,7,5,11,-1,1,0
4050,2017-06-22 10:30:00,46,-2.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,25,3,1,3,1,3,-1,3,0,6,-3,3,-3,6,3,11,4,5,0
4051,2017-06-23 10:00:00,47,0.58,0,4.82,2,0,2,0,0,2,0,0,0,1,2017,25,4,1,9,-9,9,4,4,-3,7,6,3,-1,7,5,21,20,9,0
4052,2017-06-27 09:00:00,65,-1.53,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,26,1,1,10,7,8,4,4,-1,4,2,3,-1,5,2,15,8,11,0
4053,2017-06-27 09:59:00,64,0.34,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,26,1,1,8,-6,6,-4,4,4,4,-2,6,-3,4,1,27,11,54,1
4054,2017-06-27 10:00:00,6,1.3800000000000001,0,-1.02,0,0,3,0,3,0,0,1,0,0,2017,26,1,1,8,-6,6,-4,4,4,4,-2,6,-3,4,1,27,11,54,1
4055,2017-06-28 10:00:00,50,-1.28,0,-2.3,2,0,0,2,0,0,2,0,0,1,2017,26,2,1,24,23,13,-9,8,-3,4,-4,8,8,6,-4,45,35,6,0
4056,2017-06-28 10:30:00,18,-2.8499999999999996,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,26,2,1,12,1,7,-1,6,1,7,1,7,-2,16,-13,60,42,12,0
4057,2017-06-29 10:30:00,46,-1.36,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,26,3,1,6,-4,3,0,7,6,2,0,9,8,6,0,26,8,10,0
4058,2017-06-30 09:45:00,10,4.48,2,0.0,0,0,2,0,2,0,0,0,0,1,2017,26,4,1,5,-1,6,4,5,-1,8,3,5,1,3,2,16,6,2,0
4059,2017-06-30 10:00:00,63,3.1,0,-5.18,0,0,2,0,2,0,0,0,0,1,2017,26,4,1,8,3,5,1,3,2,5,-2,4,0,5,-4,12,6,5,0
4060,2017-07-03 01:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,27,0,1,3,-3,3,2,1,1,1,0,2,0,2,0,12,9,0,0
4061,2017-07-03 09:45:00,29,-1.12,0,-2.77,0,1,0,0,1,0,0,0,1,0,2017,27,0,1,6,3,4,3,3,1,11,4,5,-1,8,6,17,-5,1,0
4062,2017-07-05 10:00:00,24,-3.58,0,-0.58,0,0,0,2,2,0,0,0,0,1,2017,27,2,1,4,1,4,-2,6,1,5,3,5,-2,5,4,12,9,10,0
4063,2017-07-05 10:13:00,37,-1.97,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,27,2,1,5,3,5,-2,5,4,4,-1,4,1,4,0,12,6,15,0
4064,2017-07-06 08:15:00,0,-1.83,3,-2.7,3,0,0,3,0,0,3,1,0,0,2017,27,3,1,12,11,9,-6,3,-1,10,-4,4,0,5,1,27,15,15,0
4065,2017-07-06 09:45:00,30,2.46,1,-1.18,0,0,1,0,1,0,0,0,1,0,2017,27,3,1,3,0,7,4,5,3,7,-3,6,-1,2,2,13,6,7,0
4066,2017-07-06 10:00:00,40,2.0999999999999996,0,0.0,0,0,3,0,3,0,0,1,0,0,2017,27,3,1,7,-3,6,-1,2,2,8,3,6,-6,3,1,21,9,10,0
4067,2017-07-06 11:00:00,18,-5.07,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,27,3,1,5,-2,6,-3,5,-1,5,4,2,0,3,2,13,6,18,0
4068,2017-07-07 10:30:00,46,-4.02,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,27,4,1,6,1,3,2,3,-1,2,1,7,4,4,3,21,-17,13,0
4069,2017-07-10 15:00:00,12,1.22,1,2.7,2,0,1,0,0,1,0,0,1,0,2017,28,0,1,2,-2,2,0,1,0,2,0,1,-1,1,0,6,-3,1,0
4070,2017-07-11 06:00:00,45,-2.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,28,1,1,3,0,2,0,2,0,1,0,2,0,4,-4,4,-1,9,0
4071,2017-07-12 10:30:00,18,-5.67,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,28,2,1,10,5,6,3,8,5,9,-5,9,8,7,4,34,-27,9,0
4072,2017-07-13 10:30:00,46,-0.69,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,28,3,1,5,2,7,3,5,3,4,2,5,2,14,-8,24,-13,1,0
4073,2017-07-13 13:58:00,25,-2.84,2,0.0,0,0,0,1,1,0,0,0,1,0,2017,28,3,1,4,2,3,1,2,-1,3,2,3,0,2,0,10,6,7,0
4074,2017-07-17 08:30:00,21,-0.96,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,29,0,1,5,4,3,1,5,2,3,0,3,1,3,-1,9,-1,20,0
4075,2017-07-18 08:30:00,41,0.0,0,1.6,2,2,0,0,0,2,0,0,0,1,2017,29,1,1,9,-3,12,9,11,8,6,2,7,-3,14,-7,14,6,24,0
4076,2017-07-18 10:00:00,44,-0.76,1,-2.24,3,0,0,1,0,0,1,0,1,0,2017,29,1,1,5,2,4,0,3,0,1,0,3,-1,6,-4,27,24,8,0
4077,2017-07-18 16:00:00,66,2.34,1,4.63,3,0,1,0,0,1,0,0,1,0,2017,29,1,1,3,-2,2,-1,2,1,1,-1,1,0,2,-1,10,-3,1,0
4078,2017-07-19 10:30:00,18,-2.0100000000000002,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,29,2,1,3,-1,8,-1,4,3,4,-1,4,-1,4,3,25,-18,6,0
4079,2017-07-20 10:00:00,7,1.32,1,-1.83,0,0,1,0,0,0,1,0,1,0,2017,29,3,1,14,6,6,0,8,6,15,12,10,8,15,10,33,0,40,1
4080,2017-07-20 10:30:00,46,-2.86,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,29,3,1,28,15,15,6,18,9,25,1,6,-5,11,5,49,42,17,0
4081,2017-07-24 10:00:00,23,-1.24,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,30,0,1,4,-1,3,-1,3,2,4,-1,4,1,5,-2,23,-18,15,0
4082,2017-07-25 09:59:00,64,0.82,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,30,1,1,7,-4,10,-4,6,4,7,-5,3,1,2,-1,32,7,0,0
4083,2017-07-25 10:00:00,6,2.31,3,-5.550000000000001,3,0,3,0,0,0,3,1,0,0,2017,30,1,1,7,-4,10,-4,6,4,7,-5,3,1,2,-1,32,7,0,0
4084,2017-07-26 10:00:00,47,-0.32,0,-0.76,0,0,0,2,0,0,2,0,0,1,2017,30,2,1,6,-4,5,-3,4,0,3,1,5,3,8,-6,24,-7,9,0
4085,2017-07-26 10:30:00,18,-7.800000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,30,2,1,8,7,5,1,4,1,6,3,4,-1,10,-6,22,-18,8,0
4086,2017-07-26 14:00:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2017,30,2,1,56,37,24,18,17,-8,20,-3,15,11,11,-4,27,21,52,1
4087,2017-07-27 10:30:00,46,-2.69,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,30,3,1,4,-1,6,2,13,-12,4,-1,8,-3,10,-5,22,-11,6,0
4088,2017-07-28 10:00:00,63,-0.6,0,-4.26,0,2,0,0,2,0,0,0,0,1,2017,30,4,1,8,4,11,6,6,2,7,-5,3,-1,9,4,18,12,19,0
4089,2017-07-31 09:45:00,10,-1.36,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,31,0,1,5,4,6,5,6,0,7,-1,7,2,6,2,21,12,41,1
4090,2017-07-31 10:00:00,50,0.46,0,-0.58,0,0,2,0,2,0,0,0,0,1,2017,31,0,1,7,-1,7,2,6,2,7,4,5,-2,5,1,19,16,82,1
4091,2017-08-01 01:00:00,67,-0.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,31,1,1,3,1,2,-1,2,-2,2,1,1,0,2,1,9,5,4,0
4092,2017-08-01 09:45:00,29,-1.12,0,-6.24,0,1,0,0,1,0,0,0,1,0,2017,31,1,1,4,-2,8,6,11,5,23,8,6,-2,9,-4,14,5,4,0
4093,2017-08-02 08:15:00,0,-0.44999999999999996,0,3.87,3,0,0,3,0,3,0,1,0,0,2017,31,2,1,18,2,6,-2,5,-1,11,4,4,0,5,1,13,0,28,1
4094,2017-08-02 10:30:00,18,-3.66,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,31,2,1,12,11,10,-6,4,1,4,-1,7,-3,11,8,34,19,11,0
4095,2017-08-03 08:30:00,69,-0.8400000000000001,0,-4.2299999999999995,0,3,0,0,3,0,0,1,0,0,2017,31,3,1,10,-10,5,0,6,-5,7,1,7,5,6,-4,32,29,27,1
4096,2017-08-03 09:45:00,30,0.71,0,0.0,1,0,1,0,1,0,0,0,1,0,2017,31,3,1,9,6,5,1,9,-5,17,8,14,1,6,1,22,-9,24,0
4097,2017-08-03 10:30:00,46,-0.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,31,3,1,11,-8,10,6,3,-2,8,7,15,8,9,-7,37,23,13,0
4098,2017-08-07 15:00:00,12,-0.47,1,-0.04,0,0,0,1,1,0,0,0,1,0,2017,32,0,1,2,-2,4,-2,1,0,4,1,2,2,2,2,8,3,0,0
4099,2017-08-08 06:00:00,45,4.76,2,0.0,0,0,1,0,1,0,0,0,1,0,2017,32,1,1,4,-3,2,1,1,0,3,1,2,0,3,2,8,3,4,0
4100,2017-08-09 10:00:00,31,-0.34,0,-0.53,1,0,0,1,1,0,0,0,1,0,2017,32,2,1,13,10,9,-8,7,5,24,14,7,-2,6,3,57,-33,15,0
4101,2017-08-09 10:30:00,18,-7.86,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,32,2,1,6,0,6,0,3,0,15,9,5,-4,9,4,44,24,11,0
4102,2017-08-10 10:30:00,46,-2.14,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,32,3,1,13,13,6,0,4,0,17,16,8,-2,8,-4,31,-15,13,0
4103,2017-08-10 14:00:00,25,0.75,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,32,3,1,3,-2,2,2,4,-2,4,-1,3,2,2,0,8,-1,26,1
4104,2017-08-15 16:00:00,66,0.14,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,33,1,1,3,-1,1,0,1,0,1,-1,1,-1,2,-2,7,5,1,0
4105,2017-08-16 10:30:00,18,-11.879999999999999,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,33,2,1,7,4,3,0,4,3,5,3,3,0,14,-12,16,13,10,0
4106,2017-08-17 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,33,3,1,19,6,9,2,6,0,14,-1,8,-2,4,-2,36,34,31,1
4107,2017-08-17 10:30:00,46,-1.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,33,3,1,17,-15,9,8,12,8,5,-3,11,10,12,6,36,13,10,0
4108,2017-08-18 10:00:00,58,4.5,2,-0.78,0,0,2,0,2,0,0,0,0,1,2017,33,4,1,21,10,14,-8,7,-1,11,2,10,-6,15,12,19,-7,10,0
4109,2017-08-22 09:00:00,35,-0.96,1,-0.88,0,0,0,1,0,0,1,0,1,0,2017,34,1,1,8,2,4,1,4,-2,5,-3,6,2,8,3,20,-6,10,0
4110,2017-08-22 09:59:00,64,0.35,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,34,1,1,6,3,4,-3,3,-1,4,3,5,-3,4,2,18,-8,14,0
4111,2017-08-23 10:00:00,47,-2.72,2,2.86,2,0,0,2,0,2,0,0,0,1,2017,34,2,1,10,9,8,3,6,4,9,2,5,0,4,-3,12,3,5,0
4112,2017-08-23 10:30:00,18,0.0,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,34,2,1,9,2,6,1,4,-3,5,-4,4,2,9,8,33,14,4,0
4113,2017-08-24 08:30:00,69,-1.2000000000000002,0,0.0,3,3,0,0,3,0,0,1,0,0,2017,34,3,1,9,-3,6,1,4,-2,3,2,2,0,5,-1,17,9,3,0
4114,2017-08-24 10:00:00,23,-2.24,0,-2.02,0,0,0,2,2,0,0,0,0,1,2017,34,3,1,5,4,4,-3,4,-2,4,0,3,-2,5,5,14,2,7,0
4115,2017-08-24 10:30:00,46,-0.28,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,34,3,1,5,-2,7,-4,3,1,2,0,10,2,9,6,12,9,4,0
4116,2017-08-29 09:00:00,65,-0.48,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,35,1,1,4,3,4,2,6,-4,6,2,2,2,4,-2,31,-13,4,0
4117,2017-08-29 10:00:00,6,0.99,0,-3.06,3,0,3,0,0,0,3,1,0,0,2017,35,1,1,18,-14,9,7,8,-4,6,-2,7,6,6,2,14,-4,20,0
4118,2017-08-30 08:15:00,0,3.18,3,2.2199999999999998,3,0,3,0,0,3,0,1,0,0,2017,35,2,1,9,2,7,0,3,0,28,-13,11,-3,9,9,33,-28,19,0
4119,2017-08-30 10:30:00,18,-4.74,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,35,2,1,9,-7,8,5,13,-10,7,6,9,8,9,2,35,-16,17,0
4120,2017-08-31 09:45:00,10,-0.12,0,0.0,0,2,0,0,2,0,0,0,0,1,2017,35,3,1,8,6,8,-8,7,1,13,-3,8,6,8,2,22,5,42,1
4121,2017-08-31 10:00:00,50,-1.14,0,-2.44,0,0,0,2,0,0,2,0,0,1,2017,35,3,1,13,-3,8,6,8,2,6,-1,7,6,10,6,24,11,36,1
4122,2017-08-31 10:30:00,46,-0.69,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,35,3,1,6,2,6,-2,4,-1,7,-5,13,8,26,18,24,16,26,1
4123,2017-09-01 01:00:00,67,-1.61,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,35,4,1,4,-4,4,2,1,0,2,0,1,1,4,-3,9,-4,13,0
4124,2017-09-01 09:45:00,29,-3.59,0,-2.34,0,1,0,0,1,0,0,0,1,0,2017,35,4,1,12,-11,8,-4,7,-4,15,-2,12,7,5,-1,50,-38,19,0
4125,2017-09-05 10:00:00,24,0.0,0,1.18,0,2,0,0,0,2,0,0,0,1,2017,36,1,1,17,16,7,4,7,0,4,-2,5,-3,7,5,14,-13,13,0
4126,2017-09-06 08:30:00,68,1.06,0,-0.3,0,0,2,0,2,0,0,0,0,1,2017,36,2,1,8,5,4,1,3,3,6,0,4,-2,5,-4,20,6,5,0
4127,2017-09-06 09:45:00,30,-1.15,1,-5.62,1,0,0,1,1,0,0,0,1,0,2017,36,2,1,9,-7,4,0,4,2,20,4,11,0,10,-9,15,-8,34,1
4128,2017-09-06 10:00:00,40,-0.81,0,0.0,0,0,0,3,3,0,0,1,0,0,2017,36,2,1,20,4,11,0,10,-9,7,-6,5,4,5,-1,14,-7,30,1
4129,2017-09-07 09:58:00,37,-0.24,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,36,3,1,11,6,7,3,13,3,6,-4,10,8,5,1,87,-42,22,0
4130,2017-09-07 10:30:00,46,-0.57,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,36,3,1,10,-8,7,-4,9,-9,11,10,7,0,10,3,53,-3,29,1
4131,2017-09-07 11:00:00,18,-0.66,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,36,3,1,8,-7,8,7,11,3,16,15,8,-6,7,-3,22,10,7,0
4132,2017-09-08 10:00:00,31,-0.7,0,-1.08,1,0,0,1,1,0,0,0,1,0,2017,36,4,1,7,1,5,3,8,5,5,-1,8,-4,15,-5,27,-16,19,0
4133,2017-09-08 15:00:00,12,0.68,0,-0.24,0,0,1,0,0,0,1,0,1,0,2017,36,4,1,12,11,2,-2,2,-2,4,-1,3,1,4,-2,7,-4,7,0
4134,2017-09-12 06:00:00,45,-0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,37,1,1,4,-2,1,0,4,0,6,5,2,0,6,-4,15,3,5,0
4135,2017-09-12 10:00:00,43,1.42,2,-2.88,0,0,2,0,2,0,0,0,0,1,2017,37,1,1,6,2,10,5,4,2,13,8,6,-6,6,-2,21,16,19,0
4136,2017-09-13 10:30:00,18,-2.19,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,37,2,1,9,-9,7,5,7,2,5,2,4,1,6,1,47,-39,2,0
4137,2017-09-13 13:59:00,25,0.38,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,37,2,1,2,-1,5,-2,1,0,2,2,2,-2,3,-2,16,5,3,0
4138,2017-09-14 10:30:00,46,-3.02,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,37,3,1,10,-7,7,-4,2,0,10,-5,6,1,6,-4,24,17,14,0
4139,2017-09-18 10:00:00,44,-0.93,1,-1.83,3,0,0,1,0,0,1,0,1,0,2017,38,0,1,6,3,4,-2,3,-1,3,3,7,-2,5,-5,16,-1,8,0
4140,2017-09-18 16:00:00,66,-0.98,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,38,0,1,3,1,2,-1,1,-1,2,0,5,4,2,1,12,2,2,0
4141,2017-09-20 10:00:00,23,-2.24,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,38,2,1,6,4,5,-5,5,-3,8,7,7,-5,8,5,11,4,4,0
4142,2017-09-20 10:30:00,18,-2.2199999999999998,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,38,2,1,5,-2,5,3,5,1,3,0,3,-2,5,-3,10,3,10,0
4143,2017-09-20 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,38,2,1,85,-63,31,-18,22,16,40,-35,30,-20,19,9,17,8,25,0
4144,2017-09-21 09:00:00,35,-0.48,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,38,3,1,6,2,8,-6,6,4,5,-2,3,0,6,-4,25,14,19,0
4145,2017-09-21 10:00:00,7,0.66,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,38,3,1,7,-2,8,-2,4,0,7,-4,5,4,6,3,21,9,33,1
4146,2017-09-21 10:30:00,46,-0.99,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,38,3,1,6,-4,5,0,5,1,6,-4,6,-2,12,8,21,14,31,1
4147,2017-09-26 09:00:00,65,-0.46,0,-2.24,0,1,0,0,1,0,0,0,1,0,2017,39,1,1,5,-1,2,1,6,4,2,1,8,-8,6,6,15,3,1,0
4148,2017-09-26 09:59:00,64,0.73,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,39,1,1,8,4,6,2,2,-1,7,0,6,-4,3,-1,17,-11,2,0
4149,2017-09-27 10:00:00,50,-3.88,2,0.0,0,0,0,2,2,0,0,0,0,1,2017,39,2,1,9,1,6,3,12,7,5,-3,4,-4,3,-1,13,6,26,1
4150,2017-09-27 10:30:00,18,-10.08,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,39,2,1,10,-6,5,3,6,3,6,4,13,8,17,-10,23,8,38,1
4151,2017-09-28 10:30:00,46,-4.8,2,0.0,0,1,0,0,1,0,0,0,1,0,2017,39,3,1,7,-6,5,0,4,3,4,-3,5,-1,11,2,19,3,8,0
4152,2017-09-29 09:45:00,10,3.66,2,0.0,0,0,2,0,2,0,0,0,0,1,2017,39,4,1,18,-15,19,-2,12,-10,13,9,8,-5,5,1,16,-4,22,0
4153,2017-09-29 10:00:00,63,-0.64,0,-2.18,0,2,0,0,2,0,0,0,0,1,2017,39,4,1,13,9,8,-5,5,1,6,2,5,-2,5,1,41,-33,22,0
4154,2017-10-02 09:45:00,29,-0.88,0,-0.58,1,1,0,0,1,0,0,0,1,0,2017,40,0,1,8,-7,3,-2,6,2,17,-13,13,10,7,-3,12,4,10,0
4155,2017-10-03 01:00:00,67,8.84,2,0.0,0,0,1,0,1,0,0,0,1,0,2017,40,1,1,4,-3,3,-3,2,1,5,-2,4,0,5,-2,5,2,22,0
4156,2017-10-04 08:15:00,0,-0.27,0,-1.17,3,3,0,0,0,0,3,1,0,0,2017,40,2,1,14,-14,7,-4,4,1,5,0,8,-7,5,4,21,19,7,0
4157,2017-10-04 09:45:00,30,-0.24,0,-1.06,0,1,0,0,1,0,0,0,1,0,2017,40,2,1,4,2,8,7,4,-3,13,-12,7,0,3,0,17,-10,14,0
4158,2017-10-04 10:00:00,40,7.5600000000000005,3,0.0,0,0,3,0,3,0,0,1,0,0,2017,40,2,1,13,-12,7,0,3,0,7,-1,5,3,6,3,17,-8,5,0
4159,2017-10-04 10:30:00,18,-9.93,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,40,2,1,5,4,3,0,7,5,9,-7,7,2,6,0,21,-2,8,0
4160,2017-10-05 10:00:00,24,2.2,0,0.0,0,0,2,0,2,0,0,0,0,1,2017,40,3,1,9,-2,10,7,8,4,4,0,4,3,3,-3,22,-9,0,0
4161,2017-10-05 10:30:00,46,-1.95,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,40,3,1,9,-3,4,-2,4,-1,6,-6,4,-2,9,-4,23,12,1,0
4162,2017-10-06 10:00:00,31,0.37,0,-1.74,1,0,1,0,1,0,0,0,1,0,2017,40,4,1,11,-8,7,-4,11,8,5,-1,31,26,8,-1,18,8,18,0
4163,2017-10-06 15:00:00,12,-0.51,0,-0.3,0,0,0,1,0,0,1,0,1,0,2017,40,4,1,3,-1,2,-1,2,-1,2,0,3,1,3,0,10,2,4,0
4164,2017-10-10 06:00:00,45,-2.09,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,41,1,1,8,-3,4,-3,6,-2,2,-1,2,-2,1,0,27,24,10,0
4165,2017-10-10 10:00:00,37,-3.39,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,41,1,1,6,3,5,-2,3,0,3,-1,3,1,6,2,23,16,10,0
4166,2017-10-11 10:00:00,43,-0.34,0,-3.8,0,2,0,0,2,0,0,0,0,1,2017,41,2,1,4,-1,5,-4,4,-2,3,-3,3,-1,5,0,21,11,13,0
4167,2017-10-12 10:30:00,46,-1.85,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,41,3,1,7,0,7,4,3,0,3,2,4,2,4,0,20,-9,4,0
4168,2017-10-12 11:00:00,18,-1.1400000000000001,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,41,3,1,5,-3,2,0,11,-4,2,0,5,2,2,1,18,14,6,0
4169,2017-10-16 08:30:00,21,1.82,2,0.0,0,0,2,0,2,0,0,0,0,1,2017,42,0,1,9,-1,6,1,5,-1,6,-5,8,7,5,3,15,-9,1,0
4170,2017-10-17 08:30:00,41,-0.74,0,0.0,0,2,0,0,2,0,0,0,0,1,2017,42,1,1,7,-3,5,-3,3,1,5,-2,5,0,5,-5,12,6,4,0
4171,2017-10-17 10:00:00,44,1.19,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,42,1,1,10,-4,5,-4,4,1,3,1,3,-1,6,5,10,-5,14,0
4172,2017-10-17 16:00:00,66,1.17,1,-0.03,0,0,1,0,1,0,0,0,1,0,2017,42,1,1,1,-1,1,0,0,0,1,0,1,0,1,-1,5,-3,1,0
4173,2017-10-18 10:30:00,18,-1.47,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,42,2,1,7,5,4,2,7,3,6,-4,5,1,7,2,17,2,19,0
4174,2017-10-19 10:00:00,7,-2.3,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,42,3,1,6,2,4,0,4,-3,4,2,2,-2,5,-2,21,15,15,0
4175,2017-10-19 10:30:00,46,-1.47,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,42,3,1,4,1,7,4,11,9,4,-3,4,-2,7,1,16,5,2,0
4176,2017-10-20 10:00:00,23,2.28,0,0.0,0,0,2,0,2,0,0,0,0,1,2017,42,4,1,6,-1,3,0,4,-3,5,0,5,5,5,5,19,-13,4,0
4177,2017-10-20 14:00:00,25,0.31,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,42,4,1,3,-2,10,-9,14,5,9,-6,6,4,5,1,7,2,3,0
4178,2017-10-24 09:59:00,64,-0.58,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,43,1,1,4,2,6,5,9,2,8,2,10,4,6,0,11,-2,3,0
4179,2017-10-25 09:00:00,35,1.11,0,2.39,1,0,1,0,0,1,0,0,1,0,2017,43,2,1,9,7,7,7,9,5,6,2,6,-2,5,-3,16,-2,25,0
4180,2017-10-25 10:00:00,47,9.78,4,-0.16,0,0,2,0,2,0,0,0,0,1,2017,43,2,1,11,-5,6,-4,21,17,11,4,8,-1,4,-4,24,21,11,0
4181,2017-10-25 10:30:00,18,-4.800000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,43,2,1,5,0,7,6,6,5,4,-2,5,-4,9,0,29,13,3,0
4182,2017-10-26 10:00:00,50,-0.36,0,-2.64,0,0,0,2,0,0,2,0,0,1,2017,43,3,1,11,4,11,-8,8,6,4,2,5,-3,5,0,78,-51,0,0
4183,2017-10-26 10:30:00,46,-0.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,43,3,1,5,-4,8,-7,4,-1,9,-3,7,-3,6,-1,50,-35,5,0
4184,2017-10-27 10:00:00,63,-0.42,0,-9.12,2,2,0,0,2,0,0,0,0,1,2017,43,4,1,38,23,22,17,9,-7,8,-6,7,-3,9,-5,27,-19,1,0
4185,2017-10-31 08:30:00,22,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2017,44,1,1,10,2,7,-6,5,-2,7,6,7,-7,5,5,12,4,3,0
4186,2017-10-31 09:00:00,65,-0.51,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,44,1,1,9,3,8,2,4,-3,4,-2,4,4,4,-1,13,-3,6,0
4187,2017-10-31 09:45:00,10,2.9,2,0.0,0,0,2,0,2,0,0,0,0,1,2017,44,1,1,7,3,4,0,4,0,11,-11,8,5,4,1,12,5,24,0
