,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_30_after,reaction_max_0_30_after
3708,2016-08-23 09:45:00,32,-1.1,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,34,1,1,16,-8,10,0
3709,2016-08-23 09:59:00,64,-1.18,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,34,1,1,15,-12,8,0
3710,2016-08-23 10:00:00,47,1.72,2,-0.45,0,0,1,0,0,0,1,0,0,1,2016,34,1,1,15,-12,8,0
3711,2016-08-24 09:00:00,35,-0.38,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,34,2,1,18,-7,11,0
3712,2016-08-24 10:00:00,23,-0.99,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,34,2,1,17,3,1,0
3713,2016-08-24 10:30:00,18,-2.91,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,34,2,1,21,-13,4,0
3714,2016-08-25 09:45:00,33,-1.41,0,1.28,1,0,0,1,0,1,0,0,1,0,2016,34,3,1,9,6,2,0
3715,2016-08-25 10:30:00,46,-3.36,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,34,3,1,8,-3,3,0
3716,2016-08-26 10:00:00,63,-1.8,1,-0.15,1,0,0,1,1,0,0,0,0,1,2016,34,4,1,64,5,60,1
3717,2016-08-30 09:00:00,65,0.0,0,-1.83,0,1,0,0,1,0,0,0,1,0,2016,35,1,1,18,-5,3,0
3718,2016-08-30 10:00:00,6,1.19,1,-0.64,1,0,1,0,0,0,1,1,0,0,2016,35,1,1,23,-12,6,0
3719,2016-08-31 08:15:00,0,-0.12,0,2.03,1,1,0,0,0,1,0,1,0,0,2016,35,2,1,12,-6,3,0
3720,2016-08-31 09:45:00,10,-0.73,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,35,2,1,22,13,6,0
3721,2016-08-31 10:00:00,50,0.2,0,-1.8,2,0,1,0,0,0,1,0,0,1,2016,35,2,1,20,11,3,0
3722,2016-08-31 10:30:00,18,-2.35,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,35,2,1,18,10,5,0
3723,2016-09-01 01:00:00,67,-0.29,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,35,3,1,4,-3,1,0
3724,2016-09-01 09:45:00,29,-1.0,0,-1.39,0,1,0,0,1,0,0,0,1,0,2016,35,3,1,11,-3,46,1
3725,2016-09-01 10:30:00,46,-3.65,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,35,3,1,64,47,14,0
3726,2016-09-02 10:00:00,24,-0.69,0,-1.0,0,0,0,1,0,0,1,0,0,1,2016,35,4,1,27,-2,5,0
3727,2016-09-03 06:55:00,30,-0.48,0,-0.79,1,1,0,0,1,0,0,0,1,0,2016,35,5,1,0,0,0,0
3728,2016-09-06 09:59:00,37,-0.75,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,36,1,1,54,4,21,1
3729,2016-09-06 10:00:00,40,-1.93,1,0.0,0,0,0,1,1,0,0,1,0,0,2016,36,1,1,54,4,21,1
3730,2016-09-07 10:00:00,43,1.55,1,-0.2,0,0,1,0,1,0,0,0,0,1,2016,36,2,1,13,8,21,1
3731,2016-09-08 08:30:00,69,0.92,0,0.0,1,0,1,0,1,0,0,1,0,0,2016,36,3,1,37,8,41,1
3732,2016-09-08 10:30:00,46,-2.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,36,3,1,50,-43,2,0
3733,2016-09-08 11:00:00,18,-19.97,3,0.0,0,1,0,0,1,0,0,1,0,0,2016,36,3,1,24,-12,14,0
3734,2016-09-08 15:00:00,12,0.27,0,0.79,1,0,1,0,0,1,0,0,1,0,2016,36,3,1,12,7,2,0
3735,2016-09-09 10:00:00,31,0.3,0,-1.15,1,0,1,0,1,0,0,0,1,0,2016,36,4,1,37,-28,23,1
3736,2016-09-13 06:00:00,45,-0.97,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,37,1,1,12,-10,5,0
3737,2016-09-13 14:00:00,25,-0.92,1,0.0,0,0,0,1,1,0,0,0,1,0,2016,37,1,1,15,-6,2,0
3738,2016-09-14 08:30:00,41,-0.18,0,0.0,0,1,0,0,1,0,0,0,0,1,2016,37,2,1,11,-8,3,0
3739,2016-09-14 10:30:00,18,-0.59,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,37,2,1,26,12,8,0
3740,2016-09-15 10:00:00,5,0.61,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,37,3,1,33,-17,8,0
3741,2016-09-15 10:30:00,46,-1.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,37,3,1,21,-12,12,0
3742,2016-09-16 10:00:00,58,-0.32,0,-0.73,1,0,0,1,0,0,1,1,0,0,2016,37,4,1,17,-12,1,0
3743,2016-09-16 16:00:00,66,1.14,1,0.56,3,0,1,0,0,1,0,0,1,0,2016,37,4,1,9,4,0,0
3744,2016-09-19 10:00:00,44,5.59,1,-2.24,3,0,1,0,0,0,1,0,1,0,2016,38,0,1,17,6,6,0
3745,2016-09-21 10:30:00,18,-1.66,2,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,8,-3,4,0
3746,2016-09-21 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,53,-1,45,1
3747,2016-09-22 08:30:00,69,1.85,0,0.0,1,0,1,0,1,0,0,1,0,0,2016,38,3,1,12,3,6,0
3748,2016-09-22 09:00:00,35,0.77,0,1.2,1,0,1,0,0,1,0,0,1,0,2016,38,3,1,17,10,3,0
3749,2016-09-22 10:30:00,46,-1.83,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,38,3,1,17,3,0,0
3750,2016-09-23 09:45:00,32,-0.69,0,-1.2,0,0,0,1,1,0,0,0,1,0,2016,38,4,1,25,-20,12,0
3751,2016-09-26 10:00:00,47,0.22,0,0.22,0,0,1,0,0,1,0,0,0,1,2016,39,0,1,15,-13,2,0
3752,2016-09-27 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,1,1,30,-20,9,0
3753,2016-09-27 09:45:00,33,1.17,1,-0.23,0,0,1,0,1,0,0,0,1,0,2016,39,1,1,18,14,4,0
3754,2016-09-27 09:59:00,64,-0.49,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,39,1,1,22,8,2,0
3755,2016-09-27 10:00:00,6,1.55,1,1.55,0,0,1,0,0,1,0,1,0,0,2016,39,1,1,22,8,2,0
3756,2016-09-28 10:30:00,18,-0.75,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,39,2,1,14,0,3,0
3757,2016-09-29 10:00:00,50,-0.81,1,-0.16,0,0,0,1,1,0,0,0,0,1,2016,39,3,1,27,12,13,0
3758,2016-09-29 10:30:00,46,-2.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,3,1,30,22,6,0
3759,2016-09-30 09:45:00,10,0.56,0,0.0,0,0,1,0,1,0,0,0,0,1,2016,39,4,1,56,48,7,0
3760,2016-09-30 10:00:00,63,2.71,0,0.0,1,0,1,0,1,0,0,0,0,1,2016,39,4,1,51,33,11,0
3761,2016-10-03 01:00:00,67,0.77,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,40,0,1,4,0,1,0
3762,2016-10-03 09:45:00,29,-1.2,0,-1.26,0,1,0,0,1,0,0,0,1,0,2016,40,0,1,16,-11,1,0
3763,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,0,0,2016,40,2,1,18,-15,11,0
3764,2016-10-05 08:30:00,68,-0.12,0,0.0,0,1,0,0,1,0,0,0,0,1,2016,40,2,1,19,-16,6,0
3765,2016-10-05 09:45:00,30,1.02,0,-1.53,0,0,1,0,1,0,0,0,1,0,2016,40,2,1,10,3,10,0
3766,2016-10-05 10:30:00,18,-0.73,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,40,2,1,29,-12,5,0
3767,2016-10-06 08:30:00,69,1.21,0,0.0,1,0,1,0,1,0,0,1,0,0,2016,40,3,1,13,-4,5,0
3768,2016-10-06 10:30:00,46,-4.41,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,40,3,1,14,-8,4,0
3769,2016-10-07 10:00:00,31,0.35,0,-0.71,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,40,19,8,0
3770,2016-10-07 15:00:00,12,1.23,1,-0.05,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,15,8,5,0
3771,2016-10-11 06:00:00,45,-5.07,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,41,1,1,7,-4,1,0
3772,2016-10-12 10:00:00,43,-1.73,1,-0.41,0,0,0,1,1,0,0,0,0,1,2016,41,2,1,34,8,4,0
3773,2016-10-13 10:30:00,46,-1.7,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,41,3,1,19,8,5,0
3774,2016-10-13 11:00:00,18,-0.9,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,41,3,1,22,-3,17,0
3775,2016-10-14 16:00:00,25,0.34,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,41,4,1,13,-9,3,0
3776,2016-10-17 08:30:00,21,-0.85,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,42,0,1,13,4,6,0
3777,2016-10-18 10:00:00,44,-0.4,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,42,1,1,18,-1,11,0
3778,2016-10-18 16:00:00,66,0.36,1,-0.2,1,0,1,0,1,0,0,0,1,0,2016,42,1,1,6,3,2,0
3779,2016-10-19 10:30:00,18,-3.06,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,42,2,1,14,-1,2,0
3780,2016-10-20 10:30:00,46,-1.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,42,3,1,33,-21,8,0
3781,2016-10-24 09:45:00,32,1.7,1,-1.2,0,0,1,0,1,0,0,0,1,0,2016,43,0,1,12,0,3,0
3782,2016-10-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,43,1,1,10,-3,1,0
3783,2016-10-26 09:45:00,33,2.43,2,1.03,0,0,1,0,0,1,0,0,1,0,2016,43,2,1,30,21,11,0
3784,2016-10-26 10:00:00,47,-0.18,0,-1.5,1,0,0,1,0,0,1,0,0,1,2016,43,2,1,29,13,7,0
3785,2016-10-26 10:30:00,18,-0.55,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,43,2,1,31,-18,6,0
3786,2016-10-27 10:00:00,50,0.1,0,-0.16,0,0,1,0,1,0,0,0,0,1,2016,43,3,1,15,-1,4,0
3787,2016-10-27 10:30:00,46,-0.61,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,43,3,1,22,0,12,0
3788,2016-10-28 10:00:00,63,-1.18,1,-1.11,0,0,0,1,1,0,0,0,0,1,2016,43,4,1,21,2,23,1
3789,2016-10-31 09:45:00,10,-1.01,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,44,0,1,13,-1,8,0
3790,2016-11-01 01:00:00,67,1.48,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,44,1,1,7,2,3,0
3791,2016-11-01 09:45:00,29,-1.41,0,-3.51,1,1,0,0,1,0,0,0,1,0,2016,44,1,1,18,15,5,0
3792,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,0,0,2016,44,2,1,21,17,8,0
3793,2016-11-02 10:30:00,18,-5.92,2,0.0,0,1,0,0,1,0,0,1,0,0,2016,44,2,1,28,17,7,0
3794,2016-11-02 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,44,2,1,28,-18,12,0
3795,2016-11-03 09:45:00,30,0.0,0,-4.2,1,1,0,0,1,0,0,0,1,0,2016,44,3,1,15,4,4,0
3796,2016-11-03 10:30:00,46,-0.24,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,44,3,1,17,6,7,0
3797,2016-11-07 15:00:00,12,0.3,0,0.68,1,0,1,0,0,1,0,0,1,0,2016,45,0,1,6,-1,8,0
3798,2016-11-08 06:00:00,45,-0.69,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,1,1,8,-4,3,0
3799,2016-11-08 10:00:00,43,-0.67,1,-0.31,0,0,0,1,1,0,0,0,0,1,2016,45,1,1,12,2,3,0
3800,2016-11-09 10:00:00,31,0.35,0,-4.47,1,0,1,0,1,0,0,0,1,0,2016,45,2,1,56,-58,9,0
3801,2016-11-09 10:30:00,18,-0.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,45,2,1,39,-14,9,0
3802,2016-11-10 08:30:00,69,1.78,1,0.0,1,0,1,0,1,0,0,1,0,0,2016,45,3,1,33,27,5,0
3803,2016-11-10 10:30:00,46,-0.21,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,3,1,41,17,7,0
3804,2016-11-10 14:00:00,25,3.64,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,45,3,1,20,10,8,0
3805,2016-11-11 10:00:00,58,2.23,1,-0.71,1,0,1,0,0,0,1,1,0,0,2016,45,4,1,42,-25,4,0
3806,2016-11-15 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,46,1,1,22,-8,23,1
3807,2016-11-16 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,2,1,24,-11,14,0
3808,2016-11-16 10:30:00,18,-1.01,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,46,2,1,26,-9,10,0
3809,2016-11-16 16:00:00,66,-0.84,1,-0.51,2,0,0,1,0,0,1,0,1,0,2016,46,2,1,12,2,6,0
3810,2016-11-17 10:30:00,46,-1.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,3,1,35,-33,6,0
3811,2016-11-18 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,4,1,28,-13,3,0
3812,2016-11-22 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,1,1,13,11,2,0
3813,2016-11-22 10:00:00,23,1.51,1,-1.75,0,0,1,0,1,0,0,0,0,1,2016,47,1,1,13,11,2,0
3814,2016-11-23 09:00:00,35,0.38,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,2,1,59,-55,7,0
3815,2016-11-23 09:45:00,32,-0.26,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,33,-15,5,0
3816,2016-11-23 10:30:00,18,-0.33,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,47,2,1,34,-18,7,0
3817,2016-11-23 12:00:00,46,-4.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,32,26,10,0
3818,2016-11-25 09:45:00,33,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,4,1,30,21,6,0
3819,2016-11-29 09:00:00,65,-1.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,48,1,1,29,-12,12,0
3820,2016-11-29 10:00:00,6,1.71,1,3.9,1,0,1,0,0,1,0,1,0,0,2016,48,1,1,36,25,28,1
3821,2016-11-30 08:15:00,0,4.03,1,-1.24,1,0,1,0,0,0,1,1,0,0,2016,48,2,1,32,-6,34,1
3822,2016-11-30 09:45:00,10,1.4,1,0.0,0,0,1,0,1,0,0,0,0,1,2016,48,2,1,59,-52,6,0
3823,2016-11-30 10:00:00,50,-0.13,0,-0.17,0,0,0,1,1,0,0,0,0,1,2016,48,2,1,38,-31,5,0
3824,2016-11-30 10:30:00,18,-0.32,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,48,2,1,25,-15,21,1
3825,2016-12-01 00:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,13,3,7,0
3826,2016-12-01 08:30:00,69,-1.14,1,0.0,1,0,0,1,1,0,0,1,0,0,2016,48,3,1,21,-14,9,0
3827,2016-12-01 09:45:00,29,-4.47,0,-0.95,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,36,-25,10,0
3828,2016-12-01 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,24,-6,23,1
3829,2016-12-05 09:45:00,30,-1.06,0,-0.1,1,1,0,0,1,0,0,0,1,0,2016,49,0,1,48,29,6,0
3830,2016-12-05 10:00:00,40,0.57,1,0.0,0,0,1,0,1,0,0,1,0,0,2016,49,0,1,42,43,0,0
3831,2016-12-07 10:00:00,43,0.0,0,6.46,2,1,0,0,0,1,0,0,0,1,2016,49,2,1,16,7,22,1
3832,2016-12-07 10:30:00,18,-0.2,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,49,2,1,30,23,5,0
3833,2016-12-07 15:00:00,12,-0.34,0,2.22,1,0,0,1,0,1,0,0,1,0,2016,49,2,1,12,4,8,0
3834,2016-12-08 08:30:00,69,0.0,0,0.0,1,1,0,0,1,0,0,1,0,0,2016,49,3,1,186,-52,38,1
3835,2016-12-08 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,49,3,1,60,-42,7,0
3836,2016-12-12 14:00:00,25,-1.76,2,0.0,0,0,0,1,1,0,0,0,1,0,2016,50,0,1,10,-3,3,0
3837,2016-12-13 06:00:00,45,4.51,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,1,1,17,-3,0,0
3838,2016-12-13 08:30:00,41,0.0,0,-0.51,0,1,0,0,1,0,0,0,0,1,2016,50,1,1,30,11,2,0
3839,2016-12-14 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,2,1,16,0,14,0
3840,2016-12-14 10:30:00,18,-0.74,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,50,2,1,23,20,6,0
3841,2016-12-14 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,50,2,1,79,-8,54,1
3842,2016-12-15 09:45:00,32,0.0,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,22,7,8,0
3843,2016-12-15 10:00:00,44,2.79,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,36,-10,10,0
3844,2016-12-15 10:30:00,46,-6.54,2,0.0,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,44,-23,6,0
3845,2016-12-15 16:00:00,66,0.77,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,16,-12,5,0
3846,2016-12-19 09:45:00,33,-1.37,1,-0.35,0,0,0,1,1,0,0,0,1,0,2016,51,0,1,26,20,7,0
3847,2016-12-21 10:00:00,23,0.65,0,-2.63,1,0,1,0,0,0,1,0,0,1,2016,51,2,1,15,1,8,0
3848,2016-12-21 10:30:00,18,-2.92,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,51,2,1,15,-3,8,0
3849,2016-12-22 09:00:00,35,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,24,-9,21,1
3850,2016-12-22 10:30:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,48,23,5,0
3851,2016-12-27 09:00:00,65,-0.56,0,-2.24,0,1,0,0,1,0,0,0,1,0,2016,52,1,1,10,1,2,0
3852,2016-12-27 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,52,1,1,7,9,6,0
3853,2016-12-27 10:00:00,6,1.34,1,1.85,1,0,1,0,0,1,0,1,0,0,2016,52,1,1,7,9,6,0
3854,2016-12-28 10:00:00,50,-2.43,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,52,2,1,15,-5,15,0
3855,2016-12-29 10:30:00,46,-2.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,52,3,1,17,11,30,1
3856,2016-12-29 11:00:00,18,-1.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,52,3,1,35,30,8,0
3857,2016-12-30 09:45:00,10,-0.52,0,0.0,0,0,0,1,1,0,0,0,0,1,2016,52,4,1,28,-14,19,1
3858,2017-01-03 09:45:00,29,-1.41,0,-0.18,1,1,0,0,1,0,0,0,1,0,2017,1,1,1,17,13,6,0
3859,2017-01-04 00:00:00,67,1.32,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,1,2,1,7,-3,3,0
3860,2017-01-05 08:15:00,0,-0.61,0,-0.04,0,0,0,1,1,0,0,1,0,0,2017,1,3,1,24,-3,31,1
3861,2017-01-05 08:30:00,69,2.08,1,-3.0,0,0,1,0,1,0,0,1,0,0,2017,1,3,1,38,9,13,0
3862,2017-01-05 09:45:00,30,1.52,1,-1.28,0,0,1,0,1,0,0,0,1,0,2017,1,3,1,26,3,21,1
3863,2017-01-05 10:00:00,40,0.2,0,0.0,0,0,1,0,1,0,0,1,0,0,2017,1,3,1,27,15,30,1
3864,2017-01-05 10:30:00,46,-5.39,3,0.0,0,1,0,0,1,0,0,0,1,0,2017,1,3,1,48,31,41,1
3865,2017-01-05 11:00:00,18,-3.52,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,1,3,1,64,58,11,0
3866,2017-01-06 10:00:00,24,-0.93,0,-0.29,0,0,0,1,1,0,0,0,0,1,2017,1,4,1,34,14,17,0
3867,2017-01-09 15:00:00,12,1.31,1,-0.14,0,0,1,0,1,0,0,0,1,0,2017,2,0,1,16,14,2,0
3868,2017-01-10 06:00:00,45,5.89,3,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,1,1,20,-5,3,0
3869,2017-01-11 10:00:00,37,0.79,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,2,1,45,-32,8,0
3870,2017-01-11 10:30:00,18,-1.58,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,2,2,1,43,-36,15,0
3871,2017-01-12 10:30:00,46,-0.06,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,2,3,1,43,19,8,0
3872,2017-01-12 14:00:00,25,-0.24,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,2,3,1,17,-7,5,0
3873,2017-01-17 08:30:00,21,-0.27,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,3,1,1,35,-29,12,0
3874,2017-01-18 10:00:00,44,-0.56,0,-1.83,3,0,0,1,0,0,1,0,1,0,2017,3,2,1,24,16,14,0
3875,2017-01-18 16:00:00,66,0.17,0,-0.05,0,0,1,0,1,0,0,0,1,0,2017,3,2,1,27,-34,4,0
3876,2017-01-19 10:30:00,46,-0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,3,3,1,32,-14,17,0
3877,2017-01-19 11:00:00,18,-1.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,3,3,1,46,19,8,0
3878,2017-01-24 09:45:00,32,0.49,0,-1.2,0,0,1,0,1,0,0,0,1,0,2017,4,1,1,23,10,11,0
3879,2017-01-25 09:00:00,35,0.77,0,-2.24,0,0,1,0,0,0,1,0,1,0,2017,4,2,1,11,-1,8,0
3880,2017-01-25 10:30:00,18,-0.87,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,4,2,1,24,18,1,0
3881,2017-01-26 09:45:00,33,0.43,1,1.74,1,0,1,0,0,1,0,0,1,0,2017,4,3,1,32,-10,5,0
3882,2017-01-26 10:30:00,46,-0.11,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,4,3,1,20,-1,7,0
3883,2017-01-27 10:00:00,63,-0.22,0,-0.05,1,1,0,0,1,0,0,0,0,1,2017,4,4,1,25,4,11,0
3884,2017-01-30 10:00:00,50,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2017,5,0,1,25,15,18,1
3885,2017-01-31 08:30:00,22,-1.1,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,5,1,1,22,-5,12,0
3886,2017-01-31 09:00:00,65,3.35,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,5,1,1,20,7,31,1
3887,2017-01-31 09:45:00,10,-1.27,1,0.0,0,0,0,1,1,0,0,0,0,1,2017,5,1,1,35,27,26,1
3888,2017-01-31 10:00:00,6,-0.22,0,-0.28,1,0,0,1,0,0,1,1,0,0,2017,5,1,1,52,37,3,0
3889,2017-02-01 00:00:00,67,-0.72,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,5,2,1,6,-2,3,0
3890,2017-02-01 08:15:00,0,2.61,1,-0.07,0,0,1,0,1,0,0,1,0,0,2017,5,2,1,37,-18,14,0
3891,2017-02-01 09:45:00,29,-2.24,0,-1.35,0,1,0,0,1,0,0,0,1,0,2017,5,2,1,21,-16,2,0
3892,2017-02-01 10:30:00,18,-2.49,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,5,2,1,23,-13,16,0
3893,2017-02-01 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,5,2,1,37,-14,15,0
3894,2017-02-02 10:30:00,46,-0.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,5,3,1,16,0,1,0
3895,2017-02-03 09:45:00,30,1.4,1,-1.31,0,0,1,0,1,0,0,0,1,0,2017,5,4,1,37,9,8,0
3896,2017-02-07 08:30:00,68,-0.29,0,-5.59,0,1,0,0,1,0,0,0,0,1,2017,6,1,1,21,-13,4,0
3897,2017-02-07 15:00:00,12,-1.47,1,0.56,0,0,0,1,0,1,0,0,1,0,2017,6,1,1,7,2,2,0
3898,2017-02-08 10:30:00,18,-7.2,2,0.0,0,1,0,0,1,0,0,1,0,0,2017,6,2,1,22,7,10,0
3899,2017-02-09 08:30:00,69,0.98,1,0.0,1,0,1,0,1,0,0,1,0,0,2017,6,3,1,23,4,4,0
3900,2017-02-09 10:00:00,31,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-17,14,0
3901,2017-02-09 10:30:00,46,-0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-22,18,1
3902,2017-02-10 08:30:00,41,0.0,0,-1.83,0,1,0,0,1,0,0,0,0,1,2017,6,4,1,18,-9,10,0
3903,2017-02-10 10:00:00,58,-0.62,0,-0.31,0,0,0,1,1,0,0,1,0,0,2017,6,4,1,20,3,14,0
3904,2017-02-10 14:00:00,25,0.8,1,-1.2,3,0,1,0,1,0,0,0,1,0,2017,6,4,1,26,-3,1,0
3905,2017-02-14 05:59:00,45,-0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,7,1,1,13,0,8,0
3906,2017-02-15 10:30:00,18,-1.49,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,7,2,1,41,31,3,0
3907,2017-02-15 16:00:00,66,-0.65,0,1.67,3,0,0,1,0,1,0,0,1,0,2017,7,2,1,16,12,4,0
3908,2017-02-16 10:30:00,46,-5.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,7,3,1,24,12,17,0
3909,2017-02-17 10:00:00,7,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,7,4,1,24,-9,8,0
3910,2017-02-22 10:00:00,23,1.16,1,-0.69,0,0,1,0,1,0,0,0,0,1,2017,8,2,1,15,-7,6,0
3911,2017-02-23 08:30:00,69,-0.16,0,-0.77,0,1,0,0,1,0,0,1,0,0,2017,8,3,1,18,7,11,0
3912,2017-02-23 09:00:00,35,0.0,0,2.83,1,1,0,0,0,1,0,0,1,0,2017,8,3,1,21,10,2,0
3913,2017-02-23 10:30:00,46,-0.53,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,8,3,1,12,7,16,0
3914,2017-02-23 11:00:00,18,-0.72,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,8,3,1,19,13,6,0
3915,2017-02-27 10:00:00,50,-2.54,1,-14.61,1,0,0,1,0,0,1,0,0,1,2017,9,0,1,20,-1,13,0
