,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,High_NO_1_1_1,0_30,included,basic,0.69,"{'max_depth': 5, 'min_samples_leaf': 150}",0.69,0.68,0.72,0.82,0.61,0.48,314.00,190.00,"{'0': {'precision': 0.7211267605633803, 'recall': 0.8152866242038217, 'f1-score': 0.7653213751868461, 'support': 314}, '1': {'precision': 0.610738255033557, 'recall': 0.4789473684210526, 'f1-score': 0.5368731563421829, 'support': 190}, 'micro avg': {'precision': 0.6884920634920635, 'recall': 0.6884920634920635, 'f1-score': 0.6884920634920635, 'support': 504}, 'macro avg': {'precision': 0.6659325077984687, 'recall': 0.6471169963124371, 'f1-score': 0.6510972657645144, 'support': 504}, 'weighted avg': {'precision': 0.6795120461771375, 'recall': 0.6884920634920635, 'f1-score': 0.6792000228446119, 'support': 504}}",0.17
3,clf,rforest,max,basic,High_NO_1_1_1,0_30,included,basic,0.71,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.74,0.74,0.74,0.88,0.72,0.50,314.00,190.00,"{'0': {'precision': 0.7446236559139785, 'recall': 0.8821656050955414, 'f1-score': 0.8075801749271138, 'support': 314}, '1': {'precision': 0.7196969696969697, 'recall': 0.5, 'f1-score': 0.5900621118012422, 'support': 190}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 504}, 'macro avg': {'precision': 0.7321603128054741, 'recall': 0.6910828025477707, 'f1-score': 0.698821143364178, 'support': 504}, 'weighted avg': {'precision': 0.7352266908718522, 'recall': 0.7380952380952381, 'f1-score': 0.7255793177963289, 'support': 504}}",13.85
4,clf,xgb,max,basic,High_NO_1_1_1,0_30,included,basic,0.69,{'n_estimators': 100},0.72,0.71,0.74,0.83,0.65,0.53,314.00,190.00,"{'0': {'precision': 0.7435897435897436, 'recall': 0.8312101910828026, 'f1-score': 0.7849624060150378, 'support': 314}, '1': {'precision': 0.6535947712418301, 'recall': 0.5263157894736842, 'f1-score': 0.5830903790087464, 'support': 190}, 'micro avg': {'precision': 0.7162698412698413, 'recall': 0.7162698412698413, 'f1-score': 0.7162698412698412, 'support': 504}, 'macro avg': {'precision': 0.6985922574157868, 'recall': 0.6787629902782434, 'f1-score': 0.6840263925118921, 'support': 504}, 'weighted avg': {'precision': 0.7096630675062048, 'recall': 0.7162698412698413, 'f1-score': 0.7088598561515549, 'support': 504}}",0.12
5,clf,gboosting,max,basic,High_NO_1_1_1,0_30,included,basic,0.69,{'n_estimators': 100},0.71,0.70,0.74,0.82,0.64,0.52,314.00,190.00,"{'0': {'precision': 0.7371428571428571, 'recall': 0.821656050955414, 'f1-score': 0.7771084337349398, 'support': 314}, '1': {'precision': 0.6363636363636364, 'recall': 0.5157894736842106, 'f1-score': 0.5697674418604651, 'support': 190}, 'micro avg': {'precision': 0.7063492063492064, 'recall': 0.7063492063492064, 'f1-score': 0.7063492063492064, 'support': 504}, 'macro avg': {'precision': 0.6867532467532467, 'recall': 0.6687227623198123, 'f1-score': 0.6734379377977024, 'support': 504}, 'weighted avg': {'precision': 0.6991506905792619, 'recall': 0.7063492063492064, 'f1-score': 0.698944170925118, 'support': 504}}",0.33
6,clf,ada,max,basic,High_NO_1_1_1,0_30,included,basic,0.69,{'n_estimators': 10},0.69,0.69,0.74,0.78,0.60,0.54,314.00,190.00,"{'0': {'precision': 0.7365269461077845, 'recall': 0.7834394904458599, 'f1-score': 0.7592592592592593, 'support': 314}, '1': {'precision': 0.6, 'recall': 0.5368421052631579, 'f1-score': 0.5666666666666667, 'support': 190}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 504}, 'macro avg': {'precision': 0.6682634730538922, 'recall': 0.6601407978545089, 'f1-score': 0.662962962962963, 'support': 504}, 'weighted avg': {'precision': 0.6850584545195324, 'recall': 0.6904761904761905, 'f1-score': 0.6866549088771311, 'support': 504}}",0.43
0,reg,kn,max,basic,High_NO_1_1_1,0_30,included,basic,14.57,{'n_neighbors': 11},,,,,,,,,14.22,0.68
1,reg,svr-rbf,max,basic,High_NO_1_1_1,0_30,included,basic,17.20,"{'C': 5, 'gamma': 1}",,,,,,,,,16.86,1.07
2,reg,dtree,max,basic,High_NO_1_1_1,0_30,included,basic,14.61,"{'max_depth': 2, 'min_samples_leaf': 10}",,,,,,,,,14.02,0.16
3,reg,rforest,max,basic,High_NO_1_1_1,0_30,included,basic,14.24,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,13.23,17.72
4,reg,xgb,max,basic,High_NO_1_1_1,0_30,included,basic,14.47,{'n_estimators': 50},,,,,,,,,13.01,0.12
5,reg,gboosting,max,basic,High_NO_1_1_1,0_30,included,basic,14.55,{'n_estimators': 50},,,,,,,,,13.27,0.23
6,reg,ada,max,basic,High_NO_1_1_1,0_30,included,basic,15.43,{'n_estimators': 10},,,,,,,,,14.93,0.36
0,clf,kn,min,basic,High_NO_1_1_1,0_30,included,basic,0.70,{'n_neighbors': 71},0.69,0.70,0.69,0.88,0.71,0.43,297.00,207.00,"{'0': {'precision': 0.6886543535620053, 'recall': 0.8787878787878788, 'f1-score': 0.7721893491124261, 'support': 297}, '1': {'precision': 0.712, 'recall': 0.42995169082125606, 'f1-score': 0.5361445783132531, 'support': 207}, 'micro avg': {'precision': 0.6944444444444444, 'recall': 0.6944444444444444, 'f1-score': 0.6944444444444444, 'support': 504}, 'macro avg': {'precision': 0.7003271767810026, 'recall': 0.6543697848045674, 'f1-score': 0.6541669637128396, 'support': 504}, 'weighted avg': {'precision': 0.6982427440633245, 'recall': 0.6944444444444444, 'f1-score': 0.6752423896770514, 'support': 504}}",0.74
1,clf,svc-rbf,min,basic,High_NO_1_1_1,0_30,included,basic,0.63,"{'C': 1, 'gamma': 1}",0.59,0.35,0.59,1.00,0.00,0.00,297.00,207.00,"{'0': {'precision': 0.5892857142857143, 'recall': 1.0, 'f1-score': 0.7415730337078651, 'support': 297}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 207}, 'micro avg': {'precision': 0.5892857142857143, 'recall': 0.5892857142857143, 'f1-score': 0.5892857142857143, 'support': 504}, 'macro avg': {'precision': 0.29464285714285715, 'recall': 0.5, 'f1-score': 0.37078651685393255, 'support': 504}, 'weighted avg': {'precision': 0.34725765306122447, 'recall': 0.5892857142857143, 'f1-score': 0.4369983948635634, 'support': 504}}",1.14
2,clf,dtree,min,basic,High_NO_1_1_1,0_30,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 20}",0.73,0.72,0.74,0.82,0.69,0.59,297.00,207.00,"{'0': {'precision': 0.7431192660550459, 'recall': 0.8181818181818182, 'f1-score': 0.778846153846154, 'support': 297}, '1': {'precision': 0.6949152542372882, 'recall': 0.5942028985507246, 'f1-score': 0.6406250000000001, 'support': 207}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 504}, 'macro avg': {'precision': 0.7190172601461671, 'recall': 0.7061923583662715, 'f1-score': 0.7097355769230771, 'support': 504}, 'weighted avg': {'precision': 0.7233211897727526, 'recall': 0.7261904761904762, 'f1-score': 0.7220767513736265, 'support': 504}}",0.18
3,clf,rforest,min,basic,High_NO_1_1_1,0_30,included,basic,0.73,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 50}",0.70,0.70,0.70,0.86,0.70,0.47,297.00,207.00,"{'0': {'precision': 0.7005494505494505, 'recall': 0.8585858585858586, 'f1-score': 0.7715582450832073, 'support': 297}, '1': {'precision': 0.7, 'recall': 0.47342995169082125, 'f1-score': 0.5648414985590777, 'support': 207}, 'micro avg': {'precision': 0.7003968253968254, 'recall': 0.7003968253968254, 'f1-score': 0.7003968253968254, 'support': 504}, 'macro avg': {'precision': 0.7002747252747252, 'recall': 0.6660079051383399, 'f1-score': 0.6681998718211425, 'support': 504}, 'weighted avg': {'precision': 0.7003237833594976, 'recall': 0.7003968253968254, 'f1-score': 0.6866567241893684, 'support': 504}}",13.97
4,clf,xgb,min,basic,High_NO_1_1_1,0_30,included,basic,0.72,{'n_estimators': 100},0.71,0.71,0.73,0.82,0.69,0.56,297.00,207.00,"{'0': {'precision': 0.7270029673590505, 'recall': 0.8249158249158249, 'f1-score': 0.7728706624605678, 'support': 297}, '1': {'precision': 0.688622754491018, 'recall': 0.5555555555555556, 'f1-score': 0.6149732620320856, 'support': 207}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 504}, 'macro avg': {'precision': 0.7078128609250343, 'recall': 0.6902356902356903, 'f1-score': 0.6939219622463266, 'support': 504}, 'weighted avg': {'precision': 0.7112396656453942, 'recall': 0.7142857142857143, 'f1-score': 0.7080199444274412, 'support': 504}}",0.12
5,clf,gboosting,min,basic,High_NO_1_1_1,0_30,included,basic,0.72,{'n_estimators': 200},0.71,0.71,0.72,0.84,0.70,0.54,297.00,207.00,"{'0': {'precision': 0.7230320699708455, 'recall': 0.835016835016835, 'f1-score': 0.7749999999999999, 'support': 297}, '1': {'precision': 0.6956521739130435, 'recall': 0.5410628019323671, 'f1-score': 0.608695652173913, 'support': 207}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 504}, 'macro avg': {'precision': 0.7093421219419445, 'recall': 0.688039818474601, 'f1-score': 0.6918478260869565, 'support': 504}, 'weighted avg': {'precision': 0.7117867555185339, 'recall': 0.7142857142857143, 'f1-score': 0.7066964285714284, 'support': 504}}",0.35
6,clf,ada,min,basic,High_NO_1_1_1,0_30,included,basic,0.72,{'n_estimators': 50},0.73,0.73,0.73,0.85,0.72,0.55,297.00,207.00,"{'0': {'precision': 0.7312138728323699, 'recall': 0.8518518518518519, 'f1-score': 0.7869362363919128, 'support': 297}, '1': {'precision': 0.7215189873417721, 'recall': 0.5507246376811594, 'f1-score': 0.6246575342465752, 'support': 207}, 'micro avg': {'precision': 0.7281746031746031, 'recall': 0.7281746031746031, 'f1-score': 0.7281746031746031, 'support': 504}, 'macro avg': {'precision': 0.726366430087071, 'recall': 0.7012882447665056, 'f1-score': 0.705796885319244, 'support': 504}, 'weighted avg': {'precision': 0.7272320448630172, 'recall': 0.7281746031746031, 'f1-score': 0.7202860551536492, 'support': 504}}",0.46
0,reg,kn,min,basic,High_NO_1_1_1,0_30,included,basic,14.58,{'n_neighbors': 11},,,,,,,,,14.92,0.70
1,reg,svr-rbf,min,basic,High_NO_1_1_1,0_30,included,basic,17.84,"{'C': 5, 'gamma': 1}",,,,,,,,,16.80,1.10
2,reg,dtree,min,basic,High_NO_1_1_1,0_30,included,basic,14.86,"{'max_depth': 5, 'min_samples_leaf': 30}",,,,,,,,,14.50,0.17
3,reg,rforest,min,basic,High_NO_1_1_1,0_30,included,basic,14.17,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,14.60,17.86
4,reg,xgb,min,basic,High_NO_1_1_1,0_30,included,basic,14.23,{'n_estimators': 50},,,,,,,,,15.18,0.11
5,reg,gboosting,min,basic,High_NO_1_1_1,0_30,included,basic,14.39,{'n_estimators': 50},,,,,,,,,15.33,0.22
6,reg,ada,min,basic,High_NO_1_1_1,0_30,included,basic,15.68,{'n_estimators': 10},,,,,,,,,16.36,0.28
0,clf,kn,max,basic,High_YES_1_1_1,0_30,included,basic,0.71,{'n_neighbors': 41},0.71,0.71,0.70,0.93,0.73,0.32,246.00,143.00,"{'0': {'precision': 0.7024539877300614, 'recall': 0.9308943089430894, 'f1-score': 0.8006993006993007, 'support': 246}, '1': {'precision': 0.7301587301587301, 'recall': 0.32167832167832167, 'f1-score': 0.44660194174757273, 'support': 143}, 'micro avg': {'precision': 0.7069408740359897, 'recall': 0.7069408740359897, 'f1-score': 0.7069408740359897, 'support': 389}, 'macro avg': {'precision': 0.7163063589443958, 'recall': 0.6262863153107056, 'f1-score': 0.6236506212234367, 'support': 389}, 'weighted avg': {'precision': 0.7126385074403433, 'recall': 0.7069408740359897, 'f1-score': 0.6705298345550923, 'support': 389}}",0.58
1,clf,svc-rbf,max,basic,High_YES_1_1_1,0_30,included,basic,0.67,"{'C': 1, 'gamma': 1}",0.63,0.40,0.63,1.00,0.00,0.00,246.00,143.00,"{'0': {'precision': 0.6323907455012854, 'recall': 1.0, 'f1-score': 0.7748031496062993, 'support': 246}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 143}, 'micro avg': {'precision': 0.6323907455012854, 'recall': 0.6323907455012854, 'f1-score': 0.6323907455012854, 'support': 389}, 'macro avg': {'precision': 0.3161953727506427, 'recall': 0.5, 'f1-score': 0.38740157480314963, 'support': 389}, 'weighted avg': {'precision': 0.39991805499567146, 'recall': 0.6323907455012854, 'f1-score': 0.4899783413962715, 'support': 389}}",0.71
2,clf,dtree,max,basic,High_YES_1_1_1,0_30,included,basic,0.71,"{'max_depth': 2, 'min_samples_leaf': 150}",0.70,0.72,0.69,0.95,0.76,0.27,246.00,143.00,"{'0': {'precision': 0.6902654867256637, 'recall': 0.9512195121951219, 'f1-score': 0.7999999999999999, 'support': 246}, '1': {'precision': 0.76, 'recall': 0.26573426573426573, 'f1-score': 0.39378238341968913, 'support': 143}, 'micro avg': {'precision': 0.699228791773779, 'recall': 0.699228791773779, 'f1-score': 0.699228791773779, 'support': 389}, 'macro avg': {'precision': 0.7251327433628318, 'recall': 0.6084768889646939, 'f1-score': 0.5968911917098445, 'support': 389}, 'weighted avg': {'precision': 0.7159005391632732, 'recall': 0.699228791773779, 'f1-score': 0.6506706448046671, 'support': 389}}",0.14
3,clf,rforest,max,basic,High_YES_1_1_1,0_30,included,basic,0.72,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.72,0.74,0.71,0.95,0.78,0.33,246.00,143.00,"{'0': {'precision': 0.7082066869300911, 'recall': 0.9471544715447154, 'f1-score': 0.8104347826086956, 'support': 246}, '1': {'precision': 0.7833333333333333, 'recall': 0.32867132867132864, 'f1-score': 0.46305418719211816, 'support': 143}, 'micro avg': {'precision': 0.7197943444730077, 'recall': 0.7197943444730077, 'f1-score': 0.7197943444730077, 'support': 389}, 'macro avg': {'precision': 0.7457700101317122, 'recall': 0.637912900108022, 'f1-score': 0.6367444849004069, 'support': 389}, 'weighted avg': {'precision': 0.7358239374073756, 'recall': 0.7197943444730077, 'f1-score': 0.682734460900288, 'support': 389}}",12.51
4,clf,xgb,max,basic,High_YES_1_1_1,0_30,included,basic,0.72,{'n_estimators': 50},0.71,0.71,0.71,0.91,0.72,0.37,246.00,143.00,"{'0': {'precision': 0.7142857142857143, 'recall': 0.9146341463414634, 'f1-score': 0.8021390374331552, 'support': 246}, '1': {'precision': 0.7162162162162162, 'recall': 0.3706293706293706, 'f1-score': 0.48847926267281105, 'support': 143}, 'micro avg': {'precision': 0.7146529562982005, 'recall': 0.7146529562982005, 'f1-score': 0.7146529562982006, 'support': 389}, 'macro avg': {'precision': 0.7152509652509653, 'recall': 0.6426317584854171, 'f1-score': 0.6453091500529831, 'support': 389}, 'weighted avg': {'precision': 0.7149953846611944, 'recall': 0.7146529562982005, 'f1-score': 0.6868348014672704, 'support': 389}}",0.09
5,clf,gboosting,max,basic,High_YES_1_1_1,0_30,included,basic,0.72,{'n_estimators': 200},0.70,0.69,0.72,0.85,0.63,0.43,246.00,143.00,"{'0': {'precision': 0.7206896551724138, 'recall': 0.8495934959349594, 'f1-score': 0.7798507462686567, 'support': 246}, '1': {'precision': 0.6262626262626263, 'recall': 0.43356643356643354, 'f1-score': 0.512396694214876, 'support': 143}, 'micro avg': {'precision': 0.6966580976863753, 'recall': 0.6966580976863753, 'f1-score': 0.6966580976863753, 'support': 389}, 'macro avg': {'precision': 0.67347614071752, 'recall': 0.6415799647506965, 'f1-score': 0.6461237202417663, 'support': 389}, 'weighted avg': {'precision': 0.6859774054703582, 'recall': 0.6966580976863753, 'f1-score': 0.6815321615805059, 'support': 389}}",0.29
6,clf,ada,max,basic,High_YES_1_1_1,0_30,included,basic,0.70,{'n_estimators': 50},0.68,0.67,0.70,0.88,0.62,0.35,246.00,143.00,"{'0': {'precision': 0.6990291262135923, 'recall': 0.8780487804878049, 'f1-score': 0.7783783783783783, 'support': 246}, '1': {'precision': 0.625, 'recall': 0.34965034965034963, 'f1-score': 0.4484304932735426, 'support': 143}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.6620145631067962, 'recall': 0.6138495650690773, 'f1-score': 0.6134044358259605, 'support': 389}, 'weighted avg': {'precision': 0.6718153343150224, 'recall': 0.6838046272493573, 'f1-score': 0.6570864823115621, 'support': 389}}",0.39
0,reg,kn,max,basic,High_YES_1_1_1,0_30,included,basic,13.28,{'n_neighbors': 31},,,,,,,,,14.28,0.55
1,reg,svr-rbf,max,basic,High_YES_1_1_1,0_30,included,basic,15.74,"{'C': 5, 'gamma': 1}",,,,,,,,,16.95,0.69
2,reg,dtree,max,basic,High_YES_1_1_1,0_30,included,basic,13.59,"{'max_depth': 6, 'min_samples_leaf': 50}",,,,,,,,,14.85,0.13
3,reg,rforest,max,basic,High_YES_1_1_1,0_30,included,basic,12.98,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,14.32,14.30
4,reg,xgb,max,basic,High_YES_1_1_1,0_30,included,basic,13.51,{'n_estimators': 50},,,,,,,,,14.69,0.09
5,reg,gboosting,max,basic,High_YES_1_1_1,0_30,included,basic,13.52,{'n_estimators': 50},,,,,,,,,14.82,0.17
6,reg,ada,max,basic,High_YES_1_1_1,0_30,included,basic,14.52,{'n_estimators': 10},,,,,,,,,14.83,0.34
0,clf,kn,min,basic,High_YES_1_1_1,0_30,included,basic,0.73,{'n_neighbors': 21},0.72,0.71,0.74,0.88,0.64,0.40,255.00,134.00,"{'0': {'precision': 0.7377049180327869, 'recall': 0.8823529411764706, 'f1-score': 0.8035714285714285, 'support': 255}, '1': {'precision': 0.6428571428571429, 'recall': 0.40298507462686567, 'f1-score': 0.49541284403669733, 'support': 134}, 'micro avg': {'precision': 0.7172236503856041, 'recall': 0.7172236503856041, 'f1-score': 0.7172236503856041, 'support': 389}, 'macro avg': {'precision': 0.6902810304449649, 'recall': 0.6426690079016681, 'f1-score': 0.6494921363040629, 'support': 389}, 'weighted avg': {'precision': 0.7050324196432335, 'recall': 0.7172236503856041, 'f1-score': 0.6974191141044518, 'support': 389}}",0.61
1,clf,svc-rbf,min,basic,High_YES_1_1_1,0_30,included,basic,0.65,"{'C': 1, 'gamma': 1}",0.66,0.43,0.66,1.00,0.00,0.00,255.00,134.00,"{'0': {'precision': 0.6555269922879178, 'recall': 1.0, 'f1-score': 0.7919254658385094, 'support': 255}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 134}, 'micro avg': {'precision': 0.6555269922879178, 'recall': 0.6555269922879178, 'f1-score': 0.6555269922879178, 'support': 389}, 'macro avg': {'precision': 0.3277634961439589, 'recall': 0.5, 'f1-score': 0.3959627329192547, 'support': 389}, 'weighted avg': {'precision': 0.42971563761804377, 'recall': 0.6555269922879178, 'f1-score': 0.5191285187373262, 'support': 389}}",0.72
2,clf,dtree,min,basic,High_YES_1_1_1,0_30,included,basic,0.72,"{'max_depth': 5, 'min_samples_leaf': 10}",0.72,0.72,0.79,0.79,0.60,0.59,255.00,134.00,"{'0': {'precision': 0.7859922178988327, 'recall': 0.792156862745098, 'f1-score': 0.7890625, 'support': 255}, '1': {'precision': 0.5984848484848485, 'recall': 0.5895522388059702, 'f1-score': 0.5939849624060152, 'support': 134}, 'micro avg': {'precision': 0.7223650385604113, 'recall': 0.7223650385604113, 'f1-score': 0.7223650385604113, 'support': 389}, 'macro avg': {'precision': 0.6922385331918406, 'recall': 0.6908545507755341, 'f1-score': 0.6915237312030076, 'support': 389}, 'weighted avg': {'precision': 0.721400990388617, 'recall': 0.7223650385604113, 'f1-score': 0.7218635538879332, 'support': 389}}",0.15
3,clf,rforest,min,basic,High_YES_1_1_1,0_30,included,basic,0.73,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 200}",0.73,0.72,0.75,0.88,0.66,0.44,255.00,134.00,"{'0': {'precision': 0.7491638795986622, 'recall': 0.8784313725490196, 'f1-score': 0.8086642599277978, 'support': 255}, '1': {'precision': 0.6555555555555556, 'recall': 0.44029850746268656, 'f1-score': 0.5267857142857143, 'support': 134}, 'micro avg': {'precision': 0.7275064267352185, 'recall': 0.7275064267352185, 'f1-score': 0.7275064267352185, 'support': 389}, 'macro avg': {'precision': 0.7023597175771088, 'recall': 0.6593649400058531, 'f1-score': 0.6677249871067561, 'support': 389}, 'weighted avg': {'precision': 0.716918338668646, 'recall': 0.7275064267352185, 'f1-score': 0.7115647095009618, 'support': 389}}",12.96
4,clf,xgb,min,basic,High_YES_1_1_1,0_30,included,basic,0.74,{'n_estimators': 50},0.75,0.74,0.77,0.87,0.68,0.51,255.00,134.00,"{'0': {'precision': 0.7716262975778547, 'recall': 0.8745098039215686, 'f1-score': 0.8198529411764706, 'support': 255}, '1': {'precision': 0.68, 'recall': 0.5074626865671642, 'f1-score': 0.5811965811965812, 'support': 134}, 'micro avg': {'precision': 0.7480719794344473, 'recall': 0.7480719794344473, 'f1-score': 0.7480719794344473, 'support': 389}, 'macro avg': {'precision': 0.7258131487889274, 'recall': 0.6909862452443665, 'f1-score': 0.700524761186526, 'support': 389}, 'weighted avg': {'precision': 0.7400635112656888, 'recall': 0.7480719794344473, 'f1-score': 0.7376422670445808, 'support': 389}}",0.09
5,clf,gboosting,min,basic,High_YES_1_1_1,0_30,included,basic,0.73,{'n_estimators': 10},0.71,0.70,0.73,0.89,0.64,0.36,255.00,134.00,"{'0': {'precision': 0.7261146496815286, 'recall': 0.8941176470588236, 'f1-score': 0.8014059753954306, 'support': 255}, '1': {'precision': 0.64, 'recall': 0.3582089552238806, 'f1-score': 0.45933014354066987, 'support': 134}, 'micro avg': {'precision': 0.7095115681233933, 'recall': 0.7095115681233933, 'f1-score': 0.7095115681233933, 'support': 389}, 'macro avg': {'precision': 0.6830573248407643, 'recall': 0.6261633011413521, 'f1-score': 0.6303680594680502, 'support': 389}, 'weighted avg': {'precision': 0.6964504772976601, 'recall': 0.7095115681233933, 'f1-score': 0.6835700847308086, 'support': 389}}",0.26
6,clf,ada,min,basic,High_YES_1_1_1,0_30,included,basic,0.72,{'n_estimators': 10},0.76,0.75,0.80,0.84,0.66,0.59,255.00,134.00,"{'0': {'precision': 0.7962962962962963, 'recall': 0.8431372549019608, 'f1-score': 0.8190476190476189, 'support': 255}, '1': {'precision': 0.6638655462184874, 'recall': 0.5895522388059702, 'f1-score': 0.6245059288537549, 'support': 134}, 'micro avg': {'precision': 0.7557840616966581, 'recall': 0.7557840616966581, 'f1-score': 0.7557840616966581, 'support': 389}, 'macro avg': {'precision': 0.7300809212573918, 'recall': 0.7163447468539654, 'f1-score': 0.7217767739506868, 'support': 389}, 'weighted avg': {'precision': 0.7506774775034263, 'recall': 0.7557840616966581, 'f1-score': 0.7520332579011466, 'support': 389}}",0.39
0,reg,kn,min,basic,High_YES_1_1_1,0_30,included,basic,13.80,{'n_neighbors': 41},,,,,,,,,12.35,0.55
1,reg,svr-rbf,min,basic,High_YES_1_1_1,0_30,included,basic,16.14,"{'C': 5, 'gamma': 1}",,,,,,,,,15.14,0.70
2,reg,dtree,min,basic,High_YES_1_1_1,0_30,included,basic,13.93,"{'max_depth': 4, 'min_samples_leaf': 30}",,,,,,,,,12.96,0.13
3,reg,rforest,min,basic,High_YES_1_1_1,0_30,included,basic,13.30,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,12.25,13.73
4,reg,xgb,min,basic,High_YES_1_1_1,0_30,included,basic,13.67,{'n_estimators': 50},,,,,,,,,12.54,0.07
5,reg,gboosting,min,basic,High_YES_1_1_1,0_30,included,basic,13.41,{'n_estimators': 50},,,,,,,,,12.34,0.14
6,reg,ada,min,basic,High_YES_1_1_1,0_30,included,basic,14.68,{'n_estimators': 10},,,,,,,,,13.90,0.16
