,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_60_180_after,reaction_min_60_180_after
618,2010-01-21 10:00:00,25,-1.03,0,0.0,0,0,0,1,1,0,0,1,2010,4,3,1,9,6,12,3,10,-5,16,-8,29,-26,18,-13,26,-1,9,-17,37,19,-25,0
619,2010-01-25 10:00:00,14,-2.03,2,0.0,0,0,0,1,1,0,0,1,2010,5,0,1,13,-5,17,-8,10,0,10,3,12,4,14,4,20,-13,3,-17,23,9,-11,0
620,2010-01-26 10:00:00,4,0.49,0,1.23,0,0,1,0,0,1,0,1,2010,5,1,1,13,3,17,10,15,5,14,-3,10,-6,16,-8,27,16,18,-9,28,-21,-4,0
621,2010-01-27 10:00:00,21,-0.59,0,0.96,1,0,0,1,0,1,0,1,2010,5,2,1,15,2,14,8,18,-11,13,-7,11,5,12,4,25,-7,8,-17,33,2,-6,0
622,2010-01-27 14:16:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,5,2,1,31,-14,30,-18,14,-9,15,-1,25,19,31,13,46,-19,14,-32,30,9,-4,0
623,2010-01-28 08:30:00,32_8,-0.23999999999999994,1,-4.92,0,0,1,1,2,0,0,2,2010,5,3,2,15,-5,12,0,10,3,12,2,8,-4,8,-1,21,2,17,-4,41,-12,-41,1
624,2010-01-29 08:30:00,1,1.16,1,-0.96,1,0,1,0,0,0,1,1,2010,5,4,1,35,-18,12,-2,16,8,11,1,16,-9,12,-1,27,-14,9,-18,17,6,-52,1
625,2010-02-01 10:00:00,17,1.5,1,0.0,0,0,1,0,1,0,0,1,2010,6,0,1,26,-19,14,3,11,5,11,1,15,6,13,-11,25,-3,15,-10,29,10,-3,0
626,2010-02-02 10:00:00,24,0.07,0,-3.65,1,0,1,0,0,0,1,1,2010,6,1,1,15,-10,9,-3,17,-8,10,7,10,5,19,7,18,-17,0,-18,26,15,-7,0
627,2010-02-03 08:15:00,0,0.45,0,2.77,1,0,1,0,0,1,0,1,2010,6,2,1,7,-4,11,-6,11,-11,4,2,5,-1,13,-9,22,-6,4,-18,21,-15,-48,1
628,2010-02-03 10:00:00,18,-0.43,0,0.0,0,0,0,1,1,0,0,1,2010,6,2,1,12,-5,11,3,11,-3,17,-7,11,-6,14,-8,19,0,6,-13,20,9,-16,0
629,2010-02-04 08:30:00,32,-0.7,1,-1.63,0,0,0,1,1,0,0,1,2010,6,3,1,14,-1,12,-5,13,-1,20,-5,13,0,19,-11,18,4,9,-9,15,5,-66,1
630,2010-02-05 08:30:00,22_33,1.0699999999999998,1,-1.63,1,0,1,1,1,0,1,2,2010,6,4,2,64,43,28,-18,25,-9,22,13,20,9,14,-8,54,-30,1,-53,22,2,-54,1
631,2010-02-10 08:30:00,31,-1.1,1,0.0,0,0,0,1,1,0,0,1,2010,7,2,1,16,-7,10,3,17,-12,19,-4,12,3,15,2,34,-16,1,-33,56,-16,-63,1
632,2010-02-11 08:30:00,32,0.97,1,-2.45,0,0,1,0,1,0,0,1,2010,7,3,1,18,-7,16,-7,23,-9,14,-4,19,14,11,-4,42,-27,2,-40,30,2,-71,1
633,2010-02-12 08:30:00,10_29,0.54,0,0.41,0,0,2,0,1,1,0,2,2010,7,4,2,22,-3,21,10,18,9,18,-9,8,-1,15,-2,29,-17,6,-23,29,8,-17,0
634,2010-02-12 09:55:00,28,-0.25,0,1.01,1,0,0,1,0,1,0,1,2010,7,4,1,45,34,27,-18,39,34,14,-8,17,3,20,-13,30,-16,7,-23,42,-3,-12,0
635,2010-02-16 09:00:00,30,0.24,0,-0.14,0,0,1,0,1,0,0,1,2010,8,1,1,10,-2,21,-10,14,-3,10,-2,10,-2,11,6,18,7,11,-7,44,34,-14,0
636,2010-02-17 08:30:00,3,-0.27,0,0.0,0,1,0,0,1,0,0,1,2010,8,2,1,15,2,14,-1,14,8,19,-9,10,1,11,9,30,-15,2,-28,26,-21,-101,1
637,2010-02-18 08:30:00,32_23,-0.65,2,-1.75,0,0,1,1,2,0,0,2,2010,8,3,2,29,-20,15,5,12,3,13,-8,25,19,15,5,52,30,40,-12,21,-5,-27,1
638,2010-02-18 10:00:00,25,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,8,3,1,14,7,16,-8,18,10,13,-8,12,-8,13,-5,22,5,17,-5,89,53,-65,1
639,2010-02-19 08:30:00,7,-3.59,2,0.0,0,0,0,1,1,0,0,1,2010,8,4,1,22,0,26,-14,16,7,16,4,14,6,23,-11,26,-15,6,-20,22,15,-24,0
640,2010-02-23 10:00:00,4,-2.46,1,1.07,0,0,0,1,0,1,0,1,2010,9,1,1,23,-16,26,20,20,-15,16,2,15,-8,12,5,50,31,47,-3,38,-8,-65,1
641,2010-02-24 10:00:00,21,-1.13,1,0.36,1,0,0,1,0,1,0,1,2010,9,2,1,50,23,23,-12,22,-8,17,-9,12,-1,12,6,57,45,52,-5,42,21,-83,1
642,2010-02-25 08:30:00,32_8,-2.92,2,0.8999999999999999,1,0,0,2,1,1,0,2,2010,9,3,2,26,1,21,5,26,15,15,-9,12,-5,11,-4,20,5,10,-10,23,-13,-5,0
643,2010-02-26 08:30:00,26,0.69,2,-1.57,0,0,1,0,1,0,0,1,2010,9,4,1,21,-9,21,10,13,5,13,8,20,0,8,-2,24,4,12,-12,40,-27,-20,0
644,2010-02-26 10:00:00,14,-1.22,2,-0.82,0,0,0,1,1,0,0,1,2010,9,4,1,28,-22,17,9,14,5,10,4,16,6,16,13,60,36,56,-4,34,6,-48,1
645,2010-03-01 10:00:00,17,-0.58,1,0.0,0,0,0,1,1,0,0,1,2010,10,0,1,21,14,12,7,15,-1,13,-6,35,-25,33,-24,22,3,16,-6,42,-23,-1,0
646,2010-03-03 08:15:00,0,-0.22,0,-5.16,1,1,0,0,0,0,1,1,2010,10,2,1,19,8,15,4,13,8,14,-5,18,-2,15,7,43,-15,21,-22,48,4,-13,0
647,2010-03-03 10:00:00,18,1.46,1,0.0,0,0,1,0,1,0,0,1,2010,10,2,1,24,-13,18,0,12,-4,16,10,17,3,12,3,48,38,46,-2,32,-3,-3,0
648,2010-03-04 08:30:00,32,-0.14,0,-1.75,0,1,0,0,1,0,0,1,2010,10,3,1,18,-4,26,11,17,-5,11,3,11,3,20,11,32,-7,8,-24,34,-13,-94,1
649,2010-03-04 10:00:00,24,-1.1,1,-0.91,1,0,0,1,0,0,1,1,2010,10,3,1,14,2,27,-20,11,2,20,-12,17,-4,13,-2,33,30,32,-1,58,-43,-66,1
650,2010-03-05 08:30:00,22_33,0.69,1,-0.11,0,0,2,0,2,0,0,2,2010,10,4,2,38,-25,27,-14,28,20,18,1,18,13,28,-14,40,12,29,-11,20,-9,-8,0
651,2010-03-11 08:30:00,31_32,0.67,1,-2.11,0,0,1,1,2,0,0,2,2010,11,3,2,27,4,19,7,40,-36,16,2,14,-3,13,5,27,-3,10,-17,19,13,-10,0
652,2010-03-12 08:30:00,10_29,2.27,2,-1.03,1,0,2,0,0,0,2,2,2010,11,4,2,25,-9,16,-11,11,2,15,9,10,-3,11,4,28,-19,5,-23,24,0,-11,0
653,2010-03-12 09:55:00,28,-0.39,0,-0.07,0,0,0,1,1,0,0,1,2010,11,4,1,8,4,23,-13,10,-6,9,4,12,2,10,1,28,19,25,-3,31,-9,-11,0
654,2010-03-15 08:58:00,30,-0.71,0,0.0,0,0,0,1,1,0,0,1,2010,12,0,1,10,-2,10,-4,12,-9,9,3,9,4,10,-1,26,-7,13,-13,20,0,-57,1
655,2010-03-16 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,12,6,9,1,9,-1,9,-4,9,1,10,3,18,-8,9,-9,25,-2,-4,0
656,2010-03-16 14:13:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,39,-8,18,12,14,-4,11,-6,23,-15,13,-5,32,23,25,-7,34,9,-8,0
657,2010-03-17 08:30:00,23,-0.59,1,0.0,0,0,0,1,1,0,0,1,2010,12,2,1,10,5,15,-10,17,-12,7,0,11,1,7,0,28,-14,3,-25,29,-17,-24,0
658,2010-03-18 08:30:00,32_7,-0.04,0,0.0,1,2,0,0,2,0,0,2,2010,12,3,2,16,7,13,5,10,-6,10,-4,10,-2,13,-10,23,16,18,-5,16,3,-83,1
659,2010-03-18 10:00:00,25,0.41,0,0.0,0,0,1,0,1,0,0,1,2010,12,3,1,19,8,10,-6,8,-2,9,-3,10,2,11,-9,17,-6,1,-16,33,14,-81,1
660,2010-03-23 10:00:00,14,-0.02,0,0.0,0,1,0,0,1,0,0,1,2010,13,1,1,16,3,27,21,11,-4,19,14,16,2,16,-10,40,-8,27,-13,36,5,-17,0
661,2010-03-24 08:30:00,8,0.22,0,2.48,1,0,1,0,0,1,0,1,2010,13,2,1,17,7,21,-14,11,7,12,2,11,0,14,6,24,-2,9,-15,34,-23,-20,0
662,2010-03-24 10:00:00,21,-0.26,0,0.34,1,0,0,1,0,1,0,1,2010,13,2,1,12,-2,14,7,10,3,11,2,9,0,13,-6,24,-14,7,-17,34,7,-23,0
663,2010-03-25 08:30:00,32,0.59,1,-1.2,0,0,1,0,1,0,0,1,2010,13,3,1,16,-4,12,4,10,3,11,-2,12,4,8,-1,23,-17,2,-21,35,-15,-24,0
664,2010-03-30 10:00:00,4,0.47,1,0.72,0,0,1,0,0,1,0,1,2010,14,1,1,16,7,15,-9,11,-10,10,-2,10,3,15,-6,40,-19,16,-24,41,-23,-22,0
665,2010-03-31 08:15:00,0,-5.66,1,-0.15,0,0,0,1,1,0,0,1,2010,14,2,1,25,18,20,14,13,-9,19,-12,11,-1,10,3,20,8,14,-6,19,2,-6,0
666,2010-04-01 08:30:00,32,-0.06,0,-4.24,0,1,0,0,1,0,0,1,2010,14,3,1,15,7,15,7,15,6,11,6,10,-2,11,7,11,0,2,-9,42,-28,-5,0
667,2010-04-01 10:00:00,17,1.28,1,0.0,0,0,1,0,1,0,0,1,2010,14,3,1,28,-12,16,-5,20,12,12,-4,10,-6,10,1,38,27,32,-6,38,21,-9,0
668,2010-04-02 08:30:00,22_33,-0.33,0,0.41,1,1,0,1,1,1,0,2,2010,14,4,2,30,-5,18,-5,13,1,16,-7,20,-13,18,-12,37,-13,6,-31,23,7,-32,1
669,2010-04-05 10:00:00,24_18,1.76,1,-0.89,1,0,2,0,1,0,1,2,2010,15,0,2,17,-5,11,-1,10,-3,13,2,16,7,12,-5,21,-11,7,-14,46,39,-29,1
670,2010-04-08 08:30:00,32,-4.29,1,-2.63,0,0,0,1,1,0,0,1,2010,15,3,1,11,-1,13,6,10,-2,14,7,12,0,15,9,32,-12,11,-21,21,-4,-4,0
671,2010-04-13 08:30:00,31,-0.29,0,-0.66,0,0,0,1,1,0,0,1,2010,16,1,1,15,9,9,1,14,7,8,-1,17,11,13,7,24,-15,5,-19,19,-3,-62,1
672,2010-04-14 08:30:00,10_29_7,0.4600000000000001,2,0.9400000000000001,0,0,2,1,1,2,0,3,2010,16,2,3,26,-7,13,8,17,13,10,1,14,4,11,3,18,-11,4,-14,25,2,-25,0
673,2010-04-15 08:30:00,32,-3.4,1,0.0,1,0,0,1,1,0,0,1,2010,16,3,1,17,-12,8,4,13,8,16,-7,14,9,11,-1,28,4,8,-20,27,18,-11,0
674,2010-04-15 09:00:00,30,0.26,0,-1.48,2,0,1,0,0,0,1,1,2010,16,3,1,15,1,14,-7,12,-7,20,14,9,0,10,5,15,-2,4,-11,25,11,-21,0
675,2010-04-15 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2010,16,3,1,13,0,12,5,19,4,9,-4,9,-3,7,2,22,8,14,-8,31,3,-42,1
676,2010-04-16 08:30:00,3,1.65,1,1.03,2,0,1,0,0,1,0,1,2010,16,4,1,15,-6,14,-7,9,7,15,-3,10,-5,16,-8,26,5,9,-17,24,5,-31,1
677,2010-04-16 09:55:00,28,-1.46,1,1.01,0,0,0,1,0,1,0,1,2010,16,4,1,16,9,14,2,20,14,14,-3,21,9,17,-11,43,-18,16,-27,30,-18,-37,1
678,2010-04-22 08:30:00,32_23,0.32,0,-2.64,0,1,1,0,2,0,0,2,2010,17,3,2,17,-10,13,-10,6,2,9,3,10,-4,12,3,24,-5,18,-6,22,5,-50,1
679,2010-04-22 10:00:00,14,0.17,0,-0.82,0,0,1,0,1,0,0,1,2010,17,3,1,14,-1,11,-1,15,-5,12,9,15,5,42,14,30,16,21,-9,50,-36,-24,0
680,2010-04-23 08:30:00,8,1.56,1,1.27,1,0,1,0,0,1,0,1,2010,17,4,1,17,2,18,-10,9,-4,19,-9,13,5,13,5,27,-12,8,-19,39,-18,-6,0
681,2010-04-23 10:00:00,21,2.1,1,0.92,1,0,1,0,0,1,0,1,2010,17,4,1,21,-10,11,-1,34,28,16,-4,12,3,11,-7,58,31,53,-5,54,26,-5,0
682,2010-04-27 10:00:00,4,0.89,1,-0.69,1,0,1,0,1,0,0,1,2010,18,1,1,16,0,13,6,11,-8,9,0,14,-1,13,11,55,-15,16,-39,39,6,-102,1
683,2010-04-28 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,18,2,1,20,6,21,10,18,8,14,6,16,10,13,-10,19,14,16,-3,21,0,-3,0
684,2010-04-29 08:30:00,32,-0.27,0,-1.83,0,0,0,1,1,0,0,1,2010,18,3,1,13,3,11,3,11,-7,20,-13,12,4,10,-1,53,-22,16,-37,22,10,-24,0
685,2010-04-30 08:30:00,1,-0.18,0,-0.08,0,0,0,1,0,0,1,1,2010,18,4,1,15,11,11,5,9,0,12,3,10,-6,13,6,20,9,16,-4,29,-17,-82,1
686,2010-05-03 10:00:00,17,0.2,0,0.0,0,0,1,0,1,0,0,1,2010,19,0,1,14,-2,11,-1,9,4,10,-5,12,-7,15,-9,29,-12,2,-27,17,-6,-28,1
687,2010-05-04 10:00:00,24,0.15,0,-0.46,0,0,1,0,1,0,0,1,2010,19,1,1,14,0,10,-2,13,1,16,-9,16,9,11,-2,34,-27,4,-30,40,-12,-6,0
688,2010-05-05 08:15:00,0,-0.11,0,1.65,1,1,0,0,0,1,0,1,2010,19,2,1,19,-10,13,8,19,-15,14,-8,17,-6,13,7,92,-63,2,-90,32,-11,-23,0
689,2010-05-05 10:00:00,18,-0.37,0,0.0,0,0,0,1,1,0,0,1,2010,19,2,1,29,13,11,1,12,-5,17,11,15,2,18,-11,34,5,28,-6,58,-14,-7,0
690,2010-05-06 08:30:00,32,-0.16,0,-1.98,0,1,0,0,1,0,0,1,2010,19,3,1,21,-12,19,12,15,-4,18,7,19,-7,24,-20,42,5,18,-24,61,-28,-32,1
691,2010-05-07 08:30:00,22_33,-0.45999999999999996,2,1.31,1,0,1,1,1,1,0,2,2010,19,4,2,49,-43,37,-13,30,23,25,1,32,-17,20,2,48,-26,11,-37,48,-20,-67,1
692,2010-05-12 08:30:00,31,-0.11,0,-0.63,0,1,0,0,1,0,0,1,2010,20,2,1,14,-5,14,-6,13,5,14,7,10,1,11,-4,34,-8,22,-12,27,3,-42,1
693,2010-05-13 08:30:00,32,-0.22,0,-2.64,0,1,0,0,1,0,0,1,2010,20,3,1,15,-10,14,2,25,-21,21,16,10,2,17,-10,29,-10,17,-12,34,-18,-3,0
694,2010-05-14 08:30:00,10_29,-0.020000000000000018,0,3.0,2,0,1,1,0,2,0,2,2010,20,4,2,28,-8,34,23,16,5,24,11,13,1,15,-7,30,-6,16,-14,36,26,-132,1
695,2010-05-14 09:55:00,28,-0.06,0,2.51,1,1,0,0,0,1,0,1,2010,20,4,1,15,-10,23,-12,20,5,14,13,21,-5,19,6,26,-17,5,-21,91,-72,-66,1
696,2010-05-17 09:00:00,30,1.81,1,0.0,0,0,1,0,1,0,0,1,2010,21,0,1,23,18,13,-2,16,-3,19,11,31,20,16,-9,54,-10,37,-17,41,-11,-86,1
697,2010-05-18 08:30:00,23_3,-2.38,1,0.0,0,0,0,2,2,0,0,2,2010,21,1,2,20,-6,16,0,16,9,13,7,14,-3,19,-11,36,17,32,-4,41,4,-70,1
698,2010-05-19 08:30:00,7_5,-6.300000000000001,1,0.0,0,0,0,2,2,0,0,2,2010,21,2,2,20,7,15,-3,30,23,41,10,23,-13,63,47,60,-29,16,-44,89,28,-23,0
699,2010-05-20 08:30:00,32,-1.75,1,-1.22,0,0,0,1,1,0,0,1,2010,21,3,1,15,-4,35,22,17,7,14,-6,29,24,23,-10,40,-1,21,-19,42,-1,-72,1
700,2010-05-20 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,21,3,1,21,7,17,0,29,-22,22,14,32,-23,31,9,39,4,8,-31,54,-15,-14,0
701,2010-05-24 10:00:00,14,0.45,1,-1.01,0,0,1,0,1,0,0,1,2010,22,0,1,31,-15,27,20,16,6,13,1,18,-15,15,0,27,6,16,-11,46,-17,-8,0
702,2010-05-25 10:00:00,4,0.8,1,-0.42,1,0,1,0,1,0,0,1,2010,22,1,1,28,25,23,-9,14,-3,20,-5,15,4,15,-5,32,13,15,-17,55,27,-15,0
703,2010-05-26 08:30:00,8,-1.09,1,3.18,1,0,0,1,0,1,0,1,2010,22,2,1,15,-8,16,-11,13,1,23,-20,23,-10,20,11,28,5,8,-20,32,-18,-88,1
704,2010-05-26 10:00:00,21,1.24,1,1.49,1,0,1,0,0,1,0,1,2010,22,2,1,17,-5,34,-26,15,2,15,5,15,-9,9,-1,53,-34,18,-35,43,6,-20,0
705,2010-05-27 08:30:00,32_26,-1.85,3,-5.05,0,0,0,2,2,0,0,2,2010,22,3,2,36,-25,20,-15,13,5,14,9,18,-3,16,2,27,-1,15,-12,34,3,-38,1
706,2010-06-01 10:00:00,17,0.24,0,0.0,0,0,1,0,1,0,0,1,2010,23,1,1,27,16,15,5,14,1,19,15,44,26,63,39,61,-47,3,-58,54,39,-23,0
707,2010-06-02 10:00:00,24,0.12,0,8.22,2,0,1,0,0,1,0,1,2010,23,2,1,20,7,16,1,19,1,14,3,9,2,15,-7,29,2,12,-17,42,14,-9,0
708,2010-06-03 08:15:00,0,-0.46,0,1.06,1,0,0,1,0,1,0,1,2010,23,3,1,17,-11,10,-1,14,-2,19,-4,12,-2,10,-1,21,-4,10,-11,40,25,-69,1
709,2010-06-03 08:30:00,32,-0.17,0,-4.24,0,1,0,0,1,0,0,1,2010,23,3,1,19,-4,12,-2,10,-1,16,10,11,2,11,-1,21,-15,3,-18,43,15,-61,1
710,2010-06-03 10:00:00,18,-0.24,0,0.0,0,1,0,0,1,0,0,1,2010,23,3,1,36,-27,14,1,16,-10,22,-7,12,-5,13,-5,21,6,8,-13,37,-9,-57,1
711,2010-06-04 08:30:00,22_33,-0.8299999999999998,1,0.0,0,0,1,1,2,0,0,2,2010,23,4,2,50,-40,32,26,25,-6,22,-2,18,-6,23,15,33,4,16,-17,83,-49,-50,1
712,2010-06-10 08:30:00,31_32,-0.89,0,-11.47,1,1,0,1,1,0,1,2,2010,24,3,2,12,4,20,-11,15,-10,13,5,19,17,29,24,49,45,47,-2,36,19,-17,0
713,2010-06-11 08:30:00,10_29,-5.710000000000001,2,1.1,0,0,0,2,0,2,0,2,2010,24,4,2,31,-19,20,1,13,1,16,7,15,-10,24,-18,21,1,13,-8,35,-6,-42,1
714,2010-06-11 09:55:00,28,0.41,0,-0.21,0,0,1,0,1,0,0,1,2010,24,4,1,27,14,19,-6,24,8,20,-7,14,1,15,-6,25,-15,7,-18,29,-1,-48,1
715,2010-06-15 09:00:00,30,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,25,1,1,21,14,11,1,14,8,18,1,13,-4,12,2,21,-1,11,-10,36,7,-22,0
716,2010-06-16 08:30:00,23_3,-0.6000000000000001,1,0.0,0,0,1,1,2,0,0,2,2010,25,2,2,18,0,16,1,10,1,13,3,12,8,12,6,20,7,14,-6,27,-19,-5,0
717,2010-06-17 08:30:00,32_7,-1.67,1,-2.64,0,1,0,1,2,0,0,2,2010,25,3,2,16,-5,16,1,13,7,16,-6,11,6,18,12,39,12,29,-10,31,-12,-54,1
718,2010-06-17 10:00:00,25,-8.15,1,0.0,0,0,0,1,1,0,0,1,2010,25,3,1,19,-8,27,13,24,-12,18,-5,11,0,16,-5,38,-24,5,-33,39,15,-12,0
719,2010-06-22 10:00:00,14,-1.66,2,-1.02,0,0,0,1,1,0,0,1,2010,26,1,1,16,-11,13,3,9,5,21,-13,12,0,15,-2,25,6,18,-7,21,-1,-5,0
720,2010-06-23 10:00:00,21,-2.01,1,-6.4,2,0,0,1,0,0,1,1,2010,26,2,1,28,-20,11,0,15,12,14,6,10,2,11,-7,17,-1,6,-11,63,-48,-24,0
721,2010-06-23 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,26,2,1,17,3,17,-8,29,24,29,21,24,6,11,-7,23,-2,12,-11,40,25,-11,0
722,2010-06-24 08:30:00,32_8,-0.47000000000000003,0,-2.39,0,1,0,1,1,1,0,2,2010,26,3,2,17,6,16,9,10,-1,13,8,11,-4,9,-2,37,28,32,-5,37,-11,-25,0
723,2010-06-29 10:00:00,4,-1.77,1,-1.38,1,0,0,1,0,0,1,1,2010,27,1,1,28,-23,13,-3,13,7,20,-9,15,9,15,-5,28,19,21,-7,51,-21,-12,0
724,2010-06-30 08:15:00,0,-1.64,0,-0.06,0,0,0,1,1,0,0,1,2010,27,2,1,20,-12,15,3,13,5,9,0,13,4,8,2,31,-18,2,-29,32,-22,-5,0
725,2010-07-01 08:30:00,32,-2.57,1,-1.63,0,0,0,1,1,0,0,1,2010,27,3,1,14,-6,23,11,6,-2,39,26,14,-4,12,-2,18,6,11,-7,60,43,-2,0
726,2010-07-01 10:00:00,17_24,-5.17,4,0.0,0,0,0,2,2,0,0,2,2010,27,3,2,33,12,13,-1,9,-1,11,1,9,1,13,6,31,4,27,-4,45,27,-18,0
727,2010-07-02 08:30:00,22_33,1.3699999999999999,1,-0.04,0,0,1,1,2,0,0,2,2010,27,4,2,50,23,32,13,18,-4,33,27,25,-6,28,-15,34,12,20,-14,47,29,-18,0
728,2010-07-06 10:00:00,18,-1.06,1,0.0,0,0,0,1,1,0,0,1,2010,28,1,1,51,40,18,-3,23,14,16,-6,16,-9,17,9,27,16,26,-1,36,-5,-14,0
729,2010-07-08 08:30:00,32,0.86,0,-2.02,0,0,1,0,1,0,0,1,2010,28,3,1,14,7,19,10,14,1,12,-5,19,13,12,2,22,8,14,-8,33,9,-33,1
730,2010-07-13 08:30:00,31,-1.05,1,0.0,0,0,0,1,1,0,0,1,2010,29,1,1,13,10,13,7,11,7,12,7,9,-2,28,16,16,7,13,-3,24,-17,-3,0
731,2010-07-14 08:30:00,10_29,-0.39,0,-0.07,0,1,0,1,0,1,1,2,2010,29,2,2,19,12,9,2,14,-7,21,16,15,-12,10,0,31,5,16,-15,20,-2,-4,0
732,2010-07-15 08:30:00,32_23,0.98,2,-2.7,0,0,1,1,2,0,0,2,2010,29,3,2,14,-5,17,1,14,9,11,-5,22,13,7,-1,22,0,14,-8,41,24,-13,0
733,2010-07-15 10:00:00,25,-0.84,1,0.0,0,0,0,1,1,0,0,1,2010,29,3,1,16,7,32,-24,18,5,12,-1,14,3,12,4,45,40,42,-3,39,24,-40,1
734,2010-07-16 08:30:00,7,0.82,1,0.0,0,0,1,0,1,0,0,1,2010,29,4,1,15,-5,10,0,15,3,13,-11,11,-5,8,-2,24,2,9,-15,31,12,-52,1
735,2010-07-16 09:00:00,30,-0.07,0,-0.83,1,0,0,1,1,0,0,1,2010,29,4,1,16,-8,9,-1,17,-9,17,13,13,3,14,-9,41,-27,11,-30,32,-15,-33,1
736,2010-07-16 09:55:00,28,-3.38,1,-0.4,0,0,0,1,1,0,0,1,2010,29,4,1,15,-7,20,-15,24,-4,11,1,18,10,15,-2,26,1,2,-24,31,-11,-39,1
737,2010-07-20 08:30:00,3,-0.38,0,0.0,0,1,0,0,1,0,0,1,2010,30,1,1,15,6,13,7,10,2,15,8,13,-5,13,5,32,6,7,-25,67,-51,-7,0
738,2010-07-22 08:30:00,32,-0.91,1,-2.24,0,0,0,1,1,0,0,1,2010,30,3,1,14,-5,14,-5,13,6,10,-2,8,3,11,2,31,-21,1,-30,33,8,-4,0
739,2010-07-22 10:00:00,14,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,30,3,1,15,0,18,-8,13,5,40,26,10,-2,9,3,22,-9,7,-15,57,26,-17,0
740,2010-07-26 10:00:00,21,0.15,0,-0.99,1,0,1,0,0,0,1,1,2010,31,0,1,12,5,13,0,9,4,12,-5,11,-1,11,3,17,1,6,-11,26,10,-4,0
741,2010-07-27 10:00:00,4,-0.12,0,2.86,1,0,0,1,0,1,0,1,2010,31,1,1,16,6,29,-25,20,-8,14,8,15,8,15,3,22,0,9,-13,29,-7,-31,1
742,2010-07-28 08:30:00,8,-0.78,1,0.43,0,0,0,1,0,1,0,1,2010,31,2,1,18,9,8,0,10,-6,17,-12,10,4,13,6,25,10,14,-11,28,-20,-2,0
743,2010-07-29 08:30:00,32,0.0,0,-4.0,0,1,0,0,1,0,0,1,2010,31,3,1,15,2,15,8,9,-2,8,0,10,4,13,9,16,9,13,-3,25,-19,-30,1
744,2010-07-30 08:30:00,1,-0.11,0,-0.39,1,0,0,1,0,0,1,1,2010,31,4,1,23,11,13,3,14,-5,16,-10,21,-15,13,4,36,-14,10,-26,31,27,-13,0
745,2010-08-02 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2010,32,0,1,14,-7,28,20,15,5,11,1,11,-6,9,3,27,19,25,-2,45,36,-24,0
746,2010-08-03 10:00:00,24,-0.26,1,-0.12,0,0,0,1,1,0,0,1,2010,32,1,1,14,2,17,-7,13,-11,12,4,12,2,8,-3,31,23,26,-5,36,-31,-8,0
747,2010-08-04 08:15:00,0,-0.15,0,-0.19,0,1,0,0,1,0,0,1,2010,32,2,1,11,-2,14,6,9,-1,8,-6,19,-12,11,0,18,6,11,-7,23,-2,-80,1
748,2010-08-04 10:00:00,18,0.79,0,0.0,0,0,1,0,1,0,0,1,2010,32,2,1,23,-20,20,-13,19,-10,13,-9,15,7,11,-2,23,-2,2,-21,27,9,-9,0
749,2010-08-05 08:30:00,32,-1.49,1,-3.0,0,0,0,1,1,0,0,1,2010,32,3,1,36,26,17,5,18,8,14,-7,18,-7,12,-1,45,-41,4,-41,33,-18,-32,1
750,2010-08-06 08:30:00,22_33,-0.47,1,-3.11,2,0,1,1,1,0,1,2,2010,32,4,2,42,19,30,19,48,22,18,-1,26,18,27,12,31,12,21,-10,25,9,-1,0
751,2010-08-10 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,33,1,1,67,57,33,21,20,7,28,14,24,-18,16,7,33,-30,2,-31,22,0,-11,0
752,2010-08-11 08:30:00,31,-3.27,1,-1.98,0,0,0,1,1,0,0,1,2010,33,2,1,14,9,16,-11,15,-7,10,0,13,-5,23,-16,55,-35,6,-49,36,13,-93,1
753,2010-08-12 08:30:00,32,-1.13,1,-3.59,0,0,0,1,1,0,0,1,2010,33,3,1,14,0,11,-5,31,-18,20,12,22,14,13,-4,44,32,34,-10,44,-5,-28,1
