,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
3742,2016-09-16 10:00:00,58,-0.32,0,-0.73,1,0,0,1,0,0,1,1,0,0,2016,37,4,1,6,4,14,-10,6,2,4,0,3,-1,5,-1,19,-9,20,-12,7,0
3743,2016-09-16 16:00:00,66,1.14,1,0.56,3,0,1,0,0,1,0,0,1,0,2016,37,4,1,8,5,3,-2,2,-2,2,0,0,0,1,-1,6,-4,8,4,0,0
3744,2016-09-19 10:00:00,44,5.59,1,-2.24,3,0,1,0,0,0,1,0,1,0,2016,38,0,1,3,2,6,4,4,-4,7,5,4,0,4,1,18,-3,17,6,2,0
3745,2016-09-21 10:30:00,18,-1.66,2,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,2,1,4,2,2,1,4,-2,2,-2,5,-3,13,11,8,-3,47,1
3746,2016-09-21 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,38,2,1,53,-6,41,31,17,1,17,-4,18,-15,7,1,36,25,18,-1,20,0
3747,2016-09-22 08:30:00,69,1.85,0,0.0,1,0,1,0,1,0,0,1,0,0,2016,38,3,1,8,6,3,0,8,-5,5,5,6,5,4,-3,15,7,12,3,6,0
3748,2016-09-22 09:00:00,35,0.77,0,1.2,1,0,1,0,0,1,0,0,1,0,2016,38,3,1,3,-2,3,-2,5,-4,3,0,4,2,5,2,14,-2,18,10,3,0
3749,2016-09-22 10:30:00,46,-1.83,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,38,3,1,5,5,5,-4,4,0,5,-3,4,-1,7,-2,11,-3,17,3,1,0
3750,2016-09-23 09:45:00,32,-0.69,0,-1.2,0,0,0,1,1,0,0,0,1,0,2016,38,4,1,11,8,6,4,7,-2,10,8,5,-2,2,1,18,-14,28,-20,32,1
3751,2016-09-26 10:00:00,47,0.22,0,0.22,0,0,1,0,0,1,0,0,0,1,2016,39,0,1,9,8,6,-4,4,-1,4,-3,4,0,3,1,19,15,16,-13,12,0
3752,2016-09-27 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,1,1,6,-4,5,1,2,2,3,-1,4,0,7,6,15,12,30,-20,8,0
3753,2016-09-27 09:45:00,33,1.17,1,-0.23,0,0,1,0,1,0,0,0,1,0,2016,39,1,1,6,4,5,3,6,-6,8,4,7,-6,6,0,16,-11,16,14,32,1
3754,2016-09-27 09:59:00,64,-0.49,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,39,1,1,8,4,7,-6,6,0,8,-7,5,-2,6,2,11,-5,22,8,30,0
3755,2016-09-27 10:00:00,6,1.55,1,1.55,0,0,1,0,0,1,0,1,0,0,2016,39,1,1,8,4,7,-6,6,0,8,-7,5,-2,6,2,11,-5,22,8,30,0
3756,2016-09-28 10:30:00,18,-0.75,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,39,2,1,4,-1,6,-5,6,-4,6,-2,3,1,14,-10,10,5,14,0,26,0
3757,2016-09-29 10:00:00,50,-0.81,1,-0.16,0,0,0,1,1,0,0,0,0,1,2016,39,3,1,14,10,6,0,3,1,7,6,5,0,6,0,12,1,21,12,16,0
3758,2016-09-29 10:30:00,46,-2.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,39,3,1,5,1,6,4,4,-1,4,0,3,1,11,-7,19,8,30,22,8,0
3759,2016-09-30 09:45:00,10,0.56,0,0.0,0,0,1,0,1,0,0,0,0,1,2016,39,4,1,9,-2,5,3,9,-8,5,-3,6,3,6,-4,30,24,53,48,20,0
3760,2016-09-30 10:00:00,63,2.71,0,0.0,1,0,1,0,1,0,0,0,0,1,2016,39,4,1,5,-3,6,3,6,-4,7,2,6,1,12,9,29,19,51,33,14,0
3761,2016-10-03 01:00:00,67,0.77,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,40,0,1,2,1,2,-1,2,-1,3,2,1,0,3,-2,6,-3,3,0,11,0
3762,2016-10-03 09:45:00,29,-1.2,0,-1.26,0,1,0,0,1,0,0,0,1,0,2016,40,0,1,3,-1,4,-2,2,0,11,-6,5,-5,4,-1,11,8,16,-11,5,0
3763,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,0,0,2016,40,2,1,11,-3,7,6,7,-5,6,-2,3,-2,5,3,9,1,17,-15,8,0
3764,2016-10-05 08:30:00,68,-0.12,0,0.0,0,1,0,0,1,0,0,0,0,1,2016,40,2,1,6,-2,3,-2,5,3,4,2,5,-1,4,1,9,-1,19,-16,11,0
3765,2016-10-05 09:45:00,30,1.02,0,-1.53,0,0,1,0,1,0,0,0,1,0,2016,40,2,1,4,-2,6,4,9,4,22,-20,10,-5,7,1,10,7,10,3,23,0
3766,2016-10-05 10:30:00,18,-0.73,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,40,2,1,6,-3,5,3,4,-2,5,1,4,-1,6,4,13,7,29,-12,13,0
3767,2016-10-06 08:30:00,69,1.21,0,0.0,1,0,1,0,1,0,0,1,0,0,2016,40,3,1,4,-2,6,3,5,1,6,-3,5,-1,3,1,14,4,13,-4,7,0
3768,2016-10-06 10:30:00,46,-4.41,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,40,3,1,4,-1,3,-1,2,0,5,-3,6,-4,8,6,12,6,14,-8,1,0
3769,2016-10-07 10:00:00,31,0.35,0,-0.71,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,10,1,6,-3,7,2,12,-9,8,3,5,-2,31,-14,40,19,10,0
3770,2016-10-07 15:00:00,12,1.23,1,-0.05,0,0,1,0,1,0,0,0,1,0,2016,40,4,1,5,5,4,1,5,0,4,-2,2,1,5,5,10,9,11,8,4,0
3771,2016-10-11 06:00:00,45,-5.07,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,41,1,1,2,1,3,-2,11,-10,7,-3,5,4,6,-6,13,-3,8,-4,16,0
3772,2016-10-12 10:00:00,43,-1.73,1,-0.41,0,0,0,1,1,0,0,0,0,1,2016,41,2,1,14,12,9,-5,7,3,10,-10,4,1,7,3,17,-11,22,8,23,0
3773,2016-10-13 10:30:00,46,-1.7,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,41,3,1,5,1,9,-5,3,2,6,4,5,0,11,-9,19,12,19,8,15,0
3774,2016-10-13 11:00:00,18,-0.9,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,41,3,1,3,-1,9,4,8,6,7,2,5,-1,5,-2,10,4,22,-3,12,0
3775,2016-10-14 16:00:00,25,0.34,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,41,4,1,2,0,2,-1,1,0,1,0,4,4,1,0,5,-3,13,-9,0,0
3776,2016-10-17 08:30:00,21,-0.85,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,42,0,1,6,1,5,1,6,-4,7,5,4,3,4,0,12,-9,12,4,3,0
3777,2016-10-18 10:00:00,44,-0.4,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,42,1,1,9,-7,8,5,6,-1,7,6,6,-5,3,1,14,-10,10,-1,24,0
3778,2016-10-18 16:00:00,66,0.36,1,-0.2,1,0,1,0,1,0,0,0,1,0,2016,42,1,1,2,-2,2,1,3,-1,1,1,1,-1,0,0,3,0,7,3,1,0
3779,2016-10-19 10:30:00,18,-3.06,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,42,2,1,4,2,4,-2,2,-1,7,-7,3,1,12,9,14,-10,14,-1,8,0
3780,2016-10-20 10:30:00,46,-1.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,42,3,1,7,-1,5,3,5,1,5,-2,9,-8,11,8,16,13,36,-21,17,0
3781,2016-10-24 09:45:00,32,1.7,1,-1.2,0,0,1,0,1,0,0,0,1,0,2016,43,0,1,5,-3,8,-5,3,1,6,0,3,-3,6,-6,9,-1,12,0,9,0
3782,2016-10-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,43,1,1,7,6,5,-3,9,-7,3,3,3,0,2,-1,12,8,11,-3,31,1
3783,2016-10-26 09:45:00,33,2.43,2,1.03,0,0,1,0,0,1,0,0,1,0,2016,43,2,1,24,-11,9,2,7,-3,8,-6,8,-2,9,-4,11,10,30,21,2,0
3784,2016-10-26 10:00:00,47,-0.18,0,-1.5,1,0,0,1,0,0,1,0,0,1,2016,43,2,1,8,-6,8,-2,9,-4,3,-1,3,1,2,-1,15,-7,29,13,3,0
3785,2016-10-26 10:30:00,18,-0.55,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,43,2,1,7,5,6,-4,4,4,5,4,6,-3,8,-7,6,1,31,-18,2,0
3786,2016-10-27 10:00:00,50,0.1,0,-0.16,0,0,1,0,1,0,0,0,0,1,2016,43,3,1,4,-3,8,-4,5,3,3,1,4,2,3,1,30,-10,15,-1,5,0
3787,2016-10-27 10:30:00,46,-0.61,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,43,3,1,12,11,8,3,7,5,4,1,6,-4,18,-17,11,-3,13,0,0,0
3788,2016-10-28 10:00:00,63,-1.18,1,-1.11,0,0,0,1,1,0,0,0,0,1,2016,43,4,1,11,-5,6,1,4,0,7,4,7,4,16,5,25,-15,20,2,61,1
3789,2016-10-31 09:45:00,10,-1.01,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,44,0,1,9,-5,7,5,5,0,7,-4,3,3,4,-2,8,0,13,-1,25,0
3790,2016-11-01 01:00:00,67,1.48,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,44,1,1,1,1,1,1,0,0,0,0,1,1,2,1,5,-1,8,2,29,0
3791,2016-11-01 09:45:00,29,-1.41,0,-3.51,1,1,0,0,1,0,0,0,1,0,2016,44,1,1,7,-1,8,-7,8,3,11,-1,5,2,7,5,13,3,17,15,25,0
3792,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,0,0,2016,44,2,1,15,-5,6,2,7,-5,7,1,7,1,8,7,18,-2,19,17,26,0
3793,2016-11-02 10:30:00,18,-5.92,2,0.0,0,1,0,0,1,0,0,1,0,0,2016,44,2,1,7,3,7,5,5,-2,4,1,6,-1,11,-2,9,2,28,17,14,0
3794,2016-11-02 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,44,2,1,26,6,12,10,16,-14,13,-5,15,-6,12,9,9,-7,22,-18,5,0
3795,2016-11-03 09:45:00,30,0.0,0,-4.2,1,1,0,0,1,0,0,0,1,0,2016,44,3,1,3,1,6,-2,2,0,6,5,8,-8,8,-7,18,14,15,4,32,1
3796,2016-11-03 10:30:00,46,-0.24,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,44,3,1,4,3,4,3,5,0,4,1,3,0,4,3,11,4,17,6,33,1
3797,2016-11-07 15:00:00,12,0.3,0,0.68,1,0,1,0,0,1,0,0,1,0,2016,45,0,1,2,1,2,1,2,0,2,1,2,2,4,2,5,-4,6,-1,7,0
3798,2016-11-08 06:00:00,45,-0.69,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,1,1,4,0,2,1,2,-1,2,-1,3,1,3,1,9,-9,7,-4,10,0
3799,2016-11-08 10:00:00,43,-0.67,1,-0.31,0,0,0,1,1,0,0,0,0,1,2016,45,1,1,3,0,3,2,3,-3,3,2,2,1,2,2,11,-7,11,2,5,0
3800,2016-11-09 10:00:00,31,0.35,0,-4.47,1,0,1,0,1,0,0,0,1,0,2016,45,2,1,9,6,16,-1,10,6,7,-2,8,6,10,-9,28,-6,62,-58,9,0
3801,2016-11-09 10:30:00,18,-0.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,45,2,1,10,-2,27,-11,7,0,13,-10,5,4,14,11,21,-7,39,-14,10,0
3802,2016-11-10 08:30:00,69,1.78,1,0.0,1,0,1,0,1,0,0,1,0,0,2016,45,3,1,10,-3,6,0,5,0,6,0,8,-5,8,5,16,-4,37,27,19,0
3803,2016-11-10 10:30:00,46,-0.21,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,45,3,1,11,-7,11,-1,13,-9,12,5,6,-4,19,-9,18,-9,41,17,29,0
3804,2016-11-10 14:00:00,25,3.64,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,45,3,1,6,-6,3,-1,7,6,5,2,8,-7,3,0,7,-2,20,10,8,0
3805,2016-11-11 10:00:00,58,2.23,1,-0.71,1,0,1,0,0,0,1,1,0,0,2016,45,4,1,9,-2,9,-3,6,3,7,3,5,-2,5,1,28,-17,38,-25,8,0
3806,2016-11-15 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,46,1,1,6,2,8,5,16,13,11,1,7,2,6,-6,25,-20,22,-8,17,0
3807,2016-11-16 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,2,1,9,-1,8,-3,18,14,6,2,11,-9,7,-5,30,-25,24,-11,45,1
3808,2016-11-16 10:30:00,18,-1.01,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,46,2,1,10,-6,8,4,8,-7,15,-10,6,-1,11,-8,17,13,26,-9,32,1
3809,2016-11-16 16:00:00,66,-0.84,1,-0.51,2,0,0,1,0,0,1,0,1,0,2016,46,2,1,2,-1,3,1,2,2,2,2,1,0,2,0,6,3,12,2,21,0
3810,2016-11-17 10:30:00,46,-1.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,3,1,16,1,12,-8,10,3,14,-7,8,-1,9,7,25,-20,39,-33,5,0
3811,2016-11-18 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,46,4,1,9,5,7,-4,8,4,4,-1,5,-1,6,-1,20,-7,28,-13,28,0
3812,2016-11-22 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,1,1,6,-1,4,-1,6,-3,6,-6,7,-3,11,-7,15,11,17,11,41,1
3813,2016-11-22 10:00:00,23,1.51,1,-1.75,0,0,1,0,1,0,0,0,0,1,2016,47,1,1,6,-1,4,-1,6,-3,6,-6,7,-3,11,-7,15,11,17,11,41,1
3814,2016-11-23 09:00:00,35,0.38,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,47,2,1,8,-6,6,2,13,-3,7,1,6,0,7,4,18,10,57,-55,12,0
3815,2016-11-23 09:45:00,32,-0.26,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,7,2,4,1,7,-3,10,1,10,-5,14,-12,23,-18,33,-15,36,1
3816,2016-11-23 10:30:00,18,-0.33,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,47,2,1,10,-3,7,4,8,-2,7,-4,7,4,9,-1,26,20,28,-18,7,0
3817,2016-11-23 12:00:00,46,-4.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,2,1,8,-5,8,3,6,-4,6,1,5,0,10,9,12,-4,36,26,7,0
3818,2016-11-25 09:45:00,33,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,47,4,1,10,-4,10,-5,4,-1,6,-3,5,3,5,0,6,-4,30,21,8,0
3819,2016-11-29 09:00:00,65,-1.15,0,0.0,0,0,0,1,1,0,0,0,1,0,2016,48,1,1,13,9,11,-7,8,8,12,10,10,-8,5,0,19,2,29,-12,48,1
3820,2016-11-29 10:00:00,6,1.71,1,3.9,1,0,1,0,0,1,0,1,0,0,2016,48,1,1,10,-4,16,11,9,4,8,4,8,1,10,-5,21,-2,39,25,37,1
3821,2016-11-30 08:15:00,0,4.03,1,-1.24,1,0,1,0,0,0,1,1,0,0,2016,48,2,1,21,-15,9,4,9,3,12,5,14,11,11,3,55,-50,21,-6,23,0
3822,2016-11-30 09:45:00,10,1.4,1,0.0,0,0,1,0,1,0,0,0,0,1,2016,48,2,1,11,7,8,4,6,-4,8,-4,13,-12,10,5,26,6,59,-52,12,0
3823,2016-11-30 10:00:00,50,-0.13,0,-0.17,0,0,0,1,1,0,0,0,0,1,2016,48,2,1,8,-4,13,-12,10,5,10,7,7,4,6,-5,44,-13,46,-31,18,0
3824,2016-11-30 10:30:00,18,-0.32,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,48,2,1,9,1,19,16,6,0,14,-10,8,-7,19,15,34,-15,31,-15,33,1
3825,2016-12-01 00:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,6,5,4,-2,2,1,3,1,5,4,8,-2,10,7,8,3,13,0
3826,2016-12-01 08:30:00,69,-1.14,1,0.0,1,0,0,1,1,0,0,1,0,0,2016,48,3,1,12,10,6,2,4,-1,9,3,5,2,7,-3,26,-18,21,-14,29,0
3827,2016-12-01 09:45:00,29,-4.47,0,-0.95,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,8,-2,9,-7,7,5,17,5,7,-1,11,-3,13,-1,33,-25,40,1
3828,2016-12-01 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,48,3,1,8,-5,10,-1,5,0,8,5,5,1,18,15,29,21,24,-6,32,1
3829,2016-12-05 09:45:00,30,-1.06,0,-0.1,1,1,0,0,1,0,0,0,1,0,2016,49,0,1,15,13,5,-3,7,3,14,8,15,-14,13,11,15,-1,40,29,62,1
3830,2016-12-05 10:00:00,40,0.57,1,0.0,0,0,1,0,1,0,0,1,0,0,2016,49,0,1,14,8,15,-14,13,11,6,0,11,-7,8,5,22,-12,48,43,72,1
3831,2016-12-07 10:00:00,43,0.0,0,6.46,2,1,0,0,0,1,0,0,0,1,2016,49,2,1,6,3,7,-1,7,1,7,4,18,15,7,0,9,0,16,7,6,0
3832,2016-12-07 10:30:00,18,-0.2,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,49,2,1,6,-4,7,3,6,-4,5,0,4,-1,9,7,21,-8,30,23,6,0
3833,2016-12-07 15:00:00,12,-0.34,0,2.22,1,0,0,1,0,1,0,0,1,0,2016,49,2,1,2,1,3,1,2,0,6,6,6,-4,5,4,6,-1,12,4,1,0
3834,2016-12-08 08:30:00,69,0.0,0,0.0,1,1,0,0,1,0,0,1,0,0,2016,49,3,1,56,-36,42,-24,31,-19,21,0,31,-20,29,26,58,-9,149,-52,10,0
3835,2016-12-08 10:30:00,46,-0.59,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,49,3,1,13,5,9,-2,6,1,11,-3,11,-8,9,7,24,11,60,-42,14,0
3836,2016-12-12 14:00:00,25,-1.76,2,0.0,0,0,0,1,1,0,0,0,1,0,2016,50,0,1,4,2,3,0,4,-2,5,5,7,-2,7,-6,9,-1,10,-3,7,0
3837,2016-12-13 06:00:00,45,4.51,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,1,1,2,0,2,-2,2,0,2,0,4,-4,4,0,10,1,18,-3,30,0
3838,2016-12-13 08:30:00,41,0.0,0,-0.51,0,1,0,0,1,0,0,0,0,1,2016,50,1,1,15,12,6,-3,4,1,4,-3,2,1,4,-2,15,-2,16,11,43,1
3839,2016-12-14 10:00:00,5,0.91,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,2,1,9,5,6,1,4,1,11,7,9,4,9,0,13,1,18,0,13,0
3840,2016-12-14 10:30:00,18,-0.74,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,50,2,1,8,-2,5,-3,5,3,8,4,7,-5,7,-5,11,-2,23,20,15,0
3841,2016-12-14 14:00:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,50,2,1,71,-54,22,-16,20,-13,29,16,12,-1,13,6,44,-30,20,-8,3,0
3842,2016-12-15 09:45:00,32,0.0,0,-2.83,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,8,3,14,5,14,-14,14,-10,9,-6,12,3,26,15,27,7,0,0
3843,2016-12-15 10:00:00,44,2.79,2,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,14,-10,9,-6,12,3,17,-8,10,8,9,5,27,-21,22,-10,22,0
3844,2016-12-15 10:30:00,46,-6.54,2,0.0,0,1,0,0,1,0,0,0,1,0,2016,50,3,1,10,6,13,-10,16,15,11,-9,7,-4,5,-2,17,-3,45,-23,25,0
3845,2016-12-15 16:00:00,66,0.77,1,0.0,0,0,1,0,1,0,0,0,1,0,2016,50,3,1,4,-1,4,2,1,-1,4,0,3,-3,1,0,7,0,20,-12,16,0
3846,2016-12-19 09:45:00,33,-1.37,1,-0.35,0,0,0,1,1,0,0,0,1,0,2016,51,0,1,6,3,5,-1,10,-7,7,4,9,6,9,2,21,-12,23,20,18,0
3847,2016-12-21 10:00:00,23,0.65,0,-2.63,1,0,1,0,0,0,1,0,0,1,2016,51,2,1,10,1,7,-4,6,4,5,2,7,-3,6,-3,22,-12,15,1,8,0
3848,2016-12-21 10:30:00,18,-2.92,1,0.0,0,1,0,0,1,0,0,1,0,0,2016,51,2,1,6,4,7,4,4,1,6,-6,2,0,11,-10,11,-6,15,-3,14,0
3849,2016-12-22 09:00:00,35,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,8,3,6,4,7,5,7,3,7,3,6,3,27,25,24,-9,21,0
3850,2016-12-22 10:30:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2016,51,3,1,7,0,5,1,6,-4,6,-2,14,-13,11,-8,11,1,48,23,0,0
3851,2016-12-27 09:00:00,65,-0.56,0,-2.24,0,1,0,0,1,0,0,0,1,0,2016,52,1,1,9,7,2,-1,2,-1,3,2,3,1,1,1,6,-1,6,1,12,0
3852,2016-12-27 09:59:00,64,0.26,0,0.0,0,0,1,0,1,0,0,0,1,0,2016,52,1,1,3,-1,6,4,2,-1,5,-1,3,2,4,2,6,1,12,9,4,0
3853,2016-12-27 10:00:00,6,1.34,1,1.85,1,0,1,0,0,1,0,1,0,0,2016,52,1,1,3,-1,6,4,2,-1,5,-1,3,2,4,2,6,1,12,9,4,0
3854,2016-12-28 10:00:00,50,-2.43,1,0.0,0,0,0,1,1,0,0,0,0,1,2016,52,2,1,9,1,8,4,4,2,3,3,6,3,10,-8,10,4,12,-5,2,0
3855,2016-12-29 10:30:00,46,-2.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2016,52,3,1,3,1,3,2,7,4,8,6,6,-1,20,15,19,3,19,11,7,0
3856,2016-12-29 11:00:00,18,-1.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2016,52,3,1,11,-4,7,-4,8,-7,11,9,6,3,10,4,11,2,36,30,5,0
3857,2016-12-30 09:45:00,10,-0.52,0,0.0,0,0,0,1,1,0,0,0,0,1,2016,52,4,1,6,3,11,8,4,0,6,-3,14,8,9,-4,20,18,29,-14,0,0
3858,2017-01-03 09:45:00,29,-1.41,0,-0.18,1,1,0,0,1,0,0,0,1,0,2017,1,1,1,6,4,6,2,15,-15,30,-29,13,2,22,-17,14,6,14,13,67,1
3859,2017-01-04 00:00:00,67,1.32,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,1,2,1,2,1,2,1,1,1,3,-2,1,1,2,1,10,-2,7,-3,39,1
3860,2017-01-05 08:15:00,0,-0.61,0,-0.04,0,0,0,1,1,0,0,1,0,0,2017,1,3,1,15,8,19,8,7,-1,23,10,12,4,11,8,26,13,24,-3,67,1
3861,2017-01-05 08:30:00,69,2.08,1,-3.0,0,0,1,0,1,0,0,1,0,0,2017,1,3,1,23,10,12,4,11,8,8,-7,9,-6,10,1,21,5,29,9,77,1
3862,2017-01-05 09:45:00,30,1.52,1,-1.28,0,0,1,0,1,0,0,0,1,0,2017,1,3,1,7,-5,12,8,10,-3,19,7,12,2,8,1,54,45,26,3,15,0
3863,2017-01-05 10:00:00,40,0.2,0,0.0,0,0,1,0,1,0,0,1,0,0,2017,1,3,1,19,7,12,2,8,1,8,1,12,-6,36,19,45,36,23,15,11,0
3864,2017-01-05 10:30:00,46,-5.39,3,0.0,0,1,0,0,1,0,0,0,1,0,2017,1,3,1,9,0,17,10,16,12,12,9,9,2,18,0,29,-9,48,31,17,0
3865,2017-01-05 11:00:00,18,-3.52,1,0.0,0,1,0,0,1,0,0,1,0,0,2017,1,3,1,10,1,13,5,11,-1,7,0,20,-20,6,0,20,-3,73,58,15,0
3866,2017-01-06 10:00:00,24,-0.93,0,-0.29,0,0,0,1,1,0,0,0,0,1,2017,1,4,1,9,-2,6,1,16,12,5,-3,5,-5,12,-9,19,6,34,14,2,0
3867,2017-01-09 15:00:00,12,1.31,1,-0.14,0,0,1,0,1,0,0,0,1,0,2017,2,0,1,4,-2,5,-3,7,-7,8,-7,6,6,2,-1,8,3,16,14,25,0
3868,2017-01-10 06:00:00,45,5.89,3,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,1,1,4,-3,3,0,4,2,4,-3,5,-5,4,1,20,-9,20,-5,31,1
3869,2017-01-11 10:00:00,37,0.79,1,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,2,1,12,-7,9,3,9,-7,12,-7,8,-3,11,-6,18,-1,38,-32,161,1
3870,2017-01-11 10:30:00,18,-1.58,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,2,2,1,7,7,7,2,10,6,5,0,9,3,7,1,59,44,43,-36,117,1
3871,2017-01-12 10:30:00,46,-0.06,1,0.0,0,1,0,0,1,0,0,0,1,0,2017,2,3,1,9,-4,12,-8,11,-7,7,4,10,-4,21,11,14,5,43,19,8,0
3872,2017-01-12 14:00:00,25,-0.24,1,0.0,0,0,0,1,1,0,0,0,1,0,2017,2,3,1,6,-4,6,2,4,-1,4,2,5,-3,4,1,20,-19,22,-7,11,0
3873,2017-01-17 08:30:00,21,-0.27,0,0.0,0,0,0,1,1,0,0,0,0,1,2017,3,1,1,9,7,17,-10,7,0,15,9,6,1,12,10,20,5,35,-29,16,0
3874,2017-01-18 10:00:00,44,-0.56,0,-1.83,3,0,0,1,0,0,1,0,1,0,2017,3,2,1,6,-3,9,8,4,-1,7,4,8,-4,7,6,16,-4,24,16,7,0
3875,2017-01-18 16:00:00,66,0.17,0,-0.05,0,0,1,0,1,0,0,0,1,0,2017,3,2,1,4,-3,3,-1,2,1,4,-4,7,4,2,1,9,-5,42,-34,5,0
3876,2017-01-19 10:30:00,46,-0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,3,3,1,10,5,3,0,4,1,11,9,13,-5,25,0,16,2,33,-14,12,0
3877,2017-01-19 11:00:00,18,-1.25,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,3,3,1,25,19,10,-5,10,4,11,-4,9,6,8,2,12,-6,33,19,39,1
3878,2017-01-24 09:45:00,32,0.49,0,-1.2,0,0,1,0,1,0,0,0,1,0,2017,4,1,1,8,1,8,-5,5,2,16,8,10,-6,6,-5,10,0,23,10,6,0
3879,2017-01-25 09:00:00,35,0.77,0,-2.24,0,0,1,0,0,0,1,0,1,0,2017,4,2,1,8,-8,6,-4,9,-8,5,0,5,-2,5,4,17,10,12,-1,20,0
3880,2017-01-25 10:30:00,18,-0.87,0,0.0,0,1,0,0,1,0,0,1,0,0,2017,4,2,1,4,0,5,-3,4,-1,6,1,6,-4,10,4,12,-1,24,18,12,0
3881,2017-01-26 09:45:00,33,0.43,1,1.74,1,0,1,0,0,1,0,0,1,0,2017,4,3,1,6,0,5,3,8,-4,9,3,6,-1,7,-3,17,-10,33,-10,21,0
