,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",0.29
3,clf,rforest,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.77,0.69,0.78,0.98,0.42,0.05,708.00,209.00,"{'0': {'precision': 0.7771556550951848, 'recall': 0.980225988700565, 'f1-score': 0.8669581511555279, 'support': 708}, '1': {'precision': 0.4166666666666667, 'recall': 0.04784688995215311, 'f1-score': 0.08583690987124463, 'support': 209}, 'micro avg': {'precision': 0.7677208287895311, 'recall': 0.7677208287895311, 'f1-score': 0.7677208287895311, 'support': 917}, 'macro avg': {'precision': 0.5969111608809258, 'recall': 0.514036439326359, 'f1-score': 0.47639753051338624, 'support': 917}, 'weighted avg': {'precision': 0.6949940426834506, 'recall': 0.7677208287895311, 'f1-score': 0.6889272466534394, 'support': 917}}",12.79
4,clf,xgb,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 50},0.77,0.71,0.78,0.97,0.45,0.09,708.00,209.00,"{'0': {'precision': 0.7822120866590649, 'recall': 0.9689265536723164, 'f1-score': 0.865615141955836, 'support': 708}, '1': {'precision': 0.45, 'recall': 0.0861244019138756, 'f1-score': 0.14457831325301207, 'support': 209}, 'micro avg': {'precision': 0.7677208287895311, 'recall': 0.7677208287895311, 'f1-score': 0.7677208287895311, 'support': 917}, 'macro avg': {'precision': 0.6161060433295324, 'recall': 0.527525477793096, 'f1-score': 0.505096727604424, 'support': 917}, 'weighted avg': {'precision': 0.7064952642907503, 'recall': 0.7677208287895311, 'f1-score': 0.7012785037891073, 'support': 917}}",0.19
5,clf,gboosting,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",0.42
6,clf,ada,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.75,{'n_estimators': 200},0.75,0.70,0.79,0.92,0.39,0.18,708.00,209.00,"{'0': {'precision': 0.7904993909866017, 'recall': 0.9166666666666666, 'f1-score': 0.8489208633093526, 'support': 708}, '1': {'precision': 0.3854166666666667, 'recall': 0.17703349282296652, 'f1-score': 0.24262295081967217, 'support': 209}, 'micro avg': {'precision': 0.7480916030534351, 'recall': 0.7480916030534351, 'f1-score': 0.7480916030534351, 'support': 917}, 'macro avg': {'precision': 0.5879580288266342, 'recall': 0.5468500797448166, 'f1-score': 0.5457719070645124, 'support': 917}, 'weighted avg': {'precision': 0.6981741026737703, 'recall': 0.7480916030534351, 'f1-score': 0.7107351885979643, 'support': 917}}",0.52
0,reg,kn,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.04,{'n_neighbors': 71},,,,,,,,,18.03,3.26
1,reg,svr-rbf,max,basic,ALL_YES_1_1_1,30_120,included,basic,20.06,"{'C': 5, 'gamma': 1}",,,,,,,,,19.78,2.64
2,reg,dtree,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.22,"{'max_depth': 3, 'min_samples_leaf': 200}",,,,,,,,,18.13,0.27
3,reg,rforest,max,basic,ALL_YES_1_1_1,30_120,included,basic,17.74,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.49,25.71
4,reg,xgb,max,basic,ALL_YES_1_1_1,30_120,included,basic,17.83,{'n_estimators': 50},,,,,,,,,17.29,0.18
5,reg,gboosting,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.19,{'n_estimators': 10},,,,,,,,,17.80,0.35
6,reg,ada,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.99,{'n_estimators': 10},,,,,,,,,18.76,0.57
0,clf,kn,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_neighbors': 51},0.78,0.74,0.79,1.00,0.57,0.02,718.00,199.00,"{'0': {'precision': 0.7857142857142857, 'recall': 0.9958217270194986, 'f1-score': 0.8783783783783784, 'support': 718}, '1': {'precision': 0.5714285714285714, 'recall': 0.020100502512562814, 'f1-score': 0.038834951456310676, 'support': 199}, 'micro avg': {'precision': 0.7840785169029444, 'recall': 0.7840785169029444, 'f1-score': 0.7840785169029444, 'support': 917}, 'macro avg': {'precision': 0.6785714285714286, 'recall': 0.5079611147660307, 'f1-score': 0.45860666491734453, 'support': 917}, 'weighted avg': {'precision': 0.7392117152204393, 'recall': 0.7840785169029444, 'f1-score': 0.6961873838772973, 'support': 917}}",3.10
1,clf,svc-rbf,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'C': 1, 'gamma': 1}",0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",2.76
2,clf,dtree,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'max_depth': 2, 'min_samples_leaf': 10}",0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",0.28
3,clf,rforest,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",0.79,0.75,0.79,0.99,0.59,0.07,718.00,199.00,"{'0': {'precision': 0.7921787709497207, 'recall': 0.9874651810584958, 'f1-score': 0.8791072535647861, 'support': 718}, '1': {'precision': 0.5909090909090909, 'recall': 0.06532663316582915, 'f1-score': 0.1176470588235294, 'support': 199}, 'micro avg': {'precision': 0.787350054525627, 'recall': 0.787350054525627, 'f1-score': 0.787350054525627, 'support': 917}, 'macro avg': {'precision': 0.6915439309294058, 'recall': 0.5263959071121624, 'f1-score': 0.4983771561941578, 'support': 917}, 'weighted avg': {'precision': 0.748500836022692, 'recall': 0.787350054525627, 'f1-score': 0.713861257105124, 'support': 917}}",12.55
4,clf,xgb,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 10},0.79,0.74,0.79,0.99,0.57,0.07,718.00,199.00,"{'0': {'precision': 0.7919463087248322, 'recall': 0.9860724233983287, 'f1-score': 0.8784119106699751, 'support': 718}, '1': {'precision': 0.5652173913043478, 'recall': 0.06532663316582915, 'f1-score': 0.11711711711711713, 'support': 199}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.6785818500145899, 'recall': 0.5256995282820789, 'f1-score': 0.49776451389354615, 'support': 917}, 'weighted avg': {'precision': 0.7427434138865809, 'recall': 0.7862595419847328, 'f1-score': 0.7132018082522884, 'support': 917}}",0.18
5,clf,gboosting,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 10},0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",0.42
6,clf,ada,min,basic,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 100},0.79,0.75,0.81,0.94,0.52,0.22,718.00,199.00,"{'0': {'precision': 0.8129496402877698, 'recall': 0.9442896935933147, 'f1-score': 0.8737113402061856, 'support': 718}, '1': {'precision': 0.5180722891566265, 'recall': 0.21608040201005024, 'f1-score': 0.3049645390070922, 'support': 199}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.6655109647221982, 'recall': 0.5801850478016825, 'f1-score': 0.5893379396066389, 'support': 917}, 'weighted avg': {'precision': 0.748957717850368, 'recall': 0.7862595419847328, 'f1-score': 0.75028646186527, 'support': 917}}",0.50
0,reg,kn,min,basic,ALL_YES_1_1_1,30_120,included,basic,16.46,{'n_neighbors': 51},,,,,,,,,15.42,3.38
1,reg,svr-rbf,min,basic,ALL_YES_1_1_1,30_120,included,basic,18.64,"{'C': 5, 'gamma': 1}",,,,,,,,,17.54,2.64
2,reg,dtree,min,basic,ALL_YES_1_1_1,30_120,included,basic,16.57,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,15.62,0.28
3,reg,rforest,min,basic,ALL_YES_1_1_1,30_120,included,basic,16.16,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,14.91,25.94
4,reg,xgb,min,basic,ALL_YES_1_1_1,30_120,included,basic,16.35,{'n_estimators': 50},,,,,,,,,15.02,0.18
5,reg,gboosting,min,basic,ALL_YES_1_1_1,30_120,included,basic,16.37,{'n_estimators': 50},,,,,,,,,15.17,0.35
6,reg,ada,min,basic,ALL_YES_1_1_1,30_120,included,basic,17.72,{'n_estimators': 10},,,,,,,,,16.85,0.56
0,clf,kn,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_neighbors': 91},0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",3.14
1,clf,svc-rbf,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",2.76
2,clf,dtree,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",0.28
3,clf,rforest,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.77,0.69,0.78,0.98,0.42,0.05,708.00,209.00,"{'0': {'precision': 0.7771556550951848, 'recall': 0.980225988700565, 'f1-score': 0.8669581511555279, 'support': 708}, '1': {'precision': 0.4166666666666667, 'recall': 0.04784688995215311, 'f1-score': 0.08583690987124463, 'support': 209}, 'micro avg': {'precision': 0.7677208287895311, 'recall': 0.7677208287895311, 'f1-score': 0.7677208287895311, 'support': 917}, 'macro avg': {'precision': 0.5969111608809258, 'recall': 0.514036439326359, 'f1-score': 0.47639753051338624, 'support': 917}, 'weighted avg': {'precision': 0.6949940426834506, 'recall': 0.7677208287895311, 'f1-score': 0.6889272466534394, 'support': 917}}",12.26
4,clf,xgb,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 50},0.77,0.71,0.78,0.97,0.45,0.09,708.00,209.00,"{'0': {'precision': 0.7822120866590649, 'recall': 0.9689265536723164, 'f1-score': 0.865615141955836, 'support': 708}, '1': {'precision': 0.45, 'recall': 0.0861244019138756, 'f1-score': 0.14457831325301207, 'support': 209}, 'micro avg': {'precision': 0.7677208287895311, 'recall': 0.7677208287895311, 'f1-score': 0.7677208287895311, 'support': 917}, 'macro avg': {'precision': 0.6161060433295324, 'recall': 0.527525477793096, 'f1-score': 0.505096727604424, 'support': 917}, 'weighted avg': {'precision': 0.7064952642907503, 'recall': 0.7677208287895311, 'f1-score': 0.7012785037891073, 'support': 917}}",0.19
5,clf,gboosting,max,all,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 10},0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",0.44
6,clf,ada,max,all,ALL_YES_1_1_1,30_120,included,basic,0.75,{'n_estimators': 200},0.75,0.70,0.79,0.92,0.39,0.18,708.00,209.00,"{'0': {'precision': 0.7904993909866017, 'recall': 0.9166666666666666, 'f1-score': 0.8489208633093526, 'support': 708}, '1': {'precision': 0.3854166666666667, 'recall': 0.17703349282296652, 'f1-score': 0.24262295081967217, 'support': 209}, 'micro avg': {'precision': 0.7480916030534351, 'recall': 0.7480916030534351, 'f1-score': 0.7480916030534351, 'support': 917}, 'macro avg': {'precision': 0.5879580288266342, 'recall': 0.5468500797448166, 'f1-score': 0.5457719070645124, 'support': 917}, 'weighted avg': {'precision': 0.6981741026737703, 'recall': 0.7480916030534351, 'f1-score': 0.7107351885979643, 'support': 917}}",0.55
0,reg,kn,max,all,ALL_YES_1_1_1,30_120,included,basic,18.04,{'n_neighbors': 71},,,,,,,,,18.03,3.75
1,reg,svr-rbf,max,all,ALL_YES_1_1_1,30_120,included,basic,20.06,"{'C': 5, 'gamma': 1}",,,,,,,,,19.78,2.63
2,reg,dtree,max,all,ALL_YES_1_1_1,30_120,included,basic,18.22,"{'max_depth': 3, 'min_samples_leaf': 200}",,,,,,,,,18.13,0.27
3,reg,rforest,max,all,ALL_YES_1_1_1,30_120,included,basic,17.74,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.49,26.17
4,reg,xgb,max,all,ALL_YES_1_1_1,30_120,included,basic,17.83,{'n_estimators': 50},,,,,,,,,17.29,0.18
5,reg,gboosting,max,all,ALL_YES_1_1_1,30_120,included,basic,18.19,{'n_estimators': 10},,,,,,,,,17.80,0.37
6,reg,ada,max,all,ALL_YES_1_1_1,30_120,included,basic,18.99,{'n_estimators': 10},,,,,,,,,18.76,0.57
0,clf,kn,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_neighbors': 51},0.78,0.74,0.79,1.00,0.57,0.02,718.00,199.00,"{'0': {'precision': 0.7857142857142857, 'recall': 0.9958217270194986, 'f1-score': 0.8783783783783784, 'support': 718}, '1': {'precision': 0.5714285714285714, 'recall': 0.020100502512562814, 'f1-score': 0.038834951456310676, 'support': 199}, 'micro avg': {'precision': 0.7840785169029444, 'recall': 0.7840785169029444, 'f1-score': 0.7840785169029444, 'support': 917}, 'macro avg': {'precision': 0.6785714285714286, 'recall': 0.5079611147660307, 'f1-score': 0.45860666491734453, 'support': 917}, 'weighted avg': {'precision': 0.7392117152204393, 'recall': 0.7840785169029444, 'f1-score': 0.6961873838772973, 'support': 917}}",3.08
1,clf,svc-rbf,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'C': 1, 'gamma': 1}",0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",2.75
2,clf,dtree,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'max_depth': 2, 'min_samples_leaf': 10}",0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",0.28
3,clf,rforest,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 50}",0.79,0.75,0.79,0.99,0.59,0.07,718.00,199.00,"{'0': {'precision': 0.7921787709497207, 'recall': 0.9874651810584958, 'f1-score': 0.8791072535647861, 'support': 718}, '1': {'precision': 0.5909090909090909, 'recall': 0.06532663316582915, 'f1-score': 0.1176470588235294, 'support': 199}, 'micro avg': {'precision': 0.787350054525627, 'recall': 0.787350054525627, 'f1-score': 0.787350054525627, 'support': 917}, 'macro avg': {'precision': 0.6915439309294058, 'recall': 0.5263959071121624, 'f1-score': 0.4983771561941578, 'support': 917}, 'weighted avg': {'precision': 0.748500836022692, 'recall': 0.787350054525627, 'f1-score': 0.713861257105124, 'support': 917}}",12.17
4,clf,xgb,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 10},0.79,0.74,0.79,0.99,0.57,0.07,718.00,199.00,"{'0': {'precision': 0.7919463087248322, 'recall': 0.9860724233983287, 'f1-score': 0.8784119106699751, 'support': 718}, '1': {'precision': 0.5652173913043478, 'recall': 0.06532663316582915, 'f1-score': 0.11711711711711713, 'support': 199}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.6785818500145899, 'recall': 0.5256995282820789, 'f1-score': 0.49776451389354615, 'support': 917}, 'weighted avg': {'precision': 0.7427434138865809, 'recall': 0.7862595419847328, 'f1-score': 0.7132018082522884, 'support': 917}}",0.18
5,clf,gboosting,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 10},0.78,0.61,0.78,1.00,0.00,0.00,718.00,199.00,"{'0': {'precision': 0.7829880043620502, 'recall': 1.0, 'f1-score': 0.8782874617737003, 'support': 718}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 199}, 'micro avg': {'precision': 0.7829880043620502, 'recall': 0.7829880043620502, 'f1-score': 0.7829880043620502, 'support': 917}, 'macro avg': {'precision': 0.3914940021810251, 'recall': 0.5, 'f1-score': 0.43914373088685016, 'support': 917}, 'weighted avg': {'precision': 0.6130702149748658, 'recall': 0.7829880043620502, 'f1-score': 0.6876885469504, 'support': 917}}",0.44
6,clf,ada,min,all,ALL_YES_1_1_1,30_120,included,basic,0.78,{'n_estimators': 100},0.79,0.75,0.81,0.94,0.52,0.22,718.00,199.00,"{'0': {'precision': 0.8129496402877698, 'recall': 0.9442896935933147, 'f1-score': 0.8737113402061856, 'support': 718}, '1': {'precision': 0.5180722891566265, 'recall': 0.21608040201005024, 'f1-score': 0.3049645390070922, 'support': 199}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.6655109647221982, 'recall': 0.5801850478016825, 'f1-score': 0.5893379396066389, 'support': 917}, 'weighted avg': {'precision': 0.748957717850368, 'recall': 0.7862595419847328, 'f1-score': 0.75028646186527, 'support': 917}}",0.52
0,reg,kn,min,all,ALL_YES_1_1_1,30_120,included,basic,16.46,{'n_neighbors': 51},,,,,,,,,15.42,3.52
1,reg,svr-rbf,min,all,ALL_YES_1_1_1,30_120,included,basic,18.64,"{'C': 5, 'gamma': 1}",,,,,,,,,17.54,2.78
2,reg,dtree,min,all,ALL_YES_1_1_1,30_120,included,basic,16.57,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,15.62,0.28
3,reg,rforest,min,all,ALL_YES_1_1_1,30_120,included,basic,16.16,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,14.91,26.17
4,reg,xgb,min,all,ALL_YES_1_1_1,30_120,included,basic,16.35,{'n_estimators': 50},,,,,,,,,15.02,0.18
5,reg,gboosting,min,all,ALL_YES_1_1_1,30_120,included,basic,16.37,{'n_estimators': 50},,,,,,,,,15.17,0.36
6,reg,ada,min,all,ALL_YES_1_1_1,30_120,included,basic,17.72,{'n_estimators': 10},,,,,,,,,16.85,0.56
0,clf,kn,max,basic,ALL_YES_3_2_1,30_120,included,basic,0.76,{'n_neighbors': 71},0.77,0.69,0.77,0.99,0.43,0.01,708.00,209.00,"{'0': {'precision': 0.7736263736263737, 'recall': 0.9943502824858758, 'f1-score': 0.8702101359703338, 'support': 708}, '1': {'precision': 0.42857142857142855, 'recall': 0.014354066985645933, 'f1-score': 0.02777777777777778, 'support': 209}, 'micro avg': {'precision': 0.7709923664122137, 'recall': 0.7709923664122137, 'f1-score': 0.7709923664122138, 'support': 917}, 'macro avg': {'precision': 0.6010989010989011, 'recall': 0.5043521747357609, 'f1-score': 0.4489939568740558, 'support': 917}, 'weighted avg': {'precision': 0.694982443946457, 'recall': 0.7709923664122137, 'f1-score': 0.6782053782143422, 'support': 917}}",3.21
1,clf,svc-rbf,max,basic,ALL_YES_3_2_1,30_120,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",2.79
2,clf,dtree,max,basic,ALL_YES_3_2_1,30_120,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.77,0.60,0.77,1.00,0.00,0.00,708.00,209.00,"{'0': {'precision': 0.772082878953108, 'recall': 1.0, 'f1-score': 0.8713846153846154, 'support': 708}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 209}, 'micro avg': {'precision': 0.772082878953108, 'recall': 0.772082878953108, 'f1-score': 0.772082878953108, 'support': 917}, 'macro avg': {'precision': 0.386041439476554, 'recall': 0.5, 'f1-score': 0.4356923076923077, 'support': 917}, 'weighted avg': {'precision': 0.5961119719725196, 'recall': 0.772082878953108, 'f1-score': 0.6727811425216005, 'support': 917}}",0.29
3,clf,rforest,max,basic,ALL_YES_3_2_1,30_120,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 10}",0.77,0.73,0.78,0.98,0.54,0.07,708.00,209.00,"{'0': {'precision': 0.7811447811447811, 'recall': 0.9830508474576272, 'f1-score': 0.8705440900562852, 'support': 708}, '1': {'precision': 0.5384615384615384, 'recall': 0.06698564593301436, 'f1-score': 0.11914893617021276, 'support': 209}, 'micro avg': {'precision': 0.7742639040348964, 'recall': 0.7742639040348964, 'f1-score': 0.7742639040348964, 'support': 917}, 'macro avg': {'precision': 0.6598031598031597, 'recall': 0.5250182466953207, 'f1-score': 0.49484651311324895, 'support': 917}, 'weighted avg': {'precision': 0.7258331151460923, 'recall': 0.7742639040348964, 'f1-score': 0.6992882698139852, 'support': 917}}",12.27
