,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_120_after,reaction_max_0_120_after
195,2008-01-29 10:00:00,4,0.31,0,3.47,1,0,1,0,0,1,0,1,2008,5,1,1,18,0,15,0
196,2008-01-30 08:15:00,0,1.27,1,-0.27,0,0,1,0,1,0,0,1,2008,5,2,1,20,5,16,0
197,2008-01-30 08:30:00,1,1.0,0,1.0,0,0,0,1,0,1,0,1,2008,5,2,1,52,-35,7,0
198,2008-01-30 14:15:00,15,0.0,0,-1.75,3,1,0,0,1,0,0,1,2008,5,2,1,26,6,44,1
199,2008-02-01 08:30:00,22_33,-0.18000000000000005,2,1.36,1,0,1,1,1,1,0,2,2008,5,4,2,25,-1,22,0
200,2008-02-01 10:00:00,17,3.03,1,0.0,0,0,1,0,1,0,0,1,2008,5,4,1,96,-67,35,1
201,2008-02-05 10:00:00,18,-7.13,2,-1.7,3,0,0,1,1,0,0,1,2008,6,1,1,70,-32,13,0
202,2008-02-07 08:30:00,32,-0.47,1,-0.88,1,0,0,1,1,0,0,1,2008,6,3,1,55,-32,6,0
203,2008-02-07 10:00:00,24,-0.1,0,-0.31,1,0,0,1,0,0,1,1,2008,6,3,1,43,15,16,0
204,2008-02-13 08:30:00,10_29,1.26,1,0.55,0,0,2,0,1,1,0,2,2008,7,2,2,21,-6,1,0
205,2008-02-14 08:30:00,31,1.31,1,0.0,0,0,1,0,1,0,0,1,2008,7,3,1,32,10,8,0
206,2008-02-15 09:00:00,30,-0.21,0,0.0,0,0,0,1,1,0,0,1,2008,7,4,1,40,15,27,0
207,2008-02-15 09:55:00,28,-1.64,1,-2.23,1,0,0,1,0,0,1,1,2008,7,4,1,21,-4,23,0
208,2008-02-20 08:30:00,7_3,2.24,3,-0.51,0,1,1,0,2,0,0,2,2008,8,2,2,36,21,36,1
209,2008-02-25 10:00:00,14,0.96,1,-1.02,1,0,1,0,1,0,0,1,2008,9,0,1,26,-4,27,0
210,2008-02-26 08:30:00,23,0.57,1,0.0,0,0,1,0,1,0,0,1,2008,9,1,1,23,-13,20,0
211,2008-02-26 10:00:00,4,-2.24,1,-0.62,1,0,0,1,0,0,1,1,2008,9,1,1,32,-7,10,0
212,2008-02-27 08:30:00,8,-0.13,0,-0.67,1,0,0,1,0,0,1,1,2008,9,2,1,23,12,58,1
213,2008-02-27 10:00:00,21,-0.46,0,-0.04,1,0,0,1,1,0,0,1,2008,9,2,1,76,51,58,1
