,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_30_60_after,reaction_min_30_60_after
1366,2010-10-29 09:55:00,63,-1.3,0,-0.18,2,2,0,0,2,0,0,0,0,1,2010,44,4,1,19,10,22,10,20,14,13,3,16,-6,13,-4,47,-19,-38,1
1367,2010-11-03 01:00:00,67,1.46,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,45,2,1,7,3,6,-2,7,-3,7,0,7,2,7,-3,15,-7,-15,1
1368,2010-11-03 08:15:00,0,2.79,3,6.33,3,0,3,0,0,3,0,1,0,0,2010,45,2,1,12,-5,18,-13,13,5,15,5,16,-4,13,3,17,-6,-21,1
1369,2010-11-03 10:30:00,18,-0.4,2,0.0,0,2,0,0,2,0,0,0,0,1,2010,45,2,1,13,6,7,0,8,-1,15,-9,11,4,14,5,22,3,-33,1
1370,2010-11-03 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2010,45,2,1,84,51,66,-4,99,-70,35,8,39,20,21,0,34,-9,-1,0
1371,2010-11-04 10:30:00,46,-1.99,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,45,3,1,13,-8,13,7,12,2,12,-8,8,0,8,2,42,12,-34,1
1372,2010-11-05 12:30:00,50,-1.32,3,-0.30000000000000004,0,0,0,3,3,0,0,1,0,0,2010,45,4,1,20,13,17,7,16,4,11,-2,16,-12,8,-2,44,-22,-4,0
1373,2010-11-05 15:00:00,12,1.28,0,-0.2,1,0,1,0,0,0,1,0,1,0,2010,45,4,1,9,3,6,-1,9,-3,7,-3,9,-5,9,-3,30,-24,-10,0
1374,2010-11-09 07:30:00,45,-0.57,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,46,1,1,7,-3,10,8,16,7,13,-8,10,2,16,-10,61,32,-32,1
1375,2010-11-10 10:30:00,18,-6.12,2,0.0,0,2,0,0,2,0,0,0,0,1,2010,46,2,1,14,12,12,-1,16,10,18,-16,14,4,19,7,96,-76,-23,1
1376,2010-11-10 12:00:00,46,-2.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,46,2,1,18,17,17,-12,7,-1,9,-3,9,6,15,-3,52,26,-18,1
1377,2010-11-10 14:00:00,25,3.7,2,0.0,0,0,2,0,2,0,0,0,0,1,2010,46,2,1,24,19,14,-6,12,4,15,-4,11,-5,14,9,77,39,-15,1
1378,2010-11-12 09:55:00,58,-0.18,0,-0.54,0,3,0,0,3,0,0,1,0,0,2010,46,4,1,25,6,23,-18,12,-4,19,-11,33,2,23,-7,39,27,-13,0
1379,2010-11-15 10:00:00,5,-2.08,2,-5.26,2,0,0,2,0,0,2,0,0,1,2010,47,0,1,12,-12,10,-6,13,4,10,4,7,5,9,-1,45,-6,-29,1
1380,2010-11-16 09:00:00,66,-1.71,0,0.0,0,0,0,3,3,0,0,1,0,0,2010,47,1,1,14,7,17,-15,14,9,26,-15,9,3,9,5,52,-17,-28,1
1381,2010-11-16 10:00:00,44,-0.4,0,-2.24,3,0,0,1,0,0,1,0,1,0,2010,47,1,1,14,-7,15,8,9,1,9,1,22,-12,7,4,39,-19,-32,1
1382,2010-11-17 10:30:00,18,-7.44,2,0.0,0,2,0,0,2,0,0,0,0,1,2010,47,2,1,10,-4,10,-6,9,-1,11,0,9,2,9,-3,43,31,-16,1
1383,2010-11-18 08:30:00,69,-0.51,0,-1.32,0,3,0,0,3,0,0,1,0,0,2010,47,3,1,12,4,8,2,7,-3,22,15,15,-13,9,-2,28,-22,-19,1
1384,2010-11-18 10:30:00,46,-4.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,47,3,1,12,6,12,7,8,-4,7,1,13,-10,10,7,45,-28,-16,1
1385,2010-11-23 09:59:00,64,0.56,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,48,1,1,27,21,12,-10,26,-23,11,-1,14,-6,13,-8,63,-43,-1,0
1386,2010-11-23 10:00:00,23,-0.51,0,-1.98,3,0,0,3,3,0,0,1,0,0,2010,48,1,1,27,21,12,-10,26,-23,11,-1,14,-6,13,-8,63,-43,-1,0
1387,2010-11-24 09:55:00,63,5.38,2,-0.88,0,0,2,0,2,0,0,0,0,1,2010,48,2,1,10,-2,25,-12,14,3,12,-9,10,4,8,1,45,6,-23,1
1388,2010-11-24 10:30:00,18,-2.16,0,0.0,0,2,0,0,2,0,0,0,0,1,2010,48,2,1,11,-1,19,10,11,-7,17,-7,17,-9,14,3,36,17,-20,1
1389,2010-11-24 12:00:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,48,2,1,14,10,8,1,12,-4,12,-4,5,3,20,-15,57,-34,-5,0
1390,2010-11-30 09:00:00,65,-2.22,2,0.0,0,0,0,2,2,0,0,0,0,1,2010,49,1,1,10,-2,8,-3,4,1,13,-6,9,-7,13,-6,41,-3,-8,0
1391,2010-11-30 09:45:00,10,1.7,0,0.0,0,0,2,0,2,0,0,0,0,1,2010,49,1,1,20,9,6,2,20,17,11,-5,17,-7,7,0,26,2,-7,0
1392,2010-11-30 10:00:00,6,0.8400000000000001,0,-1.1099999999999999,3,0,3,0,3,0,0,1,0,0,2010,49,1,1,11,-5,17,-7,7,0,12,7,14,8,16,8,47,20,-28,1
1393,2010-12-01 00:00:00,67,0.52,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,49,2,1,5,5,13,10,8,4,7,-3,4,0,6,-2,11,-2,-8,0
1394,2010-12-01 08:15:00,0,2.07,3,6.1499999999999995,3,0,3,0,0,3,0,1,0,0,2010,49,2,1,16,-10,15,-10,18,15,12,8,15,14,12,4,24,-11,-21,1
1395,2010-12-01 10:30:00,18,-1.6,0,0.0,0,2,0,0,2,0,0,0,0,1,2010,49,2,1,9,0,13,8,6,-5,9,4,14,-11,9,-3,61,-39,-9,0
1396,2010-12-02 08:30:00,69,-1.7399999999999998,0,-16.44,0,0,0,3,3,0,0,1,0,0,2010,49,3,1,29,-18,27,-12,23,-14,31,-11,39,-24,22,-10,30,3,0,0
1397,2010-12-02 10:00:00,50,3.0300000000000002,3,0.0,0,0,3,0,3,0,0,1,0,0,2010,49,3,1,32,15,25,8,15,10,17,-16,11,0,9,3,104,84,-37,1
1398,2010-12-02 10:30:00,46,-0.92,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,49,3,1,17,12,13,-8,22,-18,17,-7,10,1,12,5,96,73,-10,0
1399,2010-12-07 10:00:00,37,-2.13,1,0.0,0,0,0,1,1,0,0,0,1,0,2010,50,1,1,11,0,21,-14,12,3,13,10,12,1,17,-11,36,-22,-25,1
1400,2010-12-07 15:00:00,12,0.89,0,-0.12,0,0,1,0,0,0,1,0,1,0,2010,50,1,1,11,-3,9,3,6,-1,9,-4,8,-7,6,-3,31,-18,-7,0
1401,2010-12-08 10:30:00,18,-2.02,0,0.0,0,2,0,0,2,0,0,0,0,1,2010,50,2,1,12,-3,11,-8,9,1,10,-5,9,-7,10,8,51,1,-3,0
1402,2010-12-09 08:30:00,69,0.78,0,-10.95,0,0,3,0,3,0,0,1,0,0,2010,50,3,1,24,11,8,2,9,0,10,2,7,-2,17,11,27,3,-23,1
1403,2010-12-09 10:00:00,31,-1.79,1,-2.63,2,0,0,1,0,0,1,0,1,0,2010,50,3,1,21,-14,24,-14,25,-15,21,-11,13,2,11,7,37,-18,-30,1
1404,2010-12-09 10:30:00,46,-2.03,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,50,3,1,14,9,11,-7,10,-2,10,-3,9,-3,11,-4,72,-48,-1,0
1405,2010-12-10 09:55:00,58,1.6800000000000002,3,6.449999999999999,3,0,3,0,0,3,0,1,0,0,2010,50,4,1,13,-6,8,-4,8,0,25,-19,13,9,8,-7,21,-4,-6,0
1406,2010-12-10 14:00:00,25,-6.2,4,0.0,0,0,0,2,2,0,0,0,0,1,2010,50,4,1,7,4,2,2,4,0,3,-1,3,0,5,-4,11,3,-8,0
1407,2010-12-14 07:30:00,45,-1.01,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,51,1,1,10,-8,7,-2,11,3,6,-3,4,2,12,3,28,3,-48,1
1408,2010-12-14 10:00:00,5,1.48,0,-7.02,2,0,2,0,0,0,2,0,0,1,2010,51,1,1,13,1,25,-14,13,-3,9,7,10,-6,7,1,69,-53,-4,0
1409,2010-12-14 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2010,51,1,1,40,-12,19,2,21,-10,17,8,10,-5,24,-22,21,6,-12,0
1410,2010-12-15 09:00:00,66,-4.26,3,-17.25,6,0,0,3,0,0,3,1,0,0,2010,51,2,1,15,-12,7,-3,24,-1,13,-2,12,1,11,0,46,-15,-13,0
1411,2010-12-15 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,51,2,1,17,-10,10,4,13,8,12,-7,5,-2,11,-9,46,6,-15,1
1412,2010-12-15 10:30:00,18,-7.34,2,0.0,0,2,0,0,2,0,0,0,0,1,2010,51,2,1,11,-3,14,8,6,0,7,4,19,-15,11,-9,29,7,-21,1
1413,2010-12-16 10:00:00,53,2.43,3,0.0,0,0,3,0,3,0,0,1,0,0,2010,51,3,1,14,-7,13,-3,24,-14,11,-3,10,-2,10,-5,23,-14,-6,0
1414,2010-12-16 10:30:00,46,-0.66,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,51,3,1,13,-6,8,1,6,4,6,-3,8,-5,12,10,60,-46,-11,0
1415,2010-12-17 10:00:00,7,-0.77,0,-0.63,0,0,0,1,0,0,1,0,1,0,2010,51,4,1,16,-15,11,5,7,2,8,-1,6,1,24,-18,41,-30,-50,1
1416,2010-12-22 10:30:00,18,-3.32,2,0.0,0,2,0,0,2,0,0,0,0,1,2010,52,2,1,5,-2,7,-2,5,3,6,5,5,5,8,-3,18,-6,-11,0
1417,2010-12-23 09:55:00,63,-0.32,0,-1.42,0,2,0,0,2,0,0,0,0,1,2010,52,3,1,5,-1,9,-5,10,6,3,1,6,-4,3,1,23,2,-7,0
1418,2010-12-23 10:00:00,47,-1.1400000000000001,0,-1.3800000000000001,0,0,0,3,0,0,3,1,0,0,2010,52,3,1,9,-5,10,6,3,1,6,-4,3,1,5,4,23,-1,-5,0
1419,2010-12-23 10:30:00,46,-4.38,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,52,3,1,3,-2,3,0,5,-3,4,0,7,5,6,-1,22,7,-1,0
1420,2010-12-28 09:00:00,65,-2.3,2,-2.4,2,0,0,2,0,0,2,0,0,1,2010,52,1,1,11,6,6,0,4,0,8,1,7,0,17,-17,32,-15,-39,1
1421,2010-12-28 09:59:00,64,2.54,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,52,1,1,13,7,19,5,6,0,10,3,7,2,7,1,80,-64,-30,1
1422,2010-12-28 10:00:00,6,-4.2299999999999995,0,-0.81,0,0,0,3,3,0,0,1,0,0,2010,52,1,1,13,7,19,5,6,0,10,3,7,2,7,1,80,-64,-30,1
1423,2010-12-30 08:30:00,69,5.91,3,-10.95,0,0,3,0,3,0,0,1,0,0,2010,52,3,1,10,-2,6,2,8,-7,9,-3,10,5,17,15,33,16,-4,0
1424,2010-12-30 09:45:00,10,5.98,2,0.0,0,0,2,0,2,0,0,0,0,1,2010,52,3,1,10,3,6,1,18,6,9,-1,12,-10,6,-1,39,27,-23,1
1425,2010-12-30 10:00:00,50,0.75,0,-3.24,3,0,3,0,0,0,3,1,0,0,2010,52,3,1,9,-1,12,-10,6,-1,10,-7,13,-10,8,7,31,20,-19,1
1426,2010-12-30 10:30:00,46,-6.39,3,0.0,0,1,0,0,1,0,0,0,1,0,2010,52,3,1,7,-1,13,-10,12,-7,6,3,9,0,17,12,37,-13,-26,1
1427,2010-12-30 11:00:00,18,-1.42,0,0.0,0,2,0,0,2,0,0,0,0,1,2010,52,3,1,5,2,7,-5,5,4,7,-5,13,-12,11,1,47,-24,-12,0
1428,2011-01-04 00:00:00,67,1.08,0,0.0,0,0,1,0,1,0,0,0,1,0,2011,1,1,1,6,6,2,-1,13,-11,11,9,4,-1,5,2,22,-13,-12,0
1429,2011-01-04 10:00:00,24,2.5,2,0.82,0,0,2,0,0,2,0,0,0,1,2011,1,1,1,21,-12,10,-8,10,3,9,1,7,-3,15,-5,39,-20,-38,1
1430,2011-01-05 08:15:00,0,16.23,6,-0.15000000000000002,0,0,3,0,3,0,0,1,0,0,2011,1,2,1,34,-34,14,4,21,-14,16,16,18,-11,12,-5,36,-23,-28,1
1431,2011-01-05 10:00:00,40,3.3000000000000003,3,0.0,0,0,3,0,3,0,0,1,0,0,2011,1,2,1,18,11,9,6,18,-17,19,-10,11,-8,8,4,47,-33,-6,0
1432,2011-01-05 10:30:00,18,-2.4,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,1,2,1,13,10,8,2,11,1,11,7,8,-5,10,-5,40,-5,-2,0
1433,2011-01-06 08:30:00,69,-1.8599999999999999,0,-16.44,0,0,0,3,3,0,0,1,0,0,2011,1,3,1,21,10,17,-8,12,2,9,2,8,5,7,0,27,-2,-7,0
1434,2011-01-06 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2011,1,3,1,11,-4,13,-2,11,-2,27,-22,13,3,8,-4,65,-55,-19,1
1435,2011-01-07 15:00:00,12,0.49,0,1.7,1,0,1,0,0,1,0,0,1,0,2011,1,4,1,5,-3,5,-2,3,-1,5,1,5,0,2,-1,14,0,-18,1
1436,2011-01-11 07:30:00,45,-5.66,1,0.0,0,0,0,1,1,0,0,0,1,0,2011,2,1,1,10,-3,8,2,8,-3,7,-4,4,0,6,0,41,26,-6,0
1437,2011-01-11 10:00:00,31,2.15,1,0.88,0,0,1,0,0,1,0,0,1,0,2011,2,1,1,12,1,14,11,7,1,11,-1,14,-14,14,11,63,-44,-6,0
1438,2011-01-11 19:22:00,37,3.36,1,0.0,0,0,1,0,1,0,0,0,1,0,2011,2,1,1,6,5,7,4,6,1,10,-7,6,3,5,4,25,-5,-6,0
1439,2011-01-12 08:30:00,41,-1.22,0,3.26,2,0,0,2,0,2,0,0,0,1,2011,2,2,1,10,7,27,19,6,-4,21,20,12,-9,13,10,22,14,-9,0
1440,2011-01-12 10:30:00,18,-2.36,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,2,2,1,12,8,15,-4,10,3,8,6,8,2,8,7,28,-2,-4,0
1441,2011-01-12 14:00:00,25,-0.16,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,2,2,1,15,-6,8,-7,12,7,10,-9,6,2,11,7,55,50,-7,0
1442,2011-01-13 10:30:00,46,-0.56,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,2,3,1,13,-4,13,6,9,-5,16,-13,5,0,15,12,57,25,-17,1
1443,2011-01-14 09:55:00,58,-4.32,0,-0.72,0,0,0,3,3,0,0,1,0,0,2011,2,4,1,22,21,18,15,21,9,15,-12,15,-7,8,-6,28,-8,-18,1
1444,2011-01-14 10:00:00,5,3.7,2,-1.54,0,0,2,0,0,0,2,0,0,1,2011,2,4,1,18,15,21,9,15,-12,15,-7,8,-6,7,1,31,10,-26,1
1445,2011-01-18 08:30:00,21,-0.1,0,0.0,0,0,0,2,2,0,0,0,0,1,2011,3,1,1,6,-1,14,-10,9,5,12,11,11,5,8,-3,45,-30,-6,0
1446,2011-01-18 09:00:00,66,2.46,3,-2.31,0,0,3,0,3,0,0,1,0,0,2011,3,1,1,11,-7,9,2,16,15,10,8,11,0,13,-3,38,-14,-1,0
1447,2011-01-18 10:00:00,44,-0.66,0,0.0,0,0,0,1,1,0,0,0,1,0,2011,3,1,1,17,6,19,-10,13,10,8,-5,6,-3,12,-6,84,51,-48,1
1448,2011-01-20 08:30:00,69,2.2199999999999998,3,-14.34,0,0,3,0,3,0,0,1,0,0,2011,3,3,1,19,-8,15,3,14,-10,11,-6,14,5,11,5,67,-53,-13,0
1449,2011-01-20 10:30:00,46,-1.42,2,0.0,0,1,0,0,1,0,0,0,1,0,2011,3,3,1,8,0,17,-17,11,-4,24,-18,13,-3,18,9,46,-4,-1,0
1450,2011-01-20 11:00:00,18,-3.36,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,3,3,1,12,10,13,5,15,9,15,-8,13,1,9,-6,80,-65,-2,0
1451,2011-01-25 09:00:00,65,-0.82,0,0.0,0,0,0,2,2,0,0,0,0,1,2011,4,1,1,18,-10,8,-2,19,13,13,3,17,-12,9,2,41,15,-12,0
1452,2011-01-25 09:59:00,64,-0.59,0,0.0,0,0,0,1,1,0,0,0,1,0,2011,4,1,1,27,-20,27,12,14,-6,22,10,31,24,24,14,45,24,-23,1
1453,2011-01-26 10:00:00,47,3.2700000000000005,3,-2.9699999999999998,0,0,3,0,0,0,3,1,0,0,2011,4,2,1,15,-13,26,18,14,6,15,-4,15,9,14,-6,27,-13,-5,0
1454,2011-01-26 10:30:00,18,-7.46,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,4,2,1,9,4,10,4,19,9,9,-3,14,3,11,-1,41,0,-9,0
1455,2011-01-26 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2011,4,2,1,43,42,25,-4,49,-44,30,25,18,-1,18,14,29,-13,-7,0
1456,2011-01-27 10:00:00,50,0.54,0,-4.4399999999999995,3,0,3,0,0,0,3,1,0,0,2011,4,3,1,10,-2,10,2,11,6,7,6,7,0,9,2,39,-14,-18,1
1457,2011-01-27 10:30:00,46,-4.01,3,0.0,0,1,0,0,1,0,0,0,1,0,2011,4,3,1,11,3,12,-11,23,21,11,-6,5,-3,12,-9,28,-3,-32,1
1458,2011-01-28 09:55:00,63,1.76,2,-4.06,0,0,2,0,2,0,0,0,0,1,2011,4,4,1,14,2,14,-12,17,-6,27,-27,10,-1,14,-4,34,5,-44,1
1459,2011-01-31 09:45:00,10,2.24,0,0.0,0,0,2,0,2,0,0,0,0,1,2011,5,0,1,12,-3,12,2,14,8,9,-1,15,-6,10,-4,24,-18,-2,0
1460,2011-02-01 00:00:00,67,-0.92,0,0.0,0,0,0,1,1,0,0,0,1,0,2011,5,1,1,6,-2,5,1,5,-5,6,-5,5,-1,3,2,11,5,-4,0
1461,2011-02-02 08:15:00,0,1.17,3,-7.290000000000001,6,0,3,0,0,0,3,1,0,0,2011,5,2,1,22,7,11,4,12,-2,11,-8,12,5,13,0,23,4,-30,1
1462,2011-02-02 10:30:00,18,-0.2,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,5,2,1,9,7,13,9,6,-2,9,-6,6,-5,7,-2,24,18,-15,1
1463,2011-02-03 10:30:00,46,-0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,5,3,1,20,-14,16,8,9,2,9,0,8,-4,13,1,50,-30,-5,0
1464,2011-02-07 15:00:00,12,1.6,0,0.34,0,0,1,0,0,1,0,0,1,0,2011,6,0,1,7,6,6,4,5,0,6,-4,5,5,5,-4,15,12,-4,0
1465,2011-02-08 07:30:00,45,-0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,6,1,1,9,7,10,-7,5,3,9,-3,10,1,8,-5,28,-7,-3,0
1466,2011-02-08 10:00:00,37,-0.68,0,0.0,0,0,0,1,1,0,0,0,1,0,2011,6,1,1,22,21,10,-6,8,0,7,-5,20,19,11,0,23,0,-6,0
1467,2011-02-09 10:30:00,18,-0.4,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,6,2,1,9,-4,5,0,8,7,12,-5,8,-4,8,1,43,30,-32,1
1468,2011-02-10 08:30:00,69,2.9699999999999998,3,-8.94,0,0,3,0,3,0,0,1,0,0,2011,6,3,1,24,-23,13,4,17,-4,13,0,11,-4,14,8,45,-22,-2,0
1469,2011-02-10 10:00:00,31,-0.31,0,-0.67,1,0,0,1,0,0,1,0,1,0,2011,6,3,1,17,-13,7,0,9,2,8,3,8,-2,7,-2,31,1,-1,0
1470,2011-02-10 10:30:00,46,-0.84,2,0.0,0,1,0,0,1,0,0,0,1,0,2011,6,3,1,10,-5,18,13,7,3,10,-1,13,5,11,-4,39,-20,-2,0
1471,2011-02-10 13:55:00,25,3.0,4,-5.8,6,0,2,0,2,0,0,0,0,1,2011,6,3,1,6,4,5,-3,7,-6,14,-14,5,4,4,-3,17,-10,-8,0
1472,2011-02-11 08:30:00,68,-0.18,0,0.0,0,3,0,0,3,0,0,1,0,0,2011,6,4,1,12,9,9,-5,13,-2,5,-3,3,0,7,-1,27,15,-27,1
1473,2011-02-11 09:55:00,58,-0.42000000000000004,0,3.3899999999999997,3,3,0,0,0,3,0,1,0,0,2011,6,4,1,13,8,9,8,9,-4,7,-3,6,0,19,14,31,1,-13,0
1474,2011-02-15 09:00:00,66,-1.44,0,0.0,0,0,0,3,3,0,0,1,0,0,2011,7,1,1,13,8,11,-10,8,-1,7,-4,11,-6,7,3,48,11,-8,0
1475,2011-02-16 10:30:00,18,-0.98,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,7,2,1,19,15,8,-1,17,13,7,0,5,0,11,5,19,2,-6,0
1476,2011-02-17 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2011,7,3,1,16,7,13,-9,6,0,9,-3,10,-9,9,-7,39,23,-2,0
1477,2011-02-22 09:00:00,65,-1.38,0,0.0,0,0,0,2,2,0,0,0,0,1,2011,8,1,1,11,-5,17,16,13,-2,14,-10,9,8,6,-4,29,9,-4,0
1478,2011-02-22 09:59:00,64,0.8,1,0.0,0,0,1,0,1,0,0,0,1,0,2011,8,1,1,21,5,15,-6,11,6,11,-2,9,-4,12,8,31,8,-9,0
1479,2011-02-22 10:00:00,6,3.7800000000000002,3,27.06,6,0,3,0,0,3,0,1,0,0,2011,8,1,1,21,5,15,-6,11,6,11,-2,9,-4,12,8,31,8,-9,0
1480,2011-02-23 10:00:00,23,1.29,0,-15.78,6,0,3,0,0,0,3,1,0,0,2011,8,2,1,22,18,11,-6,12,7,8,-3,16,13,20,17,32,4,-18,1
1481,2011-02-24 10:00:00,47,-6.75,3,-1.3800000000000001,0,0,0,3,0,0,3,1,0,0,2011,8,3,1,21,-5,10,-4,11,6,36,30,19,-12,12,-8,38,13,-27,1
1482,2011-02-24 10:06:00,35,-0.16,0,-1.18,0,0,0,1,0,0,1,0,1,0,2011,8,3,1,10,-4,11,6,36,30,19,-12,12,-8,8,-1,38,12,-29,1
1483,2011-02-24 10:30:00,46,-0.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,8,3,1,8,-1,7,2,12,-12,8,-2,16,-10,23,19,46,-1,-18,1
1484,2011-02-24 11:00:00,18,-0.32,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,8,3,1,7,1,6,-5,8,-8,7,-1,7,4,8,7,53,6,-2,0
1485,2011-02-25 09:55:00,63,3.76,2,-2.02,2,0,2,0,2,0,0,0,0,1,2011,8,4,1,11,-6,9,1,8,6,9,-7,15,11,6,-3,29,-24,-7,0
1486,2011-02-28 09:45:00,10,3.2,0,0.0,0,0,2,0,2,0,0,0,0,1,2011,9,0,1,18,-7,9,7,10,-5,8,-2,12,-4,6,-3,22,1,-30,1
1487,2011-02-28 10:00:00,50,-0.30000000000000004,0,-56.97,9,0,0,3,0,0,3,1,0,0,2011,9,0,1,8,-2,12,-4,6,-3,11,11,9,-5,6,-1,25,-20,-26,1
1488,2011-03-01 00:00:00,67,2.75,1,0.0,0,0,1,0,1,0,0,0,1,0,2011,9,1,1,3,1,6,-1,2,1,2,1,3,-1,2,0,12,-3,-3,0
1489,2011-03-02 08:15:00,0,1.26,3,-0.15000000000000002,0,0,3,0,3,0,0,1,0,0,2011,9,2,1,9,1,12,4,7,2,11,5,8,5,12,8,16,-11,-21,1
1490,2011-03-02 10:30:00,18,-1.88,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,9,2,1,8,6,13,11,7,-3,8,-2,7,4,7,-6,41,29,-13,0
1491,2011-03-03 10:00:00,40,-0.33,0,0.0,0,3,0,0,3,0,0,1,0,0,2011,9,3,1,15,-7,7,3,10,7,8,3,10,-2,11,7,36,-25,-15,1
1492,2011-03-03 10:30:00,46,-0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,9,3,1,6,-2,16,-9,10,2,12,-2,5,0,7,2,25,8,-7,0
1493,2011-03-04 10:00:00,24,3.98,2,9.28,2,0,2,0,0,2,0,0,0,1,2011,9,4,1,7,-3,10,2,18,-10,11,-6,6,-1,7,0,53,44,-15,1
1494,2011-03-07 15:00:00,12,0.55,0,-0.98,1,0,1,0,0,0,1,0,1,0,2011,10,0,1,3,0,3,1,4,-1,4,2,2,-1,3,1,15,8,0,0
1495,2011-03-08 07:30:00,45,-0.71,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,10,1,1,3,0,7,4,6,-4,10,7,8,-6,7,-5,28,-25,-10,0
1496,2011-03-08 10:00:00,37,-3.02,2,0.0,0,0,0,1,1,0,0,0,1,0,2011,10,1,1,7,6,5,-3,6,5,5,5,6,-4,9,6,42,-27,-4,0
1497,2011-03-09 10:00:00,31,-0.22,0,-1.01,1,0,0,1,0,0,1,0,1,0,2011,10,2,1,12,8,8,4,7,-5,6,-1,12,11,10,4,19,8,-6,0
1498,2011-03-09 10:30:00,18,-5.9,0,0.0,0,2,0,0,2,0,0,0,0,1,2011,10,2,1,9,-3,6,3,9,-1,13,4,10,-9,6,0,39,17,-23,1
1499,2011-03-10 10:30:00,46,-0.15,1,0.0,0,1,0,0,1,0,0,0,1,0,2011,10,3,1,19,-17,13,-6,9,3,13,-7,11,6,7,-3,22,6,-4,0
1500,2011-03-10 14:00:00,25,1.26,2,0.0,0,0,2,0,2,0,0,0,0,1,2011,10,3,1,11,-7,11,3,3,-1,4,-3,5,1,4,4,33,-21,-9,0
1501,2011-03-11 09:55:00,58,-16.02,3,6.18,3,0,0,3,0,3,0,1,0,0,2011,10,4,1,11,-1,9,0,8,-3,9,8,13,12,15,-11,42,40,1,0
1502,2011-03-11 10:00:00,5,-1.92,2,-4.6,2,0,0,2,0,0,2,0,0,1,2011,10,4,1,9,0,8,-3,9,8,13,12,15,-11,4,1,44,31,-1,0
1503,2011-03-15 09:00:00,66,-0.42000000000000004,0,-6.18,3,0,0,3,0,0,3,1,0,0,2011,11,1,1,12,-2,10,-8,6,-1,25,21,9,-4,9,-1,47,9,-6,0
1504,2011-03-15 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2011,11,1,1,13,12,8,5,18,7,14,-10,11,8,7,-1,55,29,-6,0
1505,2011-03-15 14:14:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2011,11,1,1,26,-18,21,12,11,-6,14,8,9,0,6,4,27,11,-2,0
1506,2011-03-16 10:30:00,18,-0.3,2,0.0,0,2,0,0,2,0,0,0,0,1,2011,11,2,1,8,-5,7,2,11,8,7,3,4,0,18,-18,32,7,-18,1
1507,2011-03-17 10:30:00,46,-2.06,1,0.0,0,1,0,0,1,0,0,0,1,0,2011,11,3,1,4,1,7,4,11,6,7,5,6,-2,11,5,31,-24,-2,0
1508,2011-03-21 10:00:00,23,-4.050000000000001,3,5.22,6,0,0,3,0,3,0,1,0,0,2011,12,0,1,10,8,22,15,9,3,13,6,17,-13,4,1,63,-24,-14,0
