,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,max,basic,High_NO_1_1_1,0_240,included,basic,0.70,"{'max_depth': 2, 'min_samples_leaf': 150}",0.74,0.71,0.76,0.93,0.60,0.26,360.00,144.00,"{'0': {'precision': 0.7596371882086168, 'recall': 0.9305555555555556, 'f1-score': 0.83645443196005, 'support': 360}, '1': {'precision': 0.6031746031746031, 'recall': 0.2638888888888889, 'f1-score': 0.3671497584541063, 'support': 144}, 'micro avg': {'precision': 0.7400793650793651, 'recall': 0.7400793650793651, 'f1-score': 0.7400793650793651, 'support': 504}, 'macro avg': {'precision': 0.68140589569161, 'recall': 0.5972222222222222, 'f1-score': 0.6018020952070782, 'support': 504}, 'weighted avg': {'precision': 0.7149335924846129, 'recall': 0.7400793650793651, 'f1-score': 0.7023673823869232, 'support': 504}}",0.18
3,clf,rforest,max,basic,High_NO_1_1_1,0_240,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.74,0.72,0.76,0.93,0.61,0.28,360.00,144.00,"{'0': {'precision': 0.7625570776255708, 'recall': 0.9277777777777778, 'f1-score': 0.837092731829574, 'support': 360}, '1': {'precision': 0.6060606060606061, 'recall': 0.2777777777777778, 'f1-score': 0.380952380952381, 'support': 144}, 'micro avg': {'precision': 0.7420634920634921, 'recall': 0.7420634920634921, 'f1-score': 0.7420634920634921, 'support': 504}, 'macro avg': {'precision': 0.6843088418430885, 'recall': 0.6027777777777779, 'f1-score': 0.6090225563909775, 'support': 504}, 'weighted avg': {'precision': 0.7178438000355809, 'recall': 0.7420634920634921, 'f1-score': 0.706766917293233, 'support': 504}}",13.86
4,clf,xgb,max,basic,High_NO_1_1_1,0_240,included,basic,0.70,{'n_estimators': 50},0.74,0.71,0.77,0.91,0.58,0.30,360.00,144.00,"{'0': {'precision': 0.7651162790697674, 'recall': 0.9138888888888889, 'f1-score': 0.8329113924050632, 'support': 360}, '1': {'precision': 0.581081081081081, 'recall': 0.2986111111111111, 'f1-score': 0.39449541284403666, 'support': 144}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 504}, 'macro avg': {'precision': 0.6730986800754242, 'recall': 0.60625, 'f1-score': 0.6137034026245499, 'support': 504}, 'weighted avg': {'precision': 0.7125347939301429, 'recall': 0.7380952380952381, 'f1-score': 0.7076496839590556, 'support': 504}}",0.12
5,clf,gboosting,max,basic,High_NO_1_1_1,0_240,included,basic,0.70,{'n_estimators': 100},0.74,0.72,0.77,0.91,0.58,0.31,360.00,144.00,"{'0': {'precision': 0.7681498829039812, 'recall': 0.9111111111111111, 'f1-score': 0.8335451080050826, 'support': 360}, '1': {'precision': 0.5844155844155844, 'recall': 0.3125, 'f1-score': 0.4072398190045249, 'support': 144}, 'micro avg': {'precision': 0.7400793650793651, 'recall': 0.7400793650793651, 'f1-score': 0.7400793650793651, 'support': 504}, 'macro avg': {'precision': 0.6762827336597828, 'recall': 0.6118055555555555, 'f1-score': 0.6203924635048037, 'support': 504}, 'weighted avg': {'precision': 0.7156543690501536, 'recall': 0.7400793650793651, 'f1-score': 0.7117435968620661, 'support': 504}}",0.33
6,clf,ada,max,basic,High_NO_1_1_1,0_240,included,basic,0.69,{'n_estimators': 10},0.73,0.71,0.78,0.87,0.54,0.37,360.00,144.00,"{'0': {'precision': 0.7753086419753087, 'recall': 0.8722222222222222, 'f1-score': 0.8209150326797385, 'support': 360}, '1': {'precision': 0.5353535353535354, 'recall': 0.3680555555555556, 'f1-score': 0.43621399176954734, 'support': 144}, 'micro avg': {'precision': 0.7281746031746031, 'recall': 0.7281746031746031, 'f1-score': 0.7281746031746031, 'support': 504}, 'macro avg': {'precision': 0.655331088664422, 'recall': 0.6201388888888889, 'f1-score': 0.6285645122246429, 'support': 504}, 'weighted avg': {'precision': 0.7067500400833734, 'recall': 0.7281746031746031, 'f1-score': 0.711000449562541, 'support': 504}}",0.43
0,reg,kn,max,basic,High_NO_1_1_1,0_240,included,basic,32.38,{'n_neighbors': 31},,,,,,,,,29.38,0.68
1,reg,svr-rbf,max,basic,High_NO_1_1_1,0_240,included,basic,35.45,"{'C': 5, 'gamma': 1}",,,,,,,,,31.50,1.04
2,reg,dtree,max,basic,High_NO_1_1_1,0_240,included,basic,31.80,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,29.22,0.17
3,reg,rforest,max,basic,High_NO_1_1_1,0_240,included,basic,31.52,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,28.85,17.60
4,reg,xgb,max,basic,High_NO_1_1_1,0_240,included,basic,32.04,{'n_estimators': 50},,,,,,,,,28.21,0.11
5,reg,gboosting,max,basic,High_NO_1_1_1,0_240,included,basic,32.14,{'n_estimators': 10},,,,,,,,,28.60,0.22
6,reg,ada,max,basic,High_NO_1_1_1,0_240,included,basic,34.93,{'n_estimators': 10},,,,,,,,,32.07,0.35
0,clf,kn,min,basic,High_NO_1_1_1,0_240,included,basic,0.70,{'n_neighbors': 121},0.68,0.65,0.68,0.96,0.58,0.11,336.00,168.00,"{'0': {'precision': 0.6828752642706131, 'recall': 0.9613095238095238, 'f1-score': 0.7985166872682324, 'support': 336}, '1': {'precision': 0.5806451612903226, 'recall': 0.10714285714285714, 'f1-score': 0.18090452261306533, 'support': 168}, 'micro avg': {'precision': 0.6765873015873016, 'recall': 0.6765873015873016, 'f1-score': 0.6765873015873016, 'support': 504}, 'macro avg': {'precision': 0.6317602127804678, 'recall': 0.5342261904761905, 'f1-score': 0.4897106049406489, 'support': 504}, 'weighted avg': {'precision': 0.6487985632771829, 'recall': 0.6765873015873016, 'f1-score': 0.5926459657165101, 'support': 504}}",0.74
1,clf,svc-rbf,min,basic,High_NO_1_1_1,0_240,included,basic,0.69,"{'C': 1, 'gamma': 1}",0.67,0.44,0.67,1.00,0.00,0.00,336.00,168.00,"{'0': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 336}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 168}, 'micro avg': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 504}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 504}, 'weighted avg': {'precision': 0.4444444444444444, 'recall': 0.6666666666666666, 'f1-score': 0.5333333333333333, 'support': 504}}",1.05
2,clf,dtree,min,basic,High_NO_1_1_1,0_240,included,basic,0.71,"{'max_depth': 2, 'min_samples_leaf': 150}",0.67,0.64,0.71,0.86,0.52,0.29,336.00,168.00,"{'0': {'precision': 0.7090464547677262, 'recall': 0.8630952380952381, 'f1-score': 0.7785234899328859, 'support': 336}, '1': {'precision': 0.5157894736842106, 'recall': 0.2916666666666667, 'f1-score': 0.3726235741444867, 'support': 168}, 'micro avg': {'precision': 0.6726190476190477, 'recall': 0.6726190476190477, 'f1-score': 0.6726190476190477, 'support': 504}, 'macro avg': {'precision': 0.6124179642259684, 'recall': 0.5773809523809524, 'f1-score': 0.5755735320386863, 'support': 504}, 'weighted avg': {'precision': 0.644627461073221, 'recall': 0.6726190476190477, 'f1-score': 0.6432235180034194, 'support': 504}}",0.18
3,clf,rforest,min,basic,High_NO_1_1_1,0_240,included,basic,0.72,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.68,0.65,0.70,0.93,0.57,0.19,336.00,168.00,"{'0': {'precision': 0.6964285714285714, 'recall': 0.9285714285714286, 'f1-score': 0.7959183673469388, 'support': 336}, '1': {'precision': 0.5714285714285714, 'recall': 0.19047619047619047, 'f1-score': 0.2857142857142857, 'support': 168}, 'micro avg': {'precision': 0.6825396825396826, 'recall': 0.6825396825396826, 'f1-score': 0.6825396825396826, 'support': 504}, 'macro avg': {'precision': 0.6339285714285714, 'recall': 0.5595238095238095, 'f1-score': 0.5408163265306123, 'support': 504}, 'weighted avg': {'precision': 0.6547619047619048, 'recall': 0.6825396825396826, 'f1-score': 0.6258503401360545, 'support': 504}}",14.01
4,clf,xgb,min,basic,High_NO_1_1_1,0_240,included,basic,0.72,{'n_estimators': 50},0.69,0.67,0.71,0.91,0.59,0.26,336.00,168.00,"{'0': {'precision': 0.7116279069767442, 'recall': 0.9107142857142857, 'f1-score': 0.7989556135770235, 'support': 336}, '1': {'precision': 0.5945945945945946, 'recall': 0.2619047619047619, 'f1-score': 0.3636363636363636, 'support': 168}, 'micro avg': {'precision': 0.6944444444444444, 'recall': 0.6944444444444444, 'f1-score': 0.6944444444444444, 'support': 504}, 'macro avg': {'precision': 0.6531112507856693, 'recall': 0.5863095238095238, 'f1-score': 0.5812959886066935, 'support': 504}, 'weighted avg': {'precision': 0.672616802849361, 'recall': 0.6944444444444444, 'f1-score': 0.6538491969301369, 'support': 504}}",0.12
5,clf,gboosting,min,basic,High_NO_1_1_1,0_240,included,basic,0.71,{'n_estimators': 50},0.70,0.68,0.72,0.90,0.60,0.29,336.00,168.00,"{'0': {'precision': 0.7169811320754716, 'recall': 0.9047619047619048, 'f1-score': 0.8, 'support': 336}, '1': {'precision': 0.6, 'recall': 0.2857142857142857, 'f1-score': 0.3870967741935483, 'support': 168}, 'micro avg': {'precision': 0.6984126984126984, 'recall': 0.6984126984126984, 'f1-score': 0.6984126984126984, 'support': 504}, 'macro avg': {'precision': 0.6584905660377358, 'recall': 0.5952380952380952, 'f1-score': 0.5935483870967742, 'support': 504}, 'weighted avg': {'precision': 0.6779874213836478, 'recall': 0.6984126984126984, 'f1-score': 0.6623655913978495, 'support': 504}}",0.33
6,clf,ada,min,basic,High_NO_1_1_1,0_240,included,basic,0.72,{'n_estimators': 50},0.68,0.66,0.71,0.88,0.54,0.29,336.00,168.00,"{'0': {'precision': 0.7125603864734299, 'recall': 0.8779761904761905, 'f1-score': 0.7866666666666667, 'support': 336}, '1': {'precision': 0.5444444444444444, 'recall': 0.2916666666666667, 'f1-score': 0.37984496124031014, 'support': 168}, 'micro avg': {'precision': 0.6825396825396826, 'recall': 0.6825396825396826, 'f1-score': 0.6825396825396826, 'support': 504}, 'macro avg': {'precision': 0.6285024154589371, 'recall': 0.5848214285714286, 'f1-score': 0.5832558139534885, 'support': 504}, 'weighted avg': {'precision': 0.6565217391304347, 'recall': 0.6825396825396826, 'f1-score': 0.651059431524548, 'support': 504}}",0.45
0,reg,kn,min,basic,High_NO_1_1_1,0_240,included,basic,31.45,{'n_neighbors': 51},,,,,,,,,30.85,0.69
1,reg,svr-rbf,min,basic,High_NO_1_1_1,0_240,included,basic,34.83,"{'C': 5, 'gamma': 1}",,,,,,,,,34.55,1.08
2,reg,dtree,min,basic,High_NO_1_1_1,0_240,included,basic,30.67,"{'max_depth': 3, 'min_samples_leaf': 50}",,,,,,,,,31.13,0.17
3,reg,rforest,min,basic,High_NO_1_1_1,0_240,included,basic,30.12,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,30.38,17.83
4,reg,xgb,min,basic,High_NO_1_1_1,0_240,included,basic,30.60,{'n_estimators': 50},,,,,,,,,32.23,0.11
5,reg,gboosting,min,basic,High_NO_1_1_1,0_240,included,basic,30.83,{'n_estimators': 50},,,,,,,,,32.22,0.22
6,reg,ada,min,basic,High_NO_1_1_1,0_240,included,basic,32.66,{'n_estimators': 10},,,,,,,,,33.75,0.26
0,clf,kn,max,basic,High_YES_1_1_1,0_240,included,basic,0.72,{'n_neighbors': 21},0.71,0.68,0.72,0.95,0.62,0.17,267.00,122.00,"{'0': {'precision': 0.7154929577464789, 'recall': 0.951310861423221, 'f1-score': 0.8167202572347267, 'support': 267}, '1': {'precision': 0.6176470588235294, 'recall': 0.1721311475409836, 'f1-score': 0.2692307692307692, 'support': 122}, 'micro avg': {'precision': 0.7069408740359897, 'recall': 0.7069408740359897, 'f1-score': 0.7069408740359897, 'support': 389}, 'macro avg': {'precision': 0.6665700082850041, 'recall': 0.5617210044821023, 'f1-score': 0.542975513232748, 'support': 389}, 'weighted avg': {'precision': 0.6848060691382531, 'recall': 0.7069408740359897, 'f1-score': 0.6450140424879842, 'support': 389}}",0.58
1,clf,svc-rbf,max,basic,High_YES_1_1_1,0_240,included,basic,0.71,"{'C': 1, 'gamma': 1}",0.69,0.47,0.69,1.00,0.00,0.00,267.00,122.00,"{'0': {'precision': 0.6863753213367609, 'recall': 1.0, 'f1-score': 0.8140243902439025, 'support': 267}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 122}, 'micro avg': {'precision': 0.6863753213367609, 'recall': 0.6863753213367609, 'f1-score': 0.6863753213367609, 'support': 389}, 'macro avg': {'precision': 0.34318766066838047, 'recall': 0.5, 'f1-score': 0.40701219512195125, 'support': 389}, 'weighted avg': {'precision': 0.47111108174014177, 'recall': 0.6863753213367609, 'f1-score': 0.5587262524296195, 'support': 389}}",0.74
2,clf,dtree,max,basic,High_YES_1_1_1,0_240,included,basic,0.72,"{'max_depth': 2, 'min_samples_leaf': 100}",0.71,0.70,0.72,0.95,0.64,0.20,267.00,122.00,"{'0': {'precision': 0.7228571428571429, 'recall': 0.947565543071161, 'f1-score': 0.8200972447325771, 'support': 267}, '1': {'precision': 0.6410256410256411, 'recall': 0.20491803278688525, 'f1-score': 0.31055900621118016, 'support': 122}, 'micro avg': {'precision': 0.7146529562982005, 'recall': 0.7146529562982005, 'f1-score': 0.7146529562982006, 'support': 389}, 'macro avg': {'precision': 0.6819413919413919, 'recall': 0.5762417879290231, 'f1-score': 0.5653281254718786, 'support': 389}, 'weighted avg': {'precision': 0.6971927643907079, 'recall': 0.7146529562982005, 'f1-score': 0.6602934784096711, 'support': 389}}",0.14
3,clf,rforest,max,basic,High_YES_1_1_1,0_240,included,basic,0.73,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.71,0.72,0.71,0.98,0.75,0.12,267.00,122.00,"{'0': {'precision': 0.7100271002710027, 'recall': 0.9812734082397003, 'f1-score': 0.8238993710691824, 'support': 267}, '1': {'precision': 0.75, 'recall': 0.12295081967213115, 'f1-score': 0.21126760563380279, 'support': 122}, 'micro avg': {'precision': 0.712082262210797, 'recall': 0.712082262210797, 'f1-score': 0.712082262210797, 'support': 389}, 'macro avg': {'precision': 0.7300135501355014, 'recall': 0.5521121139559158, 'f1-score': 0.5175834883514926, 'support': 389}, 'weighted avg': {'precision': 0.7225635881037473, 'recall': 0.712082262210797, 'f1-score': 0.6317629304956186, 'support': 389}}",12.51
4,clf,xgb,max,basic,High_YES_1_1_1,0_240,included,basic,0.72,{'n_estimators': 50},0.72,0.70,0.72,0.95,0.65,0.21,267.00,122.00,"{'0': {'precision': 0.7249283667621776, 'recall': 0.947565543071161, 'f1-score': 0.8214285714285714, 'support': 267}, '1': {'precision': 0.65, 'recall': 0.21311475409836064, 'f1-score': 0.32098765432098764, 'support': 122}, 'micro avg': {'precision': 0.7172236503856041, 'recall': 0.7172236503856041, 'f1-score': 0.7172236503856041, 'support': 389}, 'macro avg': {'precision': 0.6874641833810888, 'recall': 0.5803401485847608, 'f1-score': 0.5712081128747795, 'support': 389}, 'weighted avg': {'precision': 0.7014289818136283, 'recall': 0.7172236503856041, 'f1-score': 0.6644779496107688, 'support': 389}}",0.09
5,clf,gboosting,max,basic,High_YES_1_1_1,0_240,included,basic,0.72,{'n_estimators': 50},0.71,0.69,0.72,0.95,0.62,0.19,267.00,122.00,"{'0': {'precision': 0.71875, 'recall': 0.947565543071161, 'f1-score': 0.8174474959612279, 'support': 267}, '1': {'precision': 0.6216216216216216, 'recall': 0.1885245901639344, 'f1-score': 0.2893081761006289, 'support': 122}, 'micro avg': {'precision': 0.7095115681233933, 'recall': 0.7095115681233933, 'f1-score': 0.7095115681233933, 'support': 389}, 'macro avg': {'precision': 0.6701858108108107, 'recall': 0.5680450666175477, 'f1-score': 0.5533778360309284, 'support': 389}, 'weighted avg': {'precision': 0.6882881435419995, 'recall': 0.7095115681233933, 'f1-score': 0.6518099714805259, 'support': 389}}",0.26
6,clf,ada,max,basic,High_YES_1_1_1,0_240,included,basic,0.70,{'n_estimators': 10},0.70,0.67,0.73,0.90,0.55,0.28,267.00,122.00,"{'0': {'precision': 0.7308868501529052, 'recall': 0.8951310861423221, 'f1-score': 0.8047138047138048, 'support': 267}, '1': {'precision': 0.5483870967741935, 'recall': 0.2786885245901639, 'f1-score': 0.3695652173913043, 'support': 122}, 'micro avg': {'precision': 0.7017994858611826, 'recall': 0.7017994858611826, 'f1-score': 0.7017994858611826, 'support': 389}, 'macro avg': {'precision': 0.6396369734635494, 'recall': 0.5869098053662429, 'f1-score': 0.5871395110525546, 'support': 389}, 'weighted avg': {'precision': 0.6736504236433863, 'recall': 0.7017994858611826, 'f1-score': 0.6682404688440232, 'support': 389}}",0.38
0,reg,kn,max,basic,High_YES_1_1_1,0_240,included,basic,31.19,{'n_neighbors': 31},,,,,,,,,32.02,0.55
1,reg,svr-rbf,max,basic,High_YES_1_1_1,0_240,included,basic,34.52,"{'C': 5, 'gamma': 1}",,,,,,,,,35.41,0.67
2,reg,dtree,max,basic,High_YES_1_1_1,0_240,included,basic,31.28,"{'max_depth': 3, 'min_samples_leaf': 100}",,,,,,,,,31.63,0.13
3,reg,rforest,max,basic,High_YES_1_1_1,0_240,included,basic,30.98,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,31.35,14.17
4,reg,xgb,max,basic,High_YES_1_1_1,0_240,included,basic,31.63,{'n_estimators': 50},,,,,,,,,32.06,0.09
5,reg,gboosting,max,basic,High_YES_1_1_1,0_240,included,basic,31.77,{'n_estimators': 10},,,,,,,,,32.11,0.16
6,reg,ada,max,basic,High_YES_1_1_1,0_240,included,basic,34.23,{'n_estimators': 10},,,,,,,,,32.79,0.26
0,clf,kn,min,basic,High_YES_1_1_1,0_240,included,basic,0.74,{'n_neighbors': 51},0.70,0.66,0.71,0.96,0.55,0.10,271.00,118.00,"{'0': {'precision': 0.7111716621253406, 'recall': 0.9630996309963099, 'f1-score': 0.8181818181818181, 'support': 271}, '1': {'precision': 0.5454545454545454, 'recall': 0.1016949152542373, 'f1-score': 0.17142857142857146, 'support': 118}, 'micro avg': {'precision': 0.7017994858611826, 'recall': 0.7017994858611826, 'f1-score': 0.7017994858611826, 'support': 389}, 'macro avg': {'precision': 0.628313103789943, 'recall': 0.5323972731252736, 'f1-score': 0.4948051948051948, 'support': 389}, 'weighted avg': {'precision': 0.6609027167084927, 'recall': 0.7017994858611826, 'f1-score': 0.6219944579841752, 'support': 389}}",0.60
1,clf,svc-rbf,min,basic,High_YES_1_1_1,0_240,included,basic,0.72,"{'C': 1, 'gamma': 1}",0.70,0.49,0.70,1.00,0.00,0.00,271.00,118.00,"{'0': {'precision': 0.6966580976863753, 'recall': 1.0, 'f1-score': 0.8212121212121213, 'support': 271}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 118}, 'micro avg': {'precision': 0.6966580976863753, 'recall': 0.6966580976863753, 'f1-score': 0.6966580976863753, 'support': 389}, 'macro avg': {'precision': 0.34832904884318766, 'recall': 0.5, 'f1-score': 0.41060606060606064, 'support': 389}, 'weighted avg': {'precision': 0.4853325050719993, 'recall': 0.6966580976863753, 'f1-score': 0.5721040741606295, 'support': 389}}",0.69
2,clf,dtree,min,basic,High_YES_1_1_1,0_240,included,basic,0.72,"{'max_depth': 6, 'min_samples_leaf': 20}",0.70,0.67,0.74,0.86,0.50,0.31,271.00,118.00,"{'0': {'precision': 0.7428571428571429, 'recall': 0.8634686346863468, 'f1-score': 0.7986348122866894, 'support': 271}, '1': {'precision': 0.5, 'recall': 0.3135593220338983, 'f1-score': 0.38541666666666663, 'support': 118}, 'micro avg': {'precision': 0.6966580976863753, 'recall': 0.6966580976863753, 'f1-score': 0.6966580976863753, 'support': 389}, 'macro avg': {'precision': 0.6214285714285714, 'recall': 0.5885139783601225, 'f1-score': 0.592025739476678, 'support': 389}, 'weighted avg': {'precision': 0.6691883951524054, 'recall': 0.6966580976863753, 'f1-score': 0.6732884339238034, 'support': 389}}",0.14
3,clf,rforest,min,basic,High_YES_1_1_1,0_240,included,basic,0.73,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 10}",0.70,0.66,0.72,0.94,0.53,0.14,271.00,118.00,"{'0': {'precision': 0.7170868347338936, 'recall': 0.9446494464944649, 'f1-score': 0.8152866242038217, 'support': 271}, '1': {'precision': 0.53125, 'recall': 0.1440677966101695, 'f1-score': 0.22666666666666666, 'support': 118}, 'micro avg': {'precision': 0.7017994858611826, 'recall': 0.7017994858611826, 'f1-score': 0.7017994858611826, 'support': 389}, 'macro avg': {'precision': 0.6241684173669468, 'recall': 0.5443586215523172, 'f1-score': 0.5209766454352441, 'support': 389}, 'weighted avg': {'precision': 0.6607147357657716, 'recall': 0.7017994858611826, 'f1-score': 0.6367335265447361, 'support': 389}}",13.07
4,clf,xgb,min,basic,High_YES_1_1_1,0_240,included,basic,0.73,{'n_estimators': 100},0.71,0.69,0.75,0.89,0.55,0.31,271.00,118.00,"{'0': {'precision': 0.7469135802469136, 'recall': 0.8929889298892989, 'f1-score': 0.8134453781512604, 'support': 271}, '1': {'precision': 0.5538461538461539, 'recall': 0.3050847457627119, 'f1-score': 0.39344262295081966, 'support': 118}, 'micro avg': {'precision': 0.7146529562982005, 'recall': 0.7146529562982005, 'f1-score': 0.7146529562982006, 'support': 389}, 'macro avg': {'precision': 0.6503798670465337, 'recall': 0.5990368378260054, 'f1-score': 0.60344400055104, 'support': 389}, 'weighted avg': {'precision': 0.6883481398477115, 'recall': 0.7146529562982005, 'f1-score': 0.6860409434117951, 'support': 389}}",0.10
5,clf,gboosting,min,basic,High_YES_1_1_1,0_240,included,basic,0.73,{'n_estimators': 10},0.70,0.64,0.70,0.97,0.50,0.06,271.00,118.00,"{'0': {'precision': 0.704, 'recall': 0.974169741697417, 'f1-score': 0.8173374613003097, 'support': 271}, '1': {'precision': 0.5, 'recall': 0.059322033898305086, 'f1-score': 0.10606060606060608, 'support': 118}, 'micro avg': {'precision': 0.6966580976863753, 'recall': 0.6966580976863753, 'f1-score': 0.6966580976863753, 'support': 389}, 'macro avg': {'precision': 0.602, 'recall': 0.516745887797861, 'f1-score': 0.4616990336804579, 'support': 389}, 'weighted avg': {'precision': 0.6421182519280205, 'recall': 0.6966580976863753, 'f1-score': 0.6015773869602454, 'support': 389}}",0.26
6,clf,ada,min,basic,High_YES_1_1_1,0_240,included,basic,0.73,{'n_estimators': 50},0.72,0.70,0.75,0.90,0.58,0.31,271.00,118.00,"{'0': {'precision': 0.7507692307692307, 'recall': 0.9003690036900369, 'f1-score': 0.8187919463087249, 'support': 271}, '1': {'precision': 0.578125, 'recall': 0.3135593220338983, 'f1-score': 0.40659340659340654, 'support': 118}, 'micro avg': {'precision': 0.7223650385604113, 'recall': 0.7223650385604113, 'f1-score': 0.7223650385604113, 'support': 389}, 'macro avg': {'precision': 0.6644471153846154, 'recall': 0.6069641628619676, 'f1-score': 0.6126926764510657, 'support': 389}, 'weighted avg': {'precision': 0.6983990013842198, 'recall': 0.7223650385604113, 'f1-score': 0.693754857140582, 'support': 389}}",0.39
0,reg,kn,min,basic,High_YES_1_1_1,0_240,included,basic,30.97,{'n_neighbors': 51},,,,,,,,,24.93,0.55
1,reg,svr-rbf,min,basic,High_YES_1_1_1,0_240,included,basic,34.48,"{'C': 5, 'gamma': 1}",,,,,,,,,28.46,0.68
2,reg,dtree,min,basic,High_YES_1_1_1,0_240,included,basic,31.35,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,26.06,0.13
3,reg,rforest,min,basic,High_YES_1_1_1,0_240,included,basic,30.28,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",,,,,,,,,24.51,14.00
4,reg,xgb,min,basic,High_YES_1_1_1,0_240,included,basic,30.82,{'n_estimators': 50},,,,,,,,,24.48,0.08
5,reg,gboosting,min,basic,High_YES_1_1_1,0_240,included,basic,30.91,{'n_estimators': 50},,,,,,,,,24.60,0.16
6,reg,ada,min,basic,High_YES_1_1_1,0_240,included,basic,32.32,{'n_estimators': 10},,,,,,,,,26.83,0.17
