,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,num_news
470,2009-05-15 08:30:00,7,200.0,1.095445115010332,0.0,200.0,1.095445115010332,0,1,0,1,0,0,1,1
471,2009-05-15 09:00:00,30,67.57,0.7725648499752035,0.0,67.57,0.8162500260663486,0,1,0,1,0,0,1,1
472,2009-05-19 08:30:00,3,-7.55,-0.6290914609008963,0.0,-7.55,-0.5660996984741649,0,0,1,1,0,0,1,1
473,2009-05-21 08:30:00,32,-0.16,-0.1178079065666386,-0.94,-1.1,-0.17897967300604015,1,0,0,0,0,1,1,1
474,2009-05-26 10:00:00,4,28.57,0.9289429514254772,4.08,32.65,0.9573867532119056,0,1,0,0,1,0,1,1
475,2009-05-27 10:00:00,14,0.65,-0.09674485276706783,0.44,1.09,-0.012438998259865369,0,1,0,1,0,0,1,1
476,2009-05-28 08:30:00,32_8,300.8,1.1376526217643024,-350.79,-49.99,0.030525952861962805,0,2,0,0,0,2,2,2
477,2009-05-28 10:00:00,21,-3.03,-0.13920316526885226,-1.4,-4.43,-0.3146475539161768,0,0,1,0,0,1,1,1
478,2009-05-29 08:30:00,26,-3.64,-0.3474118921043701,-1.61,-5.25,-0.4693562090977051,0,0,1,1,0,0,1,1
479,2009-06-01 10:00:00,17,1.42,-0.8784047727218126,0.0,1.42,-0.8784047727218126,0,1,0,1,0,0,1,1
480,2009-06-02 10:00:00,24,1575.0,0.29069532001513393,0.0,1575.0,0.2907612147904025,0,1,0,1,0,0,1,1
481,2009-06-03 08:15:00,0,-1.33,-0.04195326547071841,-11.0,-12.33,-0.3417651120276951,0,0,1,0,0,1,1,1
482,2009-06-03 10:00:00,18,-2.44,-0.8174839245613215,0.0,-2.44,-0.8174839245613212,0,0,1,1,0,0,1,1
483,2009-06-04 08:30:00,32,-0.16,-0.1288776644599528,-0.32,-0.48,-0.03704741712193893,1,0,0,1,0,0,1,1
484,2009-06-05 08:30:00,22_33,31.479999999999997,0.7848731645408412,6.49,37.97,0.7947055110204512,0,1,1,1,1,0,2,2
485,2009-06-10 08:30:00,31,1.39,-0.3985517650799317,-3.26,-1.87,-0.5082040183499866,1,0,0,0,0,1,1,1
486,2009-06-11 08:30:00,32_10_29,177.12,1.7247924226535947,109.36,286.48,1.662461324801622,0,3,0,1,2,0,3,3
487,2009-06-15 09:00:00,30,-80.72,-0.510979824467047,0.72,-80.0,-0.5080925938159214,0,0,1,1,0,0,1,1
488,2009-06-16 08:30:00,23_3,-70.67,-0.8179875448510102,-2.04,-72.71000000000001,-0.9522096630793013,1,0,1,2,0,0,2,2
489,2009-06-17 08:30:00,7,0.0,-1.414213562373095,0.0,0.0,-1.414213562373095,1,0,0,1,0,0,1,1
490,2009-06-18 08:30:00,32,0.0,-0.5311656001895259,-0.67,-0.67,-0.520328476629598,1,0,0,1,0,0,1,1
491,2009-06-18 09:59:00,25,87.5,1.3965938488496823,0.0,87.5,1.3965938488496823,0,1,0,1,0,0,1,1
492,2009-06-23 10:00:00,14,-1.04,-0.1105583921433904,0.43,-0.6100000000000001,-0.06244492296121735,0,0,1,1,0,0,1,1
493,2009-06-24 08:30:00,8,650.0,1.5009014678158408,-50.0,600.0,1.6927192278637857,0,1,0,0,0,1,1,1
494,2009-06-24 10:00:00,21,-5.0,-0.7776340262005926,-2.27,-7.27,-1.003866307450553,0,0,1,0,0,1,1,1
495,2009-06-24 14:18:00,15,0.0,0.4472135954999579,0.0,0.0,0.4472135954999579,1,0,0,1,0,0,1,1
496,2009-06-25 08:30:00,32,-4.15,-1.6511734585557558,-0.66,-4.8100000000000005,-1.6694192613313004,0,0,1,1,0,0,1,1
497,2009-06-30 10:00:00,4,-11.01,-0.5153728055591605,0.18,-10.83,-0.5276424361292756,0,0,1,1,0,0,1,1
498,2009-07-01 08:15:00,0,-21.91,-0.9694876091018124,8.83,-13.08,-0.226554476751952,0,0,1,0,1,0,1,1
499,2009-07-01 10:00:00,17_24,-86.38,-2.110930230802567,5.97,-80.41,-2.1007305009032056,1,0,1,1,1,0,2,2
500,2009-07-02 08:30:00,22_33,-28.68,-0.28462301877847107,6.67,-22.01,0.06482400910732733,0,1,1,1,1,0,2,2
501,2009-07-06 10:00:00,18,2.4,0.8333416101226284,0.0,2.4,0.8333416101226284,0,1,0,1,0,0,1,1
502,2009-07-10 08:30:00,31,13.33,0.210538712255305,-1.37,11.96,0.14083620026423851,0,1,0,1,0,0,1,1
503,2009-07-14 08:30:00,10_29_23,110.0,2.1759394782329307,-20.0,90.0,1.7859023701790941,0,2,1,2,0,1,3,3
504,2009-07-15 08:30:00,7,0.0,-0.9561828874675148,0.0,0.0,-0.9561828874675148,1,0,0,1,0,0,1,1
505,2009-07-16 09:00:00,30,-218.56,-1.0743741113634864,-2.68,-221.24,-1.0828002338338,0,0,1,1,0,0,1,1
506,2009-07-17 08:30:00,3,7.69,0.9382412001513736,0.0,7.69,1.0636473844024146,0,1,0,1,0,0,1,1
507,2009-07-23 08:30:00,32,-0.54,-0.4312014877738184,-0.38,-0.92,-0.39552435913135775,1,0,0,1,0,0,1,1
508,2009-07-23 10:00:00,14,1.45,0.15354444761788538,-1.05,0.3999999999999999,-0.18110789313474265,0,1,0,0,0,1,1,1
509,2009-07-27 10:00:00,21,8.78,0.7417647141588075,1.17,9.95,0.4856396592328911,0,1,0,0,1,0,1,1
510,2009-07-28 10:00:00,4,-5.09,-0.60880112874133,0.0,-5.09,-0.6070262624095916,0,0,1,1,0,0,1,1
511,2009-07-29 08:30:00,8,1000.0,1.4608022962625686,-27.27,972.73,1.4522469615276434,0,1,0,0,0,1,1,1
512,2009-07-30 08:30:00,32,-1.92,-0.960425386562034,-0.9,-2.82,-1.0277661533083435,0,0,1,0,0,1,1,1
513,2009-07-31 08:30:00,1,28.57,0.5729040146927992,9.84,38.41,0.3910598080139986,0,1,0,0,1,0,1,1
514,2009-08-03 10:00:00,17,5.39,1.211900138352737,0.0,5.39,1.211900138352737,0,1,0,1,0,0,1,1
515,2009-08-04 10:00:00,24,500.0,-0.5801010671978871,700.0,1200.0,-0.12962648224346354,0,1,0,0,1,0,1,1
516,2009-08-05 08:15:00,0,-5.7,-0.12740322257490433,2.11,-3.5900000000000003,-0.03993487242996268,0,0,1,0,1,0,1,1
517,2009-08-05 10:00:00,18,-3.53,-0.9414615610832422,0.0,-3.53,-0.9414615610832424,0,0,1,1,0,0,1,1
518,2009-08-06 08:30:00,32,6.3,0.7498726017317784,-0.68,5.62,0.7301368546186067,0,1,0,1,0,0,1,1
519,2009-08-07 08:30:00,22_33,24.89,1.8430071923877334,5.14,30.03,1.9326242649642995,0,2,0,1,1,0,2,2
520,2009-08-12 08:30:00,31,4.93,-0.5333519972339523,0.0,4.93,-0.4319573821032317,0,1,0,1,0,0,1,1
521,2009-08-12 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
522,2009-08-13 08:30:00,32_10_29,-514.89,-0.6687337259622226,99.27,-415.62,-0.8231200611300037,0,0,3,1,2,0,3,3
523,2009-08-14 08:30:00,7,0.0,-0.6708203932499369,0.0,0.0,-0.6708203932499369,1,0,0,1,0,0,1,1
524,2009-08-17 09:00:00,30,412.43,1.5758932474394258,-2.02,410.41,1.5599778540083036,0,1,0,1,0,0,1,1
525,2009-08-18 08:30:00,23_3,-346.55,-0.8160373180340468,-1.79,-348.34,-0.9409487263452431,1,0,1,2,0,0,2,2
526,2009-08-20 08:30:00,32,-5.11,-1.0261268503898522,-0.54,-5.65,-1.0031259416073763,0,0,1,1,0,0,1,1
527,2009-08-21 10:00:00,14,4.17,1.4416677819297743,0.0,4.17,1.5300994430723054,0,1,0,1,0,0,1,1
528,2009-08-25 10:00:00,4,12.47,0.05122336789046871,1.72,14.19,0.03896791535270213,0,1,0,0,1,0,1,1
529,2009-08-26 08:30:00,8,-20.0,-0.972903130895251,127.27,107.27,-0.4933827868813268,0,0,1,0,1,0,1,1
530,2009-08-26 10:00:00,21,10.18,1.0281918791370934,2.86,13.04,0.9029187584115558,0,1,0,0,1,0,1,1
531,2009-08-27 08:30:00,32_26,27.15,0.973347482507634,-83.14999999999999,-55.99999999999999,-0.7000338879609245,0,1,1,2,0,0,2,2
532,2009-09-01 10:00:00,17_24,92.78999999999999,-0.11920468875096757,0.0,92.78999999999999,-0.24840076298909253,0,2,0,2,0,0,2,2
533,2009-09-02 08:15:00,0,-19.2,-0.7859518167907887,2.96,-16.24,-0.7011078030177583,0,0,1,0,1,0,1,1
534,2009-09-03 08:30:00,32,-1.24,-0.11024109465322994,-0.7,-1.94,-0.11860385288264925,0,0,1,1,0,0,1,1
535,2009-09-03 10:00:00,18,-0.21,-0.006365285943703747,0.0,-0.21,-0.006365285943703747,1,0,0,1,0,0,1,1
536,2009-09-04 08:30:00,22_33,1.0300000000000002,-1.1826128218993333,-11.74,-10.709999999999999,-1.6302514953760432,0,1,1,1,0,1,2,2
537,2009-09-10 08:30:00,31_32,-16.29,-0.2631052759492063,0.8,-15.489999999999997,-0.2230490882926679,0,1,1,1,0,1,2,2
538,2009-09-15 08:30:00,10_29_23,306.0,2.2217356792354965,-83.33,222.66999999999996,1.6850600837200176,0,3,0,1,1,1,3,3
539,2009-09-16 08:30:00,7,0.0,-0.4472135954999579,0.0,0.0,-0.4472135954999579,1,0,0,1,0,0,1,1
540,2009-09-16 09:00:00,30,-76.57,-0.4038731333439585,0.55,-76.02,-0.3992138094717923,0,0,1,1,0,0,1,1
541,2009-09-17 08:30:00,32_3,1.62,0.8989827963029393,-1.27,0.3500000000000001,0.9506519077123009,1,1,0,1,0,1,2,2
542,2009-09-23 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
543,2009-09-24 08:30:00,32,3.28,1.203870851075977,-1.1,2.18,1.2707800506250666,0,1,0,0,0,1,1,1
544,2009-09-24 10:00:00,14,-4.85,-1.4770578172047633,0.0,-4.85,-1.4980068214685354,0,0,1,1,0,0,1,1
545,2009-09-25 08:30:00,8,-100.0,-1.0090457340097778,-12.5,-112.5,-0.8908180730096814,0,0,1,1,0,0,1,1
546,2009-09-25 10:00:00,21,-2.94,-0.6251476303562421,-1.62,-4.5600000000000005,-0.6284606630290533,0,0,1,0,0,1,1,1
547,2009-09-29 10:00:00,4,-6.84,-0.6307222852782515,0.74,-6.1,-0.6079994835648341,0,0,1,0,1,0,1,1
548,2009-09-30 08:15:00,0,-27.0,-1.089779603550165,7.05,-19.95,-1.1371086771159278,0,0,1,0,1,0,1,1
549,2009-10-01 08:30:00,32,-3.57,-1.4369884092773262,-0.75,-4.32,-1.4581935038935463,0,0,1,1,0,0,1,1
550,2009-10-01 10:00:00,17_24,608.7,-1.1081099664829197,0.0,608.7,-1.3173776868207783,0,1,1,2,0,0,2,2
551,2009-10-02 08:30:00,22_33,-46.93,-1.1482540972908777,6.94,-39.99,-1.0363121819130163,1,0,1,1,1,0,2,2
552,2009-10-05 10:00:00,18,1.8,0.850381933305341,0.0,1.8,0.8503819333053411,0,1,0,1,0,0,1,1
553,2009-10-08 08:30:00,32,4.05,0.8787071898964564,-0.54,3.51,1.017444481791926,0,1,0,1,0,0,1,1
554,2009-10-09 08:30:00,31,6.4,0.4065195144076285,-0.31,6.090000000000002,0.473507598416046,0,1,0,1,0,0,1,1
555,2009-10-14 08:30:00,10_29,91.67,0.6108269805895834,-27.61,64.06,0.3134820735833328,0,2,0,0,0,2,2,2
556,2009-10-15 08:30:00,32_7,101.91,1.9404727453216557,-0.58,101.33,2.029638878437247,0,2,0,2,0,0,2,2
557,2009-10-16 09:00:00,30,4.98,-0.013897666193588669,0.0,4.98,-0.01105149570179937,1,0,0,1,0,0,1,1
558,2009-10-20 08:30:00,23_3,-696.61,-1.2187092681517382,0.0,-696.61,-1.1044015708545178,1,0,1,2,0,0,2,2
559,2009-10-22 08:30:00,32,-2.91,-0.9743565436364752,-1.17,-4.08,-1.0375361367316267,0,0,1,0,0,1,1,1
560,2009-10-23 10:00:00,14,3.72,0.8130500899436712,0.2,3.92,0.8939329319032177,0,1,0,1,0,0,1,1
561,2009-10-27 10:00:00,4,-11.17,-0.7014893470812037,-0.56,-11.73,-0.7430252533612133,0,0,1,1,0,0,1,1
562,2009-10-28 08:30:00,8,50.0,-0.5498520775470801,-400.0,-350.0,-1.1038133532485666,0,1,0,0,0,1,1,1
563,2009-10-28 10:00:00,21,-9.26,-1.110838176208988,-2.8,-12.06,-1.0755953002548035,0,0,1,0,0,1,1,1
564,2009-10-29 08:30:00,32_1,7.839999999999999,-0.5959482212983231,30.0,37.839999999999996,0.30244335212946427,0,1,1,1,1,0,2,2
565,2009-11-02 10:00:00,17_24,2954.9,2.4437503978023583,0.0,2954.9,2.336718379719593,0,2,0,2,0,0,2,2
566,2009-11-04 08:15:00,0,-7.98,0.9141995272530284,10.63,2.6500000000000004,1.359693581903582,0,0,1,0,1,0,1,1
567,2009-11-04 10:00:00,18,-1.94,-0.6598403984992357,0.0,-1.94,-0.6598403984992357,0,0,1,1,0,0,1,1
568,2009-11-04 14:19:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
569,2009-11-05 08:30:00,32,2.1,0.4816320175525857,-0.38,1.7200000000000002,0.5110358976030824,0,1,0,1,0,0,1,1
570,2009-11-06 08:30:00,22_33,-12.86,-1.1468556095615787,16.73,3.8700000000000006,-0.6877060050818952,0,0,2,1,1,0,2,2
571,2009-11-12 08:30:00,32,1.95,0.6985697822182112,-0.39,1.56,0.6910174986234856,0,1,0,1,0,0,1,1
572,2009-11-13 08:30:00,31,-14.78,-0.9441025627349172,0.33,-14.45,-1.0014132782690413,0,0,1,1,0,0,1,1
573,2009-11-13 09:55:00,28,-7.17,-0.3618112781735119,1.73,-5.44,-0.5245222232845864,0,0,1,0,1,0,1,1
574,2009-11-16 08:30:00,10_29,-10.0,0.4522992674723617,-73.33,-83.33,-0.034112091117721594,0,1,1,0,0,2,2,2
575,2009-11-17 08:30:00,23,-50.0,0.3870191102460777,0.0,-50.0,0.3870191102460777,0,0,1,1,0,0,1,1
576,2009-11-17 09:00:00,30,49.08,0.06309984322650107,19.58,68.66,0.13319293315976793,0,1,0,0,1,0,1,1
577,2009-11-18 08:30:00,7_3,93.22,-0.4481628555306152,0.0,93.22,-0.4094568595477972,0,1,1,2,0,0,2,2
578,2009-11-19 08:30:00,32,-0.4,-0.1108719640566923,-0.6,-1.0,-0.13880110832099776,1,0,0,1,0,0,1,1
579,2009-11-23 10:00:00,14,6.83,1.034840055650757,-0.54,6.29,0.9855854811133958,0,1,0,0,0,1,1,1
580,2009-11-24 08:30:00,26,-3.45,-0.2950171692903332,-450.0,-453.45,-1.2693972693177,0,0,1,1,0,0,1,1
581,2009-11-24 10:00:00,4,3.99,0.5605152907740506,2.1,6.09,0.6326129612760001,0,1,0,0,1,0,1,1
582,2009-11-25 08:30:00,32_8,-278.90999999999997,0.7415633652818933,100.79,-178.12,1.1145481311482772,0,1,1,1,1,0,2,2
583,2009-11-25 10:00:00,21,5.39,0.35722358759761075,0.75,6.14,0.3462090296066763,0,1,0,0,1,0,1,1
584,2009-11-30 09:45:00,6,5.06,0.3095761955024328,0.0,5.06,0.3095761955024328,0,1,0,1,0,0,1,1
585,2009-12-01 10:00:00,17_24,1022.81,-1.07332642903893,1.64,1024.45,-1.2019797785632755,0,1,1,2,0,0,2,2
586,2009-12-02 08:15:00,0,-13.42,0.14334330993321515,3.94,-9.48,-0.017213037651791708,0,0,1,0,1,0,1,1
587,2009-12-03 08:30:00,32,4.59,0.5734719144605855,0.86,5.45,0.6978359499974913,0,1,0,1,0,0,1,1
588,2009-12-03 10:00:00,18,-5.62,-1.2942947821664008,0.0,-5.62,-1.2942947821664013,0,0,1,1,0,0,1,1
589,2009-12-04 08:30:00,22_33,92.72,2.4877135757683435,41.58,134.3,2.5953258337329066,0,2,0,1,1,0,2,2
590,2009-12-10 08:30:00,31_32,8.46,-0.23808616176149322,2.19,10.649999999999999,-0.006331793088765636,0,1,1,1,1,0,2,2
591,2009-12-11 08:30:00,10_29,256.67,1.793636142379578,-121.43,135.24,1.865301869543596,0,2,0,0,0,2,2,2
592,2009-12-11 09:55:00,28,7.0,1.2530171831365282,2.12,9.12,1.1004383540328424,0,1,0,0,1,0,1,1
593,2009-12-15 08:30:00,23,125.0,0.8710903973560058,0.0,125.0,0.8710903973560058,0,1,0,1,0,0,1,1
594,2009-12-15 09:00:00,30,-45.95,-0.5794644429830397,0.0,-45.95,-0.6015999376888957,0,0,1,1,0,0,1,1
595,2009-12-16 08:30:00,7_3,-100.0,-1.4371560364765616,0.0,-100.0,-1.3446514004935788,1,0,1,2,0,0,2,2
596,2009-12-16 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
597,2009-12-17 08:30:00,32,-3.0,-0.9466606354137624,0.21,-2.79,-0.8667492553030632,0,0,1,1,0,0,1,1
598,2009-12-17 10:00:00,25,25.93,-0.4848214792892574,0.0,25.93,-0.4848214792892574,0,1,0,1,0,0,1,1
599,2009-12-22 10:00:00,14,3.97,0.2707274499887989,0.16,4.13,0.3216137757270756,0,1,0,1,0,0,1,1
600,2009-12-23 10:00:00,21,-19.68,-1.38612097635457,-6.98,-26.66,-1.40351375954934,0,0,1,0,0,1,1,1
601,2009-12-24 08:30:00,32_8,85.85,1.3881299795570625,46.15,132.0,1.3921828983155797,0,2,0,1,1,0,2,2
602,2009-12-29 10:00:00,4,0.19,0.049917390718860526,2.22,2.41,0.14129116981881232,1,0,0,0,1,0,1,1
603,2009-12-30 09:45:00,6,8.7,0.5557925436395696,0.0,8.7,0.5557925436395696,0,1,0,1,0,0,1,1
604,2009-12-31 08:30:00,32,6.09,0.9980231038179292,-0.44,5.65,0.8653651670303782,0,1,0,1,0,0,1,1
605,2010-01-04 10:00:00,17,3.33,0.4652761188564434,0.0,3.33,0.4652761188564434,0,1,0,1,0,0,1,1
606,2010-01-05 10:00:00,24,-595.65,-1.0547746017454944,5.41,-590.24,-1.0528562363425409,0,0,1,0,1,0,1,1
607,2010-01-06 08:15:00,0,-13.51,0.3759327044812306,14.2,0.6899999999999995,0.9147504541101008,0,0,1,0,1,0,1,1
608,2010-01-06 10:00:00,18,-0.79,0.2048154735812612,0.0,-0.79,0.2048154735812613,0,0,1,1,0,0,1,1
609,2010-01-07 08:30:00,32,3.34,0.4241248606956156,-0.23,3.11,0.41063038656742656,0,1,0,1,0,0,1,1
610,2010-01-08 08:30:00,22_33,-2732.34,-1.104537234066918,136.36,-2595.98,-1.1032591558772067,0,1,1,1,1,0,2,2
611,2010-01-12 08:30:00,31,-4.3,-0.024925020833793332,0.91,-3.39,-0.03147860032555346,0,0,1,1,0,0,1,1
612,2010-01-14 08:30:00,32_10_29,-343.03999999999996,-3.9383503526312182,97.02,-246.01999999999998,-3.2722328974996024,0,0,3,1,2,0,3,3
613,2010-01-15 08:30:00,7,0.0,-0.2390457218668787,0.0,0.0,-0.2390457218668787,1,0,0,1,0,0,1,1
614,2010-01-15 09:55:00,28,-1.36,-0.12991059915444722,-1.23,-2.59,-0.6450168879911681,0,0,1,0,0,1,1,1
615,2010-01-19 09:00:00,30,318.48,1.703660952867354,6.76,325.24,1.6810836452523863,0,1,0,1,0,0,1,1
616,2010-01-20 08:30:00,23_3,110.17,1.9672744867808745,-1.72,108.45,1.8733162594214674,0,2,0,2,0,0,2,2
617,2010-01-21 08:30:00,32,-9.3,-1.6029020373999512,-0.45,-9.75,-1.6353841002378249,0,0,1,1,0,0,1,1
618,2010-01-21 10:00:00,25,-16.02,-1.0754120153341078,0.0,-16.02,-1.0754120153341078,0,0,1,1,0,0,1,1
619,2010-01-25 10:00:00,14,-8.4,-1.327431300892748,0.0,-8.4,-1.3384493758081963,0,0,1,1,0,0,1,1
620,2010-01-26 10:00:00,4,4.29,0.9047633372293556,1.32,5.61,0.8095687809851715,0,1,0,0,1,0,1,1
621,2010-01-27 10:00:00,21,-8.06,-0.12529478359182025,4.23,-3.83,0.3582187880921343,0,0,1,0,1,0,1,1
622,2010-01-27 14:16:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
623,2010-01-28 08:30:00,32_8,120.79,0.38432744876518754,-4.17,116.62,0.594444565478019,0,1,1,2,0,0,2,2
624,2010-01-29 08:30:00,1,26.67,0.5491456085480159,-37.14,-10.47,0.03689654324361909,0,1,0,0,0,1,1,1
625,2010-02-01 10:00:00,17,5.23,0.9131986350619179,0.0,5.23,0.9131986350619179,0,1,0,1,0,0,1,1
626,2010-02-02 10:00:00,24,150.0,-0.509858109146317,-2.5,147.5,-0.5128330370755628,0,1,0,0,0,1,1,1
627,2010-02-03 08:15:00,0,29.03,1.687024540336315,27.38,56.41,1.703563915524127,0,1,0,0,1,0,1,1
628,2010-02-03 10:00:00,18,-1.17,0.13971836790595746,0.0,-1.17,0.13971836790595749,0,0,1,1,0,0,1,1
629,2010-02-04 08:30:00,32,-4.12,-0.21410840908844456,-0.43,-4.55,-0.2988308862951136,0,0,1,1,0,0,1,1
630,2010-02-05 08:30:00,22_33,-297.0,1.29666190196864,-76.47,-373.47,1.220143991811661,0,1,1,1,0,1,2,2
631,2010-02-10 08:30:00,31,-12.29,-0.8410229253365455,0.0,-12.29,-0.8572242008888169,0,0,1,1,0,0,1,1
632,2010-02-11 08:30:00,32,4.35,1.4628667211073998,-0.62,3.73,1.3712991585012615,0,1,0,1,0,0,1,1
633,2010-02-12 08:30:00,10_29,75.0,0.5257872007136063,66.67,141.67000000000002,1.602033129472729,0,2,0,1,1,0,2,2
634,2010-02-12 09:55:00,28,-1.47,0.04928161381272203,2.2,0.7300000000000002,0.10331633426073347,0,0,1,0,1,0,1,1
635,2010-02-16 09:00:00,30,25.84,-0.3122004690679759,0.32,26.16,-0.34150801192826313,0,1,0,1,0,0,1,1
636,2010-02-17 08:30:00,3,1.59,-0.013744377914394758,0.0,1.59,0.0469734772535032,1,0,0,1,0,0,1,1
637,2010-02-18 08:30:00,32_23,67.5,-0.1629681572190223,-0.45,67.05,-0.21112285447228413,0,1,1,2,0,0,2,2
638,2010-02-18 10:00:00,25,2.33,-0.27318428004017553,0.0,2.33,-0.27318428004017553,0,1,0,1,0,0,1,1
639,2010-02-19 08:30:00,7,-150.0,-1.2278812270298407,0.0,-150.0,-1.2278812270298407,0,0,1,1,0,0,1,1
640,2010-02-23 10:00:00,4,-16.36,-1.3336074177886437,1.07,-15.29,-1.2515313231816796,0,0,1,0,1,0,1,1
641,2010-02-24 10:00:00,21,-12.71,-0.41978462752926216,1.75,-10.96,-0.1234155928987453,0,0,1,0,1,0,1,1
642,2010-02-25 08:30:00,32_8,-162.14000000000001,-1.4463351730369682,122.01,-40.13000000000001,-0.6466224754627172,0,0,2,1,1,0,2,2
643,2010-02-26 08:30:00,26,5.36,0.18141841073293408,-103.57,-98.21,-0.2639129013458892,0,1,0,1,0,0,1,1
644,2010-02-26 10:00:00,14,-8.35,-1.0767549995768089,0.18,-8.17,-1.0703500476927803,0,0,1,1,0,0,1,1
645,2010-03-01 10:00:00,17,-2.08,-1.059663421786398,0.0,-2.08,-1.059663421786398,0,0,1,1,0,0,1,1
646,2010-03-03 08:15:00,0,33.33,1.1792941855365189,-172.73,-139.39999999999998,-1.6729888593003168,1,0,0,0,0,1,1,1
647,2010-03-03 10:00:00,18,3.92,1.47923078522524,0.0,3.92,1.4792307852252402,0,1,0,1,0,0,1,1
648,2010-03-04 08:30:00,32,0.64,0.6652110635369674,-0.4,0.24,0.683060648451568,1,0,0,1,0,0,1,1
649,2010-03-04 10:00:00,24,-642.86,-0.8190396642638315,-20.0,-662.86,-0.8285209768749873,0,0,1,0,0,1,1,1
650,2010-03-05 08:30:00,22_33,36.730000000000004,0.6124502139424988,30.0,66.73,0.6357443317168079,0,2,0,2,0,0,2,2
651,2010-03-11 08:30:00,31_32,7.48,1.1306904729308622,-0.54,6.94,1.0973249073066238,0,1,1,2,0,0,2,2
652,2010-03-12 08:30:00,10_29,1100.0,3.212908084412869,-96.67,1003.33,3.2258121577870287,0,2,0,0,0,2,2,2
653,2010-03-12 09:55:00,28,-2.03,-0.20132675354778745,0.14,-1.89,-0.3375114598321945,0,0,1,1,0,0,1,1
654,2010-03-15 08:58:00,30,-62.03,-0.7763030348140075,0.0,-62.03,-0.7964393657317818,0,0,1,1,0,0,1,1
655,2010-03-16 08:30:00,3,0.0,-0.16431677470531553,0.0,0.0,-0.12015831719522507,1,0,0,1,0,0,1,1
656,2010-03-16 14:13:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1
657,2010-03-17 08:30:00,23,-200.0,-1.5518347612680496,0.0,-200.0,-1.5518347612680496,0,0,1,1,0,0,1,1
658,2010-03-18 08:30:00,32_7,-0.22,1.0469853020935909,0.0,-0.22,1.0675979228913777,2,0,0,2,0,0,2,2
659,2010-03-18 10:00:00,25,7.39,-0.18142443677879524,0.0,7.39,-0.18142443677879524,0,1,0,1,0,0,1,1
660,2010-03-23 10:00:00,14,-0.2,0.1474562337050617,0.0,-0.2,0.1569523312957315,1,0,0,1,0,0,1,1
661,2010-03-24 08:30:00,8,50.0,0.4931400848208043,266.67,316.67,1.3102012022445415,0,1,0,0,1,0,1,1
662,2010-03-24 10:00:00,21,-3.14,0.4737670285668706,1.94,-1.2000000000000002,0.4908812600898558,0,0,1,0,1,0,1,1
663,2010-03-25 08:30:00,32,2.21,0.9197410655951508,0.22,2.43,0.9631320242342216,0,1,0,1,0,0,1,1
664,2010-03-30 10:00:00,4,4.79,0.6020110843248377,0.87,5.66,0.5196605388450776,0,1,0,0,1,0,1,1
665,2010-03-31 08:15:00,0,-157.5,-1.7130625966963329,20.0,-137.5,-1.0393780049303256,0,0,1,1,0,0,1,1
666,2010-04-01 08:30:00,32,0.23,-0.06043479934900835,-0.68,-0.4500000000000001,-0.4652783778421248,1,0,0,1,0,0,1,1
667,2010-04-01 10:00:00,17,4.56,0.7686985961735561,0.0,4.56,0.7686985961735561,0,1,0,1,0,0,1,1
668,2010-04-02 08:30:00,22_33,-12.43,-0.7571710008960675,61.11,48.68,-0.7188682588256998,1,0,1,1,1,0,2,2
669,2010-04-05 10:00:00,24_18,1742.4,2.0729806660546846,-2.63,1739.77,2.069979562231592,0,2,0,1,0,1,2,2
670,2010-04-08 08:30:00,32,-5.99,-1.6254468920728165,-0.68,-6.67,-1.636411065386855,0,0,1,1,0,0,1,1
671,2010-04-13 08:30:00,31,-3.12,-0.3211233916474185,-0.8,-3.92,-0.4153906671910572,0,0,1,1,0,0,1,1
672,2010-04-14 08:30:00,10_29_7,-34.55,-1.017555205699845,91.67,57.120000000000005,-0.6636411307632438,0,2,1,1,2,0,3,3
673,2010-04-15 08:30:00,32,-10.25,-1.4422548169719622,0.0,-10.25,-1.3780351001987805,0,0,1,1,0,0,1,1
674,2010-04-15 09:00:00,30,37.72,-0.11122565595738654,-21.47,16.25,-0.22659032904319404,0,1,0,0,0,1,1,1
675,2010-04-15 10:00:00,25,2.02,-0.15405288344995216,0.0,2.02,-0.15405288344995216,0,1,0,1,0,0,1,1
676,2010-04-16 08:30:00,3,9.52,1.0224746508782954,4.92,14.44,1.4969708740347116,0,1,0,0,1,0,1,1
677,2010-04-16 09:55:00,28,-6.96,-1.1936828944306028,1.52,-5.44,-0.9761925272118802,0,0,1,0,1,0,1,1
678,2010-04-22 08:30:00,32_23,74.12,0.7048477188258637,0.83,74.95,0.8610921172567023,1,1,0,2,0,0,2,2
679,2010-04-22 10:00:00,14,1.33,0.6402658355786526,0.2,1.53,0.6529902827161926,0,1,0,1,0,0,1,1
