actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
22,USD,2010-05-17 13:00:00,20,better,Low,NAHB Housing Market Index,19,accurate,21,2010-05-17 17:00:00+00:00,-10.0,2010,2,5,Monday
0.61M,USD,2010-05-18 08:30:00,0.68M,worse,High,Building Permits,0.69M,accurate,21,2010-05-18 12:30:00+00:00,10.29,2010,2,5,Tuesday
-0.1%,USD,2010-05-18 08:30:00,0.1%,worse,High,PPI m/m,0.7%,accurate,21,2010-05-18 12:30:00+00:00,200.0,2010,2,5,Tuesday
0.2%,USD,2010-05-18 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.1%,accurate,21,2010-05-18 12:30:00+00:00,0.0,2010,2,5,Tuesday
0.67M,USD,2010-05-18 08:30:00,0.66M,accurate,Medium,Housing Starts,0.64M,accurate,21,2010-05-18 12:30:00+00:00,-1.52,2010,2,5,Tuesday
-0.1%,USD,2010-05-19 08:30:00,0.2%,worse,High,CPI m/m,0.1%,accurate,21,2010-05-19 12:30:00+00:00,150.0,2010,2,5,Wednesday
0.0%,USD,2010-05-19 08:30:00,0.1%,worse,High,Core CPI m/m,0.0%,accurate,21,2010-05-19 12:30:00+00:00,100.0,2010,2,5,Wednesday
0.2M,USD,2010-05-19 10:30:00,0.7M,accurate,Medium,Crude Oil Inventories,1.9M,accurate,21,2010-05-19 14:30:00+00:00,71.43,2010,2,5,Wednesday
471K,USD,2010-05-20 08:30:00,439K,worse,High,Unemployment Claims,446K,accurate,21,2010-05-20 12:30:00+00:00,-7.29,2010,2,5,Thursday
21.4,USD,2010-05-20 10:00:00,21.9,worse,High,Philly Fed Manufacturing Index,20.2,accurate,21,2010-05-20 14:00:00+00:00,2.28,2010,2,5,Thursday
-0.1%,USD,2010-05-20 10:00:00,0.3%,worse,Low,CB Leading Index m/m,1.3%,worse,21,2010-05-20 14:00:00+00:00,133.33,2010,2,5,Thursday
76B,USD,2010-05-20 10:30:00,79B,accurate,Low,Natural Gas Storage,94B,accurate,21,2010-05-20 14:30:00+00:00,3.8,2010,2,5,Thursday
90.6,USD,2010-05-11 07:30:00,87.2,better,Low,NFIB Small Business Index,86.8,accurate,20,2010-05-11 11:30:00+00:00,-3.9,2010,2,5,Tuesday
0.4%,USD,2010-05-11 10:00:00,0.5%,better,Low,Final Wholesale Inventories m/m,0.6%,accurate,20,2010-05-11 14:00:00+00:00,20.0,2010,2,5,Tuesday
48.7,USD,2010-05-11 10:00:00,48.9,accurate,Low,IBD/TIPP Economic Optimism,48.4,accurate,20,2010-05-11 14:00:00+00:00,0.41,2010,2,5,Tuesday
-40.4B,USD,2010-05-12 08:30:00,-40.0B,accurate,High,Trade Balance,-39.4B,accurate,20,2010-05-12 12:30:00+00:00,1.0,2010,2,5,Wednesday
1.9M,USD,2010-05-12 10:30:00,1.0M,accurate,Medium,Crude Oil Inventories,2.8M,accurate,20,2010-05-12 14:30:00+00:00,-90.0,2010,2,5,Wednesday
-82.7B,USD,2010-05-12 14:00:00,-30.5B,worse,Low,Federal Budget Balance,-65.4B,accurate,20,2010-05-12 18:00:00+00:00,171.15,2010,2,5,Wednesday
444K,USD,2010-05-13 08:30:00,440K,accurate,High,Unemployment Claims,448K,accurate,20,2010-05-13 12:30:00+00:00,-0.91,2010,2,5,Thursday
0.9%,USD,2010-05-13 08:30:00,0.8%,accurate,Medium,Import Prices m/m,0.5%,worse,20,2010-05-13 12:30:00+00:00,-12.5,2010,2,5,Thursday
94B,USD,2010-05-13 10:30:00,102B,accurate,Low,Natural Gas Storage,83B,accurate,20,2010-05-13 14:30:00+00:00,7.84,2010,2,5,Thursday
0.4%,USD,2010-05-14 08:30:00,0.5%,worse,High,Core Retail Sales m/m,1.2%,better,20,2010-05-14 12:30:00+00:00,20.0,2010,2,5,Friday
0.4%,USD,2010-05-14 08:30:00,0.3%,better,High,Retail Sales m/m,2.1%,better,20,2010-05-14 12:30:00+00:00,-33.33,2010,2,5,Friday
73.7%,USD,2010-05-14 09:15:00,73.8%,accurate,Medium,Capacity Utilization Rate,73.1%,accurate,20,2010-05-14 13:15:00+00:00,0.14,2010,2,5,Friday
0.8%,USD,2010-05-14 09:15:00,0.6%,better,Medium,Industrial Production m/m,0.2%,better,20,2010-05-14 13:15:00+00:00,-33.33,2010,2,5,Friday
73.3,USD,2010-05-14 09:55:00,73.5,accurate,High,Prelim UoM Consumer Sentiment,72.2,better,20,2010-05-14 13:55:00+00:00,0.27,2010,2,5,Friday
0.4%,USD,2010-05-14 10:00:00,0.4%,accurate,Medium,Business Inventories m/m,0.4%,better,20,2010-05-14 14:00:00+00:00,0.0,2010,2,5,Friday
0.1%,USD,2010-05-03 08:30:00,0.0%,better,Medium,Core PCE Price Index m/m,0.0%,accurate,19,2010-05-03 12:30:00+00:00,100.0,2010,2,5,Monday
0.6%,USD,2010-05-03 08:30:00,0.7%,worse,Medium,Personal Spending m/m,0.5%,better,19,2010-05-03 12:30:00+00:00,14.29,2010,2,5,Monday
0.3%,USD,2010-05-03 08:30:00,0.4%,worse,Low,Personal Income m/m,0.1%,better,19,2010-05-03 12:30:00+00:00,25.0,2010,2,5,Monday
60.4,USD,2010-05-03 10:00:00,60.0,better,High,ISM Manufacturing PMI,59.6,accurate,19,2010-05-03 14:00:00+00:00,-0.67,2010,2,5,Monday
0.2%,USD,2010-05-03 10:00:00,-0.4%,better,Low,Construction Spending m/m,-2.1%,worse,19,2010-05-03 14:00:00+00:00,-150.0,2010,2,5,Monday
78.0,USD,2010-05-03 10:00:00,73.4,better,Low,ISM Manufacturing Prices,75.0,accurate,19,2010-05-03 14:00:00+00:00,-6.27,2010,2,5,Monday
11.2M,USD,2010-05-03 01:00:00,11.5M,worse,Low,Total Vehicle Sales,11.8M,accurate,19,2010-05-03 05:00:00+00:00,2.61,2010,2,5,Monday
5.3%,USD,2010-05-04 10:00:00,3.9%,better,High,Pending Home Sales m/m,8.3%,accurate,19,2010-05-04 14:00:00+00:00,-35.9,2010,2,5,Tuesday
1.3%,USD,2010-05-04 10:00:00,0.0%,better,Medium,Factory Orders m/m,1.3%,better,19,2010-05-04 14:00:00+00:00,130.0,2010,2,5,Tuesday
32K,USD,2010-05-05 08:15:00,29K,accurate,High,ADP Non-Farm Employment Change,19K,better,19,2010-05-05 12:15:00+00:00,-10.34,2010,2,5,Wednesday
55.4,USD,2010-05-05 10:00:00,56.1,worse,High,ISM Non-Manufacturing PMI,55.4,accurate,19,2010-05-05 14:00:00+00:00,1.25,2010,2,5,Wednesday
2.8M,USD,2010-05-05 10:30:00,0.6M,accurate,Medium,Crude Oil Inventories,1.9M,accurate,19,2010-05-05 14:30:00+00:00,-366.67,2010,2,5,Wednesday
444K,USD,2010-05-06 08:30:00,441K,accurate,High,Unemployment Claims,451K,accurate,19,2010-05-06 12:30:00+00:00,-0.68,2010,2,5,Thursday
3.6%,USD,2010-05-06 08:30:00,2.4%,worse,Medium,Prelim Nonfarm Productivity q/q,6.9%,worse,19,2010-05-06 12:30:00+00:00,-50.0,2010,2,5,Thursday
-1.6%,USD,2010-05-06 08:30:00,-0.5%,worse,Medium,Prelim Unit Labor Costs q/q,-5.9%,worse,19,2010-05-06 12:30:00+00:00,220.0,2010,2,5,Thursday
83B,USD,2010-05-06 10:30:00,79B,accurate,Low,Natural Gas Storage,83B,accurate,19,2010-05-06 14:30:00+00:00,-5.06,2010,2,5,Thursday
290K,USD,2010-05-07 08:30:00,198K,better,High,Non-Farm Employment Change,230K,better,19,2010-05-07 12:30:00+00:00,-46.46,2010,2,5,Friday
9.9%,USD,2010-05-07 08:30:00,9.7%,worse,High,Unemployment Rate,9.7%,accurate,19,2010-05-07 12:30:00+00:00,-2.06,2010,2,5,Friday
0.0%,USD,2010-05-07 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,-0.1%,accurate,19,2010-05-07 12:30:00+00:00,100.0,2010,2,5,Friday
2.0B,USD,2010-05-07 15:00:00,-2.9B,better,Low,Consumer Credit m/m,-6.2B,better,19,2010-05-07 19:00:00+00:00,-168.97,2010,2,5,Friday
0.6%,USD,2010-04-27 09:00:00,1.4%,worse,Medium,S&P/CS Composite-20 HPI y/y,-0.7%,accurate,18,2010-04-27 13:00:00+00:00,57.14,2010,2,4,Tuesday
30,USD,2010-04-27 09:59:00,7,better,Low,Richmond Manufacturing Index,6,accurate,18,2010-04-27 14:00:00+00:00,-328.57,2010,2,4,Tuesday
57.9,USD,2010-04-27 10:00:00,53.6,better,High,CB Consumer Confidence,52.3,accurate,18,2010-04-27 14:00:00+00:00,-8.02,2010,2,4,Tuesday
1.9M,USD,2010-04-28 10:30:00,0.9M,accurate,Medium,Crude Oil Inventories,1.9M,accurate,18,2010-04-28 14:30:00+00:00,-111.11,2010,2,4,Wednesday
<0.25%,USD,2010-04-28 14:14:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,18,2010-04-28 18:15:00+00:00,0.0,2010,2,4,Wednesday
448K,USD,2010-04-29 08:30:00,442K,worse,High,Unemployment Claims,459K,accurate,18,2010-04-29 12:30:00+00:00,-1.36,2010,2,4,Thursday
83B,USD,2010-04-29 10:30:00,70B,accurate,Low,Natural Gas Storage,73B,accurate,18,2010-04-29 14:30:00+00:00,-18.57,2010,2,4,Thursday
3.2%,USD,2010-04-30 08:30:00,3.4%,worse,High,Advance GDP q/q,5.6%,worse,18,2010-04-30 12:30:00+00:00,5.88,2010,2,4,Friday
0.9%,USD,2010-04-30 08:30:00,0.9%,accurate,Medium,Advance GDP Price Index q/q,0.5%,accurate,18,2010-04-30 12:30:00+00:00,0.0,2010,2,4,Friday
0.6%,USD,2010-04-30 08:30:00,0.6%,accurate,Medium,Employment Cost Index q/q,0.5%,accurate,18,2010-04-30 12:30:00+00:00,0.0,2010,2,4,Friday
63.8,USD,2010-04-30 09:45:00,60.0,better,Medium,Chicago PMI,58.8,accurate,18,2010-04-30 13:45:00+00:00,-6.33,2010,2,4,Friday
72.2,USD,2010-04-30 09:55:00,71.2,better,Medium,Revised UoM Consumer Sentiment,69.5,accurate,18,2010-04-30 13:55:00+00:00,-1.4,2010,2,4,Friday
1.4%,USD,2010-04-19 10:00:00,1.0%,better,Low,CB Leading Index m/m,0.4%,better,17,2010-04-19 14:00:00+00:00,-40.0,2010,2,4,Monday
1.9M,USD,2010-04-21 10:30:00,0.1M,accurate,Medium,Crude Oil Inventories,-2.2M,accurate,17,2010-04-21 14:30:00+00:00,-1800.0,2010,2,4,Wednesday
0.7%,USD,2010-04-22 08:30:00,0.4%,better,High,PPI m/m,-0.6%,accurate,17,2010-04-22 12:30:00+00:00,-75.0,2010,2,4,Thursday
456K,USD,2010-04-22 08:30:00,452K,accurate,High,Unemployment Claims,480K,accurate,17,2010-04-22 12:30:00+00:00,-0.88,2010,2,4,Thursday
0.1%,USD,2010-04-22 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.1%,accurate,17,2010-04-22 12:30:00+00:00,0.0,2010,2,4,Thursday
5.35M,USD,2010-04-22 10:00:00,5.28M,better,High,Existing Home Sales,5.01M,accurate,17,2010-04-22 14:00:00+00:00,-1.33,2010,2,4,Thursday
-0.2%,USD,2010-04-22 10:00:00,-0.1%,worse,Low,HPI m/m,-0.6%,accurate,17,2010-04-22 14:00:00+00:00,100.0,2010,2,4,Thursday
73B,USD,2010-04-22 10:30:00,77B,accurate,Low,Natural Gas Storage,87B,accurate,17,2010-04-22 14:30:00+00:00,5.19,2010,2,4,Thursday
2.8%,USD,2010-04-23 08:30:00,0.7%,better,High,Core Durable Goods Orders m/m,1.7%,better,17,2010-04-23 12:30:00+00:00,-300.0,2010,2,4,Friday
-1.3%,USD,2010-04-23 08:30:00,0.2%,worse,Medium,Durable Goods Orders m/m,1.1%,better,17,2010-04-23 12:30:00+00:00,750.0,2010,2,4,Friday
411K,USD,2010-04-23 10:00:00,326K,better,High,New Home Sales,324K,better,17,2010-04-23 14:00:00+00:00,-26.07,2010,2,4,Friday
-65.4B,USD,2010-04-12 14:00:00,-64.0B,accurate,Medium,Federal Budget Balance,-220.9B,accurate,16,2010-04-12 18:00:00+00:00,2.19,2010,2,4,Monday
-39.7B,USD,2010-04-13 08:30:00,-38.5B,worse,High,Trade Balance,-37.0B,accurate,16,2010-04-13 12:30:00+00:00,3.12,2010,2,4,Tuesday
0.7%,USD,2010-04-13 08:30:00,0.9%,worse,Medium,Import Prices m/m,-0.2%,accurate,16,2010-04-13 12:30:00+00:00,22.22,2010,2,4,Tuesday
48.4,USD,2010-04-13 10:00:00,47.8,better,Low,IBD/TIPP Economic Optimism,45.4,accurate,16,2010-04-13 14:00:00+00:00,-1.26,2010,2,4,Tuesday
0.0%,USD,2010-04-14 08:30:00,0.1%,worse,High,Core CPI m/m,0.1%,accurate,16,2010-04-14 12:30:00+00:00,100.0,2010,2,4,Wednesday
0.6%,USD,2010-04-14 08:30:00,0.5%,better,High,Core Retail Sales m/m,1.0%,better,16,2010-04-14 12:30:00+00:00,-20.0,2010,2,4,Wednesday
1.6%,USD,2010-04-14 08:30:00,1.1%,better,High,Retail Sales m/m,0.5%,better,16,2010-04-14 12:30:00+00:00,-45.45,2010,2,4,Wednesday
0.1%,USD,2010-04-14 08:30:00,0.1%,accurate,Medium,CPI m/m,0.0%,accurate,16,2010-04-14 12:30:00+00:00,0.0,2010,2,4,Wednesday
0.5%,USD,2010-04-14 10:00:00,0.3%,worse,Medium,Business Inventories m/m,0.2%,worse,16,2010-04-14 14:00:00+00:00,-66.67,2010,2,4,Wednesday
-2.2M,USD,2010-04-14 10:30:00,1.4M,accurate,Medium,Crude Oil Inventories,2.0M,accurate,16,2010-04-14 14:30:00+00:00,257.14,2010,2,4,Wednesday
31.9,USD,2010-04-15 08:29:00,24.0,better,Medium,Empire State Manufacturing Index,22.9,accurate,16,2010-04-15 12:30:00+00:00,-32.92,2010,2,4,Thursday
484K,USD,2010-04-15 08:30:00,439K,worse,High,Unemployment Claims,460K,accurate,16,2010-04-15 12:30:00+00:00,-10.25,2010,2,4,Thursday
47.1B,USD,2010-04-15 09:00:00,34.2B,better,High,TIC Long-Term Purchases,15.0B,worse,16,2010-04-15 13:00:00+00:00,-37.72,2010,2,4,Thursday
73.2%,USD,2010-04-15 09:15:00,73.3%,accurate,Medium,Capacity Utilization Rate,73.0%,better,16,2010-04-15 13:15:00+00:00,0.14,2010,2,4,Thursday
0.1%,USD,2010-04-15 09:15:00,0.6%,worse,Medium,Industrial Production m/m,0.3%,better,16,2010-04-15 13:15:00+00:00,83.33,2010,2,4,Thursday
20.2,USD,2010-04-15 10:00:00,19.8,better,High,Philly Fed Manufacturing Index,18.9,accurate,16,2010-04-15 14:00:00+00:00,-2.02,2010,2,4,Thursday
87B,USD,2010-04-15 10:30:00,81B,accurate,Low,Natural Gas Storage,31B,accurate,16,2010-04-15 14:30:00+00:00,-7.41,2010,2,4,Thursday
19,USD,2010-04-15 13:00:00,16,better,Low,NAHB Housing Market Index,15,accurate,16,2010-04-15 17:00:00+00:00,-18.75,2010,2,4,Thursday
0.69M,USD,2010-04-16 08:30:00,0.63M,better,High,Building Permits,0.64M,better,16,2010-04-16 12:30:00+00:00,-9.52,2010,2,4,Friday
0.63M,USD,2010-04-16 08:30:00,0.60M,better,Medium,Housing Starts,0.62M,better,16,2010-04-16 12:30:00+00:00,-5.0,2010,2,4,Friday
69.5,USD,2010-04-16 09:55:00,74.7,worse,High,Prelim UoM Consumer Sentiment,73.6,better,16,2010-04-16 13:55:00+00:00,6.96,2010,2,4,Friday
55.4,USD,2010-04-05 10:00:00,54.1,better,High,ISM Non-Manufacturing PMI,53.0,accurate,15,2010-04-05 14:00:00+00:00,-2.4,2010,2,4,Monday
8.2%,USD,2010-04-05 10:00:00,-0.5%,better,High,Pending Home Sales m/m,-7.8%,worse,15,2010-04-05 14:00:00+00:00,-1740.0,2010,2,4,Monday
2.0M,USD,2010-04-07 10:30:00,1.0M,accurate,Medium,Crude Oil Inventories,2.9M,accurate,15,2010-04-07 14:30:00+00:00,-100.0,2010,2,4,Wednesday
-11.5B,USD,2010-04-07 15:00:00,-0.1B,worse,Low,Consumer Credit m/m,10.6B,better,15,2010-04-07 19:00:00+00:00,11400.0,2010,2,4,Wednesday
460K,USD,2010-04-08 08:30:00,434K,worse,High,Unemployment Claims,442K,accurate,15,2010-04-08 12:30:00+00:00,-5.99,2010,2,4,Thursday
31B,USD,2010-04-08 10:30:00,29B,accurate,Low,Natural Gas Storage,12B,accurate,15,2010-04-08 14:30:00+00:00,-6.9,2010,2,4,Thursday
0.6%,USD,2010-04-09 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.1%,worse,15,2010-04-09 14:00:00+00:00,-50.0,2010,2,4,Friday
0.0%,USD,2010-03-29 08:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.0%,accurate,14,2010-03-29 12:30:00+00:00,100.0,2010,1,3,Monday
0.3%,USD,2010-03-29 08:30:00,0.4%,worse,Medium,Personal Spending m/m,0.4%,worse,14,2010-03-29 12:30:00+00:00,25.0,2010,1,3,Monday
0.0%,USD,2010-03-29 08:30:00,0.1%,worse,Low,Personal Income m/m,0.3%,better,14,2010-03-29 12:30:00+00:00,100.0,2010,1,3,Monday
-0.7%,USD,2010-03-30 09:00:00,-0.6%,accurate,Medium,S&P/CS Composite-20 HPI y/y,-3.1%,accurate,14,2010-03-30 13:00:00+00:00,16.67,2010,1,3,Tuesday
52.5,USD,2010-03-30 10:00:00,50.1,better,High,CB Consumer Confidence,46.4,better,14,2010-03-30 14:00:00+00:00,-4.79,2010,1,3,Tuesday
-23K,USD,2010-03-31 08:15:00,40K,worse,High,ADP Non-Farm Employment Change,-24K,accurate,14,2010-03-31 12:15:00+00:00,157.5,2010,1,3,Wednesday
58.8,USD,2010-03-31 09:45:00,61.5,worse,Medium,Chicago PMI,62.6,accurate,14,2010-03-31 13:45:00+00:00,4.39,2010,1,3,Wednesday
0.6%,USD,2010-03-31 10:00:00,0.5%,accurate,Medium,Factory Orders m/m,2.5%,better,14,2010-03-31 14:00:00+00:00,-20.0,2010,1,3,Wednesday
2.9M,USD,2010-03-31 10:30:00,2.4M,accurate,Medium,Crude Oil Inventories,7.3M,accurate,14,2010-03-31 14:30:00+00:00,-20.83,2010,1,3,Wednesday
439K,USD,2010-04-01 08:30:00,440K,accurate,High,Unemployment Claims,445K,accurate,14,2010-04-01 12:30:00+00:00,0.23,2010,2,4,Thursday
59.6,USD,2010-04-01 10:00:00,57.0,better,High,ISM Manufacturing PMI,56.5,accurate,14,2010-04-01 14:00:00+00:00,-4.56,2010,2,4,Thursday
-1.3%,USD,2010-04-01 10:00:00,-1.1%,accurate,Low,Construction Spending m/m,-1.4%,worse,14,2010-04-01 14:00:00+00:00,18.18,2010,2,4,Thursday
75.0,USD,2010-04-01 10:00:00,67.2,better,Low,ISM Manufacturing Prices,67.0,accurate,14,2010-04-01 14:00:00+00:00,-11.61,2010,2,4,Thursday
12B,USD,2010-04-01 10:30:00,20B,accurate,Low,Natural Gas Storage,11B,accurate,14,2010-04-01 14:30:00+00:00,40.0,2010,2,4,Thursday
11.8M,USD,2010-04-01 01:00:00,11.5M,better,Low,Total Vehicle Sales,10.4M,accurate,14,2010-04-01 05:00:00+00:00,-2.61,2010,2,4,Thursday
162K,USD,2010-04-02 08:30:00,185K,worse,High,Non-Farm Employment Change,-14K,better,14,2010-04-02 12:30:00+00:00,12.43,2010,2,4,Friday
9.7%,USD,2010-04-02 08:30:00,9.7%,accurate,High,Unemployment Rate,9.7%,accurate,14,2010-04-02 12:30:00+00:00,0.0,2010,2,4,Friday
-0.1%,USD,2010-04-02 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,better,14,2010-04-02 12:30:00+00:00,150.0,2010,2,4,Friday
6,USD,2010-03-23 09:58:00,5,better,Low,Richmond Manufacturing Index,2,accurate,13,2010-03-23 14:00:00+00:00,-20.0,2010,1,3,Tuesday
5.02M,USD,2010-03-23 10:00:00,5.01M,accurate,High,Existing Home Sales,5.05M,accurate,13,2010-03-23 14:00:00+00:00,-0.2,2010,1,3,Tuesday
-0.6%,USD,2010-03-23 10:00:00,-0.9%,better,Low,HPI m/m,-2.0%,worse,13,2010-03-23 14:00:00+00:00,-33.33,2010,1,3,Tuesday
0.9%,USD,2010-03-24 08:30:00,0.6%,better,High,Core Durable Goods Orders m/m,1.0%,better,13,2010-03-24 12:30:00+00:00,-50.0,2010,1,3,Wednesday
0.5%,USD,2010-03-24 08:30:00,0.8%,worse,Medium,Durable Goods Orders m/m,3.9%,better,13,2010-03-24 12:30:00+00:00,37.5,2010,1,3,Wednesday
308K,USD,2010-03-24 10:00:00,318K,worse,High,New Home Sales,315K,better,13,2010-03-24 14:00:00+00:00,3.14,2010,1,3,Wednesday
7.3M,USD,2010-03-24 10:30:00,1.3M,accurate,Medium,Crude Oil Inventories,1.0M,accurate,13,2010-03-24 14:30:00+00:00,-461.54,2010,1,3,Wednesday
442K,USD,2010-03-25 08:30:00,452K,better,High,Unemployment Claims,456K,accurate,13,2010-03-25 12:30:00+00:00,2.21,2010,1,3,Thursday
11B,USD,2010-03-25 10:30:00,10B,accurate,Low,Natural Gas Storage,-11B,accurate,13,2010-03-25 14:30:00+00:00,-10.0,2010,1,3,Thursday
5.6%,USD,2010-03-26 08:30:00,5.9%,worse,Medium,Final GDP q/q,5.9%,accurate,13,2010-03-26 12:30:00+00:00,5.08,2010,1,3,Friday
0.5%,USD,2010-03-26 08:30:00,0.4%,accurate,Low,Final GDP Price Index q/q,0.4%,accurate,13,2010-03-26 12:30:00+00:00,-25.0,2010,1,3,Friday
73.6,USD,2010-03-26 09:55:00,73.1,accurate,Medium,Revised UoM Consumer Sentiment,72.5,accurate,13,2010-03-26 13:55:00+00:00,-0.68,2010,1,3,Friday
22.9,USD,2010-03-15 08:30:00,21.9,better,Medium,Empire State Manufacturing Index,24.9,accurate,12,2010-03-15 12:30:00+00:00,-4.57,2010,1,3,Monday
19.1B,USD,2010-03-15 08:58:00,50.3B,worse,High,TIC Long-Term Purchases,63.3B,accurate,12,2010-03-15 13:00:00+00:00,62.03,2010,1,3,Monday
72.7%,USD,2010-03-15 09:15:00,72.7%,accurate,Medium,Capacity Utilization Rate,72.5%,accurate,12,2010-03-15 13:15:00+00:00,0.0,2010,1,3,Monday
0.1%,USD,2010-03-15 09:15:00,0.1%,accurate,Medium,Industrial Production m/m,0.9%,accurate,12,2010-03-15 13:15:00+00:00,0.0,2010,1,3,Monday
15,USD,2010-03-15 13:00:00,17,worse,Low,NAHB Housing Market Index,17,accurate,12,2010-03-15 17:00:00+00:00,11.76,2010,1,3,Monday
0.61M,USD,2010-03-16 08:30:00,0.61M,accurate,High,Building Permits,0.62M,accurate,12,2010-03-16 12:30:00+00:00,0.0,2010,1,3,Tuesday
0.58M,USD,2010-03-16 08:30:00,0.57M,accurate,Medium,Housing Starts,0.61M,accurate,12,2010-03-16 12:30:00+00:00,-1.75,2010,1,3,Tuesday
-0.3%,USD,2010-03-16 08:30:00,-0.1%,worse,Medium,Import Prices m/m,1.3%,accurate,12,2010-03-16 12:30:00+00:00,200.0,2010,1,3,Tuesday
<0.25%,USD,2010-03-16 14:13:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,12,2010-03-16 18:15:00+00:00,0.0,2010,1,3,Tuesday
-0.6%,USD,2010-03-17 08:30:00,-0.2%,worse,High,PPI m/m,1.4%,accurate,12,2010-03-17 12:30:00+00:00,200.0,2010,1,3,Wednesday
0.1%,USD,2010-03-17 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.3%,accurate,12,2010-03-17 12:30:00+00:00,0.0,2010,1,3,Wednesday
1.0M,USD,2010-03-17 10:30:00,0.6M,accurate,Medium,Crude Oil Inventories,1.4M,accurate,12,2010-03-17 14:30:00+00:00,-66.67,2010,1,3,Wednesday
0.1%,USD,2010-03-18 08:30:00,0.1%,accurate,High,Core CPI m/m,-0.1%,accurate,12,2010-03-18 12:30:00+00:00,0.0,2010,1,3,Thursday
457K,USD,2010-03-18 08:30:00,456K,accurate,High,Unemployment Claims,462K,accurate,12,2010-03-18 12:30:00+00:00,-0.22,2010,1,3,Thursday
0.0%,USD,2010-03-18 08:30:00,0.1%,worse,Medium,CPI m/m,0.2%,accurate,12,2010-03-18 12:30:00+00:00,100.0,2010,1,3,Thursday
-116B,USD,2010-03-18 08:30:00,-120B,better,Medium,Current Account,-102B,better,12,2010-03-18 12:30:00+00:00,-3.33,2010,1,3,Thursday
18.9,USD,2010-03-18 10:00:00,17.6,better,High,Philly Fed Manufacturing Index,17.6,accurate,12,2010-03-18 14:00:00+00:00,-7.39,2010,1,3,Thursday
0.1%,USD,2010-03-18 10:00:00,0.1%,accurate,Low,CB Leading Index m/m,0.3%,accurate,12,2010-03-18 14:00:00+00:00,0.0,2010,1,3,Thursday
-11B,USD,2010-03-18 10:30:00,-37B,accurate,Low,Natural Gas Storage,-111B,accurate,12,2010-03-18 14:30:00+00:00,-70.27,2010,1,3,Thursday
45.4,USD,2010-03-09 10:00:00,48.9,worse,Low,IBD/TIPP Economic Optimism,46.8,accurate,11,2010-03-09 15:00:00+00:00,7.16,2010,1,3,Tuesday
-0.2%,USD,2010-03-10 10:00:00,0.2%,better,Low,Final Wholesale Inventories m/m,-1.0%,better,11,2010-03-10 15:00:00+00:00,200.0,2010,1,3,Wednesday
1.4M,USD,2010-03-10 10:30:00,1.9M,accurate,Medium,Crude Oil Inventories,4.1M,accurate,11,2010-03-10 15:30:00+00:00,26.32,2010,1,3,Wednesday
-220.9B,USD,2010-03-10 14:00:00,-207.5B,worse,Medium,Federal Budget Balance,-42.6B,accurate,11,2010-03-10 19:00:00+00:00,6.46,2010,1,3,Wednesday
-37.3B,USD,2010-03-11 08:30:00,-40.9B,better,High,Trade Balance,-39.9B,accurate,11,2010-03-11 13:30:00+00:00,-8.8,2010,1,3,Thursday
462K,USD,2010-03-11 08:30:00,456K,worse,High,Unemployment Claims,468K,accurate,11,2010-03-11 13:30:00+00:00,-1.32,2010,1,3,Thursday
-111B,USD,2010-03-11 10:30:00,-107B,accurate,Low,Natural Gas Storage,-116B,accurate,11,2010-03-11 15:30:00+00:00,3.74,2010,1,3,Thursday
0.8%,USD,2010-03-12 08:30:00,0.1%,better,High,Core Retail Sales m/m,0.5%,worse,11,2010-03-12 13:30:00+00:00,-700.0,2010,1,3,Friday
0.3%,USD,2010-03-12 08:30:00,-0.1%,better,High,Retail Sales m/m,0.1%,worse,11,2010-03-12 13:30:00+00:00,-400.0,2010,1,3,Friday
72.5,USD,2010-03-12 09:55:00,74.0,worse,High,Prelim UoM Consumer Sentiment,73.6,accurate,11,2010-03-12 14:55:00+00:00,2.03,2010,1,3,Friday
0.0%,USD,2010-03-12 10:00:00,0.2%,better,Medium,Business Inventories m/m,-0.3%,better,11,2010-03-12 15:00:00+00:00,100.0,2010,1,3,Friday
0.0%,USD,2010-03-01 08:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.1%,accurate,10,2010-03-01 13:30:00+00:00,100.0,2010,1,3,Monday
0.5%,USD,2010-03-01 08:30:00,0.4%,better,Medium,Personal Spending m/m,0.3%,better,10,2010-03-01 13:30:00+00:00,-25.0,2010,1,3,Monday
0.1%,USD,2010-03-01 08:30:00,0.5%,worse,Low,Personal Income m/m,0.3%,worse,10,2010-03-01 13:30:00+00:00,80.0,2010,1,3,Monday
56.5,USD,2010-03-01 10:00:00,57.7,worse,High,ISM Manufacturing PMI,58.4,accurate,10,2010-03-01 15:00:00+00:00,2.08,2010,1,3,Monday
