datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_outlier_class,forecast_error_diff_deviation,previous_error_diff_outlier_class,previous_error_diff_deviation,total_error_diff_outlier_class,total_error_diff_deviation
2008-07-01 14:00:00+00:00,91.5,USD,2008-07-01 10:00:00,87.1,better,Low,ISM Manufacturing Prices,87.0,accurate,27,4.4,2008,3,7,1,67,-12,50,-7,50,-21,50,-12,51,-3,89,40,89,28,89,23,89,14,15774,15785,15771,15778,15780,15736,15743,44,-35,-35,15756,15736,15749,20,-29,7,15784,15741,15778,43,0,31,15786,15767,15769,19,-9,-9,15771,15760,15767,11,-11,-2,15771,15759,15764,12,-14,-7,87.0,0.0,4.4,0,1.25,0,0.0,0,1.25
2008-08-01 14:00:00+00:00,88.5,USD,2008-08-01 10:00:00,88.0,better,Low,ISM Manufacturing Prices,91.5,accurate,31,0.5,2008,3,8,4,52,26,46,13,46,-5,46,9,46,1,46,4,46,-3,46,-7,46,-1,15559,15564,15552,15563,15578,15543,15573,35,10,11,15589,15568,15581,21,18,8,15583,15567,15573,16,10,-8,15574,15563,15571,11,8,-2,15582,15568,15575,14,12,5,15577,15552,15565,25,2,-10,91.5,0.0,0.5,0,0.17,0,0.0,0,0.17
2008-09-02 14:00:00+00:00,77.0,USD,2008-09-02 10:00:00,82.0,worse,Low,ISM Manufacturing Prices,88.5,accurate,36,-5.0,2008,3,9,1,42,22,39,32,39,32,48,35,48,24,48,22,48,27,48,31,48,27,14496,14502,14492,14497,14513,14491,14510,22,13,13,14530,14508,14529,22,32,17,14530,14521,14528,9,31,4,14529,14527,14529,2,32,2,14529,14527,14529,2,32,1,14529,14527,14528,2,31,-1,88.5,0.0,-5.0,1,-1.54,0,0.0,1,-1.54
2008-10-01 14:00:00+00:00,53.5,USD,2008-10-01 10:00:00,73.0,worse,Low,ISM Manufacturing Prices,77.0,accurate,40,-19.5,2008,4,10,2,63,5,47,-28,62,-25,72,10,89,31,90,19,94,22,94,26,114,55,14024,14028,14021,14025,14039,14011,14015,28,-10,-10,14017,14001,14002,16,-23,-13,14022,14002,14019,20,-6,17,14027,14015,14020,12,-5,1,14020,13996,13997,24,-28,-23,14008,13992,14003,16,-22,6,77.0,0.0,-19.5,3,-5.63,0,0.0,3,-5.63
2008-11-03 15:00:00+00:00,37.0,USD,2008-11-03 10:00:00,49.0,worse,Low,ISM Manufacturing Prices,53.5,accurate,45,-12.0,2008,4,11,0,71,22,38,-24,41,-19,87,-62,87,-61,142,-124,142,-127,142,-118,161,-143,12778,12780,12772,12775,12783,12749,12754,34,-21,-22,12761,12745,12756,16,-19,2,12769,12751,12768,18,-7,12,12772,12763,12771,9,-4,3,12777,12751,12751,26,-24,-20,12764,12745,12756,19,-19,4,53.5,0.0,-12.0,2,-3.47,0,0.0,2,-3.47
2008-12-01 15:00:00+00:00,25.5,USD,2008-12-01 10:00:00,33.0,worse,Low,ISM Manufacturing Prices,37.0,accurate,49,-7.5,2008,4,12,0,45,23,26,9,61,-30,61,-4,61,5,68,-6,68,-2,68,9,79,22,12623,12630,12618,12627,12650,12624,12646,26,19,18,12646,12631,12643,15,16,-3,12647,12627,12633,20,6,-10,12638,12627,12632,11,5,-1,12639,12628,12637,11,10,5,12638,12624,12627,14,0,-10,37.0,0.0,-7.5,1,-2.24,0,0.0,1,-2.24
2009-01-02 15:00:00+00:00,18.0,USD,2009-01-02 10:00:00,20.5,worse,Low,ISM Manufacturing Prices,25.5,accurate,1,-2.5,2009,1,1,4,51,16,73,69,73,51,73,23,73,37,86,-9,101,-10,129,-40,144,-66,13909,13919,13908,13914,13946,13913,13942,33,28,29,13949,13935,13943,14,29,1,13958,13942,13958,16,44,15,13973,13943,13970,30,56,12,13986,13968,13982,18,68,12,13984,13967,13971,17,57,-11,25.5,0.0,-2.5,1,-0.66,0,0.0,1,-0.66
2009-02-02 15:00:00+00:00,29.0,USD,2009-02-02 10:00:00,18.0,better,Low,ISM Manufacturing Prices,18.0,accurate,6,11.0,2009,1,2,0,49,18,67,42,67,10,67,18,67,30,67,37,113,85,113,70,113,66,12783,12789,12781,12789,12806,12786,12794,20,5,5,12833,12785,12826,48,37,32,12840,12822,12828,18,39,1,12848,12828,12840,20,51,12,12852,12830,12831,22,42,-10,12831,12819,12821,12,32,-10,18.0,0.0,11.0,1,3.19,0,0.0,1,3.19
2009-03-02 15:00:00+00:00,29.0,USD,2009-03-02 10:00:00,35.5,worse,Low,ISM Manufacturing Prices,29.0,accurate,10,-6.5,2009,1,3,0,33,-12,46,11,46,-8,56,-5,65,-30,65,-2,65,-13,65,-20,65,-7,12599,12602,12591,12596,12624,12596,12622,28,26,26,12626,12612,12617,14,21,-4,12623,12594,12597,29,1,-20,12597,12580,12592,17,-4,-5,12609,12588,12607,21,11,15,12616,12601,12602,15,6,-5,29.0,0.0,-6.5,1,-0.96,0,0.0,1,-0.96
2009-04-01 14:00:00+00:00,31.0,USD,2009-04-01 10:00:00,32.4,worse,Low,ISM Manufacturing Prices,29.0,accurate,14,-1.4,2009,2,4,2,49,-27,24,8,52,-7,60,-30,68,-29,68,-33,68,-35,68,-32,75,-45,13250,13259,13249,13249,13264,13249,13262,15,13,13,13265,13252,13264,13,15,1,13269,13252,13256,17,7,-8,13265,13251,13263,14,14,7,13272,13257,13257,15,8,-5,13257,13248,13251,9,2,-6,29.0,0.0,-1.4,0,-0.19,0,0.0,0,-0.19
2009-05-01 14:00:00+00:00,32.0,USD,2009-05-01 10:00:00,33.5,worse,Low,ISM Manufacturing Prices,31.0,accurate,18,-1.5,2009,2,5,4,40,15,36,-15,36,-6,36,5,36,-9,36,4,36,-3,36,-5,36,-7,13271,13279,13267,13268,13277,13258,13271,19,3,3,13274,13260,13260,14,-8,-11,13270,13251,13264,19,-4,6,13268,13241,13245,27,-23,-20,13254,13243,13253,11,-15,7,13257,13248,13255,9,-13,2,31.0,0.0,-1.5,0,-0.2,0,0.0,0,-0.2
2009-06-01 14:00:00+00:00,43.5,USD,2009-06-01 10:00:00,35.2,better,Low,ISM Manufacturing Prices,32.0,accurate,23,8.3,2009,2,6,0,54,11,68,-10,70,-19,76,-16,76,-10,76,-9,76,-7,76,0,78,19,14216,14216,14193,14198,14224,14197,14214,27,16,17,14217,14182,14182,35,-16,-32,14197,14181,14196,16,-2,13,14201,14188,14196,13,-2,0,14200,14186,14187,14,-11,-9,14187,14156,14156,31,-42,-31,32.0,0.0,8.3,1,1.26,0,0.0,1,1.26
2009-07-01 14:00:00+00:00,50.0,USD,2009-07-01 10:00:00,46.8,better,Low,ISM Manufacturing Prices,43.5,accurate,27,3.2,2009,3,7,2,51,16,31,14,37,-5,37,-2,65,-11,80,27,80,30,80,32,80,24,14157,14162,14144,14145,14154,14131,14142,23,-3,0,14151,14136,14144,15,-1,4,14149,14136,14136,13,-9,-9,14154,14135,14150,19,5,12,14162,14149,14156,13,11,5,14159,14148,14153,11,8,-3,43.5,0.0,3.2,0,0.43,0,0.0,0,0.43
2009-08-03 14:00:00+00:00,55.0,USD,2009-08-03 10:00:00,51.0,better,Low,ISM Manufacturing Prices,50.0,accurate,32,4.0,2009,3,8,0,51,8,91,68,102,92,104,91,104,78,121,88,121,85,121,80,121,99,14317,14328,14315,14324,14358,14323,14358,35,34,33,14374,14353,14362,21,38,3,14380,14357,14378,23,54,16,14399,14379,14388,20,64,7,14401,14380,14393,21,69,6,14414,14384,14405,30,81,12,50.0,0.0,4.0,0,0.72,0,0.0,0,0.72
2009-09-01 14:00:00+00:00,65.0,USD,2009-09-01 10:00:00,57.3,better,Low,ISM Manufacturing Prices,55.0,accurate,36,7.7,2009,3,9,1,50,23,35,-7,45,-19,109,-61,122,-79,131,-101,131,-90,169,-132,169,-119,14320,14327,14317,14323,14335,14314,14321,21,-2,-3,14343,14320,14333,23,10,13,14334,14319,14320,15,-3,-13,14325,14311,14313,14,-10,-5,14318,14308,14317,10,-6,4,14328,14315,14326,13,3,9,55.0,0.0,7.7,1,1.87,0,0.0,1,1.87
2009-10-01 14:00:00+00:00,63.5,USD,2009-10-01 10:00:00,66.1,worse,Low,ISM Manufacturing Prices,65.0,accurate,40,-2.6,2009,4,10,3,26,5,36,-18,45,-3,58,-25,64,-34,66,-24,66,-19,66,-36,66,-32,14561,14571,14559,14565,14575,14555,14561,20,-4,-6,14567,14548,14551,19,-14,-9,14559,14548,14555,11,-10,3,14558,14539,14545,19,-20,-10,14550,14540,14548,10,-17,4,14552,14544,14546,8,-19,-3,65.0,0.0,-2.6,1,-0.66,0,0.0,1,-0.66
2009-11-02 15:00:00+00:00,65.0,USD,2009-11-02 10:00:00,64.1,better,Low,ISM Manufacturing Prices,63.5,accurate,45,0.9,2009,4,11,0,76,34,61,52,67,43,67,43,67,46,67,33,83,-5,92,-4,114,-39,14768,14779,14766,14777,14819,14778,14814,41,37,34,14819,14807,14809,12,32,-5,14817,14807,14815,10,38,5,14834,14813,14834,21,57,19,14839,14828,14831,11,54,-4,14839,14827,14835,12,58,3,63.5,0.0,0.9,0,0.21,0,0.0,0,0.21
2009-12-01 15:00:00+00:00,55.0,USD,2009-12-01 10:00:00,65.1,worse,Low,ISM Manufacturing Prices,65.0,accurate,49,-10.1,2009,4,12,1,30,4,21,9,28,5,47,28,47,18,47,24,47,17,47,24,47,30,15082,15091,15079,15084,15090,15073,15087,17,3,7,15090,15075,15080,15,-4,-7,15087,15072,15083,15,-1,2,15086,15076,15085,10,1,3,15090,15078,15090,12,6,5,15093,15081,15088,12,4,-1,65.0,0.0,-10.1,1,-2.65,0,0.0,1,-2.65
2010-01-04 15:00:00+00:00,61.5,USD,2010-01-04 10:00:00,57.7,better,Low,ISM Manufacturing Prices,55.0,accurate,2,3.8,2010,1,1,0,37,-15,36,-12,55,22,55,0,55,-2,55,-8,55,-7,55,-4,55,-9,14423,14431,14420,14425,14430,14412,14423,18,-2,1,14437,14416,14434,21,9,11,14436,14421,14421,15,-4,-12,14425,14401,14405,24,-20,-16,14413,14401,14409,12,-16,2,14421,14408,14418,13,-7,8,55.0,0.0,3.8,0,0.56,0,0.0,0,0.56
2010-02-01 15:00:00+00:00,70.0,USD,2010-02-01 10:00:00,63.0,better,Low,ISM Manufacturing Prices,61.5,accurate,6,7.0,2010,1,2,0,37,8,29,-2,31,-20,31,-10,31,-18,31,-13,31,-6,32,0,33,-9,13921,13924,13918,13922,13922,13896,13902,26,-20,-19,13907,13893,13905,14,-17,3,13911,13900,13909,11,-13,5,13917,13906,13911,11,-11,1,13922,13907,13917,15,-5,6,13919,13906,13908,13,-14,-11,61.5,0.0,7.0,1,1.03,0,0.0,1,1.03
2010-03-01 15:00:00+00:00,67.0,USD,2010-03-01 10:00:00,68.4,worse,Low,ISM Manufacturing Prices,70.0,accurate,10,-1.4,2010,1,3,0,43,-35,71,-12,76,-25,76,-5,76,6,76,14,77,23,84,31,101,49,13518,13523,13505,13505,13525,13504,13520,21,15,14,13531,13519,13527,12,22,7,13535,13520,13527,15,22,-1,13531,13518,13520,13,15,-6,13522,13487,13494,35,-11,-25,13497,13464,13470,33,-35,-24,70.0,0.0,-1.4,0,-0.21,0,0.0,0,-0.21
2010-04-01 14:00:00+00:00,75.0,USD,2010-04-01 10:00:00,67.2,better,Low,ISM Manufacturing Prices,67.0,accurate,14,7.8,2010,2,4,3,38,23,28,-14,56,20,74,28,99,67,99,54,99,55,99,56,99,50,13511,13521,13510,13514,13516,13488,13504,28,-10,-12,13509,13493,13500,16,-14,-5,13515,13495,13512,20,-2,12,13516,13504,13508,12,-6,-4,13509,13499,13501,10,-13,-6,13505,13495,13503,10,-11,1,67.0,0.0,7.8,1,1.2,0,0.0,1,1.2
2010-05-03 14:00:00+00:00,78.0,USD,2010-05-03 10:00:00,73.4,better,Low,ISM Manufacturing Prices,75.0,accurate,19,4.6,2010,2,5,0,23,-3,28,-10,68,-58,76,-46,81,-54,81,-33,81,-37,81,-44,81,-37,13230,13232,13225,13229,13231,13217,13225,14,-4,-2,13230,13219,13225,11,-4,-1,13231,13222,13228,9,-1,4,13231,13221,13224,10,-5,-5,13228,13216,13217,12,-12,-7,13218,13203,13208,15,-21,-9,75.0,0.0,4.6,0,0.62,0,0.0,0,0.62
2010-06-01 14:00:00+00:00,77.5,USD,2010-06-01 10:00:00,73.5,better,Low,ISM Manufacturing Prices,78.0,accurate,23,4.0,2010,2,6,1,64,34,127,64,140,68,140,68,140,49,140,58,140,61,140,74,140,77,12214,12220,12210,12217,12239,12212,12233,27,16,16,12244,12229,12237,15,20,5,12244,12230,12237,14,20,1,12252,12233,12251,19,34,15,12294,12250,12281,44,64,26,12339,12276,12320,63,103,39,78.0,0.0,4.0,0,1.11,0,0.0,0,1.11
2010-07-01 14:00:00+00:00,57.0,USD,2010-07-01 10:00:00,72.2,worse,Low,ISM Manufacturing Prices,77.5,accurate,27,-15.2,2010,3,7,3,67,31,33,13,59,29,66,47,72,46,72,26,72,22,72,54,72,64,12414,12423,12408,12417,12446,12413,12429,33,12,12,12433,12420,12429,13,12,-1,12433,12424,12426,9,9,-1,12434,12423,12429,11,12,1,12435,12426,12430,9,13,1,12437,12424,12436,13,19,6,77.5,0.0,-15.2,2,-4.21,0,0.0,2,-4.21
2010-08-02 14:00:00+00:00,57.5,USD,2010-08-02 10:00:00,55.2,better,Low,ISM Manufacturing Prices,57.0,accurate,32,2.3,2010,3,8,0,39,18,40,24,55,38,62,47,64,35,64,30,64,28,64,33,64,32,13135,13142,13132,13141,13144,13130,13133,14,-8,-7,13159,13131,13155,28,14,20,13167,13152,13163,15,22,5,13168,13157,13165,11,24,1,13170,13159,13163,11,22,-6,13169,13160,13167,9,26,3,57.0,0.0,2.3,0,0.63,0,0.0,0,0.63
2010-09-01 14:00:00+00:00,61.5,USD,2010-09-01 10:00:00,55.5,better,Low,ISM Manufacturing Prices,57.5,accurate,36,6.0,2010,3,9,2,35,6,44,-24,44,-16,60,-43,60,-27,60,-35,64,-43,64,-40,64,-39,12834,12844,12829,12840,12853,12819,12822,34,-18,-18,12832,12816,12826,16,-14,0,12840,12822,12834,18,-6,8,12838,12822,12826,16,-14,-9,12828,12812,12815,16,-25,-11,12820,12809,12811,11,-29,-5,57.5,0.0,6.0,1,2.17,0,0.0,1,2.17
2010-10-01 14:00:00+00:00,70.5,USD,2010-10-01 10:00:00,59.6,better,Low,ISM Manufacturing Prices,61.5,accurate,40,10.9,2010,4,10,4,35,11,65,15,65,-5,65,12,65,9,65,2,65,3,65,17,65,17,13737,13747,13731,13742,13746,13712,13743,34,1,1,13765,13731,13754,34,12,14,13773,13753,13766,20,24,11,13777,13762,13772,15,30,6,13773,13756,13758,17,16,-15,13759,13747,13748,12,6,-9,61.5,0.0,10.9,1,5.03,0,0.0,1,5.03
2010-11-01 14:00:00+00:00,71.0,USD,2010-11-01 10:00:00,70.7,accurate,Low,ISM Manufacturing Prices,70.5,accurate,45,0.3,2010,4,11,0,49,-5,43,-35,43,-23,58,-49,64,-47,64,-36,64,-47,64,-34,64,-23,13936,13936,13923,13926,13926,13903,13912,23,-14,-13,13916,13901,13903,15,-23,-9,13903,13891,13901,12,-25,-1,13903,13890,13898,13,-28,-4,13899,13883,13891,16,-35,-7,13900,13885,13900,15,-26,10,70.5,0.0,0.3,0,0.07,0,0.0,0,0.07
2010-12-01 15:00:00+00:00,69.5,USD,2010-12-01 10:00:00,70.9,worse,Low,ISM Manufacturing Prices,71.0,accurate,49,-1.4,2010,4,12,2,32,-26,61,-22,68,-34,79,-38,130,28,130,28,130,50,130,17,130,12,13105,13107,13097,13097,13125,13097,13122,28,25,25,13127,13110,13111,17,14,-11,13111,13083,13083,28,-14,-27,13090,13078,13085,12,-12,1,13086,13066,13075,20,-22,-10,13078,13067,13068,11,-29,-7,71.0,0.0,-1.4,0,-0.31,0,0.0,0,-0.31
2011-01-03 15:00:00+00:00,72.5,USD,2011-01-03 10:00:00,71.2,better,Low,ISM Manufacturing Prices,69.5,accurate,1,1.3,2011,1,1,0,36,-28,23,5,58,26,90,74,90,56,90,66,90,72,90,73,90,67,13316,13317,13311,13312,13323,13308,13310,15,-2,-2,13314,13305,13313,9,1,3,13320,13310,13320,10,8,7,13328,13319,13322,9,10,2,13324,13314,13316,10,4,-6,13321,13316,13318,5,6,1,69.5,0.0,1.3,0,0.26,0,0.0,0,0.26
2011-02-01 15:00:00+00:00,81.5,USD,2011-02-01 10:00:00,73.6,better,Low,ISM Manufacturing Prices,72.5,accurate,5,7.9,2011,1,2,1,31,18,47,2,67,26,75,27,75,36,97,58,107,69,108,74,108,69,13754,13761,13753,13758,13759,13738,13739,21,-19,-20,13749,13728,13735,21,-23,-4,13747,13734,13744,13,-14,9,13757,13744,13751,13,-7,6,13762,13747,13761,15,3,10,13775,13756,13764,19,6,3,72.5,0.0,7.9,1,1.58,0,0.0,1,1.58
2011-03-01 15:00:00+00:00,82.0,USD,2011-03-01 10:00:00,82.7,worse,Low,ISM Manufacturing Prices,81.5,accurate,9,-0.7,2011,1,3,1,43,14,55,-20,55,-10,55,-13,55,-29,55,-28,55,-37,55,-31,55,-35,13841,13842,13836,13837,13851,13818,13819,33,-18,-18,13818,13796,13813,22,-24,-5,13813,13800,13811,13,-26,-2,13817,13805,13810,12,-27,-1,13820,13810,13817,10,-20,7,13818,13806,13809,12,-28,-8,81.5,0.0,-0.7,0,-0.13,0,0.0,0,-0.13
2011-04-01 14:00:00+00:00,85.0,USD,2011-04-01 10:00:00,83.1,better,Low,ISM Manufacturing Prices,82.0,accurate,13,1.9,2011,2,4,4,54,-36,57,50,86,79,125,110,152,150,152,133,154,137,162,155,162,154,14072,14074,14062,14063,14091,14063,14087,28,24,24,14106,14083,14102,23,39,15,14110,14096,14097,14,34,-6,14099,14080,14090,19,27,-7,14114,14089,14113,25,50,23,14120,14109,14113,11,50,0,82.0,0.0,1.9,0,0.51,0,0.0,0,0.51
2011-05-02 14:00:00+00:00,85.5,USD,2011-05-02 10:00:00,83.3,better,Low,ISM Manufacturing Prices,85.0,accurate,18,2.2,2011,2,5,0,29,-13,42,30,57,42,67,60,67,41,67,32,67,42,67,37,67,30,14845,14847,14836,14837,14857,14835,14852,22,15,15,14869,14848,14868,21,31,16,14869,14858,14859,11,22,-8,14866,14858,14865,8,28,6,14870,14865,14867,5,30,2,14877,14864,14876,13,39,9,85.0,0.0,2.2,0,0.6,0,0.0,0,0.6
2011-06-01 14:00:00+00:00,76.5,USD,2011-06-01 10:00:00,81.9,worse,Low,ISM Manufacturing Prices,85.5,accurate,22,-5.4,2011,2,6,2,33,11,35,16,44,16,55,32,55,19,58,0,67,-5,87,-26,87,-17,14410,14415,14407,14409,14418,14403,14409,15,0,-1,14438,14405,14429,33,20,20,14432,14408,14415,24,6,-14,14423,14413,14420,10,11,5,14430,14417,14426,13,17,6,14434,14421,14432,13,23,6,85.5,0.0,-5.4,1,-1.68,0,0.0,1,-1.68
2011-07-01 14:00:00+00:00,68.0,USD,2011-07-01 10:00:00,72.3,worse,Low,ISM Manufacturing Prices,76.5,accurate,26,-4.3,2011,3,7,4,32,-16,60,18,75,23,81,49,86,32,86,41,86,39,86,42,86,43,14465,14472,14464,14468,14476,14454,14457,22,-11,-11,14457,14438,14448,19,-20,-8,14463,14446,14460,17,-8,12,14471,14459,14471,12,3,11,14491,14471,14486,20,18,15,14498,14484,14493,14,25,7,76.5,0.0,-4.3,1,-0.89,0,0.0,1,-0.89
2011-08-01 14:00:00+00:00,59.0,USD,2011-08-01 10:00:00,64.4,worse,Low,ISM Manufacturing Prices,68.0,accurate,31,-5.4,2011,3,8,0,125,-65,73,-54,137,-113,144,-123,150,-124,150,-131,150,-107,150,-100,150,-89,14337,14340,14331,14336,14336,14279,14283,57,-53,-53,14296,14274,14280,22,-56,-3,14284,14264,14284,20,-52,4,14290,14263,14290,27,-46,6,14294,14281,14282,13,-54,-8,14289,14275,14275,14,-61,-7,68.0,0.0,-5.4,1,-1.55,0,0.0,1,-1.55
2011-09-01 14:00:00+00:00,55.5,USD,2011-09-01 10:00:00,55.1,better,Low,ISM Manufacturing Prices,59.0,accurate,35,0.4,2011,3,9,3,33,-4,85,-43,89,-46,89,-33,89,-14,89,-5,89,-1,89,-10,89,-11,14284,14290,14282,14290,14315,14289,14299,26,9,9,14301,14280,14280,21,-10,-19,14282,14236,14238,46,-52,-42,14249,14230,14237,19,-53,-1,14252,14237,14247,15,-43,10,14248,14241,14247,7,-43,0,59.0,0.0,0.4,0,0.1,0,0.0,0,0.1
2011-10-03 14:00:00+00:00,56.0,USD,2011-10-03 10:00:00,54.3,better,Low,ISM Manufacturing Prices,55.5,accurate,40,1.7,2011,4,10,0,29,8,39,19,82,-27,113,-51,113,-40,113,-49,113,-50,113,-48,118,-76,13310,13318,13308,13315,13335,13315,13329,20,14,14,13345,13317,13345,28,30,16,13354,13340,13347,14,32,2,13351,13332,13333,19,18,-14,13343,13328,13334,15,19,1,13338,13323,13330,15,15,-4,55.5,0.0,1.7,0,0.48,0,0.0,0,0.48
2011-11-01 14:00:00+00:00,41.0,USD,2011-11-01 10:00:00,55.1,worse,Low,ISM Manufacturing Prices,56.0,accurate,44,-14.1,2011,4,11,1,46,36,42,7,59,17,59,7,59,2,59,24,70,27,87,22,123,87,13654,13663,13645,13658,13659,13645,13656,14,-2,-2,13657,13641,13650,16,-8,-6,13673,13646,13668,27,10,18,13672,13664,13668,8,10,0,13668,13658,13665,10,7,-3,13683,13664,13679,19,21,14,56.0,0.0,-14.1,2,-4.16,0,0.0,2,-4.16
2011-12-01 15:00:00+00:00,45.0,USD,2011-12-01 10:00:00,45.2,accurate,Low,ISM Manufacturing Prices,41.0,accurate,48,-0.2,2011,4,12,3,42,-1,34,12,55,-20,55,-20,60,-2,60,-8,68,-17,70,-15,70,-24,13485,13489,13483,13484,13508,13479,13505,29,21,21,13513,13497,13506,16,22,1,13509,13491,13491,18,7,-16,13497,13489,13494,8,10,3,13497,13489,13496,8,12,2,13510,13496,13502,14,18,6,41.0,0.0,-0.2,0,-0.06,0,0.0,0,-0.06
2012-01-03 15:00:00+00:00,47.5,USD,2012-01-03 10:00:00,47.6,accurate,Low,ISM Manufacturing Prices,45.0,accurate,1,-0.1,2012,1,1,1,20,4,36,22,36,14,37,19,37,22,37,19,37,18,37,20,45,38,13030,13035,13029,13035,13046,13031,13043,15,8,8,13051,13043,13048,8,13,5,13052,13044,13049,8,14,1,13061,13049,13055,12,20,6,13067,13054,13057,13,22,2,13062,13051,13052,11,17,-5,45.0,0.0,-0.1,0,-0.04,0,0.0,0,-0.04
2012-02-01 15:00:00+00:00,55.5,USD,2012-02-01 10:00:00,49.5,better,Low,ISM Manufacturing Prices,47.5,accurate,5,6.0,2012,1,2,2,31,-6,43,11,43,23,61,21,61,36,61,32,61,19,61,23,61,-2,13170,13173,13168,13168,13171,13156,13166,15,-2,-1,13196,13166,13196,30,28,30,13199,13188,13193,11,25,-3,13196,13174,13174,22,6,-20,13179,13169,13178,10,10,4,13182,13164,13168,18,0,-10,47.5,0.0,6.0,1,7.93,0,0.0,1,7.93
2012-03-01 15:00:00+00:00,61.5,USD,2012-03-01 10:00:00,57.6,better,Low,ISM Manufacturing Prices,55.5,accurate,9,3.9,2012,1,3,3,27,5,40,26,40,15,40,15,40,11,40,10,40,6,40,3,40,5,13313,13314,13306,13307,13307,13297,13307,10,0,0,13321,13307,13321,14,14,14,13333,13321,13325,12,18,4,13336,13322,13333,14,26,8,13334,13325,13333,9,26,0,13337,13326,13326,11,19,-7,55.5,0.0,3.9,0,1.5,0,0.0,0,1.5
2012-04-02 14:00:00+00:00,61.0,USD,2012-04-02 10:00:00,63.2,worse,Low,ISM Manufacturing Prices,61.5,accurate,14,-2.2,2012,2,4,0,20,0,18,1,18,7,31,19,42,33,51,32,53,38,53,28,53,33,13295,13296,13291,13292,13298,13285,13297,13,5,5,13302,13295,13297,7,5,0,13299,13296,13297,3,5,0,13303,13296,13302,7,10,5,13302,13292,13293,10,1,-9,13298,13293,13296,5,4,3,61.5,0.0,-2.2,1,-0.78,0,0.0,1,-0.78
2012-05-01 14:00:00+00:00,61.0,USD,2012-05-01 10:00:00,59.1,better,Low,ISM Manufacturing Prices,61.0,accurate,18,1.9,2012,2,5,1,42,8,69,-56,74,-53,74,-51,74,-48,74,-52,74,-53,74,-57,74,-55,13265,13283,13265,13276,13278,13241,13243,37,-33,-32,13246,13228,13231,18,-45,-12,13231,13220,13224,11,-52,-7,13224,13215,13224,9,-52,0,13224,13213,13219,11,-57,-4,13221,13209,13211,12,-65,-8,61.0,0.0,1.9,0,0.57,0,0.0,0,0.57
2012-06-01 14:00:00+00:00,47.5,USD,2012-06-01 10:00:00,57.1,worse,Low,ISM Manufacturing Prices,61.0,accurate,22,-9.6,2012,2,6,4,106,54,46,-7,66,-24,66,-22,66,7,66,6,66,-12,66,-5,66,-3,12405,12407,12392,12400,12423,12399,12419,24,19,19,12426,12415,12422,11,22,2,12427,12409,12411,18,11,-11,12415,12396,12400,19,0,-11,12401,12381,12393,20,-7,-7,12394,12384,12386,10,-14,-7,61.0,0.0,-9.6,1,-2.98,0,0.0,1,-2.98
2012-07-02 14:00:00+00:00,37.0,USD,2012-07-02 10:00:00,45.8,worse,Low,ISM Manufacturing Prices,47.5,accurate,27,-8.8,2012,3,7,0,11,-5,34,-16,36,-8,36,-19,36,-15,36,-12,36,-11,36,-10,36,-20,12600,12600,12597,12598,12604,12593,12594,11,-4,-4,12596,12582,12585,14,-13,-9,12592,12585,12586,7,-12,0,12589,12582,12582,7,-16,-5,12588,12581,12582,7,-16,0,12583,12570,12571,13,-27,-11,47.5,0.0,-8.8,1,-1.43,0,0.0,1,-1.43
2012-08-01 14:00:00+00:00,39.5,USD,2012-08-01 10:00:00,39.3,accurate,Low,ISM Manufacturing Prices,37.0,accurate,31,0.2,2012,3,8,2,17,0,32,-12,32,-9,32,-15,32,-10,32,-14,32,-18,32,-10,32,-6,12317,12318,12309,12311,12325,12311,12323,14,12,11,12323,12311,12313,12,2,-10,12314,12303,12305,11,-6,-8,12305,12293,12296,12,-15,-9,12301,12294,12300,7,-11,4,12301,12299,12301,2,-10,1,37.0,0.0,0.2,0,0.03,0,0.0,0,0.03
