actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
48.6,USD,2009-05-12 10:00:00,51.1,worse,Low,IBD/TIPP Economic Optimism,49.1,accurate,20,2009-05-12 14:00:00+00:00,4.89,2009,2,5,Tuesday
-20.9B,USD,2009-05-12 14:00:00,-21.2B,accurate,Medium,Federal Budget Balance,-192.3B,accurate,20,2009-05-12 18:00:00+00:00,-1.42,2009,2,5,Tuesday
-0.5%,USD,2009-05-13 08:30:00,0.1%,worse,High,Core Retail Sales m/m,-1.2%,worse,20,2009-05-13 12:30:00+00:00,600.0,2009,2,5,Wednesday
-0.4%,USD,2009-05-13 08:30:00,0.0%,worse,High,Retail Sales m/m,-1.3%,worse,20,2009-05-13 12:30:00+00:00,-400.0,2009,2,5,Wednesday
1.6%,USD,2009-05-13 08:30:00,0.5%,better,Medium,Import Prices m/m,0.2%,worse,20,2009-05-13 12:30:00+00:00,-220.0,2009,2,5,Wednesday
-1.0%,USD,2009-05-13 10:00:00,-1.1%,worse,Medium,Business Inventories m/m,-1.4%,better,20,2009-05-13 14:00:00+00:00,-9.09,2009,2,5,Wednesday
-4.7M,USD,2009-05-13 10:30:00,1.1M,accurate,Medium,Crude Oil Inventories,0.6M,accurate,20,2009-05-13 14:30:00+00:00,527.27,2009,2,5,Wednesday
0.3%,USD,2009-05-14 08:30:00,0.2%,better,High,PPI m/m,-1.2%,accurate,20,2009-05-14 12:30:00+00:00,-50.0,2009,2,5,Thursday
637K,USD,2009-05-14 08:30:00,608K,worse,High,Unemployment Claims,605K,accurate,20,2009-05-14 12:30:00+00:00,-4.77,2009,2,5,Thursday
0.1%,USD,2009-05-14 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.0%,accurate,20,2009-05-14 12:30:00+00:00,0.0,2009,2,5,Thursday
95B,USD,2009-05-14 10:30:00,100B,accurate,Low,Natural Gas Storage,95B,accurate,20,2009-05-14 14:30:00+00:00,5.0,2009,2,5,Thursday
0.3%,USD,2009-05-15 08:30:00,0.1%,better,High,Core CPI m/m,0.2%,accurate,20,2009-05-15 12:30:00+00:00,-200.0,2009,2,5,Friday
0.0%,USD,2009-05-15 08:30:00,0.0%,accurate,Medium,CPI m/m,-0.1%,accurate,20,2009-05-15 12:30:00+00:00,0.0,2009,2,5,Friday
-4.6,USD,2009-05-15 08:30:00,-12.1,better,Medium,Empire State Manufacturing Index,-14.7,accurate,20,2009-05-15 12:30:00+00:00,-61.98,2009,2,5,Friday
55.8B,USD,2009-05-15 09:00:00,33.3B,better,High,TIC Long-Term Purchases,22.0B,accurate,20,2009-05-15 13:00:00+00:00,-67.57,2009,2,5,Friday
69.1%,USD,2009-05-15 09:15:00,68.9%,better,Medium,Capacity Utilization Rate,69.4%,accurate,20,2009-05-15 13:15:00+00:00,-0.29,2009,2,5,Friday
-0.5%,USD,2009-05-15 09:15:00,-0.5%,accurate,Medium,Industrial Production m/m,-1.7%,worse,20,2009-05-15 13:15:00+00:00,0.0,2009,2,5,Friday
67.9,USD,2009-05-15 09:55:00,66.9,better,Medium,Prelim UoM Consumer Sentiment,65.1,better,20,2009-05-15 13:55:00+00:00,-1.49,2009,2,5,Friday
3.2%,USD,2009-05-04 10:00:00,0.1%,better,High,Pending Home Sales m/m,2.0%,accurate,19,2009-05-04 14:00:00+00:00,-3100.0,2009,2,5,Monday
0.3%,USD,2009-05-04 10:00:00,-1.4%,better,Low,Construction Spending m/m,-1.0%,accurate,19,2009-05-04 14:00:00+00:00,-121.43,2009,2,5,Monday
43.7,USD,2009-05-05 10:00:00,42.5,better,High,ISM Non-Manufacturing PMI,40.8,accurate,19,2009-05-05 14:00:00+00:00,-2.82,2009,2,5,Tuesday
-491K,USD,2009-05-06 08:15:00,-644K,better,High,ADP Non-Farm Employment Change,-708K,better,19,2009-05-06 12:15:00+00:00,-23.76,2009,2,5,Wednesday
0.6M,USD,2009-05-06 10:30:00,2.4M,accurate,Medium,Crude Oil Inventories,4.1M,accurate,19,2009-05-06 14:30:00+00:00,75.0,2009,2,5,Wednesday
601K,USD,2009-05-07 08:30:00,639K,better,High,Unemployment Claims,635K,accurate,19,2009-05-07 12:30:00+00:00,5.95,2009,2,5,Thursday
0.8%,USD,2009-05-07 08:30:00,0.8%,accurate,Medium,Prelim Nonfarm Productivity q/q,-0.4%,better,19,2009-05-07 12:30:00+00:00,0.0,2009,2,5,Thursday
3.3%,USD,2009-05-07 08:30:00,2.6%,better,Medium,Prelim Unit Labor Costs q/q,5.7%,better,19,2009-05-07 12:30:00+00:00,-26.92,2009,2,5,Thursday
95B,USD,2009-05-07 10:30:00,94B,accurate,Low,Natural Gas Storage,82B,accurate,19,2009-05-07 14:30:00+00:00,-1.06,2009,2,5,Thursday
-11.1B,USD,2009-05-07 15:00:00,-4.2B,worse,Low,Consumer Credit m/m,-8.1B,worse,19,2009-05-07 19:00:00+00:00,164.29,2009,2,5,Thursday
-539K,USD,2009-05-08 08:30:00,-590K,better,High,Non-Farm Employment Change,-699K,worse,19,2009-05-08 12:30:00+00:00,-8.64,2009,2,5,Friday
8.9%,USD,2009-05-08 08:30:00,8.9%,accurate,High,Unemployment Rate,8.5%,accurate,19,2009-05-08 12:30:00+00:00,0.0,2009,2,5,Friday
0.1%,USD,2009-05-08 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,accurate,19,2009-05-08 12:30:00+00:00,50.0,2009,2,5,Friday
-1.6%,USD,2009-05-08 10:00:00,-1.1%,better,Low,Final Wholesale Inventories m/m,-1.7%,better,19,2009-05-08 14:00:00+00:00,45.45,2009,2,5,Friday
-18.6%,USD,2009-04-28 09:00:00,-18.9%,better,Low,S&P/CS Composite-20 HPI y/y,-19.0%,accurate,18,2009-04-28 13:00:00+00:00,-1.59,2009,2,4,Tuesday
-9,USD,2009-04-28 09:59:00,-18,better,Low,Richmond Manufacturing Index,-20,accurate,18,2009-04-28 14:00:00+00:00,-50.0,2009,2,4,Tuesday
39.2,USD,2009-04-28 10:00:00,29.6,better,High,CB Consumer Confidence,26.9,better,18,2009-04-28 14:00:00+00:00,-32.43,2009,2,4,Tuesday
-6.1%,USD,2009-04-29 08:30:00,-4.8%,worse,High,Advance GDP q/q,-6.3%,worse,18,2009-04-29 12:30:00+00:00,27.08,2009,2,4,Wednesday
2.9%,USD,2009-04-29 08:30:00,1.8%,better,Medium,Advance GDP Price Index q/q,0.5%,better,18,2009-04-29 12:30:00+00:00,-61.11,2009,2,4,Wednesday
4.1M,USD,2009-04-29 10:30:00,1.8M,accurate,Medium,Crude Oil Inventories,3.9M,accurate,18,2009-04-29 14:30:00+00:00,-127.78,2009,2,4,Wednesday
<0.25%,USD,2009-04-29 14:15:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,18,2009-04-29 18:15:00+00:00,0.0,2009,2,4,Wednesday
631K,USD,2009-04-30 08:30:00,639K,better,High,Unemployment Claims,645K,worse,18,2009-04-30 12:30:00+00:00,1.25,2009,2,4,Thursday
0.2%,USD,2009-04-30 08:30:00,0.2%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,18,2009-04-30 12:30:00+00:00,0.0,2009,2,4,Thursday
0.3%,USD,2009-04-30 08:30:00,0.5%,worse,Medium,Employment Cost Index q/q,0.5%,accurate,18,2009-04-30 12:30:00+00:00,40.0,2009,2,4,Thursday
-0.2%,USD,2009-04-30 08:30:00,-0.1%,worse,Medium,Personal Spending m/m,0.4%,better,18,2009-04-30 12:30:00+00:00,100.0,2009,2,4,Thursday
-0.3%,USD,2009-04-30 08:30:00,-0.2%,worse,Low,Personal Income m/m,-0.2%,accurate,18,2009-04-30 12:30:00+00:00,50.0,2009,2,4,Thursday
40.1,USD,2009-04-30 09:45:00,35.0,better,Medium,Chicago PMI,31.4,accurate,18,2009-04-30 13:45:00+00:00,-14.57,2009,2,4,Thursday
82B,USD,2009-04-30 10:30:00,82B,accurate,Low,Natural Gas Storage,46B,accurate,18,2009-04-30 14:30:00+00:00,0.0,2009,2,4,Thursday
65.1,USD,2009-05-01 09:55:00,61.7,better,Medium,Revised UoM Consumer Sentiment,61.9,accurate,18,2009-05-01 13:55:00+00:00,-5.51,2009,2,5,Friday
40.1,USD,2009-05-01 10:00:00,38.4,better,High,ISM Manufacturing PMI,36.3,accurate,18,2009-05-01 14:00:00+00:00,-4.43,2009,2,5,Friday
-0.9%,USD,2009-05-01 10:00:00,-0.7%,worse,Medium,Factory Orders m/m,0.7%,worse,18,2009-05-01 14:00:00+00:00,28.57,2009,2,5,Friday
32.0,USD,2009-05-01 10:00:00,33.5,worse,Low,ISM Manufacturing Prices,31.0,accurate,18,2009-05-01 14:00:00+00:00,4.48,2009,2,5,Friday
9.3M,USD,2009-05-01 01:00:00,9.7M,worse,Low,Total Vehicle Sales,9.9M,accurate,18,2009-05-01 05:00:00+00:00,4.12,2009,2,5,Friday
-0.3%,USD,2009-04-20 10:00:00,-0.2%,worse,Low,CB Leading Index m/m,-0.2%,better,17,2009-04-20 14:00:00+00:00,50.0,2009,2,4,Monday
0.7%,USD,2009-04-22 10:13:00,-0.7%,better,Low,HPI m/m,1.0%,worse,17,2009-04-22 14:15:00+00:00,-200.0,2009,2,4,Wednesday
3.9M,USD,2009-04-22 10:30:00,2.3M,accurate,Medium,Crude Oil Inventories,5.6M,accurate,17,2009-04-22 14:30:00+00:00,-69.57,2009,2,4,Wednesday
640K,USD,2009-04-23 08:30:00,635K,worse,High,Unemployment Claims,613K,accurate,17,2009-04-23 12:30:00+00:00,-0.79,2009,2,4,Thursday
4.57M,USD,2009-04-23 10:00:00,4.68M,worse,High,Existing Home Sales,4.71M,accurate,17,2009-04-23 14:00:00+00:00,2.35,2009,2,4,Thursday
46B,USD,2009-04-23 10:30:00,40B,accurate,Low,Natural Gas Storage,21B,accurate,17,2009-04-23 14:30:00+00:00,-15.0,2009,2,4,Thursday
-0.6%,USD,2009-04-24 08:30:00,-1.2%,better,High,Core Durable Goods Orders m/m,2.0%,worse,17,2009-04-24 12:30:00+00:00,-50.0,2009,2,4,Friday
-0.8%,USD,2009-04-24 08:30:00,-1.4%,better,Medium,Durable Goods Orders m/m,2.1%,worse,17,2009-04-24 12:30:00+00:00,-42.86,2009,2,4,Friday
356K,USD,2009-04-24 10:00:00,340K,better,High,New Home Sales,358K,better,17,2009-04-24 14:00:00+00:00,-4.71,2009,2,4,Friday
-0.9%,USD,2009-04-14 08:30:00,0.1%,worse,High,Core Retail Sales m/m,1.0%,better,16,2009-04-14 12:30:00+00:00,1000.0,2009,2,4,Tuesday
-1.2%,USD,2009-04-14 08:30:00,0.0%,worse,High,PPI m/m,0.1%,accurate,16,2009-04-14 12:30:00+00:00,-120.0,2009,2,4,Tuesday
-1.1%,USD,2009-04-14 08:30:00,0.3%,worse,High,Retail Sales m/m,0.3%,better,16,2009-04-14 12:30:00+00:00,466.67,2009,2,4,Tuesday
0.0%,USD,2009-04-14 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.2%,accurate,16,2009-04-14 12:30:00+00:00,100.0,2009,2,4,Tuesday
-1.3%,USD,2009-04-14 10:00:00,-1.2%,better,Medium,Business Inventories m/m,-1.3%,better,16,2009-04-14 14:00:00+00:00,8.33,2009,2,4,Tuesday
0.2%,USD,2009-04-15 08:30:00,0.1%,better,High,Core CPI m/m,0.2%,accurate,16,2009-04-15 12:30:00+00:00,-100.0,2009,2,4,Wednesday
-0.1%,USD,2009-04-15 08:30:00,0.1%,worse,Medium,CPI m/m,0.4%,accurate,16,2009-04-15 12:30:00+00:00,200.0,2009,2,4,Wednesday
-14.7,USD,2009-04-15 08:30:00,-35.0,better,Medium,Empire State Manufacturing Index,-38.2,accurate,16,2009-04-15 12:30:00+00:00,-58.0,2009,2,4,Wednesday
22.0B,USD,2009-04-15 09:00:00,17.0B,better,High,TIC Long-Term Purchases,-36.8B,better,16,2009-04-15 13:00:00+00:00,-29.41,2009,2,4,Wednesday
69.3%,USD,2009-04-15 09:15:00,69.7%,worse,Medium,Capacity Utilization Rate,70.3%,worse,16,2009-04-15 13:15:00+00:00,0.57,2009,2,4,Wednesday
-1.5%,USD,2009-04-15 09:15:00,-0.9%,worse,Medium,Industrial Production m/m,-1.5%,worse,16,2009-04-15 13:15:00+00:00,66.67,2009,2,4,Wednesday
5.6M,USD,2009-04-15 10:30:00,2.0M,accurate,Medium,Crude Oil Inventories,1.7M,accurate,16,2009-04-15 14:30:00+00:00,-180.0,2009,2,4,Wednesday
14,USD,2009-04-15 13:00:00,10,better,Low,NAHB Housing Market Index,9,accurate,16,2009-04-15 17:00:00+00:00,-40.0,2009,2,4,Wednesday
0.51M,USD,2009-04-16 08:30:00,0.55M,worse,High,Building Permits,0.56M,accurate,16,2009-04-16 12:30:00+00:00,7.27,2009,2,4,Thursday
610K,USD,2009-04-16 08:30:00,657K,better,High,Unemployment Claims,663K,worse,16,2009-04-16 12:30:00+00:00,7.15,2009,2,4,Thursday
0.51M,USD,2009-04-16 08:30:00,0.54M,worse,Medium,Housing Starts,0.57M,accurate,16,2009-04-16 12:30:00+00:00,5.56,2009,2,4,Thursday
-24.4,USD,2009-04-16 10:00:00,-31.8,better,Medium,Philly Fed Manufacturing Index,-35.0,accurate,16,2009-04-16 14:00:00+00:00,-23.27,2009,2,4,Thursday
21B,USD,2009-04-16 10:30:00,18B,accurate,Low,Natural Gas Storage,20B,accurate,16,2009-04-16 14:30:00+00:00,-16.67,2009,2,4,Thursday
61.9,USD,2009-04-17 09:55:00,58.4,better,Medium,Prelim UoM Consumer Sentiment,57.3,better,16,2009-04-17 13:55:00+00:00,-5.99,2009,2,4,Friday
49.1,USD,2009-04-07 10:00:00,45.1,better,Low,IBD/TIPP Economic Optimism,45.3,accurate,15,2009-04-07 14:00:00+00:00,-8.87,2009,2,4,Tuesday
-7.5B,USD,2009-04-07 15:00:00,-2.2B,worse,Low,Consumer Credit m/m,8.1B,better,15,2009-04-07 19:00:00+00:00,240.91,2009,2,4,Tuesday
-1.5%,USD,2009-04-08 10:00:00,-0.6%,better,Low,Final Wholesale Inventories m/m,-0.9%,better,15,2009-04-08 14:00:00+00:00,150.0,2009,2,4,Wednesday
1.7M,USD,2009-04-08 10:30:00,1.6M,accurate,Medium,Crude Oil Inventories,2.8M,accurate,15,2009-04-08 14:30:00+00:00,-6.25,2009,2,4,Wednesday
-26.0B,USD,2009-04-09 08:30:00,-36.6B,better,High,Trade Balance,-36.2B,accurate,15,2009-04-09 12:30:00+00:00,-28.96,2009,2,4,Thursday
654K,USD,2009-04-09 08:30:00,665K,better,High,Unemployment Claims,674K,worse,15,2009-04-09 12:30:00+00:00,1.65,2009,2,4,Thursday
0.5%,USD,2009-04-09 08:30:00,0.9%,worse,Medium,Import Prices m/m,-0.1%,accurate,15,2009-04-09 12:30:00+00:00,44.44,2009,2,4,Thursday
20B,USD,2009-04-09 10:30:00,12B,accurate,Low,Natural Gas Storage,0B,accurate,15,2009-04-09 14:30:00+00:00,-66.67,2009,2,4,Thursday
-192.3B,USD,2009-04-10 14:00:00,-156.3B,worse,Medium,Federal Budget Balance,-192.8B,accurate,15,2009-04-10 18:00:00+00:00,23.03,2009,2,4,Friday
-19.0%,USD,2009-03-31 09:00:00,-18.5%,worse,Low,S&P/CS Composite-20 HPI y/y,-18.6%,accurate,14,2009-03-31 13:00:00+00:00,2.7,2009,1,3,Tuesday
31.4,USD,2009-03-31 09:45:00,34.3,worse,Medium,Chicago PMI,34.2,accurate,14,2009-03-31 13:45:00+00:00,8.45,2009,1,3,Tuesday
26.0,USD,2009-03-31 10:00:00,27.8,worse,High,CB Consumer Confidence,25.3,accurate,14,2009-03-31 14:00:00+00:00,6.47,2009,1,3,Tuesday
-742K,USD,2009-04-01 08:15:00,-660K,worse,High,ADP Non-Farm Employment Change,-706K,worse,14,2009-04-01 12:15:00+00:00,12.42,2009,2,4,Wednesday
36.3,USD,2009-04-01 10:00:00,35.8,better,High,ISM Manufacturing PMI,35.8,accurate,14,2009-04-01 14:00:00+00:00,-1.4,2009,2,4,Wednesday
2.1%,USD,2009-04-01 10:00:00,0.2%,better,High,Pending Home Sales m/m,-7.7%,accurate,14,2009-04-01 14:00:00+00:00,-950.0,2009,2,4,Wednesday
-0.9%,USD,2009-04-01 10:00:00,-1.9%,better,Low,Construction Spending m/m,-3.5%,accurate,14,2009-04-01 14:00:00+00:00,-52.63,2009,2,4,Wednesday
31.0,USD,2009-04-01 10:00:00,32.4,worse,Low,ISM Manufacturing Prices,29.0,accurate,14,2009-04-01 14:00:00+00:00,4.32,2009,2,4,Wednesday
2.8M,USD,2009-04-01 10:30:00,3.1M,accurate,Medium,Crude Oil Inventories,3.3M,accurate,14,2009-04-01 14:30:00+00:00,9.68,2009,2,4,Wednesday
9.9M,USD,2009-04-01 01:00:00,9.3M,better,Low,Total Vehicle Sales,9.1M,accurate,14,2009-04-01 05:00:00+00:00,-6.45,2009,2,4,Wednesday
669K,USD,2009-04-02 08:30:00,649K,worse,High,Unemployment Claims,657K,worse,14,2009-04-02 12:30:00+00:00,-3.08,2009,2,4,Thursday
1.8%,USD,2009-04-02 10:00:00,1.5%,better,Medium,Factory Orders m/m,-3.5%,worse,14,2009-04-02 14:00:00+00:00,-20.0,2009,2,4,Thursday
0B,USD,2009-04-02 10:30:00,-1B,accurate,Low,Natural Gas Storage,3B,accurate,14,2009-04-02 14:30:00+00:00,-100.0,2009,2,4,Thursday
-663K,USD,2009-04-03 08:30:00,-659K,accurate,High,Non-Farm Employment Change,-651K,accurate,14,2009-04-03 12:30:00+00:00,0.61,2009,2,4,Friday
8.5%,USD,2009-04-03 08:30:00,8.5%,accurate,High,Unemployment Rate,8.1%,accurate,14,2009-04-03 12:30:00+00:00,0.0,2009,2,4,Friday
0.2%,USD,2009-04-03 08:30:00,0.2%,accurate,Medium,Average Hourly Earnings m/m,0.2%,accurate,14,2009-04-03 12:30:00+00:00,0.0,2009,2,4,Friday
40.8,USD,2009-04-03 10:00:00,41.9,worse,High,ISM Non-Manufacturing PMI,41.6,accurate,14,2009-04-03 14:00:00+00:00,2.63,2009,2,4,Friday
4.72M,USD,2009-03-23 10:00:00,4.45M,better,High,Existing Home Sales,4.49M,accurate,13,2009-03-23 14:00:00+00:00,-6.07,2009,1,3,Monday
-20,USD,2009-03-24 09:59:00,-52,better,Low,Richmond Manufacturing Index,-51,accurate,13,2009-03-24 14:00:00+00:00,-61.54,2009,1,3,Tuesday
1.7%,USD,2009-03-24 10:00:00,-0.7%,better,Low,HPI m/m,-0.2%,worse,13,2009-03-24 14:00:00+00:00,-342.86,2009,1,3,Tuesday
3.9%,USD,2009-03-25 08:30:00,-2.0%,better,High,Core Durable Goods Orders m/m,-5.9%,worse,13,2009-03-25 12:30:00+00:00,-295.0,2009,1,3,Wednesday
3.4%,USD,2009-03-25 08:30:00,-2.3%,better,Medium,Durable Goods Orders m/m,-7.3%,worse,13,2009-03-25 12:30:00+00:00,-247.83,2009,1,3,Wednesday
337K,USD,2009-03-25 10:00:00,302K,better,High,New Home Sales,322K,better,13,2009-03-25 14:00:00+00:00,-11.59,2009,1,3,Wednesday
3.3M,USD,2009-03-25 10:30:00,1.2M,accurate,Medium,Crude Oil Inventories,2.0M,accurate,13,2009-03-25 14:30:00+00:00,-175.0,2009,1,3,Wednesday
652K,USD,2009-03-26 08:30:00,649K,accurate,High,Unemployment Claims,644K,accurate,13,2009-03-26 12:30:00+00:00,-0.46,2009,1,3,Thursday
-6.3%,USD,2009-03-26 08:30:00,-6.6%,better,Medium,Final GDP q/q,-6.2%,accurate,13,2009-03-26 12:30:00+00:00,-4.55,2009,1,3,Thursday
0.5%,USD,2009-03-26 08:30:00,0.5%,accurate,Low,Final GDP Price Index q/q,0.5%,accurate,13,2009-03-26 12:30:00+00:00,0.0,2009,1,3,Thursday
3B,USD,2009-03-26 10:30:00,-10B,accurate,Low,Natural Gas Storage,-30B,accurate,13,2009-03-26 14:30:00+00:00,-130.0,2009,1,3,Thursday
0.2%,USD,2009-03-27 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.2%,better,13,2009-03-27 12:30:00+00:00,-100.0,2009,1,3,Friday
0.2%,USD,2009-03-27 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,1.0%,better,13,2009-03-27 12:30:00+00:00,0.0,2009,1,3,Friday
-0.2%,USD,2009-03-27 08:30:00,-0.1%,worse,Low,Personal Income m/m,0.2%,worse,13,2009-03-27 12:30:00+00:00,100.0,2009,1,3,Friday
57.3,USD,2009-03-27 09:55:00,56.7,better,Medium,Revised UoM Consumer Sentiment,56.6,accurate,13,2009-03-27 13:55:00+00:00,-1.06,2009,1,3,Friday
-38.2,USD,2009-03-16 08:30:00,-31.5,worse,Medium,Empire State Manufacturing Index,-34.7,accurate,12,2009-03-16 12:30:00+00:00,21.27,2009,1,3,Monday
-43.0B,USD,2009-03-16 09:00:00,44.3B,worse,High,TIC Long-Term Purchases,34.7B,accurate,12,2009-03-16 13:00:00+00:00,197.07,2009,1,3,Monday
70.9%,USD,2009-03-16 09:15:00,71.1%,worse,Medium,Capacity Utilization Rate,71.9%,accurate,12,2009-03-16 13:15:00+00:00,0.28,2009,1,3,Monday
-1.4%,USD,2009-03-16 09:15:00,-1.2%,worse,Medium,Industrial Production m/m,-1.9%,worse,12,2009-03-16 13:15:00+00:00,16.67,2009,1,3,Monday
9,USD,2009-03-16 13:00:00,9,accurate,Low,NAHB Housing Market Index,9,accurate,12,2009-03-16 17:00:00+00:00,0.0,2009,1,3,Monday
0.55M,USD,2009-03-17 08:30:00,0.50M,better,High,Building Permits,0.53M,accurate,12,2009-03-17 12:30:00+00:00,-10.0,2009,1,3,Tuesday
0.1%,USD,2009-03-17 08:30:00,0.3%,worse,High,PPI m/m,0.8%,accurate,12,2009-03-17 12:30:00+00:00,66.67,2009,1,3,Tuesday
0.2%,USD,2009-03-17 08:30:00,0.1%,better,Medium,Core PPI m/m,0.4%,accurate,12,2009-03-17 12:30:00+00:00,-100.0,2009,1,3,Tuesday
0.58M,USD,2009-03-17 08:30:00,0.45M,better,Medium,Housing Starts,0.48M,accurate,12,2009-03-17 12:30:00+00:00,-28.89,2009,1,3,Tuesday
0.2%,USD,2009-03-18 08:30:00,0.1%,better,High,Core CPI m/m,0.2%,accurate,12,2009-03-18 12:30:00+00:00,-100.0,2009,1,3,Wednesday
0.4%,USD,2009-03-18 08:30:00,0.3%,better,Medium,CPI m/m,0.3%,accurate,12,2009-03-18 12:30:00+00:00,-33.33,2009,1,3,Wednesday
-133B,USD,2009-03-18 08:30:00,-137B,better,Medium,Current Account,-181B,worse,12,2009-03-18 12:30:00+00:00,-2.92,2009,1,3,Wednesday
2.0M,USD,2009-03-18 10:30:00,1.2M,accurate,Medium,Crude Oil Inventories,0.7M,accurate,12,2009-03-18 14:30:00+00:00,-66.67,2009,1,3,Wednesday
<0.25%,USD,2009-03-18 14:17:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,12,2009-03-18 18:15:00+00:00,0.0,2009,1,3,Wednesday
646K,USD,2009-03-19 08:30:00,652K,better,High,Unemployment Claims,658K,accurate,12,2009-03-19 12:30:00+00:00,0.92,2009,1,3,Thursday
-35.0,USD,2009-03-19 10:00:00,-39.1,better,Medium,Philly Fed Manufacturing Index,-41.3,accurate,12,2009-03-19 14:00:00+00:00,-10.49,2009,1,3,Thursday
-0.4%,USD,2009-03-19 10:00:00,-0.6%,better,Low,CB Leading Index m/m,0.1%,worse,12,2009-03-19 14:00:00+00:00,-33.33,2009,1,3,Thursday
-30B,USD,2009-03-19 10:30:00,-26B,accurate,Low,Natural Gas Storage,-112B,accurate,12,2009-03-19 14:30:00+00:00,15.38,2009,1,3,Thursday
-0.7%,USD,2009-03-10 10:00:00,-1.0%,worse,Low,Final Wholesale Inventories m/m,-1.5%,better,11,2009-03-10 14:00:00+00:00,-30.0,2009,1,3,Tuesday
45.3,USD,2009-03-10 10:00:00,42.8,better,Low,IBD/TIPP Economic Optimism,44.6,accurate,11,2009-03-10 14:00:00+00:00,-5.84,2009,1,3,Tuesday
0.7M,USD,2009-03-11 10:30:00,0.1M,accurate,Medium,Crude Oil Inventories,-0.7M,accurate,11,2009-03-11 14:30:00+00:00,-600.0,2009,1,3,Wednesday
-192.8B,USD,2009-03-11 14:00:00,-203.0B,better,Medium,Federal Budget Balance,-83.8B,accurate,11,2009-03-11 18:00:00+00:00,-5.02,2009,1,3,Wednesday
0.7%,USD,2009-03-12 08:30:00,-0.1%,better,High,Core Retail Sales m/m,1.6%,better,11,2009-03-12 12:30:00+00:00,-800.0,2009,1,3,Thursday
-0.1%,USD,2009-03-12 08:30:00,-0.5%,better,High,Retail Sales m/m,1.8%,better,11,2009-03-12 12:30:00+00:00,-80.0,2009,1,3,Thursday
654K,USD,2009-03-12 08:30:00,642K,worse,High,Unemployment Claims,645K,worse,11,2009-03-12 12:30:00+00:00,-1.87,2009,1,3,Thursday
-1.1%,USD,2009-03-12 10:00:00,-1.2%,worse,Medium,Business Inventories m/m,-1.6%,better,11,2009-03-12 14:00:00+00:00,-8.33,2009,1,3,Thursday
-112B,USD,2009-03-12 10:30:00,-104B,accurate,Low,Natural Gas Storage,-102B,accurate,11,2009-03-12 14:30:00+00:00,7.69,2009,1,3,Thursday
-36.0B,USD,2009-03-13 08:30:00,-38.3B,better,High,Trade Balance,-39.9B,accurate,11,2009-03-13 12:30:00+00:00,-6.01,2009,1,3,Friday
-0.2%,USD,2009-03-13 08:30:00,-0.7%,better,Medium,Import Prices m/m,-1.2%,accurate,11,2009-03-13 12:30:00+00:00,-71.43,2009,1,3,Friday
56.6,USD,2009-03-13 09:55:00,55.0,better,High,Prelim UoM Consumer Sentiment,56.3,accurate,11,2009-03-13 13:55:00+00:00,-2.91,2009,1,3,Friday
0.1%,USD,2009-03-02 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.0%,accurate,10,2009-03-02 13:30:00+00:00,0.0,2009,1,3,Monday
0.6%,USD,2009-03-02 08:30:00,0.3%,better,Medium,Personal Spending m/m,-1.0%,accurate,10,2009-03-02 13:30:00+00:00,-100.0,2009,1,3,Monday
0.4%,USD,2009-03-02 08:30:00,-0.2%,better,Low,Personal Income m/m,-0.2%,accurate,10,2009-03-02 13:30:00+00:00,-300.0,2009,1,3,Monday
35.8,USD,2009-03-02 10:00:00,34.0,better,High,ISM Manufacturing PMI,35.6,accurate,10,2009-03-02 15:00:00+00:00,-5.29,2009,1,3,Monday
-3.3%,USD,2009-03-02 10:00:00,-1.5%,worse,Low,Construction Spending m/m,-2.4%,worse,10,2009-03-02 15:00:00+00:00,120.0,2009,1,3,Monday
29.0,USD,2009-03-02 10:00:00,35.5,worse,Low,ISM Manufacturing Prices,29.0,accurate,10,2009-03-02 15:00:00+00:00,18.31,2009,1,3,Monday
-7.7%,USD,2009-03-03 10:00:00,-3.0%,worse,High,Pending Home Sales m/m,4.8%,worse,10,2009-03-03 15:00:00+00:00,156.67,2009,1,3,Tuesday
9.1M,USD,2009-03-03 00:00:00,9.5M,worse,Low,Total Vehicle Sales,9.6M,accurate,10,2009-03-03 05:00:00+00:00,4.21,2009,1,3,Tuesday
-697K,USD,2009-03-04 08:15:00,-620K,worse,High,ADP Non-Farm Employment Change,-614K,worse,10,2009-03-04 13:15:00+00:00,12.42,2009,1,3,Wednesday
41.6,USD,2009-03-04 10:00:00,41.2,better,High,ISM Non-Manufacturing PMI,42.9,accurate,10,2009-03-04 15:00:00+00:00,-0.97,2009,1,3,Wednesday
-0.7M,USD,2009-03-04 10:30:00,1.0M,accurate,Medium,Crude Oil Inventories,0.7M,accurate,10,2009-03-04 15:30:00+00:00,170.0,2009,1,3,Wednesday
