datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_mean,forecast_error_diff_std,forecast_error_diff_zscore,forecast_error_diff_upper_quantile,forecast_error_diff_lower_quantile,forecast_error_diff_oulier_class,previous_error_diff_mean,previous_error_diff_std,previous_error_diff_zscore,previous_error_diff_upper_quantile,previous_error_diff_lower_quantile,previous_error_diff_oulier_class,total_error_diff_mean,total_error_diff_std,total_error_diff_zscore,total_error_diff_upper_quantile,total_error_diff_lower_quantile,total_error_diff_oulier_class
2015-11-02 14:45:00+00:00,54.1,USD,2015-11-02 09:45:00,54.0,accurate,Low,Final Manufacturing PMI,54.0,accurate,45,0.1,2015,4,11,0,20,-10,15,-2,15,-3,22,-9,25,-19,25,-15,28,-19,29,-21,29,-13,11042,11044,11039,11039,11040,11032,11034,8,0,0,-5,-6,11037,11032,11037,5,0,0,-2,3,11038,11032,11032,6,0,0,-7,-5,11044,11029,11044,15,1,0,5,11,11044,11035,11040,9,0,0,1,-4,11040,11036,11036,4,0,0,-3,-4,53.1,0.9,1.0,0.09999999999999996,0.07071067811865417,0.0,0.15000000000000002,-0.15000000000000002,0,-0.08000000000000002,0.7049822692805828,1.39,0.1,-0.44999999999999996,0,0.020000000000000018,0.6797058187186572,1.44,0.15000000000000002,-0.45,0
2015-12-01 14:45:00+00:00,52.8,USD,2015-12-01 09:45:00,52.6,accurate,Low,Final Manufacturing PMI,52.6,accurate,49,0.2,2015,4,12,1,23,7,26,15,26,6,35,-3,35,2,35,-1,35,3,35,7,35,16,10616,10617,10614,10615,10616,10612,10615,4,0,0,0,0,10618,10612,10618,6,0,0,3,3,10619,10611,10614,8,0,0,-1,-4,10630,10615,10625,15,0,1,10,6,10632,10624,10629,8,0,1,14,4,10636,10629,10634,7,0,1,19,5,54.1,-1.5,-1.3,0.09999999999999996,0.07071067811865417,1.41,0.15000000000000002,-0.15000000000000002,0,-0.26000000000000006,0.944986772394196,-1.31,0.2,-0.44999999999999996,1,-0.16,0.901665126307988,-1.26,0.4,-0.45,0
2016-01-04 14:45:00+00:00,51.2,USD,2016-01-04 09:45:00,51.1,accurate,Low,Final Manufacturing PMI,51.3,accurate,1,0.1,2016,1,1,0,20,1,43,-34,43,-34,70,-50,74,-63,74,-52,74,-41,74,-41,74,-34,10850,10856,10850,10855,10855,10843,10844,12,-1,-1,-11,-11,10845,10833,10843,12,0,-1,-12,-1,10845,10834,10836,11,0,-1,-19,-7,10848,10833,10838,15,0,-1,-17,3,10840,10832,10832,8,0,-2,-23,-6,10836,10815,10815,21,-1,-2,-40,-18,52.8,-1.5,-1.4,0.11999999999999997,0.044721359549994885,-0.45,0.2,-0.15000000000000002,0,-0.6000000000000001,1.0392304845413265,-0.87,0.2,-0.75,0,-0.4800000000000001,1.0183319694480772,-0.9,0.4,-0.65,0
2016-02-01 14:45:00+00:00,52.4,USD,2016-02-01 09:45:00,52.7,accurate,Low,Final Manufacturing PMI,52.7,accurate,5,-0.3,2016,1,2,0,22,8,21,7,21,4,29,-4,38,-8,38,0,38,5,38,-2,38,-7,10883,10897,10882,10892,10899,10892,10896,7,0,0,4,4,10904,10896,10900,8,0,0,8,4,10902,10897,10898,5,0,0,6,-2,10913,10898,10907,15,0,1,15,9,10912,10904,10905,8,0,1,13,-2,10906,10895,10895,11,0,0,3,-9,51.2,1.5,1.2,0.03999999999999997,0.19493588689617905,-1.74,0.2,-0.1,0,-0.12000000000000008,1.3682105101189654,1.18,0.2,-0.9,0,-0.08000000000000007,1.231665539016173,1.04,0.2,-0.8,0
2016-03-01 14:45:00+00:00,51.3,USD,2016-03-01 09:45:00,51.0,accurate,Low,Final Manufacturing PMI,51.0,accurate,9,0.3,2016,1,3,1,31,-16,30,-18,39,-13,40,-16,40,-11,40,-19,40,-5,40,1,40,7,10858,10863,10856,10859,10861,10854,10856,7,0,0,-3,-3,10862,10856,10860,6,0,0,1,4,10865,10854,10856,11,0,0,-3,-4,10856,10839,10849,17,0,-1,-10,-7,10857,10848,10853,9,0,0,-6,4,10857,10843,10843,14,-1,-1,-16,-10,52.4,-1.4,-1.0999999999999999,0.07999999999999999,0.2280350850198274,0.96,0.15000000000000002,-0.15000000000000002,0,-0.4000000000000001,1.4764823060233399,-0.68,0.2,-0.75,0,-0.32000000000000006,1.3026895255585653,-0.6,0.4,-0.65,0
2016-04-01 13:45:00+00:00,51.5,USD,2016-04-01 09:45:00,51.5,accurate,Low,Final Manufacturing PMI,51.4,accurate,13,0.0,2016,2,4,4,43,-11,56,-38,56,-37,56,-40,56,-20,62,-3,67,4,68,8,68,2,11386,11393,11385,11390,11391,11384,11384,7,0,0,-6,-6,11384,11377,11379,7,0,-1,-11,-5,11385,11371,11383,14,0,0,-7,4,11383,11363,11365,20,-1,-2,-25,-18,11365,11346,11348,19,-1,-2,-42,-17,11348,11335,11343,13,0,-2,-47,-5,51.3,0.1,0.1,0.059999999999999984,0.23021728866442656,-0.26,0.2,-0.15000000000000002,0,-0.56,1.3371611720357421,0.49,0.2,-1.15,0,-0.5,1.1247221879201992,0.53,0.4,-0.95,0
2016-05-02 13:45:00+00:00,50.8,USD,2016-05-02 09:45:00,51.0,accurate,Low,Final Manufacturing PMI,50.8,accurate,18,-0.2,2016,2,5,0,22,-6,51,13,51,20,51,23,51,25,51,27,51,34,51,46,51,44,11487,11487,11484,11484,11489,11484,11485,5,0,0,1,1,11493,11484,11490,9,0,0,6,5,11525,11488,11522,37,2,2,38,32,11535,11509,11517,26,0,2,33,-5,11518,11507,11508,11,0,2,24,-9,11513,11506,11508,7,0,2,24,0,51.5,-0.7,-0.8999999999999999,-0.020000000000000018,0.23874672772626623,-0.75,0.2,-0.15000000000000002,0,-0.4,1.2409673645990855,-0.24,0.2,-1.15,0,-0.41999999999999993,1.0663020210053058,-0.45,0.4,-0.95,0
2016-06-01 13:45:00+00:00,50.7,USD,2016-06-01 09:45:00,50.5,accurate,Low,Final Manufacturing PMI,50.5,accurate,22,0.2,2016,2,6,2,17,-7,30,5,30,-3,31,9,31,4,31,-15,31,4,39,16,39,10,11170,11170,11165,11168,11173,11166,11173,7,0,0,5,5,11177,11172,11175,5,0,0,7,2,11178,11172,11178,6,0,1,10,3,11178,11150,11158,28,-1,-1,-10,-20,11159,11149,11151,10,0,-1,-17,-7,11161,11150,11158,11,0,-1,-10,7,50.8,-0.3,-0.09999999999999998,-1.6653345369377347e-17,0.25495097567963904,0.78,0.2,-0.2,0,-0.15999999999999998,1.0807404868885035,-0.13,0.2,-0.9,0,-0.15999999999999998,0.9154233993076645,0.07,0.2,-0.8999999999999999,0
2016-07-01 13:45:00+00:00,51.3,USD,2016-07-01 09:45:00,51.4,accurate,Low,Final Manufacturing PMI,51.4,accurate,26,-0.1,2016,3,7,4,37,26,32,-28,44,-42,48,-17,48,-17,48,-18,48,-18,48,-15,48,-22,11157,11161,11155,11161,11161,11150,11152,11,0,0,-9,-9,11153,11148,11152,5,0,0,-9,0,11156,11149,11153,7,0,0,-8,2,11153,11137,11150,16,0,-1,-11,-3,11156,11146,11151,10,0,-1,-10,1,11153,11136,11138,17,-1,-2,-23,-13,50.7,0.7,0.6,0.03999999999999998,0.207364413533277,-0.68,0.2,-0.15000000000000002,0,-0.31999999999999995,0.7949842765740714,1.28,0.15000000000000002,-0.8,0,-0.27999999999999997,0.7085195833567338,1.24,0.15000000000000002,-0.85,0
2016-08-01 13:45:00+00:00,52.9,USD,2016-08-01 09:45:00,52.9,accurate,Low,Final Manufacturing PMI,52.9,accurate,31,0.0,2016,3,8,0,9,-3,13,3,15,1,17,7,19,10,19,8,19,6,19,3,19,4,11164,11166,11161,11166,11167,11162,11163,5,0,0,-3,-3,11166,11160,11160,6,0,0,-6,-3,11168,11160,11165,8,0,0,-1,5,11170,11165,11166,5,0,0,0,0,11167,11164,11167,3,0,0,1,1,11168,11165,11165,3,0,0,-1,-2,51.3,1.6,1.6,-0.020000000000000018,0.14832396974191298,0.13,0.2,-0.15000000000000002,0,0.28,0.9011104260855047,1.46,0.2,-0.8,0,0.26,0.9235799911215052,1.45,0.4,-0.85,0
2016-09-01 13:45:00+00:00,52.0,USD,2016-09-01 09:45:00,52.1,accurate,Low,Final Manufacturing PMI,52.1,accurate,35,-0.1,2016,3,9,3,11,-3,64,52,64,48,69,58,69,59,70,62,71,63,73,63,73,60,11135,11137,11134,11135,11136,11132,11133,4,0,0,-2,-2,11134,11130,11132,4,0,0,-3,-1,11138,11131,11137,7,0,0,2,5,11168,11137,11164,31,2,2,29,27,11179,11161,11171,18,0,2,36,7,11174,11162,11164,12,0,2,29,-7,52.9,-0.8,-0.9,-0.04000000000000002,0.15165750888103072,-0.4,0.2,-0.15000000000000002,0,0.10000000000000002,1.0271319292087069,-0.88,0.30000000000000004,-0.8,0,0.06000000000000001,1.0644247272588137,-0.9,0.6000000000000001,-0.85,0
2016-10-03 13:45:00+00:00,51.5,USD,2016-10-03 09:45:00,51.4,accurate,Low,Final Manufacturing PMI,51.4,accurate,40,0.1,2016,4,10,0,16,-12,21,-16,21,-13,21,-11,21,-14,21,-15,21,-15,21,-11,21,-10,11225,11227,11224,11226,11226,11223,11225,3,0,0,-1,-1,11226,11222,11223,4,0,0,-3,-2,11223,11221,11223,2,0,0,-3,0,11224,11213,11217,11,0,0,-9,-6,11217,11212,11212,5,0,-1,-14,-5,11215,11211,11211,4,0,-1,-15,-1,52.0,-0.6,-0.5,0.019999999999999983,0.13038404810405263,0.61,0.2,-0.1,0,0.12000000000000002,1.0084641788382966,-0.71,0.2,-0.8,0,0.13999999999999999,0.9864076236526155,-0.65,0.6,-0.8999999999999999,0
2016-11-01 13:45:00+00:00,53.4,USD,2016-11-01 09:45:00,53.3,accurate,Low,Final Manufacturing PMI,53.2,accurate,44,0.1,2016,4,11,1,18,12,22,5,25,11,25,13,27,13,28,14,35,22,39,21,42,25,11031,11033,11031,11031,11035,11028,11030,7,0,0,-1,-1,11031,11023,11023,8,0,0,-8,-7,11030,11022,11026,8,0,0,-5,3,11033,11022,11024,11,0,0,-7,-1,11029,11024,11026,5,0,0,-5,2,11031,11024,11031,7,0,0,0,5,51.5,1.7,1.8,-1.6653345369377347e-17,0.09999999999999955,1.0,0.15000000000000002,-0.1,0,0.5199999999999999,1.1819475453673907,1.0,0.2,-0.75,1,0.52,1.211197754291181,1.06,0.4,-0.85,0
2016-12-01 14:45:00+00:00,54.1,USD,2016-12-01 09:45:00,53.9,accurate,Low,Final Manufacturing PMI,53.9,accurate,48,0.2,2016,4,12,3,36,-28,24,-16,24,-10,36,12,49,24,51,30,51,21,51,30,51,28,10606,10609,10601,10602,10606,10598,10599,8,0,0,-3,-2,10600,10591,10592,9,0,-1,-10,-7,10599,10592,10597,7,0,0,-5,5,10605,10588,10602,17,0,0,0,5,10603,10596,10601,7,0,0,-1,-1,10609,10598,10598,11,0,0,-4,-3,53.4,0.5,0.7,0.059999999999999984,0.1140175425099134,1.23,0.15000000000000002,-0.1,0,0.47999999999999987,1.1777096416349828,0.02,0.30000000000000004,-0.75,0,0.5399999999999999,1.2136721138759017,0.13,0.6000000000000001,-0.85,0
2017-01-03 14:45:00+00:00,54.3,USD,2017-01-03 09:45:00,54.2,accurate,Low,Final Manufacturing PMI,54.2,accurate,1,0.1,2017,1,1,1,17,12,68,-43,68,-33,68,-11,94,20,94,15,94,20,94,29,94,28,10395,10398,10394,10398,10402,10396,10402,6,0,0,4,4,10408,10402,10404,6,0,0,6,2,10404,10389,10389,15,-1,0,-9,-15,10390,10360,10360,30,-2,-2,-38,-29,10369,10356,10362,13,0,-2,-36,2,10362,10340,10345,22,-1,-2,-53,-17,54.1,0.1,0.2,0.07999999999999999,0.10954451150103282,0.18,0.2,-0.1,0,0.17999999999999988,0.9984988733093291,-0.08,0.45,-0.75,0,0.25999999999999995,1.0597169433391163,-0.06,0.65,-0.85,0
2017-02-01 14:45:00+00:00,55.0,USD,2017-02-01 09:45:00,55.1,accurate,Low,Final Manufacturing PMI,55.1,accurate,5,-0.1,2017,1,2,2,21,-13,23,-13,23,-11,24,-4,24,-4,24,-5,24,-9,24,-8,24,-9,10755,10758,10755,10758,10759,10756,10758,3,0,0,0,0,10760,10755,10757,5,0,0,-1,-2,10759,10754,10758,5,0,0,0,1,10757,10737,10740,20,-1,-1,-18,-17,10744,10737,10740,7,0,-1,-18,0,10747,10738,10745,9,0,-1,-13,5,54.3,0.8,0.7000000000000001,0.07999999999999999,0.10954451150103282,-1.64,0.2,-0.1,0,0.4999999999999999,0.8514693182963198,0.35,0.4,-0.7,0,0.58,0.8408329203831162,0.14,0.6000000000000001,-0.8,0
2017-03-01 14:45:00+00:00,54.2,USD,2017-03-01 09:45:00,54.4,accurate,Low,Final Manufacturing PMI,54.3,accurate,9,-0.2,2017,1,3,2,17,13,22,5,35,22,35,15,45,34,46,35,47,30,47,30,47,35,10537,10537,10534,10535,10536,10533,10534,3,0,0,-1,-1,10535,10529,10533,6,0,0,-2,-1,10534,10531,10533,3,0,0,-2,0,10543,10525,10540,18,0,0,5,7,10544,10537,10537,7,0,0,2,-3,10545,10535,10545,10,0,1,10,8,55.0,-0.7,-0.8999999999999999,0.01999999999999998,0.16431676725154956,-1.34,0.15000000000000002,-0.1,0,0.47999999999999987,0.8843076387773655,-1.33,0.45,-0.6499999999999999,0,0.5,0.977241014284603,-1.43,0.65,-0.65,0
2017-04-03 13:45:00+00:00,53.3,USD,2017-04-03 09:45:00,53.5,accurate,Low,Final Manufacturing PMI,53.4,accurate,14,-0.2,2017,2,4,0,10,-2,19,9,19,4,37,-16,37,-11,37,-4,37,-6,37,-2,37,7,10665,10665,10663,10663,10666,10663,10665,3,0,0,2,2,10665,10663,10663,2,0,0,0,-2,10664,10661,10663,3,0,0,0,0,10667,10660,10667,7,0,0,4,4,10674,10666,10672,8,0,0,9,5,10679,10671,10677,8,0,1,14,5,54.2,-0.8,-1.0,-0.04000000000000002,0.18165902124584926,-0.88,0.15000000000000002,-0.1,0,-0.020000000000000108,0.7120393247567156,-1.1,0.45,-0.7,0,-0.06000000000000001,0.8384509526501831,-1.12,0.65,-0.85,0
2017-05-01 13:45:00+00:00,52.8,USD,2017-05-01 09:45:00,52.8,accurate,Low,Final Manufacturing PMI,52.8,accurate,18,0.0,2017,2,5,0,15,-10,18,14,18,10,18,6,18,2,22,-5,23,-4,26,-7,26,-3,10910,10910,10908,10909,10911,10908,10909,3,0,0,0,0,10909,10906,10906,3,0,0,-3,-3,10910,10906,10909,4,0,0,0,3,10920,10909,10914,11,0,0,5,-5,10919,10913,10919,6,0,1,10,5,10922,10918,10918,4,0,0,9,-1,53.3,-0.5,-0.5,-0.08000000000000003,0.1303840481040526,0.61,0.15000000000000002,-0.15000000000000002,0,-0.2200000000000001,0.6685805860178708,-0.42,0.45,-0.75,0,-0.3,0.7314369419163894,-0.27,0.65,-0.8999999999999999,0
2017-06-01 13:45:00+00:00,52.7,USD,2017-06-01 09:45:00,52.5,accurate,Low,Final Manufacturing PMI,52.5,accurate,22,0.2,2017,2,6,3,9,5,16,4,18,-2,19,-2,20,-4,25,-6,28,-11,28,-11,28,-11,11220,11221,11218,11220,11222,11218,11221,4,0,0,1,1,11226,11220,11226,6,0,0,6,5,11226,11222,11222,4,0,0,2,-4,11234,11222,11226,12,0,0,6,4,11228,11223,11225,5,0,0,5,-1,11227,11222,11224,5,0,0,4,-1,52.8,-0.3,-0.09999999999999998,-0.06000000000000003,0.16733200530681483,1.55,0.1,-0.1,0,-0.30000000000000016,0.6442049363362559,0.0,0.4,-0.7,0,-0.36,0.6913754406977439,0.38,0.6000000000000001,-0.8999999999999999,0
2017-07-03 13:45:00+00:00,52.0,USD,2017-07-03 09:45:00,52.1,accurate,Low,Final Manufacturing PMI,52.1,accurate,27,-0.1,2017,3,7,0,17,-6,15,4,15,2,15,2,18,-7,18,4,18,-4,19,-1,19,-2,11365,11366,11363,11365,11370,11364,11368,6,0,0,3,3,11371,11367,11371,4,0,0,6,3,11373,11370,11372,3,0,0,7,1,11370,11359,11366,11,0,0,1,4,11368,11363,11365,5,0,0,0,-1,11372,11364,11372,8,0,0,7,6,52.7,-0.6,-0.7,-0.06000000000000003,0.16733200530681483,-0.24,0.15000000000000002,-0.1,0,-0.5800000000000001,0.1923538406167121,-0.1,0.30000000000000004,-0.7,0,-0.64,0.35777087639996613,-0.17,0.6000000000000001,-0.85,0
2017-08-01 13:45:00+00:00,53.3,USD,2017-08-01 09:45:00,53.2,accurate,Low,Final Manufacturing PMI,53.2,accurate,31,0.1,2017,3,8,1,14,6,27,18,39,4,54,-10,54,-21,54,-15,54,-15,54,-6,54,7,11816,11818,11813,11815,11816,11812,11813,4,0,0,-2,-2,11820,11812,11819,8,0,0,4,6,11829,11818,11824,11,0,0,9,5,11839,11816,11833,23,0,1,18,8,11835,11829,11831,6,0,1,16,-2,11833,11824,11828,9,0,1,13,-4,52.0,1.2,1.3,-2.7755575615628914e-17,0.1581138830084187,0.63,0.15000000000000002,-0.1,0,-0.2000000000000001,0.8031189202104503,1.74,0.30000000000000004,-0.7,0,-0.20000000000000004,0.8999999999999998,1.67,0.6000000000000001,-0.85,0
2017-09-01 13:45:00+00:00,52.8,USD,2017-09-01 09:45:00,52.5,accurate,Low,Final Manufacturing PMI,52.5,accurate,35,0.3,2017,3,9,4,53,-23,34,-13,34,-7,45,-3,45,-4,45,2,45,-9,45,-20,45,-22,11892,11892,11876,11884,11884,11872,11873,12,-1,-1,-11,-11,11873,11865,11869,8,0,-1,-15,-4,11872,11865,11865,7,0,-1,-19,-4,11865,11850,11863,15,0,-2,-21,-2,11873,11861,11870,12,0,-1,-14,7,11874,11869,11869,5,0,-1,-15,-1,53.3,-0.8,-0.5,0.09999999999999996,0.1581138830084187,1.26,0.15000000000000002,-0.1,0,-0.2000000000000001,0.8031189202104503,-0.75,0.45,-0.7,0,-0.10000000000000005,0.8124038404635957,-0.49,0.65,-0.85,0
2017-10-02 13:45:00+00:00,53.1,USD,2017-10-02 09:45:00,53.0,accurate,Low,Final Manufacturing PMI,53.0,accurate,40,0.1,2017,4,10,0,12,2,25,-9,25,-7,29,-23,29,-19,29,-11,29,-16,29,-17,29,-22,11758,11759,11756,11759,11759,11751,11752,8,0,0,-7,-7,11753,11750,11750,3,0,0,-9,-2,11752,11746,11752,6,0,0,-7,2,11751,11734,11738,17,-1,-2,-21,-13,11748,11735,11748,13,1,-1,-11,10,11749,11742,11745,7,0,-1,-14,-3,52.8,0.2,0.30000000000000004,0.11999999999999997,0.14832396974191298,-0.13,0.2,-0.1,0,-0.060000000000000095,0.7987490219086341,0.33,0.4,-0.7,0,0.05999999999999996,0.7924645102463576,0.3,0.6000000000000001,-0.8,0
2017-11-01 13:45:00+00:00,54.6,USD,2017-11-01 09:45:00,54.5,accurate,Low,Final Manufacturing PMI,54.5,accurate,44,0.1,2017,4,11,2,13,-7,37,25,37,26,37,23,37,18,37,9,37,9,37,13,37,20,11611,11612,11609,11610,11610,11607,11608,3,0,0,-2,-2,11613,11606,11611,7,0,0,1,3,11615,11610,11612,5,0,0,2,1,11623,11610,11622,13,1,1,12,10,11628,11618,11628,10,0,1,18,6,11636,11626,11633,10,0,2,23,5,53.1,1.4,1.5,0.09999999999999996,0.1414213562373092,0.0,0.15000000000000002,-0.1,0,0.2799999999999999,1.0059821071967432,1.11,0.30000000000000004,-0.7,0,0.38,1.005982107196743,1.11,0.6000000000000001,-0.75,0
2017-12-01 14:45:00+00:00,53.9,USD,2017-12-01 09:45:00,53.8,accurate,Low,Final Manufacturing PMI,53.8,accurate,48,0.1,2017,4,12,4,13,-1,22,-8,25,2,59,30,84,55,84,40,84,45,84,40,84,20,11866,11871,11862,11869,11873,11867,11870,6,0,0,1,1,11872,11868,11869,4,0,0,0,-1,11869,11861,11861,8,0,0,-8,-8,11867,11859,11865,8,0,0,-4,4,11866,11855,11856,11,0,-1,-13,-9,11858,11851,11857,7,0,-1,-12,1,54.6,-0.8,-0.7000000000000001,0.13999999999999996,0.08944271909999109,-0.45,0.15000000000000002,-0.1,0,0.23999999999999985,1.0526157893552612,-0.99,0.45,-0.7,0,0.37999999999999995,1.005982107196743,-1.07,0.65,-0.75,0
2018-01-02 14:45:00+00:00,55.1,USD,2018-01-02 09:45:00,55.0,accurate,Low,Final Manufacturing PMI,55.0,accurate,1,0.1,2018,1,1,1,23,-18,18,-12,22,-16,27,3,30,1,33,1,33,0,33,0,33,2,12045,12048,12044,12047,12048,12043,12044,5,0,0,-3,-3,12046,12036,12039,10,0,0,-8,-5,12042,12035,12039,7,0,0,-8,0,12042,12035,12036,7,0,-1,-11,-3,12040,12036,12039,4,0,0,-8,2,12042,12038,12039,4,0,0,-8,-1,53.9,1.1,1.2000000000000002,0.13999999999999996,0.08944271909999109,-0.45,0.15000000000000002,-0.1,0,0.2199999999999999,1.03053384223906,0.85,0.45,-0.75,0,0.35999999999999993,0.9838699100999071,0.85,0.65,-0.75,0
2018-02-01 14:45:00+00:00,55.5,USD,2018-02-01 09:45:00,55.5,accurate,Low,Final Manufacturing PMI,55.5,accurate,5,0.0,2018,1,2,3,22,-9,22,4,39,19,54,25,56,32,67,46,67,40,67,40,67,35,12442,12446,12442,12446,12453,12446,12449,7,0,0,3,3,12451,12446,12449,5,0,0,3,0,12449,12440,12442,9,0,0,-4,-7,12443,12431,12439,12,0,0,-7,-3,12451,12438,12451,13,1,0,5,12,12453,12447,12451,6,0,0,5,0,55.1,0.4,0.4,0.07999999999999997,0.04472135954999482,-1.79,0.1,-0.1,0,0.45999999999999996,0.8590692637965809,-0.07,0.5,-0.7,0,0.5399999999999999,0.8619744775803974,-0.16,0.7,-0.7000000000000001,0
2018-03-01 14:45:00+00:00,55.3,USD,2018-03-01 09:45:00,55.9,worse,Low,Final Manufacturing PMI,55.9,accurate,9,-0.6,2018,1,3,3,27,-9,26,-2,51,33,51,8,65,37,67,48,67,41,67,38,67,32,12168,12169,12165,12169,12170,12167,12168,3,0,0,-1,-1,12175,12168,12175,7,0,0,6,7,12177,12170,12172,7,0,0,3,-3,12172,12159,12163,13,0,0,-6,-9,12165,12155,12163,10,0,0,-6,0,12169,12163,12169,6,0,0,0,6,55.5,0.4,-0.19999999999999996,-0.06000000000000003,0.304959013639538,-1.77,0.1,-0.1,1,0.4999999999999999,0.8485281374238568,-0.12,0.45,-0.7,0,0.44000000000000006,0.9235799911215049,-0.69,0.65,-0.7,0
2018-04-02 13:45:00+00:00,55.6,USD,2018-04-02 09:45:00,55.7,accurate,Low,Final Manufacturing PMI,55.7,accurate,14,-0.1,2018,2,4,0,21,-11,17,6,20,7,34,-21,52,-41,52,-35,52,-37,52,-35,52,-31,12328,12329,12324,12325,12325,12318,12319,7,0,0,-6,-6,12320,12318,12320,2,0,0,-5,1,12324,12320,12322,4,0,0,-3,2,12322,12314,12316,8,0,0,-9,-6,12317,12314,12316,3,0,0,-9,0,12322,12316,12322,6,0,0,-3,6,55.3,0.4,0.30000000000000004,-0.10000000000000002,0.2915475947422648,0.0,0.1,-0.1,0,0.29999999999999993,0.6855654600401041,0.15,0.45,-0.7,0,0.2,0.7106335201775943,0.14,0.65,-0.7,0
2018-05-01 13:45:00+00:00,56.5,USD,2018-05-01 09:45:00,56.5,accurate,Low,Final Manufacturing PMI,56.5,accurate,18,0.0,2018,2,5,1,20,-12,36,-24,37,-23,39,-20,39,-18,39,-8,39,-3,39,0,39,-17,12013,12017,12012,12016,12018,12015,12017,3,0,0,1,1,12018,12011,12011,7,0,0,-5,-6,12012,12005,12005,7,0,-1,-11,-6,12020,12005,12020,15,0,0,4,9,12020,12012,12012,8,0,0,-4,-8,12012,12001,12002,11,-1,-1,-14,-10,55.6,0.9,0.9,-0.12000000000000002,0.277488738510232,0.43,0.1,-0.1,0,0.6399999999999999,0.3361547262794317,0.77,0.45,-0.7,0,0.52,0.5449770637375476,0.7,0.65,-0.7,0
2018-06-01 13:45:00+00:00,56.4,USD,2018-06-01 09:45:00,56.6,accurate,Low,Final Manufacturing PMI,56.6,accurate,22,-0.2,2018,2,6,4,29,9,65,-17,65,-19,65,-11,65,-4,65,-4,65,-8,65,-9,65,-11,11678,11682,11675,11677,11681,11671,11673,10,0,0,-4,-4,11682,11672,11676,10,0,0,-1,3,11676,11670,11671,6,0,0,-6,-5,11677,11665,11676,12,0,0,-1,5,11679,11668,11669,11,0,0,-8,-7,11670,11645,11648,25,-2,-2,-29,-21,56.5,0.1,-0.1,-0.18,0.2489979919597744,-0.08,0.1,-0.1,0,0.43999999999999984,0.2880972058177579,-1.18,0.5,-0.7,0,0.25999999999999995,0.439317652729775,-0.82,0.7,-0.7,0
2018-07-02 13:45:00+00:00,55.4,USD,2018-07-02 09:45:00,54.6,better,Low,Final Manufacturing PMI,54.6,accurate,27,0.8,2018,3,7,0,34,-28,12,5,15,10,30,3,32,4,32,8,32,4,32,2,32,2,11598,11603,11598,11602,11607,11598,11605,9,0,0,3,3,11610,11604,11607,6,0,0,5,2,11610,11607,11608,3,0,0,6,0,11610,11602,11606,8,0,0,4,-2,11607,11600,11606,7,0,0,4,0,11608,11603,11605,5,0,0,3,-1,56.4,-1.8,-1.0,-0.019999999999999997,0.511859355682789,1.6,0.1,-0.1,2,-1.554312234475219e-16,1.0464224768228172,-1.72,0.45,-0.6499999999999999,0,-0.02000000000000004,0.6978538528947155,-1.4,0.65,-0.6,0
2018-08-01 13:45:00+00:00,55.3,USD,2018-08-01 09:45:00,55.5,accurate,Low,Final Manufacturing PMI,55.5,accurate,31,-0.2,2018,3,8,2,14,-12,12,0,12,4,17,-6,21,-9,26,-16,26,-14,26,-17,29,-17,11679,11682,11678,11679,11682,11678,11680,4,0,0,1,1,11680,11676,11677,4,0,0,-2,-3,11680,11677,11678,3,0,0,-1,1,11683,11677,11682,6,0,0,3,5,11686,11680,11681,6,0,0,2,-1,11681,11676,11678,5,0,0,-1,-3,55.4,0.1,-0.1,0.06,0.42190046219457966,-0.62,0.1,-0.1,0,-0.060000000000000164,1.026157882589224,0.16,0.45,-0.7,0,-4.9960036108132046e-17,0.6928203230275504,-0.14,0.65,-0.7,0
