datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_outlier_class,forecast_error_diff_deviation,previous_error_diff_outlier_class,previous_error_diff_deviation,total_error_diff_outlier_class,total_error_diff_deviation
2008-12-05 13:30:00+00:00,-533K,USD,2008-12-05 08:30:00,-320K,worse,High,Non-Farm Employment Change,-320K,worse,49,-213.0,2008,4,12,4,83,4,121,-37,121,16,121,-2,121,-20,121,-19,121,-42,121,-44,121,-31,12682,12695,12679,12690,12748,12668,12718,80,28,28,12730,12686,12706,44,16,-11,12708,12653,12661,55,-29,-45,12672,12635,12635,37,-55,-24,12654,12627,12653,27,-37,18,12671,12645,12666,26,-24,13,-240K,-80.0,-293.0,3,-6.55,3,-7.16,3,-9.76
2007-02-02 13:30:00+00:00,4.6%,USD,2007-02-02 08:30:00,4.5%,worse,High,Unemployment Rate,4.5%,accurate,5,0.1,2007,1,2,4,45,16,26,3,86,-64,87,-57,95,-71,95,-66,95,-71,105,-78,105,-73,13016,13036,13014,13031,13059,13035,13048,24,17,9,13061,13043,13043,18,12,-7,13053,13037,13040,16,9,-7,13049,13037,13038,12,7,-2,13043,13038,13042,5,11,2,13047,13038,13039,9,8,-3,4.5%,0.0,0.1,0,1.0,0,0.0,0,1.0
2007-03-09 13:30:00+00:00,4.5%,USD,2007-03-09 08:30:00,4.6%,better,High,Unemployment Rate,4.6%,accurate,10,-0.1,2007,1,3,4,38,-3,60,-47,64,-47,65,-46,65,-39,65,-36,65,-30,65,-30,65,-38,13156,13158,13153,13155,13151,13120,13132,31,-23,-13,13130,13111,13112,19,-43,-17,13113,13106,13112,7,-43,1,13113,13097,13097,16,-58,-13,13101,13091,13098,10,-57,-2,13105,13097,13098,8,-57,0,4.6%,0.0,-0.1,0,-0.1,0,-0.0,0,-0.1
2007-04-06 12:30:00+00:00,4.4%,USD,2007-04-06 08:30:00,4.6%,better,High,Unemployment Rate,4.5%,accurate,14,-0.2,2007,2,4,4,53,-5,41,-32,41,-36,45,-38,49,-45,49,-41,49,-43,49,-43,49,-42,13423,13425,13413,13418,13413,13372,13379,41,-39,-34,13396,13377,13392,19,-26,13,13394,13372,13376,22,-42,-16,13381,13372,13377,9,-41,1,13383,13376,13381,7,-37,4,13384,13380,13382,4,-36,1,4.5%,0.0,-0.2,0,-0.2,0,-0.0,0,-0.2
2007-05-04 12:30:00+00:00,4.5%,USD,2007-05-04 08:30:00,4.5%,accurate,High,Unemployment Rate,4.4%,accurate,18,0.0,2007,2,5,4,30,-5,43,23,43,34,55,38,55,31,55,35,55,29,55,29,55,34,13559,13565,13559,13561,13584,13554,13565,30,4,9,13573,13556,13571,17,10,10,13579,13568,13576,11,15,5,13585,13575,13577,10,16,2,13584,13578,13579,6,18,1,13597,13579,13592,18,31,13,4.4%,0.0,0.0,0,0.0,0,-0.0,0,0.0
2007-06-01 12:30:00+00:00,4.5%,USD,2007-06-01 08:30:00,4.5%,accurate,High,Unemployment Rate,4.5%,accurate,22,0.0,2007,2,6,4,35,-2,43,-12,43,-7,43,-10,68,-35,68,-12,68,3,68,6,68,5,13437,13438,13434,13435,13457,13422,13457,35,22,24,13460,13443,13444,17,9,-15,13442,13433,13433,9,-2,-9,13434,13419,13419,15,-16,-11,13425,13417,13420,8,-15,1,13427,13420,13423,7,-12,2,4.5%,0.0,0.0,0,0.0,0,0.0,0,0.0
2007-07-06 12:30:00+00:00,4.5%,USD,2007-07-06 08:30:00,4.5%,accurate,High,Unemployment Rate,4.5%,accurate,27,0.0,2007,3,7,4,33,12,29,-19,48,4,48,5,72,42,72,31,72,37,72,26,72,22,13598,13601,13596,13596,13597,13569,13570,28,-26,-27,13583,13568,13581,15,-15,12,13585,13576,13577,9,-19,-4,13577,13571,13575,6,-21,-1,13579,13574,13579,5,-17,3,13597,13578,13596,19,0,18,4.5%,0.0,0.0,0,0.11,0,0.0,0,0.11
2007-08-03 12:30:00+00:00,4.6%,USD,2007-08-03 08:30:00,4.5%,worse,High,Unemployment Rate,4.5%,accurate,31,0.1,2007,3,8,4,39,2,29,13,32,25,57,52,84,65,84,75,84,74,98,87,100,91,13692,13697,13690,13692,13722,13693,13716,29,24,23,13721,13711,13713,10,21,-4,13716,13701,13703,15,11,-10,13718,13698,13703,20,11,0,13706,13698,13705,8,13,2,13710,13700,13707,10,15,1,4.5%,0.0,0.1,2,1.12,0,0.0,2,1.12
2007-09-07 12:30:00+00:00,4.6%,USD,2007-09-07 08:30:00,4.6%,accurate,High,Unemployment Rate,4.6%,accurate,36,0.0,2007,3,9,4,88,12,82,65,82,67,106,82,106,77,106,75,106,64,106,72,106,81,13695,13697,13689,13694,13768,13692,13758,76,64,62,13761,13745,13750,16,56,-9,13767,13745,13766,22,72,15,13774,13755,13771,19,77,4,13772,13757,13763,15,69,-8,13770,13756,13759,14,65,-2,4.6%,0.0,0.0,0,0.09,0,0.0,0,0.09
2007-10-05 12:30:00+00:00,4.7%,USD,2007-10-05 08:30:00,4.7%,accurate,High,Unemployment Rate,4.6%,accurate,40,0.0,2007,4,10,4,82,-11,88,-51,88,-43,126,17,126,25,126,17,126,22,126,31,126,24,14129,14135,14123,14126,14119,14057,14058,62,-68,-61,14059,14031,14050,28,-76,-9,14079,14045,14070,34,-56,18,14089,14065,14073,24,-53,3,14080,14059,14068,21,-58,-7,14075,14058,14061,17,-65,-7,4.6%,0.0,0.0,0,0.0,0,0.0,0,0.0
2007-11-02 12:30:00+00:00,4.7%,USD,2007-11-02 08:30:00,4.7%,accurate,High,Unemployment Rate,4.7%,accurate,44,0.0,2007,4,11,4,44,2,76,-8,76,-6,76,-10,76,0,76,4,76,2,76,-2,76,3,14482,14493,14479,14489,14486,14449,14468,37,-21,-16,14487,14462,14481,25,-8,12,14525,14479,14504,46,15,21,14506,14484,14496,22,7,-8,14501,14468,14476,33,-13,-20,14491,14470,14479,21,-10,3,4.7%,0.0,0.0,0,0.0,0,0.0,0,0.0
2007-12-07 13:30:00+00:00,4.7%,USD,2007-12-07 08:30:00,4.8%,better,High,Unemployment Rate,4.7%,accurate,49,-0.1,2007,4,12,4,44,3,65,13,65,3,65,18,65,22,65,8,65,12,65,24,65,14,14627,14644,14623,14640,14645,14607,14632,38,-8,-4,14636,14620,14634,16,-6,3,14672,14630,14667,42,27,35,14667,14648,14654,19,14,-12,14659,14644,14648,15,8,-8,14660,14645,14656,15,16,7,4.7%,0.0,-0.1,3,-0.1,0,0.0,3,-0.1
2008-01-04 13:30:00+00:00,5.0%,USD,2008-01-04 08:30:00,4.8%,worse,High,Unemployment Rate,4.7%,accurate,1,0.2,2008,1,1,4,126,20,97,72,100,68,100,53,100,37,100,41,100,54,100,55,100,45,14722,14733,14721,14723,14821,14724,14812,97,89,86,14817,14791,14794,26,71,-17,14807,14782,14788,25,65,-6,14795,14775,14790,20,67,3,14802,14769,14801,33,78,12,14806,14790,14800,16,77,2,4.7%,0.0,0.2,3,0.2,0,0.0,3,0.2
2008-02-01 13:30:00+00:00,4.9%,USD,2008-02-01 08:30:00,5.0%,better,High,Unemployment Rate,5.0%,accurate,5,-0.1,2008,1,2,4,71,1,59,15,99,-31,125,-47,163,-67,163,-71,163,-46,163,-47,163,-63,14887,14895,14883,14887,14947,14888,14908,59,21,16,14930,14897,14922,33,35,14,14930,14909,14917,21,30,-5,14923,14910,14916,13,29,-1,14917,14906,14909,11,22,-7,14919,14898,14903,21,16,-4,5.0%,0.0,-0.1,1,-0.1,0,0.0,1,-0.1
2008-03-07 13:30:00+00:00,4.8%,USD,2008-03-07 08:30:00,5.0%,better,High,Unemployment Rate,4.9%,accurate,10,-0.2,2008,1,3,4,67,18,74,-23,92,-35,133,-84,140,-77,145,-81,145,-65,145,-90,145,-92,15417,15432,15409,15424,15459,15407,15419,52,-5,-7,15453,15417,15452,36,28,34,15453,15421,15427,32,3,-25,15429,15385,15400,44,-24,-27,15423,15395,15400,28,-24,0,15418,15399,15413,19,-11,10,4.9%,0.0,-0.2,1,-4.47,0,0.0,1,-4.47
2008-04-04 12:30:00+00:00,5.1%,USD,2008-04-04 08:30:00,5.0%,worse,High,Unemployment Rate,4.8%,accurate,14,0.1,2008,2,4,4,69,-26,92,-18,92,12,92,18,92,26,92,24,92,21,92,29,92,-1,15718,15719,15703,15708,15772,15709,15769,63,61,60,15773,15708,15713,65,5,-55,15732,15681,15707,51,-1,-8,15720,15696,15706,24,-2,3,15708,15688,15690,20,-18,-16,15709,15682,15702,27,-6,11,4.8%,0.0,0.1,1,1.12,0,0.0,1,1.12
