actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
52.6,USD,2018-04-03 10:05:00,55.2,worse,Low,IBD/TIPP Economic Optimism,55.6,accurate,14,2018-04-03 14:05:00+00:00,4.71,2018,2,4,Tuesday
17.5M,USD,2018-04-03 01:00:00,16.9M,better,Low,Total Vehicle Sales,17.1M,accurate,14,2018-04-03 05:00:00+00:00,-3.55,2018,2,4,Tuesday
241K,USD,2018-04-04 08:15:00,208K,better,High,ADP Non-Farm Employment Change,246K,better,14,2018-04-04 12:15:00+00:00,-15.87,2018,2,4,Wednesday
54.0,USD,2018-04-04 09:45:00,54.3,accurate,Low,Final Services PMI,54.1,accurate,14,2018-04-04 13:45:00+00:00,0.55,2018,2,4,Wednesday
58.8,USD,2018-04-04 10:00:00,59.0,accurate,High,ISM Non-Manufacturing PMI,59.5,accurate,14,2018-04-04 14:00:00+00:00,0.34,2018,2,4,Wednesday
1.2%,USD,2018-04-04 10:00:00,1.7%,worse,Low,Factory Orders m/m,-1.3%,accurate,14,2018-04-04 14:00:00+00:00,29.41,2018,2,4,Wednesday
-4.6M,USD,2018-04-04 10:30:00,1.4M,accurate,High,Crude Oil Inventories,1.6M,accurate,14,2018-04-04 14:30:00+00:00,428.57,2018,2,4,Wednesday
242K,USD,2018-04-05 08:30:00,225K,worse,Medium,Unemployment Claims,218K,accurate,14,2018-04-05 12:30:00+00:00,-7.56,2018,2,4,Thursday
-57.6B,USD,2018-04-05 08:30:00,-56.9B,accurate,Low,Trade Balance,-56.7B,accurate,14,2018-04-05 12:30:00+00:00,1.23,2018,2,4,Thursday
-29B,USD,2018-04-05 10:30:00,-29B,accurate,Low,Natural Gas Storage,-63B,accurate,14,2018-04-05 14:30:00+00:00,0.0,2018,2,4,Thursday
0.3%,USD,2018-04-06 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.1%,accurate,14,2018-04-06 12:30:00+00:00,0.0,2018,2,4,Friday
103K,USD,2018-04-06 08:30:00,188K,worse,High,Non-Farm Employment Change,326K,better,14,2018-04-06 12:30:00+00:00,45.21,2018,2,4,Friday
4.1%,USD,2018-04-06 08:30:00,4.0%,worse,High,Unemployment Rate,4.1%,accurate,14,2018-04-06 12:30:00+00:00,-2.5,2018,2,4,Friday
10.6B,USD,2018-04-06 15:00:00,15.3B,worse,Low,Consumer Credit m/m,15.6B,better,14,2018-04-06 19:00:00+00:00,30.72,2018,2,4,Friday
6.4%,USD,2018-03-27 09:00:00,6.1%,better,Low,S&P/CS Composite-20 HPI y/y,6.3%,accurate,13,2018-03-27 13:00:00+00:00,-4.92,2018,1,3,Tuesday
127.7,USD,2018-03-27 10:00:00,131.2,worse,High,CB Consumer Confidence,130.0,worse,13,2018-03-27 14:00:00+00:00,2.67,2018,1,3,Tuesday
15,USD,2018-03-27 10:00:00,23,worse,Low,Richmond Manufacturing Index,28,accurate,13,2018-03-27 14:00:00+00:00,34.78,2018,1,3,Tuesday
2.9%,USD,2018-03-28 08:30:00,2.7%,better,High,Final GDP q/q,2.5%,accurate,13,2018-03-28 12:30:00+00:00,-7.41,2018,1,3,Wednesday
2.3%,USD,2018-03-28 08:30:00,2.3%,accurate,Low,Final GDP Price Index q/q,2.3%,accurate,13,2018-03-28 12:30:00+00:00,0.0,2018,1,3,Wednesday
-75.4B,USD,2018-03-28 08:30:00,-74.4B,worse,Low,Goods Trade Balance,-75.3B,worse,13,2018-03-28 12:30:00+00:00,1.34,2018,1,3,Wednesday
1.1%,USD,2018-03-28 08:30:00,0.6%,worse,Low,Prelim Wholesale Inventories m/m,0.8%,worse,13,2018-03-28 12:30:00+00:00,-83.33,2018,1,3,Wednesday
3.1%,USD,2018-03-28 10:00:00,2.1%,better,Low,Pending Home Sales m/m,-5.0%,worse,13,2018-03-28 14:00:00+00:00,-47.62,2018,1,3,Wednesday
1.6M,USD,2018-03-28 10:30:00,0.5M,accurate,High,Crude Oil Inventories,-2.6M,accurate,13,2018-03-28 14:30:00+00:00,-220.0,2018,1,3,Wednesday
0.2%,USD,2018-03-29 08:30:00,0.2%,accurate,Medium,Core PCE Price Index m/m,0.3%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday
0.2%,USD,2018-03-29 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.2%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday
215K,USD,2018-03-29 08:30:00,230K,better,Medium,Unemployment Claims,229K,accurate,13,2018-03-29 12:30:00+00:00,6.52,2018,1,3,Thursday
0.4%,USD,2018-03-29 08:30:00,0.4%,accurate,Low,Personal Income m/m,0.4%,accurate,13,2018-03-29 12:30:00+00:00,0.0,2018,1,3,Thursday
57.4,USD,2018-03-29 09:45:00,62.1,worse,Medium,Chicago PMI,61.9,accurate,13,2018-03-29 13:45:00+00:00,7.57,2018,1,3,Thursday
101.4,USD,2018-03-29 10:00:00,101.9,accurate,Medium,Revised UoM Consumer Sentiment,102.0,accurate,13,2018-03-29 14:00:00+00:00,0.49,2018,1,3,Thursday
-63B,USD,2018-03-29 10:30:00,-75B,accurate,Low,Natural Gas Storage,-86B,accurate,13,2018-03-29 14:30:00+00:00,-16.0,2018,1,3,Thursday
-128B,USD,2018-03-21 08:30:00,-125B,worse,Medium,Current Account,-101B,accurate,12,2018-03-21 12:30:00+00:00,2.4,2018,1,3,Wednesday
5.54M,USD,2018-03-21 10:00:00,5.41M,better,Medium,Existing Home Sales,5.38M,accurate,12,2018-03-21 14:00:00+00:00,-2.4,2018,1,3,Wednesday
-2.6M,USD,2018-03-21 10:30:00,2.6M,accurate,High,Crude Oil Inventories,5.0M,accurate,12,2018-03-21 14:30:00+00:00,200.0,2018,1,3,Wednesday
<1.75%,USD,2018-03-21 14:00:00,<1.75%,accurate,High,Federal Funds Rate,<1.50%,accurate,12,2018-03-21 18:00:00+00:00,0.0,2018,1,3,Wednesday
229K,USD,2018-03-22 08:30:00,225K,accurate,Medium,Unemployment Claims,226K,accurate,12,2018-03-22 12:30:00+00:00,-1.78,2018,1,3,Thursday
0.8%,USD,2018-03-22 09:00:00,0.4%,better,Low,HPI m/m,0.4%,better,12,2018-03-22 13:00:00+00:00,-100.0,2018,1,3,Thursday
55.7,USD,2018-03-22 09:45:00,55.4,accurate,Low,Flash Manufacturing PMI,55.3,worse,12,2018-03-22 13:45:00+00:00,-0.54,2018,1,3,Thursday
54.1,USD,2018-03-22 09:45:00,55.9,worse,Low,Flash Services PMI,55.9,accurate,12,2018-03-22 13:45:00+00:00,3.22,2018,1,3,Thursday
0.6%,USD,2018-03-22 10:00:00,0.5%,better,Low,CB Leading Index m/m,0.8%,worse,12,2018-03-22 14:00:00+00:00,-20.0,2018,1,3,Thursday
-86B,USD,2018-03-22 10:30:00,-88B,accurate,Low,Natural Gas Storage,-93B,accurate,12,2018-03-22 14:30:00+00:00,-2.27,2018,1,3,Thursday
1.2%,USD,2018-03-23 08:30:00,0.5%,better,High,Core Durable Goods Orders m/m,-0.2%,accurate,12,2018-03-23 12:30:00+00:00,-140.0,2018,1,3,Friday
3.1%,USD,2018-03-23 08:30:00,1.6%,better,Medium,Durable Goods Orders m/m,-3.6%,accurate,12,2018-03-23 12:30:00+00:00,-93.75,2018,1,3,Friday
618K,USD,2018-03-23 10:00:00,621K,worse,Low,New Home Sales,622K,better,12,2018-03-23 14:00:00+00:00,0.48,2018,1,3,Friday
-215.2B,USD,2018-03-12 14:00:00,-222.3B,better,Low,Federal Budget Balance,49.2B,accurate,11,2018-03-12 18:00:00+00:00,-3.19,2018,1,3,Monday
107.6,USD,2018-03-13 06:00:00,107.1,accurate,Low,NFIB Small Business Index,106.9,accurate,11,2018-03-13 10:00:00+00:00,-0.47,2018,1,3,Tuesday
0.2%,USD,2018-03-13 08:30:00,0.2%,accurate,High,CPI m/m,0.5%,accurate,11,2018-03-13 12:30:00+00:00,0.0,2018,1,3,Tuesday
0.2%,USD,2018-03-13 08:30:00,0.2%,accurate,High,Core CPI m/m,0.3%,accurate,11,2018-03-13 12:30:00+00:00,0.0,2018,1,3,Tuesday
0.2%,USD,2018-03-14 08:30:00,0.4%,worse,High,Core Retail Sales m/m,0.1%,better,11,2018-03-14 12:30:00+00:00,50.0,2018,1,3,Wednesday
0.2%,USD,2018-03-14 08:30:00,0.1%,better,High,PPI m/m,0.4%,accurate,11,2018-03-14 12:30:00+00:00,-100.0,2018,1,3,Wednesday
-0.1%,USD,2018-03-14 08:30:00,0.3%,worse,High,Retail Sales m/m,-0.1%,better,11,2018-03-14 12:30:00+00:00,133.33,2018,1,3,Wednesday
0.2%,USD,2018-03-14 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.4%,accurate,11,2018-03-14 12:30:00+00:00,0.0,2018,1,3,Wednesday
0.6%,USD,2018-03-14 10:00:00,0.6%,accurate,Low,Business Inventories m/m,0.6%,worse,11,2018-03-14 14:00:00+00:00,0.0,2018,1,3,Wednesday
5.0M,USD,2018-03-14 10:30:00,2.2M,accurate,High,Crude Oil Inventories,2.4M,accurate,11,2018-03-14 14:30:00+00:00,-127.27,2018,1,3,Wednesday
22.5,USD,2018-03-15 08:30:00,14.9,better,Medium,Empire State Manufacturing Index,13.1,accurate,11,2018-03-15 12:30:00+00:00,-51.01,2018,1,3,Thursday
22.3,USD,2018-03-15 08:30:00,23.1,worse,Medium,Philly Fed Manufacturing Index,25.8,accurate,11,2018-03-15 12:30:00+00:00,3.46,2018,1,3,Thursday
226K,USD,2018-03-15 08:30:00,227K,accurate,Medium,Unemployment Claims,230K,accurate,11,2018-03-15 12:30:00+00:00,0.44,2018,1,3,Thursday
0.4%,USD,2018-03-15 08:30:00,0.3%,accurate,Low,Import Prices m/m,0.8%,worse,11,2018-03-15 12:30:00+00:00,-33.33,2018,1,3,Thursday
70,USD,2018-03-15 10:00:00,72,worse,Low,NAHB Housing Market Index,71,worse,11,2018-03-15 14:00:00+00:00,2.78,2018,1,3,Thursday
-93B,USD,2018-03-15 10:30:00,-99B,accurate,Low,Natural Gas Storage,-57B,accurate,11,2018-03-15 14:30:00+00:00,-6.06,2018,1,3,Thursday
62.1B,USD,2018-03-15 16:00:00,35.9B,better,Low,TIC Long-Term Purchases,23.3B,worse,11,2018-03-15 20:00:00+00:00,-72.98,2018,1,3,Thursday
1.30M,USD,2018-03-16 08:30:00,1.32M,accurate,High,Building Permits,1.38M,accurate,11,2018-03-16 12:30:00+00:00,1.52,2018,1,3,Friday
1.24M,USD,2018-03-16 08:30:00,1.29M,worse,Medium,Housing Starts,1.33M,accurate,11,2018-03-16 12:30:00+00:00,3.88,2018,1,3,Friday
78.1%,USD,2018-03-16 09:15:00,77.7%,better,Medium,Capacity Utilization Rate,77.4%,accurate,11,2018-03-16 13:15:00+00:00,-0.51,2018,1,3,Friday
1.1%,USD,2018-03-16 09:15:00,0.3%,better,Medium,Industrial Production m/m,-0.3%,worse,11,2018-03-16 13:15:00+00:00,-266.67,2018,1,3,Friday
102.0,USD,2018-03-16 10:00:00,99.2,better,Medium,Prelim UoM Consumer Sentiment,99.7,accurate,11,2018-03-16 14:00:00+00:00,-2.82,2018,1,3,Friday
6.31M,USD,2018-03-16 10:00:00,5.91M,better,Low,JOLTS Job Openings,5.81M,accurate,11,2018-03-16 14:00:00+00:00,-6.77,2018,1,3,Friday
55.9,USD,2018-03-05 09:45:00,55.9,accurate,Low,Final Services PMI,55.9,accurate,10,2018-03-05 14:45:00+00:00,0.0,2018,1,3,Monday
59.5,USD,2018-03-05 10:00:00,58.9,better,High,ISM Non-Manufacturing PMI,59.9,accurate,10,2018-03-05 15:00:00+00:00,-1.02,2018,1,3,Monday
-1.4%,USD,2018-03-06 10:00:00,-0.4%,worse,Low,Factory Orders m/m,1.8%,accurate,10,2018-03-06 15:00:00+00:00,250.0,2018,1,3,Tuesday
55.6,USD,2018-03-06 10:01:00,58.2,worse,Low,IBD/TIPP Economic Optimism,56.7,accurate,10,2018-03-06 15:00:00+00:00,4.47,2018,1,3,Tuesday
235K,USD,2018-03-07 08:15:00,199K,better,High,ADP Non-Farm Employment Change,244K,better,10,2018-03-07 13:15:00+00:00,-18.09,2018,1,3,Wednesday
0.0%,USD,2018-03-07 08:30:00,-0.1%,accurate,Low,Revised Nonfarm Productivity q/q,-0.1%,accurate,10,2018-03-07 13:30:00+00:00,-100.0,2018,1,3,Wednesday
2.5%,USD,2018-03-07 08:30:00,2.1%,better,Low,Revised Unit Labor Costs q/q,2.0%,accurate,10,2018-03-07 13:30:00+00:00,-19.05,2018,1,3,Wednesday
-56.6B,USD,2018-03-07 08:30:00,-55.1B,worse,Low,Trade Balance,-53.9B,worse,10,2018-03-07 13:30:00+00:00,2.72,2018,1,3,Wednesday
2.4M,USD,2018-03-07 10:30:00,2.6M,accurate,High,Crude Oil Inventories,3.0M,accurate,10,2018-03-07 15:30:00+00:00,7.69,2018,1,3,Wednesday
13.9B,USD,2018-03-07 15:00:00,17.5B,worse,Low,Consumer Credit m/m,19.2B,better,10,2018-03-07 20:00:00+00:00,20.57,2018,1,3,Wednesday
231K,USD,2018-03-08 08:30:00,220K,worse,Medium,Unemployment Claims,210K,accurate,10,2018-03-08 13:30:00+00:00,-5.0,2018,1,3,Thursday
-57B,USD,2018-03-08 10:30:00,-58B,accurate,Low,Natural Gas Storage,-78B,accurate,10,2018-03-08 15:30:00+00:00,-1.72,2018,1,3,Thursday
0.1%,USD,2018-03-09 08:30:00,0.2%,worse,High,Average Hourly Earnings m/m,0.3%,accurate,10,2018-03-09 13:30:00+00:00,50.0,2018,1,3,Friday
313K,USD,2018-03-09 08:30:00,205K,better,High,Non-Farm Employment Change,239K,better,10,2018-03-09 13:30:00+00:00,-52.68,2018,1,3,Friday
4.1%,USD,2018-03-09 08:30:00,4.0%,worse,High,Unemployment Rate,4.1%,accurate,10,2018-03-09 13:30:00+00:00,-2.5,2018,1,3,Friday
0.8%,USD,2018-03-09 10:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,0.7%,accurate,10,2018-03-09 15:00:00+00:00,-14.29,2018,1,3,Friday
593K,USD,2018-02-26 10:00:00,655K,worse,Medium,New Home Sales,643K,better,9,2018-02-26 15:00:00+00:00,9.47,2018,1,2,Monday
-0.3%,USD,2018-02-27 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.7%,accurate,9,2018-02-27 13:30:00+00:00,175.0,2018,1,2,Tuesday
-3.7%,USD,2018-02-27 08:30:00,-2.4%,worse,Medium,Durable Goods Orders m/m,2.8%,accurate,9,2018-02-27 13:30:00+00:00,54.17,2018,1,2,Tuesday
-74.4B,USD,2018-02-27 08:30:00,-72.3B,worse,Low,Goods Trade Balance,-72.3B,accurate,9,2018-02-27 13:30:00+00:00,2.9,2018,1,2,Tuesday
0.7%,USD,2018-02-27 08:30:00,0.3%,worse,Low,Prelim Wholesale Inventories m/m,0.4%,worse,9,2018-02-27 13:30:00+00:00,-133.33,2018,1,2,Tuesday
6.3%,USD,2018-02-27 09:00:00,6.3%,accurate,Low,S&P/CS Composite-20 HPI y/y,6.4%,accurate,9,2018-02-27 14:00:00+00:00,0.0,2018,1,2,Tuesday
0.3%,USD,2018-02-27 09:03:00,0.4%,worse,Low,HPI m/m,0.5%,better,9,2018-02-27 14:05:00+00:00,25.0,2018,1,2,Tuesday
130.8,USD,2018-02-27 10:00:00,126.2,better,High,CB Consumer Confidence,124.3,worse,9,2018-02-27 15:00:00+00:00,-3.65,2018,1,2,Tuesday
28,USD,2018-02-27 10:00:00,15,better,Low,Richmond Manufacturing Index,14,accurate,9,2018-02-27 15:00:00+00:00,-86.67,2018,1,2,Tuesday
2.5%,USD,2018-02-28 08:30:00,2.5%,accurate,High,Prelim GDP q/q,2.6%,accurate,9,2018-02-28 13:30:00+00:00,0.0,2018,1,2,Wednesday
2.3%,USD,2018-02-28 08:30:00,2.4%,accurate,Low,Prelim GDP Price Index q/q,2.4%,accurate,9,2018-02-28 13:30:00+00:00,4.17,2018,1,2,Wednesday
61.9,USD,2018-02-28 09:45:00,64.2,worse,Medium,Chicago PMI,65.7,accurate,9,2018-02-28 14:45:00+00:00,3.58,2018,1,2,Wednesday
-4.7%,USD,2018-02-28 10:00:00,0.4%,worse,Medium,Pending Home Sales m/m,0.0%,worse,9,2018-02-28 15:00:00+00:00,1275.0,2018,1,2,Wednesday
3.0M,USD,2018-02-28 10:30:00,2.4M,accurate,High,Crude Oil Inventories,-1.6M,accurate,9,2018-02-28 15:30:00+00:00,-25.0,2018,1,2,Wednesday
0.3%,USD,2018-03-01 08:30:00,0.3%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,9,2018-03-01 13:30:00+00:00,0.0,2018,1,3,Thursday
0.2%,USD,2018-03-01 08:30:00,0.2%,accurate,Medium,Personal Spending m/m,0.4%,accurate,9,2018-03-01 13:30:00+00:00,0.0,2018,1,3,Thursday
210K,USD,2018-03-01 08:30:00,226K,better,Medium,Unemployment Claims,220K,accurate,9,2018-03-01 13:30:00+00:00,7.08,2018,1,3,Thursday
0.4%,USD,2018-03-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.4%,accurate,9,2018-03-01 13:30:00+00:00,-33.33,2018,1,3,Thursday
55.3,USD,2018-03-01 09:45:00,55.9,worse,Low,Final Manufacturing PMI,55.9,accurate,9,2018-03-01 14:45:00+00:00,1.07,2018,1,3,Thursday
60.8,USD,2018-03-01 10:00:00,58.7,better,High,ISM Manufacturing PMI,59.1,accurate,9,2018-03-01 15:00:00+00:00,-3.58,2018,1,3,Thursday
0.0%,USD,2018-03-01 10:00:00,0.3%,worse,Low,Construction Spending m/m,0.8%,accurate,9,2018-03-01 15:00:00+00:00,100.0,2018,1,3,Thursday
74.2,USD,2018-03-01 10:00:00,70.5,better,Low,ISM Manufacturing Prices,72.7,accurate,9,2018-03-01 15:00:00+00:00,-5.25,2018,1,3,Thursday
-78B,USD,2018-03-01 10:34:00,-71B,accurate,Low,Natural Gas Storage,-124B,accurate,9,2018-03-01 15:35:00+00:00,9.86,2018,1,3,Thursday
17.1M,USD,2018-03-01 00:00:00,17.2M,accurate,Low,Total Vehicle Sales,17.2M,accurate,9,2018-03-01 05:00:00+00:00,0.58,2018,1,3,Thursday
99.7,USD,2018-03-02 10:00:00,99.4,accurate,Medium,Revised UoM Consumer Sentiment,99.9,accurate,9,2018-03-02 15:00:00+00:00,-0.3,2018,1,3,Friday
55.9,USD,2018-02-21 09:45:00,55.4,better,Low,Flash Manufacturing PMI,55.5,accurate,8,2018-02-21 14:45:00+00:00,-0.9,2018,1,2,Wednesday
55.9,USD,2018-02-21 09:45:00,53.8,better,Low,Flash Services PMI,53.3,accurate,8,2018-02-21 14:45:00+00:00,-3.9,2018,1,2,Wednesday
5.38M,USD,2018-02-21 10:00:00,5.61M,worse,Medium,Existing Home Sales,5.56M,accurate,8,2018-02-21 15:00:00+00:00,4.1,2018,1,2,Wednesday
222K,USD,2018-02-22 08:30:00,230K,better,Medium,Unemployment Claims,229K,accurate,8,2018-02-22 13:30:00+00:00,3.48,2018,1,2,Thursday
1.0%,USD,2018-02-22 10:00:00,0.7%,better,Low,CB Leading Index m/m,0.6%,accurate,8,2018-02-22 15:00:00+00:00,-42.86,2018,1,2,Thursday
-124B,USD,2018-02-22 10:30:00,-121B,accurate,Low,Natural Gas Storage,-194B,accurate,8,2018-02-22 15:30:00+00:00,2.48,2018,1,2,Thursday
-1.6M,USD,2018-02-22 11:00:00,2.2M,accurate,High,Crude Oil Inventories,1.8M,accurate,8,2018-02-22 16:00:00+00:00,172.73,2018,1,2,Thursday
49.2B,USD,2018-02-12 14:00:00,50.2B,accurate,Low,Federal Budget Balance,-23.2B,accurate,7,2018-02-12 19:00:00+00:00,1.99,2018,1,2,Monday
106.9,USD,2018-02-13 06:00:00,106.2,accurate,Low,NFIB Small Business Index,104.9,accurate,7,2018-02-13 11:00:00+00:00,-0.66,2018,1,2,Tuesday
0.5%,USD,2018-02-14 08:30:00,0.3%,better,High,CPI m/m,0.1%,accurate,7,2018-02-14 13:30:00+00:00,-66.67,2018,1,2,Wednesday
0.3%,USD,2018-02-14 08:30:00,0.2%,better,High,Core CPI m/m,0.3%,accurate,7,2018-02-14 13:30:00+00:00,-50.0,2018,1,2,Wednesday
0.0%,USD,2018-02-14 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.1%,worse,7,2018-02-14 13:30:00+00:00,100.0,2018,1,2,Wednesday
-0.3%,USD,2018-02-14 08:30:00,0.2%,worse,High,Retail Sales m/m,0.0%,worse,7,2018-02-14 13:30:00+00:00,250.0,2018,1,2,Wednesday
0.4%,USD,2018-02-14 10:00:00,0.3%,worse,Low,Business Inventories m/m,0.4%,accurate,7,2018-02-14 15:00:00+00:00,-33.33,2018,1,2,Wednesday
1.8M,USD,2018-02-14 10:30:00,2.8M,accurate,High,Crude Oil Inventories,1.9M,accurate,7,2018-02-14 15:30:00+00:00,35.71,2018,1,2,Wednesday
0.4%,USD,2018-02-15 08:30:00,0.4%,accurate,High,PPI m/m,-0.1%,accurate,7,2018-02-15 13:30:00+00:00,0.0,2018,1,2,Thursday
0.4%,USD,2018-02-15 08:30:00,0.2%,better,Medium,Core PPI m/m,-0.1%,accurate,7,2018-02-15 13:30:00+00:00,-100.0,2018,1,2,Thursday
13.1,USD,2018-02-15 08:30:00,17.7,worse,Medium,Empire State Manufacturing Index,17.7,accurate,7,2018-02-15 13:30:00+00:00,25.99,2018,1,2,Thursday
25.8,USD,2018-02-15 08:30:00,21.5,better,Medium,Philly Fed Manufacturing Index,22.2,accurate,7,2018-02-15 13:30:00+00:00,-20.0,2018,1,2,Thursday
230K,USD,2018-02-15 08:30:00,229K,accurate,Medium,Unemployment Claims,223K,accurate,7,2018-02-15 13:30:00+00:00,-0.44,2018,1,2,Thursday
77.5%,USD,2018-02-15 09:15:00,78.0%,worse,Medium,Capacity Utilization Rate,77.7%,worse,7,2018-02-15 14:15:00+00:00,0.64,2018,1,2,Thursday
-0.1%,USD,2018-02-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.4%,worse,7,2018-02-15 14:15:00+00:00,150.0,2018,1,2,Thursday
72,USD,2018-02-15 10:00:00,72,accurate,Low,NAHB Housing Market Index,72,accurate,7,2018-02-15 15:00:00+00:00,0.0,2018,1,2,Thursday
-194B,USD,2018-02-15 10:30:00,-193B,accurate,Low,Natural Gas Storage,-119B,accurate,7,2018-02-15 15:30:00+00:00,0.52,2018,1,2,Thursday
27.3B,USD,2018-02-15 16:00:00,50.3B,worse,Low,TIC Long-Term Purchases,57.5B,accurate,7,2018-02-15 21:00:00+00:00,45.73,2018,1,2,Thursday
1.40M,USD,2018-02-16 08:30:00,1.29M,better,High,Building Permits,1.30M,accurate,7,2018-02-16 13:30:00+00:00,-8.53,2018,1,2,Friday
1.33M,USD,2018-02-16 08:30:00,1.23M,better,Medium,Housing Starts,1.21M,accurate,7,2018-02-16 13:30:00+00:00,-8.13,2018,1,2,Friday
1.0%,USD,2018-02-16 08:30:00,0.6%,better,Medium,Import Prices m/m,0.2%,accurate,7,2018-02-16 13:30:00+00:00,-66.67,2018,1,2,Friday
99.9,USD,2018-02-16 10:00:00,95.4,better,Medium,Prelim UoM Consumer Sentiment,95.7,better,7,2018-02-16 15:00:00+00:00,-4.72,2018,1,2,Friday
53.3,USD,2018-02-05 09:45:00,53.3,accurate,Low,Final Services PMI,53.3,accurate,6,2018-02-05 14:45:00+00:00,0.0,2018,1,2,Monday
59.9,USD,2018-02-05 10:00:00,56.5,better,High,ISM Non-Manufacturing PMI,55.9,accurate,6,2018-02-05 15:00:00+00:00,-6.02,2018,1,2,Monday
-53.1B,USD,2018-02-06 08:30:00,-52.1B,worse,Low,Trade Balance,-50.4B,accurate,6,2018-02-06 13:30:00+00:00,1.92,2018,1,2,Tuesday
5.81M,USD,2018-02-06 10:00:00,5.95M,worse,Low,JOLTS Job Openings,5.98M,better,6,2018-02-06 15:00:00+00:00,2.35,2018,1,2,Tuesday
56.7,USD,2018-02-06 10:01:00,55.4,better,Low,IBD/TIPP Economic Optimism,55.1,accurate,6,2018-02-06 15:00:00+00:00,-2.35,2018,1,2,Tuesday
1.9M,USD,2018-02-07 10:30:00,3.2M,accurate,High,Crude Oil Inventories,6.8M,accurate,6,2018-02-07 15:30:00+00:00,40.63,2018,1,2,Wednesday
18.4B,USD,2018-02-07 15:00:00,19.9B,worse,Low,Consumer Credit m/m,31.0B,better,6,2018-02-07 20:00:00+00:00,7.54,2018,1,2,Wednesday
221K,USD,2018-02-08 08:30:00,232K,better,Medium,Unemployment Claims,230K,accurate,6,2018-02-08 13:30:00+00:00,4.74,2018,1,2,Thursday
-119B,USD,2018-02-08 10:30:00,-116B,accurate,Low,Natural Gas Storage,-99B,accurate,6,2018-02-08 15:30:00+00:00,2.59,2018,1,2,Thursday
0.4%,USD,2018-02-09 10:00:00,0.2%,worse,Low,Final Wholesale Inventories m/m,0.2%,accurate,6,2018-02-09 15:00:00+00:00,-100.0,2018,1,2,Friday
0.2%,USD,2018-01-29 08:30:00,0.2%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,5,2018-01-29 13:30:00+00:00,0.0,2018,1,1,Monday
0.4%,USD,2018-01-29 08:30:00,0.5%,worse,Medium,Personal Spending m/m,0.8%,better,5,2018-01-29 13:30:00+00:00,20.0,2018,1,1,Monday
0.4%,USD,2018-01-29 08:30:00,0.3%,better,Low,Personal Income m/m,0.3%,accurate,5,2018-01-29 13:30:00+00:00,-33.33,2018,1,1,Monday
6.4%,USD,2018-01-30 09:00:00,6.3%,accurate,Low,S&P/CS Composite-20 HPI y/y,6.3%,accurate,5,2018-01-30 14:00:00+00:00,-1.59,2018,1,1,Tuesday
125.4,USD,2018-01-30 10:00:00,123.2,better,High,CB Consumer Confidence,123.1,better,5,2018-01-30 15:00:00+00:00,-1.79,2018,1,1,Tuesday
234K,USD,2018-01-31 08:15:00,186K,better,High,ADP Non-Farm Employment Change,242K,worse,5,2018-01-31 13:15:00+00:00,-25.81,2018,1,1,Wednesday
0.6%,USD,2018-01-31 08:30:00,0.6%,accurate,Medium,Employment Cost Index q/q,0.7%,accurate,5,2018-01-31 13:30:00+00:00,0.0,2018,1,1,Wednesday
65.7,USD,2018-01-31 09:45:00,64.2,better,Medium,Chicago PMI,67.6,accurate,5,2018-01-31 14:45:00+00:00,-2.34,2018,1,1,Wednesday
0.5%,USD,2018-01-31 10:00:00,0.5%,accurate,Medium,Pending Home Sales m/m,0.3%,accurate,5,2018-01-31 15:00:00+00:00,0.0,2018,1,1,Wednesday
6.8M,USD,2018-01-31 10:30:00,0.1M,accurate,High,Crude Oil Inventories,-1.1M,accurate,5,2018-01-31 15:30:00+00:00,-6700.0,2018,1,1,Wednesday
<1.50%,USD,2018-01-31 14:00:00,<1.50%,accurate,High,Federal Funds Rate,<1.50%,accurate,5,2018-01-31 19:00:00+00:00,0.0,2018,1,1,Wednesday
-0.1%,USD,2018-02-01 08:30:00,0.8%,better,Medium,Prelim Nonfarm Productivity q/q,2.7%,better,5,2018-02-01 13:30:00+00:00,112.5,2018,1,2,Thursday
2.0%,USD,2018-02-01 08:30:00,0.9%,better,Medium,Prelim Unit Labor Costs q/q,-0.2%,worse,5,2018-02-01 13:30:00+00:00,-122.22,2018,1,2,Thursday
230K,USD,2018-02-01 08:30:00,237K,better,Medium,Unemployment Claims,231K,accurate,5,2018-02-01 13:30:00+00:00,2.95,2018,1,2,Thursday
55.5,USD,2018-02-01 09:45:00,55.5,accurate,Low,Final Manufacturing PMI,55.5,accurate,5,2018-02-01 14:45:00+00:00,0.0,2018,1,2,Thursday
