actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
2.0%,USD,2010-09-24 08:30:00,0.9%,better,High,Core Durable Goods Orders m/m,-2.8%,better,39,2010-09-24 12:30:00+00:00,-122.22,2010,3,9,Friday,13412,13416,13407,13410,13431,13401,13429,30,up,19,18,13448,13421,13442,27,up,32,14,13454,13434,13442,20,down,32,3,13454,13436,13450,18,up,40,13,13455,13442,13450,13,down,40,5,13472,13455,13463,17,up,53,2,13474,13461,13467,13,up,57,2,13492,13481,13484,11,up,74,2,13476,13468,13474,8,down,64,1
-1.3%,USD,2010-09-24 08:30:00,-0.9%,worse,Medium,Durable Goods Orders m/m,0.7%,better,39,2010-09-24 12:30:00+00:00,44.44,2010,3,9,Friday,13412,13416,13407,13410,13431,13401,13429,30,up,19,18,13448,13421,13442,27,up,32,14,13454,13434,13442,20,down,32,3,13454,13436,13450,18,up,40,13,13455,13442,13450,13,down,40,5,13472,13455,13463,17,up,53,2,13474,13461,13467,13,up,57,2,13492,13481,13484,11,up,74,2,13476,13468,13474,8,down,64,1
288K,USD,2010-09-24 10:00:00,292K,worse,High,New Home Sales,288K,better,39,2010-09-24 14:00:00+00:00,1.37,2010,3,9,Friday,13461,13472,13455,13463,13472,13449,13461,23,down,2,1,13475,13453,13466,22,up,3,4,13475,13451,13461,24,down,2,7,13474,13461,13467,13,up,4,2,13479,13462,13475,17,up,12,11,13492,13481,13484,11,up,21,2,13478,13471,13475,7,down,12,2,13478,13469,13471,9,down,8,6,13465,13455,13464,10,down,1,6
3.2%,USD,2010-09-28 09:00:00,3.1%,accurate,Medium,S&P/CS Composite-20 HPI y/y,4.2%,accurate,40,2010-09-28 13:00:00+00:00,-3.23,2010,3,9,Tuesday,13468,13470,13461,13464,13482,13455,13480,27,up,16,16,13509,13478,13497,31,up,33,16,13504,13489,13491,15,down,27,8,13504,13472,13476,32,down,12,25,13470,13457,13463,13,down,1,4,13537,13514,13524,23,up,60,5,13549,13537,13545,12,up,81,3,13582,13574,13580,8,up,116,1,13582,13572,13576,10,down,112,3
48.5,USD,2010-09-28 10:00:00,52.5,worse,High,CB Consumer Confidence,53.2,accurate,40,2010-09-28 14:00:00+00:00,7.62,2010,3,9,Tuesday,13467,13470,13457,13463,13494,13450,13484,44,up,21,22,13497,13478,13487,19,up,24,0,13492,13472,13488,20,up,25,1,13537,13514,13524,23,up,61,5,13549,13537,13545,12,up,82,3,13577,13564,13574,13,up,111,5,13582,13574,13580,8,up,117,1,13582,13572,13576,10,down,113,3,13585,13578,13581,7,up,118,1
-2,USD,2010-09-28 10:00:00,6,worse,Low,Richmond Manufacturing Index,11,accurate,40,2010-09-28 14:00:00+00:00,133.33,2010,3,9,Tuesday,13467,13470,13457,13463,13494,13450,13484,44,up,21,22,13497,13478,13487,19,up,24,0,13492,13472,13488,20,up,25,1,13537,13514,13524,23,up,61,5,13549,13537,13545,12,up,82,3,13577,13564,13574,13,up,111,5,13582,13574,13580,8,up,117,1,13582,13572,13576,10,down,113,3,13585,13578,13581,7,up,118,1
-0.5M,USD,2010-09-29 10:30:00,-0.4M,accurate,Medium,Crude Oil Inventories,1.0M,accurate,40,2010-09-29 14:30:00+00:00,25.0,2010,3,9,Wednesday,13594,13599,13587,13593,13607,13591,13603,16,up,10,9,13606,13596,13599,10,down,6,3,13603,13583,13588,20,down,5,11,13600,13585,13598,15,up,5,9,13630,13618,13622,12,up,29,1,13639,13627,13635,12,up,42,5,13635,13628,13634,7,down,41,1,13639,13630,13634,9,down,41,3,13639,13632,13636,7,up,43,3
453K,USD,2010-09-30 08:30:00,458K,better,High,Unemployment Claims,469K,accurate,40,2010-09-30 12:30:00+00:00,1.09,2010,3,9,Thursday,13658,13674,13654,13664,13668,13647,13653,21,down,11,9,13657,13637,13648,20,down,16,5,13657,13645,13656,12,up,8,10,13684,13664,13675,20,up,11,6,13664,13646,13649,18,down,15,14,13633,13617,13629,16,down,35,6,13644,13625,13640,19,up,24,13,13603,13580,13584,23,down,80,12,13608,13599,13604,9,up,60,2
1.7%,USD,2010-09-30 08:30:00,1.6%,better,Medium,Final GDP q/q,1.6%,accurate,40,2010-09-30 12:30:00+00:00,-6.25,2010,3,9,Thursday,13658,13674,13654,13664,13668,13647,13653,21,down,11,9,13657,13637,13648,20,down,16,5,13657,13645,13656,12,up,8,10,13684,13664,13675,20,up,11,6,13664,13646,13649,18,down,15,14,13633,13617,13629,16,down,35,6,13644,13625,13640,19,up,24,13,13603,13580,13584,23,down,80,12,13608,13599,13604,9,up,60,2
1.9%,USD,2010-09-30 08:30:00,1.9%,accurate,Low,Final GDP Price Index q/q,1.9%,accurate,40,2010-09-30 12:30:00+00:00,0.0,2010,3,9,Thursday,13658,13674,13654,13664,13668,13647,13653,21,down,11,9,13657,13637,13648,20,down,16,5,13657,13645,13656,12,up,8,10,13684,13664,13675,20,up,11,6,13664,13646,13649,18,down,15,14,13633,13617,13629,16,down,35,6,13644,13625,13640,19,up,24,13,13603,13580,13584,23,down,80,12,13608,13599,13604,9,up,60,2
60.4,USD,2010-09-30 09:45:00,56.0,better,Medium,Chicago PMI,56.7,accurate,40,2010-09-30 13:45:00+00:00,-7.86,2010,3,9,Thursday,13649,13659,13643,13646,13649,13617,13624,32,down,22,22,13630,13616,13621,14,down,25,3,13633,13617,13629,16,up,17,6,13640,13625,13626,15,down,20,9,13659,13645,13649,14,up,3,2,13616,13591,13605,25,down,41,0,13595,13576,13585,19,down,61,6,13621,13609,13616,12,up,30,1,13618,13611,13614,7,down,32,2
74B,USD,2010-09-30 10:30:00,68B,accurate,Low,Natural Gas Storage,73B,accurate,40,2010-09-30 14:30:00+00:00,-8.82,2010,3,9,Thursday,13627,13644,13625,13640,13658,13638,13652,20,up,12,12,13659,13645,13650,14,down,10,4,13659,13645,13649,14,down,9,2,13654,13638,13652,16,up,12,7,13603,13580,13584,23,down,56,12,13607,13591,13599,16,up,41,0,13608,13599,13604,9,up,36,2,13622,13616,13619,6,up,21,0,13620,13608,13614,12,down,26,1
11.8M,USD,2010-10-01 01:00:00,11.6M,better,Low,Total Vehicle Sales,11.5M,accurate,40,2010-10-01 05:00:00+00:00,-1.72,2010,4,10,Friday,13663,13666,13658,13665,13665,13659,13662,6,down,3,1,13663,13658,13660,5,down,5,3,13663,13658,13660,5,down,5,1,13665,13659,13662,6,up,3,1,13641,13629,13639,12,down,26,1,13646,13634,13640,12,up,25,5,13652,13644,13648,8,up,17,0,13681,13669,13676,12,up,11,2,13724,13712,13720,12,up,55,3
0.1%,USD,2010-10-01 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,40,2010-10-01 12:30:00+00:00,0.0,2010,4,10,Friday,13725,13730,13721,13727,13756,13722,13740,34,up,13,13,13739,13720,13734,19,down,7,2,13735,13713,13716,22,down,11,16,13743,13728,13738,15,up,11,6,13736,13729,13730,7,down,3,2,13747,13731,13742,16,up,15,5,13759,13747,13748,12,up,21,9,13759,13745,13757,14,up,30,3,13745,13739,13743,6,down,16,1
0.4%,USD,2010-10-01 08:30:00,0.4%,accurate,Medium,Personal Spending m/m,0.4%,accurate,40,2010-10-01 12:30:00+00:00,0.0,2010,4,10,Friday,13725,13730,13721,13727,13756,13722,13740,34,up,13,13,13739,13720,13734,19,down,7,2,13735,13713,13716,22,down,11,16,13743,13728,13738,15,up,11,6,13736,13729,13730,7,down,3,2,13747,13731,13742,16,up,15,5,13759,13747,13748,12,up,21,9,13759,13745,13757,14,up,30,3,13745,13739,13743,6,down,16,1
0.5%,USD,2010-10-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.2%,accurate,40,2010-10-01 12:30:00+00:00,-66.67,2010,4,10,Friday,13725,13730,13721,13727,13756,13722,13740,34,up,13,13,13739,13720,13734,19,down,7,2,13735,13713,13716,22,down,11,16,13743,13728,13738,15,up,11,6,13736,13729,13730,7,down,3,2,13747,13731,13742,16,up,15,5,13759,13747,13748,12,up,21,9,13759,13745,13757,14,up,30,3,13745,13739,13743,6,down,16,1
68.2,USD,2010-10-01 09:55:00,67.1,better,Medium,Revised UoM Consumer Sentiment,66.6,accurate,40,2010-10-01 13:55:00+00:00,-1.64,2010,4,10,Friday,13732,13742,13728,13738,13747,13731,13742,16,up,4,5,13746,13712,13743,34,up,5,1,13765,13731,13754,34,up,16,14,13773,13756,13758,17,up,20,15,13744,13733,13736,11,down,2,7,13758,13747,13754,11,up,16,6,13761,13747,13751,14,down,13,7,13746,13740,13744,6,down,6,1,13760,13755,13759,5,up,21,2
54.4,USD,2010-10-01 10:00:00,54.6,accurate,High,ISM Manufacturing PMI,56.3,accurate,40,2010-10-01 14:00:00+00:00,0.37,2010,4,10,Friday,13737,13747,13731,13742,13746,13712,13743,34,up,1,1,13765,13731,13754,34,up,12,14,13773,13753,13766,20,up,24,11,13759,13747,13748,12,down,6,9,13746,13731,13745,15,down,3,8,13759,13745,13757,14,up,15,3,13757,13747,13753,10,down,11,2,13746,13740,13741,6,down,1,4,13766,13757,13762,9,up,20,3
0.4%,USD,2010-10-01 10:00:00,-0.4%,better,Low,Construction Spending m/m,-1.4%,worse,40,2010-10-01 14:00:00+00:00,-200.0,2010,4,10,Friday,13737,13747,13731,13742,13746,13712,13743,34,up,1,1,13765,13731,13754,34,up,12,14,13773,13753,13766,20,up,24,11,13759,13747,13748,12,down,6,9,13746,13731,13745,15,down,3,8,13759,13745,13757,14,up,15,3,13757,13747,13753,10,down,11,2,13746,13740,13741,6,down,1,4,13766,13757,13762,9,up,20,3
70.5,USD,2010-10-01 10:00:00,59.6,better,Low,ISM Manufacturing Prices,61.5,accurate,40,2010-10-01 14:00:00+00:00,-18.29,2010,4,10,Friday,13737,13747,13731,13742,13746,13712,13743,34,up,1,1,13765,13731,13754,34,up,12,14,13773,13753,13766,20,up,24,11,13759,13747,13748,12,down,6,9,13746,13731,13745,15,down,3,8,13759,13745,13757,14,up,15,3,13757,13747,13753,10,down,11,2,13746,13740,13741,6,down,1,4,13766,13757,13762,9,up,20,3
4.3%,USD,2010-10-04 10:00:00,2.8%,better,High,Pending Home Sales m/m,4.5%,worse,41,2010-10-04 14:00:00+00:00,-53.57,2010,4,10,Monday,13700,13705,13695,13704,13707,13687,13696,20,down,8,7,13714,13692,13709,22,up,5,11,13713,13694,13704,19,down,0,6,13703,13695,13702,8,down,2,2,13687,13677,13682,10,down,22,3,13695,13680,13691,15,up,13,4,13694,13682,13686,12,down,18,4,13694,13685,13689,9,up,15,4,13689,13682,13689,7,down,15,3
-0.5%,USD,2010-10-04 10:00:00,-0.3%,worse,Medium,Factory Orders m/m,0.5%,better,41,2010-10-04 14:00:00+00:00,66.67,2010,4,10,Monday,13700,13705,13695,13704,13707,13687,13696,20,down,8,7,13714,13692,13709,22,up,5,11,13713,13694,13704,19,down,0,6,13703,13695,13702,8,down,2,2,13687,13677,13682,10,down,22,3,13695,13680,13691,15,up,13,4,13694,13682,13686,12,down,18,4,13694,13685,13689,9,up,15,4,13689,13682,13689,7,down,15,3
53.2,USD,2010-10-05 10:00:00,52.1,better,High,ISM Non-Manufacturing PMI,51.5,accurate,41,2010-10-05 14:00:00+00:00,-2.11,2010,4,10,Tuesday,13795,13799,13789,13797,13809,13778,13783,31,down,14,14,13795,13778,13791,17,up,6,7,13801,13784,13795,17,up,2,3,13811,13786,13806,25,up,9,17,13842,13831,13837,11,up,40,2,13836,13826,13831,10,down,34,4,13836,13828,13833,8,up,36,2,13835,13826,13827,9,down,30,5,13858,13846,13855,12,up,58,8
-39K,USD,2010-10-06 08:15:00,23K,worse,High,ADP Non-Farm Employment Change,10K,better,41,2010-10-06 12:15:00+00:00,269.57,2010,4,10,Wednesday,13845,13854,13841,13854,13877,13853,13872,24,up,18,16,13874,13856,13858,18,down,4,12,13869,13850,13853,19,down,1,4,13856,13845,13847,11,down,7,4,13868,13855,13859,13,up,5,7,13879,13864,13872,15,up,18,1,13881,13872,13877,9,up,23,1,13902,13885,13890,17,up,36,4,13943,13932,13940,11,up,86,6
3.1M,USD,2010-10-06 10:30:00,0.5M,accurate,Medium,Crude Oil Inventories,-0.5M,accurate,41,2010-10-06 14:30:00+00:00,-520.0,2010,4,10,Wednesday,13864,13872,13859,13870,13878,13866,13875,12,up,5,5,13880,13868,13877,12,up,7,3,13888,13875,13886,13,up,16,8,13891,13878,13891,13,up,21,8,13919,13905,13917,14,up,47,6,13927,13917,13921,10,up,51,4,13937,13929,13930,8,up,60,5,13922,13913,13918,9,down,48,2,13928,13921,13927,7,up,57,0
445K,USD,2010-10-07 08:30:00,454K,better,High,Unemployment Claims,456K,accurate,41,2010-10-07 12:30:00+00:00,1.98,2010,4,10,Thursday,13979,13985,13971,13982,13985,13966,13972,19,down,10,11,13988,13968,13987,20,up,5,14,13994,13981,13994,13,up,12,8,14027,14004,14022,23,up,40,14,14004,13988,13992,16,down,10,10,13955,13931,13941,24,down,41,8,13941,13928,13937,13,down,45,4,13934,13921,13925,13,down,57,7,13888,13867,13871,21,down,111,16
85B,USD,2010-10-07 10:30:00,78B,accurate,Low,Natural Gas Storage,74B,accurate,41,2010-10-07 14:30:00+00:00,-8.97,2010,4,10,Thursday,13941,13941,13928,13937,13949,13929,13944,20,up,7,4,13950,13931,13935,19,down,2,11,13939,13917,13925,22,down,12,9,13945,13928,13940,17,up,3,0,13934,13921,13925,13,down,12,7,13923,13916,13919,7,down,18,3,13888,13867,13871,21,down,66,16,13885,13875,13883,10,up,54,4,13909,13903,13905,6,up,32,0
-3.3B,USD,2010-10-07 15:00:00,-2.9B,worse,Low,Consumer Credit m/m,-4.1B,worse,41,2010-10-07 19:00:00+00:00,13.79,2010,4,10,Thursday,13915,13928,13911,13927,13930,13916,13920,14,down,7,9,13924,13917,13921,7,up,6,1,13925,13917,13919,8,down,8,1,13918,13910,13911,8,down,16,7,13913,13905,13911,8,down,16,2,13923,13916,13921,7,up,6,3,13929,13920,13925,9,up,2,0,13919,13910,13913,9,down,14,5,13927,13922,13924,5,up,3,0
-95K,USD,2010-10-08 08:30:00,1K,worse,High,Non-Farm Employment Change,-57K,accurate,41,2010-10-08 12:30:00+00:00,9600.0,2010,4,10,Friday,13889,13893,13875,13883,13951,13886,13950,65,up,67,64,13981,13937,13967,44,up,84,17,13973,13949,13951,24,down,68,17,13893,13833,13878,60,down,5,15,13942,13926,13932,16,up,49,4,13933,13922,13929,11,down,46,1,13927,13912,13919,15,down,36,6,13936,13926,13931,10,up,48,1,13920,13906,13910,14,down,27,6
9.6%,USD,2010-10-08 08:30:00,9.7%,better,High,Unemployment Rate,9.6%,accurate,41,2010-10-08 12:30:00+00:00,1.03,2010,4,10,Friday,13889,13893,13875,13883,13951,13886,13950,65,up,67,64,13981,13937,13967,44,up,84,17,13973,13949,13951,24,down,68,17,13893,13833,13878,60,down,5,15,13942,13926,13932,16,up,49,4,13933,13922,13929,11,down,46,1,13927,13912,13919,15,down,36,6,13936,13926,13931,10,up,48,1,13920,13906,13910,14,down,27,6
0.0%,USD,2010-10-08 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.3%,accurate,41,2010-10-08 12:30:00+00:00,100.0,2010,4,10,Friday,13889,13893,13875,13883,13951,13886,13950,65,up,67,64,13981,13937,13967,44,up,84,17,13973,13949,13951,24,down,68,17,13893,13833,13878,60,down,5,15,13942,13926,13932,16,up,49,4,13933,13922,13929,11,down,46,1,13927,13912,13919,15,down,36,6,13936,13926,13931,10,up,48,1,13920,13906,13910,14,down,27,6
0.8%,USD,2010-10-08 10:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,1.5%,worse,41,2010-10-08 14:00:00+00:00,-33.33,2010,4,10,Friday,13928,13933,13922,13929,13955,13925,13952,30,up,23,22,13958,13938,13938,20,down,9,15,13949,13935,13938,14,down,9,0,13927,13912,13919,15,down,10,6,13935,13922,13933,13,up,4,2,13936,13926,13931,10,down,2,1,13923,13909,13922,14,down,7,7,13916,13909,13911,7,down,18,5,13905,13899,13902,6,down,27,2
89.0,USD,2010-10-12 07:30:00,89.6,accurate,Low,NFIB Small Business Index,88.8,accurate,42,2010-10-12 11:30:00+00:00,0.67,2010,4,10,Tuesday,13806,13813,13802,13811,13822,13809,13818,13,up,7,6,13820,13814,13819,6,up,8,1,13830,13814,13827,16,up,16,8,13828,13820,13823,8,down,12,2,13832,13820,13821,12,down,10,7,13850,13840,13845,10,up,34,3,13845,13837,13842,8,down,31,0,13832,13819,13822,13,down,11,8,13843,13834,13837,9,up,26,0
46.4,USD,2010-10-12 10:00:00,46.7,accurate,Low,IBD/TIPP Economic Optimism,45.3,accurate,42,2010-10-12 14:00:00+00:00,0.64,2010,4,10,Tuesday,13806,13814,13802,13811,13825,13807,13820,18,up,9,9,13824,13814,13819,10,down,8,1,13832,13815,13830,17,up,19,11,13832,13819,13822,13,down,11,8,13845,13830,13831,15,up,20,14,13843,13834,13837,9,up,26,0,13846,13839,13844,7,up,33,2,13868,13861,13866,7,up,55,1,13856,13848,13853,8,down,42,1
-0.3%,USD,2010-10-13 08:30:00,-0.1%,worse,Medium,Import Prices m/m,0.6%,accurate,42,2010-10-13 12:30:00+00:00,200.0,2010,4,10,Wednesday,13961,13968,13954,13966,13974,13962,13971,12,up,5,6,13972,13960,13966,12,down,0,5,13971,13961,13964,10,down,2,2,13965,13957,13963,8,down,3,2,13937,13925,13932,12,down,34,5,13927,13910,13914,17,down,52,4,13940,13930,13934,10,up,32,2,13974,13964,13972,10,up,6,2,13960,13945,13954,15,down,12,5
0.4%,USD,2010-10-14 08:30:00,0.2%,better,High,PPI m/m,0.4%,accurate,42,2010-10-14 12:30:00+00:00,-100.0,2010,4,10,Thursday,14087,14094,14084,14089,14109,14081,14091,28,up,2,0,14091,14069,14076,22,down,13,15,14085,14074,14080,11,up,9,4,14081,14070,14079,11,down,10,3,14062,14046,14050,16,down,39,11,14073,14062,14062,11,up,27,8,14079,14070,14077,9,up,12,0,14071,14060,14067,11,down,22,0,14062,14051,14057,11,down,32,4
-46.3B,USD,2010-10-14 08:30:00,-43.5B,worse,High,Trade Balance,-42.6B,accurate,42,2010-10-14 12:30:00+00:00,6.44,2010,4,10,Thursday,14087,14094,14084,14089,14109,14081,14091,28,up,2,0,14091,14069,14076,22,down,13,15,14085,14074,14080,11,up,9,4,14081,14070,14079,11,down,10,3,14062,14046,14050,16,down,39,11,14073,14062,14062,11,up,27,8,14079,14070,14077,9,up,12,0,14071,14060,14067,11,down,22,0,14062,14051,14057,11,down,32,4
462K,USD,2010-10-14 08:30:00,448K,worse,High,Unemployment Claims,449k,accurate,42,2010-10-14 12:30:00+00:00,-3.12,2010,4,10,Thursday,14087,14094,14084,14089,14109,14081,14091,28,up,2,0,14091,14069,14076,22,down,13,15,14085,14074,14080,11,up,9,4,14081,14070,14079,11,down,10,3,14062,14046,14050,16,down,39,11,14073,14062,14062,11,up,27,8,14079,14070,14077,9,up,12,0,14071,14060,14067,11,down,22,0,14062,14051,14057,11,down,32,4
0.1%,USD,2010-10-14 08:30:00,0.1%,accurate,Medium,Core PPI m/m,0.1%,accurate,42,2010-10-14 12:30:00+00:00,0.0,2010,4,10,Thursday,14087,14094,14084,14089,14109,14081,14091,28,up,2,0,14091,14069,14076,22,down,13,15,14085,14074,14080,11,up,9,4,14081,14070,14079,11,down,10,3,14062,14046,14050,16,down,39,11,14073,14062,14062,11,up,27,8,14079,14070,14077,9,up,12,0,14071,14060,14067,11,down,22,0,14062,14051,14057,11,down,32,4
91B,USD,2010-10-14 10:30:00,88B,accurate,Low,Natural Gas Storage,85B,accurate,42,2010-10-14 14:30:00+00:00,-3.41,2010,4,10,Thursday,14077,14079,14070,14077,14082,14068,14079,14,up,2,2,14087,14077,14081,10,up,4,2,14084,14072,14078,12,down,1,4,14087,14077,14083,10,up,6,0,14071,14060,14067,11,down,10,0,14066,14055,14064,11,down,13,3,14062,14051,14057,11,down,20,4,14059,14045,14057,14,down,20,7,14067,14058,14061,9,up,16,5
-0.4M,USD,2010-10-14 11:00:00,1.5M,accurate,Medium,Crude Oil Inventories,3.1M,accurate,42,2010-10-14 15:00:00+00:00,126.67,2010,4,10,Thursday,14083,14087,14077,14083,14086,14073,14083,13,down,0,0,14091,14077,14085,14,up,2,3,14085,14074,14076,11,down,7,7,14071,14060,14067,11,down,16,0,14066,14055,14064,11,down,19,3,14062,14051,14057,11,down,26,4,14061,14051,14052,10,down,31,3,14076,14063,14072,13,up,11,3,14063,14055,14056,8,down,27,5
0.0%,USD,2010-10-15 08:30:00,0.1%,worse,High,Core CPI m/m,0.0%,accurate,42,2010-10-15 12:30:00+00:00,100.0,2010,4,10,Friday,14121,14136,14119,14129,14156,14109,14110,47,down,19,22,14119,14087,14101,32,down,28,10,14122,14094,14116,28,up,13,14,14102,14071,14080,31,down,49,22,14089,14067,14088,22,up,41,18,14045,14028,14031,17,down,98,8,14025,13998,14020,27,down,109,18,14036,14020,14034,16,up,95,10,14010,14000,14004,10,down,125,1
0.4%,USD,2010-10-15 08:30:00,0.4%,accurate,High,Core Retail Sales m/m,1.0%,better,42,2010-10-15 12:30:00+00:00,0.0,2010,4,10,Friday,14121,14136,14119,14129,14156,14109,14110,47,down,19,22,14119,14087,14101,32,down,28,10,14122,14094,14116,28,up,13,14,14102,14071,14080,31,down,49,22,14089,14067,14088,22,up,41,18,14045,14028,14031,17,down,98,8,14025,13998,14020,27,down,109,18,14036,14020,14034,16,up,95,10,14010,14000,14004,10,down,125,1
0.6%,USD,2010-10-15 08:30:00,0.5%,better,High,Retail Sales m/m,0.7%,better,42,2010-10-15 12:30:00+00:00,-20.0,2010,4,10,Friday,14121,14136,14119,14129,14156,14109,14110,47,down,19,22,14119,14087,14101,32,down,28,10,14122,14094,14116,28,up,13,14,14102,14071,14080,31,down,49,22,14089,14067,14088,22,up,41,18,14045,14028,14031,17,down,98,8,14025,13998,14020,27,down,109,18,14036,14020,14034,16,up,95,10,14010,14000,14004,10,down,125,1
0.1%,USD,2010-10-15 08:30:00,0.2%,worse,Medium,CPI m/m,0.3%,accurate,42,2010-10-15 12:30:00+00:00,50.0,2010,4,10,Friday,14121,14136,14119,14129,14156,14109,14110,47,down,19,22,14119,14087,14101,32,down,28,10,14122,14094,14116,28,up,13,14,14102,14071,14080,31,down,49,22,14089,14067,14088,22,up,41,18,14045,14028,14031,17,down,98,8,14025,13998,14020,27,down,109,18,14036,14020,14034,16,up,95,10,14010,14000,14004,10,down,125,1
15.7,USD,2010-10-15 08:30:00,7.1,better,Medium,Empire State Manufacturing Index,4.1,accurate,42,2010-10-15 12:30:00+00:00,-121.13,2010,4,10,Friday,14121,14136,14119,14129,14156,14109,14110,47,down,19,22,14119,14087,14101,32,down,28,10,14122,14094,14116,28,up,13,14,14102,14071,14080,31,down,49,22,14089,14067,14088,22,up,41,18,14045,14028,14031,17,down,98,8,14025,13998,14020,27,down,109,18,14036,14020,14034,16,up,95,10,14010,14000,14004,10,down,125,1
67.9,USD,2010-10-15 09:55:00,68.8,worse,High,Prelim UoM Consumer Sentiment,68.2,better,42,2010-10-15 13:55:00+00:00,1.31,2010,4,10,Friday,14041,14043,14029,14038,14045,14028,14031,17,down,7,8,14044,14002,14004,42,down,34,25,14031,13999,14028,32,up,10,20,14005,13990,14002,15,down,36,4,14024,14001,14020,23,up,18,14,14029,14017,14024,12,up,14,0,14025,14010,14014,15,down,24,9,14017,14006,14008,11,down,30,6,13974,13962,13964,12,down,74,2
0.6%,USD,2010-10-15 10:00:00,0.5%,worse,Medium,Business Inventories m/m,1.1%,worse,42,2010-10-15 14:00:00+00:00,-20.0,2010,4,10,Friday,14039,14045,14028,14031,14044,14002,14004,42,down,27,25,14031,13999,14028,32,up,3,20,14033,14005,14017,28,down,14,10,14025,13998,14020,27,up,11,18,14026,14009,14010,17,down,21,11,14036,14020,14034,16,up,3,10,14016,13991,13993,25,down,38,20,14012,14004,14011,8,up,20,3,13969,13960,13964,9,down,67,0
-34.5B,USD,2010-10-15 14:00:00,-32.3B,accurate,Medium,Federal Budget Balance,-90.5B,accurate,42,2010-10-15 18:00:00+00:00,6.81,2010,4,10,Friday,13964,13969,13960,13964,13964,13936,13949,28,down,15,14,13962,13947,13958,15,up,6,8,13960,13948,13952,12,down,12,7,13965,13956,13962,9,up,2,3,13964,13957,13962,7,down,2,1,13970,13960,13961,10,down,3,2,13976,13968,13973,8,up,9,2,13977,13970,13974,7,up,10,1,13974,13974,13974,0,down,10,0
128.7B,USD,2010-10-18 09:00:00,47.5B,better,High,TIC Long-Term Purchases,61.2B,accurate,43,2010-10-18 13:00:00+00:00,-170.95,2010,4,10,Monday,13914,13920,13911,13915,13930,13910,13922,20,up,7,7,13925,13911,13916,14,down,1,7,13920,13908,13915,12,down,0,0,13936,13923,13933,13,up,18,7,13956,13945,13949,11,up,34,5,13963,13947,13961,16,up,46,6,13974,13960,13966,14,up,51,1,13977,13960,13977,17,up,62,16,13988,13979,13988,9,up,73,5
74.7%,USD,2010-10-18 09:15:00,74.8%,accurate,Medium,Capacity Utilization Rate,74.8%,accurate,43,2010-10-18 13:15:00+00:00,0.13,2010,4,10,Monday,13915,13920,13908,13915,13930,13913,13927,17,up,12,11,13932,13921,13926,11,down,11,1,13936,13923,13933,13,up,18,7,13944,13925,13941,19,up,26,14,13967,13949,13958,18,up,43,7,13957,13947,13948,10,down,33,8,13962,13950,13959,12,up,44,0,13980,13971,13978,9,up,63,1,13994,13985,13992,9,up,77,0
-0.2%,USD,2010-10-18 09:15:00,0.3%,worse,Medium,Industrial Production m/m,0.2%,accurate,43,2010-10-18 13:15:00+00:00,166.67,2010,4,10,Monday,13915,13920,13908,13915,13930,13913,13927,17,up,12,11,13932,13921,13926,11,down,11,1,13936,13923,13933,13,up,18,7,13944,13925,13941,19,up,26,14,13967,13949,13958,18,up,43,7,13957,13947,13948,10,down,33,8,13962,13950,13959,12,up,44,0,13980,13971,13978,9,up,63,1,13994,13985,13992,9,up,77,0
16,USD,2010-10-18 09:58:00,14,better,Low,NAHB Housing Market Index,13,accurate,43,2010-10-18 14:00:00+00:00,-14.29,2010,4,10,Monday,13954,13956,13945,13949,13952,13942,13945,10,down,4,3,13956,13941,13953,15,up,4,9,13967,13949,13958,18,up,9,7,13963,13947,13961,16,up,12,6,13974,13960,13966,14,up,17,1,13966,13950,13962,16,down,13,11,13977,13960,13977,17,up,28,16,13988,13979,13988,9,up,39,5,13988,13979,13982,9,down,33,4
0.54M,USD,2010-10-19 08:30:00,0.58M,worse,High,Building Permits,0.57M,accurate,43,2010-10-19 12:30:00+00:00,6.9,2010,4,10,Tuesday,13882,13884,13863,13870,13875,13856,13865,19,down,5,3,13873,13857,13864,16,down,6,1,13870,13860,13864,10,down,6,2,13845,13834,13845,11,down,25,1,13808,13792,13806,16,down,64,7,13812,13791,13807,21,up,63,14,13816,13801,13814,15,up,56,9,13801,13786,13795,15,down,75,5,13815,13808,13811,7,up,59,3
