,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
10,2007-01-17 09:00:00,66,-51.269999999999996,0.0,0.0,-51.269999999999996,0.0,0,0,3,0,3,0,1,0,0,1,12917,12916,12928,12,3,-3,0,0,12916,12914,12919,5,2,-1,0,0,12909,12908,12917,9,-5,-7,-1,0,12914,12910,12915,5,0,2,0,0,12913,12912,12919,7,1,-6,-1,0,12918,12914,12921,7,-4,3,0,0,12915,12908,12915,7,-1,7,1,0,12907,12905,12911,6,7,1,0,1,12905,12897,12910,13,9,-5,0,1,12905,12897,12917,20,9,-7,-1,1,12913,12902,12913,11,1,1,0,0,12905,12897,12917,20,9,-7,-1,1,12912,12911,12922,11,2,-8,-1,0,12920,12911,12922,11,-6,6,1,-1,12915,12913,12924,11,-1,-6,-1,0,12919,12915,12928,13,-5,-3,0,0,12922,12911,12926,15,-8,-3,0,-1,12924,12922,12931,9,-10,-3,0,-1,1,13
11,2007-01-17 13:00:00,44,6.06,0.0,0.0,6.06,0.0,0,1,0,0,1,0,0,1,0,1,12940,12938,12945,7,-6,-4,0,-1,12945,12939,12946,7,-1,5,0,0,12940,12939,12945,6,-6,-5,0,-1,12946,12942,12947,5,0,0,0,0,12946,12944,12949,5,0,-2,0,0,12948,12943,12949,6,-2,2,0,0,12946,12945,12949,4,0,-3,0,0,12948,12943,12949,6,-2,4,0,0,12945,12940,12945,5,1,2,0,0,12945,12937,12945,8,1,6,1,0,12939,12935,12945,10,7,-3,0,1,12945,12935,12945,10,1,3,0,0,12941,12933,12948,15,5,4,0,0,12936,12931,12946,15,10,-5,0,1,12941,12930,12949,19,5,0,0,0,12941,12922,12948,26,5,14,1,0,12927,12918,12939,21,19,7,1,1,12920,12903,12924,21,26,3,0,2,0,-3
12,2007-01-18 12:00:00,53,353.34,0.0,0.0,353.34,0.0,0,2,0,2,0,0,0,0,1,1,12947,12933,12949,16,9,8,1,1,12950,12945,12952,7,12,3,0,1,12951,12949,12952,3,13,1,0,1,12938,12936,12946,10,0,-7,-1,0,12947,12943,12949,6,-9,3,0,-1,12942,12938,12945,7,-4,1,0,0,12944,12943,12948,5,-6,-2,0,-1,12947,12942,12948,6,-9,3,0,-1,12947,12944,12948,4,-9,2,0,-1,12947,12944,12955,11,-9,-2,0,-1,12947,12941,12954,13,-9,-4,0,-1,12947,12941,12955,14,-9,-4,0,-1,12952,12941,12961,20,-14,11,1,-1,12943,12938,12960,22,-5,2,0,0,12941,12932,12960,28,-3,-16,-1,0,12954,12917,12955,38,-16,37,2,-1,12917,12897,12922,25,21,16,1,2,12904,12904,12927,23,34,-19,-1,2,1,11
13,2007-01-19 10:00:00,58,17.85,0.0,0.0,17.85,0.0,0,3,0,0,3,0,1,0,0,1,12930,12924,12934,10,-5,-2,0,0,12927,12921,12931,10,-8,-3,0,-1,12926,12924,12930,6,-9,-2,0,-1,12935,12934,12940,6,0,-4,0,0,12940,12938,12940,2,-5,0,0,0,12940,12938,12943,5,-5,-1,0,0,12943,12941,12945,4,-8,-1,0,-1,12944,12939,12946,7,-9,1,0,-1,12942,12941,12944,3,-7,-1,0,-1,12942,12938,12945,7,-7,1,0,-1,12941,12934,12947,13,-6,-6,-1,-1,12942,12934,12947,13,-7,-5,0,-1,12949,12946,12960,14,-14,-9,-1,-1,12958,12955,12965,10,-23,-5,0,-2,12964,12956,12965,9,-29,6,1,-2,12959,12955,12962,7,-24,3,0,-2,12955,12953,12964,11,-20,-3,0,-1,12958,12953,12961,8,-23,-1,0,-2,1,9
14,2007-01-24 10:30:00,18,46.15,0.55349472672019,0.0,46.15,0.55349472672019,1,0,0,1,0,0,0,1,0,1,12963,12958,12964,6,3,4,0,0,12965,12963,12967,4,5,1,0,0,12962,12962,12972,10,2,-4,0,0,12960,12954,12961,7,0,0,0,0,12961,12958,12967,9,-1,1,0,0,12959,12957,12980,23,1,-21,-2,0,12980,12979,12991,12,-20,-7,-1,-1,12986,12984,12989,5,-26,-2,0,-2,12988,12987,12994,7,-28,-5,0,-2,12988,12987,12994,7,-28,-4,0,-2,12991,12985,12997,12,-31,5,0,-2,12988,12985,12997,12,-28,2,0,-2,12987,12975,12989,14,-27,0,0,-2,12987,12985,12999,14,-27,-11,-1,-2,13001,12998,13007,9,-41,-5,0,-2,13008,13002,13013,11,-48,3,0,-2,13005,13001,13010,9,-45,0,0,-2,13005,12997,13007,10,-45,6,1,-2,0,-5
15,2007-01-25 08:30:00,69,-4.84,-1.1490998997509454,0.34,-4.5,-1.1458837912294852,0,0,1,1,0,0,0,1,0,1,12986,12979,12987,8,9,6,1,1,12983,12981,12990,9,6,-3,0,1,12986,12983,12990,7,9,1,0,1,12977,12975,12981,6,0,-3,0,0,12980,12979,12982,3,-3,-1,0,0,12981,12975,12982,7,-4,4,0,0,12978,12978,12983,5,-1,-4,0,0,12981,12973,12982,9,-4,8,1,0,12974,12971,12975,4,3,2,0,0,12974,12971,12981,10,3,-6,-1,0,12979,12975,12983,8,-2,-3,0,0,12974,12971,12983,12,3,-8,-1,0,12984,12978,12990,12,-7,-5,0,-1,12989,12977,12993,16,-12,6,1,-1,12981,12980,12995,15,-4,-7,-1,0,12986,12970,12991,21,-9,14,1,-1,12971,12963,12976,13,6,-5,0,1,12974,12963,12978,15,3,1,0,0,0,-4
16,2007-01-25 10:00:00,23,-1.44,0.0,0.0,-1.44,0.0,0,0,3,3,0,0,1,0,0,1,12978,12974,12982,8,-2,-1,0,0,12969,12968,12981,13,-11,-11,-1,-1,12970,12968,12974,6,-10,-2,0,-1,12980,12980,12990,10,0,-6,-1,0,12986,12975,12987,12,-6,11,1,-1,12977,12970,12978,8,3,7,1,0,12971,12966,12974,8,9,-2,0,1,12973,12972,12975,3,7,0,0,1,12973,12970,12975,5,7,1,0,1,12973,12965,12975,10,7,5,0,1,12967,12965,12976,11,13,-3,0,1,12973,12965,12976,11,7,3,0,1,12972,12971,12990,19,8,-14,-1,1,12986,12973,12987,14,-6,13,1,-1,12974,12971,12983,12,6,-8,-1,1,12984,12978,12990,12,-4,-5,0,0,12989,12977,12993,16,-9,6,1,-1,12981,12980,12995,15,-1,-7,-1,0,-1,-6
17,2007-01-25 10:30:00,46,2.87,-1.0672543569804704,0.0,2.87,-1.0672543569804704,1,0,0,1,0,0,0,1,0,1,12976,12975,12981,6,-4,-5,0,0,12975,12973,12977,4,-5,0,0,0,12978,12975,12982,7,-2,2,0,0,12980,12973,12981,8,0,6,1,0,12973,12971,12975,4,7,-1,0,1,12975,12970,12975,5,5,4,0,0,12970,12968,12974,6,10,-2,0,1,12969,12968,12981,13,11,-11,-1,1,12978,12974,12982,8,2,-1,0,0,12978,12974,12990,16,2,3,0,0,12977,12966,12978,12,3,4,0,0,12978,12966,12990,24,2,5,0,0,12973,12965,12976,11,7,3,0,1,12972,12971,12990,19,8,-14,-1,1,12986,12973,12987,14,-6,13,1,-1,12974,12971,12983,12,6,-8,-1,1,12984,12978,12990,12,-4,-5,0,0,12989,12977,12993,16,-9,6,1,-1,-1,-11
18,2007-01-26 10:00:00,47,20.009999999999998,0.0,0.0,20.009999999999998,0.0,0,3,0,0,3,0,1,0,0,1,12897,12881,12900,19,3,6,1,0,12896,12894,12900,6,2,-2,0,0,12893,12892,12898,6,-1,-4,0,0,12894,12887,12897,10,0,6,1,0,12889,12888,12896,8,5,-6,-1,0,12896,12894,12898,4,-2,0,0,0,12896,12896,12903,7,-2,-5,0,0,12902,12902,12910,8,-8,-8,-1,-1,12909,12907,12911,4,-15,0,0,-1,12909,12907,12913,6,-15,1,0,-1,12909,12907,12917,10,-15,-6,-1,-1,12909,12907,12917,10,-15,-6,-1,-1,12917,12892,12921,29,-23,24,2,-2,12894,12883,12906,23,0,-10,-1,0,12905,12892,12906,14,-11,7,1,-1,12897,12896,12908,12,-3,-1,0,0,12898,12889,12904,15,-4,-4,0,0,12902,12898,12910,12,-8,-4,0,-1,1,9
19,2007-01-30 09:00:00,65,-6.25,0.0,0.0,-6.25,0.0,1,0,0,1,0,0,0,1,0,1,12961,12959,12963,4,0,0,0,0,12964,12958,12965,7,3,4,0,0,12960,12959,12966,7,-1,-5,0,0,12961,12959,12965,6,0,-2,0,0,12963,12962,12969,7,-2,-2,0,0,12964,12962,12966,4,-3,0,0,0,12965,12964,12969,5,-4,-2,0,0,12967,12966,12977,11,-6,0,0,-1,12966,12963,12967,4,-5,0,0,0,12966,12962,12972,10,-5,-4,0,0,12971,12969,12974,5,-10,-1,0,-1,12966,12962,12974,12,-5,-6,-1,0,12973,12956,12980,24,-12,15,1,-1,12959,12952,12961,9,2,2,0,0,12958,12950,12960,10,3,7,1,0,12952,12950,12957,7,9,0,0,1,12954,12950,12965,15,7,-9,-1,1,12962,12949,12963,14,-1,8,1,0,0,-5
20,2007-01-30 10:00:00,6,0.54,0.0,0.0,0.54,0.0,3,0,0,0,3,0,1,0,0,1,12956,12950,12957,7,6,5,0,1,12954,12953,12958,5,4,-2,0,0,12960,12956,12961,5,10,3,0,1,12950,12950,12955,5,0,-4,0,0,12954,12954,12957,3,-4,-3,0,0,12956,12954,12960,6,-6,-3,0,-1,12960,12958,12963,5,-10,-2,0,-1,12961,12955,12962,7,-11,4,0,-1,12957,12956,12959,3,-7,0,0,-1,12957,12956,12963,7,-7,-3,0,-1,12959,12955,12966,11,-9,-1,0,-1,12957,12955,12966,11,-7,-3,0,-1,12961,12959,12977,18,-11,-6,-1,-1,12966,12962,12974,12,-16,-6,-1,-1,12973,12956,12980,24,-23,15,1,-2,12959,12952,12961,9,-9,2,0,-1,12958,12950,12960,10,-8,7,1,-1,12952,12950,12957,7,-2,0,0,0,1,8
21,2007-01-31 08:15:00,0,25.18,0.0,0.0,25.18,0.0,0,2,0,0,2,0,0,0,1,1,12954,12950,12956,6,1,2,0,0,12957,12955,12959,4,4,2,0,0,12958,12954,12960,6,5,2,0,0,12953,12950,12953,3,0,0,0,0,12953,12949,12953,4,0,1,0,0,12954,12951,12956,5,-1,0,0,0,12954,12954,12959,5,-1,-5,0,0,12958,12950,12960,10,-5,6,1,0,12952,12949,12955,6,1,-2,0,0,12952,12946,12955,9,1,3,0,0,12948,12939,12949,10,5,3,0,0,12948,12933,12949,16,5,15,1,0,12948,12933,12949,16,5,15,1,0,12936,12932,12939,7,17,-1,0,1,12936,12932,12939,7,17,-1,0,1,12935,12928,12937,9,18,2,0,1,12935,12928,12937,9,18,2,0,1,12929,12928,12943,15,24,-7,-1,2,0,-4
22,2007-01-31 09:45:00,10,-12.3,0.0,0.0,-12.3,0.0,0,0,2,2,0,0,0,0,1,1,12962,12959,12969,10,-5,-5,0,0,12961,12957,12966,9,-6,-2,0,-1,12961,12959,12965,6,-6,1,0,-1,12967,12951,12967,16,0,14,1,0,12953,12950,12954,4,14,2,0,1,12949,12943,12952,9,18,3,0,1,12946,12940,12946,6,21,3,0,2,12940,12940,12946,6,27,-4,0,2,12945,12939,12946,7,22,4,0,2,12945,12938,12946,8,22,3,0,2,12939,12927,12940,13,28,9,1,2,12949,12938,12952,14,18,7,1,1,12954,12945,12960,15,13,2,0,1,12954,12945,12960,15,13,2,0,1,12948,12933,12949,16,19,15,1,1,12948,12933,12949,16,19,15,1,1,12936,12932,12939,7,31,-1,0,2,12936,12932,12939,7,31,-1,0,2,2,22
23,2007-01-31 10:00:00,11,-300.0,0.0,0.0,-300.0,0.0,0,0,1,0,1,0,0,1,0,1,12961,12956,12964,8,0,1,0,0,12976,12962,12979,17,15,14,1,1,12973,12971,12977,6,12,-3,0,1,12961,12959,12965,6,0,1,0,0,12961,12957,12966,9,0,-2,0,0,12962,12959,12969,10,-1,-5,0,0,12967,12951,12967,16,-6,14,1,-1,12953,12950,12954,4,8,2,0,1,12949,12943,12952,9,12,3,0,1,12949,12940,12952,12,12,5,0,1,12945,12938,12946,8,16,3,0,1,12949,12938,12952,14,12,7,1,1,12939,12927,12954,27,22,-14,-1,2,12954,12945,12960,15,7,2,0,1,12954,12946,12960,14,7,5,0,1,12948,12933,12949,16,13,15,1,1,12932,12932,12939,7,29,-6,-1,2,12936,12932,12939,7,25,-1,0,2,2,34
24,2007-01-31 10:30:00,18,-92.86,0.4537828804979818,0.0,-92.86,0.4537828804979818,1,0,0,1,0,0,0,1,0,1,12989,12986,12996,10,-6,-5,0,-1,12991,12987,12992,5,-4,2,0,0,13014,12991,13014,23,19,23,2,1,12995,12990,12997,7,0,4,0,0,12990,12987,12994,7,5,2,0,0,12989,12973,12989,16,6,15,1,1,12973,12971,12977,6,22,-3,0,2,12976,12962,12979,17,19,14,1,1,12961,12956,12964,8,34,1,0,2,12961,12956,12966,10,34,-2,0,2,12962,12950,12969,19,33,11,1,2,12961,12950,12969,19,34,10,1,2,12949,12938,12952,14,46,7,1,2,12939,12927,12954,27,56,-14,-1,2,12954,12945,12960,15,41,2,0,2,12954,12946,12960,14,41,5,0,2,12948,12933,12949,16,47,15,1,2,12932,12932,12939,7,63,-6,-1,2,1,11
25,2007-01-31 14:15:00,26,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,1,0,0,1,13024,13002,13035,33,20,18,1,1,13020,13018,13026,8,16,-2,0,1,13022,13019,13033,14,18,2,0,1,13004,12999,13009,10,0,-3,0,0,13009,13008,13012,4,-5,-1,0,0,13010,13004,13012,8,-6,3,0,-1,13007,13003,13007,4,-3,3,0,0,13006,13002,13008,6,-2,1,0,0,13006,13002,13008,6,-2,-1,0,0,13006,13002,13011,9,-2,1,0,0,13006,13002,13010,8,-2,-1,0,0,13006,13002,13010,8,-2,4,0,0,13006,13002,13010,8,-2,4,0,0,13004,12995,13006,11,0,9,1,0,13004,12995,13006,11,0,9,1,0,13006,12994,13018,24,-2,12,1,0,13006,12994,13018,24,-2,12,1,0,12989,12962,12997,35,15,27,2,1,2,25
26,2007-02-01 00:00:00,67,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,13029,13027,13032,5,-2,-1,0,0,13028,13027,13032,5,-3,-3,0,0,13026,13026,13031,5,-5,-3,0,0,13031,13027,13032,5,0,3,0,0,13030,13026,13031,5,1,1,0,0,13029,13028,13033,5,2,-1,0,0,13031,13027,13033,6,0,3,0,0,13031,13027,13032,5,0,2,0,0,13030,13027,13032,5,1,-1,0,0,13030,13025,13032,7,1,2,0,0,13029,13025,13032,7,2,0,0,0,13030,13025,13032,7,1,1,0,0,13028,13025,13032,7,3,-2,0,0,13028,13025,13032,7,3,-2,0,0,13029,13025,13038,13,2,-6,-1,0,13034,13030,13038,8,-3,2,0,0,13032,13029,13037,8,-1,-2,0,0,13035,13031,13039,8,-4,1,0,0,0,-4
27,2007-02-01 10:30:00,46,-7.46,-1.3325146861886517,0.0,-7.46,-1.3325146861886517,1,0,0,1,0,0,0,1,0,1,13028,13027,13030,3,-1,-1,0,0,13022,13021,13029,8,-7,-3,0,-1,13027,13017,13029,12,-2,6,1,0,13029,13022,13031,9,0,0,0,0,13027,13020,13028,8,2,7,1,0,13022,13021,13034,13,7,-11,-1,1,13034,13029,13036,7,-5,4,0,0,13027,13022,13033,11,2,-3,0,0,13030,13030,13048,18,-1,-3,0,0,13030,13022,13048,26,-1,6,1,0,13023,13015,13026,11,6,3,0,1,13030,13015,13048,33,-1,10,1,0,13019,13017,13028,11,10,2,0,1,13019,13014,13029,15,10,-8,-1,1,13028,13014,13030,16,1,12,1,0,13016,13004,13021,17,13,5,0,1,13011,13010,13016,6,18,-5,0,1,13015,13011,13022,11,14,1,0,1,-1,-9
28,2007-02-05 10:00:00,40,11.61,0.0,0.0,11.61,0.0,0,3,0,3,0,0,1,0,0,1,12915,12915,12924,9,-9,-4,0,-1,12926,12915,12928,13,2,8,1,0,12926,12925,12930,5,2,-1,0,0,12924,12923,12927,4,0,-1,0,0,12925,12922,12926,4,-1,2,0,0,12924,12921,12925,4,0,2,0,0,12923,12920,12924,4,1,1,0,0,12921,12920,12925,5,3,-4,0,0,12925,12918,12925,7,-1,4,0,0,12925,12913,12925,12,-1,12,1,0,12914,12913,12934,21,10,-19,-1,1,12925,12913,12934,21,-1,-8,-1,0,12933,12923,12935,12,-9,6,1,-1,12925,12919,12929,10,-1,-3,0,0,12927,12921,12928,7,-3,3,0,0,12923,12918,12933,15,1,-10,-1,0,12933,12929,12938,9,-9,0,0,-1,12934,12929,12937,8,-10,4,0,-1,0,-3
29,2007-02-07 10:30:00,18,120.0,0.4611640709364719,0.0,120.0,0.4611640709364719,1,0,0,1,0,0,0,1,0,1,13010,13007,13012,5,0,0,0,0,13011,13009,13013,4,1,1,0,0,13006,13003,13012,9,-4,-6,-1,0,13010,13007,13011,4,0,-1,0,0,13012,13002,13015,13,-2,9,1,0,13002,12996,13003,7,8,5,0,1,12998,12993,12999,6,12,2,0,1,12995,12994,13007,13,15,-10,-1,1,13005,12999,13007,8,5,6,1,0,13005,12997,13007,10,5,2,0,0,13003,12998,13006,8,7,1,0,1,13005,12997,13007,10,5,3,0,0,13000,12986,13002,16,10,10,1,1,12989,12986,12998,12,21,-8,-1,2,12997,12982,12999,17,13,12,1,1,12986,12980,12989,9,24,1,0,2,12986,12982,12988,6,24,2,0,2,12985,12981,12990,9,25,0,0,2,1,8
30,2007-02-07 15:00:00,12,-14.29,-0.7071067811865476,11.38,-2.9099999999999984,-0.7071067811865475,0,0,1,0,1,0,0,1,0,1,13006,13003,13006,3,1,1,0,0,13005,13004,13010,6,0,0,0,0,13005,13003,13008,5,0,-2,0,0,13005,13002,13008,6,0,-2,0,0,13007,13005,13009,4,-2,-1,0,0,13008,13005,13009,4,-3,1,0,0,13004,13003,13010,7,1,-4,0,0,13009,13004,13010,6,-4,3,0,0,13009,13007,13011,4,-4,1,0,0,13009,13006,13011,5,-4,-1,0,0,13010,13004,13017,13,-5,-6,-1,0,13009,13004,13017,13,-4,-7,-1,0,13016,13006,13018,12,-11,8,1,-1,13009,13008,13017,9,-4,-1,0,0,13009,13008,13019,11,-4,-3,0,0,13013,13009,13019,10,-8,-5,0,-1,13019,13010,13021,11,-14,1,0,-1,13018,13011,13023,12,-13,0,0,-1,1,6
31,2007-02-08 08:30:00,69,-0.32,-0.5192544678245048,-0.33,-0.65,-0.5692795094077342,1,0,0,1,0,0,0,1,0,1,12996,12993,12998,5,0,1,0,0,12994,12994,13012,18,-2,-5,0,0,13005,12993,13005,12,9,12,1,1,12996,12988,12998,10,0,6,1,0,12992,12986,12992,6,4,4,0,0,12987,12986,12990,4,9,-2,0,1,12989,12983,12990,7,7,4,0,1,12986,12979,12986,7,10,2,0,1,12982,12980,12985,5,14,1,0,1,12982,12976,12985,9,14,3,0,1,12979,12976,12987,11,17,-6,-1,1,12982,12976,12987,11,14,-3,0,1,12985,12977,12991,14,11,-2,0,1,12988,12983,12996,13,8,2,0,1,12987,12982,12989,7,9,2,0,1,12987,12982,12992,10,9,2,0,1,12980,12979,12991,12,16,-6,-1,1,12985,12982,12988,6,11,0,0,1,1,18
32,2007-02-08 10:00:00,31,183.33,0.7071067811865476,15.38,198.71,0.7071067811865476,0,1,0,0,1,0,0,1,0,1,13015,13013,13017,4,1,1,0,0,13017,13013,13018,5,3,3,0,0,13014,13012,13018,6,0,-2,0,0,13014,13012,13019,7,0,-3,0,0,13017,13014,13020,6,-3,-1,0,0,13017,13013,13018,5,-3,2,0,0,13017,13012,13018,6,-3,4,0,0,13013,13013,13017,4,1,-1,0,0,13014,13013,13023,10,0,-6,-1,0,13014,13013,13027,14,0,-10,-1,0,13025,13011,13030,19,-11,12,1,-1,13014,13011,13030,19,0,1,0,0,13014,12992,13015,23,0,15,1,0,12996,12979,12998,19,18,12,1,1,12982,12976,12987,11,32,-3,0,2,12985,12977,12991,14,29,-2,0,2,12988,12983,12996,13,26,2,0,2,12987,12982,12989,7,27,2,0,2,2,23
33,2007-02-08 10:30:00,46,2.28,-0.20484961958064174,0.0,2.28,-0.20484961958064174,1,0,0,1,0,0,0,1,0,1,13021,13021,13026,5,-2,-1,0,0,13022,13017,13023,6,-1,2,0,0,13028,13021,13033,12,5,7,1,0,13023,13022,13027,5,0,0,0,0,13024,13017,13024,7,-1,6,1,0,13018,13013,13018,5,5,5,0,0,13014,13012,13018,6,9,-2,0,1,13017,13013,13018,5,6,3,0,1,13015,13013,13017,4,8,1,0,1,13015,13012,13020,8,8,-3,0,1,13017,13012,13018,6,6,3,0,1,13015,13012,13020,8,8,1,0,1,13014,13011,13030,19,9,1,0,1,13014,12992,13015,23,9,15,1,1,12996,12979,12998,19,27,12,1,2,12982,12976,12987,11,41,-3,0,2,12985,12977,12991,14,38,-2,0,2,12988,12983,12996,13,35,2,0,2,1,14
34,2007-02-12 14:00:00,25,9.0,-1.414213562373095,0.0,9.0,-1.414213562373095,2,0,0,2,0,0,0,0,1,1,12957,12954,12959,5,1,0,0,0,12955,12953,12958,5,-1,-2,0,0,12957,12954,12959,5,1,1,0,0,12956,12955,12960,5,0,-2,0,0,12960,12956,12961,5,-4,1,0,0,12958,12957,12961,4,-2,-1,0,0,12959,12957,12963,6,-3,-2,0,0,12961,12958,12963,5,-5,2,0,0,12960,12956,12962,6,-4,-1,0,0,12960,12956,12962,6,-4,-2,0,0,12962,12959,12967,8,-6,-3,0,-1,12960,12956,12967,11,-4,-5,0,0,12965,12959,12967,8,-9,3,0,-1,12963,12959,12966,7,-7,2,0,-1,12961,12955,12964,9,-5,2,0,0,12959,12957,12969,12,-3,-3,0,0,12962,12952,12962,10,-6,3,0,-1,12959,12955,12965,10,-3,-2,0,0,0,1
35,2007-02-13 08:30:00,68,-8.58,-2.1213203435596424,-0.51,-9.09,-2.1213203435596424,0,0,3,3,0,0,1,0,0,1,13022,13020,13032,12,2,-4,0,0,13037,13021,13038,17,17,15,1,1,13035,13034,13043,9,15,-3,0,1,13020,13019,13025,6,0,-4,0,0,13024,13019,13027,8,-4,4,0,0,13019,13017,13022,5,1,-2,0,0,13022,13019,13026,7,-2,3,0,0,13018,13017,13021,4,2,-1,0,0,13020,13013,13022,9,0,6,1,0,13020,13011,13022,11,0,7,1,0,13012,13009,13015,6,8,-1,0,1,13020,13009,13022,13,0,7,1,0,13014,13001,13018,17,6,11,1,1,13006,13004,13014,10,14,0,0,1,13006,12991,13007,16,14,11,1,1,12995,12994,13007,13,25,-4,0,2,12999,12993,13010,17,21,4,0,2,12996,12988,12998,10,24,3,0,2,0,-2
36,2007-02-13 10:00:00,37,-2.41,-0.7071067811865476,0.0,-2.41,-0.7071067811865476,0,0,1,1,0,0,0,1,0,1,13017,13014,13020,6,0,-2,0,0,13017,13012,13018,6,0,0,0,0,13013,13013,13017,4,-4,-4,0,0,13017,13017,13023,6,0,-4,0,0,13021,13015,13022,7,-4,5,0,0,13017,13016,13021,5,0,-1,0,0,13018,13014,13019,5,-1,3,0,0,13015,13014,13018,4,2,-2,0,0,13018,13017,13021,4,-1,0,0,0,13018,13015,13023,8,-1,-4,0,0,13022,13020,13032,12,-5,-4,0,0,13018,13015,13032,17,-1,-8,-1,0,13023,13021,13043,22,-6,1,0,-1,13022,13017,13032,15,-5,3,0,0,13020,13009,13022,13,-3,7,1,0,13014,13001,13018,17,3,11,1,0,13006,13004,13014,10,11,0,0,1,13006,12991,13007,16,11,11,1,1,0,-2
37,2007-02-14 10:00:00,5,200.0,1.414213562373095,100.0,300.0,1.414213562373095,0,2,0,0,2,0,0,0,1,1,13132,13099,13135,36,33,33,2,2,13132,13130,13142,12,33,0,0,2,13138,13130,13140,10,39,4,0,2,13099,13090,13099,9,0,5,0,0,13093,13092,13097,5,6,0,0,1,13096,13089,13096,7,3,6,1,0,13092,13089,13095,6,7,-1,0,1,13093,13090,13094,4,6,-1,0,1,13093,13093,13097,4,6,-1,0,1,13093,13093,13097,4,6,-2,0,1,13096,13093,13099,6,3,0,0,0,13093,13093,13099,6,6,-3,0,1,13098,13085,13106,21,1,7,1,0,13092,13078,13095,17,7,10,1,1,13083,13075,13088,13,16,6,1,1,13077,13073,13082,9,22,2,0,2,13076,13074,13085,11,23,-7,-1,2,13083,13081,13090,9,16,-3,0,1,2,24
