actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
0.3%,USD,2007-05-08 10:00:00,0.4%,better,Low,Final Wholesale Inventories m/m,0.4%,better,19,2007-05-08 14:00:00+00:00,25.0,2007,2,5,Tuesday
5.5M,USD,2007-05-09 10:30:00,0.9M,accurate,Low,Crude Oil Inventories,1.2M,accurate,19,2007-05-09 14:30:00+00:00,-511.11,2007,2,5,Wednesday
5.25%,USD,2007-05-09 14:15:00,5.25%,accurate,High,Federal Funds Rate,5.25%,accurate,19,2007-05-09 18:15:00+00:00,0.0,2007,2,5,Wednesday
-63.9B,USD,2007-05-10 08:30:00,-60.0B,worse,High,Trade Balance,-57.9B,accurate,19,2007-05-10 12:30:00+00:00,6.5,2007,2,5,Thursday
1.3%,USD,2007-05-10 08:30:00,1.1%,better,Medium,Import Prices m/m,1.5%,worse,19,2007-05-10 12:30:00+00:00,-18.18,2007,2,5,Thursday
297K,USD,2007-05-10 08:30:00,320K,better,Low,Unemployment Claims,306K,accurate,19,2007-05-10 12:30:00+00:00,7.19,2007,2,5,Thursday
96B,USD,2007-05-10 10:30:00,96B,accurate,Low,Natural Gas Storage,87B,accurate,19,2007-05-10 14:30:00+00:00,0.0,2007,2,5,Thursday
177.7B,USD,2007-05-10 14:00:00,145.0B,better,Medium,Federal Budget Balance,-96.3B,accurate,19,2007-05-10 18:00:00+00:00,-22.55,2007,2,5,Thursday
0.0%,USD,2007-05-11 08:30:00,0.5%,worse,High,Core Retail Sales m/m,1.1%,better,19,2007-05-11 12:30:00+00:00,100.0,2007,2,5,Friday
0.7%,USD,2007-05-11 08:30:00,0.6%,better,High,PPI m/m,1.0%,accurate,19,2007-05-11 12:30:00+00:00,-16.67,2007,2,5,Friday
-0.2%,USD,2007-05-11 08:30:00,0.4%,worse,High,Retail Sales m/m,1.0%,better,19,2007-05-11 12:30:00+00:00,150.0,2007,2,5,Friday
0.0%,USD,2007-05-11 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.0%,accurate,19,2007-05-11 12:30:00+00:00,100.0,2007,2,5,Friday
-0.1%,USD,2007-05-11 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.2%,better,19,2007-05-11 14:00:00+00:00,150.0,2007,2,5,Friday
0.0%,USD,2007-04-30 08:30:00,0.1%,worse,High,Core PCE Price Index m/m,0.3%,accurate,18,2007-04-30 12:30:00+00:00,100.0,2007,2,4,Monday
0.3%,USD,2007-04-30 08:30:00,0.5%,worse,Medium,Personal Spending m/m,0.7%,better,18,2007-04-30 12:30:00+00:00,40.0,2007,2,4,Monday
0.7%,USD,2007-04-30 08:30:00,0.5%,better,Low,Personal Income m/m,0.7%,better,18,2007-04-30 12:30:00+00:00,-40.0,2007,2,4,Monday
52.9,USD,2007-04-30 09:45:00,54.5,worse,Medium,Chicago PMI,61.7,accurate,18,2007-04-30 13:45:00+00:00,2.94,2007,2,4,Monday
0.2%,USD,2007-04-30 10:00:00,0.2%,accurate,Low,Construction Spending m/m,1.5%,better,18,2007-04-30 14:00:00+00:00,0.0,2007,2,4,Monday
54.7,USD,2007-05-01 10:00:00,51.0,better,High,ISM Manufacturing PMI,50.9,accurate,18,2007-05-01 14:00:00+00:00,-7.25,2007,2,5,Tuesday
-4.9%,USD,2007-05-01 10:00:00,0.1%,worse,High,Pending Home Sales m/m,1.1%,better,18,2007-05-01 14:00:00+00:00,5000.0,2007,2,5,Tuesday
73.0,USD,2007-05-01 10:00:00,65.9,better,Low,ISM Manufacturing Prices,65.5,accurate,18,2007-05-01 14:00:00+00:00,-10.77,2007,2,5,Tuesday
16.3M,USD,2007-05-01 01:00:00,16.2M,accurate,Low,Total Vehicle Sales,16.3M,accurate,18,2007-05-01 05:00:00+00:00,-0.62,2007,2,5,Tuesday
64K,USD,2007-05-02 08:15:00,107K,worse,High,ADP Non-Farm Employment Change,98K,worse,18,2007-05-02 12:15:00+00:00,40.19,2007,2,5,Wednesday
3.1%,USD,2007-05-02 10:00:00,1.8%,better,Medium,Factory Orders m/m,1.4%,better,18,2007-05-02 14:00:00+00:00,-72.22,2007,2,5,Wednesday
1.2M,USD,2007-05-02 10:30:00,1.5M,accurate,Low,Crude Oil Inventories,2.1M,accurate,18,2007-05-02 14:30:00+00:00,20.0,2007,2,5,Wednesday
1.7%,USD,2007-05-03 08:30:00,0.7%,worse,Medium,Prelim Nonfarm Productivity q/q,1.6%,better,18,2007-05-03 12:30:00+00:00,-142.86,2007,2,5,Thursday
0.6%,USD,2007-05-03 08:30:00,3.8%,worse,Medium,Prelim Unit Labor Costs q/q,6.6%,better,18,2007-05-03 12:30:00+00:00,84.21,2007,2,5,Thursday
305K,USD,2007-05-03 08:30:00,324K,better,Low,Unemployment Claims,326K,worse,18,2007-05-03 12:30:00+00:00,5.86,2007,2,5,Thursday
56.0,USD,2007-05-03 10:00:00,53.2,better,High,ISM Non-Manufacturing PMI,52.4,accurate,18,2007-05-03 14:00:00+00:00,-5.26,2007,2,5,Thursday
87B,USD,2007-05-03 10:30:00,81B,accurate,Low,Natural Gas Storage,18B,accurate,18,2007-05-03 14:30:00+00:00,-7.41,2007,2,5,Thursday
88K,USD,2007-05-04 08:30:00,107K,worse,High,Non-Farm Employment Change,177K,accurate,18,2007-05-04 12:30:00+00:00,17.76,2007,2,5,Friday
4.5%,USD,2007-05-04 08:30:00,4.5%,accurate,High,Unemployment Rate,4.4%,accurate,18,2007-05-04 12:30:00+00:00,0.0,2007,2,5,Friday
0.2%,USD,2007-05-04 08:30:00,0.3%,worse,Medium,Average Hourly Earnings m/m,0.3%,accurate,18,2007-05-04 12:30:00+00:00,33.33,2007,2,5,Friday
-1.0%,USD,2007-04-24 09:00:00,-1.0%,accurate,Low,S&P/CS Composite-20 HPI y/y,-0.1%,accurate,17,2007-04-24 13:00:00+00:00,0.0,2007,2,4,Tuesday
104.0,USD,2007-04-24 10:00:00,105.0,worse,High,CB Consumer Confidence,108.2,better,17,2007-04-24 14:00:00+00:00,0.95,2007,2,4,Tuesday
6.12M,USD,2007-04-24 10:00:00,6.55M,worse,High,Existing Home Sales,6.68M,accurate,17,2007-04-24 14:00:00+00:00,6.56,2007,2,4,Tuesday
-11,USD,2007-04-24 10:00:00,-7,worse,Low,Richmond Manufacturing Index,-10,accurate,17,2007-04-24 14:00:00+00:00,57.14,2007,2,4,Tuesday
1.5%,USD,2007-04-25 08:30:00,1.1%,better,High,Core Durable Goods Orders m/m,-0.4%,worse,17,2007-04-25 12:30:00+00:00,-36.36,2007,2,4,Wednesday
3.4%,USD,2007-04-25 08:30:00,2.6%,better,Medium,Durable Goods Orders m/m,2.4%,accurate,17,2007-04-25 12:30:00+00:00,-30.77,2007,2,4,Wednesday
858K,USD,2007-04-25 10:00:00,890K,worse,High,New Home Sales,836K,worse,17,2007-04-25 14:00:00+00:00,3.6,2007,2,4,Wednesday
2.1M,USD,2007-04-25 10:30:00,-1.5M,accurate,Low,Crude Oil Inventories,-1.0M,accurate,17,2007-04-25 14:30:00+00:00,-240.0,2007,2,4,Wednesday
321K,USD,2007-04-26 08:30:00,325K,accurate,Low,Unemployment Claims,341K,accurate,17,2007-04-26 12:30:00+00:00,1.23,2007,2,4,Thursday
18B,USD,2007-04-26 10:30:00,18B,accurate,Low,Natural Gas Storage,-46B,accurate,17,2007-04-26 14:30:00+00:00,0.0,2007,2,4,Thursday
1.3%,USD,2007-04-27 08:30:00,1.9%,worse,High,Advance GDP q/q,2.5%,worse,17,2007-04-27 12:30:00+00:00,31.58,2007,2,4,Friday
4.0%,USD,2007-04-27 08:30:00,3.0%,better,Medium,Advance GDP Price Index q/q,1.7%,better,17,2007-04-27 12:30:00+00:00,-33.33,2007,2,4,Friday
0.8%,USD,2007-04-27 08:30:00,0.9%,worse,Medium,Employment Cost Index q/q,0.8%,accurate,17,2007-04-27 12:30:00+00:00,11.11,2007,2,4,Friday
87.1,USD,2007-04-27 10:00:00,85.3,better,Medium,Revised UoM Consumer Sentiment,85.3,accurate,17,2007-04-27 14:00:00+00:00,-2.11,2007,2,4,Friday
0.8%,USD,2007-04-16 08:30:00,0.8%,accurate,High,Core Retail Sales m/m,0.4%,better,16,2007-04-16 12:30:00+00:00,0.0,2007,2,4,Monday
0.7%,USD,2007-04-16 08:30:00,0.4%,better,High,Retail Sales m/m,0.5%,better,16,2007-04-16 12:30:00+00:00,-75.0,2007,2,4,Monday
3.8,USD,2007-04-16 08:30:00,7.5,worse,Medium,Empire State Manufacturing Index,1.9,accurate,16,2007-04-16 12:30:00+00:00,49.33,2007,2,4,Monday
58.1B,USD,2007-04-16 09:00:00,80.5B,worse,High,TIC Long-Term Purchases,98.8B,accurate,16,2007-04-16 13:00:00+00:00,27.83,2007,2,4,Monday
0.3%,USD,2007-04-16 10:00:00,0.2%,worse,Medium,Business Inventories m/m,0.2%,accurate,16,2007-04-16 14:00:00+00:00,-50.0,2007,2,4,Monday
33,USD,2007-04-16 13:00:00,36,worse,Low,NAHB Housing Market Index,36,accurate,16,2007-04-16 17:00:00+00:00,8.33,2007,2,4,Monday
0.1%,USD,2007-04-17 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,16,2007-04-17 12:30:00+00:00,50.0,2007,2,4,Tuesday
1.54M,USD,2007-04-17 08:30:00,1.51M,better,Medium,Building Permits,1.53M,accurate,16,2007-04-17 12:30:00+00:00,-1.99,2007,2,4,Tuesday
0.6%,USD,2007-04-17 08:30:00,0.6%,accurate,Medium,CPI m/m,0.4%,accurate,16,2007-04-17 12:30:00+00:00,0.0,2007,2,4,Tuesday
1.52M,USD,2007-04-17 08:30:00,1.50M,accurate,Medium,Housing Starts,1.51M,accurate,16,2007-04-17 12:30:00+00:00,-1.33,2007,2,4,Tuesday
81.4%,USD,2007-04-17 09:15:00,82.0%,worse,Medium,Capacity Utilization Rate,81.6%,worse,16,2007-04-17 13:15:00+00:00,0.73,2007,2,4,Tuesday
-0.2%,USD,2007-04-17 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.8%,worse,16,2007-04-17 13:15:00+00:00,200.0,2007,2,4,Tuesday
-1.0M,USD,2007-04-18 10:30:00,0.7M,accurate,Low,Crude Oil Inventories,0.7M,accurate,16,2007-04-18 14:30:00+00:00,242.86,2007,2,4,Wednesday
339K,USD,2007-04-19 08:30:00,325K,worse,Low,Unemployment Claims,343K,accurate,16,2007-04-19 12:30:00+00:00,-4.31,2007,2,4,Thursday
0.1%,USD,2007-04-19 10:00:00,0.2%,worse,Low,CB Leading Index m/m,-0.6%,worse,16,2007-04-19 14:00:00+00:00,50.0,2007,2,4,Thursday
-46B,USD,2007-04-19 10:30:00,-48B,accurate,Low,Natural Gas Storage,23B,accurate,16,2007-04-19 14:30:00+00:00,-4.17,2007,2,4,Thursday
0.2,USD,2007-04-19 12:00:00,2.5,worse,Medium,Philly Fed Manufacturing Index,0.2,accurate,16,2007-04-19 16:00:00+00:00,92.0,2007,2,4,Thursday
45.5,USD,2007-04-10 10:00:00,50.0,worse,Low,IBD/TIPP Economic Optimism,50.8,accurate,15,2007-04-10 14:00:00+00:00,9.0,2007,2,4,Tuesday
0.7M,USD,2007-04-11 10:30:00,1.7M,accurate,Low,Crude Oil Inventories,4.3M,accurate,15,2007-04-11 14:30:00+00:00,58.82,2007,2,4,Wednesday
-96.3B,USD,2007-04-11 14:00:00,-90.0B,worse,Medium,Federal Budget Balance,-120.0B,accurate,15,2007-04-11 18:00:00+00:00,7.0,2007,2,4,Wednesday
1.7%,USD,2007-04-12 08:30:00,0.7%,better,Medium,Import Prices m/m,0.1%,accurate,15,2007-04-12 12:30:00+00:00,-142.86,2007,2,4,Thursday
342K,USD,2007-04-12 08:30:00,318K,worse,Low,Unemployment Claims,323K,accurate,15,2007-04-12 12:30:00+00:00,-7.55,2007,2,4,Thursday
23B,USD,2007-04-12 10:30:00,18B,accurate,Low,Natural Gas Storage,58B,accurate,15,2007-04-12 14:30:00+00:00,-27.78,2007,2,4,Thursday
1.0%,USD,2007-04-13 08:30:00,0.7%,better,High,PPI m/m,1.3%,accurate,15,2007-04-13 12:30:00+00:00,-42.86,2007,2,4,Friday
-58.4B,USD,2007-04-13 08:30:00,-60.2B,better,High,Trade Balance,-58.9B,accurate,15,2007-04-13 12:30:00+00:00,-2.99,2007,2,4,Friday
0.0%,USD,2007-04-13 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.4%,accurate,15,2007-04-13 12:30:00+00:00,100.0,2007,2,4,Friday
85.3,USD,2007-04-13 10:00:00,87.5,worse,High,Prelim UoM Consumer Sentiment,88.4,accurate,15,2007-04-13 14:00:00+00:00,2.51,2007,2,4,Friday
50.9,USD,2007-04-02 10:00:00,51.3,worse,High,ISM Manufacturing PMI,52.3,accurate,14,2007-04-02 14:00:00+00:00,0.78,2007,2,4,Monday
65.5,USD,2007-04-02 10:00:00,60.0,better,Low,ISM Manufacturing Prices,59.0,accurate,14,2007-04-02 14:00:00+00:00,-9.17,2007,2,4,Monday
0.7%,USD,2007-04-03 10:00:00,-0.5%,better,High,Pending Home Sales m/m,-4.2%,accurate,14,2007-04-03 14:00:00+00:00,-240.0,2007,2,4,Tuesday
16.3M,USD,2007-04-03 01:00:00,16.4M,accurate,Low,Total Vehicle Sales,16.6M,accurate,14,2007-04-03 05:00:00+00:00,0.61,2007,2,4,Tuesday
106K,USD,2007-04-04 08:15:00,125K,worse,High,ADP Non-Farm Employment Change,65K,better,14,2007-04-04 12:15:00+00:00,15.2,2007,2,4,Wednesday
52.4,USD,2007-04-04 10:00:00,54.8,worse,High,ISM Non-Manufacturing PMI,54.3,accurate,14,2007-04-04 14:00:00+00:00,4.38,2007,2,4,Wednesday
1.0%,USD,2007-04-04 10:00:00,1.9%,worse,Medium,Factory Orders m/m,-5.7%,accurate,14,2007-04-04 14:00:00+00:00,47.37,2007,2,4,Wednesday
4.3M,USD,2007-04-04 10:30:00,0.5M,accurate,Low,Crude Oil Inventories,-0.8M,accurate,14,2007-04-04 14:30:00+00:00,-760.0,2007,2,4,Wednesday
321K,USD,2007-04-05 08:30:00,314K,worse,Low,Unemployment Claims,310K,accurate,14,2007-04-05 12:30:00+00:00,-2.23,2007,2,4,Thursday
58B,USD,2007-04-05 10:30:00,54B,accurate,Low,Natural Gas Storage,-22B,accurate,14,2007-04-05 14:30:00+00:00,-7.41,2007,2,4,Thursday
180K,USD,2007-04-06 08:30:00,135K,better,High,Non-Farm Employment Change,113K,better,14,2007-04-06 12:30:00+00:00,-33.33,2007,2,4,Friday
4.4%,USD,2007-04-06 08:30:00,4.6%,better,High,Unemployment Rate,4.5%,accurate,14,2007-04-06 12:30:00+00:00,4.35,2007,2,4,Friday
0.3%,USD,2007-04-06 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.4%,accurate,14,2007-04-06 12:30:00+00:00,0.0,2007,2,4,Friday
0.5%,USD,2007-04-06 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.6%,better,14,2007-04-06 14:00:00+00:00,-25.0,2007,2,4,Friday
3.0B,USD,2007-04-06 15:00:00,5.5B,worse,Low,Consumer Credit m/m,6.6B,accurate,14,2007-04-06 19:00:00+00:00,45.45,2007,2,4,Friday
848K,USD,2007-03-26 10:00:00,985K,worse,High,New Home Sales,882K,worse,13,2007-03-26 14:00:00+00:00,13.91,2007,1,3,Monday
-0.2%,USD,2007-03-27 09:00:00,0.0%,worse,Low,S&P/CS Composite-20 HPI y/y,0.6%,accurate,13,2007-03-27 13:00:00+00:00,-200.0,2007,1,3,Tuesday
107.2,USD,2007-03-27 10:00:00,109.0,worse,High,CB Consumer Confidence,111.2,worse,13,2007-03-27 14:00:00+00:00,1.65,2007,1,3,Tuesday
-10,USD,2007-03-27 10:00:00,-4,worse,Low,Richmond Manufacturing Index,-10,accurate,13,2007-03-27 14:00:00+00:00,150.0,2007,1,3,Tuesday
-0.1%,USD,2007-03-28 08:30:00,1.8%,worse,High,Core Durable Goods Orders m/m,-4.0%,worse,13,2007-03-28 12:30:00+00:00,105.56,2007,1,3,Wednesday
2.5%,USD,2007-03-28 08:30:00,3.0%,worse,Medium,Durable Goods Orders m/m,-9.3%,worse,13,2007-03-28 12:30:00+00:00,16.67,2007,1,3,Wednesday
-0.8M,USD,2007-03-28 10:30:00,2.1M,accurate,Low,Crude Oil Inventories,3.9M,accurate,13,2007-03-28 14:30:00+00:00,138.1,2007,1,3,Wednesday
2.5%,USD,2007-03-29 08:30:00,2.2%,better,Medium,Final GDP q/q,2.2%,accurate,13,2007-03-29 12:30:00+00:00,-13.64,2007,1,3,Thursday
1.7%,USD,2007-03-29 08:30:00,1.7%,accurate,Low,Final GDP Price Index q/q,1.7%,accurate,13,2007-03-29 12:30:00+00:00,0.0,2007,1,3,Thursday
308K,USD,2007-03-29 08:30:00,320K,better,Low,Unemployment Claims,318K,accurate,13,2007-03-29 12:30:00+00:00,3.75,2007,1,3,Thursday
-22B,USD,2007-03-29 10:30:00,-18B,accurate,Low,Natural Gas Storage,17B,accurate,13,2007-03-29 14:30:00+00:00,22.22,2007,1,3,Thursday
0.3%,USD,2007-03-30 08:30:00,0.2%,better,High,Core PCE Price Index m/m,0.2%,worse,13,2007-03-30 12:30:00+00:00,-50.0,2007,1,3,Friday
0.6%,USD,2007-03-30 08:30:00,0.3%,better,Medium,Personal Spending m/m,0.5%,accurate,13,2007-03-30 12:30:00+00:00,-100.0,2007,1,3,Friday
0.6%,USD,2007-03-30 08:30:00,0.3%,better,Low,Personal Income m/m,1.0%,accurate,13,2007-03-30 12:30:00+00:00,-100.0,2007,1,3,Friday
61.7,USD,2007-03-30 09:45:00,49.5,better,Medium,Chicago PMI,47.9,accurate,13,2007-03-30 13:45:00+00:00,-24.65,2007,1,3,Friday
88.4,USD,2007-03-30 10:00:00,88.8,accurate,Medium,Revised UoM Consumer Sentiment,88.8,accurate,13,2007-03-30 14:00:00+00:00,0.45,2007,1,3,Friday
0.3%,USD,2007-03-30 10:00:00,-0.6%,better,Low,Construction Spending m/m,0.5%,better,13,2007-03-30 14:00:00+00:00,-150.0,2007,1,3,Friday
36,USD,2007-03-19 13:00:00,38,worse,Low,NAHB Housing Market Index,39,worse,12,2007-03-19 17:00:00+00:00,5.26,2007,1,3,Monday
1.53M,USD,2007-03-20 08:30:00,1.55M,accurate,Medium,Building Permits,1.57M,accurate,12,2007-03-20 12:30:00+00:00,1.29,2007,1,3,Tuesday
1.53M,USD,2007-03-20 08:30:00,1.44M,better,Medium,Housing Starts,1.40M,accurate,12,2007-03-20 12:30:00+00:00,-6.25,2007,1,3,Tuesday
3.9M,USD,2007-03-21 10:30:00,1.0M,accurate,Low,Crude Oil Inventories,1.1M,accurate,12,2007-03-21 14:30:00+00:00,-290.0,2007,1,3,Wednesday
5.25%,USD,2007-03-21 14:15:00,5.25%,accurate,High,Federal Funds Rate,5.25%,accurate,12,2007-03-21 18:15:00+00:00,0.0,2007,1,3,Wednesday
316K,USD,2007-03-22 08:30:00,320K,accurate,Low,Unemployment Claims,320K,accurate,12,2007-03-22 12:30:00+00:00,1.25,2007,1,3,Thursday
-0.5%,USD,2007-03-22 10:00:00,-0.3%,worse,Low,CB Leading Index m/m,-0.3%,worse,12,2007-03-22 14:00:00+00:00,66.67,2007,1,3,Thursday
17B,USD,2007-03-22 10:30:00,-1B,accurate,Low,Natural Gas Storage,-115B,accurate,12,2007-03-22 14:30:00+00:00,-1800.0,2007,1,3,Thursday
6.69M,USD,2007-03-23 10:00:00,6.34M,better,High,Existing Home Sales,6.44M,accurate,12,2007-03-23 14:00:00+00:00,-5.52,2007,1,3,Friday
-120.0B,USD,2007-03-12 15:00:00,-123.0B,better,Medium,Federal Budget Balance,38.2B,accurate,11,2007-03-12 19:00:00+00:00,-2.44,2007,1,3,Monday
-0.1%,USD,2007-03-13 08:30:00,0.3%,worse,High,Core Retail Sales m/m,0.2%,worse,11,2007-03-13 12:30:00+00:00,133.33,2007,1,3,Tuesday
0.1%,USD,2007-03-13 08:30:00,0.3%,worse,High,Retail Sales m/m,0.0%,accurate,11,2007-03-13 12:30:00+00:00,66.67,2007,1,3,Tuesday
0.2%,USD,2007-03-13 10:00:00,0.1%,worse,Medium,Business Inventories m/m,0.0%,accurate,11,2007-03-13 14:00:00+00:00,-100.0,2007,1,3,Tuesday
50.8,USD,2007-03-13 11:00:00,50.5,accurate,Low,IBD/TIPP Economic Optimism,52.7,accurate,11,2007-03-13 15:00:00+00:00,-0.59,2007,1,3,Tuesday
-196B,USD,2007-03-14 08:30:00,-204B,better,Medium,Current Account,-229B,worse,11,2007-03-14 12:30:00+00:00,-3.92,2007,1,3,Wednesday
0.2%,USD,2007-03-14 08:30:00,0.8%,worse,Medium,Import Prices m/m,-0.9%,better,11,2007-03-14 12:30:00+00:00,75.0,2007,1,3,Wednesday
1.1M,USD,2007-03-14 10:30:00,2.0M,accurate,Low,Crude Oil Inventories,-4.8M,accurate,11,2007-03-14 14:30:00+00:00,45.0,2007,1,3,Wednesday
1.3%,USD,2007-03-15 08:30:00,0.4%,better,High,PPI m/m,-0.6%,accurate,11,2007-03-15 12:30:00+00:00,-225.0,2007,1,3,Thursday
0.4%,USD,2007-03-15 08:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,accurate,11,2007-03-15 12:30:00+00:00,-100.0,2007,1,3,Thursday
1.9,USD,2007-03-15 08:30:00,16.0,worse,Medium,Empire State Manufacturing Index,24.4,accurate,11,2007-03-15 12:30:00+00:00,88.12,2007,1,3,Thursday
318K,USD,2007-03-15 08:30:00,330K,better,Low,Unemployment Claims,330K,accurate,11,2007-03-15 12:30:00+00:00,3.64,2007,1,3,Thursday
97.4B,USD,2007-03-15 09:00:00,46.5B,better,High,TIC Long-Term Purchases,14.3B,accurate,11,2007-03-15 13:00:00+00:00,-109.46,2007,1,3,Thursday
-115B,USD,2007-03-15 10:30:00,-118B,accurate,Low,Natural Gas Storage,-102B,accurate,11,2007-03-15 14:30:00+00:00,-2.54,2007,1,3,Thursday
0.2,USD,2007-03-15 12:00:00,4.0,worse,Medium,Philly Fed Manufacturing Index,0.6,accurate,11,2007-03-15 16:00:00+00:00,95.0,2007,1,3,Thursday
0.2%,USD,2007-03-16 08:30:00,0.2%,accurate,High,Core CPI m/m,0.3%,accurate,11,2007-03-16 12:30:00+00:00,0.0,2007,1,3,Friday
0.4%,USD,2007-03-16 08:30:00,0.3%,better,Medium,CPI m/m,0.2%,accurate,11,2007-03-16 12:30:00+00:00,-33.33,2007,1,3,Friday
82.0%,USD,2007-03-16 09:15:00,81.3%,better,Medium,Capacity Utilization Rate,81.4%,better,11,2007-03-16 13:15:00+00:00,-0.86,2007,1,3,Friday
1.0%,USD,2007-03-16 09:15:00,0.3%,better,Medium,Industrial Production m/m,-0.3%,better,11,2007-03-16 13:15:00+00:00,-233.33,2007,1,3,Friday
88.8,USD,2007-03-16 10:00:00,90.0,worse,High,Prelim UoM Consumer Sentiment,91.3,worse,11,2007-03-16 14:00:00+00:00,1.33,2007,1,3,Friday
54.3,USD,2007-03-05 10:00:00,57.2,worse,High,ISM Non-Manufacturing PMI,59.0,accurate,10,2007-03-05 15:00:00+00:00,5.07,2007,1,3,Monday
1.6%,USD,2007-03-06 08:30:00,1.7%,accurate,Medium,Revised Nonfarm Productivity q/q,3.0%,accurate,10,2007-03-06 13:30:00+00:00,5.88,2007,1,3,Tuesday
6.6%,USD,2007-03-06 08:30:00,3.2%,better,Low,Revised Unit Labor Costs q/q,1.7%,accurate,10,2007-03-06 13:30:00+00:00,-106.25,2007,1,3,Tuesday
-4.1%,USD,2007-03-06 10:00:00,-2.2%,worse,High,Pending Home Sales m/m,4.5%,worse,10,2007-03-06 15:00:00+00:00,86.36,2007,1,3,Tuesday
-5.6%,USD,2007-03-06 10:00:00,-4.3%,worse,Medium,Factory Orders m/m,2.6%,better,10,2007-03-06 15:00:00+00:00,30.23,2007,1,3,Tuesday
57K,USD,2007-03-07 08:15:00,100K,worse,Medium,ADP Non-Farm Employment Change,121K,worse,10,2007-03-07 13:15:00+00:00,43.0,2007,1,3,Wednesday
-4.8M,USD,2007-03-07 10:30:00,1.8M,accurate,Low,Crude Oil Inventories,1.4M,accurate,10,2007-03-07 15:30:00+00:00,366.67,2007,1,3,Wednesday
6.4B,USD,2007-03-07 15:00:00,7.0B,worse,Low,Consumer Credit m/m,5.0B,worse,10,2007-03-07 20:00:00+00:00,8.57,2007,1,3,Wednesday
328K,USD,2007-03-08 08:30:00,330K,accurate,Low,Unemployment Claims,338K,accurate,10,2007-03-08 13:30:00+00:00,0.61,2007,1,3,Thursday
-102B,USD,2007-03-08 09:30:00,-100B,accurate,Low,Natural Gas Storage,-132B,accurate,10,2007-03-08 14:30:00+00:00,2.0,2007,1,3,Thursday
97K,USD,2007-03-09 08:30:00,100K,accurate,High,Non-Farm Employment Change,146K,better,10,2007-03-09 13:30:00+00:00,3.0,2007,1,3,Friday
-59.1B,USD,2007-03-09 08:30:00,-59.5B,accurate,High,Trade Balance,-61.5B,accurate,10,2007-03-09 13:30:00+00:00,-0.67,2007,1,3,Friday
4.5%,USD,2007-03-09 08:30:00,4.6%,better,High,Unemployment Rate,4.6%,accurate,10,2007-03-09 13:30:00+00:00,2.17,2007,1,3,Friday
0.4%,USD,2007-03-09 08:30:00,0.3%,better,Medium,Average Hourly Earnings m/m,0.2%,accurate,10,2007-03-09 13:30:00+00:00,-33.33,2007,1,3,Friday
0.7%,USD,2007-03-09 10:00:00,0.0%,worse,Low,Final Wholesale Inventories m/m,-0.5%,accurate,10,2007-03-09 15:00:00+00:00,700.0,2007,1,3,Friday
-3.1%,USD,2007-02-27 08:30:00,-0.2%,worse,High,Core Durable Goods Orders m/m,2.6%,better,9,2007-02-27 13:30:00+00:00,1450.0,2007,1,2,Tuesday
-7.8%,USD,2007-02-27 08:30:00,-2.4%,worse,Medium,Durable Goods Orders m/m,2.8%,worse,9,2007-02-27 13:30:00+00:00,225.0,2007,1,2,Tuesday
0.5%,USD,2007-02-27 09:00:00,0.9%,worse,Low,S&P/CS Composite-20 HPI y/y,1.8%,accurate,9,2007-02-27 14:00:00+00:00,44.44,2007,1,2,Tuesday
112.5,USD,2007-02-27 10:00:00,109.0,better,High,CB Consumer Confidence,110.2,accurate,9,2007-02-27 15:00:00+00:00,-3.21,2007,1,2,Tuesday
6.46M,USD,2007-02-27 10:00:00,6.25M,better,High,Existing Home Sales,6.27M,better,9,2007-02-27 15:00:00+00:00,-3.36,2007,1,2,Tuesday
-10,USD,2007-02-27 10:00:00,-2,worse,Low,Richmond Manufacturing Index,-11,accurate,9,2007-02-27 15:00:00+00:00,400.0,2007,1,2,Tuesday
2.2%,USD,2007-02-28 08:30:00,2.4%,worse,High,Prelim GDP q/q,3.5%,accurate,9,2007-02-28 13:30:00+00:00,8.33,2007,1,2,Wednesday
1.7%,USD,2007-02-28 08:30:00,1.5%,better,Low,Prelim GDP Price Index q/q,1.5%,accurate,9,2007-02-28 13:30:00+00:00,-13.33,2007,1,2,Wednesday
47.9,USD,2007-02-28 09:45:00,50.0,worse,Medium,Chicago PMI,48.8,accurate,9,2007-02-28 14:45:00+00:00,4.2,2007,1,2,Wednesday
937K,USD,2007-02-28 10:00:00,1080K,worse,High,New Home Sales,1123K,better,9,2007-02-28 15:00:00+00:00,13.24,2007,1,2,Wednesday
1.4M,USD,2007-02-28 10:30:00,2.1M,accurate,Low,Crude Oil Inventories,3.7M,accurate,9,2007-02-28 15:30:00+00:00,33.33,2007,1,2,Wednesday
0.3%,USD,2007-03-01 08:30:00,0.2%,better,High,Core PCE Price Index m/m,0.1%,accurate,9,2007-03-01 13:30:00+00:00,-50.0,2007,1,3,Thursday
