,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
10,2007-01-31 08:30:00,1,16.67,0.0,0.0,16.67,0.0,0,1,0,0,1,0,1,1,12954,12945,12956,11,-4,0,0,0,12944,12942,12954,12,-14,-9,-1,-1,12938,12937,12943,6,-20,-4,0,-1,12958,12954,12960,6,0,2,0,0,12957,12955,12959,4,1,2,0,0,12954,12950,12956,6,4,2,0,0,12953,12950,12953,3,5,0,0,0,12953,12949,12953,4,5,1,0,0,12954,12951,12956,5,4,0,0,0,12954,12950,12960,10,4,2,0,0,12952,12946,12955,9,6,3,0,1,12954,12946,12960,14,4,5,0,0,12948,12933,12949,16,10,15,1,1,12932,12932,12939,7,26,-6,-1,2,12936,12932,12939,7,22,-1,0,2,12936,12933,12943,10,22,1,0,2,12935,12928,12937,9,23,2,0,2,12931,12924,12934,10,27,4,0,2,-1,-9
11,2007-01-31 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,13024,13002,13035,33,20,18,1,1,13020,13018,13026,8,16,-2,0,1,13022,13019,13033,14,18,2,0,1,13004,12999,13009,10,0,-3,0,0,13009,13008,13012,4,-5,-1,0,0,13010,13004,13012,8,-6,3,0,-1,13007,13003,13007,4,-3,3,0,0,13006,13002,13008,6,-2,1,0,0,13006,13002,13008,6,-2,-1,0,0,13006,13002,13011,9,-2,1,0,0,13006,13002,13010,8,-2,-1,0,0,13006,13002,13010,8,-2,4,0,0,13006,13002,13010,8,-2,4,0,0,13004,12995,13006,11,0,9,1,0,13004,12995,13006,11,0,9,1,0,13006,12994,13018,24,-2,12,1,0,13006,12994,13018,24,-2,12,1,0,12989,12962,12997,35,15,27,2,1,2,25
12,2007-02-01 08:30:00,9,-50.0,0.0,0.0,-50.0,0.0,0,0,1,1,0,0,1,1,13028,13023,13030,7,6,4,0,1,13023,13023,13029,6,1,-4,0,0,13023,13021,13027,6,1,0,0,0,13022,13019,13026,7,0,-1,0,0,13024,13022,13027,5,-2,2,0,0,13022,13018,13022,4,0,2,0,0,13021,13017,13022,5,1,1,0,0,13020,13014,13020,6,2,4,0,0,13016,13014,13018,4,6,1,0,1,13016,13014,13021,7,6,0,0,1,13015,13004,13016,12,7,4,0,1,13016,13004,13021,17,6,5,0,1,13011,13010,13016,6,11,-5,0,1,13015,13011,13022,11,7,1,0,1,13016,13008,13017,9,6,1,0,1,13015,13006,13016,10,7,8,1,1,13007,13001,13012,11,15,5,0,1,13005,13003,13017,14,17,-5,0,1,0,-3
13,2007-02-01 10:00:00,17_24,118.27000000000001,0.0,0.0,118.27000000000001,0.0,0,1,1,1,1,0,2,2,13030,13030,13048,18,3,-3,0,0,13027,13022,13033,11,0,-3,0,0,13034,13029,13036,7,7,4,0,1,13027,13026,13033,7,0,-2,0,0,13029,13022,13030,8,-2,5,0,0,13023,13022,13026,4,4,-1,0,0,13025,13021,13025,4,2,4,0,0,13020,13015,13021,6,7,0,0,1,13019,13018,13024,6,8,-4,0,1,13019,13018,13028,10,8,-7,-1,1,13024,13017,13025,8,3,7,1,0,13019,13017,13028,11,8,2,0,1,13019,13014,13029,15,8,-8,-1,1,13028,13014,13030,16,-1,12,1,0,13016,13004,13021,17,11,5,0,1,13011,13010,13016,6,16,-5,0,1,13015,13011,13022,11,12,1,0,1,13016,13008,13017,9,11,1,0,1,0,-4
14,2007-02-02 08:30:00,22_33,-26.189999999999998,0.0,0.0,-26.189999999999998,0.0,0,0,2,1,1,0,2,2,13048,13035,13059,24,17,9,1,1,13043,13043,13061,18,12,-7,-1,1,13040,13037,13053,16,9,-7,-1,1,13031,13014,13036,22,0,15,1,0,13017,13014,13019,5,14,1,0,1,13018,13017,13022,5,13,-2,0,1,13020,13017,13021,4,11,1,0,1,13019,13016,13020,4,12,1,0,1,13020,13017,13021,4,11,2,0,1,13020,13017,13024,7,11,0,0,1,13019,13014,13024,10,12,-4,0,1,13020,13014,13024,10,11,-3,0,1,13022,13019,13025,6,9,0,0,1,13021,13019,13026,7,10,-4,0,1,13025,13013,13026,13,6,8,1,1,13017,13013,13020,7,14,1,0,1,13016,13012,13021,9,15,-1,0,1,13017,13012,13022,10,14,-4,0,1,-2,-48
15,2007-02-05 10:00:00,18,3.87,0.0,0.0,3.87,0.0,0,1,0,1,0,0,1,1,12915,12915,12924,9,-9,-4,0,-1,12926,12915,12928,13,2,8,1,0,12926,12925,12930,5,2,-1,0,0,12924,12923,12927,4,0,-1,0,0,12925,12922,12926,4,-1,2,0,0,12924,12921,12925,4,0,2,0,0,12923,12920,12924,4,1,1,0,0,12921,12920,12925,5,3,-4,0,0,12925,12918,12925,7,-1,4,0,0,12925,12913,12925,12,-1,12,1,0,12914,12913,12934,21,10,-19,-1,1,12925,12913,12934,21,-1,-8,-1,0,12933,12923,12935,12,-9,6,1,-1,12925,12919,12929,10,-1,-3,0,0,12927,12921,12928,7,-3,3,0,0,12923,12918,12933,15,1,-10,-1,0,12933,12929,12938,9,-9,0,0,-1,12934,12929,12937,8,-10,4,0,-1,0,-3
16,2007-02-13 08:30:00,31,-2.86,-0.7071067811865475,-0.17,-3.03,-0.7071067811865475,0,0,1,1,0,0,1,1,13022,13020,13032,12,2,-4,0,0,13037,13021,13038,17,17,15,1,1,13035,13034,13043,9,15,-3,0,1,13020,13019,13025,6,0,-4,0,0,13024,13019,13027,8,-4,4,0,0,13019,13017,13022,5,1,-2,0,0,13022,13019,13026,7,-2,3,0,0,13018,13017,13021,4,2,-1,0,0,13020,13013,13022,9,0,6,1,0,13020,13011,13022,11,0,7,1,0,13012,13009,13015,6,8,-1,0,1,13020,13009,13022,13,0,7,1,0,13014,13001,13018,17,6,11,1,1,13006,13004,13014,10,14,0,0,1,13006,12991,13007,16,14,11,1,1,12995,12994,13007,13,25,-4,0,2,12999,12993,13010,17,21,4,0,2,12996,12988,12998,10,24,3,0,2,0,-2
17,2007-02-14 08:30:00,10_29,-125.0,-1.414213562373095,63.33,-61.67,-1.414213562373095,0,0,2,0,2,0,2,2,13092,13082,13095,13,10,9,1,1,13088,13087,13096,9,6,-3,0,1,13090,13085,13091,6,8,2,0,1,13082,13082,13085,3,0,-1,0,0,13084,13082,13086,4,-2,1,0,0,13082,13079,13083,4,0,2,0,0,13081,13078,13082,4,1,0,0,0,13081,13079,13083,4,1,-1,0,0,13083,13080,13084,4,-1,3,0,0,13083,13080,13085,5,-1,-2,0,0,13084,13075,13088,13,-2,7,1,0,13083,13075,13088,13,-1,6,1,0,13077,13073,13082,9,5,2,0,0,13076,13074,13085,11,6,-7,-1,1,13083,13081,13090,9,-1,-3,0,0,13088,13082,13097,15,-6,-7,-1,-1,13092,13090,13098,8,-10,-2,0,-1,13095,13086,13098,12,-13,7,1,-1,1,11
18,2007-02-15 09:00:00,30,-74.0,-0.7071067811865475,24.12,-49.88,-0.7071067811865476,0,0,1,0,1,0,1,1,13147,13137,13155,18,17,7,1,1,13162,13146,13165,19,32,16,1,2,13156,13152,13163,11,26,-6,-1,2,13130,13129,13135,6,0,-4,0,0,13134,13133,13137,4,-4,-1,0,0,13135,13134,13138,4,-5,0,0,0,13137,13134,13139,5,-7,2,0,-1,13135,13133,13144,11,-5,-3,0,0,13137,13127,13140,13,-7,5,0,-1,13137,13127,13140,13,-7,3,0,-1,13136,13132,13138,6,-6,2,0,-1,13137,13127,13140,13,-7,3,0,-1,13136,13130,13137,7,-6,5,0,-1,13130,13124,13132,8,0,0,0,0,13129,13129,13136,7,1,-3,0,0,13131,13124,13134,10,-1,0,0,0,13131,13126,13135,9,-1,0,0,0,13131,13117,13133,16,-1,10,1,0,2,22
19,2007-02-16 08:30:00,23,0.0,-0.7071067811865475,0.0,0.0,-0.7071067811865475,1,0,0,1,0,0,1,1,13129,13121,13134,13,13,7,1,1,13132,13128,13135,7,16,3,0,1,13113,13113,13133,20,-3,-18,-1,0,13116,13115,13120,5,0,-1,0,0,13118,13115,13120,5,-2,0,0,0,13118,13115,13118,3,-2,0,0,0,13119,13115,13120,5,-3,0,0,0,13119,13116,13121,5,-3,2,0,0,13117,13114,13119,5,-1,2,0,0,13117,13109,13120,11,-1,0,0,0,13116,13109,13123,14,0,-6,-1,0,13117,13109,13123,14,-1,-5,0,0,13121,13116,13126,10,-5,-3,0,0,13124,13109,13127,18,-8,12,1,-1,13112,13107,13115,8,4,3,0,0,13111,13110,13124,14,5,-12,-1,0,13125,13119,13129,10,-9,-2,0,-1,13127,13123,13133,10,-11,-3,0,-1,-1,-12
20,2007-02-16 10:00:00,28,-3.32,-0.7071067811865475,-1.12,-4.44,-0.7071067811865475,0,0,1,0,0,1,1,1,13112,13105,13120,15,-7,-8,-1,-1,13117,13111,13118,7,-2,4,0,0,13116,13114,13118,4,-3,1,0,0,13119,13115,13122,7,0,2,0,0,13118,13113,13120,7,1,0,0,0,13116,13109,13116,7,3,7,1,0,13109,13108,13112,4,10,-2,0,1,13110,13104,13112,8,9,5,0,1,13104,13103,13106,3,15,-1,0,1,13104,13102,13113,11,15,-4,0,1,13108,13096,13110,14,11,0,0,1,13104,13096,13113,17,15,-4,0,1,13107,13099,13135,36,12,-22,-2,1,13129,13115,13134,19,-10,12,1,-1,13117,13109,13123,14,2,-5,0,0,13121,13116,13126,10,-2,-3,0,0,13124,13109,13127,18,-5,12,1,0,13112,13107,13115,8,7,3,0,1,0,1
21,2007-02-21 08:30:00,7,50.0,0.7071067811865475,-50.0,0.0,0.0,0,1,0,0,0,1,1,1,13135,13119,13145,26,-13,-6,-1,-1,13116,13114,13133,19,-32,-17,-1,-2,13122,13114,13124,10,-26,7,1,-2,13148,13144,13148,4,0,1,0,0,13147,13145,13150,5,1,-1,0,0,13148,13139,13148,9,0,6,1,0,13143,13139,13144,5,5,1,0,0,13142,13139,13144,5,6,2,0,1,13143,13139,13144,5,5,3,0,0,13143,13132,13144,12,5,9,1,0,13134,13124,13135,11,14,5,0,1,13143,13124,13144,20,5,14,1,0,13128,13125,13136,11,20,-5,0,1,13132,13119,13133,14,16,7,1,1,13125,13124,13142,18,23,-16,-1,2,13141,13140,13152,12,7,-2,0,1,13142,13137,13146,9,6,3,0,1,13141,13138,13147,9,7,0,0,1,-2,-28
22,2007-02-27 08:30:00,8,-1450.0,-0.7071067811865475,13.04,-1436.96,-0.7071067811865475,0,0,1,0,1,0,1,1,13238,13232,13245,13,11,6,1,1,13237,13234,13240,6,10,-1,0,1,13239,13233,13239,6,12,3,0,1,13227,13226,13230,4,0,0,0,0,13227,13224,13227,3,0,1,0,0,13227,13222,13228,6,0,-1,0,0,13229,13227,13232,5,-2,2,0,0,13226,13222,13228,6,1,1,0,0,13226,13221,13227,6,1,5,0,0,13226,13217,13227,10,1,8,1,0,13217,13213,13220,7,10,0,0,1,13226,13213,13227,14,1,9,1,0,13215,13208,13216,8,12,2,0,1,13213,13201,13216,15,14,7,1,1,13207,13200,13209,9,20,-1,0,1,13209,13202,13216,14,18,-4,0,1,13214,13205,13215,10,13,8,1,1,13206,13202,13214,12,21,0,0,2,1,9
23,2007-02-27 10:00:00,14_4,6.57,1.414213562373095,0.89,7.46,1.4142135623730951,0,2,0,1,1,0,2,2,13230,13222,13241,19,-13,-11,-1,-1,13221,13221,13233,12,-22,-12,-1,-2,13220,13217,13223,6,-23,-1,0,-2,13243,13238,13247,9,0,5,0,0,13239,13238,13247,9,4,-6,-1,0,13245,13239,13248,9,-2,1,0,0,13242,13233,13243,10,1,6,1,0,13236,13234,13238,4,7,-1,0,1,13236,13234,13237,3,7,2,0,1,13236,13231,13238,7,7,2,0,1,13234,13230,13238,8,9,-3,0,1,13236,13230,13238,8,7,-1,0,1,13236,13230,13244,14,7,-2,0,1,13238,13222,13245,23,5,13,1,0,13226,13213,13227,14,17,9,1,1,13215,13208,13216,8,28,2,0,2,13213,13201,13216,15,30,7,1,2,13207,13200,13209,9,36,-1,0,2,-1,-7
24,2007-02-28 08:30:00,26,-8.33,0.0,0.0,-8.33,0.0,0,0,1,1,0,0,1,1,13210,13206,13220,14,-8,-6,-1,-1,13222,13211,13226,15,4,11,1,0,13218,13217,13225,8,0,-3,0,0,13218,13210,13219,9,0,6,1,0,13212,13209,13213,4,6,1,0,1,13210,13207,13211,4,8,1,0,1,13210,13208,13214,6,8,-3,0,1,13213,13210,13216,6,5,3,0,0,13208,13203,13208,5,10,4,0,1,13208,13197,13208,11,10,8,1,1,13201,13194,13203,9,17,7,1,1,13208,13194,13208,14,10,14,1,1,13195,13186,13199,13,23,6,1,2,13189,13186,13196,10,29,-4,0,2,13192,13186,13197,11,26,-3,0,2,13196,13182,13197,15,22,10,1,2,13186,13179,13187,8,32,3,0,2,13183,13180,13194,14,35,-9,-1,2,-1,-10
25,2007-02-28 10:00:00,21,-13.24,-0.7071067811865476,0.27,-12.97,-0.7071067811865476,0,0,1,0,1,0,1,1,13213,13211,13217,6,5,0,0,0,13211,13208,13214,6,3,0,0,0,13210,13209,13212,3,2,0,0,0,13208,13204,13209,5,0,2,0,0,13208,13203,13208,5,0,2,0,0,13206,13205,13212,7,2,-4,0,0,13212,13197,13212,15,-4,15,1,0,13197,13197,13210,13,11,-12,-1,1,13208,13205,13211,6,0,0,0,0,13208,13204,13211,7,0,1,0,0,13207,13204,13216,12,1,-7,-1,0,13208,13204,13216,12,0,-6,-1,0,13216,13211,13226,15,-8,5,0,-1,13210,13206,13220,14,-2,0,0,0,13208,13194,13208,14,0,14,1,0,13195,13186,13199,13,13,6,1,1,13189,13186,13196,10,19,-4,0,1,13192,13186,13197,11,16,-3,0,1,0,-1
26,2007-03-01 08:30:00,9,50.0,0.7071067811865475,0.0,50.0,0.7071067811865475,0,1,0,1,0,0,1,1,13220,13215,13223,8,2,3,0,0,13222,13218,13227,9,4,3,0,0,13219,13213,13222,9,1,-2,0,0,13218,13218,13222,4,0,-2,0,0,13221,13219,13225,6,-3,0,0,0,13222,13221,13225,4,-4,-2,0,0,13225,13225,13234,9,-7,-4,0,-1,13230,13224,13232,8,-12,0,0,-1,13232,13223,13233,10,-14,8,1,-1,13232,13221,13233,12,-14,10,1,-1,13220,13217,13224,7,-2,2,0,0,13232,13217,13233,16,-14,14,1,-1,13219,13215,13224,9,-1,2,0,0,13217,13213,13220,7,1,0,0,0,13217,13214,13221,7,1,0,0,0,13216,13214,13225,11,2,-8,-1,0,13223,13214,13226,12,-5,7,1,0,13214,13212,13230,18,4,-16,-1,0,0,5
27,2007-03-01 10:00:00,17,4.6,0.7071067811865476,0.0,4.6,0.7071067811865476,0,1,0,1,0,0,1,1,13196,13189,13206,17,-14,-9,-1,-1,13199,13194,13202,8,-11,2,0,-1,13192,13191,13199,8,-18,-6,-1,-1,13210,13209,13222,13,0,-10,-1,0,13220,13215,13222,7,-10,1,0,-1,13218,13215,13219,4,-8,2,0,-1,13215,13213,13220,7,-5,-3,0,0,13220,13220,13226,6,-10,-5,0,-1,13223,13218,13229,11,-13,4,0,-1,13223,13214,13229,15,-13,8,1,-1,13214,13211,13223,12,-4,-1,0,0,13223,13211,13229,18,-13,8,1,-1,13217,13211,13227,16,-7,-2,0,-1,13220,13215,13234,19,-10,-10,-1,-1,13232,13217,13233,16,-22,14,1,-2,13219,13215,13224,9,-9,2,0,-1,13217,13213,13220,7,-7,0,0,-1,13217,13214,13221,7,-7,0,0,-1,-2,-54
28,2007-03-05 10:00:00,18,-5.07,-0.7071067811865475,0.0,-5.07,-0.7071067811865475,0,0,1,1,0,0,1,1,13110,13098,13112,14,13,11,1,1,13104,13101,13112,11,7,-5,0,1,13106,13100,13107,7,9,2,0,1,13097,13093,13100,7,0,2,0,0,13095,13089,13096,7,2,6,1,0,13088,13083,13090,7,9,5,0,1,13083,13079,13083,4,14,2,0,1,13082,13080,13085,5,15,-2,0,1,13084,13080,13086,6,13,2,0,1,13084,13072,13086,14,13,4,0,1,13080,13079,13087,8,17,-5,0,1,13084,13072,13087,15,13,-1,0,1,13085,13079,13088,9,12,-2,0,1,13088,13075,13096,21,9,-6,-1,1,13093,13080,13104,24,4,-8,-1,0,13101,13091,13101,10,-4,3,0,0,13099,13086,13102,16,-2,-2,0,0,13102,13101,13120,19,-5,-14,-1,0,1,8
29,2007-03-06 10:00:00,24,-86.36,-0.7071067811865476,-8.16,-94.52,-0.7071067811865476,0,0,1,0,0,1,1,1,13101,13100,13106,6,0,-2,0,0,13097,13094,13104,10,-4,-5,0,0,13102,13098,13103,5,1,3,0,0,13101,13094,13101,7,0,6,1,0,13093,13090,13094,4,8,1,0,1,13092,13090,13095,5,9,-2,0,1,13095,13094,13097,3,6,-2,0,1,13097,13094,13097,3,4,1,0,0,13097,13089,13098,9,4,6,1,0,13097,13088,13098,10,4,8,1,0,13091,13089,13097,8,10,-2,0,1,13097,13088,13098,10,4,4,0,0,13092,13086,13100,14,9,-3,0,1,13097,13093,13103,10,4,-2,0,0,13101,13096,13107,11,0,-3,0,0,13104,13104,13113,9,-3,-7,-1,0,13113,13106,13118,12,-12,5,0,-1,13108,13106,13116,10,-7,-2,0,-1,0,3
30,2007-03-09 08:30:00,31_22_33,4.5,1.2476023500197897,32.02,36.52,1.3777475148785852,2,1,0,2,1,0,3,3,13132,13120,13151,31,-23,-13,-1,-2,13112,13111,13130,19,-43,-17,-1,-2,13112,13106,13113,7,-43,1,0,-2,13155,13153,13158,5,0,-1,0,0,13156,13154,13158,4,-1,1,0,0,13155,13149,13157,8,0,3,0,0,13152,13151,13154,3,3,0,0,0,13153,13151,13155,4,2,-2,0,0,13155,13151,13155,4,0,3,0,0,13155,13149,13155,6,0,3,0,0,13151,13143,13152,9,4,3,0,0,13155,13143,13155,12,0,7,1,0,13149,13143,13152,9,6,-1,0,1,13151,13149,13155,6,4,0,0,0,13150,13148,13155,7,5,-1,0,0,13152,13146,13155,9,3,3,0,0,13149,13141,13149,8,6,2,0,1,13146,13138,13150,12,9,5,0,1,-2,-65
31,2007-03-13 08:30:00,10_29,-200.0,-1.3280543764533672,-33.33,-233.33000000000004,-1.6583882511064076,0,0,2,1,0,1,2,2,13198,13181,13206,25,18,17,1,1,13192,13187,13199,12,12,-4,0,1,13199,13190,13200,10,19,8,1,1,13180,13177,13183,6,0,3,0,0,13177,13177,13187,10,3,-6,-1,0,13182,13179,13184,5,-2,-1,0,0,13183,13180,13186,6,-3,3,0,0,13178,13176,13184,8,2,-4,0,0,13183,13182,13187,5,-3,-1,0,0,13183,13182,13190,8,-3,-2,0,0,13183,13181,13189,8,-3,-3,0,0,13183,13181,13190,9,-3,-3,0,0,13187,13168,13188,20,-7,17,1,-1,13170,13163,13173,10,10,-1,0,1,13170,13165,13176,11,10,3,0,1,13167,13155,13172,17,13,3,0,1,13164,13159,13166,7,16,1,0,1,13164,13155,13166,11,16,1,0,1,2,34
32,2007-03-15 08:30:00,23,225.0,1.128552985373757,0.0,225.0,1.128552985373757,0,1,0,1,0,0,1,1,13225,13203,13233,30,13,15,1,1,13222,13217,13226,9,10,-3,0,1,13216,13215,13223,8,4,-4,0,0,13212,13211,13216,5,0,-2,0,0,13213,13212,13216,4,-1,0,0,0,13215,13213,13217,4,-3,1,0,0,13213,13211,13216,5,-1,0,0,0,13214,13212,13218,6,-2,-4,0,0,13217,13215,13219,4,-5,0,0,0,13217,13214,13220,6,-5,3,0,0,13214,13213,13221,8,-2,-2,0,0,13217,13213,13221,8,-5,1,0,0,13216,13204,13217,13,-4,7,1,0,13208,13201,13210,9,4,0,0,0,13209,13203,13212,9,3,2,0,0,13207,13201,13210,9,5,-1,0,0,13207,13192,13207,15,5,4,0,0,13205,13203,13213,10,7,0,0,1,1,12
33,2007-03-15 09:00:00,30,109.46,1.1004141768568385,8.33,117.79,1.134878297313906,0,1,0,1,0,0,1,1,13222,13213,13227,14,6,8,1,1,13231,13220,13233,13,15,11,1,1,13226,13224,13232,8,10,-6,-1,1,13216,13216,13221,5,0,-5,0,0,13220,13214,13220,6,-4,3,0,0,13216,13211,13218,7,0,2,0,0,13216,13215,13223,8,0,-4,0,0,13222,13217,13226,9,-6,-3,0,-1,13225,13203,13233,30,-9,15,1,-1,13225,13203,13233,30,-9,12,1,-1,13215,13211,13218,7,1,-3,0,0,13225,13203,13233,30,-9,7,1,-1,13217,13213,13221,8,-1,1,0,0,13216,13204,13217,13,0,7,1,0,13208,13201,13210,9,8,0,0,1,13209,13203,13212,9,7,2,0,1,13207,13201,13210,9,9,-1,0,1,13207,13192,13207,15,9,4,0,1,1,8
34,2007-03-16 08:30:00,7,0.0,-0.5773502691896258,0.0,0.0,0.0,1,0,0,1,0,0,1,1,13324,13322,13332,10,-2,1,0,0,13325,13320,13328,8,-1,2,0,0,13329,13323,13333,10,3,4,0,0,13326,13325,13331,6,0,-3,0,0,13331,13329,13334,5,-5,-1,0,0,13331,13327,13333,6,-5,1,0,0,13328,13325,13329,4,-2,1,0,0,13327,13323,13328,5,-1,2,0,0,13326,13322,13327,5,0,2,0,0,13326,13322,13330,8,0,-3,0,0,13329,13327,13336,9,-3,-5,0,0,13326,13322,13336,14,0,-8,-1,0,13332,13325,13338,13,-6,-4,0,-1,13337,13322,13338,16,-11,13,1,-1,13323,13319,13333,14,3,3,0,0,13319,13315,13327,12,7,-4,0,1,13322,13305,13328,23,4,13,1,0,13311,13300,13316,16,15,-4,0,1,0,-2
35,2007-03-16 10:00:00,28,-1.33,-0.3613324758459362,-2.14,-3.47,-0.4907782450971513,0,0,1,0,0,1,1,1,13319,13319,13327,8,-3,-3,0,0,13321,13318,13323,5,-1,2,0,0,13321,13319,13323,4,-1,-1,0,0,13322,13321,13330,9,0,-1,0,0,13323,13322,13328,6,-1,-2,0,0,13325,13323,13329,6,-3,-2,0,0,13328,13319,13334,15,-6,8,1,-1,13320,13319,13325,6,2,-4,0,0,13324,13315,13324,9,-2,7,1,0,13324,13311,13324,13,-2,11,1,0,13316,13311,13328,17,6,-8,-1,1,13324,13311,13328,17,-2,0,0,0,13325,13320,13333,13,-3,2,0,0,13324,13322,13334,12,-2,-1,0,0,13326,13322,13336,14,-4,-8,-1,0,13332,13325,13338,13,-10,-4,0,-1,13337,13322,13338,16,-15,13,1,-1,13323,13319,13333,14,-1,3,0,0,-1,-8
36,2007-03-21 14:15:00,15,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,13329,13302,13343,41,28,25,2,2,13367,13329,13367,38,66,37,2,2,13354,13353,13378,25,53,-13,-1,2,13301,13300,13305,5,0,-1,0,0,13301,13299,13303,4,0,1,0,0,13301,13297,13302,5,0,1,0,0,13299,13296,13302,6,2,-1,0,0,13299,13296,13302,6,2,0,0,0,13299,13294,13299,5,2,4,0,0,13299,13294,13300,6,2,2,0,0,13299,13296,13302,6,2,-2,0,0,13299,13296,13303,7,2,-3,0,0,13299,13296,13303,7,2,-3,0,0,13298,13295,13304,9,3,-3,0,0,13298,13295,13304,9,3,-3,0,0,13303,13296,13305,9,-2,1,0,0,13303,13296,13305,9,-2,1,0,0,13299,13297,13303,6,2,0,0,0,2,74
37,2007-03-23 10:00:00,14,5.52,0.8950468150375159,0.31,5.829999999999999,0.8136002373363629,0,1,0,1,0,0,1,1,13313,13308,13324,16,-11,-11,-1,-1,13317,13311,13320,9,-7,5,0,-1,13310,13308,13317,9,-14,-7,-1,-1,13324,13321,13325,4,0,2,0,0,13322,13319,13324,5,2,3,0,0,13321,13319,13326,7,3,-3,0,0,13325,13322,13330,8,-1,1,0,0,13324,13323,13330,7,0,-4,0,0,13330,13326,13330,4,-6,1,0,-1,13330,13326,13332,6,-6,4,0,-1,13327,13324,13337,13,-3,-6,-1,0,13330,13324,13337,13,-6,-3,0,-1,13333,13326,13341,15,-9,-4,0,-1,13337,13313,13340,27,-13,22,2,-1,13315,13306,13317,11,9,4,0,1,13311,13303,13313,10,13,-1,0,1,13311,13310,13322,12,13,-9,-1,1,13319,13314,13323,9,5,3,0,0,-2,-31
38,2007-03-26 10:00:00,21,-13.91,-0.6057622786448364,-5.87,-19.78,-0.8072524727827866,0,0,1,0,0,1,1,1,13316,13299,13320,21,22,17,1,2,13327,13315,13329,14,33,12,1,2,13326,13324,13328,4,32,-1,0,2,13294,13285,13294,9,0,9,1,0,13286,13285,13290,5,8,-1,0,1,13288,13283,13288,5,6,4,0,1,13282,13277,13283,6,12,0,0,1,13282,13280,13284,4,12,0,0,1,13282,13276,13284,8,12,6,1,1,13282,13271,13284,13,12,6,1,1,13276,13267,13277,10,18,5,0,1,13282,13267,13284,17,12,11,1,1,13270,13258,13270,12,24,8,1,2,13262,13258,13274,16,32,-11,-1,2,13272,13267,13275,8,22,-2,0,2,13270,13264,13274,10,24,5,0,2,13267,13263,13272,9,27,-4,0,2,13270,13261,13271,10,24,1,0,2,2,40
