actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
0.4%,USD,2015-06-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.0%,accurate,23,2015-06-01 12:30:00+00:00,-33.33,2015,2,6,Monday
54.0,USD,2015-06-01 09:45:00,54.2,accurate,Low,Final Manufacturing PMI,53.8,accurate,23,2015-06-01 13:45:00+00:00,0.37,2015,2,6,Monday
52.8,USD,2015-06-01 10:00:00,51.9,better,High,ISM Manufacturing PMI,51.5,accurate,23,2015-06-01 14:00:00+00:00,-1.73,2015,2,6,Monday
2.2%,USD,2015-06-01 10:00:00,0.7%,better,Low,Construction Spending m/m,0.5%,better,23,2015-06-01 14:00:00+00:00,-214.29,2015,2,6,Monday
49.5,USD,2015-06-01 10:00:00,43.0,better,Low,ISM Manufacturing Prices,40.5,accurate,23,2015-06-01 14:00:00+00:00,-15.12,2015,2,6,Monday
-0.4%,USD,2015-06-02 10:00:00,0.0%,worse,Medium,Factory Orders m/m,2.2%,accurate,23,2015-06-02 14:00:00+00:00,-400.0,2015,2,6,Tuesday
48.1,USD,2015-06-02 10:00:00,49.8,worse,Low,IBD/TIPP Economic Optimism,49.7,accurate,23,2015-06-02 14:00:00+00:00,3.41,2015,2,6,Tuesday
17.8M,USD,2015-06-02 01:00:00,17.0M,better,Low,Total Vehicle Sales,16.5M,accurate,23,2015-06-02 05:00:00+00:00,-4.71,2015,2,6,Tuesday
201K,USD,2015-06-03 08:15:00,198K,accurate,High,ADP Non-Farm Employment Change,165K,accurate,23,2015-06-03 12:15:00+00:00,-1.52,2015,2,6,Wednesday
-40.9B,USD,2015-06-03 08:30:00,-43.9B,better,High,Trade Balance,-50.6B,better,23,2015-06-03 12:30:00+00:00,-6.83,2015,2,6,Wednesday
56.2,USD,2015-06-03 09:45:00,56.5,accurate,Low,Final Services PMI,56.4,accurate,23,2015-06-03 13:45:00+00:00,0.53,2015,2,6,Wednesday
55.7,USD,2015-06-03 10:00:00,57.1,worse,High,ISM Non-Manufacturing PMI,57.8,accurate,23,2015-06-03 14:00:00+00:00,2.45,2015,2,6,Wednesday
-1.9M,USD,2015-06-03 10:30:00,-1.9M,accurate,Medium,Crude Oil Inventories,-2.8M,accurate,23,2015-06-03 14:30:00+00:00,0.0,2015,2,6,Wednesday
276K,USD,2015-06-04 08:30:00,280K,accurate,High,Unemployment Claims,284K,accurate,23,2015-06-04 12:30:00+00:00,1.43,2015,2,6,Thursday
-3.1%,USD,2015-06-04 08:30:00,-2.8%,better,Medium,Revised Nonfarm Productivity q/q,-1.9%,accurate,23,2015-06-04 12:30:00+00:00,10.71,2015,2,6,Thursday
6.7%,USD,2015-06-04 08:30:00,5.8%,better,Low,Revised Unit Labor Costs q/q,5.0%,accurate,23,2015-06-04 12:30:00+00:00,-15.52,2015,2,6,Thursday
132B,USD,2015-06-04 10:30:00,119B,accurate,Low,Natural Gas Storage,112B,accurate,23,2015-06-04 14:30:00+00:00,-10.92,2015,2,6,Thursday
280K,USD,2015-06-05 08:30:00,222K,better,High,Non-Farm Employment Change,221K,accurate,23,2015-06-05 12:30:00+00:00,-26.13,2015,2,6,Friday
5.5%,USD,2015-06-05 08:30:00,5.4%,worse,High,Unemployment Rate,5.4%,accurate,23,2015-06-05 12:30:00+00:00,-1.85,2015,2,6,Friday
0.3%,USD,2015-06-05 08:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,accurate,23,2015-06-05 12:30:00+00:00,-50.0,2015,2,6,Friday
20.5B,USD,2015-06-05 15:00:00,16.5B,better,Low,Consumer Credit m/m,21.3B,better,23,2015-06-05 19:00:00+00:00,-24.24,2015,2,6,Friday
0.5%,USD,2015-05-26 08:30:00,0.5%,accurate,High,Core Durable Goods Orders m/m,0.3%,better,22,2015-05-26 12:30:00+00:00,0.0,2015,2,5,Tuesday
-0.5%,USD,2015-05-26 08:30:00,-0.4%,accurate,Medium,Durable Goods Orders m/m,4.7%,better,22,2015-05-26 12:30:00+00:00,25.0,2015,2,5,Tuesday
0.3%,USD,2015-05-26 09:00:00,0.7%,worse,Low,HPI m/m,0.6%,worse,22,2015-05-26 13:00:00+00:00,57.14,2015,2,5,Tuesday
5.0%,USD,2015-05-26 09:00:00,4.6%,better,Low,S&P/CS Composite-20 HPI y/y,5.0%,accurate,22,2015-05-26 13:00:00+00:00,-8.7,2015,2,5,Tuesday
56.4,USD,2015-05-26 09:45:00,57.0,worse,Low,Flash Services PMI,57.4,worse,22,2015-05-26 13:45:00+00:00,1.05,2015,2,5,Tuesday
1,USD,2015-05-26 09:59:00,0,better,Low,Richmond Manufacturing Index,-3,accurate,22,2015-05-26 14:00:00+00:00,100.0,2015,2,5,Tuesday
95.4,USD,2015-05-26 10:00:00,95.2,accurate,High,CB Consumer Confidence,94.3,worse,22,2015-05-26 14:00:00+00:00,-0.21,2015,2,5,Tuesday
517K,USD,2015-05-26 10:00:00,501K,better,Medium,New Home Sales,484K,better,22,2015-05-26 14:00:00+00:00,-3.19,2015,2,5,Tuesday
282K,USD,2015-05-28 08:30:00,271K,worse,High,Unemployment Claims,275K,accurate,22,2015-05-28 12:30:00+00:00,-4.06,2015,2,5,Thursday
3.4%,USD,2015-05-28 10:00:00,0.8%,better,Medium,Pending Home Sales m/m,1.2%,accurate,22,2015-05-28 14:00:00+00:00,-325.0,2015,2,5,Thursday
112B,USD,2015-05-28 10:30:00,95B,accurate,Low,Natural Gas Storage,92B,accurate,22,2015-05-28 14:30:00+00:00,-17.89,2015,2,5,Thursday
-2.8M,USD,2015-05-28 11:00:00,-1.5M,accurate,Medium,Crude Oil Inventories,-2.7M,accurate,22,2015-05-28 15:00:00+00:00,86.67,2015,2,5,Thursday
-0.7%,USD,2015-05-29 08:30:00,-0.8%,better,High,Prelim GDP q/q,0.2%,accurate,22,2015-05-29 12:30:00+00:00,-12.5,2015,2,5,Friday
-0.1%,USD,2015-05-29 08:30:00,-0.1%,accurate,Low,Prelim GDP Price Index q/q,-0.1%,accurate,22,2015-05-29 12:30:00+00:00,0.0,2015,2,5,Friday
46.2,USD,2015-05-29 09:45:00,53.1,worse,Medium,Chicago PMI,52.3,accurate,22,2015-05-29 13:45:00+00:00,12.99,2015,2,5,Friday
90.7,USD,2015-05-29 10:00:00,90.0,better,Medium,Revised UoM Consumer Sentiment,88.6,accurate,22,2015-05-29 14:00:00+00:00,-0.78,2015,2,5,Friday
54,USD,2015-05-18 10:00:00,57,worse,Medium,NAHB Housing Market Index,56,accurate,21,2015-05-18 14:00:00+00:00,5.26,2015,2,5,Monday
1.14M,USD,2015-05-19 08:30:00,1.06M,better,High,Building Permits,1.04M,accurate,21,2015-05-19 12:30:00+00:00,-7.55,2015,2,5,Tuesday
1.14M,USD,2015-05-19 08:30:00,1.02M,better,Medium,Housing Starts,0.94M,accurate,21,2015-05-19 12:30:00+00:00,-11.76,2015,2,5,Tuesday
-2.7M,USD,2015-05-20 10:30:00,-1.3M,accurate,Medium,Crude Oil Inventories,-2.2M,accurate,21,2015-05-20 14:30:00+00:00,107.69,2015,2,5,Wednesday
274K,USD,2015-05-21 08:30:00,271K,accurate,High,Unemployment Claims,264K,accurate,21,2015-05-21 12:30:00+00:00,-1.11,2015,2,5,Thursday
53.8,USD,2015-05-21 09:45:00,54.6,worse,Medium,Flash Manufacturing PMI,54.1,accurate,21,2015-05-21 13:45:00+00:00,1.47,2015,2,5,Thursday
5.04M,USD,2015-05-21 10:00:00,5.23M,worse,High,Existing Home Sales,5.21M,accurate,21,2015-05-21 14:00:00+00:00,3.63,2015,2,5,Thursday
6.7,USD,2015-05-21 10:00:00,8.1,worse,High,Philly Fed Manufacturing Index,7.5,accurate,21,2015-05-21 14:00:00+00:00,17.28,2015,2,5,Thursday
0.7%,USD,2015-05-21 10:00:00,0.3%,better,Low,CB Leading Index m/m,0.4%,better,21,2015-05-21 14:00:00+00:00,-133.33,2015,2,5,Thursday
92B,USD,2015-05-21 10:30:00,100B,accurate,Low,Natural Gas Storage,111B,accurate,21,2015-05-21 14:30:00+00:00,8.0,2015,2,5,Thursday
0.1%,USD,2015-05-22 08:30:00,0.1%,accurate,High,CPI m/m,0.2%,accurate,21,2015-05-22 12:30:00+00:00,0.0,2015,2,5,Friday
0.3%,USD,2015-05-22 08:30:00,0.2%,better,High,Core CPI m/m,0.2%,accurate,21,2015-05-22 12:30:00+00:00,-50.0,2015,2,5,Friday
96.9,USD,2015-05-12 08:48:00,96.1,accurate,Low,NFIB Small Business Index,95.2,accurate,20,2015-05-12 12:50:00+00:00,-0.83,2015,2,5,Tuesday
4.99M,USD,2015-05-12 10:02:00,5.16M,worse,Medium,JOLTS Job Openings,5.14M,accurate,20,2015-05-12 14:00:00+00:00,3.29,2015,2,5,Tuesday
156.7B,USD,2015-05-12 13:58:00,151.3B,better,Low,Federal Budget Balance,-52.9B,accurate,20,2015-05-12 18:00:00+00:00,-3.57,2015,2,5,Tuesday
0.1%,USD,2015-05-13 08:30:00,0.4%,worse,High,Core Retail Sales m/m,0.7%,better,20,2015-05-13 12:30:00+00:00,75.0,2015,2,5,Wednesday
0.0%,USD,2015-05-13 08:30:00,0.3%,worse,High,Retail Sales m/m,1.1%,better,20,2015-05-13 12:30:00+00:00,100.0,2015,2,5,Wednesday
-0.3%,USD,2015-05-13 08:30:00,0.3%,worse,Medium,Import Prices m/m,-0.2%,accurate,20,2015-05-13 12:30:00+00:00,200.0,2015,2,5,Wednesday
0.1%,USD,2015-05-13 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.2%,better,20,2015-05-13 14:00:00+00:00,50.0,2015,2,5,Wednesday
-2.2M,USD,2015-05-13 10:30:00,-0.1M,accurate,Medium,Crude Oil Inventories,-3.9M,accurate,20,2015-05-13 14:30:00+00:00,2100.0,2015,2,5,Wednesday
-0.4%,USD,2015-05-14 08:30:00,0.1%,worse,High,PPI m/m,0.2%,accurate,20,2015-05-14 12:30:00+00:00,500.0,2015,2,5,Thursday
264K,USD,2015-05-14 08:30:00,272K,better,High,Unemployment Claims,265K,accurate,20,2015-05-14 12:30:00+00:00,2.94,2015,2,5,Thursday
-0.2%,USD,2015-05-14 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.2%,accurate,20,2015-05-14 12:30:00+00:00,300.0,2015,2,5,Thursday
111B,USD,2015-05-14 10:30:00,112B,accurate,Low,Natural Gas Storage,76B,accurate,20,2015-05-14 14:30:00+00:00,0.89,2015,2,5,Thursday
3.1,USD,2015-05-15 08:30:00,5.1,worse,Medium,Empire State Manufacturing Index,-1.2,accurate,20,2015-05-15 12:30:00+00:00,39.22,2015,2,5,Friday
78.2%,USD,2015-05-15 09:15:00,78.4%,worse,Medium,Capacity Utilization Rate,78.6%,better,20,2015-05-15 13:15:00+00:00,0.26,2015,2,5,Friday
-0.3%,USD,2015-05-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,-0.3%,better,20,2015-05-15 13:15:00+00:00,400.0,2015,2,5,Friday
88.6,USD,2015-05-15 10:00:00,95.8,worse,High,Prelim UoM Consumer Sentiment,95.9,accurate,20,2015-05-15 14:00:00+00:00,7.52,2015,2,5,Friday
17.6B,USD,2015-05-15 16:00:00,21.3B,worse,Low,TIC Long-Term Purchases,20.9B,better,20,2015-05-15 20:00:00+00:00,17.37,2015,2,5,Friday
2.1%,USD,2015-05-04 10:00:00,2.1%,accurate,Medium,Factory Orders m/m,-0.1%,worse,19,2015-05-04 14:00:00+00:00,0.0,2015,2,5,Monday
-51.4B,USD,2015-05-05 08:30:00,-41.2B,worse,High,Trade Balance,-35.9B,accurate,19,2015-05-05 12:30:00+00:00,24.76,2015,2,5,Tuesday
57.4,USD,2015-05-05 09:45:00,57.8,worse,Low,Final Services PMI,57.8,accurate,19,2015-05-05 13:45:00+00:00,0.69,2015,2,5,Tuesday
57.8,USD,2015-05-05 10:00:00,56.2,better,High,ISM Non-Manufacturing PMI,56.5,accurate,19,2015-05-05 14:00:00+00:00,-2.85,2015,2,5,Tuesday
49.7,USD,2015-05-05 10:00:00,50.6,worse,Low,IBD/TIPP Economic Optimism,51.3,accurate,19,2015-05-05 14:00:00+00:00,1.78,2015,2,5,Tuesday
169K,USD,2015-05-06 08:15:00,199K,worse,High,ADP Non-Farm Employment Change,175K,worse,19,2015-05-06 12:15:00+00:00,15.08,2015,2,5,Wednesday
5.0%,USD,2015-05-06 08:30:00,4.5%,better,High,Prelim Unit Labor Costs q/q,4.1%,better,19,2015-05-06 12:30:00+00:00,-11.11,2015,2,5,Wednesday
-1.9%,USD,2015-05-06 08:30:00,-1.8%,accurate,Medium,Prelim Nonfarm Productivity q/q,-2.2%,better,19,2015-05-06 12:30:00+00:00,5.56,2015,2,5,Wednesday
-3.9M,USD,2015-05-06 10:30:00,1.3M,accurate,Medium,Crude Oil Inventories,1.9M,accurate,19,2015-05-06 14:30:00+00:00,400.0,2015,2,5,Wednesday
265K,USD,2015-05-07 08:30:00,277K,better,High,Unemployment Claims,262K,accurate,19,2015-05-07 12:30:00+00:00,4.33,2015,2,5,Thursday
76B,USD,2015-05-07 10:30:00,75B,accurate,Low,Natural Gas Storage,81B,accurate,19,2015-05-07 14:30:00+00:00,-1.33,2015,2,5,Thursday
20.5B,USD,2015-05-07 15:00:00,15.8B,better,Low,Consumer Credit m/m,14.8B,worse,19,2015-05-07 19:00:00+00:00,-29.75,2015,2,5,Thursday
223K,USD,2015-05-08 08:30:00,228K,accurate,High,Non-Farm Employment Change,85K,worse,19,2015-05-08 12:30:00+00:00,2.19,2015,2,5,Friday
5.4%,USD,2015-05-08 08:30:00,5.4%,accurate,High,Unemployment Rate,5.5%,accurate,19,2015-05-08 12:30:00+00:00,0.0,2015,2,5,Friday
0.1%,USD,2015-05-08 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,19,2015-05-08 12:30:00+00:00,50.0,2015,2,5,Friday
0.1%,USD,2015-05-08 10:00:00,0.3%,better,Low,Final Wholesale Inventories m/m,0.2%,better,19,2015-05-08 14:00:00+00:00,66.67,2015,2,5,Friday
57.8,USD,2015-04-27 09:45:00,59.1,worse,Low,Flash Services PMI,59.2,better,18,2015-04-27 13:45:00+00:00,2.2,2015,2,4,Monday
5.0%,USD,2015-04-28 09:00:00,4.7%,better,Low,S&P/CS Composite-20 HPI y/y,4.5%,accurate,18,2015-04-28 13:00:00+00:00,-6.38,2015,2,4,Tuesday
-3,USD,2015-04-28 09:59:00,-2,worse,Low,Richmond Manufacturing Index,-8,accurate,18,2015-04-28 14:00:00+00:00,50.0,2015,2,4,Tuesday
95.2,USD,2015-04-28 10:00:00,102.6,worse,High,CB Consumer Confidence,101.4,accurate,18,2015-04-28 14:00:00+00:00,7.21,2015,2,4,Tuesday
0.2%,USD,2015-04-29 08:30:00,1.0%,worse,High,Advance GDP q/q,2.2%,worse,18,2015-04-29 12:30:00+00:00,80.0,2015,2,4,Wednesday
-0.1%,USD,2015-04-29 08:30:00,0.4%,worse,Medium,Advance GDP Price Index q/q,0.1%,accurate,18,2015-04-29 12:30:00+00:00,125.0,2015,2,4,Wednesday
1.1%,USD,2015-04-29 10:00:00,1.1%,accurate,Medium,Pending Home Sales m/m,3.6%,better,18,2015-04-29 14:00:00+00:00,0.0,2015,2,4,Wednesday
1.9M,USD,2015-04-29 10:30:00,2.1M,accurate,Medium,Crude Oil Inventories,5.3M,accurate,18,2015-04-29 14:30:00+00:00,9.52,2015,2,4,Wednesday
<0.25%,USD,2015-04-29 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,18,2015-04-29 18:00:00+00:00,0.0,2015,2,4,Wednesday
262K,USD,2015-04-30 08:30:00,290K,better,High,Unemployment Claims,296K,accurate,18,2015-04-30 12:30:00+00:00,9.66,2015,2,4,Thursday
0.1%,USD,2015-04-30 08:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,accurate,18,2015-04-30 12:30:00+00:00,50.0,2015,2,4,Thursday
0.7%,USD,2015-04-30 08:30:00,0.6%,better,Medium,Employment Cost Index q/q,0.6%,accurate,18,2015-04-30 12:30:00+00:00,-16.67,2015,2,4,Thursday
0.4%,USD,2015-04-30 08:30:00,0.6%,worse,Medium,Personal Spending m/m,0.2%,better,18,2015-04-30 12:30:00+00:00,33.33,2015,2,4,Thursday
0.0%,USD,2015-04-30 08:30:00,0.2%,worse,Low,Personal Income m/m,0.4%,accurate,18,2015-04-30 12:30:00+00:00,100.0,2015,2,4,Thursday
52.3,USD,2015-04-30 09:45:00,50.1,better,Medium,Chicago PMI,46.3,accurate,18,2015-04-30 13:45:00+00:00,-4.39,2015,2,4,Thursday
81B,USD,2015-04-30 10:30:00,79B,accurate,Low,Natural Gas Storage,90B,accurate,18,2015-04-30 14:30:00+00:00,-2.53,2015,2,4,Thursday
54.1,USD,2015-05-01 09:45:00,54.2,accurate,Low,Final Manufacturing PMI,54.2,accurate,18,2015-05-01 13:45:00+00:00,0.18,2015,2,5,Friday
51.5,USD,2015-05-01 10:00:00,52.1,worse,High,ISM Manufacturing PMI,51.5,accurate,18,2015-05-01 14:00:00+00:00,1.15,2015,2,5,Friday
95.9,USD,2015-05-01 10:00:00,96.1,accurate,Medium,Revised UoM Consumer Sentiment,95.9,accurate,18,2015-05-01 14:00:00+00:00,0.21,2015,2,5,Friday
-0.6%,USD,2015-05-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,0.0%,accurate,18,2015-05-01 14:00:00+00:00,220.0,2015,2,5,Friday
40.5,USD,2015-05-01 10:00:00,42.3,worse,Low,ISM Manufacturing Prices,39.0,accurate,18,2015-05-01 14:00:00+00:00,4.26,2015,2,5,Friday
16.5M,USD,2015-05-01 01:00:00,16.9M,worse,Low,Total Vehicle Sales,17.2M,accurate,18,2015-05-01 05:00:00+00:00,2.37,2015,2,5,Friday
0.7%,USD,2015-04-22 09:00:00,0.7%,accurate,Low,HPI m/m,0.3%,accurate,17,2015-04-22 13:00:00+00:00,0.0,2015,2,4,Wednesday
5.19M,USD,2015-04-22 10:00:00,5.04M,better,Medium,Existing Home Sales,4.89M,accurate,17,2015-04-22 14:00:00+00:00,-2.98,2015,2,4,Wednesday
5.3M,USD,2015-04-22 10:30:00,2.7M,accurate,Medium,Crude Oil Inventories,1.3M,accurate,17,2015-04-22 14:30:00+00:00,-96.3,2015,2,4,Wednesday
295K,USD,2015-04-23 08:30:00,288K,worse,High,Unemployment Claims,294K,accurate,17,2015-04-23 12:30:00+00:00,-2.43,2015,2,4,Thursday
54.2,USD,2015-04-23 09:45:00,55.6,worse,Medium,Flash Manufacturing PMI,55.7,better,17,2015-04-23 13:45:00+00:00,2.52,2015,2,4,Thursday
481K,USD,2015-04-23 10:00:00,514K,worse,Medium,New Home Sales,543K,better,17,2015-04-23 14:00:00+00:00,6.42,2015,2,4,Thursday
90B,USD,2015-04-23 10:30:00,83B,accurate,Low,Natural Gas Storage,63B,accurate,17,2015-04-23 14:30:00+00:00,-8.43,2015,2,4,Thursday
-0.2%,USD,2015-04-24 08:30:00,0.2%,worse,High,Core Durable Goods Orders m/m,-0.6%,worse,17,2015-04-24 12:30:00+00:00,200.0,2015,2,4,Friday
4.0%,USD,2015-04-24 08:30:00,0.7%,better,Medium,Durable Goods Orders m/m,-1.1%,better,17,2015-04-24 12:30:00+00:00,-471.43,2015,2,4,Friday
-52.9B,USD,2015-04-13 14:00:00,-43.1B,worse,Low,Federal Budget Balance,-192.3B,accurate,16,2015-04-13 18:00:00+00:00,22.74,2015,2,4,Monday
0.4%,USD,2015-04-14 08:30:00,0.7%,worse,High,Core Retail Sales m/m,0.0%,better,16,2015-04-14 12:30:00+00:00,42.86,2015,2,4,Tuesday
0.2%,USD,2015-04-14 08:30:00,0.3%,worse,High,PPI m/m,-0.5%,accurate,16,2015-04-14 12:30:00+00:00,33.33,2015,2,4,Tuesday
0.9%,USD,2015-04-14 08:30:00,1.1%,worse,High,Retail Sales m/m,-0.5%,better,16,2015-04-14 12:30:00+00:00,18.18,2015,2,4,Tuesday
0.2%,USD,2015-04-14 08:30:00,0.2%,accurate,Medium,Core PPI m/m,-0.5%,accurate,16,2015-04-14 12:30:00+00:00,0.0,2015,2,4,Tuesday
95.2,USD,2015-04-14 09:00:00,98.4,worse,Low,NFIB Small Business Index,98.0,accurate,16,2015-04-14 13:00:00+00:00,3.25,2015,2,4,Tuesday
0.3%,USD,2015-04-14 10:00:00,0.2%,worse,Medium,Business Inventories m/m,0.0%,accurate,16,2015-04-14 14:00:00+00:00,-50.0,2015,2,4,Tuesday
-1.2,USD,2015-04-15 08:30:00,7.2,worse,Medium,Empire State Manufacturing Index,6.9,accurate,16,2015-04-15 12:30:00+00:00,116.67,2015,2,4,Wednesday
78.4%,USD,2015-04-15 09:15:00,78.7%,worse,Medium,Capacity Utilization Rate,79.0%,accurate,16,2015-04-15 13:15:00+00:00,0.38,2015,2,4,Wednesday
-0.6%,USD,2015-04-15 09:15:00,-0.3%,worse,Medium,Industrial Production m/m,0.1%,accurate,16,2015-04-15 13:15:00+00:00,100.0,2015,2,4,Wednesday
56,USD,2015-04-15 10:00:00,55,better,Medium,NAHB Housing Market Index,52,worse,16,2015-04-15 14:00:00+00:00,-1.82,2015,2,4,Wednesday
1.3M,USD,2015-04-15 10:30:00,3.5M,accurate,Medium,Crude Oil Inventories,10.9M,accurate,16,2015-04-15 14:30:00+00:00,62.86,2015,2,4,Wednesday
9.8B,USD,2015-04-15 16:00:00,40.0B,worse,Low,TIC Long-Term Purchases,-27.4B,accurate,16,2015-04-15 20:00:00+00:00,75.5,2015,2,4,Wednesday
1.04M,USD,2015-04-16 08:30:00,1.08M,worse,High,Building Permits,1.10M,accurate,16,2015-04-16 12:30:00+00:00,3.7,2015,2,4,Thursday
294K,USD,2015-04-16 08:30:00,284K,worse,High,Unemployment Claims,282K,accurate,16,2015-04-16 12:30:00+00:00,-3.52,2015,2,4,Thursday
0.93M,USD,2015-04-16 08:30:00,1.05M,worse,Medium,Housing Starts,0.91M,accurate,16,2015-04-16 12:30:00+00:00,11.43,2015,2,4,Thursday
7.5,USD,2015-04-16 10:00:00,6.5,better,High,Philly Fed Manufacturing Index,5.0,accurate,16,2015-04-16 14:00:00+00:00,-15.38,2015,2,4,Thursday
63B,USD,2015-04-16 10:30:00,52B,accurate,Low,Natural Gas Storage,15B,accurate,16,2015-04-16 14:30:00+00:00,-21.15,2015,2,4,Thursday
0.2%,USD,2015-04-17 08:30:00,0.2%,accurate,High,CPI m/m,0.2%,accurate,16,2015-04-17 12:30:00+00:00,0.0,2015,2,4,Friday
0.2%,USD,2015-04-17 08:30:00,0.2%,accurate,High,Core CPI m/m,0.2%,accurate,16,2015-04-17 12:30:00+00:00,0.0,2015,2,4,Friday
95.9,USD,2015-04-17 10:00:00,93.8,better,High,Prelim UoM Consumer Sentiment,93.0,better,16,2015-04-17 14:00:00+00:00,-2.24,2015,2,4,Friday
0.2%,USD,2015-04-17 10:00:00,0.3%,worse,Low,CB Leading Index m/m,0.1%,worse,16,2015-04-17 14:00:00+00:00,33.33,2015,2,4,Friday
59.2,USD,2015-04-06 09:45:00,58.6,better,Low,Final Services PMI,58.6,accurate,15,2015-04-06 13:45:00+00:00,-1.02,2015,2,4,Monday
56.5,USD,2015-04-06 10:00:00,56.6,accurate,High,ISM Non-Manufacturing PMI,56.9,accurate,15,2015-04-06 14:00:00+00:00,0.18,2015,2,4,Monday
5.13M,USD,2015-04-07 10:00:00,5.01M,better,Medium,JOLTS Job Openings,4.97M,accurate,15,2015-04-07 14:00:00+00:00,-2.4,2015,2,4,Tuesday
51.3,USD,2015-04-07 10:00:00,49.1,better,Low,IBD/TIPP Economic Optimism,49.1,accurate,15,2015-04-07 14:00:00+00:00,-4.48,2015,2,4,Tuesday
15.5B,USD,2015-04-07 15:00:00,12.4B,better,Low,Consumer Credit m/m,10.8B,worse,15,2015-04-07 19:00:00+00:00,-25.0,2015,2,4,Tuesday
10.9M,USD,2015-04-08 10:30:00,3.3M,accurate,Medium,Crude Oil Inventories,4.8M,accurate,15,2015-04-08 14:30:00+00:00,-230.3,2015,2,4,Wednesday
281K,USD,2015-04-09 08:30:00,283K,accurate,High,Unemployment Claims,267K,accurate,15,2015-04-09 12:30:00+00:00,0.71,2015,2,4,Thursday
0.3%,USD,2015-04-09 10:00:00,0.2%,worse,Low,Final Wholesale Inventories m/m,0.4%,worse,15,2015-04-09 14:00:00+00:00,-50.0,2015,2,4,Thursday
15B,USD,2015-04-09 10:30:00,10B,accurate,Low,Natural Gas Storage,-18B,accurate,15,2015-04-09 14:30:00+00:00,-50.0,2015,2,4,Thursday
-0.3%,USD,2015-04-10 08:30:00,-0.4%,accurate,Medium,Import Prices m/m,0.2%,worse,15,2015-04-10 12:30:00+00:00,-25.0,2015,2,4,Friday
0.1%,USD,2015-03-30 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.1%,accurate,14,2015-03-30 12:30:00+00:00,0.0,2015,1,3,Monday
0.1%,USD,2015-03-30 08:30:00,0.3%,worse,Medium,Personal Spending m/m,-0.2%,accurate,14,2015-03-30 12:30:00+00:00,66.67,2015,1,3,Monday
0.4%,USD,2015-03-30 08:30:00,0.3%,better,Low,Personal Income m/m,0.4%,better,14,2015-03-30 12:30:00+00:00,-33.33,2015,1,3,Monday
3.1%,USD,2015-03-30 10:00:00,0.5%,better,Medium,Pending Home Sales m/m,1.2%,worse,14,2015-03-30 14:00:00+00:00,-520.0,2015,1,3,Monday
4.6%,USD,2015-03-31 09:00:00,4.6%,accurate,Low,S&P/CS Composite-20 HPI y/y,4.4%,accurate,14,2015-03-31 13:00:00+00:00,0.0,2015,1,3,Tuesday
46.3,USD,2015-03-31 09:45:00,52.5,worse,Medium,Chicago PMI,45.8,accurate,14,2015-03-31 13:45:00+00:00,11.81,2015,1,3,Tuesday
101.3,USD,2015-03-31 10:00:00,96.6,better,High,CB Consumer Confidence,98.8,better,14,2015-03-31 14:00:00+00:00,-4.87,2015,1,3,Tuesday
189K,USD,2015-04-01 08:15:00,227K,worse,High,ADP Non-Farm Employment Change,214K,accurate,14,2015-04-01 12:15:00+00:00,16.74,2015,2,4,Wednesday
55.7,USD,2015-04-01 09:45:00,55.3,better,Low,Final Manufacturing PMI,55.3,accurate,14,2015-04-01 13:45:00+00:00,-0.72,2015,2,4,Wednesday
51.5,USD,2015-04-01 10:00:00,52.5,worse,High,ISM Manufacturing PMI,52.9,accurate,14,2015-04-01 14:00:00+00:00,1.9,2015,2,4,Wednesday
-0.1%,USD,2015-04-01 10:00:00,-0.1%,accurate,Low,Construction Spending m/m,-1.7%,worse,14,2015-04-01 14:00:00+00:00,0.0,2015,2,4,Wednesday
39.0,USD,2015-04-01 10:00:00,38.1,better,Low,ISM Manufacturing Prices,35.0,accurate,14,2015-04-01 14:00:00+00:00,-2.36,2015,2,4,Wednesday
4.8M,USD,2015-04-01 10:30:00,4.2M,accurate,Medium,Crude Oil Inventories,8.2M,accurate,14,2015-04-01 14:30:00+00:00,-14.29,2015,2,4,Wednesday
17.2M,USD,2015-04-01 01:00:00,16.7M,better,Low,Total Vehicle Sales,16.2M,accurate,14,2015-04-01 05:00:00+00:00,-2.99,2015,2,4,Wednesday
-35.4B,USD,2015-04-02 08:30:00,-41.3B,better,High,Trade Balance,-42.7B,worse,14,2015-04-02 12:30:00+00:00,-14.29,2015,2,4,Thursday
268K,USD,2015-04-02 08:30:00,286K,better,High,Unemployment Claims,288K,worse,14,2015-04-02 12:30:00+00:00,6.29,2015,2,4,Thursday
0.2%,USD,2015-04-02 10:00:00,-0.4%,better,Medium,Factory Orders m/m,-0.7%,worse,14,2015-04-02 14:00:00+00:00,-150.0,2015,2,4,Thursday
