actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
1.09M,USD,2017-06-16 08:30:00,1.23M,worse,Medium,Housing Starts,1.16M,accurate,24,2017-06-16 12:30:00+00:00,11.38,2017,2,6,Friday
94.5,USD,2017-06-16 10:00:00,97.2,worse,Medium,Prelim UoM Consumer Sentiment,97.1,worse,24,2017-06-16 14:00:00+00:00,2.78,2017,2,6,Friday
0.0%,USD,2017-06-05 08:30:00,-0.6%,worse,Medium,Revised Nonfarm Productivity q/q,-0.6%,accurate,23,2017-06-05 12:30:00+00:00,-100.0,2017,2,6,Monday
2.2%,USD,2017-06-05 08:30:00,3.0%,worse,Low,Revised Unit Labor Costs q/q,3.0%,accurate,23,2017-06-05 12:30:00+00:00,26.67,2017,2,6,Monday
53.6,USD,2017-06-05 09:45:00,54.1,worse,Low,Final Services PMI,54.0,accurate,23,2017-06-05 13:45:00+00:00,0.92,2017,2,6,Monday
56.9,USD,2017-06-05 10:00:00,57.1,accurate,High,ISM Non-Manufacturing PMI,57.5,accurate,23,2017-06-05 14:00:00+00:00,0.35,2017,2,6,Monday
-0.2%,USD,2017-06-05 10:00:00,-0.2%,accurate,Medium,Factory Orders m/m,1.0%,better,23,2017-06-05 14:00:00+00:00,0.0,2017,2,6,Monday
6.04M,USD,2017-06-06 10:00:00,5.65M,better,Medium,JOLTS Job Openings,5.79M,accurate,23,2017-06-06 14:00:00+00:00,-6.9,2017,2,6,Tuesday
3.3M,USD,2017-06-07 10:30:00,-3.1M,accurate,High,Crude Oil Inventories,-6.4M,accurate,23,2017-06-07 14:30:00+00:00,-206.45,2017,2,6,Wednesday
8.2B,USD,2017-06-07 15:00:00,15.2B,worse,Low,Consumer Credit m/m,19.5B,better,23,2017-06-07 19:00:00+00:00,46.05,2017,2,6,Wednesday
245K,USD,2017-06-08 08:30:00,241K,accurate,High,Unemployment Claims,255K,worse,23,2017-06-08 12:30:00+00:00,-1.66,2017,2,6,Thursday
51.3,USD,2017-06-08 10:00:00,51.6,accurate,Low,IBD/TIPP Economic Optimism,51.3,accurate,23,2017-06-08 14:00:00+00:00,0.58,2017,2,6,Thursday
106B,USD,2017-06-08 10:30:00,99B,accurate,Low,Natural Gas Storage,81B,accurate,23,2017-06-08 14:30:00+00:00,-7.07,2017,2,6,Thursday
-0.5%,USD,2017-06-09 10:00:00,-0.1%,better,Low,Final Wholesale Inventories m/m,-0.3%,accurate,23,2017-06-09 14:00:00+00:00,400.0,2017,2,6,Friday
0.2%,USD,2017-05-30 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,-0.1%,accurate,22,2017-05-30 12:30:00+00:00,-100.0,2017,2,5,Tuesday
0.4%,USD,2017-05-30 08:30:00,0.4%,accurate,Medium,Personal Spending m/m,0.3%,better,22,2017-05-30 12:30:00+00:00,0.0,2017,2,5,Tuesday
0.4%,USD,2017-05-30 08:30:00,0.4%,accurate,Low,Personal Income m/m,0.2%,accurate,22,2017-05-30 12:30:00+00:00,0.0,2017,2,5,Tuesday
5.9%,USD,2017-05-30 09:00:00,5.6%,better,Low,S&P/CS Composite-20 HPI y/y,5.9%,accurate,22,2017-05-30 13:00:00+00:00,-5.36,2017,2,5,Tuesday
117.9,USD,2017-05-30 10:00:00,120.1,worse,High,CB Consumer Confidence,119.4,worse,22,2017-05-30 14:00:00+00:00,1.83,2017,2,5,Tuesday
59.4,USD,2017-05-31 09:45:00,57.0,better,Medium,Chicago PMI,58.3,accurate,22,2017-05-31 13:45:00+00:00,-4.21,2017,2,5,Wednesday
-1.3%,USD,2017-05-31 10:00:00,0.7%,worse,Medium,Pending Home Sales m/m,-0.9%,accurate,22,2017-05-31 14:00:00+00:00,285.71,2017,2,5,Wednesday
253K,USD,2017-06-01 08:15:00,181K,better,High,ADP Non-Farm Employment Change,174K,accurate,22,2017-06-01 12:15:00+00:00,-39.78,2017,2,6,Thursday
248K,USD,2017-06-01 08:30:00,239K,worse,High,Unemployment Claims,235K,accurate,22,2017-06-01 12:30:00+00:00,-3.77,2017,2,6,Thursday
52.7,USD,2017-06-01 09:45:00,52.5,accurate,Low,Final Manufacturing PMI,52.5,accurate,22,2017-06-01 13:45:00+00:00,-0.38,2017,2,6,Thursday
54.9,USD,2017-06-01 10:00:00,54.7,accurate,High,ISM Manufacturing PMI,54.8,accurate,22,2017-06-01 14:00:00+00:00,-0.37,2017,2,6,Thursday
-1.4%,USD,2017-06-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,1.1%,better,22,2017-06-01 14:00:00+00:00,380.0,2017,2,6,Thursday
60.5,USD,2017-06-01 10:00:00,67.0,worse,Low,ISM Manufacturing Prices,68.5,accurate,22,2017-06-01 14:00:00+00:00,9.7,2017,2,6,Thursday
81B,USD,2017-06-01 10:30:00,78B,accurate,Low,Natural Gas Storage,75B,accurate,22,2017-06-01 14:30:00+00:00,-3.85,2017,2,6,Thursday
-6.4M,USD,2017-06-01 11:00:00,-2.7M,accurate,High,Crude Oil Inventories,-4.4M,accurate,22,2017-06-01 15:00:00+00:00,137.04,2017,2,6,Thursday
16.7M,USD,2017-06-01 01:00:00,17.0M,worse,Low,Total Vehicle Sales,16.9M,accurate,22,2017-06-01 05:00:00+00:00,1.76,2017,2,6,Thursday
0.2%,USD,2017-06-02 08:30:00,0.2%,accurate,High,Average Hourly Earnings m/m,0.2%,worse,22,2017-06-02 12:30:00+00:00,0.0,2017,2,6,Friday
138K,USD,2017-06-02 08:30:00,181K,worse,High,Non-Farm Employment Change,174K,worse,22,2017-06-02 12:30:00+00:00,23.76,2017,2,6,Friday
4.3%,USD,2017-06-02 08:30:00,4.4%,better,High,Unemployment Rate,4.4%,accurate,22,2017-06-02 12:30:00+00:00,2.27,2017,2,6,Friday
-47.6B,USD,2017-06-02 08:30:00,-45.5B,worse,Medium,Trade Balance,-45.3B,worse,22,2017-06-02 12:30:00+00:00,4.62,2017,2,6,Friday
52.5,USD,2017-05-23 09:45:00,53.2,worse,Low,Flash Manufacturing PMI,52.8,accurate,21,2017-05-23 13:45:00+00:00,1.32,2017,2,5,Tuesday
54.0,USD,2017-05-23 09:45:00,53.3,better,Low,Flash Services PMI,53.1,better,21,2017-05-23 13:45:00+00:00,-1.31,2017,2,5,Tuesday
1,USD,2017-05-23 09:59:00,15,worse,Low,Richmond Manufacturing Index,20,accurate,21,2017-05-23 14:00:00+00:00,93.33,2017,2,5,Tuesday
569K,USD,2017-05-23 10:00:00,611K,worse,Medium,New Home Sales,642K,better,21,2017-05-23 14:00:00+00:00,6.87,2017,2,5,Tuesday
0.6%,USD,2017-05-24 08:58:00,0.5%,better,Low,HPI m/m,0.8%,accurate,21,2017-05-24 13:00:00+00:00,-20.0,2017,2,5,Wednesday
5.57M,USD,2017-05-24 10:00:00,5.65M,worse,Medium,Existing Home Sales,5.70M,accurate,21,2017-05-24 14:00:00+00:00,1.42,2017,2,5,Wednesday
-4.4M,USD,2017-05-24 10:30:00,-2.4M,accurate,High,Crude Oil Inventories,-1.8M,accurate,21,2017-05-24 14:30:00+00:00,83.33,2017,2,5,Wednesday
234K,USD,2017-05-25 08:30:00,238K,accurate,High,Unemployment Claims,233K,accurate,21,2017-05-25 12:30:00+00:00,1.68,2017,2,5,Thursday
-67.6B,USD,2017-05-25 08:30:00,-64.7B,worse,Low,Goods Trade Balance,-65.1B,accurate,21,2017-05-25 12:30:00+00:00,4.48,2017,2,5,Thursday
-0.3%,USD,2017-05-25 08:30:00,0.2%,better,Low,Prelim Wholesale Inventories m/m,0.1%,worse,21,2017-05-25 12:30:00+00:00,250.0,2017,2,5,Thursday
75B,USD,2017-05-25 10:30:00,72B,accurate,Low,Natural Gas Storage,68B,accurate,21,2017-05-25 14:30:00+00:00,-4.17,2017,2,5,Thursday
-0.4%,USD,2017-05-26 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.0%,better,21,2017-05-26 12:30:00+00:00,200.0,2017,2,5,Friday
1.2%,USD,2017-05-26 08:30:00,0.9%,better,High,Prelim GDP q/q,0.7%,accurate,21,2017-05-26 12:30:00+00:00,-33.33,2017,2,5,Friday
-0.7%,USD,2017-05-26 08:30:00,-1.4%,better,Medium,Durable Goods Orders m/m,0.9%,better,21,2017-05-26 12:30:00+00:00,-50.0,2017,2,5,Friday
2.2%,USD,2017-05-26 08:30:00,2.3%,accurate,Low,Prelim GDP Price Index q/q,2.3%,accurate,21,2017-05-26 12:30:00+00:00,4.35,2017,2,5,Friday
97.1,USD,2017-05-26 10:00:00,97.6,accurate,Medium,Revised UoM Consumer Sentiment,97.7,accurate,21,2017-05-26 14:00:00+00:00,0.51,2017,2,5,Friday
-1.0,USD,2017-05-15 08:30:00,7.2,worse,Medium,Empire State Manufacturing Index,5.2,accurate,20,2017-05-15 12:30:00+00:00,113.89,2017,2,5,Monday
70,USD,2017-05-15 10:00:00,68,better,Low,NAHB Housing Market Index,68,accurate,20,2017-05-15 14:00:00+00:00,-2.94,2017,2,5,Monday
59.8B,USD,2017-05-15 16:00:00,68.3B,worse,Low,TIC Long-Term Purchases,53.1B,accurate,20,2017-05-15 20:00:00+00:00,12.45,2017,2,5,Monday
1.23M,USD,2017-05-16 08:30:00,1.27M,worse,High,Building Permits,1.27M,accurate,20,2017-05-16 12:30:00+00:00,3.15,2017,2,5,Tuesday
1.17M,USD,2017-05-16 08:30:00,1.26M,worse,Medium,Housing Starts,1.20M,accurate,20,2017-05-16 12:30:00+00:00,7.14,2017,2,5,Tuesday
76.7%,USD,2017-05-16 09:15:00,76.3%,better,Medium,Capacity Utilization Rate,76.1%,accurate,20,2017-05-16 13:15:00+00:00,-0.52,2017,2,5,Tuesday
1.0%,USD,2017-05-16 09:15:00,0.4%,better,Medium,Industrial Production m/m,0.4%,worse,20,2017-05-16 13:15:00+00:00,-150.0,2017,2,5,Tuesday
-1.8M,USD,2017-05-17 10:30:00,-2.5M,accurate,High,Crude Oil Inventories,-5.2M,accurate,20,2017-05-17 14:30:00+00:00,-28.0,2017,2,5,Wednesday
232K,USD,2017-05-18 08:30:00,240K,better,High,Unemployment Claims,236K,accurate,20,2017-05-18 12:30:00+00:00,3.33,2017,2,5,Thursday
38.8,USD,2017-05-18 08:30:00,19.9,better,Medium,Philly Fed Manufacturing Index,22.0,accurate,20,2017-05-18 12:30:00+00:00,-94.97,2017,2,5,Thursday
0.3%,USD,2017-05-18 10:00:00,0.4%,worse,Low,CB Leading Index m/m,0.3%,worse,20,2017-05-18 14:00:00+00:00,25.0,2017,2,5,Thursday
68B,USD,2017-05-18 10:30:00,61B,accurate,Low,Natural Gas Storage,45B,accurate,20,2017-05-18 14:30:00+00:00,-11.48,2017,2,5,Thursday
104.5,USD,2017-05-09 06:00:00,104.0,accurate,Low,NFIB Small Business Index,104.7,accurate,19,2017-05-09 10:00:00+00:00,-0.48,2017,2,5,Tuesday
5.74M,USD,2017-05-09 10:00:00,5.67M,better,Medium,JOLTS Job Openings,5.68M,accurate,19,2017-05-09 14:00:00+00:00,-1.23,2017,2,5,Tuesday
0.2%,USD,2017-05-09 10:00:00,-0.1%,worse,Low,Final Wholesale Inventories m/m,-0.1%,accurate,19,2017-05-09 14:00:00+00:00,-300.0,2017,2,5,Tuesday
51.3,USD,2017-05-09 10:00:00,52.3,worse,Low,IBD/TIPP Economic Optimism,51.7,accurate,19,2017-05-09 14:00:00+00:00,1.91,2017,2,5,Tuesday
0.5%,USD,2017-05-10 08:30:00,0.2%,better,Medium,Import Prices m/m,0.1%,better,19,2017-05-10 12:30:00+00:00,-150.0,2017,2,5,Wednesday
-5.2M,USD,2017-05-10 10:30:00,-2.0M,accurate,High,Crude Oil Inventories,-0.9M,accurate,19,2017-05-10 14:30:00+00:00,160.0,2017,2,5,Wednesday
182.4B,USD,2017-05-10 14:00:00,175.0B,better,Low,Federal Budget Balance,-176.2B,accurate,19,2017-05-10 18:00:00+00:00,-4.23,2017,2,5,Wednesday
0.5%,USD,2017-05-11 08:30:00,0.2%,better,High,PPI m/m,-0.1%,accurate,19,2017-05-11 12:30:00+00:00,-150.0,2017,2,5,Thursday
236K,USD,2017-05-11 08:30:00,245K,better,High,Unemployment Claims,238K,accurate,19,2017-05-11 12:30:00+00:00,3.67,2017,2,5,Thursday
0.4%,USD,2017-05-11 08:30:00,0.2%,better,Medium,Core PPI m/m,0.0%,accurate,19,2017-05-11 12:30:00+00:00,-100.0,2017,2,5,Thursday
45B,USD,2017-05-11 10:30:00,52B,accurate,Low,Natural Gas Storage,67B,accurate,19,2017-05-11 14:30:00+00:00,13.46,2017,2,5,Thursday
0.2%,USD,2017-05-12 08:30:00,0.3%,worse,High,CPI m/m,-0.3%,accurate,19,2017-05-12 12:30:00+00:00,33.33,2017,2,5,Friday
0.1%,USD,2017-05-12 08:30:00,0.2%,worse,High,Core CPI m/m,-0.1%,accurate,19,2017-05-12 12:30:00+00:00,50.0,2017,2,5,Friday
0.3%,USD,2017-05-12 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.3%,better,19,2017-05-12 12:30:00+00:00,40.0,2017,2,5,Friday
0.4%,USD,2017-05-12 08:30:00,0.6%,worse,High,Retail Sales m/m,0.1%,better,19,2017-05-12 12:30:00+00:00,33.33,2017,2,5,Friday
97.7,USD,2017-05-12 10:00:00,97.0,better,Medium,Prelim UoM Consumer Sentiment,97.0,worse,19,2017-05-12 14:00:00+00:00,-0.72,2017,2,5,Friday
0.2%,USD,2017-05-12 10:00:00,0.1%,worse,Low,Business Inventories m/m,0.2%,better,19,2017-05-12 14:00:00+00:00,-100.0,2017,2,5,Friday
-0.1%,USD,2017-05-01 08:30:00,-0.1%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,18,2017-05-01 12:30:00+00:00,0.0,2017,2,5,Monday
0.0%,USD,2017-05-01 08:30:00,0.2%,worse,Medium,Personal Spending m/m,0.0%,worse,18,2017-05-01 12:30:00+00:00,100.0,2017,2,5,Monday
0.2%,USD,2017-05-01 08:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,worse,18,2017-05-01 12:30:00+00:00,50.0,2017,2,5,Monday
52.8,USD,2017-05-01 09:45:00,52.8,accurate,Low,Final Manufacturing PMI,52.8,accurate,18,2017-05-01 13:45:00+00:00,0.0,2017,2,5,Monday
54.8,USD,2017-05-01 10:00:00,56.6,worse,High,ISM Manufacturing PMI,57.2,accurate,18,2017-05-01 14:00:00+00:00,3.18,2017,2,5,Monday
-0.2%,USD,2017-05-01 10:00:00,0.5%,worse,Low,Construction Spending m/m,1.8%,better,18,2017-05-01 14:00:00+00:00,140.0,2017,2,5,Monday
68.5,USD,2017-05-01 10:00:00,66.5,better,Low,ISM Manufacturing Prices,70.5,accurate,18,2017-05-01 14:00:00+00:00,-3.01,2017,2,5,Monday
16.9M,USD,2017-05-02 01:00:00,17.1M,worse,Low,Total Vehicle Sales,16.6M,accurate,18,2017-05-02 05:00:00+00:00,1.17,2017,2,5,Tuesday
177K,USD,2017-05-03 08:15:00,178K,accurate,High,ADP Non-Farm Employment Change,255K,worse,18,2017-05-03 12:15:00+00:00,0.56,2017,2,5,Wednesday
53.1,USD,2017-05-03 09:45:00,52.5,better,Low,Final Services PMI,52.5,accurate,18,2017-05-03 13:45:00+00:00,-1.14,2017,2,5,Wednesday
57.5,USD,2017-05-03 10:00:00,56.1,better,High,ISM Non-Manufacturing PMI,55.2,accurate,18,2017-05-03 14:00:00+00:00,-2.5,2017,2,5,Wednesday
-0.9M,USD,2017-05-03 10:30:00,-3.3M,accurate,High,Crude Oil Inventories,-3.6M,accurate,18,2017-05-03 14:30:00+00:00,-72.73,2017,2,5,Wednesday
<1.00%,USD,2017-05-03 14:00:00,<1.00%,accurate,High,Federal Funds Rate,<1.00%,accurate,18,2017-05-03 18:00:00+00:00,0.0,2017,2,5,Wednesday
238K,USD,2017-05-04 08:30:00,246K,better,High,Unemployment Claims,257K,accurate,18,2017-05-04 12:30:00+00:00,3.25,2017,2,5,Thursday
-0.6%,USD,2017-05-04 08:30:00,0.1%,better,Medium,Prelim Nonfarm Productivity q/q,1.3%,accurate,18,2017-05-04 12:30:00+00:00,700.0,2017,2,5,Thursday
3.0%,USD,2017-05-04 08:30:00,2.5%,better,Medium,Prelim Unit Labor Costs q/q,1.7%,accurate,18,2017-05-04 12:30:00+00:00,-20.0,2017,2,5,Thursday
-43.7B,USD,2017-05-04 08:30:00,-44.9B,better,Medium,Trade Balance,-43.8B,accurate,18,2017-05-04 12:30:00+00:00,-2.67,2017,2,5,Thursday
0.2%,USD,2017-05-04 10:00:00,0.6%,worse,Medium,Factory Orders m/m,1.2%,better,18,2017-05-04 14:00:00+00:00,66.67,2017,2,5,Thursday
67B,USD,2017-05-04 10:30:00,61B,accurate,Low,Natural Gas Storage,74B,accurate,18,2017-05-04 14:30:00+00:00,-9.84,2017,2,5,Thursday
0.3%,USD,2017-05-05 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.1%,worse,18,2017-05-05 12:30:00+00:00,0.0,2017,2,5,Friday
211K,USD,2017-05-05 08:30:00,194K,better,High,Non-Farm Employment Change,79K,worse,18,2017-05-05 12:30:00+00:00,-8.76,2017,2,5,Friday
4.4%,USD,2017-05-05 08:30:00,4.6%,better,High,Unemployment Rate,4.5%,accurate,18,2017-05-05 12:30:00+00:00,4.35,2017,2,5,Friday
16.4B,USD,2017-05-05 15:00:00,15.0B,better,Low,Consumer Credit m/m,13.7B,worse,18,2017-05-05 19:00:00+00:00,-9.33,2017,2,5,Friday
0.8%,USD,2017-04-25 09:00:00,0.1%,better,Low,HPI m/m,0.2%,better,17,2017-04-25 13:00:00+00:00,-700.0,2017,2,4,Tuesday
5.9%,USD,2017-04-25 09:00:00,5.7%,better,Low,S&P/CS Composite-20 HPI y/y,5.7%,accurate,17,2017-04-25 13:00:00+00:00,-3.51,2017,2,4,Tuesday
20,USD,2017-04-25 09:59:00,18,better,Low,Richmond Manufacturing Index,22,accurate,17,2017-04-25 14:00:00+00:00,-11.11,2017,2,4,Tuesday
120.3,USD,2017-04-25 10:00:00,123.7,worse,High,CB Consumer Confidence,124.9,worse,17,2017-04-25 14:00:00+00:00,2.75,2017,2,4,Tuesday
621K,USD,2017-04-25 10:00:00,590K,better,Medium,New Home Sales,587K,worse,17,2017-04-25 14:00:00+00:00,-5.25,2017,2,4,Tuesday
-3.6M,USD,2017-04-26 10:30:00,-1.1M,accurate,High,Crude Oil Inventories,-1.0M,accurate,17,2017-04-26 14:30:00+00:00,227.27,2017,2,4,Wednesday
-0.2%,USD,2017-04-27 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.5%,accurate,17,2017-04-27 12:30:00+00:00,150.0,2017,2,4,Thursday
257K,USD,2017-04-27 08:30:00,241K,worse,High,Unemployment Claims,243K,accurate,17,2017-04-27 12:30:00+00:00,-6.64,2017,2,4,Thursday
0.7%,USD,2017-04-27 08:30:00,1.5%,worse,Medium,Durable Goods Orders m/m,1.8%,accurate,17,2017-04-27 12:30:00+00:00,53.33,2017,2,4,Thursday
-64.8B,USD,2017-04-27 08:30:00,-65.2B,accurate,Low,Goods Trade Balance,-63.9B,better,17,2017-04-27 12:30:00+00:00,-0.61,2017,2,4,Thursday
-0.1%,USD,2017-04-27 08:30:00,0.3%,better,Low,Prelim Wholesale Inventories m/m,0.2%,better,17,2017-04-27 12:30:00+00:00,133.33,2017,2,4,Thursday
-0.8%,USD,2017-04-27 10:00:00,-0.6%,worse,Medium,Pending Home Sales m/m,5.5%,accurate,17,2017-04-27 14:00:00+00:00,33.33,2017,2,4,Thursday
74B,USD,2017-04-27 10:30:00,72B,accurate,Low,Natural Gas Storage,54B,accurate,17,2017-04-27 14:30:00+00:00,-2.78,2017,2,4,Thursday
0.7%,USD,2017-04-28 08:30:00,1.3%,worse,High,Advance GDP q/q,2.1%,better,17,2017-04-28 12:30:00+00:00,46.15,2017,2,4,Friday
2.3%,USD,2017-04-28 08:30:00,2.0%,better,Medium,Advance GDP Price Index q/q,2.1%,accurate,17,2017-04-28 12:30:00+00:00,-15.0,2017,2,4,Friday
0.8%,USD,2017-04-28 08:30:00,0.6%,better,Medium,Employment Cost Index q/q,0.5%,accurate,17,2017-04-28 12:30:00+00:00,-33.33,2017,2,4,Friday
58.3,USD,2017-04-28 09:45:00,56.9,better,Medium,Chicago PMI,57.7,accurate,17,2017-04-28 13:45:00+00:00,-2.46,2017,2,4,Friday
97.0,USD,2017-04-28 10:00:00,98.1,worse,Medium,Revised UoM Consumer Sentiment,98.0,accurate,17,2017-04-28 14:00:00+00:00,1.12,2017,2,4,Friday
5.2,USD,2017-04-17 08:30:00,15.2,worse,Medium,Empire State Manufacturing Index,16.4,accurate,16,2017-04-17 12:30:00+00:00,65.79,2017,2,4,Monday
68,USD,2017-04-17 10:00:00,70,worse,Low,NAHB Housing Market Index,71,accurate,16,2017-04-17 14:00:00+00:00,2.86,2017,2,4,Monday
53.4B,USD,2017-04-17 16:00:00,12.4B,better,Low,TIC Long-Term Purchases,5.9B,accurate,16,2017-04-17 20:00:00+00:00,-330.65,2017,2,4,Monday
1.26M,USD,2017-04-18 08:30:00,1.25M,accurate,High,Building Permits,1.22M,accurate,16,2017-04-18 12:30:00+00:00,-0.8,2017,2,4,Tuesday
1.22M,USD,2017-04-18 08:30:00,1.25M,worse,Medium,Housing Starts,1.30M,accurate,16,2017-04-18 12:30:00+00:00,2.4,2017,2,4,Tuesday
76.1%,USD,2017-04-18 09:15:00,76.3%,worse,Medium,Capacity Utilization Rate,75.4%,accurate,16,2017-04-18 13:15:00+00:00,0.26,2017,2,4,Tuesday
0.5%,USD,2017-04-18 09:15:00,0.5%,accurate,Medium,Industrial Production m/m,0.0%,accurate,16,2017-04-18 13:15:00+00:00,0.0,2017,2,4,Tuesday
-1.0M,USD,2017-04-19 10:30:00,-1.0M,accurate,High,Crude Oil Inventories,-2.2M,accurate,16,2017-04-19 14:30:00+00:00,0.0,2017,2,4,Wednesday
22.0,USD,2017-04-20 08:30:00,25.6,worse,High,Philly Fed Manufacturing Index,32.8,accurate,16,2017-04-20 12:30:00+00:00,14.06,2017,2,4,Thursday
244K,USD,2017-04-20 08:30:00,241K,accurate,High,Unemployment Claims,234K,accurate,16,2017-04-20 12:30:00+00:00,-1.24,2017,2,4,Thursday
0.4%,USD,2017-04-20 10:00:00,0.2%,better,Low,CB Leading Index m/m,0.5%,worse,16,2017-04-20 14:00:00+00:00,-100.0,2017,2,4,Thursday
54B,USD,2017-04-20 10:30:00,49B,accurate,Low,Natural Gas Storage,10B,accurate,16,2017-04-20 14:30:00+00:00,-10.2,2017,2,4,Thursday
52.8,USD,2017-04-21 09:45:00,53.9,worse,Low,Flash Manufacturing PMI,53.3,accurate,16,2017-04-21 13:45:00+00:00,2.04,2017,2,4,Friday
52.5,USD,2017-04-21 09:45:00,53.7,worse,Low,Flash Services PMI,52.8,accurate,16,2017-04-21 13:45:00+00:00,2.23,2017,2,4,Friday
5.71M,USD,2017-04-21 10:00:00,5.61M,better,Medium,Existing Home Sales,5.47M,accurate,16,2017-04-21 14:00:00+00:00,-1.78,2017,2,4,Friday
104.7,USD,2017-04-11 06:00:00,104.7,accurate,Low,NFIB Small Business Index,105.3,accurate,15,2017-04-11 10:00:00+00:00,0.0,2017,2,4,Tuesday
5.74M,USD,2017-04-11 10:00:00,5.59M,better,Medium,JOLTS Job Openings,5.63M,accurate,15,2017-04-11 14:00:00+00:00,-2.68,2017,2,4,Tuesday
-0.2%,USD,2017-04-12 08:30:00,-0.3%,accurate,Medium,Import Prices m/m,0.4%,better,15,2017-04-12 12:30:00+00:00,-33.33,2017,2,4,Wednesday
-2.2M,USD,2017-04-12 10:30:00,-0.7M,accurate,High,Crude Oil Inventories,1.6M,accurate,15,2017-04-12 14:30:00+00:00,214.29,2017,2,4,Wednesday
-176.2B,USD,2017-04-12 14:00:00,-150.0B,worse,Low,Federal Budget Balance,-192.0B,accurate,15,2017-04-12 18:00:00+00:00,17.47,2017,2,4,Wednesday
-0.1%,USD,2017-04-13 08:30:00,0.0%,worse,High,PPI m/m,0.3%,accurate,15,2017-04-13 12:30:00+00:00,-100.0,2017,2,4,Thursday
234K,USD,2017-04-13 08:30:00,242K,better,High,Unemployment Claims,235K,accurate,15,2017-04-13 12:30:00+00:00,3.31,2017,2,4,Thursday
0.0%,USD,2017-04-13 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,accurate,15,2017-04-13 12:30:00+00:00,100.0,2017,2,4,Thursday
98.0,USD,2017-04-13 10:00:00,97.1,better,High,Prelim UoM Consumer Sentiment,96.9,worse,15,2017-04-13 14:00:00+00:00,-0.93,2017,2,4,Thursday
10B,USD,2017-04-13 10:30:00,5B,accurate,Low,Natural Gas Storage,2B,accurate,15,2017-04-13 14:30:00+00:00,-100.0,2017,2,4,Thursday
-0.3%,USD,2017-04-14 08:30:00,0.0%,worse,High,CPI m/m,0.1%,accurate,15,2017-04-14 12:30:00+00:00,-300.0,2017,2,4,Friday
-0.1%,USD,2017-04-14 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,15,2017-04-14 12:30:00+00:00,150.0,2017,2,4,Friday
0.0%,USD,2017-04-14 08:30:00,0.2%,worse,High,Core Retail Sales m/m,0.0%,worse,15,2017-04-14 12:30:00+00:00,100.0,2017,2,4,Friday
-0.2%,USD,2017-04-14 08:30:00,0.1%,worse,High,Retail Sales m/m,-0.3%,worse,15,2017-04-14 12:30:00+00:00,300.0,2017,2,4,Friday
0.3%,USD,2017-04-14 10:00:00,0.3%,accurate,Low,Business Inventories m/m,0.3%,accurate,15,2017-04-14 14:00:00+00:00,0.0,2017,2,4,Friday
53.3,USD,2017-04-03 09:45:00,53.5,accurate,Low,Final Manufacturing PMI,53.4,accurate,14,2017-04-03 13:45:00+00:00,0.37,2017,2,4,Monday
57.2,USD,2017-04-03 10:00:00,57.2,accurate,High,ISM Manufacturing PMI,57.7,accurate,14,2017-04-03 14:00:00+00:00,0.0,2017,2,4,Monday
0.8%,USD,2017-04-03 10:00:00,1.0%,accurate,Low,Construction Spending m/m,-0.4%,better,14,2017-04-03 14:00:00+00:00,20.0,2017,2,4,Monday
70.5,USD,2017-04-03 10:00:00,68.5,better,Low,ISM Manufacturing Prices,68.0,accurate,14,2017-04-03 14:00:00+00:00,-2.92,2017,2,4,Monday
16.6M,USD,2017-04-03 01:00:00,17.4M,worse,Low,Total Vehicle Sales,17.6M,accurate,14,2017-04-03 05:00:00+00:00,4.6,2017,2,4,Monday
-43.6B,USD,2017-04-04 08:30:00,-46.0B,better,Medium,Trade Balance,-48.2B,accurate,14,2017-04-04 12:30:00+00:00,-5.22,2017,2,4,Tuesday
1.0%,USD,2017-04-04 10:00:00,1.0%,accurate,Medium,Factory Orders m/m,1.5%,better,14,2017-04-04 14:00:00+00:00,0.0,2017,2,4,Tuesday
51.7,USD,2017-04-04 10:00:00,53.2,worse,Low,IBD/TIPP Economic Optimism,55.3,accurate,14,2017-04-04 14:00:00+00:00,2.82,2017,2,4,Tuesday
263K,USD,2017-04-05 08:15:00,184K,better,High,ADP Non-Farm Employment Change,245K,worse,14,2017-04-05 12:15:00+00:00,-42.93,2017,2,4,Wednesday
52.8,USD,2017-04-05 09:45:00,53.1,accurate,Low,Final Services PMI,52.9,accurate,14,2017-04-05 13:45:00+00:00,0.56,2017,2,4,Wednesday
55.2,USD,2017-04-05 10:00:00,57.0,worse,High,ISM Non-Manufacturing PMI,57.6,accurate,14,2017-04-05 14:00:00+00:00,3.16,2017,2,4,Wednesday
1.6M,USD,2017-04-05 10:30:00,-0.1M,accurate,High,Crude Oil Inventories,0.9M,accurate,14,2017-04-05 14:30:00+00:00,-1700.0,2017,2,4,Wednesday
