,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_180_after,direction_agg_0_180_after
52,2007-04-24 10:00:00,14_4,-1.43,0,0.99,0,0,0,2,1,1,0,2,2007,17,1,2,20,15,9,19,6,17,11,26,11,34,7,36,44,36,48,35,29,6,30,2
53,2007-04-25 08:30:00,8,1.0,0,-0.3,0,0,1,0,0,0,1,1,2007,17,2,1,12,-8,13,-16,11,-13,3,-13,5,-8,3,-7,25,-8,25,-5,21,-9,7,1
54,2007-04-25 10:00:00,21,-32.0,0,-12.0,0,0,0,1,0,0,1,1,2007,17,2,1,16,16,6,14,13,23,9,18,11,17,5,16,26,17,26,17,24,0,1,1
55,2007-04-27 08:30:00,1,-0.6,0,-1.0,0,0,0,1,0,0,1,1,2007,17,4,1,34,29,14,20,11,19,12,12,9,14,8,15,34,14,34,20,43,8,-33,0
56,2007-04-30 08:30:00,9,-0.1,0,0.0,0,0,0,1,1,0,0,1,2007,18,0,1,9,1,6,-1,8,7,8,13,3,10,4,9,17,7,24,14,22,5,53,2
57,2007-05-01 10:00:00,17_24,-4.0,0,1.0,0,0,1,1,1,1,0,2,2007,18,1,2,15,-2,21,-19,4,-21,9,-28,11,-32,10,-34,38,-28,64,-50,28,-1,-57,0
58,2007-05-02 08:15:00,0,-43.0,0,-8.0,0,0,0,1,0,0,1,1,2007,18,2,1,7,7,5,6,3,5,4,4,4,6,3,6,8,4,17,10,25,17,15,1
59,2007-05-03 10:00:00,18,1.0,0,0.0,0,0,1,0,1,0,0,1,2007,18,3,1,16,-15,7,-12,6,-11,4,-14,12,-24,6,-19,21,-20,21,-6,36,-15,-5,1
60,2007-05-04 08:30:00,22_33,-19.0,0,-3.0,0,1,0,1,2,0,0,2,2007,18,4,2,30,4,17,10,11,15,10,16,6,18,18,31,43,23,43,34,30,-5,29,2
61,2007-05-09 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,19,2,1,28,-27,9,-24,8,-22,8,-25,6,-27,6,-30,33,-27,34,-26,29,6,-30,0
62,2007-05-10 08:30:00,31,-3.9,0,1.0,0,0,0,1,1,0,0,1,2007,19,3,1,14,11,16,0,7,4,7,-1,21,-26,5,-25,42,-25,48,-26,19,4,-26,0
63,2007-05-11 08:30:00,10_29_23,-0.10000000000000009,0,2.0,0,0,1,2,1,2,0,3,2007,19,4,3,11,2,17,-13,5,-11,5,-8,9,-3,5,1,21,-5,28,4,18,11,24,2
64,2007-05-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,20,1,1,22,20,9,14,6,20,4,18,5,16,3,16,22,14,22,4,32,7,57,2
65,2007-05-15 09:00:00,30,-4.4,0,0.0,0,0,0,1,1,0,0,1,2007,20,1,1,13,-8,8,-11,3,-9,2,-9,3,-10,5,-14,18,-11,19,-9,30,22,50,2
66,2007-05-18 10:00:00,28,1.0,0,1.0,0,0,1,0,0,1,0,1,2007,20,4,1,9,-6,6,-4,14,7,6,2,7,5,9,12,23,4,25,8,10,4,30,2
67,2007-05-24 08:30:00,8,1.0,0,-1.2,0,0,1,0,0,0,1,1,2007,21,3,1,11,-9,6,-14,5,-10,4,-8,2,-8,9,-4,18,-9,26,3,19,11,-24,0
68,2007-05-24 10:00:00,21,1.0,0,-14.0,0,0,1,0,0,0,1,1,2007,21,3,1,22,-20,9,-25,9,-27,5,-26,7,-24,2,-24,29,-23,30,-14,33,3,-13,1
69,2007-05-25 10:00:00,14,-0.15,0,1.0,0,0,0,1,0,1,0,1,2007,21,4,1,8,6,23,22,6,18,8,22,3,22,6,21,24,20,24,13,10,-4,2,1
70,2007-05-29 10:00:00,4,1.0,0,1.0,0,0,1,0,0,1,0,1,2007,22,1,1,13,-14,4,-15,3,-12,1,-11,5,-15,6,-21,19,-13,22,-17,17,-2,-28,0
71,2007-05-30 08:15:00,0,-18.0,0,-3.0,0,0,0,1,1,0,0,1,2007,22,2,1,5,4,6,2,2,2,4,4,4,2,3,1,8,2,13,5,23,-12,13,1
72,2007-05-31 08:30:00,26,-0.1,0,-0.9,0,0,0,1,1,0,0,1,2007,22,3,1,8,5,6,6,5,5,3,5,6,0,4,2,10,-3,10,0,29,19,-8,1
73,2007-06-01 08:30:00,9_22_33,0.9,0,-8.0,0,1,1,1,2,0,1,3,2007,22,4,3,35,22,17,9,9,-2,15,-16,8,-15,7,-12,43,-12,43,-7,35,-2,3,1
74,2007-06-01 10:00:00,17_24,-2.5,0,1.0,0,0,1,1,1,1,0,2,2007,22,4,2,19,-8,20,-25,8,-31,11,-22,6,-27,5,-29,35,-26,35,-3,23,-4,23,2
75,2007-06-05 10:00:00,18,1.0,0,0.0,0,0,1,0,1,0,0,1,2007,23,1,1,10,-3,3,-2,4,-2,6,-6,12,-12,3,-14,18,-7,18,0,24,-19,10,1
76,2007-06-08 08:30:00,31,2.03,0,5.14,2,0,1,0,0,1,0,1,2007,23,4,1,12,-10,7,-10,11,-18,3,-15,3,-16,6,-20,19,-14,29,-4,33,21,-12,1
77,2007-06-13 08:30:00,10_29,3.55,0,0.94,0,0,2,0,0,2,0,2,2007,24,2,2,14,-14,13,-2,18,10,14,-3,9,1,12,-9,34,4,34,4,23,2,12,1
78,2007-06-14 08:30:00,23,0.86,0,0.0,0,0,1,0,1,0,0,1,2007,24,3,1,17,-17,14,-1,17,10,6,3,6,-4,5,-6,33,-2,33,-2,32,-11,12,1
79,2007-06-15 08:30:00,7,-1.41,2,0.04,0,0,0,1,1,0,0,1,2007,24,4,1,17,-2,13,5,11,13,9,21,8,15,7,16,24,13,41,29,27,9,51,2
80,2007-06-15 09:00:00,30,0.35,0,-2.21,2,0,1,0,0,0,1,1,2007,24,4,1,9,1,4,-2,4,1,18,20,10,15,3,14,26,16,29,-1,31,22,29,2
