,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
1,clf,svc-rbf,all,High_YES_1_1_1,30_60,included,basic,0.46,"{'C': 1, 'gamma': 1}",0.42,0.17,0.00,0.42,0.00,116.00,162.00,111.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 116}, '1': {'precision': 0.41645244215938304, 'recall': 1.0, 'f1-score': 0.5880217785843921, 'support': 162}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 111}, 'micro avg': {'precision': 0.41645244215938304, 'recall': 0.41645244215938304, 'f1-score': 0.41645244215938304, 'support': 389}, 'macro avg': {'precision': 0.13881748071979436, 'recall': 0.3333333333333333, 'f1-score': 0.1960072595281307, 'support': 389}, 'weighted avg': {'precision': 0.17343263658051425, 'recall': 0.41645244215938304, 'f1-score': 0.24488310573437408, 'support': 389}}",0.46
2,clf,dtree,all,High_YES_1_1_1,30_60,included,basic,0.68,"{'max_depth': 2, 'min_samples_leaf': 200}",0.68,0.68,0.71,0.63,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7131147540983607, 'recall': 0.75, 'f1-score': 0.7310924369747899, 'support': 116}, '1': {'precision': 0.6335403726708074, 'recall': 0.6296296296296297, 'f1-score': 0.6315789473684211, 'support': 162}, '2': {'precision': 0.7264150943396226, 'recall': 0.6936936936936937, 'f1-score': 0.7096774193548386, 'support': 111}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.6910234070362636, 'recall': 0.6911077744411078, 'f1-score': 0.6907829345660166, 'support': 389}, 'weighted avg': {'precision': 0.6837710213876059, 'recall': 0.6838046272493573, 'f1-score': 0.6835390892317401, 'support': 389}}",0.11
3,clf,rforest,all,High_YES_1_1_1,30_60,included,basic,0.71,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.67,0.69,0.75,0.60,0.74,116.00,162.00,111.00,"{'0': {'precision': 0.7523809523809524, 'recall': 0.6810344827586207, 'f1-score': 0.7149321266968326, 'support': 116}, '1': {'precision': 0.6009852216748769, 'recall': 0.7530864197530864, 'f1-score': 0.6684931506849315, 'support': 162}, '2': {'precision': 0.7407407407407407, 'recall': 0.5405405405405406, 'f1-score': 0.625, 'support': 111}, 'micro avg': {'precision': 0.6709511568123393, 'recall': 0.6709511568123393, 'f1-score': 0.6709511568123393, 'support': 389}, 'macro avg': {'precision': 0.6980356382655234, 'recall': 0.6582204810174159, 'f1-score': 0.669475092460588, 'support': 389}, 'weighted avg': {'precision': 0.6860103306163053, 'recall': 0.6709511568123393, 'f1-score': 0.6699306352385386, 'support': 389}}",6.01
4,clf,xgb,all,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.71,0.77,0.65,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7714285714285715, 'recall': 0.6982758620689655, 'f1-score': 0.7330316742081449, 'support': 116}, '1': {'precision': 0.6464088397790055, 'recall': 0.7222222222222222, 'f1-score': 0.6822157434402332, 'support': 162}, '2': {'precision': 0.7281553398058253, 'recall': 0.6756756756756757, 'f1-score': 0.7009345794392524, 'support': 111}, 'micro avg': {'precision': 0.7017994858611826, 'recall': 0.7017994858611826, 'f1-score': 0.7017994858611826, 'support': 389}, 'macro avg': {'precision': 0.7153309170044674, 'recall': 0.698724586655621, 'f1-score': 0.7053939990292101, 'support': 389}, 'weighted avg': {'precision': 0.7070159101500252, 'recall': 0.7017994858611826, 'f1-score': 0.702710444635526, 'support': 389}}",0.18
5,clf,gboosting,all,High_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.68,0.70,0.79,0.61,0.73,116.00,162.00,111.00,"{'0': {'precision': 0.7920792079207921, 'recall': 0.6896551724137931, 'f1-score': 0.7373271889400923, 'support': 116}, '1': {'precision': 0.6060606060606061, 'recall': 0.7407407407407407, 'f1-score': 0.6666666666666666, 'support': 162}, '2': {'precision': 0.7333333333333333, 'recall': 0.5945945945945946, 'f1-score': 0.6567164179104478, 'support': 111}, 'micro avg': {'precision': 0.6838046272493573, 'recall': 0.6838046272493573, 'f1-score': 0.6838046272493573, 'support': 389}, 'macro avg': {'precision': 0.7104910491049106, 'recall': 0.6749968359163762, 'f1-score': 0.6869034245057356, 'support': 389}, 'weighted avg': {'precision': 0.6978483452458356, 'recall': 0.6838046272493573, 'f1-score': 0.684898396671235, 'support': 389}}",0.61
6,clf,ada,all,High_YES_1_1_1,30_60,included,basic,0.68,{'n_estimators': 10},0.68,0.68,0.71,0.63,0.72,116.00,162.00,111.00,"{'0': {'precision': 0.7073170731707317, 'recall': 0.75, 'f1-score': 0.7280334728033473, 'support': 116}, '1': {'precision': 0.6303030303030303, 'recall': 0.6419753086419753, 'f1-score': 0.636085626911315, 'support': 162}, '2': {'precision': 0.7227722772277227, 'recall': 0.6576576576576577, 'f1-score': 0.6886792452830188, 'support': 111}, 'micro avg': {'precision': 0.6786632390745502, 'recall': 0.6786632390745502, 'f1-score': 0.6786632390745502, 'support': 389}, 'macro avg': {'precision': 0.6867974602338283, 'recall': 0.6832109887665444, 'f1-score': 0.6842661149992271, 'support': 389}, 'weighted avg': {'precision': 0.6796544837253804, 'recall': 0.6786632390745502, 'f1-score': 0.678511955350222, 'support': 389}}",0.23
0,reg,kn,all,High_YES_1_1_1,30_60,included,basic,17.84,{'n_neighbors': 11},,,,,,,,,19.81,0.52
1,reg,svr-rbf,all,High_YES_1_1_1,30_60,included,basic,29.21,"{'C': 1, 'gamma': 1}",,,,,,,,,32.28,0.37
2,reg,dtree,all,High_YES_1_1_1,30_60,included,basic,17.54,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,19.85,0.10
3,reg,rforest,all,High_YES_1_1_1,30_60,included,basic,16.70,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,19.48,10.50
4,reg,xgb,all,High_YES_1_1_1,30_60,included,basic,16.71,{'n_estimators': 50},,,,,,,,,18.22,0.06
5,reg,gboosting,all,High_YES_1_1_1,30_60,included,basic,16.78,{'n_estimators': 50},,,,,,,,,18.07,0.12
6,reg,ada,all,High_YES_1_1_1,30_60,included,basic,17.66,{'n_estimators': 10},,,,,,,,,18.96,0.20
