,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_30_after,direction_agg_0_30_after
194,2007-05-25 10:00:00,23,-0.15,0,1.0,0,0,0,1,0,1,0,1,0,0,2007,21,4,1,10,-4,20,2
195,2007-05-29 09:00:00,65,-0.2,0,1.0,0,0,0,1,0,1,0,0,1,0,2007,22,1,1,20,7,-2,1
196,2007-05-29 10:00:00,6,1.0,0,1.0,0,0,1,0,0,1,0,1,0,0,2007,22,1,1,17,-2,-13,0
197,2007-05-30 08:15:00,0,-18.0,0,-3.0,0,0,0,1,1,0,0,1,0,0,2007,22,2,1,23,-12,2,1
198,2007-05-31 08:30:00,69_55_54,-0.42000000000000004,0,1.8900000000000001,1,2,0,1,3,0,0,1,2,0,2007,22,3,3,29,19,-3,1
199,2007-05-31 09:45:00,10,1.0,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,22,3,1,14,-10,-9,1
200,2007-05-31 10:00:00,11,1.0,0,1.0,0,1,0,0,0,1,0,0,1,0,2007,22,3,1,25,-18,-5,1
201,2007-05-31 10:30:00,18_46,-1.05,1,0.0,0,2,0,0,2,0,0,0,2,0,2007,22,3,2,32,-25,10,2
202,2007-06-01 01:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,22,4,1,5,3,-3,1
203,2007-06-01 08:30:00,15_52_51_48_70_3,1.5,0,-6.0,0,2,2,2,3,2,1,3,1,2,2007,22,4,6,35,-2,-12,0
204,2007-06-01 10:00:00,38_50_39_63,-4.9,0,2.0,0,1,1,2,3,1,0,2,1,1,2007,22,4,4,23,-4,-26,0
205,2007-06-04 10:00:00,24,-0.4,0,1.0,0,0,0,1,0,1,0,0,0,1,2007,23,0,1,16,7,-5,1
206,2007-06-05 10:00:00,40,1.0,0,0.0,0,0,1,0,1,0,0,1,0,0,2007,23,1,1,24,-19,-7,1
207,2007-06-06 08:30:00,61_62,0.9,0,-5.0,0,1,1,0,2,0,0,0,1,1,2007,23,2,2,23,-3,-16,0
208,2007-06-06 10:30:00,18,-2.76,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,2,1,13,5,-9,1
209,2007-06-07 08:30:00,69,-0.49,0,-1.67,1,0,1,0,1,0,0,0,0,1,2007,23,3,1,16,-10,0,1
210,2007-06-07 10:00:00,31,-0.79,0,1.2,1,1,0,0,0,0,1,0,1,0,2007,23,3,1,14,3,-9,1
211,2007-06-07 10:30:00,46,1.21,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,23,3,1,18,0,-11,0
212,2007-06-07 15:00:00,12,-0.64,1,0.36,0,0,0,1,0,1,0,0,1,0,2007,23,3,1,11,5,1,1
213,2007-06-08 08:30:00,68,2.03,1,5.14,3,0,1,0,0,1,0,1,0,0,2007,23,4,1,33,21,-14,0
214,2007-06-12 10:00:00,37,0.48,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,24,1,1,24,-20,1,1
215,2007-06-12 14:00:00,25,0.14,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,24,1,1,14,10,-6,1
216,2007-06-13 08:30:00,17_60_41,4.27,2,1.47,1,0,3,0,1,2,0,2,0,1,2007,24,2,3,23,2,4,1
217,2007-06-13 10:00:00,5,1.1,1,1.12,1,0,0,1,0,0,1,0,0,1,2007,24,2,1,11,-3,13,2
218,2007-06-13 10:30:00,18,0.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,2,1,21,14,-5,1
219,2007-06-14 08:30:00,69_49_16,0.7,0,1.49,0,2,1,0,3,0,0,1,1,1,2007,24,3,3,32,-11,-2,1
220,2007-06-14 10:30:00,46,-1.51,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,24,3,1,20,15,-4,1
221,2007-06-15 08:30:00,21_13_8_19,2.3899999999999997,8,1.08,0,0,3,1,3,1,0,1,0,3,2007,24,4,4,27,9,13,2
222,2007-06-15 09:00:00,66,0.35,1,-2.21,3,0,1,0,0,0,1,1,0,0,2007,24,4,1,31,22,16,2
223,2007-06-15 09:15:00,9_42,-0.73,0,-2.34,1,0,0,2,1,0,1,0,0,2,2007,24,4,2,41,18,1,1
224,2007-06-15 10:00:00,58,-1.33,1,-0.28,0,0,0,1,1,0,0,1,0,0,2007,24,4,1,29,0,6,1
225,2007-06-18 13:00:00,44,-0.28,0,0.45,0,0,0,1,1,0,0,0,1,0,2007,25,0,1,12,9,0,1
226,2007-06-19 08:30:00,4_36,0.41000000000000003,1,0.7699999999999998,2,1,1,0,1,1,0,0,0,2,2007,25,1,2,14,3,-4,1
227,2007-06-20 10:30:00,18,3.93,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,25,2,1,13,-2,-2,1
228,2007-06-21 08:30:00,69,1.34,1,2.3,1,0,0,1,1,0,0,0,0,1,2007,25,3,1,26,17,4,1
229,2007-06-21 10:00:00,7,0.55,2,0.57,0,0,1,0,0,1,0,0,1,0,2007,25,3,1,11,-1,0,1
230,2007-06-21 10:30:00,46,0.18,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,25,3,1,6,1,-1,1
231,2007-06-21 12:00:00,53,2.8,2,0.0,0,0,1,0,1,0,0,0,0,1,2007,25,3,1,15,-4,2,1
232,2007-06-25 10:00:00,23,0.1,0,0.69,0,0,1,0,1,0,0,1,0,0,2007,26,0,1,8,-1,-2,1
233,2007-06-26 09:00:00,65,0.19,0,1.41,0,1,0,0,1,0,0,0,1,0,2007,26,1,1,19,10,2,1
234,2007-06-26 10:00:00,64_47_6,5.3100000000000005,4,-1.83,2,0,1,2,1,1,1,2,1,0,2007,26,1,3,15,4,-9,1
235,2007-06-27 08:30:00,14_20,-1.25,2,2.06,3,0,0,2,0,2,0,1,0,1,2007,26,2,2,22,3,-3,1
236,2007-06-27 10:30:00,18,3.61,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,26,2,1,8,-2,-9,1
237,2007-06-28 08:30:00,69_28_27,0.64,0,0.6300000000000001,0,1,1,1,3,0,0,0,2,1,2007,26,3,3,10,5,-8,1
238,2007-06-28 10:30:00,46,2.86,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,26,3,1,8,-5,0,1
239,2007-06-28 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,26,3,1,17,-14,0,1
240,2007-06-29 08:30:00,15_52_51,-1.4900000000000002,3,-1.74,1,1,0,2,2,0,1,1,1,1,2007,26,4,3,22,13,-2,1
241,2007-06-29 09:45:00,10,0.32,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,26,4,1,18,9,-3,1
242,2007-06-29 10:00:00,11_63,2.48,3,-1.89,2,0,2,0,2,0,0,0,1,1,2007,26,4,2,16,-4,-8,1
243,2007-07-02 10:00:00,38_39,0.14999999999999997,3,0.0,0,0,1,1,2,0,0,1,1,0,2007,27,0,2,10,-3,12,2
244,2007-07-03 01:00:00,67,-2.6,3,0.0,0,0,0,1,1,0,0,0,1,0,2007,27,1,1,7,-4,4,1
245,2007-07-03 10:00:00,50_24,-0.92,1,-0.11999999999999994,1,0,1,1,0,1,1,1,0,1,2007,27,1,2,13,-1,-9,1
246,2007-07-05 08:15:00,0,1.83,2,0.07,1,0,1,0,1,0,0,0,0,1,2007,27,3,1,16,8,-6,1
247,2007-07-05 08:30:00,69,0.41,0,2.45,1,1,0,0,1,0,0,0,0,1,2007,27,3,1,14,0,-10,0
248,2007-07-05 10:00:00,40,0.79,0,0.0,0,0,1,0,1,0,0,1,0,0,2007,27,3,1,27,-19,-13,0
249,2007-07-05 10:30:00,18,0.93,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,27,3,1,32,-22,7,1
250,2007-07-06 08:30:00,48_70_3,-0.55,0,1.98,4,1,1,1,1,2,0,2,0,1,2007,27,4,3,33,12,-19,0
251,2007-07-06 10:30:00,46,-0.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,27,4,1,39,34,-8,1
252,2007-07-09 15:00:00,12,1.27,1,-0.22,1,0,1,0,0,0,1,0,1,0,2007,28,0,1,5,3,-2,1
253,2007-07-10 10:00:00,31,0.15,0,0.11,0,0,0,1,1,0,0,0,1,0,2007,28,1,1,57,48,5,1
254,2007-07-11 10:30:00,18,-0.5,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,28,2,1,14,1,-1,1
255,2007-07-12 08:30:00,68_69,-4.36,0,0.9299999999999999,1,1,1,0,2,0,0,1,1,0,2007,28,3,2,11,0,-20,0
256,2007-07-12 10:30:00,46,1.08,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,28,3,1,14,-3,-4,1
257,2007-07-12 14:00:00,25,0.01,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,28,3,1,6,-1,3,1
258,2007-07-13 08:30:00,17_60_41,-2.5399999999999996,2,2.97,1,0,1,2,0,3,0,2,0,1,2007,28,4,3,22,0,19,2
259,2007-07-13 10:00:00,5_58,3.33,3,1.25,3,0,1,1,1,1,0,1,0,1,2007,28,4,2,23,0,0,1
260,2007-07-16 08:30:00,21,0.85,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,29,0,1,12,-6,3,1
261,2007-07-17 08:30:00,49_16,-0.5499999999999999,4,0.0,0,0,1,1,2,0,0,1,0,1,2007,29,1,2,14,0,8,1
262,2007-07-17 09:00:00,66,1.55,2,-0.51,2,0,1,0,0,0,1,1,0,0,2007,29,1,1,21,9,-3,1
263,2007-07-17 09:15:00,9_42,0.55,1,-0.02999999999999997,1,0,2,0,1,0,1,0,0,2,2007,29,1,2,21,6,6,1
264,2007-07-17 10:00:00,37,-0.35,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,29,1,1,12,2,3,1
265,2007-07-17 13:00:00,44,-1.2,1,0.45,0,0,0,1,1,0,0,0,1,0,2007,29,1,1,5,2,-3,1
266,2007-07-18 08:30:00,13_4_8_36,0.03999999999999987,2,-1.8999999999999997,1,2,1,1,3,0,1,1,0,3,2007,29,2,4,19,3,-18,0
267,2007-07-18 10:30:00,18,0.03,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,29,2,1,31,21,12,2
268,2007-07-19 08:30:00,69,-1.75,1,1.83,0,0,1,0,1,0,0,0,0,1,2007,29,3,1,19,10,4,1
269,2007-07-19 10:00:00,7,-1.98,1,-0.28,1,0,0,1,0,0,1,0,1,0,2007,29,3,1,12,-1,-4,1
270,2007-07-19 10:30:00,46,-0.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,29,3,1,11,2,3,1
271,2007-07-19 12:00:00,53,-2.02,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,29,3,1,18,-7,-1,1
272,2007-07-24 10:00:00,64,2.61,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,1,1,18,-3,0,1
273,2007-07-25 10:00:00,23,-0.39,1,-0.35,1,0,0,1,1,0,0,1,0,0,2007,30,2,1,27,-10,-14,0
274,2007-07-25 10:30:00,18,0.09,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,2,1,31,-21,-6,1
275,2007-07-26 08:30:00,69_14_20,-1.76,0,3.74,2,0,1,2,1,2,0,1,1,1,2007,30,3,3,41,30,-6,1
276,2007-07-26 10:00:00,47,-0.61,0,-0.95,0,0,0,1,0,0,1,1,0,0,2007,30,3,1,39,4,5,1
277,2007-07-26 10:30:00,46,0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,30,3,1,39,6,4,1
278,2007-07-27 08:30:00,2_1,0.30000000000000004,0,0.4,0,0,1,1,0,1,1,1,0,1,2007,30,4,2,23,11,12,2
279,2007-07-27 10:00:00,63,-0.68,1,2.98,3,0,0,1,1,0,0,0,0,1,2007,30,4,1,19,3,-4,1
280,2007-07-31 08:30:00,22_15_52_51,-1.51,0,1.9500000000000002,1,1,0,3,3,1,0,1,1,2,2007,31,1,4,22,8,-10,0
281,2007-07-31 09:00:00,65,0.6,1,-0.04,3,1,0,0,0,0,1,0,1,0,2007,31,1,1,21,3,-5,1
282,2007-07-31 09:45:00,10,-0.91,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,31,1,1,20,3,-13,0
283,2007-07-31 10:00:00,6_11,2.01,3,1.4300000000000002,2,0,1,1,1,1,0,1,1,0,2007,31,1,2,20,-1,-15,0
284,2007-08-01 01:00:00,67,-3.64,3,0.0,0,0,0,1,1,0,0,0,1,0,2007,31,2,1,13,-4,-6,1
285,2007-08-01 08:15:00,0,-2.83,1,-2.83,3,0,0,1,0,0,1,0,0,1,2007,31,2,1,26,13,12,2
286,2007-08-01 10:00:00,38_50_39,0.6399999999999998,5,-0.55,1,0,1,2,2,0,1,2,1,0,2007,31,2,3,14,7,14,2
287,2007-08-01 10:30:00,18,-3.07,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,31,2,1,24,11,-16,0
288,2007-08-02 08:30:00,69,-1.28,0,2.83,0,0,1,0,1,0,0,0,0,1,2007,31,3,1,15,-6,3,1
289,2007-08-02 10:00:00,24,-0.58,0,-0.41,1,0,0,1,1,0,0,0,0,1,2007,31,3,1,26,6,-1,1
290,2007-08-02 10:30:00,46,0.36,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,31,3,1,17,8,5,1
291,2007-08-03 08:30:00,48_70_3,-0.5599999999999999,3,-0.19999999999999998,4,1,0,2,2,1,0,2,0,1,2007,31,4,3,39,2,13,2
292,2007-08-03 10:00:00,40,-1.11,1,0.0,0,0,0,1,1,0,0,1,0,0,2007,31,4,1,39,26,14,2
293,2007-08-07 08:30:00,56_57,0.7,0,0.30000000000000004,0,0,2,0,0,2,0,0,0,2,2007,32,1,2,18,10,-12,0
294,2007-08-07 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,32,1,1,20,-3,29,2
295,2007-08-07 15:00:00,12,1.35,1,2.21,2,0,1,0,0,1,0,0,1,0,2007,32,1,1,37,13,-1,1
296,2007-08-08 10:00:00,31,0.32,0,0.08,0,0,0,1,1,0,0,0,1,0,2007,32,2,1,31,16,-9,1
297,2007-08-08 10:30:00,18,-0.4,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,2,1,28,-12,5,1
298,2007-08-09 08:30:00,69,1.01,0,2.83,0,0,0,1,1,0,0,0,0,1,2007,32,3,1,34,-13,-26,0
299,2007-08-09 10:30:00,46,-1.47,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,3,1,41,22,-3,1
300,2007-08-10 08:30:00,41,0.84,0,-0.48,1,0,1,0,1,0,0,0,0,1,2007,32,4,1,39,1,7,1
301,2007-08-10 14:00:00,25,-0.09,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,32,4,1,21,6,8,1
302,2007-08-13 08:30:00,17_60,0.8800000000000001,0,2.1,0,1,1,0,0,2,0,2,0,0,2007,33,0,2,20,4,6,1
303,2007-08-13 10:00:00,5,-0.21,0,0.07,0,1,0,0,1,0,0,0,0,1,2007,33,0,1,29,-13,-14,0
304,2007-08-14 08:30:00,68_49_16,1.77,2,2.49,1,0,2,1,2,1,0,2,0,1,2007,33,1,3,22,4,-11,0
305,2007-08-14 10:00:00,37,0.89,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,33,1,1,20,8,-1,1
306,2007-08-15 08:30:00,21_13_8,-0.2799999999999999,1,0.0,0,1,1,1,3,0,0,1,0,2,2007,33,2,3,19,8,-18,0
307,2007-08-15 09:00:00,66,2.06,1,-0.1,0,0,1,0,1,0,0,1,0,0,2007,33,2,1,25,-9,1,1
308,2007-08-15 09:15:00,9_42,-0.22999999999999998,0,0.95,2,2,0,0,1,1,0,0,0,2,2007,33,2,2,25,-1,-10,0
309,2007-08-15 10:30:00,18,-1.16,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,46,32,-29,0
310,2007-08-15 13:00:00,44,1.14,0,0.45,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,29,-15,3,1
311,2007-08-16 08:30:00,69_4_36,0.33999999999999986,2,-0.43,2,0,0,3,3,0,0,0,1,2,2007,33,3,3,32,14,2,1
312,2007-08-16 10:30:00,46,-0.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,3,1,38,-17,2,1
313,2007-08-16 12:00:00,53,-3.6,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,33,3,1,25,-7,-7,1
314,2007-08-17 10:00:00,58,-2.03,1,-1.45,1,0,0,1,0,0,1,1,0,0,2007,33,4,1,36,-7,16,2
315,2007-08-20 10:00:00,7,0.63,1,0.34,0,0,1,0,1,0,0,0,1,0,2007,34,0,1,29,-18,2,1
316,2007-08-22 10:30:00,18,1.97,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,2,1,40,32,-3,1
317,2007-08-23 08:30:00,69,0.65,0,2.24,0,0,0,1,1,0,0,0,0,1,2007,34,3,1,22,-13,-13,0
318,2007-08-23 10:30:00,46,-1.39,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,3,1,19,-1,9,1
319,2007-08-24 08:30:00,14_20,11.61,4,-0.25999999999999995,1,0,2,0,0,1,1,1,0,1,2007,34,4,2,26,1,15,2
320,2007-08-24 10:00:00,47,0.46,1,0.58,1,0,1,0,0,1,0,1,0,0,2007,34,4,1,37,-5,6,1
321,2007-08-27 10:00:00,23,0.28,0,0.46,0,1,0,0,1,0,0,1,0,0,2007,35,0,1,16,-1,-3,1
322,2007-08-28 09:00:00,65,-2.24,1,-1.41,2,0,0,1,1,0,0,0,1,0,2007,35,1,1,19,-4,-5,1
323,2007-08-28 10:00:00,64_6,2.86,2,-0.52,1,1,1,0,1,0,1,1,1,0,2007,35,1,2,23,-14,-7,1
324,2007-08-29 10:30:00,18,-0.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,2,1,23,-9,5,1
325,2007-08-30 08:30:00,69_55_54,1.47,1,12.0,3,2,0,1,2,0,1,1,2,0,2007,35,3,3,39,25,8,1
326,2007-08-30 10:30:00,46,0.65,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,3,1,25,13,2,1
327,2007-08-31 08:30:00,15_52_51,-0.5900000000000002,0,4.15,3,1,1,1,1,2,0,1,1,1,2007,35,4,3,28,-1,-10,0
328,2007-08-31 09:45:00,10,0.11,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,35,4,1,39,-30,-28,0
329,2007-08-31 10:00:00,24_63,0.81,0,-2.0,2,1,1,0,1,1,0,0,0,2,2007,35,4,2,63,-25,-26,0
330,2007-09-04 01:00:00,67,7.07,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,36,1,1,11,8,4,1
331,2007-09-04 10:00:00,11_38_39,-0.94,1,0.7,0,2,0,1,2,1,0,1,2,0,2007,36,1,3,27,20,1,1
332,2007-09-05 08:15:00,0,-1.93,1,-1.19,0,0,0,1,0,0,1,0,0,1,2007,36,2,1,19,0,-8,1
333,2007-09-05 10:00:00,50,-3.81,1,0.31,0,0,0,1,1,0,0,1,0,0,2007,36,2,1,25,11,50,2
334,2007-09-06 08:30:00,69_61_62,-0.010000000000000064,0,5.35,1,0,1,2,3,0,0,0,1,2,2007,36,3,3,30,16,-18,0
335,2007-09-06 10:00:00,40,0.37,0,0.0,0,0,1,0,1,0,0,1,0,0,2007,36,3,1,29,20,2,1
336,2007-09-06 10:30:00,18_46,-2.08,2,0.0,0,2,0,0,2,0,0,0,2,0,2007,36,3,2,28,14,9,1
337,2007-09-07 08:30:00,48_70_3,-3.1700000000000004,2,-1.36,1,2,0,1,2,0,1,2,0,1,2007,36,4,3,88,12,65,2
338,2007-09-07 10:00:00,31,-3.35,1,-2.39,1,0,1,0,0,1,0,0,1,0,2007,36,4,1,45,8,-2,1
339,2007-09-10 15:00:00,12,-0.22,0,-1.13,1,0,0,1,0,0,1,0,1,0,2007,37,0,1,13,6,-5,1
340,2007-09-11 08:30:00,68,-0.06,0,-3.39,2,1,0,0,0,0,1,1,0,0,2007,37,1,1,20,7,0,1
341,2007-09-11 10:00:00,37,0.39,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,37,1,1,20,0,-2,1
342,2007-09-12 10:30:00,18,-1.36,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,2,1,22,1,10,2
343,2007-09-13 08:30:00,69,-0.73,0,-2.63,3,0,1,0,1,0,0,0,0,1,2007,37,3,1,25,0,-13,0
344,2007-09-13 10:30:00,46,0.65,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,3,1,34,15,-12,0
345,2007-09-13 14:00:00,25,-2.05,2,0.0,0,0,0,1,1,0,0,0,0,1,2007,37,3,1,14,-4,-2,1
346,2007-09-14 08:30:00,17_60_41_19,-5.029999999999999,2,-1.67,1,1,0,3,0,2,2,2,0,2,2007,37,4,4,42,7,1,1
347,2007-09-14 09:15:00,9_42,0.22000000000000003,0,2.76,2,0,1,1,0,2,0,0,0,2,2007,37,4,2,28,-2,-3,1
348,2007-09-14 10:00:00,5_58,1.06,1,0.14,0,1,0,1,2,0,0,1,0,1,2007,37,4,2,22,1,-29,0
349,2007-09-17 08:30:00,21,-0.6,0,0.0,0,0,0,1,1,0,0,0,0,1,2007,38,0,1,16,4,-7,1
350,2007-09-18 08:30:00,49_16,-5.390000000000001,3,0.0,0,0,1,1,2,0,0,1,0,1,2007,38,1,2,28,9,9,1
351,2007-09-18 09:00:00,66,-2.65,1,-36.95,3,0,0,1,0,0,1,1,0,0,2007,38,1,1,35,15,0,1
352,2007-09-18 13:00:00,44,1.64,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,38,1,1,14,4,5,1
353,2007-09-18 14:15:00,26,-0.25,3,0.0,0,0,0,1,1,0,0,1,0,0,2007,38,1,1,91,12,68,2
354,2007-09-19 08:30:00,13_4_8_36,-2.9299999999999997,2,0.7399999999999999,0,1,0,3,4,0,0,1,0,3,2007,38,2,4,29,17,-6,1
355,2007-09-19 10:30:00,18,-0.54,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,38,2,1,29,-5,-4,1
356,2007-09-20 08:30:00,69,-0.91,1,0.88,0,0,1,0,1,0,0,0,0,1,2007,38,3,1,31,-6,-1,1
357,2007-09-20 10:00:00,7,-2.41,1,1.18,1,0,0,1,0,1,0,0,1,0,2007,38,3,1,30,14,6,1
358,2007-09-20 10:30:00,46,-0.59,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,38,3,1,31,21,15,2
359,2007-09-20 12:00:00,53,1.92,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,38,3,1,21,10,-2,1
360,2007-09-25 09:00:00,65,0.61,1,1.2,0,1,0,0,1,0,0,0,1,0,2007,39,1,1,18,7,-1,1
361,2007-09-25 10:00:00,64_23_6,3.2800000000000002,2,0.52,0,1,1,1,2,1,0,2,1,0,2007,39,1,3,49,27,-7,1
362,2007-09-26 08:30:00,14_20,-2.68,1,-0.020000000000000018,0,0,0,2,0,1,1,1,0,1,2007,39,2,2,29,14,-13,0
363,2007-09-26 10:30:00,18,1.12,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,39,2,1,17,5,-4,1
364,2007-09-27 08:30:00,69_28_27,-1.8800000000000001,1,1.7400000000000002,0,1,1,1,3,0,0,0,1,2,2007,39,3,3,30,13,-7,1
365,2007-09-27 10:00:00,47,-0.41,0,-0.23,0,0,0,1,0,0,1,1,0,0,2007,39,3,1,18,3,-22,0
366,2007-09-27 10:30:00,46,0.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,39,3,1,35,-19,3,1
367,2007-09-28 08:30:00,15_52_51,1.4500000000000002,1,0.12,0,1,1,1,3,0,0,1,1,1,2007,39,4,3,25,-5,21,2
368,2007-09-28 09:45:00,10,0.14,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,39,4,1,25,5,17,2
369,2007-09-28 10:00:00,11_63,0.34,0,-0.11000000000000001,1,1,1,0,2,0,0,0,1,1,2007,39,4,2,20,-4,6,1
370,2007-10-01 10:00:00,38_39,-1.3399999999999999,1,0.0,0,0,0,2,2,0,0,1,1,0,2007,40,0,2,19,0,10,2
371,2007-10-02 01:00:00,67,1.38,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,40,1,1,14,3,1,1
372,2007-10-02 10:00:00,50,-1.24,0,4.95,3,0,0,1,0,1,0,1,0,0,2007,40,1,1,29,20,-19,0
373,2007-10-03 08:15:00,0,0.21,1,-2.97,0,1,0,0,0,0,1,1,0,0,2007,40,2,1,29,14,-4,1
374,2007-10-03 10:00:00,40,-0.06,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,40,2,1,18,1,-19,0
375,2007-10-03 10:30:00,18,0.51,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,40,2,1,36,-17,-19,0
376,2007-10-04 08:30:00,69,0.61,0,3.35,1,0,0,1,1,0,0,0,0,1,2007,40,3,1,20,0,-37,0
377,2007-10-04 10:00:00,24,-0.93,0,-0.8,1,0,0,1,0,0,1,0,0,1,2007,40,3,1,24,-8,43,2
378,2007-10-04 10:30:00,46,-1.49,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,40,3,1,80,56,2,1
379,2007-10-05 08:30:00,48_70_3,2.23,1,4.43,2,1,2,0,2,1,0,2,0,1,2007,40,4,3,82,-11,-51,0
380,2007-10-05 15:00:00,12,0.39,0,1.45,1,0,1,0,0,1,0,0,1,0,2007,40,4,1,11,2,-6,1
381,2007-10-09 10:00:00,37,-0.9,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,41,1,1,36,21,12,2
382,2007-10-10 10:00:00,31,-0.6,0,0.11,0,0,1,0,1,0,0,0,1,0,2007,41,2,1,20,-10,12,2
383,2007-10-11 08:30:00,68_69_41,-0.9800000000000001,0,2.79,1,1,2,0,3,0,0,1,0,2,2007,41,3,3,30,6,-26,0
384,2007-10-11 10:30:00,18_46,-0.24,1,0.0,0,2,0,0,2,0,0,0,1,1,2007,41,3,2,62,50,21,2
385,2007-10-11 12:00:00,25,0.8,2,0.0,0,0,1,0,1,0,0,0,0,1,2007,41,3,1,17,-5,-2,1
386,2007-10-12 08:30:00,17_60_49_16,2.65,1,-0.16999999999999998,2,0,3,1,4,0,0,3,0,1,2007,41,4,4,24,6,13,2
387,2007-10-12 10:00:00,5_58,-1.52,1,-0.21999999999999997,0,0,1,1,2,0,0,1,0,1,2007,41,4,2,48,-28,-3,1
388,2007-10-15 08:30:00,21,2.95,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,42,0,1,20,0,-10,0
389,2007-10-16 09:00:00,66,-2.62,1,6.71,1,0,0,1,1,0,0,1,0,0,2007,42,1,1,55,4,13,2
390,2007-10-16 09:15:00,9_42,-0.25,0,-1.54,1,2,0,0,1,0,1,0,0,2,2007,42,1,2,55,31,-10,0
391,2007-10-16 13:00:00,44,-0.55,0,0.0,0,0,0,1,1,0,0,0,0,1,2007,42,1,1,17,-9,1,1
392,2007-10-17 08:30:00,13_4_8_36,-3.0300000000000002,2,0.77,0,1,1,2,4,0,0,1,0,3,2007,42,2,4,32,15,6,1
393,2007-10-17 10:30:00,18,0.3,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,42,2,1,22,-8,-12,0
394,2007-10-18 08:30:00,69,2.54,1,1.0,0,0,0,1,1,0,0,0,0,1,2007,42,3,1,48,31,12,2
395,2007-10-18 10:00:00,7,0.26,0,-0.84,1,1,0,0,0,0,1,0,1,0,2007,42,3,1,15,-7,8,1
396,2007-10-18 10:30:00,46,-2.54,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,42,3,1,23,-6,-5,1
